end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address
0,0,0,0,0,215,215,0,2,11326,138,13,70,0,0,2,2,215,2324506837,-73,-73,38.3846865837538,-0.513212937943281,20,0,215,215,125000,7,0,2,2324506837,215,215,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,216,216,1,2,12187,139,13,25,0,0,1,1,216,435904329,-99,-99,38.38418726539637,-0.5101910233497621,10,0,216,216,125000,7,0,6,435904329,216,216,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,217,217,2,85,2206,2,3,123,0,0,2,2,217,2572697620,-101,-101,38.3846865837538,-0.513212937943281,20,0,217,217,125000,7,0,6,2572697620,217,217,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,218,218,3,85,2481,2,3,123,0,0,2,2,218,2578106837,-104,-104,38.3846865837538,-0.513212937943281,20,0,218,218,125000,7,0,4,2578106837,218,218,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,219,219,4,2,12190,140,12,254,0,0,2,2,219,2680413461,-77,-77,38.3846865837538,-0.513212937943281,20,0,219,219,125000,7,0,4,2680413461,219,219,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,220,220,5,2,12261,141,13,20,0,0,2,2,220,2754082365,-75,-75,38.3846865837538,-0.513212937943281,20,0,220,220,125000,7,0,0,2754082365,220,220,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,221,221,6,85,2213,2,3,123,0,0,2,2,221,2792844465,-105,-105,38.3846865837538,-0.513212937943281,20,0,221,221,125000,7,0,5,2792844465,221,221,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,222,222,7,2,12188,142,13,29,0,0,2,2,222,2855410068,-110,-110,38.3846865837538,-0.513212937943281,20,0,222,222,125000,7,0,7,2855410068,222,222,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,223,223,8,2,12262,143,13,28,0,0,0,0,223,876491520,-92,-92,38.385917659159134,-0.5170252919197084,20,0,223,223,125000,7,0,1,876491520,223,223,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,224,224,9,2,12186,144,13,9,0,0,0,0,224,901661680,-102,-102,38.385917659159134,-0.5170252919197084,20,0,224,224,125000,7,0,4,901661680,224,224,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,225,225,10,2,12263,145,12,251,0,0,0,0,225,1052676624,-103,-103,38.385917659159134,-0.5170252919197084,20,0,225,225,125000,7,0,3,1052676624,225,225,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,226,226,2,85,2207,2,3,123,0,0,1,1,226,1160595203,-89,-89,38.38418726539637,-0.5101910233497621,10,0,226,226,125000,7,0,0,1160595203,226,226,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,227,227,3,85,2482,2,3,123,0,0,2,2,227,3178480575,-99,-99,38.3846865837538,-0.513212937943281,20,0,227,227,125000,7,0,2,3178480575,227,227,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,228,228,12,2,12264,146,13,22,0,0,2,2,228,3246198599,-110,-110,38.3846865837538,-0.513212937943281,20,0,228,228,125000,7,0,2,3246198599,228,228,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,229,229,13,2,12190,147,12,247,0,0,2,2,229,3247618959,-97,-97,38.3846865837538,-0.513212937943281,20,0,229,229,125000,7,0,3,3247618959,229,229,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,230,230,14,2,11328,148,13,36,0,0,2,2,230,3253065606,-115,-115,38.3846865837538,-0.513212937943281,20,0,230,230,125000,7,0,6,3253065606,230,230,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,231,231,6,85,2214,2,3,123,0,0,0,0,231,1380563063,-110,-110,38.385917659159134,-0.5170252919197084,20,0,231,231,125000,7,0,0,1380563063,231,231,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,232,232,0,2,11327,149,13,66,0,0,0,0,232,1511790847,-99,-99,38.385917659159134,-0.5170252919197084,20,0,232,232,125000,7,0,7,1511790847,232,232,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,233,233,1,2,12188,150,13,34,0,0,0,0,233,1635653611,-115,-115,38.385917659159134,-0.5170252919197084,20,0,233,233,125000,7,0,4,1635653611,233,233,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,234,234,2,85,2208,2,3,123,0,0,1,1,234,1760989320,-90,-90,38.38418726539637,-0.5101910233497621,10,0,234,234,125000,7,0,6,1760989320,234,234,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,235,235,3,85,2483,2,3,123,0,0,2,2,235,3778877147,-101,-101,38.3846865837538,-0.513212937943281,20,0,235,235,125000,7,0,6,3778877147,235,235,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,236,236,4,2,12191,151,13,32,0,0,0,0,236,1867692515,-91,-91,38.385917659159134,-0.5170252919197084,20,0,236,236,125000,7,0,4,1867692515,236,236,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,237,237,5,2,12262,152,13,16,0,0,2,2,237,3954024376,-79,-79,38.3846865837538,-0.513212937943281,20,0,237,237,125000,7,0,2,3954024376,237,237,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,238,238,6,85,2215,2,3,123,0,0,1,1,238,1981126168,-92,-92,38.38418726539637,-0.5101910233497621,10,0,238,238,125000,7,0,2,1981126168,238,238,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,239,239,7,2,12189,153,13,31,0,0,2,2,239,4055283240,-109,-109,38.3846865837538,-0.513212937943281,20,0,239,239,125000,7,0,6,4055283240,239,239,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,240,240,8,2,12263,154,13,19,0,0,2,2,240,4089078976,-69,-69,38.3846865837538,-0.513212937943281,20,0,240,240,125000,7,0,2,4089078976,240,240,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,241,241,9,2,12187,155,13,18,0,0,0,0,241,2101626168,-94,-94,38.385917659159134,-0.5170252919197084,20,0,241,241,125000,7,0,0,2101626168,241,241,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,242,242,10,2,12264,156,13,15,0,0,2,2,242,4265554417,-107,-107,38.3846865837538,-0.513212937943281,20,0,242,242,125000,7,0,6,4265554417,242,242,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,243,243,11,2,12189,157,13,18,0,0,2,2,243,4269993545,-110,-110,38.3846865837538,-0.513212937943281,20,0,243,243,125000,7,0,4,4269993545,243,243,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,244,244,2,85,2209,2,3,123,0,0,1,1,244,2361355624,-86,-86,38.38418726539637,-0.5101910233497621,10,0,244,244,125000,7,0,1,2361355624,244,244,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,245,245,3,85,2484,2,3,123,0,0,1,1,245,2366778912,-93,-93,38.38418726539637,-0.5101910233497621,10,0,245,245,125000,7,0,1,2366778912,245,245,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,246,246,12,2,12265,158,12,227,0,0,2,2,246,151171190,-112,-112,38.3846865837538,-0.513212937943281,20,0,246,246,125000,7,0,6,151171190,246,246,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,247,247,13,2,12191,159,13,40,0,0,2,2,247,152840975,-93,-93,38.3846865837538,-0.513212937943281,20,0,247,247,125000,7,0,2,152840975,247,247,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,248,248,14,2,11329,160,13,14,0,0,2,2,248,158031145,-112,-112,38.3846865837538,-0.513212937943281,20,0,248,248,125000,7,0,3,158031145,248,248,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,249,249,6,85,2216,2,3,123,0,0,0,0,249,2581313833,-113,-113,38.385917659159134,-0.5170252919197084,20,0,249,249,125000,7,0,7,2581313833,249,249,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,250,250,0,2,11328,161,13,63,0,0,2,2,250,429415849,-73,-73,38.3846865837538,-0.513212937943281,20,0,250,250,125000,7,0,1,429415849,250,250,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,251,251,1,2,12189,162,13,18,0,0,0,0,251,2835591601,-114,-114,38.385917659159134,-0.5170252919197084,20,0,251,251,125000,7,0,7,2835591601,251,251,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,252,252,2,85,2210,2,3,123,0,0,1,1,252,2961733466,-87,-87,38.38418726539637,-0.5101910233497621,10,0,252,252,125000,7,0,2,2961733466,252,252,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,253,253,3,85,2485,2,3,123,0,0,0,0,253,2966967312,-108,-108,38.385917659159134,-0.5170252919197084,20,0,253,253,125000,7,0,0,2966967312,253,253,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,254,254,4,2,12192,163,13,23,0,0,0,0,254,3067627257,-92,-92,38.385917659159134,-0.5170252919197084,20,0,254,254,125000,7,0,2,3067627257,254,254,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,255,255,5,2,12263,164,13,9,0,0,2,2,255,858999024,-78,-78,38.3846865837538,-0.513212937943281,20,0,255,255,125000,7,0,6,858999024,255,255,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,256,256,6,85,2217,2,3,123,0,0,2,2,256,899388120,-105,-105,38.3846865837538,-0.513212937943281,20,0,256,256,125000,7,0,1,899388120,256,256,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,257,257,7,2,12190,165,12,238,0,0,2,2,257,960316080,-103,-103,38.3846865837538,-0.513212937943281,20,0,257,257,125000,7,0,3,960316080,257,257,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,258,258,8,2,12264,166,13,28,0,0,0,0,258,3276359232,-91,-91,38.385917659159134,-0.5170252919197084,20,0,258,258,125000,7,0,0,3276359232,258,258,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,259,259,9,2,12188,167,13,5,0,0,2,2,259,1019333464,-86,-86,38.3846865837538,-0.513212937943281,20,0,259,259,125000,7,0,7,1019333464,259,259,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,260,260,10,2,12265,168,13,8,0,0,2,2,260,1170431112,-109,-109,38.3846865837538,-0.513212937943281,20,0,260,260,125000,7,0,4,1170431112,260,260,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,261,261,11,2,12190,169,13,9,0,0,2,2,261,1174942008,-101,-101,38.3846865837538,-0.513212937943281,20,0,261,261,125000,7,0,7,1174942008,261,261,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,262,262,2,85,2211,2,3,123,0,0,2,2,262,1279615739,-100,-100,38.3846865837538,-0.513212937943281,20,0,262,262,125000,7,0,0,1279615739,262,262,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,263,263,3,85,2486,2,3,123,0,0,2,2,263,1285041059,-99,-99,38.3846865837538,-0.513212937943281,20,0,263,263,125000,7,0,3,1285041059,263,263,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,264,264,12,2,12266,170,13,31,0,0,2,2,264,1351111083,-113,-113,38.3846865837538,-0.513212937943281,20,0,264,264,125000,7,0,3,1351111083,264,264,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,265,265,13,2,12192,171,13,24,0,0,0,0,265,3635070600,-109,-109,38.385917659159134,-0.5170252919197084,20,0,265,265,125000,7,0,0,3635070600,265,265,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,266,266,14,2,11330,172,13,27,0,0,3,3,266,2315221260,-91,-91,38.38473180809575,-0.5102983117103578,10,0,266,266,125000,7,0,2,2315221260,266,266,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,267,267,6,85,2218,2,3,123,0,0,2,2,267,1499753896,-99,-99,38.3846865837538,-0.513212937943281,20,0,267,267,125000,7,0,0,1499753896,267,267,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,268,268,0,2,11329,149,13,66,0,0,1,1,268,3911858415,-86,-86,38.38418726539637,-0.5101910233497621,10,0,268,268,125000,7,0,1,3911858415,268,268,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,269,269,1,2,12190,173,13,25,0,0,0,0,269,4035529728,-116,-116,38.385917659159134,-0.5170252919197084,20,0,269,269,125000,7,0,6,4035529728,269,269,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,270,270,2,85,2212,2,3,123,0,0,1,1,270,4162494794,-89,-89,38.38418726539637,-0.5101910233497621,10,0,270,270,125000,7,0,4,4162494794,270,270,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,271,271,3,85,2487,2,3,123,0,0,0,0,271,4167748968,-113,-113,38.385917659159134,-0.5170252919197084,20,0,271,271,125000,7,0,4,4167748968,271,271,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,272,272,4,2,12193,174,13,12,0,0,2,2,272,1985245675,-77,-77,38.3846865837538,-0.513212937943281,20,0,272,272,125000,7,0,7,1985245675,272,272,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,273,273,5,2,12264,175,13,22,0,0,2,2,273,2058940930,-77,-77,38.3846865837538,-0.513212937943281,20,0,273,273,125000,7,0,1,2058940930,273,273,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,274,274,6,85,2219,2,3,123,0,0,0,0,274,87488696,-109,-109,38.385917659159134,-0.5170252919197084,20,0,274,274,125000,7,0,3,87488696,274,274,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,275,275,7,2,12191,176,13,20,0,0,2,2,275,2159579026,-109,-109,38.3846865837538,-0.513212937943281,20,0,275,275,125000,7,0,2,2159579026,275,275,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,276,276,8,2,12265,177,13,21,0,0,0,0,276,181325928,-95,-95,38.385917659159134,-0.5170252919197084,20,0,276,276,125000,7,0,3,181325928,276,276,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,277,277,9,2,12189,178,12,239,0,0,2,2,277,2219324802,-85,-85,38.3846865837538,-0.513212937943281,20,0,277,277,125000,7,0,7,2219324802,277,277,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,278,278,10,2,12266,179,13,8,0,0,2,2,278,2370405962,-107,-107,38.3846865837538,-0.513212937943281,20,0,278,278,125000,7,0,2,2370405962,278,278,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,279,279,11,2,12191,180,13,22,0,0,2,2,279,2374829586,-103,-103,38.3846865837538,-0.513212937943281,20,0,279,279,125000,7,0,6,2374829586,279,279,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,280,280,2,85,2213,2,3,123,0,0,1,1,280,467914509,-89,-89,38.38418726539637,-0.5101910233497621,10,0,280,280,125000,7,0,0,467914509,280,280,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,281,281,3,85,2488,2,3,123,0,0,2,2,281,2485804084,-98,-98,38.3846865837538,-0.513212937943281,20,0,281,281,125000,7,0,7,2485804084,281,281,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,282,282,12,2,12267,181,13,33,0,0,2,2,282,2551051036,-108,-108,38.3846865837538,-0.513212937943281,20,0,282,282,125000,7,0,1,2551051036,282,282,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,283,283,13,2,12193,182,13,2,0,0,0,0,283,540018744,-92,-92,38.385917659159134,-0.5170252919197084,20,0,283,283,125000,7,0,5,540018744,283,283,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,284,284,14,2,11331,183,13,25,0,0,3,3,284,3515155395,-95,-95,38.38473180809575,-0.5102983117103578,10,0,284,284,125000,7,0,0,3515155395,284,284,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,285,285,6,85,2220,2,3,123,0,0,1,1,285,688061697,-96,-96,38.38418726539637,-0.5101910233497621,10,0,285,285,125000,7,0,0,688061697,285,285,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,286,286,0,2,11330,184,13,61,0,0,1,1,286,816830354,-90,-90,38.38418726539637,-0.5101910233497621,10,0,286,286,125000,7,0,5,816830354,286,286,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,287,287,1,2,12191,185,13,20,0,0,0,0,287,940500629,-110,-110,38.385917659159134,-0.5170252919197084,20,0,287,287,125000,7,0,1,940500629,287,287,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,288,288,2,85,2214,2,3,123,0,0,0,0,288,1068108797,-114,-114,38.385917659159134,-0.5170252919197084,20,0,288,288,125000,7,0,7,1068108797,288,288,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,289,289,3,85,2489,2,3,123,0,0,1,1,289,1073738675,-93,-93,38.38418726539637,-0.5101910233497621,10,0,289,289,125000,7,0,7,1073738675,289,289,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,290,290,4,2,12194,186,13,23,0,0,2,2,290,3185179292,-71,-71,38.3846865837538,-0.513212937943281,20,0,290,290,125000,7,0,1,3185179292,290,290,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,291,291,5,2,12265,187,13,20,0,0,2,2,291,3258608396,-77,-77,38.3846865837538,-0.513212937943281,20,0,291,291,125000,7,0,2,3258608396,291,291,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,292,292,6,85,2221,2,3,123,0,0,1,1,292,1288430519,-95,-95,38.38418726539637,-0.5101910233497621,10,0,292,292,125000,7,0,2,1288430519,292,292,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,293,293,7,2,12192,188,13,13,0,0,0,0,293,1347540733,-107,-107,38.385917659159134,-0.5170252919197084,20,0,293,293,125000,7,0,0,1347540733,293,293,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,294,294,8,2,12266,189,13,1,0,0,2,2,294,3393909010,-77,-77,38.3846865837538,-0.513212937943281,20,0,294,294,125000,7,0,6,3393909010,294,294,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,295,295,9,2,12190,190,13,5,0,0,2,2,295,3419315778,-86,-86,38.3846865837538,-0.513212937943281,20,0,295,295,125000,7,0,3,3419315778,295,295,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,296,296,10,2,12267,191,13,17,0,0,2,2,296,3570315394,-105,-105,38.3846865837538,-0.513212937943281,20,0,296,296,125000,7,0,7,3570315394,296,296,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,297,297,11,2,12192,192,12,245,0,0,0,0,297,1562125240,-103,-103,38.385917659159134,-0.5170252919197084,20,0,297,297,125000,7,0,1,1562125240,297,297,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,298,298,2,85,2215,2,3,123,0,0,1,1,298,1668669833,-87,-87,38.38418726539637,-0.5101910233497621,10,0,298,298,125000,7,0,3,1668669833,298,298,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,299,299,3,85,2490,2,3,123,0,0,0,0,299,1673934944,-107,-107,38.385917659159134,-0.5170252919197084,20,0,299,299,125000,7,0,1,1673934944,299,299,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,300,300,12,2,12268,193,13,28,0,0,2,2,300,3750991010,-115,-115,38.3846865837538,-0.513212937943281,20,0,300,300,125000,7,0,5,3750991010,300,300,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,301,301,13,2,12194,194,12,240,0,0,0,0,301,1739934223,-101,-101,38.385917659159134,-0.5170252919197084,20,0,301,301,125000,7,0,4,1739934223,301,301,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,302,302,14,2,11332,195,13,32,0,0,3,3,302,420122458,-86,-86,38.38473180809575,-0.5102983117103578,10,0,302,302,125000,7,0,5,420122458,302,302,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,303,303,6,85,2222,2,3,123,0,0,0,0,303,1888626543,-113,-113,38.385917659159134,-0.5170252919197084,20,0,303,303,125000,7,0,6,1888626543,303,303,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,304,304,0,2,11331,196,13,56,0,0,3,3,304,691522018,-98,-98,38.38473180809575,-0.5102983117103578,10,0,304,304,125000,7,0,5,691522018,304,304,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,305,305,1,2,12192,197,13,27,0,0,1,1,305,2140626931,-98,-98,38.38418726539637,-0.5101910233497621,10,0,305,305,125000,7,0,2,2140626931,305,305,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,306,306,2,85,2216,2,3,123,0,0,2,2,306,4281513752,-99,-99,38.3846865837538,-0.513212937943281,20,0,306,306,125000,7,0,1,4281513752,306,306,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,307,307,3,85,2491,2,3,123,0,0,2,2,307,4286969432,-99,-99,38.3846865837538,-0.513212937943281,20,0,307,307,125000,7,0,0,4286969432,307,307,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,308,308,4,2,12195,198,13,12,0,0,0,0,308,2372465704,-91,-91,38.385917659159134,-0.5170252919197084,20,0,308,308,125000,7,0,2,2372465704,308,308,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,309,309,5,2,12266,199,13,2,0,0,0,0,309,2446176976,-96,-96,38.385917659159134,-0.5170252919197084,20,0,309,309,125000,7,0,5,2446176976,309,309,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,310,310,6,85,2223,2,3,123,0,0,2,2,310,206691555,-99,-99,38.3846865837538,-0.513212937943281,20,0,310,310,125000,7,0,2,206691555,310,310,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,311,311,7,2,12193,200,13,27,0,0,0,0,311,2547479448,-105,-105,38.385917659159134,-0.5170252919197084,20,0,311,311,125000,7,0,3,2547479448,311,311,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,312,312,8,2,12267,201,13,30,0,0,2,2,312,298874429,-77,-77,38.3846865837538,-0.513212937943281,20,0,312,312,125000,7,0,0,298874429,312,312,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,313,313,9,2,12191,202,12,254,0,0,0,0,313,2606658872,-98,-98,38.385917659159134,-0.5170252919197084,20,0,313,313,125000,7,0,1,2606658872,313,313,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,314,314,10,2,12268,203,12,224,0,0,2,2,314,475257549,-112,-112,38.3846865837538,-0.513212937943281,20,0,314,314,125000,7,0,3,475257549,314,314,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,315,315,11,2,12193,204,13,15,0,0,2,2,315,479723045,-98,-98,38.3846865837538,-0.513212937943281,20,0,315,315,125000,7,0,1,479723045,315,315,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,316,316,2,85,2217,2,3,123,0,0,2,2,316,586928573,-101,-101,38.3846865837538,-0.513212937943281,20,0,316,316,125000,7,0,5,586928573,316,316,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,317,317,3,85,2492,2,3,123,0,0,0,0,317,2874693907,-113,-113,38.385917659159134,-0.5170252919197084,20,0,317,317,125000,7,0,5,2874693907,317,317,1,1,1,1,1,0,0,0,0,0,0
12,0,12,0,12,318,318,12,2,12269,205,13,33,0,0,2,2,318,655963741,-115,-115,38.3846865837538,-0.513212937943281,20,0,318,318,125000,7,0,5,655963741,318,318,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,319,319,13,2,12195,206,13,31,0,0,2,2,319,657529461,-92,-92,38.3846865837538,-0.513212937943281,20,0,319,319,125000,7,0,0,657529461,319,319,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,320,320,14,2,11333,207,13,27,0,0,3,3,320,1620057062,-93,-93,38.38473180809575,-0.5102983117103578,10,0,320,320,125000,7,0,4,1620057062,320,320,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,321,321,6,85,2224,2,3,123,0,0,1,1,321,3089576636,-95,-95,38.38418726539637,-0.5101910233497621,10,0,321,321,125000,7,0,0,3089576636,321,321,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,322,322,0,2,11332,208,13,54,0,0,0,0,322,3216521034,-95,-95,38.385917659159134,-0.5170252919197084,20,0,322,322,125000,7,0,4,3216521034,322,322,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,323,323,1,2,12193,209,13,27,0,0,1,1,323,3340565258,-97,-97,38.38418726539637,-0.5101910233497621,10,0,323,323,125000,7,0,0,3340565258,323,323,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,324,324,2,85,2218,2,3,123,0,0,1,1,324,3469819466,-87,-87,38.38418726539637,-0.5101910233497621,10,0,324,324,125000,7,0,3,3469819466,324,324,1,1,1,1,1,0,0,0,0,0,0
3,0,3,1,3,325,325,3,85,2493,2,3,123,0,0,2,2,325,1192747519,-99,-99,38.3846865837538,-0.513212937943281,20,0,325,325,125000,7,0,6,1192747519,325,325,1,1,1,1,1,0,0,0,0,0,0
4,0,4,0,4,326,326,4,2,12196,210,13,23,0,0,2,2,326,1290080616,-72,-72,38.3846865837538,-0.513212937943281,20,0,326,326,125000,7,0,5,1290080616,326,326,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,327,327,5,2,12267,211,13,18,0,0,0,0,327,3646120366,-101,-101,38.385917659159134,-0.5170252919197084,20,0,327,327,125000,7,0,5,3646120366,327,327,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,328,328,6,85,2225,2,3,123,0,0,2,2,328,1407464954,-101,-101,38.3846865837538,-0.513212937943281,20,0,328,328,125000,7,0,3,1407464954,328,328,1,1,1,1,1,0,0,0,0,0,0
7,0,7,0,7,329,329,7,2,12194,212,13,29,0,0,0,0,329,3747418326,-106,-106,38.385917659159134,-0.5170252919197084,20,0,329,329,125000,7,0,4,3747418326,329,329,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,330,330,8,2,12268,213,13,28,0,0,0,0,330,3781128710,-93,-93,38.385917659159134,-0.5170252919197084,20,0,330,330,125000,7,0,7,3781128710,330,330,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,331,331,9,2,12192,214,13,18,0,0,0,0,331,3806650726,-97,-97,38.385917659159134,-0.5170252919197084,20,0,331,331,125000,7,0,0,3806650726,331,331,0,0,0,0,0,0,0,0,0,0,0
