id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
206,correlation_ids_0,0.40234375,,,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.42,0.41,0.41,0.41,0.42,0.43,0.40,0.43,0.42,0.41,0.43,0.42,10.38,0.42,false
207,correlation_ids_0,0.404296875,,,0.46,0.46,0.44,0.45,0.46,0.45,0.47,0.45,0.47,0.45,0.46,0.45,0.45,0.47,0.45,0.45,0.48,0.46,0.46,0.47,0.47,0.45,0.44,0.45,0.47,11.44,0.46,false
208,correlation_ids_0,0.40625,,,0.40,0.40,0.38,0.38,0.39,0.39,0.40,0.39,0.40,0.40,0.40,0.39,0.39,0.41,0.39,0.39,0.39,0.39,0.40,0.40,0.40,0.39,0.38,0.40,0.39,9.84,0.39,false
209,correlation_ids_0,0.408203125,,,0.45,0.46,0.47,0.45,0.46,0.46,0.47,0.45,0.45,0.45,0.47,0.45,0.47,0.46,0.46,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.45,0.46,0.47,11.47,0.46,false
210,correlation_ids_0,0.41015625,,,0.54,0.53,0.54,0.53,0.53,0.53,0.52,0.53,0.53,0.53,0.53,0.55,0.52,0.53,0.53,0.54,0.52,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.54,13.25,0.53,false
211,correlation_ids_0,0.412109375,,,0.45,0.47,0.44,0.45,0.45,0.45,0.46,0.45,0.47,0.46,0.47,0.46,0.45,0.46,0.45,0.45,0.48,0.46,0.47,0.48,0.47,0.45,0.45,0.45,0.46,11.46,0.46,false
212,correlation_ids_0,0.4140625,,,0.48,0.48,0.45,0.49,0.48,0.49,0.49,0.44,0.47,0.46,0.46,0.48,0.47,0.48,0.47,0.46,0.47,0.47,0.48,0.47,0.47,0.47,0.47,0.49,0.47,11.81,0.47,false
213,correlation_ids_0,0.416015625,,,0.47,0.47,0.45,0.44,0.47,0.48,0.47,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.46,0.49,0.47,0.47,0.46,0.45,0.45,0.48,0.47,11.61,0.46,false
214,correlation_ids_0,0.41796875,,,0.46,0.47,0.46,0.45,0.46,0.46,0.47,0.47,0.46,0.46,0.47,0.46,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.48,0.46,0.45,0.45,0.45,0.48,11.57,0.46,false
215,correlation_ids_0,0.419921875,,,0.50,0.49,0.50,0.49,0.50,0.48,0.51,0.50,0.52,0.48,0.49,0.50,0.48,0.49,0.50,0.49,0.51,0.49,0.50,0.50,0.49,0.50,0.50,0.51,0.50,12.42,0.50,false
216,correlation_ids_0,0.421875,,,0.51,0.51,0.52,0.51,0.51,0.50,0.51,0.51,0.52,0.51,0.50,0.52,0.52,0.52,0.51,0.49,0.53,0.52,0.52,0.52,0.52,0.53,0.52,0.52,0.51,12.86,0.51,false
217,correlation_ids_0,0.423828125,,,0.45,0.45,0.46,0.45,0.46,0.46,0.46,0.45,0.45,0.45,0.47,0.46,0.47,0.46,0.47,0.46,0.46,0.46,0.46,0.47,0.45,0.45,0.46,0.46,0.46,11.46,0.46,false
218,correlation_ids_0,0.42578125,,,0.43,0.44,0.46,0.43,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.44,0.45,11.05,0.44,false
219,correlation_ids_0,0.427734375,,,0.48,0.50,0.49,0.48,0.48,0.49,0.50,0.48,0.49,0.47,0.49,0.50,0.47,0.51,0.50,0.48,0.50,0.48,0.50,0.50,0.48,0.49,0.46,0.48,0.48,12.18,0.49,false
220,correlation_ids_0,0.4296875,,,0.42,0.44,0.41,0.42,0.41,0.42,0.44,0.42,0.43,0.42,0.41,0.43,0.42,0.43,0.43,0.44,0.43,0.43,0.44,0.42,0.43,0.42,0.43,0.44,0.43,10.66,0.43,false
221,correlation_ids_0,0.431640625,,,0.47,0.47,0.48,0.46,0.47,0.47,0.48,0.48,0.48,0.46,0.48,0.47,0.47,0.47,0.48,0.48,0.48,0.47,0.47,0.48,0.47,0.45,0.46,0.46,0.48,11.79,0.47,false
222,correlation_ids_0,0.43359375,,,0.42,0.41,0.43,0.41,0.43,0.41,0.43,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.41,0.41,0.42,0.43,10.44,0.42,false
223,correlation_ids_0,0.435546875,,,0.43,0.42,0.41,0.42,0.42,0.43,0.43,0.42,0.43,0.40,0.42,0.43,0.41,0.42,0.43,0.42,0.42,0.42,0.43,0.39,0.45,0.42,0.42,0.42,0.42,10.53,0.42,false
224,correlation_ids_0,0.4375,,,0.42,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.41,0.41,0.42,0.40,0.42,0.41,0.41,0.42,0.42,10.37,0.41,false
225,correlation_ids_0,0.439453125,,,0.48,0.49,0.46,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.48,0.48,0.46,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.48,0.48,11.85,0.47,false
226,correlation_ids_0,0.44140625,,,0.47,0.48,0.49,0.48,0.48,0.47,0.48,0.47,0.47,0.47,0.48,0.49,0.48,0.48,0.49,0.49,0.47,0.47,0.47,0.47,0.49,0.47,0.48,0.48,0.50,11.97,0.48,false
227,correlation_ids_0,0.443359375,,,0.44,0.45,0.47,0.45,0.45,0.45,0.46,0.44,0.45,0.45,0.45,0.45,0.46,0.45,0.46,0.46,0.45,0.46,0.45,0.45,0.45,0.44,0.43,0.46,0.45,11.28,0.45,false
228,correlation_ids_0,0.4453125,,,0.41,0.40,0.40,0.40,0.40,0.40,0.41,0.40,0.40,0.40,0.41,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.41,0.40,0.40,0.40,0.40,0.41,0.41,10.05,0.40,false
229,correlation_ids_0,0.447265625,,,0.48,0.48,0.46,0.49,0.48,0.50,0.49,0.46,0.47,0.47,0.48,0.49,0.47,0.48,0.46,0.48,0.48,0.49,0.48,0.48,0.47,0.47,0.48,0.47,0.48,11.94,0.48,false
230,correlation_ids_0,0.44921875,,,0.48,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.48,0.48,0.46,0.46,0.47,0.45,0.45,0.46,0.48,0.47,0.46,0.45,0.45,0.45,0.49,0.46,11.63,0.47,false
231,correlation_ids_0,0.451171875,,,0.52,0.53,0.53,0.51,0.51,0.51,0.53,0.53,0.52,0.51,0.51,0.51,0.52,0.52,0.51,0.53,0.51,0.50,0.51,0.51,0.52,0.51,0.51,0.52,0.53,12.92,0.52,false
232,correlation_ids_0,0.453125,,,0.52,0.51,0.51,0.50,0.50,0.50,0.51,0.49,0.52,0.50,0.50,0.50,0.51,0.50,0.50,0.49,0.51,0.51,0.50,0.48,0.49,0.51,0.51,0.52,0.51,12.60,0.50,false
233,correlation_ids_0,0.455078125,,,0.49,0.48,0.48,0.48,0.46,0.47,0.47,0.47,0.47,0.46,0.47,0.46,0.46,0.47,0.47,0.48,0.47,0.48,0.46,0.47,0.48,0.47,0.46,0.47,0.49,11.79,0.47,false
234,correlation_ids_0,0.45703125,,,0.46,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.47,0.46,0.49,0.47,0.49,0.48,0.48,0.48,0.48,0.46,0.47,0.49,0.48,0.48,0.48,0.48,0.49,11.91,0.48,false
235,correlation_ids_0,0.458984375,,,0.45,0.45,0.48,0.47,0.46,0.47,0.47,0.45,0.47,0.47,0.45,0.47,0.46,0.47,0.47,0.47,0.46,0.47,0.46,0.46,0.46,0.45,0.45,0.47,0.47,11.58,0.46,false
236,correlation_ids_0,0.4609375,,,0.43,0.42,0.43,0.43,0.42,0.43,0.43,0.42,0.42,0.41,0.42,0.43,0.41,0.42,0.42,0.42,0.44,0.43,0.43,0.42,0.43,0.42,0.42,0.42,0.44,10.61,0.42,false
237,correlation_ids_0,0.462890625,,,0.42,0.42,0.41,0.42,0.42,0.42,0.43,0.42,0.44,0.42,0.42,0.42,0.42,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.44,0.42,0.42,0.44,0.43,10.66,0.43,false
238,correlation_ids_0,0.46484375,,,0.48,0.51,0.52,0.50,0.51,0.52,0.53,0.51,0.50,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.50,0.54,12.81,0.51,false
239,correlation_ids_0,0.466796875,,,0.41,0.41,0.43,0.43,0.44,0.42,0.44,0.42,0.42,0.41,0.43,0.43,0.41,0.43,0.41,0.41,0.42,0.44,0.42,0.42,0.43,0.42,0.42,0.44,0.44,10.60,0.42,false
240,correlation_ids_0,0.46875,,,0.46,0.46,0.45,0.45,0.48,0.46,0.46,0.46,0.46,0.44,0.45,0.45,0.46,0.47,0.47,0.47,0.47,0.46,0.45,0.46,0.48,0.46,0.46,0.47,0.46,11.52,0.46,false
241,correlation_ids_0,0.470703125,,,0.42,0.42,0.41,0.42,0.42,0.42,0.43,0.41,0.41,0.41,0.41,0.42,0.40,0.42,0.42,0.42,0.42,0.41,0.44,0.40,0.43,0.41,0.41,0.42,0.43,10.43,0.42,false
242,correlation_ids_0,0.47265625,,,0.41,0.41,0.42,0.41,0.44,0.43,0.43,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.40,0.42,0.42,0.42,0.43,0.41,0.43,0.42,0.42,0.43,10.49,0.42,false
243,correlation_ids_0,0.474609375,,,0.41,0.40,0.42,0.41,0.43,0.42,0.43,0.41,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.40,0.42,0.43,0.42,0.42,0.41,0.43,0.41,0.42,0.43,10.44,0.42,false
244,correlation_ids_0,0.4765625,,,0.47,0.47,0.48,0.48,0.46,0.46,0.48,0.46,0.46,0.46,0.48,0.46,0.47,0.47,0.49,0.48,0.47,0.47,0.46,0.47,0.48,0.49,0.49,0.48,0.47,11.81,0.47,false
245,correlation_ids_0,0.478515625,,,0.47,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.49,0.49,0.48,0.49,0.48,0.48,0.48,0.49,0.47,0.48,0.48,0.49,0.49,0.47,0.49,12.03,0.48,false
246,correlation_ids_0,0.48046875,,,0.48,0.49,0.47,0.48,0.49,0.50,0.49,0.47,0.49,0.48,0.49,0.48,0.48,0.49,0.47,0.47,0.49,0.49,0.47,0.48,0.47,0.47,0.48,0.49,0.48,12.04,0.48,false
247,correlation_ids_0,0.482421875,,,0.44,0.44,0.43,0.45,0.45,0.45,0.44,0.44,0.43,0.44,0.44,0.45,0.44,0.44,0.43,0.44,0.45,0.45,0.45,0.43,0.45,0.42,0.45,0.45,0.43,11.03,0.44,false
248,correlation_ids_0,0.484375,,,0.49,0.49,0.46,0.47,0.49,0.50,0.49,0.50,0.45,0.48,0.50,0.48,0.48,0.49,0.48,0.47,0.48,0.50,0.49,0.48,0.48,0.48,0.48,0.49,0.48,12.08,0.48,false
249,correlation_ids_0,0.486328125,,,0.52,0.51,0.53,0.51,0.52,0.52,0.52,0.53,0.51,0.51,0.53,0.52,0.52,0.52,0.52,0.53,0.52,0.52,0.51,0.52,0.51,0.51,0.50,0.51,0.54,12.96,0.52,false
250,correlation_ids_0,0.48828125,,,0.51,0.50,0.52,0.51,0.51,0.50,0.52,0.51,0.52,0.49,0.52,0.51,0.51,0.50,0.52,0.50,0.53,0.50,0.51,0.52,0.51,0.52,0.51,0.52,0.52,12.79,0.51,false
251,correlation_ids_0,0.490234375,,,0.48,0.47,0.48,0.49,0.47,0.47,0.47,0.46,0.46,0.47,0.48,0.48,0.45,0.47,0.47,0.47,0.48,0.49,0.46,0.46,0.48,0.46,0.47,0.46,0.47,11.77,0.47,false
252,correlation_ids_0,0.4921875,,,0.46,0.47,0.46,0.47,0.46,0.46,0.46,0.46,0.46,0.46,0.48,0.47,0.47,0.45,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.49,0.47,11.69,0.47,false
253,correlation_ids_0,0.494140625,,,0.53,0.52,0.53,0.52,0.51,0.52,0.53,0.52,0.52,0.50,0.52,0.52,0.52,0.51,0.53,0.52,0.52,0.52,0.51,0.51,0.52,0.51,0.52,0.52,0.54,12.99,0.52,false
254,correlation_ids_0,0.49609375,,,0.42,0.43,0.43,0.44,0.42,0.44,0.44,0.42,0.42,0.43,0.43,0.44,0.41,0.42,0.42,0.43,0.44,0.43,0.44,0.43,0.43,0.42,0.43,0.43,0.44,10.73,0.43,false
255,correlation_ids_0,0.498046875,,,0.44,0.44,0.43,0.42,0.43,0.43,0.44,0.41,0.43,0.42,0.42,0.44,0.42,0.42,0.44,0.43,0.44,0.43,0.42,0.44,0.43,0.43,0.42,0.43,0.43,10.73,0.43,false
256,correlation_ids_0,0.5,,,0.47,0.49,0.49,0.48,0.48,0.48,0.51,0.48,0.48,0.49,0.49,0.49,0.48,0.47,0.48,0.48,0.48,0.48,0.48,0.50,0.48,0.47,0.47,0.48,0.50,12.08,0.48,false
257,correlation_ids_0,0.501953125,,,0.45,0.46,0.46,0.45,0.47,0.47,0.47,0.45,0.45,0.45,0.45,0.45,0.45,0.46,0.45,0.45,0.46,0.45,0.46,0.47,0.44,0.45,0.44,0.46,0.46,11.38,0.46,false
258,correlation_ids_0,0.50390625,,,0.43,0.43,0.42,0.43,0.43,0.44,0.44,0.42,0.42,0.42,0.43,0.44,0.41,0.42,0.42,0.43,0.43,0.43,0.44,0.42,0.44,0.42,0.44,0.41,0.43,10.69,0.43,false
259,correlation_ids_0,0.505859375,,,0.41,0.42,0.42,0.42,0.43,0.42,0.43,0.42,0.42,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.43,0.42,0.42,0.42,0.42,0.40,0.42,0.42,10.47,0.42,false
260,correlation_ids_0,0.5078125,,,0.40,0.40,0.39,0.40,0.40,0.40,0.42,0.41,0.39,0.40,0.40,0.40,0.39,0.40,0.40,0.39,0.40,0.40,0.40,0.41,0.40,0.39,0.39,0.40,0.41,9.99,0.40,false
261,correlation_ids_0,0.509765625,,,0.40,0.41,0.40,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.40,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.42,0.41,10.19,0.41,false
262,correlation_ids_0,0.51171875,,,0.46,0.48,0.49,0.47,0.47,0.47,0.50,0.47,0.47,0.47,0.48,0.48,0.48,0.47,0.48,0.47,0.46,0.46,0.48,0.48,0.47,0.47,0.47,0.47,0.49,11.86,0.47,false
263,correlation_ids_0,0.513671875,,,0.44,0.45,0.47,0.44,0.45,0.45,0.46,0.44,0.45,0.45,0.44,0.45,0.45,0.45,0.46,0.45,0.45,0.44,0.44,0.45,0.45,0.44,0.45,0.45,0.46,11.23,0.45,false
264,correlation_ids_0,0.515625,,,0.42,0.41,0.40,0.40,0.40,0.41,0.41,0.40,0.40,0.41,0.42,0.40,0.40,0.41,0.40,0.40,0.42,0.41,0.40,0.42,0.40,0.41,0.40,0.41,0.41,10.17,0.41,false
265,correlation_ids_0,0.517578125,,,0.47,0.47,0.46,0.47,0.49,0.48,0.49,0.47,0.45,0.49,0.48,0.48,0.46,0.48,0.45,0.46,0.47,0.47,0.48,0.47,0.48,0.46,0.49,0.47,0.49,11.83,0.47,false
266,correlation_ids_0,0.51953125,,,0.49,0.49,0.49,0.49,0.49,0.48,0.50,0.48,0.47,0.50,0.49,0.50,0.49,0.50,0.50,0.50,0.49,0.51,0.49,0.48,0.50,0.49,0.50,0.50,0.49,12.31,0.49,false
267,correlation_ids_0,0.521484375,,,0.46,0.48,0.49,0.47,0.48,0.48,0.49,0.47,0.47,0.47,0.50,0.48,0.47,0.48,0.48,0.48,0.47,0.47,0.48,0.49,0.48,0.46,0.47,0.46,0.49,11.92,0.48,false
268,correlation_ids_0,0.5234375,,,0.52,0.53,0.54,0.52,0.54,0.51,0.55,0.52,0.53,0.51,0.54,0.54,0.53,0.53,0.53,0.53,0.54,0.54,0.55,0.53,0.53,0.55,0.54,0.53,0.53,13.31,0.53,false
269,correlation_ids_0,0.525390625,,,0.51,0.49,0.51,0.49,0.48,0.49,0.51,0.49,0.49,0.50,0.51,0.49,0.46,0.50,0.48,0.49,0.50,0.50,0.49,0.50,0.50,0.49,0.50,0.50,0.50,12.37,0.49,false
270,correlation_ids_0,0.52734375,,,0.50,0.50,0.49,0.51,0.49,0.50,0.49,0.48,0.49,0.49,0.50,0.51,0.50,0.49,0.50,0.50,0.49,0.50,0.49,0.50,0.50,0.49,0.49,0.51,0.51,12.42,0.50,false
271,correlation_ids_0,0.529296875,,,0.52,0.51,0.53,0.51,0.50,0.52,0.51,0.51,0.51,0.51,0.52,0.54,0.50,0.51,0.51,0.52,0.50,0.50,0.51,0.50,0.52,0.50,0.50,0.51,0.52,12.79,0.51,false
272,correlation_ids_0,0.53125,,,0.42,0.43,0.44,0.43,0.43,0.42,0.43,0.42,0.42,0.42,0.42,0.43,0.41,0.42,0.43,0.43,0.44,0.44,0.42,0.43,0.43,0.42,0.42,0.44,0.43,10.67,0.43,false
273,correlation_ids_0,0.533203125,,,0.41,0.41,0.41,0.40,0.40,0.40,0.42,0.40,0.41,0.40,0.40,0.40,0.40,0.41,0.42,0.42,0.42,0.43,0.41,0.42,0.42,0.41,0.41,0.41,0.42,10.26,0.41,false
274,correlation_ids_0,0.53515625,,,0.54,0.52,0.54,0.53,0.54,0.55,0.55,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.56,0.52,0.52,0.53,0.52,0.54,0.53,0.52,0.54,0.55,13.42,0.54,false
275,correlation_ids_0,0.537109375,,,0.40,0.40,0.40,0.39,0.40,0.40,0.41,0.41,0.40,0.40,0.40,0.40,0.39,0.42,0.40,0.40,0.40,0.41,0.41,0.40,0.40,0.39,0.40,0.39,0.41,10.03,0.40,false
276,correlation_ids_0,0.5390625,,,0.45,0.44,0.44,0.44,0.43,0.45,0.44,0.44,0.43,0.43,0.43,0.44,0.42,0.44,0.43,0.43,0.44,0.43,0.45,0.41,0.44,0.42,0.44,0.43,0.44,10.88,0.44,false
277,correlation_ids_0,0.541015625,,,0.48,0.47,0.48,0.45,0.46,0.48,0.48,0.46,0.45,0.46,0.45,0.46,0.46,0.49,0.46,0.47,0.47,0.46,0.47,0.49,0.47,0.47,0.45,0.46,0.47,11.67,0.47,false
278,correlation_ids_0,0.54296875,,,0.40,0.39,0.39,0.39,0.39,0.40,0.41,0.40,0.39,0.40,0.39,0.39,0.39,0.41,0.39,0.38,0.39,0.39,0.39,0.39,0.40,0.39,0.39,0.39,0.41,9.85,0.39,false
279,correlation_ids_0,0.544921875,,,0.39,0.39,0.40,0.39,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.39,0.39,0.41,0.39,0.38,0.39,0.39,0.40,0.40,0.39,0.40,0.40,0.40,0.41,9.90,0.40,false
280,correlation_ids_0,0.546875,,,0.49,0.51,0.50,0.50,0.49,0.49,0.50,0.50,0.51,0.49,0.50,0.50,0.50,0.48,0.49,0.51,0.49,0.48,0.49,0.50,0.50,0.48,0.49,0.50,0.51,12.40,0.50,false
281,correlation_ids_0,0.548828125,,,0.47,0.46,0.49,0.46,0.47,0.46,0.47,0.47,0.48,0.47,0.47,0.47,0.48,0.47,0.48,0.47,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.47,0.48,11.74,0.47,false
282,correlation_ids_0,0.55078125,,,0.41,0.40,0.40,0.40,0.39,0.40,0.41,0.40,0.39,0.40,0.41,0.40,0.40,0.41,0.40,0.39,0.40,0.40,0.40,0.41,0.41,0.40,0.41,0.41,0.41,10.06,0.40,false
283,correlation_ids_0,0.552734375,,,0.48,0.47,0.48,0.48,0.46,0.50,0.47,0.46,0.46,0.46,0.47,0.46,0.47,0.48,0.47,0.46,0.46,0.48,0.48,0.46,0.47,0.45,0.46,0.46,0.48,11.73,0.47,false
284,correlation_ids_0,0.5546875,,,0.50,0.51,0.50,0.50,0.50,0.52,0.53,0.50,0.49,0.54,0.51,0.52,0.51,0.52,0.51,0.51,0.51,0.54,0.51,0.50,0.50,0.50,0.53,0.52,0.51,12.79,0.51,false
285,correlation_ids_0,0.556640625,,,0.49,0.53,0.53,0.50,0.52,0.51,0.53,0.52,0.51,0.51,0.52,0.53,0.52,0.52,0.51,0.53,0.51,0.51,0.52,0.53,0.51,0.52,0.52,0.51,0.55,12.96,0.52,false
286,correlation_ids_0,0.55859375,,,0.52,0.51,0.51,0.51,0.52,0.51,0.52,0.51,0.50,0.49,0.51,0.51,0.51,0.51,0.52,0.50,0.52,0.53,0.52,0.53,0.52,0.52,0.51,0.51,0.52,12.84,0.51,false
287,correlation_ids_0,0.560546875,,,0.48,0.47,0.48,0.49,0.47,0.49,0.48,0.48,0.47,0.47,0.49,0.47,0.47,0.48,0.49,0.47,0.50,0.48,0.48,0.47,0.49,0.48,0.48,0.47,0.47,11.97,0.48,false
288,correlation_ids_0,0.5625,,,0.53,0.52,0.54,0.51,0.52,0.54,0.53,0.53,0.52,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.52,0.52,0.52,0.51,0.52,0.52,0.53,0.53,13.12,0.52,false
289,correlation_ids_0,0.564453125,,,0.47,0.51,0.51,0.50,0.49,0.50,0.49,0.51,0.50,0.49,0.51,0.49,0.51,0.50,0.50,0.50,0.48,0.49,0.50,0.50,0.51,0.50,0.51,0.49,0.50,12.46,0.50,false
290,correlation_ids_0,0.56640625,,,0.44,0.45,0.43,0.45,0.44,0.43,0.45,0.44,0.44,0.44,0.42,0.43,0.44,0.43,0.45,0.45,0.45,0.44,0.43,0.44,0.45,0.44,0.44,0.44,0.45,11.01,0.44,false
291,correlation_ids_0,0.568359375,,,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.40,0.41,0.41,0.41,0.41,0.42,0.42,0.43,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.42,10.35,0.41,false
292,correlation_ids_0,0.5703125,,,0.47,0.50,0.50,0.48,0.49,0.50,0.51,0.49,0.48,0.48,0.50,0.50,0.50,0.50,0.49,0.50,0.49,0.49,0.49,0.51,0.49,0.49,0.50,0.49,0.52,12.36,0.49,false
293,correlation_ids_0,0.572265625,,,0.43,0.43,0.44,0.44,0.42,0.44,0.43,0.44,0.43,0.42,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.42,0.45,0.42,0.45,0.42,0.44,0.42,0.45,10.83,0.43,false
294,correlation_ids_0,0.57421875,,,0.44,0.43,0.44,0.43,0.43,0.44,0.44,0.43,0.44,0.41,0.42,0.43,0.42,0.45,0.44,0.43,0.44,0.44,0.43,0.44,0.43,0.44,0.42,0.44,0.44,10.84,0.43,false
295,correlation_ids_0,0.576171875,,,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.40,0.41,0.42,0.40,0.42,0.41,0.41,0.40,0.42,0.41,0.40,0.40,0.43,10.24,0.41,false
296,correlation_ids_0,0.578125,,,0.40,0.41,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.41,0.42,0.41,0.41,0.43,0.42,0.39,0.42,0.40,0.40,0.41,0.41,0.41,0.41,0.40,0.43,10.31,0.41,false
297,correlation_ids_0,0.580078125,,,0.46,0.47,0.46,0.47,0.47,0.48,0.48,0.47,0.46,0.47,0.48,0.46,0.46,0.48,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.48,0.46,0.48,11.73,0.47,false
298,correlation_ids_0,0.58203125,,,0.46,0.48,0.47,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.49,0.46,0.47,0.47,0.47,0.48,0.47,0.47,0.46,0.47,0.48,0.48,0.48,0.48,0.48,11.86,0.47,false
299,correlation_ids_0,0.583984375,,,0.53,0.52,0.53,0.51,0.51,0.52,0.53,0.53,0.51,0.52,0.51,0.52,0.51,0.52,0.54,0.54,0.52,0.52,0.51,0.51,0.51,0.51,0.53,0.53,0.53,13.02,0.52,false
300,correlation_ids_0,0.5859375,,,0.43,0.42,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.42,0.44,0.42,0.42,0.44,0.43,0.41,0.43,0.42,0.43,0.43,0.42,0.42,0.43,0.43,0.44,10.66,0.43,false
301,correlation_ids_0,0.587890625,,,0.48,0.49,0.48,0.48,0.49,0.51,0.50,0.49,0.47,0.48,0.50,0.48,0.48,0.51,0.49,0.49,0.49,0.50,0.51,0.49,0.47,0.47,0.49,0.48,0.49,12.21,0.49,false
302,correlation_ids_0,0.58984375,,,0.52,0.53,0.52,0.52,0.52,0.52,0.53,0.52,0.52,0.52,0.53,0.56,0.54,0.53,0.53,0.53,0.52,0.55,0.53,0.53,0.52,0.52,0.54,0.53,0.52,13.20,0.53,false
303,correlation_ids_0,0.591796875,,,0.51,0.51,0.51,0.50,0.50,0.52,0.51,0.51,0.49,0.50,0.52,0.51,0.50,0.52,0.51,0.52,0.52,0.50,0.51,0.49,0.51,0.49,0.49,0.50,0.52,12.67,0.51,false
304,correlation_ids_0,0.59375,,,0.54,0.53,0.54,0.55,0.52,0.53,0.54,0.53,0.53,0.53,0.54,0.53,0.53,0.52,0.56,0.54,0.54,0.55,0.54,0.54,0.52,0.54,0.54,0.54,0.53,13.40,0.54,false
305,correlation_ids_0,0.595703125,,,0.49,0.48,0.49,0.49,0.48,0.47,0.48,0.48,0.47,0.47,0.47,0.49,0.47,0.48,0.49,0.46,0.49,0.48,0.48,0.49,0.48,0.49,0.48,0.47,0.48,12.00,0.48,false
306,correlation_ids_0,0.59765625,,,0.49,0.49,0.51,0.50,0.50,0.51,0.50,0.50,0.50,0.49,0.49,0.50,0.49,0.50,0.50,0.49,0.49,0.49,0.51,0.50,0.50,0.49,0.49,0.49,0.50,12.42,0.50,false
307,correlation_ids_0,0.599609375,,,0.49,0.49,0.50,0.48,0.50,0.50,0.49,0.49,0.49,0.49,0.48,0.51,0.48,0.48,0.49,0.48,0.49,0.49,0.48,0.48,0.48,0.47,0.49,0.49,0.51,12.22,0.49,false
308,correlation_ids_0,0.6015625,,,0.43,0.44,0.43,0.44,0.42,0.44,0.43,0.42,0.41,0.43,0.43,0.43,0.41,0.42,0.43,0.42,0.44,0.43,0.44,0.42,0.44,0.41,0.43,0.42,0.43,10.69,0.43,false
309,correlation_ids_0,0.603515625,,,0.44,0.43,0.43,0.43,0.42,0.44,0.43,0.42,0.41,0.43,0.43,0.43,0.41,0.42,0.42,0.42,0.44,0.42,0.44,0.41,0.42,0.43,0.43,0.42,0.44,10.66,0.43,false
310,correlation_ids_0,0.60546875,,,0.48,0.51,0.52,0.49,0.51,0.50,0.51,0.49,0.50,0.50,0.51,0.50,0.49,0.49,0.50,0.52,0.50,0.49,0.50,0.49,0.50,0.49,0.50,0.48,0.51,12.48,0.50,false
311,correlation_ids_0,0.607421875,,,0.42,0.40,0.42,0.42,0.41,0.42,0.42,0.41,0.39,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.40,0.43,0.40,0.42,0.40,0.41,0.40,0.43,10.29,0.41,false
312,correlation_ids_0,0.609375,,,0.44,0.47,0.45,0.43,0.46,0.46,0.46,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.46,0.44,0.47,0.45,0.45,0.46,0.45,0.44,0.47,0.44,0.45,11.27,0.45,false
