uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,received_at
125000,7,0,0.14285714285714285,0.547951393878595,0.478515625,1,1,1,1,0,0,0,0,0,0,0.478515625
125000,7,0,0.8571428571428571,0.027227026183381943,0.48046875,0,0,0,0,0,0,0,0,0,0,0.48046875
125000,7,0,0.2857142857142857,0.02761946827937133,0.482421875,0,0,0,0,0,0,0,0,0,0,0.482421875
125000,7,0,0.42857142857142855,0.028839290707612833,0.484375,0,0,0,0,0,0,0,0,0,0,0.484375
125000,7,0,1,0.598372576282412,0.486328125,1,1,1,1,0,0,0,0,0,0,0.486328125
125000,7,0,0.14285714285714285,0.09262162319785525,0.48828125,0,0,0,0,0,0,0,0,0,0,0.48828125
125000,7,0,1,0.6581343421609073,0.490234375,0,0,0,0,0,0,0,0,0,0,0.490234375
125000,7,0,0.2857142857142857,0.6877809001864077,0.4921875,1,1,1,1,0,0,0,0,0,0,0.4921875
125000,7,0,0,0.689010987589472,0.494140625,1,1,1,1,0,0,0,0,0,0,0.494140625
125000,7,0,0.2857142857142857,0.7126686439931266,0.49609375,0,0,0,0,0,0,0,0,0,0,0.49609375
125000,7,0,0.8571428571428571,0.19358463436323023,0.498046875,0,0,0,0,0,0,0,0,0,0,0.498046875
125000,7,0,0.14285714285714285,0.2030771028483086,0.5,1,1,1,1,0,0,0,0,0,0,0.5
125000,7,0,0.42857142857142855,0.2173967286245358,0.501953125,0,0,0,0,0,0,0,0,0,0,0.501953125
125000,7,0,0,0.7617259859676948,0.50390625,0,0,0,0,0,0,0,0,0,0,0.50390625
125000,7,0,1,0.23126732027362268,0.505859375,0,0,0,0,0,0,0,0,0,0,0.505859375
125000,7,0,0.5714285714285714,0.26677912429640804,0.5078125,0,0,0,0,0,0,0,0,0,0,0.5078125
125000,7,0,1,0.26783929999629164,0.509765625,0,0,0,0,0,0,0,0,0,0,0.509765625
125000,7,0,0,0.2924402985611783,0.51171875,1,1,1,1,0,0,0,0,0,0,0.51171875
125000,7,0,0.42857142857142855,0.29371538724158514,0.513671875,1,1,1,1,0,0,0,0,0,0,0.513671875
125000,7,0,0.42857142857142855,0.3092435293081561,0.515625,0,0,0,0,0,0,0,0,0,0,0.515625
125000,7,0,0,0.8460323134967721,0.517578125,0,0,0,0,0,0,0,0,0,0,0.517578125
125000,7,0,0.2857142857142857,0.535834029657949,0.51953125,0,0,0,0,0,0,0,0,0,0,0.51953125
125000,7,0,0,0.344178384446679,0.521484375,1,1,1,1,0,0,0,0,0,0,0.521484375
125000,7,0,0.14285714285714285,0.9110845149855403,0.5234375,0,0,0,0,0,0,0,0,0,0,0.5234375
125000,7,0,0.8571428571428571,0.9401504302306045,0.525390625,0,0,0,0,0,0,0,0,0,0,0.525390625
125000,7,0,0.5714285714285714,0.969990461503176,0.52734375,1,1,1,1,0,0,0,0,0,0,0.52734375
125000,7,0,0.5714285714285714,0.9712253265051092,0.529296875,1,1,1,1,0,0,0,0,0,0,0.529296875
125000,7,0,1,0.45828134461003917,0.53125,0,0,0,0,0,0,0,0,0,0,0.53125
125000,7,0,0.14285714285714285,0.4756016105943858,0.533203125,0,0,0,0,0,0,0,0,0,0,0.533203125
125000,7,0,0.42857142857142855,0.01226001460812431,0.53515625,1,1,1,1,0,0,0,0,0,0,0.53515625
125000,7,0,0.2857142857142857,0.4992541319253483,0.537109375,0,0,0,0,0,0,0,0,0,0,0.537109375
125000,7,0,0.42857142857142855,0.03431415930814401,0.5390625,0,0,0,0,0,0,0,0,0,0,0.5390625
125000,7,0,1,0.513295914286522,0.541015625,0,0,0,0,0,0,0,0,0,0,0.541015625
125000,7,0,0.2857142857142857,0.5488038432084539,0.54296875,0,0,0,0,0,0,0,0,0,0,0.54296875
125000,7,0,0.8571428571428571,0.5498435077607339,0.544921875,0,0,0,0,0,0,0,0,0,0,0.544921875
125000,7,0,0,0.10166979096986348,0.546875,1,1,1,1,0,0,0,0,0,0,0.546875
125000,7,0,1,0.5759253473966691,0.548828125,1,1,1,1,0,0,0,0,0,0,0.548828125
125000,7,0,0.14285714285714285,0.5912600465344616,0.55078125,0,0,0,0,0,0,0,0,0,0,0.55078125
125000,7,0,0.7142857142857143,0.11861612664368455,0.552734375,0,0,0,0,0,0,0,0,0,0,0.552734375
125000,7,0,0,0.8178491795057511,0.5546875,0,0,0,0,0,0,0,0,0,0,0.5546875
125000,7,0,0,0.15340999937087899,0.556640625,1,1,1,1,0,0,0,0,0,0,0.556640625
125000,7,0,0.7142857142857143,0.1836739205648162,0.55859375,0,0,0,0,0,0,0,0,0,0,0.55859375
125000,7,0,0.14285714285714285,0.21273959185338562,0.560546875,0,0,0,0,0,0,0,0,0,0,0.560546875
125000,7,0,1,0.24273076851103068,0.5625,1,1,1,1,0,0,0,0,0,0,0.5625
125000,7,0,1,0.24405393354274707,0.564453125,1,1,1,1,0,0,0,0,0,0,0.564453125
125000,7,0,0.14285714285714285,0.7402963727146193,0.56640625,0,0,0,0,0,0,0,0,0,0,0.56640625
125000,7,0,0.2857142857142857,0.7575540864205053,0.568359375,0,0,0,0,0,0,0,0,0,0,0.568359375
125000,7,0,0.2857142857142857,0.294511996856998,0.5703125,1,1,1,1,0,0,0,0,0,0,0.5703125
125000,7,0,0,0.30840440592555546,0.572265625,0,0,0,0,0,0,0,0,0,0,0.572265625
125000,7,0,0.8571428571428571,0.789353184236578,0.57421875,0,0,0,0,0,0,0,0,0,0,0.57421875
125000,7,0,0.42857142857142855,0.7953244232201814,0.576171875,0,0,0,0,0,0,0,0,0,0,0.576171875
125000,7,0,1,0.830813187220716,0.578125,0,0,0,0,0,0,0,0,0,0,0.578125
125000,7,0,0.14285714285714285,0.35883724230504704,0.580078125,0,0,0,0,0,0,0,0,0,0,0.580078125
125000,7,0,0.42857142857142855,0.3838779411933807,0.58203125,1,1,1,1,0,0,0,0,0,0,0.58203125
125000,7,0,0.14285714285714285,0.385115376669479,0.583984375,1,1,1,1,0,0,0,0,0,0,0.583984375
125000,7,0,0.7142857142857143,0.8732765686963033,0.5859375,0,0,0,0,0,0,0,0,0,0,0.5859375
125000,7,0,0.5714285714285714,0.4006268918552953,0.587890625,0,0,0,0,0,0,0,0,0,0,0.587890625
125000,7,0,0.7142857142857143,0.09043743910056792,0.58984375,0,0,0,0,0,0,0,0,0,0,0.58984375
125000,7,0,0.8571428571428571,0.43557338240247634,0.591796875,1,1,1,1,0,0,0,0,0,0,0.591796875
125000,7,0,0.7142857142857143,0.1542232631300073,0.59375,0,0,0,0,0,0,0,0,0,0,0.59375
125000,7,0,0.2857142857142857,0.494799905851219,0.595703125,0,0,0,0,0,0,0,0,0,0,0.595703125
125000,7,0,0.14285714285714285,0.9979629545726387,0.59765625,1,1,1,1,0,0,0,0,0,0,0.59765625
125000,7,0,0,0.9992451786279797,0.599609375,1,1,1,1,0,0,0,0,0,0,0.599609375
125000,7,0,0.2857142857142857,0.549287935153032,0.6015625,0,0,0,0,0,0,0,0,0,0,0.6015625
125000,7,0,0.7142857142857143,0.56661196554121,0.603515625,0,0,0,0,0,0,0,0,0,0,0.603515625
125000,7,0,0.2857142857142857,0.040275729106630034,0.60546875,1,1,1,1,0,0,0,0,0,0,0.60546875
125000,7,0,0.42857142857142855,0.5904206321902613,0.607421875,0,0,0,0,0,0,0,0,0,0,0.607421875
125000,7,0,0,0.061941057449432,0.609375,0,0,0,0,0,0,0,0,0,0,0.609375
125000,7,0,0.14285714285714285,0.6043293073753927,0.611328125,0,0,0,0,0,0,0,0,0,0,0.611328125
125000,7,0,0.42857142857142855,0.10339559279976009,0.61328125,0,0,0,0,0,0,0,0,0,0,0.61328125
125000,7,0,0.14285714285714285,0.10444509834081611,0.615234375,0,0,0,0,0,0,0,0,0,0,0.615234375
125000,7,0,0.7142857142857143,0.12964113382440767,0.6171875,1,1,1,1,0,0,0,0,0,0,0.6171875
125000,7,0,0.7142857142857143,0.6673243821508811,0.619140625,1,1,1,1,0,0,0,0,0,0,0.619140625
125000,7,0,0.7142857142857143,0.14586616041579487,0.62109375,0,0,0,0,0,0,0,0,0,0,0.62109375
125000,7,0,0,0.14623414458054212,0.623046875,0,0,0,0,0,0,0,0,0,0,0.623046875
125000,7,0,0.5714285714285714,0.3724526991753412,0.625,0,0,0,0,0,0,0,0,0,0,0.625
125000,7,0,0,0.7178273083124405,0.626953125,1,1,1,1,0,0,0,0,0,0,0.626953125
125000,7,0,0.5714285714285714,0.7476624820774647,0.62890625,0,0,0,0,0,0,0,0,0,0,0.62890625
125000,7,0,0,0.7768160409260212,0.630859375,0,0,0,0,0,0,0,0,0,0,0.630859375
125000,7,0,0.42857142857142855,0.8071940789985684,0.6328125,1,1,1,1,0,0,0,0,0,0,0.6328125
125000,7,0,0.8571428571428571,0.2720240495640516,0.634765625,1,1,1,1,0,0,0,0,0,0,0.634765625
125000,7,0,0.7142857142857143,0.29489981177045443,0.63671875,0,0,0,0,0,0,0,0,0,0,0.63671875
125000,7,0,0.7142857142857143,0.8486292905502445,0.638671875,0,0,0,0,0,0,0,0,0,0,0.638671875
125000,7,0,0.42857142857142855,0.3224881274165087,0.640625,1,1,1,1,0,0,0,0,0,0,0.640625
125000,7,0,0.5714285714285714,0.8724368967641277,0.642578125,0,0,0,0,0,0,0,0,0,0,0.642578125
125000,7,0,1,0.8803596974561732,0.64453125,0,0,0,0,0,0,0,0,0,0,0.64453125
125000,7,0,0,0.8863580226614629,0.646484375,0,0,0,0,0,0,0,0,0,0,0.646484375
125000,7,0,0.14285714285714285,0.9218087905554482,0.6484375,0,0,0,0,0,0,0,0,0,0,0.6484375
125000,7,0,0.7142857142857143,0.3864561110343045,0.650390625,0,0,0,0,0,0,0,0,0,0,0.650390625
125000,7,0,0.5714285714285714,0.9482534637717538,0.65234375,1,1,1,1,0,0,0,0,0,0,0.65234375
125000,7,0,0,0.41313022979943614,0.654296875,1,1,1,1,0,0,0,0,0,0,0.654296875
125000,7,0,0.5714285714285714,0.9642865910820098,0.65625,0,0,0,0,0,0,0,0,0,0,0.65625
125000,7,0,0.2857142857142857,0.42824580077391755,0.658203125,0,0,0,0,0,0,0,0,0,0,0.658203125
125000,7,0,0,0.6544679996745046,0.66015625,0,0,0,0,0,0,0,0,0,0,0.66015625
125000,7,0,0.5714285714285714,1,0.662109375,1,1,1,1,0,0,0,0,0,0,0.662109375
125000,7,0,0,0.020296133562046324,0.6640625,0,0,0,0,0,0,0,0,0,0,0.6640625
125000,7,0,0.7142857142857143,0.5223840843429596,0.666015625,0,0,0,0,0,0,0,0,0,0,0.666015625
125000,7,0,0.2857142857142857,0.552955588141761,0.66796875,1,1,1,1,0,0,0,0,0,0,0.66796875
125000,7,0,1,0.08125524943317472,0.669921875,1,1,1,1,0,0,0,0,0,0,0.669921875
125000,7,0,0.7142857142857143,0.5769151193203836,0.671875,0,0,0,0,0,0,0,0,0,0,0.671875
125000,7,0,0.8571428571428571,0.594242492711627,0.673828125,0,0,0,0,0,0,0,0,0,0,0.673828125
125000,7,0,0.2857142857142857,0.604696052015522,0.67578125,1,1,1,1,0,0,0,0,0,0,0.67578125
125000,7,0,0,0.14495303642639315,0.677734375,0,0,0,0,0,0,0,0,0,0,0.677734375
125000,7,0,1,0.15294801463224356,0.6796875,0,0,0,0,0,0,0,0,0,0,0.6796875
125000,7,0,0.42857142857142855,0.6319825361313047,0.681640625,0,0,0,0,0,0,0,0,0,0,0.681640625
125000,7,0,0.7142857142857143,0.6674143073821686,0.68359375,0,0,0,0,0,0,0,0,0,0,0.68359375
125000,7,0,0.7142857142857143,0.668467167207515,0.685546875,0,0,0,0,0,0,0,0,0,0,0.685546875
125000,7,0,0.8571428571428571,0.6940606985409565,0.6875,1,1,1,1,0,0,0,0,0,0,0.6875
125000,7,0,0.14285714285714285,0.695342360415242,0.689453125,1,1,1,1,0,0,0,0,0,0,0.689453125
125000,7,0,0,0.7098992416384855,0.69140625,0,0,0,0,0,0,0,0,0,0,0.69140625
125000,7,0,1,0.23723236069403397,0.693359375,0,0,0,0,0,0,0,0,0,0,0.693359375
125000,7,0,1,0.9364833427132883,0.6953125,0,0,0,0,0,0,0,0,0,0,0.6953125
125000,7,0,0.8571428571428571,0.27277887117109745,0.697265625,1,1,1,1,0,0,0,0,0,0,0.697265625
125000,7,0,0.2857142857142857,0.3023126232903655,0.69921875,0,0,0,0,0,0,0,0,0,0,0.69921875
125000,7,0,0.8571428571428571,0.33142148098917473,0.701171875,0,0,0,0,0,0,0,0,0,0,0.701171875
125000,7,0,0.2857142857142857,0.36214403122730376,0.703125,1,1,1,1,0,0,0,0,0,0,0.703125
125000,7,0,0.14285714285714285,0.3634647813717524,0.705078125,1,1,1,1,0,0,0,0,0,0,0.705078125
125000,7,0,0.8571428571428571,0.3859080127083434,0.70703125,0,0,0,0,0,0,0,0,0,0,0.70703125
125000,7,0,0.5714285714285714,0.403236978632543,0.708984375,0,0,0,0,0,0,0,0,0,0,0.708984375
125000,7,0,0.2857142857142857,0.41392828905228624,0.7109375,1,1,1,1,0,0,0,0,0,0,0.7109375
125000,7,0,0.2857142857142857,0.11554615813619769,0.712890625,0,0,0,0,0,0,0,0,0,0,0.712890625
125000,7,0,0.42857142857142855,0.9079857495055718,0.71484375,0,0,0,0,0,0,0,0,0,0,0.71484375
125000,7,0,0.5714285714285714,0.4409883803657851,0.716796875,0,0,0,0,0,0,0,0,0,0,0.716796875
125000,7,0,0.42857142857142855,0.9494236671411408,0.71875,0,0,0,0,0,0,0,0,0,0,0.71875
125000,7,0,0.5714285714285714,0.4774558752609285,0.720703125,0,0,0,0,0,0,0,0,0,0,0.720703125
125000,7,0,0.7142857142857143,0.5032907914398577,0.72265625,1,1,1,1,0,0,0,0,0,0,0.72265625
125000,7,0,0,0.5045733501715459,0.724609375,1,1,1,1,0,0,0,0,0,0,0.724609375
125000,7,0,0.2857142857142857,0.9919157931785177,0.7265625,0,0,0,0,0,0,0,0,0,0,0.7265625
125000,7,0,0.14285714285714285,0.5192431938280214,0.728515625,0,0,0,0,0,0,0,0,0,0,0.728515625
125000,7,0,0.8571428571428571,0.993517320796672,0.73046875,0,0,0,0,0,0,0,0,0,0,0.73046875
125000,7,0,0.7142857142857143,0.5549882014577748,0.732421875,1,1,1,1,0,0,0,0,0,0,0.732421875
125000,7,0,1,0.04786433055312349,0.734375,0,0,0,0,0,0,0,0,0,0,0.734375
125000,7,0,0.7142857142857143,0.10794559694582187,0.736328125,1,1,1,1,0,0,0,0,0,0,0.736328125
125000,7,0,0.8571428571428571,0.645630948515717,0.73828125,1,1,1,1,0,0,0,0,0,0,0.73828125
125000,7,0,0,0.13151306065914176,0.740234375,0,0,0,0,0,0,0,0,0,0,0.740234375
125000,7,0,0.2857142857142857,0.6852542930654288,0.7421875,0,0,0,0,0,0,0,0,0,0,0.7421875
125000,7,0,0.42857142857142855,0.696137173965594,0.744140625,1,1,1,1,0,0,0,0,0,0,0.744140625
125000,7,0,1,0.17265403129992193,0.74609375,0,0,0,0,0,0,0,0,0,0,0.74609375
125000,7,0,0.2857142857142857,0.7169786682762882,0.748046875,0,0,0,0,0,0,0,0,0,0,0.748046875
125000,7,0,0,0.1866121069701698,0.75,0,0,0,0,0,0,0,0,0,0,0.75
125000,7,0,0.8571428571428571,0.7584110169820462,0.751953125,0,0,0,0,0,0,0,0,0,0,0.751953125
125000,7,0,0.5714285714285714,0.2230624205593455,0.75390625,0,0,0,0,0,0,0,0,0,0,0.75390625
125000,7,0,0.5714285714285714,0.24904986031302587,0.755859375,1,1,1,1,0,0,0,0,0,0,0.755859375
125000,7,0,0,0.25033414883257693,0.7578125,1,1,1,1,0,0,0,0,0,0,0.7578125
125000,7,0,0.14285714285714285,0.2648490638981056,0.759765625,0,0,0,0,0,0,0,0,0,0,0.759765625
125000,7,0,0.42857142857142855,0.49108716509575423,0.76171875,0,0,0,0,0,0,0,0,0,0,0.76171875
125000,7,0,0.5714285714285714,0.8372420514544945,0.763671875,1,1,1,1,0,0,0,0,0,0,0.763671875
125000,7,0,0.42857142857142855,0.5548783439467515,0.765625,0,0,0,0,0,0,0,0,0,0,0.765625
125000,7,0,1,0.8954099729342678,0.767578125,0,0,0,0,0,0,0,0,0,0,0.767578125
125000,7,0,1,0.39015416151933935,0.76953125,1,1,1,1,0,0,0,0,0,0,0.76953125
125000,7,0,1,0.9278447814213993,0.771484375,1,1,1,1,0,0,0,0,0,0,0.771484375
125000,7,0,1,0.4135345590164207,0.7734375,0,0,0,0,0,0,0,0,0,0,0.7734375
125000,7,0,1,0.9671219763826977,0.775390625,0,0,0,0,0,0,0,0,0,0,0.775390625
125000,7,0,1,0.9783001663847691,0.77734375,1,1,1,1,0,0,0,0,0,0,0.77734375
125000,7,0,0.42857142857142855,0.679651854725246,0.779296875,0,0,0,0,0,0,0,0,0,0,0.779296875
125000,7,0,0,0.9989940602003808,0.78125,0,0,0,0,0,0,0,0,0,0,0.78125
125000,7,0,0.2857142857142857,0.4686403348133014,0.783203125,0,0,0,0,0,0,0,0,0,0,0.783203125
125000,7,0,0.5714285714285714,0.030993810588231845,0.78515625,0,0,0,0,0,0,0,0,0,0,0.78515625
125000,7,0,1,0.03205192017872661,0.787109375,0,0,0,0,0,0,0,0,0,0,0.787109375
125000,7,0,1,0.05823854688501233,0.7890625,1,1,1,1,0,0,0,0,0,0,0.7890625
125000,7,0,0.8571428571428571,0.5325407544683449,0.791015625,1,1,1,1,0,0,0,0,0,0,0.791015625
125000,7,0,0.14285714285714285,0.546515998283131,0.79296875,0,0,0,0,0,0,0,0,0,0,0.79296875
125000,7,0,0,0.07383798041915957,0.794921875,0,0,0,0,0,0,0,0,0,0,0.794921875
125000,7,0,0.14285714285714285,0.7731025967391606,0.796875,0,0,0,0,0,0,0,0,0,0,0.796875
125000,7,0,1,0.5829984934473715,0.798828125,1,1,1,1,0,0,0,0,0,0,0.798828125
125000,7,0,0.14285714285714285,0.1388914458752003,0.80078125,0,0,0,0,0,0,0,0,0,0,0.80078125
125000,7,0,0.8571428571428571,0.16799936253180806,0.802734375,0,0,0,0,0,0,0,0,0,0,0.802734375
125000,7,0,0.42857142857142855,0.6723631289266064,0.8046875,1,1,1,1,0,0,0,0,0,0,0.8046875
125000,7,0,0.14285714285714285,0.20067205210390288,0.806640625,1,1,1,1,0,0,0,0,0,0,0.806640625
125000,7,0,1,0.2225287377589758,0.80859375,0,0,0,0,0,0,0,0,0,0,0.80859375
125000,7,0,0.14285714285714285,0.2398619999497694,0.810546875,0,0,0,0,0,0,0,0,0,0,0.810546875
125000,7,0,0.2857142857142857,0.2511276864293546,0.8125,1,1,1,1,0,0,0,0,0,0,0.8125
125000,7,0,0.14285714285714285,0.26359151564266836,0.814453125,0,0,0,0,0,0,0,0,0,0,0.814453125
125000,7,0,0.7142857142857143,0.27158255247046725,0.81640625,0,0,0,0,0,0,0,0,0,0,0.81640625
125000,7,0,1,0.2776472096347082,0.818359375,0,0,0,0,0,0,0,0,0,0,0.818359375
125000,7,0,0.2857142857142857,0.7860248303122644,0.8203125,0,0,0,0,0,0,0,0,0,0,0.8203125
125000,7,0,0.8571428571428571,0.78708477850744,0.822265625,0,0,0,0,0,0,0,0,0,0,0.822265625
125000,7,0,0,0.3404905364196773,0.82421875,1,1,1,1,0,0,0,0,0,0,0.82421875
125000,7,0,0.7142857142857143,0.34177717754473197,0.826171875,1,1,1,1,0,0,0,0,0,0,0.826171875
125000,7,0,0.2857142857142857,0.8285385241720046,0.828125,0,0,0,0,0,0,0,0,0,0,0.828125
125000,7,0,0.42857142857142855,0.35584245282234284,0.830078125,0,0,0,0,0,0,0,0,0,0,0.830078125
125000,7,0,0,0.04569114494532195,0.83203125,0,0,0,0,0,0,0,0,0,0,0.83203125
125000,7,0,0,0.8652117940202401,0.833984375,1,1,1,1,0,0,0,0,0,0,0.833984375
125000,7,0,0,0.4209081788549377,0.8359375,0,0,0,0,0,0,0,0,0,0,0.8359375
125000,7,0,0.42857142857142855,0.45005966336821207,0.837890625,0,0,0,0,0,0,0,0,0,0,0.837890625
125000,7,0,0.42857142857142855,0.4815941717986789,0.83984375,1,1,1,1,0,0,0,0,0,0,0.83984375
125000,7,0,0.42857142857142855,0.4828784405760859,0.841796875,1,1,1,1,0,0,0,0,0,0,0.841796875
125000,7,0,0.42857142857142855,0.9775657753115718,0.84375,0,0,0,0,0,0,0,0,0,0,0.84375
125000,7,0,0.2857142857142857,0.9949003517651003,0.845703125,0,0,0,0,0,0,0,0,0,0,0.845703125
125000,7,0,0.42857142857142855,0.5333353466246525,0.84765625,1,1,1,1,0,0,0,0,0,0,0.84765625
125000,7,0,0,0.009275202899051507,0.849609375,0,0,0,0,0,0,0,0,0,0,0.849609375
125000,7,0,0.5714285714285714,0.017192052744808086,0.8515625,0,0,0,0,0,0,0,0,0,0,0.8515625
125000,7,0,0.42857142857142855,0.5596757641633193,0.853515625,0,0,0,0,0,0,0,0,0,0,0.853515625
125000,7,0,0.8571428571428571,0.5950132767822687,0.85546875,0,0,0,0,0,0,0,0,0,0,0.85546875
125000,7,0,0.42857142857142855,0.5960101688042582,0.857421875,0,0,0,0,0,0,0,0,0,0,0.857421875
125000,7,0,0.8571428571428571,0.6226984997979023,0.859375,1,1,1,1,0,0,0,0,0,0,0.859375
125000,7,0,0.8571428571428571,0.6239429390346407,0.861328125,1,1,1,1,0,0,0,0,0,0,0.861328125
125000,7,0,0.7142857142857143,0.10112814150927839,0.86328125,0,0,0,0,0,0,0,0,0,0,0.86328125
125000,7,0,0.8571428571428571,0.63785980814967,0.865234375,0,0,0,0,0,0,0,0,0,0,0.865234375
125000,7,0,0.42857142857142855,0.3277066898710313,0.8671875,0,0,0,0,0,0,0,0,0,0,0.8671875
125000,7,0,0.8571428571428571,0.1379892249549213,0.869140625,1,1,1,1,0,0,0,0,0,0,0.869140625
125000,7,0,0.42857142857142855,0.7029249647154182,0.87109375,0,0,0,0,0,0,0,0,0,0,0.87109375
125000,7,0,0.2857142857142857,0.4206083826457113,0.873046875,0,0,0,0,0,0,0,0,0,0,0.873046875
125000,7,0,0.5714285714285714,0.7637589882509522,0.875,1,1,1,1,0,0,0,0,0,0,0.875
125000,7,0,0.2857142857142857,0.7650491225603826,0.876953125,1,1,1,1,0,0,0,0,0,0,0.876953125
125000,7,0,0.14285714285714285,0.7865607851043827,0.87890625,0,0,0,0,0,0,0,0,0,0,0.87890625
125000,7,0,0,0.8038966774658247,0.880859375,0,0,0,0,0,0,0,0,0,0,0.880859375
125000,7,0,0.2857142857142857,0.8155019128419583,0.8828125,1,1,1,1,0,0,0,0,0,0,0.8828125
125000,7,0,0.42857142857142855,0.29127639293575486,0.884765625,0,0,0,0,0,0,0,0,0,0,0.884765625
125000,7,0,0.5714285714285714,0.8356135243390724,0.88671875,0,0,0,0,0,0,0,0,0,0,0.88671875
125000,7,0,0.2857142857142857,0.8417043013000417,0.888671875,0,0,0,0,0,0,0,0,0,0,0.888671875
125000,7,0,0.14285714285714285,0.34054296191832395,0.890625,0,0,0,0,0,0,0,0,0,0,0.890625
125000,7,0,0.2857142857142857,0.8780867752415243,0.892578125,0,0,0,0,0,0,0,0,0,0,0.892578125
125000,7,0,1,0.9049073339456968,0.89453125,1,1,1,1,0,0,0,0,0,0,0.89453125
125000,7,0,1,0.3697478226084929,0.896484375,1,1,1,1,0,0,0,0,0,0,0.896484375
125000,7,0,0.42857142857142855,0.3831447174919652,0.8984375,0,0,0,0,0,0,0,0,0,0,0.8984375
125000,7,0,0,0.3834643146016591,0.900390625,0,0,0,0,0,0,0,0,0,0,0.900390625
125000,7,0,0.8571428571428571,0.6097222782764627,0.90234375,0,0,0,0,0,0,0,0,0,0,0.90234375
125000,7,0,1,0.42019933646644325,0.904296875,1,1,1,1,0,0,0,0,0,0,0.904296875
125000,7,0,0.8571428571428571,0.4485352685420284,0.90625,0,0,0,0,0,0,0,0,0,0,0.90625
125000,7,0,0.7142857142857143,0.4776419745821578,0.908203125,0,0,0,0,0,0,0,0,0,0,0.908203125
125000,7,0,0.14285714285714285,0.5095601746382733,0.91015625,1,1,1,1,0,0,0,0,0,0,0.91015625
125000,7,0,0.14285714285714285,0.03787683650102608,0.912109375,1,1,1,1,0,0,0,0,0,0,0.912109375
125000,7,0,0.7142857142857143,0.05914994155660228,0.9140625,0,0,0,0,0,0,0,0,0,0,0.9140625
125000,7,0,0.42857142857142855,0.5495073895317716,0.916015625,0,0,0,0,0,0,0,0,0,0,0.916015625
125000,7,0,0.42857142857142855,0.5613039749343849,0.91796875,1,1,1,1,0,0,0,0,0,0,0.91796875
125000,7,0,0.8571428571428571,0.5733074683481454,0.919921875,0,0,0,0,0,0,0,0,0,0,0.919921875
125000,7,0,1,0.1082021378823297,0.921875,0,0,0,0,0,0,0,0,0,0,0.921875
125000,7,0,0.7142857142857143,0.11430587274058523,0.923828125,0,0,0,0,0,0,0,0,0,0,0.923828125
125000,7,0,0.2857142857142857,0.14960580054765374,0.92578125,0,0,0,0,0,0,0,0,0,0,0.92578125
125000,7,0,0,0.6236267584910014,0.927734375,0,0,0,0,0,0,0,0,0,0,0.927734375
125000,7,0,0.14285714285714285,0.6506664390127957,0.9296875,1,1,1,1,0,0,0,0,0,0,0.9296875
125000,7,0,0.14285714285714285,0.17897783395353695,0.931640625,1,1,1,1,0,0,0,0,0,0,0.931640625
125000,7,0,0.8571428571428571,0.6651612998203412,0.93359375,0,0,0,0,0,0,0,0,0,0,0.93359375
125000,7,0,0.2857142857142857,0.6654749197608875,0.935546875,0,0,0,0,0,0,0,0,0,0,0.935546875
125000,7,0,0,0.19373488853151358,0.9375,0,0,0,0,0,0,0,0,0,0,0.9375
125000,7,0,0.14285714285714285,0.7024081769599269,0.939453125,1,1,1,1,0,0,0,0,0,0,0.939453125
125000,7,0,0.5714285714285714,0.7305517314774378,0.94140625,0,0,0,0,0,0,0,0,0,0,0.94140625
125000,7,0,0.42857142857142855,0.7596580511356043,0.943359375,0,0,0,0,0,0,0,0,0,0,0.943359375
125000,7,0,0.42857142857142855,0.31879609852044566,0.9453125,1,1,1,1,0,0,0,0,0,0,0.9453125
125000,7,0,0.42857142857142855,0.32003904416997375,0.947265625,1,1,1,1,0,0,0,0,0,0,0.947265625
125000,7,0,0.42857142857142855,0.8141860126842402,0.94921875,0,0,0,0,0,0,0,0,0,0,0.94921875
125000,7,0,0.8571428571428571,0.8315243946710668,0.951171875,0,0,0,0,0,0,0,0,0,0,0.951171875
125000,7,0,0.42857142857142855,0.8435110492110494,0.953125,1,1,1,1,0,0,0,0,0,0,0.953125
125000,7,0,0,0.3823037564447859,0.955078125,0,0,0,0,0,0,0,0,0,0,0.955078125
125000,7,0,0.8571428571428571,0.39021769009383034,0.95703125,0,0,0,0,0,0,0,0,0,0,0.95703125
125000,7,0,0.42857142857142855,0.3963343931904953,0.958984375,0,0,0,0,0,0,0,0,0,0,0.958984375
125000,7,0,0,0.4316155372875678,0.9609375,0,0,0,0,0,0,0,0,0,0,0.9609375
125000,7,0,0.7142857142857143,0.9057030749067698,0.962890625,0,0,0,0,0,0,0,0,0,0,0.962890625
125000,7,0,0.5714285714285714,0.45985688122545276,0.96484375,1,1,1,1,0,0,0,0,0,0,0.96484375
125000,7,0,0.5714285714285714,0.9341670117542531,0.966796875,1,1,1,1,0,0,0,0,0,0,0.966796875
