month,day,hour,min,n_p,i_uiip,p_uiip,truth
6,27,0,15,0.985,553.74,32.03,0
6,27,1,0,1.203,522.15,32.07,0
6,27,5,0,2.4,499.04,27.77,0
6,27,6,30,2.703,458.04,25.56,0
6,27,8,30,2.343,534.01,27.83,0
6,27,10,0,1.859,608.6,33,0
6,27,10,15,1.83,604.23,33.11,0
6,27,10,30,1.813,603.77,33.03,0
6,27,11,45,1.709,494.18,30.67,0
6,27,12,30,1.7,408.83,28.87,0
6,27,12,45,1.7,383.61,27.46,0
6,27,14,15,1.576,393.42,26.99,0
6,27,14,30,1.553,372.9,26.81,0
6,27,18,30,1.291,276.61,24.88,0
6,27,19,15,1.202,338.67,24.88,0
6,27,19,30,1.167,341.37,23.35,0
6,27,19,45,1.123,302.11,23.77,0
6,27,20,15,1.021,320.98,24.8,0
6,27,21,15,0.847,381.54,26.82,0
6,27,22,0,0.791,351.61,26.35,0
6,27,22,45,0.741,318.29,25.9,0
6,27,23,45,0.71,340.3,26.86,0
6,28,0,0,0.733,516.36,30.29,0
6,28,2,0,1.447,509.59,29.69,0
6,28,2,30,1.607,500.66,28.86,0
6,28,2,45,1.683,485.14,28.83,0
6,28,3,0,1.757,498.67,28.81,0
6,28,5,30,2.599,472.06,27.19,0
6,28,7,30,2.881,368.96,26.35,0
6,28,8,45,2.627,457.82,25.86,0
6,28,10,30,2.152,326.2,24.96,0
6,28,11,0,2.035,342.24,24.93,0
6,28,11,30,1.923,337.39,26.05,0
6,28,11,45,1.886,356.74,26.44,0
6,28,12,45,1.787,295.5,24.25,0
6,28,14,15,1.573,360.02,24.32,0
6,28,15,0,1.467,325.73,24.37,0
6,28,18,30,1.121,331.48,25.93,0
6,28,19,45,0.993,360.82,25.93,0
6,28,20,15,0.927,387.58,25.99,0
6,28,23,30,0.499,347.63,26.68,0
6,29,0,0,0.508,445.04,25.2,0
6,29,0,45,0.663,494.66,27.88,0
6,29,2,30,1.152,517.08,28.89,0
6,29,3,45,1.497,495.5,30.37,0
6,29,4,15,1.641,529.89,30.53,0
6,29,9,0,1.874,531.31,26.54,0
6,29,9,15,1.767,520.74,26.9,0
6,29,11,30,1.26,483.07,29.98,0
6,29,12,0,1.231,427.27,28.02,0
6,29,14,30,1.083,431.12,28.37,0
6,29,15,0,1.048,431.02,28.38,0
6,29,15,15,1.031,425.64,28.66,0
6,29,17,30,1.02,346.91,25.91,0
6,29,19,45,0.877,369.39,25.19,0
6,29,21,15,0.689,378.98,26.34,0
6,29,21,30,0.657,378.42,26.45,0
6,29,21,45,0.631,367.69,26.39,0
6,30,0,45,0.679,452.6,27.94,0
6,30,1,0,0.739,464.3,27.93,0
6,30,1,30,0.892,489.76,27.87,0
6,30,1,45,0.976,483.97,27.94,0
6,30,2,15,1.129,489.03,27.82,0
6,30,3,15,1.401,469.99,29.38,0
6,30,3,30,1.473,481.26,29.4,0
6,30,4,15,1.727,471.98,29.44,0
6,30,5,30,2.167,472.83,29.47,0
6,30,5,45,2.249,497.31,29.41,0
6,30,6,15,2.401,507.28,29.74,0
6,30,6,30,2.48,503.6,29.76,0
6,30,10,30,1.659,438.43,27.33,0
6,30,11,0,1.564,427.35,27.44,0
6,30,17,15,1.013,301.76,25.03,0
6,30,17,45,0.967,306.54,25.36,0
6,30,19,0,0.842,327.15,25.35,0
6,30,20,30,0.649,456.56,25.58,0
6,30,21,15,0.508,422.06,27.83,0
6,30,22,15,0.403,368.73,26.82,0
6,30,22,45,0.389,341.73,26.04,0
6,30,23,0,0.375,350.44,26.39,0
7,1,0,30,0.518,523.32,29.34,0
7,1,1,45,0.898,546.55,29.27,0
7,1,2,45,1.174,514.88,30.52,0
7,1,3,15,1.307,515.32,30.42,0
7,1,6,45,2.364,475.32,27.99,0
7,1,7,45,2.249,446.34,26.21,0
7,1,10,15,1.609,513.55,29.86,0
7,1,12,45,1.446,440.41,28.92,0
7,1,13,30,1.435,427.32,28.95,0
7,1,14,45,1.377,394.73,27.44,0
7,1,15,30,1.334,392.07,27.44,0
7,1,16,45,1.282,330.33,25.82,0
7,1,17,0,1.262,333.99,25.93,0
7,1,19,0,1.061,361.98,25.31,0
7,1,21,30,0.737,457.91,28.82,0
7,1,22,0,0.694,420.52,27.97,0
7,1,22,15,0.675,418.36,27.86,0
7,1,23,30,0.596,342.81,25.71,0
7,2,4,15,1.881,463.03,30.03,0
7,2,9,30,2.046,447.2,25.98,0
7,2,10,15,1.751,435.95,26.55,0
7,2,11,45,1.277,417.54,27.06,0
7,2,14,15,0.998,477.75,28.33,0
7,2,15,30,0.873,494.8,30.55,0
7,2,16,15,0.87,468.13,30.91,0
7,2,16,30,0.869,424.78,29.63,0
7,2,17,0,0.869,393.33,27.88,0
7,2,17,30,0.87,404.36,27.88,0
7,2,18,0,0.869,441.18,27.84,0
7,2,21,30,0.418,466.42,28.85,0
7,2,22,30,0.326,421.16,27.9,0
7,2,22,45,0.32,426.18,28.39,0
7,2,23,0,0.315,434.92,28.34,0
7,2,23,30,0.295,431.82,28.38,0
7,3,0,30,0.397,536.78,28.44,0
7,3,4,0,1.483,519.98,31.75,0
7,3,4,45,1.785,507.76,31.97,0
7,3,6,0,2.241,527.45,31.54,0
7,3,6,30,2.411,485.68,29.22,0
7,3,7,0,2.475,257.87,23.84,0
7,3,8,15,2.345,386.15,25.86,0
7,3,12,45,1.627,476.77,29,0
7,3,13,0,1.613,482.31,29.73,0
7,3,13,30,1.585,475.11,29.71,0
7,3,14,15,1.502,551.74,31.45,0
7,3,16,15,1.42,445.34,29.39,0
7,3,16,45,1.42,412.57,29.46,0
7,3,18,15,1.373,419,27.93,0
7,3,18,45,1.329,458.51,28.86,0
7,3,19,15,1.9485,690.84,43.29,1
7,3,22,30,1.08,405.87,28.88,0
7,3,22,45,1.08,399.91,28.86,0
7,4,0,0,1.097,513.41,27.8,0
7,4,0,30,1.211,508.34,27.96,0
7,4,0,45,1.262,501.6,28.25,0
7,4,1,0,1.311,520.09,28.72,0
7,4,1,15,1.376,519.42,28.99,0
7,4,4,45,2.368,505.86,28.85,0
7,4,8,30,2.56,584.4,29.93,0
7,4,11,15,1.889,533.03,30.97,0
7,4,12,0,1.827,471.72,29.95,0
7,4,13,15,1.737,404.03,25.9,0
7,4,13,30,1.701,409.43,25.88,0
7,4,14,30,1.549,454.27,25.46,0
7,4,15,0,1.476,394.87,25.85,0
7,4,16,45,1.337,404.1,27.99,0
7,4,17,0,1.33,401.62,27.99,0
7,4,18,30,1.273,399.38,27.53,0
7,4,19,0,1.23,412.57,27.41,0
7,5,0,0,0.656,497.62,27.78,0
7,5,0,30,0.757,534.77,28.93,0
7,5,2,0,1.183,545.32,32.07,0
7,5,4,15,1.961,516.78,32.48,0
7,5,5,15,2.324,537.27,32.43,0
7,5,7,30,2.772,447.35,26.28,0
7,5,8,15,2.607,458.25,25.83,0
7,5,9,15,2.178,455.89,25.93,0
7,5,14,15,1.454,441,27.84,0
7,5,14,30,1.423,440.67,27.84,0
7,5,16,0,1.298,413.66,27.74,0
7,5,16,45,1.28,395.74,27.9,0
7,5,17,45,1.27,400.64,27.87,0
7,5,19,15,1.225,423.64,27.68,0
7,5,20,15,1.149,432.29,28.04,0
7,5,20,30,1.124,438.05,27.35,0
7,5,21,30,1.015,429.76,28.12,0
7,5,21,45,0.999,430.36,28.03,0
7,5,22,30,0.95,425.36,28.2,0
7,5,22,45,0.94,410.66,27.81,0
7,5,23,45,0.91,403.72,27.18,0
7,6,2,15,1.579,565.56,31.97,0
7,6,7,0,2.953,430.9,27.4,0
7,6,10,15,2.183,484.56,28.38,0
7,6,12,0,1.897,428.09,27.76,0
7,6,14,15,1.629,444.25,26.34,0
7,6,16,15,1.397,393.31,27.46,0
7,6,16,30,1.384,387.59,27.22,0
7,6,17,45,1.316,403.08,27.39,0
7,6,19,30,1.163,411.72,27.38,0
7,6,20,45,1.5270000000000001,662.865,39.72,1
7,6,21,15,0.965,434.32,27.89,0
7,6,21,30,0.943,434.11,27.88,0
7,6,23,45,0.88,400.89,27.92,0
7,7,0,30,1.001,510.12,29.93,0
7,7,1,45,1.395,541.28,32.2,0
7,7,2,45,1.756,549,32.41,0
7,7,3,45,2.107,492.26,31.46,0
7,7,6,30,3.051,349.91,17.34,0
7,7,7,30,2.972,437.13,25.64,0
7,7,8,15,2.726,478.38,24.2,0
7,7,9,0,2.371,607.07,28.8,0
7,7,9,30,2.158,568.61,28.9,0
7,7,9,45,2.063,550.57,28.98,0
7,7,10,45,1.822,489.34,28.78,0
7,7,11,0,1.771,493.69,28.82,0
7,7,14,15,1.27,488.2,28.73,0
7,7,14,45,1.21,467.35,28.8,0
7,7,15,45,1.085,426.27,27.67,0
7,7,16,15,1.059,408.31,27.81,0
7,7,17,45,1.003,408.52,27.85,0
7,7,19,15,0.926,422.39,27.81,0
7,7,20,0,0.826,456.32,25.81,0
7,7,21,30,0.485,448.26,27.82,0
7,7,22,45,0.37,431.35,29.46,0
7,7,23,45,0.37,412.76,27.86,0
7,8,0,30,0.502,595.31,30.88,0
7,8,1,30,0.797,580.5,31.84,0
7,8,2,15,1.047,568.66,32.36,0
7,8,2,30,1.121,549.03,32.45,0
7,8,2,45,1.201,563.49,32.37,0
7,8,3,30,1.428,538.37,32.57,0
7,8,5,30,2.087,572.81,32.22,0
7,8,5,45,2.172,577.5,32.23,0
7,8,6,0,2.253,596.97,31.09,0
7,8,6,15,2.327,588.45,31.65,0
7,8,7,15,2.406,460.3,25.71,0
7,8,7,45,2.267,455.23,25.6,0
7,8,8,0,2.165,467.76,25.19,0
7,8,9,30,1.456,588.29,27.97,0
7,8,10,0,1.257,514.8,28.01,0
7,8,10,15,1.175,494.81,27.93,0
7,8,11,0,0.95,482.63,28.12,0
7,8,11,30,0.828,474.31,30.28,0
7,8,13,30,0.799,567.34,32.43,0
7,8,13,45,0.799,573.46,32.33,0
7,8,14,0,0.786,565.85,32.78,0
7,8,14,45,0.75,541.22,32.5,0
7,8,15,0,0.749,556.69,32.51,0
7,9,0,15,0.549,591.97,30.82,0
7,9,0,30,0.599,603.44,30.52,0
7,9,1,0,0.731,579.29,32.01,0
7,9,1,45,0.977,576.15,31.99,0
7,9,2,0,1.063,570.86,32.34,0
7,9,2,15,1.152,547.17,32.49,0
7,9,4,15,1.905,505.89,32.52,0
7,9,4,30,1.998,502.49,32.5,0
7,9,6,0,2.557,516.63,32.48,0
7,9,8,45,2.535,592.82,31.22,0
7,9,9,15,2.38,603.74,30.63,0
7,9,10,0,2.183,580.62,31.99,0
7,9,10,30,2.106,574.35,30.79,0
7,9,11,15,1.998,546.36,31.01,0
7,9,13,15,1.845,482.33,29.95,0
7,9,15,0,1.619,499.87,29.95,0
7,9,17,0,1.52,416.39,29.72,0
7,9,17,15,1.52,423.15,28.87,0
7,9,19,0,1.426,430.07,28.29,0
7,9,19,45,1.316,454.81,25.12,0
7,9,21,15,0.937,501.85,29.73,0
7,9,21,30,0.889,504.6,29.84,0
7,9,23,15,0.755,447.23,28.94,0
7,9,23,30,0.749,454.52,29.35,0
7,10,0,15,0.805,586.24,30.9,0
7,10,3,30,1.863,495.02,31.8,0
7,10,4,45,2.317,488.01,29.92,0
7,10,5,15,2.497,477.95,29.95,0
7,10,5,45,2.678,494.95,29.87,0
7,10,6,15,2.843,495.27,29.97,0
7,10,7,0,3,316.01,24.81,0
7,10,7,15,3,413.32,28.86,0
7,10,7,45,3,432.18,29.05,0
7,10,8,15,2.984,481.71,29.88,0
7,10,9,0,2.863,560.76,29.6,0
7,10,10,45,2.449,474.29,28.4,0
7,10,11,45,2.19,431.7,27.87,0
7,10,14,0,1.727,418.67,26.22,0
7,10,16,30,1.401,423.46,28.41,0
7,10,16,45,2.082,619.38,42.675,1
7,10,17,30,1.361,411.43,28.38,0
7,10,17,45,1.344,421.27,28.31,0
7,10,18,0,1.329,414.62,28.35,0
7,10,18,15,1.307,423.27,28.54,0
7,10,18,45,1.244,435.1,27.51,0
7,10,19,0,1.215,426.38,28.09,0
7,10,21,15,0.992,534.13,30.63,0
7,10,22,45,0.949,421.05,28.01,0
7,10,23,0,0.949,483.47,28.9,0
7,11,0,30,1.053,550.85,28.96,0
7,11,1,30,1.309,563.11,31.93,0
7,11,2,45,1.683,547.3,32.53,0
7,11,4,0,2.072,564.24,32.14,0
7,11,5,0,2.377,572.47,32.27,0
7,11,9,15,2.051,569.75,30.37,0
7,11,12,45,1.52,435.31,27.87,0
7,11,13,0,1.52,431.28,27.93,0
7,11,13,45,1.484,435.41,27.75,0
7,11,14,30,1.387,442.19,27.15,0
7,11,15,45,1.294,434.33,27.73,0
7,11,16,15,1.92,593.655,43.410000000000004,1
7,11,16,45,1.28,369.7,28.99,0
7,11,18,0,1.28,391.67,27.54,0
7,11,18,45,1.276,406.53,27.46,0
7,11,19,15,1.254,416.86,27.5,0
7,11,20,15,1.15,447.25,26.03,0
7,11,20,45,1.069,440.83,26.8,0
7,11,22,30,0.836,424.52,28.68,0
7,12,0,45,1.011,504.94,29.3,0
7,12,3,0,1.707,481.46,29.92,0
7,12,3,15,1.783,481.54,30.05,0
7,12,3,30,1.863,472.88,30.95,0
7,12,4,45,2.304,473.01,30.89,0
7,12,5,15,2.472,484.77,30.92,0
7,12,5,30,2.559,467.16,30.97,0
7,12,6,15,2.817,531.88,31.78,0
7,12,9,15,2.388,548.86,27.76,0
7,12,9,45,2.229,515.41,27.95,0
7,12,10,0,2.161,493.92,28.01,0
7,12,11,0,1.964,457.85,27.67,0
7,12,12,0,1.878,437.21,28.01,0
7,12,12,30,1.852,413.13,27.35,0
7,12,14,30,1.635,441.49,26.82,0
7,12,15,15,1.541,431.13,27.16,0
7,12,19,30,1.328,425.52,27.73,0
7,12,20,15,1.269,442.09,26.6,0
7,12,22,0,0.931,452.63,27.86,0
7,12,23,45,0.88,385.34,29.92,0
7,13,0,45,1.076,543.09,30.84,0
7,13,2,30,1.617,503.13,29.44,0
7,13,4,15,2.128,528.59,30.88,0
7,13,5,0,2.367,545.82,30.8,0
7,13,6,45,2.908,402.89,25.12,0
7,13,8,30,2.6,518.74,27.76,0
7,13,12,15,1.9,433.23,27.72,0
7,13,13,0,1.845,434.08,27.97,0
7,13,13,30,1.805,439.65,27.39,0
7,13,14,45,1.632,438.37,27.41,0
7,13,17,0,1.54,390.91,27.03,0
7,13,18,45,1.469,415.07,27.97,0
7,13,20,15,1.343,439.07,26.78,0
7,14,1,0,1.281,512.64,30.94,0
7,14,1,15,1.357,502.13,30.95,0
7,14,2,30,1.806,494.31,30.95,0
7,14,2,45,1.896,485.98,31.03,0
7,14,5,45,2.786,385.45,25.02,0
7,14,6,0,2.857,399.19,24.79,0
7,14,7,30,2.942,445.51,26.57,0
7,14,8,30,2.708,561.57,29.85,0
7,14,9,15,2.484,583.05,29.88,0
7,14,9,30,2.409,577.75,29.87,0
7,14,11,30,2.072,458.87,27.44,0
7,14,11,45,2.034,452.6,27.44,0
7,14,13,30,1.858,427.1,27.33,0
7,14,14,30,1.719,466.4,27.42,0
7,14,14,45,1.682,471.68,27.46,0
7,14,16,15,1.515,417.76,27.39,0
7,14,18,45,1.393,415.89,27.39,0
7,14,20,15,1.257,457.88,27.36,0
7,14,20,45,1.16,486.34,27.4,0
7,14,21,30,0.966,460.92,27.37,0
7,14,21,45,0.911,451.66,27.46,0
7,14,23,0,0.781,421.62,28.42,0
7,15,0,0,0.8,503.28,28.83,0
7,15,2,0,1.297,538.98,30.89,0
7,15,2,45,1.503,502.52,30.92,0
7,15,4,45,2.072,520.06,31.5,0
7,15,5,0,2.145,534.55,31.5,0
7,15,5,30,2.295,523.99,31.72,0
7,15,5,45,2.375,550.62,31.69,0
7,15,6,30,2.581,557.86,31.14,0
7,15,6,45,2.635,421.44,26.27,0
7,15,7,0,2.629,397.94,26.61,0
7,15,9,45,1.795,594.83,30.83,0
7,15,10,0,1.73,576.56,31.09,0
7,15,10,45,1.595,563.14,30.99,0
7,15,12,45,1.422,503.99,31.01,0
7,15,15,15,1.287,481.82,28.9,0
7,15,16,15,1.24,442.51,28.95,0
7,15,17,30,1.212,432.61,27.64,0
7,15,18,30,1.156,415.07,27.81,0
7,15,23,30,0.566,407.88,27.99,0
7,16,0,45,0.734,506.94,28.85,0
7,16,2,15,1.218,503.01,30.93,0
7,16,2,45,1.391,496,31.51,0
7,16,3,45,1.782,460.04,32.03,0
7,16,4,45,2.185,495.63,32.04,0
7,16,5,0,2.292,498.01,31.93,0
7,16,5,30,2.505,472.1,32.03,0
7,16,6,15,2.781,472.89,28.88,0
7,16,7,15,2.889,373.66,26.9,0
7,16,7,45,2.842,457.39,27.8,0
7,16,8,30,2.663,562,29.09,0
7,16,10,0,2.184,553.91,29.37,0
7,16,10,45,2.009,537.67,29.49,0
7,16,11,0,1.953,531.47,29.53,0
7,16,11,30,1.86,512.23,29.45,0
7,16,14,45,1.467,513.72,29.45,0
7,16,18,15,1.28,462.06,28.33,0
7,16,19,30,1.155,474.85,28.49,0
7,16,22,45,0.83,429.49,31.2,0
7,16,23,45,0.793,381.98,25.89,0
7,17,1,0,0.998,532.11,29.41,0
7,17,1,45,1.206,483.06,29.33,0
7,17,3,15,1.705,473.51,30.96,0
7,17,3,30,1.797,460,31,0
7,17,4,0,1.986,469.2,30.98,0
7,17,4,30,2.181,463.5,31.01,0
7,17,5,0,2.375,472.99,30.96,0
7,17,5,45,2.667,468.77,30.94,0
7,17,6,0,2.761,454.83,29.1,0
7,17,6,30,2.917,410.17,25.79,0
7,17,7,15,2.98,357.46,26.8,0
7,17,8,0,2.944,429.59,26.6,0
7,17,8,30,2.865,462.21,27.31,0
7,17,9,0,2.755,478.1,27.34,0
7,17,10,30,2.319,499.02,27.39,0
7,17,10,45,2.245,474.35,27.37,0
7,17,11,15,2.109,476.64,27.41,0
7,17,12,0,1.941,461.74,27.37,0
7,17,12,15,1.894,449.16,27.35,0
7,17,12,45,1.825,443.01,27.46,0
7,17,13,45,1.661,481.08,27.5,0
7,17,14,30,1.474,494.86,28.41,0
7,17,15,30,1.308,496.78,29.41,0
7,17,16,30,1.235,469.81,29.43,0
7,17,18,0,1.223,443.05,28.45,0
7,17,18,15,1.213,439.17,28.37,0
7,17,18,30,1.197,449.86,28.4,0
7,17,19,0,1.153,462.26,28.35,0
7,17,20,0,1.072,496.19,28.69,0
7,17,20,45,0.996,548.2,29.9,0
7,17,21,45,0.873,518.72,29.96,0
7,18,0,0,0.872,479.03,28.91,0
7,18,1,45,1.359,521.54,31.52,0
7,18,2,0,1.435,519.87,31.46,0
7,18,3,45,1.961,518.74,32,0
7,18,5,45,2.595,502.58,31.96,0
7,18,6,15,2.746,593.16,31.18,0
7,18,7,0,2.857,409.68,25.82,0
7,18,8,30,2.445,639.74,29.31,0
7,18,12,15,1.55,519.95,29.9,0
7,18,12,45,1.55,476.92,29.93,0
7,18,14,45,1.455,541.39,29.86,0
7,18,15,0,1.439,534.27,30.01,0
7,18,15,45,1.41,499.64,29.95,0
7,18,16,0,1.41,489.57,29.95,0
7,18,17,30,1.41,431.15,29.95,0
7,18,17,45,1.41,431.35,29.98,0
7,18,19,15,1.409,472.29,29.4,0
7,18,20,45,1.224,514.77,27.86,0
7,18,21,0,1.173,513.55,27.89,0
7,18,21,30,1.081,503.16,27.95,0
7,18,22,45,0.973,446.21,29.5,0
7,19,0,0,0.988,483.22,27.95,0
7,19,0,15,1.037,509.36,27.88,0
7,19,0,30,1.087,519.73,27.89,0
7,19,3,0,1.675,449.37,27.77,0
7,19,3,45,1.873,458.51,28.96,0
7,19,4,30,2.129,464.92,28.84,0
7,19,6,30,2.776,475.09,28.9,0
7,19,6,45,2.835,405.72,27.72,0
7,19,8,15,2.648,584.32,29.91,0
7,19,9,0,2.402,616.83,29.47,0
7,19,9,15,2.323,600.59,29.82,0
7,19,11,30,1.963,544.18,30.44,0
7,19,12,30,1.94,494.48,29.39,0
7,19,12,45,1.94,497.97,29.37,0
7,19,14,30,1.831,539.28,29.38,0
7,19,15,0,1.789,539.76,29.41,0
7,19,15,30,1.757,513.36,29.52,0
7,19,17,15,1.74,443.36,28.41,0
7,19,18,0,1.73,452.38,27.94,0
7,19,19,0,1.668,436.43,26.5,0
7,19,22,0,1.094,440.57,25.86,0
7,19,23,30,1.002,383.97,26.99,0
7,20,2,15,1.617,524.23,32.52,0
7,20,3,15,1.91,534.81,32.5,0
7,20,6,15,2.871,416.38,22.56,0
7,20,10,15,2.097,597.16,30.88,0
7,20,11,45,1.957,549.46,30.94,0
7,20,12,45,1.95,516.43,30.91,0
7,20,13,30,1.946,552.1,30.95,0
7,20,14,0,1.9,575.91,30.92,0
7,20,15,0,1.796,562.61,30.98,0
7,20,18,45,1.665,438.49,26.82,0
7,20,19,45,1.549,451.83,26.01,0
7,20,21,15,1.177,466.13,25.39,0
7,20,23,15,0.902,436.36,27.25,0
7,21,0,15,0.965,513.24,29.95,0
7,21,2,0,1.499,506.4,30.98,0
7,21,2,30,1.658,508.34,30.97,0
7,21,2,45,1.736,500.31,30.94,0
7,21,3,15,1.882,426.25,27.97,0
7,21,5,45,2.702,461.88,28.65,0
7,21,7,0,2.99,316.09,24.76,0
7,21,7,30,2.958,501.6,28.73,0
7,21,8,0,2.885,617.11,30.25,0
7,21,10,30,2.159,566.31,30.95,0
7,21,11,30,2.035,561.65,31.97,0
7,21,12,15,2.01,528.19,32.06,0
7,21,12,30,2.01,514.31,32.05,0
7,21,12,45,2.01,517.25,32.07,0
7,21,16,15,1.87,487.68,30.82,0
7,21,18,15,1.87,501.86,29.32,0
7,21,18,30,1.867,455.24,29.05,0
7,21,19,15,1.822,467.85,28.9,0
7,21,20,45,1.581,450.99,26.44,0
7,21,21,0,1.507,458.79,26.1,0
7,21,22,15,1.259,463.63,28.44,0
7,21,23,0,1.23,487.99,29.95,0
7,22,4,30,2.289,456.81,27.37,0
7,22,6,0,2.673,524.87,29.41,0
7,22,6,45,2.834,485.79,27.45,0
7,22,7,15,2.799,475.82,28.56,0
7,22,8,15,2.585,632.86,29.5,0
7,22,9,0,2.321,636.02,29.34,0
7,22,9,45,2.055,615.4,27.19,0
7,22,10,0,1.969,585.19,28.07,0
7,22,10,30,1.823,564.48,30.01,0
7,22,11,30,1.589,562.57,31.32,0
7,22,12,15,1.522,571.61,32.49,0
7,22,13,15,1.52,587.82,31.74,0
7,22,14,0,1.457,581.6,31.95,0
7,22,14,45,1.36,587.36,31.71,0
7,22,16,0,1.27,563.02,32.9,0
7,22,16,30,1.27,481.94,31.02,0
7,22,16,45,1.27,486.76,30.97,0
7,22,17,0,1.27,460.51,31.07,0
7,22,19,0,1.251,511.45,30.47,0
7,22,19,15,1.233,514.61,30.56,0
7,22,21,45,0.912,579.38,32.04,0
7,22,22,0,0.889,572.71,31.96,0
7,22,22,30,0.87,515.69,31.92,0
7,23,0,0,0.854,549.33,31.04,0
7,23,0,15,0.905,556.67,32.2,0
7,23,2,30,1.586,514.35,32.54,0
7,23,6,0,2.857,459.35,27.83,0
7,23,6,30,2.983,385.32,24.89,0
7,23,7,0,4.564500000000001,514.095,37.905,1
7,23,7,15,3.025,407.13,27.76,0
7,23,7,30,3.013,446.99,28.9,0
7,23,9,30,2.5,624.84,30.01,0
7,23,10,30,2.191,600.92,31.16,0
7,23,11,0,2.04,602.27,31.19,0
7,23,13,30,1.825,580.04,32.19,0
7,23,14,45,1.642,591.59,31.61,0
7,23,15,0,1.609,584.38,31.9,0
7,23,15,45,1.522,575.57,32.35,0
7,23,16,15,1.51,539.94,32.67,0
7,23,20,30,1.247,615.19,30.15,0
7,23,21,45,0.927,575.09,30.41,0
7,23,22,15,0.836,522.66,30.5,0
7,23,22,30,0.811,515.49,30.54,0
7,24,0,45,0.933,543.47,28.83,0
7,24,3,30,1.71,492.9,30.91,0
7,24,5,30,2.449,467.21,30.94,0
7,24,6,45,2.893,336.31,25.88,0
7,24,7,30,2.9,418.6,26.77,0
7,24,7,45,2.899,486.7,28.78,0
7,24,8,15,2.845,571.89,32.55,0
7,24,9,0,2.725,588.83,31.72,0
7,24,9,45,2.603,612.22,30.61,0
7,24,16,0,1.715,569.05,32.29,0
7,24,16,15,1.697,561.43,32.5,0
7,24,21,45,1.265,575.71,30.06,0
7,24,22,0,1.231,535.28,29.93,0
7,24,22,45,1.148,500.31,29.96,0
7,24,23,15,1.129,463.47,28.96,0
7,25,0,30,1.201,552.2,28.78,0
7,25,0,45,1.247,563.66,28.89,0
7,25,2,30,1.662,499.84,28.84,0
7,25,3,0,1.775,514.88,28.79,0
7,25,4,15,2.099,530.68,29.9,0
7,25,4,30,2.165,519.53,29.94,0
7,25,4,45,2.234,539.86,29.92,0
7,25,5,45,2.507,504.54,30.05,0
7,25,7,30,2.696,550.82,29.82,0
7,25,8,0,2.585,595.97,29.01,0
7,25,9,30,1.981,631.16,22.84,0
7,25,9,45,1.877,641.26,24.6,0
7,25,10,15,1.703,654.4,31.46,0
7,25,13,15,1.143,567.43,32,0
7,25,14,0,1.069,596.26,31.46,0
7,25,15,0,0.945,583.06,32.31,0
7,25,15,15,0.931,570.51,32.4,0
7,25,16,0,0.898,544.94,32.55,0
7,25,16,45,0.9,497.73,30.88,0
7,25,17,45,0.892,519.95,31.06,0
7,25,20,15,1.149,894.8249999999999,48.885000000000005,1
7,25,20,45,0.71,591.43,32.44,0
7,25,21,45,0.589,586.86,32.53,0
7,26,0,30,0.652,501.11,29.1,0
7,26,2,0,0.995,493.5,29.43,0
7,26,3,30,1.412,529.23,32.99,0
7,26,7,15,2.534,515.92,29.38,0
7,26,8,0,2.429,571.8,28.96,0
7,26,8,15,2.359,582.13,28.5,0
7,26,9,0,2.127,628.36,28.08,0
7,26,9,45,1.89,600.84,28.62,0
7,26,10,30,1.673,607.84,31.01,0
7,26,11,0,1.547,602.68,31.4,0
7,26,11,45,1.444,554.46,32.03,0
7,26,12,15,1.415,548.23,32.32,0
7,26,13,0,1.403,563.28,32.51,0
7,26,14,15,1.307,580.93,32.16,0
7,26,15,15,1.213,569.82,32.31,0
7,26,15,30,1.205,551.42,32.57,0
7,26,15,45,1.2,533.15,32.57,0
7,26,19,30,1.086,523.46,30.97,0
7,26,20,0,1.052,570.73,31.1,0
7,26,20,30,0.987,590.35,31.28,0
7,26,21,45,0.853,580,32.07,0
7,26,23,0,0.83,480.92,30.61,0
7,27,0,0,0.849,551.52,29.84,0
7,27,2,15,1.465,539.1,31.98,0
7,27,3,0,1.693,560.44,31.94,0
7,27,3,15,1.762,537.92,31.99,0
7,27,4,30,2.142,526.67,32,0
7,27,4,45,2.219,541.92,31.96,0
7,27,5,0,2.3,564.26,31.95,0
7,27,7,15,2.791,480,29.59,0
7,27,8,30,2.567,618.67,30.15,0
7,27,10,30,1.866,622,32.07,0
7,27,12,0,1.641,616.92,34.48,0
7,27,13,15,1.631,535.69,31.56,0
7,27,15,0,1.474,570.82,31.97,0
7,27,16,0,1.41,494.77,31.01,0
7,27,17,45,1.375,415.34,27.84,0
7,27,20,15,1.102,535.98,27.78,0
7,27,22,15,0.91,533.86,30.99,0
7,28,1,30,1.247,550.8,28.84,0
7,28,5,0,2.245,533.1,30.8,0
7,28,10,0,1.995,589.38,30.7,0
7,28,12,15,1.695,504.74,31.33,0
7,28,12,45,1.68,505.84,30.97,0
7,28,14,0,1.579,569.76,32.01,0
7,28,14,15,1.551,569.23,31.89,0
7,28,14,45,1.489,582.07,31.67,0
7,28,15,30,1.415,501.23,29.9,0
7,28,15,45,1.393,474.6,28.99,0
7,28,18,15,1.271,466.89,28.96,0
7,28,19,0,1.202,488.51,28.82,0
7,28,21,30,0.912,585.74,31.08,0
7,28,22,0,0.858,565.88,32.78,0
7,28,22,30,0.85,552.6,32.08,0
7,28,23,15,0.839,514.81,31.07,0
