id,received_at,end_device_ids.device_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,end_device_ids.application_ids.application_id,correlation_ids.0,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,score
1481,0.1631596342403878,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.1631596342403878,0,0,0,0,0,0.48
1489,0.1640409827035364,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.1640409827035364,0,0,0,0,0,0.48
1500,0.16525283684036576,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.16525283684036576,0,0,0,0,0,0.48
1501,0.16536300539825935,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,0,0.16536300539825935,0,0,0,0,0,0.48
1507,0.1660240167456208,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.1660240167456208,0,0,0,0,0,0.48
1514,0.16679519665087583,0.4,0.4,0,0.4,0,0.16679519665087583,0,0,0,0,0,0.48
1517,0.16712570232455656,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.16712570232455656,0,0,0,0,0,0.48
1518,0.16723587088245015,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.16723587088245015,0,0,0,0,0,0.48
1525,0.1680070507877052,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.1680070507877052,0,0,0,0,0,0.48
1532,0.16877823069296022,0.4,0.4,0,0.4,0,0.16877823069296022,0,0,0,0,0,0.48
1536,0.16921890492453454,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.16921890492453454,0,0,0,0,0,0.48
1539,0.16954941059821527,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.16954941059821527,0,0,0,0,0,0.48
1550,0.1707612647350446,0.4,0.4,0,0.4,0,0.1707612647350446,0,0,0,0,0,0.48
1552,0.17098160185083178,0.6,0.6,0,0.6,0,0.17098160185083178,0,0,0,0,0,0.48
1554,0.17120193896661892,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.17120193896661892,0,0,0,0,0,0.48
1556,0.1714222760824061,0.8,0.8,0,0.8,0,0.1714222760824061,0,0,0,0,0,0.48
1568,0.17274429877712902,0.4,0.4,0,0.4,0,0.17274429877712902,0,0,0,0,0,0.48
1574,0.17340531012449048,0.8,0.8,0,0.8,0,0.17340531012449048,0,0,0,0,0,0.48
1575,0.17351547868238404,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.17351547868238404,0,0,0,0,0,0.48
1579,0.17395615291395836,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.17395615291395836,0,0,0,0,0,0.48
1583,0.17439682714553267,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.17439682714553267,0,0,0,0,0,0.48
1584,0.17450699570342623,0.2,0.2,0.5,0.2,0,0.17450699570342623,0,0,0,0,0,0.48
1586,0.1747273328192134,0.4,0.4,0,0.4,0,0.1747273328192134,0,0,0,0,0,0.48
1590,0.1751680070507877,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.1751680070507877,0,0,0,0,0,0.48
1591,0.17527817560868128,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,0,0.17527817560868128,0,0,0,0,0,0.48
1592,0.17538834416657487,0.8,0.8,0,0.8,0,0.17538834416657487,0,0,0,0,0,0.48
1593,0.17549851272446843,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.17549851272446843,0,0,0,0,0,0.48
1594,0.175608681282362,0.2,0.2,0.5,0.2,0,0.175608681282362,0,0,0,0,0,0.48
1597,0.17593918695604274,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.17593918695604274,0,0,0,0,0,0.48
1600,0.17626969262972347,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.17626969262972347,0,0,0,0,0,0.48
1602,0.17649002974551062,0.2,0.2,0.5,0.2,0,0.17649002974551062,0,0,0,0,0,0.48
1604,0.1767103668612978,0.4,0.4,0,0.4,0,0.1767103668612978,0,0,0,0,0,0.48
1607,0.17704087253497852,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.17704087253497852,0,0,0,0,0,0.48
1608,0.1771510410928721,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.1771510410928721,0,0,0,0,0,0.48
1610,0.17737137820865925,0.8,0.8,0,0.8,0,0.17737137820865925,0,0,0,0,0,0.48
1611,0.17748154676655284,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.17748154676655284,0,0,0,0,0,0.48
1615,0.17792222099812713,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.17792222099812713,0,0,0,0,0,0.48
1619,0.17836289522970145,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.17836289522970145,0,0,0,0,0,0.48
1622,0.17869340090338218,0.4,0.4,0,0.4,0,0.17869340090338218,0,0,0,0,0,0.48
1625,0.1790239065770629,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.1790239065770629,0,0,0,0,0,0.48
1628,0.17935441225074364,0.8,0.8,0,0.8,0,0.17935441225074364,0,0,0,0,0,0.48
1633,0.17990525504021151,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.17990525504021151,0,0,0,0,0,0.48
1643,0.1810069406191473,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.1810069406191473,0,0,0,0,0,0.48
1646,0.18133744629282803,0.8,0.8,0,0.8,0,0.18133744629282803,0,0,0,0,0,0.48
1647,0.1814476148507216,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.1814476148507216,0,0,0,0,0,0.48
1648,0.18155778340861517,0.2,0.2,0.5,0.2,0,0.18155778340861517,0,0,0,0,0,0.48
1651,0.1818882890822959,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.1818882890822959,0,0,0,0,0,0.48
1655,0.18232896331387022,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.18232896331387022,0,0,0,0,0,0.48
1664,0.1833204803349124,0.8,0.8,0,0.8,0,0.1833204803349124,0,0,0,0,0,0.48
1677,0.18475267158752892,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.18475267158752892,0,0,0,0,0,0.48
1678,0.1848628401454225,0.6,0.6,0,0.6,0,0.1848628401454225,0,0,0,0,0,0.48
1682,0.1853035143769968,0.8,0.8,0,0.8,0,0.1853035143769968,0,0,0,0,0,0.48
1687,0.1858543571664647,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.1858543571664647,0,0,0,0,0,0.48
1695,0.1867357056296133,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.1867357056296133,0,0,0,0,0,0.48
1696,0.1868458741875069,0.6,0.6,0,0.6,0,0.1868458741875069,0,0,0,0,0,0.48
1700,0.18728654841908118,0.8,0.8,0,0.8,0,0.18728654841908118,0,0,0,0,0,0.48
1707,0.18805772832433623,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.18805772832433623,0,0,0,0,0,0.48
1708,0.18816789688222982,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,0,0.18816789688222982,0,0,0,0,0,0.48
1713,0.1887187396716977,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.1887187396716977,0,0,0,0,0,0.48
1714,0.18882890822959128,0.6,0.6,0,0.6,0,0.18882890822959128,0,0,0,0,0,0.48
1716,0.18904924534537842,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.18904924534537842,0,0,0,0,0,0.48
1730,0.19059160515588852,0.4,0.4,0,0.4,0,0.19059160515588852,0,0,0,0,0,0.48
1731,0.19070177371378208,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.19070177371378208,0,0,0,0,0,0.48
1732,0.19081194227167567,0.6,0.6,0,0.6,0,0.19081194227167567,0,0,0,0,0,0.48
1736,0.19125261650324998,0.8,0.8,0,0.8,0,0.19125261650324998,0,0,0,0,0,0.48
1743,0.192023796408505,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,0,0.192023796408505,0,0,0,0,0,0.48
1746,0.19235430208218574,0.2,0.2,0.5,0.2,0,0.19235430208218574,0,0,0,0,0,0.48
1748,0.1925746391979729,0.4,0.4,0,0.4,0,0.1925746391979729,0,0,0,0,0,0.48
1750,0.19279497631376005,0.6,0.6,0,0.6,0,0.19279497631376005,0,0,0,0,0,0.48
1756,0.19345598766112151,0.2,0.2,0.5,0.2,0,0.19345598766112151,0,0,0,0,0,0.48
1764,0.19433733612427012,0.2,0.2,0.5,0.2,0,0.19433733612427012,0,0,0,0,0,0.48
1767,0.19466784179795085,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.19466784179795085,0,0,0,0,0,0.48
1772,0.19521868458741876,0.8,0.8,0,0.8,0,0.19521868458741876,0,0,0,0,0,0.48
1774,0.1954390217032059,0.2,0.2,0.5,0.2,0,0.1954390217032059,0,0,0,0,0,0.48
1784,0.19654070728214168,0.4,0.4,0,0.4,0,0.19654070728214168,0,0,0,0,0,0.48
1790,0.19720171862950314,0.8,0.8,0,0.8,0,0.19720171862950314,0,0,0,0,0,0.48
1808,0.19918475267158753,0.8,0.8,0,0.8,0,0.19918475267158753,0,0,0,0,0,0.48
1810,0.19940508978737467,0.2,0.2,0.5,0.2,0,0.19940508978737467,0,0,0,0,0,0.48
1817,0.20017626969262972,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.20017626969262972,0,0,0,0,0,0.48
1818,0.2002864382505233,0.2,0.2,0.5,0.2,0,0.2002864382505233,0,0,0,0,0,0.48
1822,0.2007271124820976,0.6,0.6,0,0.6,0,0.2007271124820976,0,0,0,0,0,0.48
1829,0.20149829238735265,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.20149829238735265,0,0,0,0,0,0.48
1836,0.2022694722926077,0.2,0.2,0.5,0.2,0,0.2022694722926077,0,0,0,0,0,0.48
1838,0.20248980940839484,0.4,0.4,0,0.4,0,0.20248980940839484,0,0,0,0,0,0.48
1855,0.20436267489258567,0.4,0.4,0,0.4,0,0.20436267489258567,0,0,0,0,0,0.48
1857,0.2045830120083728,0.6,0.6,0,0.6,0,0.2045830120083728,0,0,0,0,0,0.48
1871,0.20612537181888288,0.2,0.2,0.5,0.2,0,0.20612537181888288,0,0,0,0,0,0.48
1873,0.20634570893467005,0.4,0.4,0,0.4,0,0.20634570893467005,0,0,0,0,0,0.48
1875,0.2065660460504572,0.6,0.6,0,0.6,0,0.2065660460504572,0,0,0,0,0,0.48
1881,0.20722705739781866,0.2,0.2,0.5,0.2,0,0.20722705739781866,0,0,0,0,0,0.48
1889,0.2081084058609673,0.2,0.2,0.5,0.2,0,0.2081084058609673,0,0,0,0,0,0.48
1891,0.20832874297675444,0.4,0.4,0,0.4,0,0.20832874297675444,0,0,0,0,0,0.48
1893,0.20854908009254158,0.6,0.6,0,0.6,0,0.20854908009254158,0,0,0,0,0,0.48
1899,0.20921009143990305,0.2,0.2,0.5,0.2,0,0.20921009143990305,0,0,0,0,0,0.48
1906,0.2099812713451581,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2099812713451581,0,0,0,0,0,0.48
1909,0.21031177701883882,0.4,0.4,0,0.4,0,0.21031177701883882,0,0,0,0,0,0.48
1911,0.21053211413462597,0.6,0.6,0,0.6,0,0.21053211413462597,0,0,0,0,0,0.48
1943,0.21405750798722045,0.2,0.2,0.5,0.2,0,0.21405750798722045,0,0,0,0,0,0.48
1945,0.2142778451030076,0.4,0.4,0,0.4,0,0.2142778451030076,0,0,0,0,0,0.48
1951,0.21493885645036906,0.8,0.8,0,0.8,0,0.21493885645036906,0,0,0,0,0,0.48
1952,0.21504902500826265,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.21504902500826265,0,0,0,0,0,0.48
1965,0.21648121626087916,0.6,0.6,0,0.6,0,0.21648121626087916,0,0,0,0,0,0.48
1983,0.21846425030296354,0.6,0.6,0,0.6,0,0.21846425030296354,0,0,0,0,0,0.48
1988,0.21901509309243142,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.21901509309243142,0,0,0,0,0,0.48
1996,0.21989644155558002,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.21989644155558002,0,0,0,0,0,0.48
1997,0.2200066101134736,0.2,0.2,0.5,0.2,0,0.2200066101134736,0,0,0,0,0,0.48
2000,0.22033711578715434,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.22033711578715434,0,0,0,0,0,0.48
2001,0.22044728434504793,0.6,0.6,0,0.6,0,0.22044728434504793,0,0,0,0,0,0.48
2006,0.2209981271345158,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2209981271345158,0,0,0,0,0,0.48
2007,0.2211082956924094,0.2,0.2,0.5,0.2,0,0.2211082956924094,0,0,0,0,0,0.48
2014,0.22187947559766444,0.2,0.2,0.5,0.2,0,0.22187947559766444,0,0,0,0,0,0.48
2017,0.22220998127134517,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.22220998127134517,0,0,0,0,0,0.48
2025,0.22309132973449378,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.22309132973449378,0,0,0,0,0,0.48
2032,0.22386250963974882,0.2,0.2,0.5,0.2,0,0.22386250963974882,0,0,0,0,0,0.48
2035,0.22419301531342956,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.22419301531342956,0,0,0,0,0,0.48
2041,0.22485402666079102,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.22485402666079102,0,0,0,0,0,0.48
2042,0.22496419521868458,0.2,0.2,0.5,0.2,0,0.22496419521868458,0,0,0,0,0,0.48
2059,0.2268370607028754,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2268370607028754,0,0,0,0,0,0.48
2069,0.22793874628181118,0.2,0.2,0.5,0.2,0,0.22793874628181118,0,0,0,0,0,0.48
2073,0.22837942051338547,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.22837942051338547,0,0,0,0,0,0.48
2081,0.2292607689765341,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.2292607689765341,0,0,0,0,0,0.48
2094,0.2306929602291506,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2306929602291506,0,0,0,0,0,0.48
2098,0.2311336344607249,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.2311336344607249,0,0,0,0,0,0.48
2102,0.23157430869229922,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.23157430869229922,0,0,0,0,0,0.48
2108,0.2322353200396607,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.2322353200396607,0,0,0,0,0,0.48
2112,0.23267599427123498,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.23267599427123498,0,0,0,0,0,0.48
2115,0.23300649994491573,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.23300649994491573,0,0,0,0,0,0.48
2119,0.23344717417649002,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.23344717417649002,0,0,0,0,0,0.48
2129,0.2345488597554258,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2345488597554258,0,0,0,0,0,0.48
2137,0.2354302082185744,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2354302082185744,0,0,0,0,0,0.48
2144,0.23620138812382946,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,0,0.23620138812382946,0,0,0,0,0,0.48
2146,0.2364217252396166,0.8,0.8,0,0.8,0,0.2364217252396166,0,0,0,0,0,0.48
2148,0.23664206235540378,0.2,0.2,0.5,0.2,0,0.23664206235540378,0,0,0,0,0,0.48
2157,0.23763357937644597,0.2,0.2,0.5,0.2,0,0.23763357937644597,0,0,0,0,0,0.48
2163,0.23829459072380743,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,0,0.23829459072380743,0,0,0,0,0,0.48
2164,0.238404759281701,0.8,0.8,0,0.8,0,0.238404759281701,0,0,0,0,0,0.48
2165,0.23851492783959458,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.23851492783959458,0,0,0,0,0,0.48
2166,0.23862509639748816,0.2,0.2,0.5,0.2,0,0.23862509639748816,0,0,0,0,0,0.48
2169,0.2389556020711689,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.2389556020711689,0,0,0,0,0,0.48
2178,0.2399471190922111,0.6,0.6,0,0.6,0,0.2399471190922111,0,0,0,0,0,0.48
2179,0.24005728765010467,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.24005728765010467,0,0,0,0,0,0.48
2181,0.24027762476589182,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,0,0.24027762476589182,0,0,0,0,0,0.48
2182,0.2403877933237854,0.8,0.8,0,0.8,0,0.2403877933237854,0,0,0,0,0,0.48
2183,0.24049796188167896,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.24049796188167896,0,0,0,0,0,0.48
2185,0.24071829899746613,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.24071829899746613,0,0,0,0,0,0.48
2187,0.24093863611325328,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.24093863611325328,0,0,0,0,0,0.48
2193,0.24159964746061474,0.2,0.2,0.5,0.2,0,0.24159964746061474,0,0,0,0,0,0.48
2197,0.24204032169218906,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.24204032169218906,0,0,0,0,0,0.48
2202,0.24259116448165693,0.2,0.2,0.5,0.2,0,0.24259116448165693,0,0,0,0,0,0.48
2203,0.24270133303955052,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.24270133303955052,0,0,0,0,0,0.48
2205,0.24292167015533767,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.24292167015533767,0,0,0,0,0,0.48
2210,0.24347251294480554,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.24347251294480554,0,0,0,0,0,0.48
2220,0.24457419852374132,0.2,0.2,0.5,0.2,0,0.24457419852374132,0,0,0,0,0,0.48
2223,0.24490470419742205,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.24490470419742205,0,0,0,0,0,0.48
2233,0.24600638977635783,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.24600638977635783,0,0,0,0,0,0.48
2237,0.24644706400793215,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.24644706400793215,0,0,0,0,0,0.48
2241,0.24688773823950644,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.24688773823950644,0,0,0,0,0,0.48
2246,0.24743858102897434,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.24743858102897434,0,0,0,0,0,0.48
2251,0.24798942381844222,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.24798942381844222,0,0,0,0,0,0.48
2255,0.24843009805001653,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.24843009805001653,0,0,0,0,0,0.48
2256,0.2485402666079101,0.2,0.2,0.5,0.2,0,0.2485402666079101,0,0,0,0,0,0.48
2265,0.2495317836289523,0.2,0.2,0.5,0.2,0,0.2495317836289523,0,0,0,0,0,0.48
2275,0.2506334692078881,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.2506334692078881,0,0,0,0,0,0.48
2283,0.2515148176710367,0.2,0.2,0.5,0.2,0,0.2515148176710367,0,0,0,0,0,0.48
2293,0.2526165032499725,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.2526165032499725,0,0,0,0,0,0.48
2304,0.2538283573868018,0.6,0.6,0,0.6,0,0.2538283573868018,0,0,0,0,0,0.48
2310,0.2544893687341633,0.2,0.2,0.5,0.2,0,0.2544893687341633,0,0,0,0,0,0.48
2311,0.25459953729205687,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.25459953729205687,0,0,0,0,0,0.48
2319,0.25548088575520544,0.2,0.2,0.5,0.2,0,0.25548088575520544,0,0,0,0,0,0.48
2329,0.25658257133414125,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.25658257133414125,0,0,0,0,0,0.48
2337,0.25746391979728983,0.2,0.2,0.5,0.2,0,0.25746391979728983,0,0,0,0,0,0.48
2346,0.25845543681833205,0.2,0.2,0.5,0.2,0,0.25845543681833205,0,0,0,0,0,0.48
2347,0.25856560537622564,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.25856560537622564,0,0,0,0,0,0.48
2355,0.2594469538393742,0.2,0.2,0.5,0.2,0,0.2594469538393742,0,0,0,0,0,0.48
2359,0.25988762807094856,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.25988762807094856,0,0,0,0,0,0.48
2365,0.26054863941831,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.26054863941831,0,0,0,0,0,0.48
2377,0.26187066211303295,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.26187066211303295,0,0,0,0,0,0.48
2399,0.2642943703866916,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2642943703866916,0,0,0,0,0,0.48
2427,0.2673790900077118,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.2673790900077118,0,0,0,0,0,0.48
2437,0.26848077558664757,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.26848077558664757,0,0,0,0,0,0.48
2447,0.2695824611655833,0.2,0.2,0.5,0.2,0,0.2695824611655833,0,0,0,0,0,0.48
2455,0.27046380962873195,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.27046380962873195,0,0,0,0,0,0.48
2456,0.27057397818662554,0.2,0.2,0.5,0.2,0,0.27057397818662554,0,0,0,0,0,0.48
2463,0.2713451580918806,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.2713451580918806,0,0,0,0,0,0.48
2464,0.2714553266497742,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2714553266497742,0,0,0,0,0,0.48
2465,0.2715654952076677,0.2,0.2,0.5,0.2,0,0.2715654952076677,0,0,0,0,0,0.48
2466,0.2716756637655613,0.4,0.4,0,0.4,0,0.2716756637655613,0,0,0,0,0,0.48
2473,0.27244684367081634,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.27244684367081634,0,0,0,0,0,0.48
2482,0.27343836069185856,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.27343836069185856,0,0,0,0,0,0.48
2484,0.2736586978076457,0.4,0.4,0,0.4,0,0.2736586978076457,0,0,0,0,0,0.48
2494,0.2747603833865815,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.2747603833865815,0,0,0,0,0,0.48
2495,0.27487055194447507,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.27487055194447507,0,0,0,0,0,0.48
2500,0.27542139473394295,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.27542139473394295,0,0,0,0,0,0.48
2502,0.27564173184973007,0.4,0.4,0,0.4,0,0.27564173184973007,0,0,0,0,0,0.48
2509,0.2764129117549851,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2764129117549851,0,0,0,0,0,0.48
2512,0.27674341742866587,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.27674341742866587,0,0,0,0,0,0.48
2527,0.2783959457970695,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0,0.2783959457970695,0,0,0,0,0,0.48
2528,0.2785061143549631,0.2,0.2,0.5,0.2,0,0.2785061143549631,0,0,0,0,0,0.48
2529,0.27861628291285667,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.27861628291285667,0,0,0,0,0,0.48
2535,0.27927729426021813,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.27927729426021813,0,0,0,0,0,0.48
2537,0.2794976313760053,0.2,0.2,0.5,0.2,0,0.2794976313760053,0,0,0,0,0,0.48
2548,0.28070948551283464,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.28070948551283464,0,0,0,0,0,0.48
2553,0.2812603283023025,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.2812603283023025,0,0,0,0,0,0.48
2566,0.28269251955491903,0.9333333333333333,0.9333333333333333,0,0.9333333333333333,0,0.28269251955491903,0,0,0,0,0,0.48
2571,0.2832433623443869,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.2832433623443869,0,0,0,0,0,0.48
2573,0.2834636994601741,0.4,0.4,0,0.4,0,0.2834636994601741,0,0,0,0,0,0.48
2600,0.28643825052330063,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.28643825052330063,0,0,0,0,0,0.48
2606,0.2870992618706621,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.2870992618706621,0,0,0,0,0,0.48
2610,0.28753993610223644,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.28753993610223644,0,0,0,0,0,0.48
2615,0.2880907788917043,0.8,0.8,0,0.8,0,0.2880907788917043,0,0,0,0,0,0.48
2617,0.2883111160074915,0.2,0.2,0.5,0.2,0,0.2883111160074915,0,0,0,0,0,0.48
2620,0.2886416216811722,0.4666666666666667,0.4666666666666667,0.5,0.4666666666666667,0,0.2886416216811722,0,0,0,0,0,0.48
2633,0.2900738129337887,0.8,0.8,0,0.8,0,0.2900738129337887,0,0,0,0,0,0.48
2644,0.29128566707061804,0.2,0.2,0.5,0.2,0,0.29128566707061804,0,0,0,0,0,0.48
2646,0.2915060041864052,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.2915060041864052,0,0,0,0,0,0.48
2651,0.2920568469758731,0.8,0.8,0,0.8,0,0.2920568469758731,0,0,0,0,0,0.48
2653,0.29227718409166026,0.2,0.2,0.5,0.2,0,0.29227718409166026,0,0,0,0,0,0.48
2654,0.29238735264955384,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.29238735264955384,0,0,0,0,0,0.48
2663,0.293378869670596,0.4,0.4,0,0.4,0,0.293378869670596,0,0,0,0,0,0.48
2669,0.29403988101795747,0.8,0.8,0,0.8,0,0.29403988101795747,0,0,0,0,0,0.48
2672,0.29437038669163823,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.29437038669163823,0,0,0,0,0,0.48
2681,0.2953619037126804,0.4,0.4,0,0.4,0,0.2953619037126804,0,0,0,0,0,0.48
2687,0.29602291506004186,0.8,0.8,0,0.8,0,0.29602291506004186,0,0,0,0,0,0.48
2690,0.2963534207337226,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.2963534207337226,0,0,0,0,0,0.48
2700,0.29745510631265837,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.29745510631265837,0,0,0,0,0,0.48
2718,0.29943814035474275,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,0,0.29943814035474275,0,0,0,0,0,0.48
2723,0.29998898314421063,0.8,0.8,0,0.8,0,0.29998898314421063,0,0,0,0,0,0.48
2726,0.3003194888178914,0.8666666666666667,0.8666666666666667,0,0.8666666666666667,0,0.3003194888178914,0,0,0,0,0,0.48
2734,0.30120083728103997,0.2,0.2,0.5,0.2,0,0.30120083728103997,0,0,0,0,0,0.48
2735,0.30131100583893355,0.4,0.4,0,0.4,0,0.30131100583893355,0,0,0,0,0,0.48
