id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
0,end_device_ids.device_id,0,0,0,0.56,0.57,0.56,0.57,0.57,0.58,0.59,0.57,0.57,0.56,0.58,0.55,0.56,0.54,0.57,0.57,0.57,0.56,0.56,0.57,0.58,0.57,0.57,0.57,0.56,14.18,0.57,false
1,end_device_ids.device_id,0.07142857142857142,0,0.001953125,0.55,0.55,0.57,0.56,0.56,0.56,0.57,0.56,0.54,0.55,0.55,0.55,0.57,0.54,0.56,0.57,0.54,0.54,0.56,0.56,0.55,0.55,0.55,0.56,0.54,13.86,0.55,false
2,end_device_ids.device_id,0.14285714285714285,0,0.00390625,0.57,0.58,0.58,0.58,0.57,0.55,0.57,0.58,0.57,0.56,0.56,0.56,0.57,0.56,0.53,0.57,0.57,0.57,0.56,0.57,0.57,0.59,0.57,0.58,0.55,14.19,0.57,false
3,end_device_ids.device_id,0.21428571428571427,0,0.005859375,0.55,0.55,0.56,0.54,0.57,0.55,0.55,0.56,0.54,0.55,0.54,0.54,0.56,0.55,0.52,0.57,0.55,0.55,0.55,0.54,0.55,0.55,0.55,0.55,0.54,13.73,0.55,false
4,end_device_ids.device_id,0.2857142857142857,0,0.0078125,0.51,0.50,0.51,0.51,0.48,0.51,0.50,0.49,0.50,0.50,0.50,0.51,0.50,0.49,0.50,0.49,0.50,0.49,0.49,0.52,0.50,0.51,0.51,0.50,0.49,12.51,0.50,false
5,end_device_ids.device_id,0.35714285714285715,0,0.009765625,0.50,0.49,0.49,0.50,0.48,0.49,0.50,0.48,0.49,0.49,0.49,0.50,0.48,0.49,0.49,0.49,0.50,0.49,0.48,0.51,0.48,0.50,0.50,0.49,0.49,12.29,0.49,false
6,end_device_ids.device_id,0.42857142857142855,0,0.01171875,0.59,0.56,0.59,0.58,0.59,0.59,0.58,0.60,0.59,0.57,0.59,0.59,0.59,0.59,0.56,0.60,0.58,0.58,0.59,0.59,0.58,0.60,0.58,0.58,0.57,14.61,0.58,false
7,end_device_ids.device_id,0.5,0,0.013671875,0.50,0.47,0.48,0.50,0.49,0.49,0.49,0.48,0.49,0.49,0.49,0.51,0.47,0.48,0.50,0.48,0.51,0.48,0.48,0.50,0.48,0.50,0.49,0.47,0.49,12.21,0.49,false
8,end_device_ids.device_id,0.5714285714285714,0,0.015625,0.48,0.47,0.46,0.48,0.46,0.47,0.48,0.47,0.48,0.48,0.47,0.49,0.46,0.47,0.48,0.47,0.49,0.46,0.46,0.50,0.47,0.49,0.48,0.46,0.48,11.86,0.47,false
9,end_device_ids.device_id,0.6428571428571429,0,0.017578125,0.47,0.47,0.46,0.48,0.47,0.48,0.48,0.47,0.48,0.48,0.47,0.47,0.46,0.47,0.47,0.46,0.49,0.47,0.46,0.48,0.48,0.48,0.48,0.46,0.48,11.82,0.47,false
10,end_device_ids.device_id,0.7142857142857143,0,0.01953125,0.53,0.55,0.55,0.56,0.55,0.54,0.55,0.55,0.55,0.57,0.56,0.55,0.56,0.56,0.55,0.53,0.54,0.56,0.54,0.56,0.55,0.56,0.56,0.55,0.54,13.77,0.55,false
11,end_device_ids.device_id,0.7857142857142857,0,0.021484375,0.49,0.48,0.48,0.48,0.47,0.51,0.49,0.49,0.48,0.48,0.47,0.48,0.49,0.49,0.49,0.49,0.48,0.48,0.45,0.47,0.49,0.50,0.50,0.48,0.47,12.08,0.48,false
12,end_device_ids.device_id,0.14285714285714285,0,0.0234375,0.59,0.59,0.59,0.58,0.59,0.58,0.60,0.59,0.59,0.59,0.59,0.60,0.59,0.59,0.59,0.59,0.57,0.59,0.60,0.60,0.56,0.61,0.59,0.58,0.59,14.73,0.59,false
13,end_device_ids.device_id,0.21428571428571427,0,0.025390625,0.55,0.56,0.55,0.56,0.56,0.56,0.56,0.55,0.54,0.55,0.53,0.54,0.55,0.56,0.54,0.56,0.54,0.56,0.54,0.55,0.55,0.56,0.55,0.56,0.55,13.78,0.55,false
14,end_device_ids.device_id,0.8571428571428571,0,0.02734375,0.48,0.50,0.49,0.49,0.48,0.51,0.49,0.50,0.47,0.50,0.50,0.49,0.49,0.50,0.50,0.49,0.50,0.49,0.47,0.49,0.50,0.50,0.50,0.49,0.49,12.31,0.49,false
15,end_device_ids.device_id,0.9285714285714286,0,0.029296875,0.51,0.52,0.51,0.52,0.50,0.53,0.52,0.52,0.54,0.52,0.50,0.53,0.49,0.52,0.52,0.50,0.54,0.51,0.50,0.52,0.52,0.53,0.52,0.51,0.52,12.92,0.52,false
16,end_device_ids.device_id,1,0,0.03125,0.57,0.61,0.59,0.59,0.57,0.60,0.60,0.59,0.59,0.59,0.58,0.60,0.58,0.58,0.59,0.57,0.60,0.58,0.59,0.57,0.60,0.60,0.60,0.58,0.58,14.70,0.59,false
17,end_device_ids.device_id,0.42857142857142855,0,0.033203125,0.59,0.59,0.61,0.60,0.60,0.61,0.61,0.59,0.59,0.60,0.59,0.60,0.60,0.60,0.60,0.61,0.59,0.61,0.61,0.59,0.59,0.61,0.61,0.59,0.60,14.99,0.60,false
18,end_device_ids.device_id,0,0,0.03515625,0.56,0.57,0.57,0.57,0.57,0.58,0.59,0.59,0.58,0.57,0.57,0.58,0.58,0.55,0.58,0.56,0.57,0.57,0.58,0.57,0.58,0.58,0.57,0.57,0.55,14.31,0.57,false
19,end_device_ids.device_id,0.07142857142857142,0,0.037109375,0.60,0.63,0.62,0.62,0.61,0.60,0.62,0.62,0.61,0.61,0.61,0.62,0.61,0.61,0.63,0.60,0.63,0.60,0.62,0.61,0.64,0.62,0.61,0.60,0.60,15.35,0.61,false
20,end_device_ids.device_id,0.14285714285714285,0,0.0390625,0.55,0.55,0.55,0.56,0.58,0.57,0.56,0.57,0.56,0.54,0.55,0.57,0.55,0.56,0.56,0.57,0.55,0.57,0.56,0.54,0.55,0.57,0.56,0.57,0.57,13.99,0.56,false
21,end_device_ids.device_id,0.21428571428571427,0,0.041015625,0.53,0.54,0.53,0.53,0.55,0.55,0.53,0.53,0.53,0.52,0.52,0.52,0.53,0.54,0.53,0.54,0.53,0.54,0.51,0.52,0.53,0.54,0.53,0.54,0.54,13.30,0.53,false
22,end_device_ids.device_id,0.2857142857142857,0,0.04296875,0.52,0.50,0.51,0.50,0.48,0.49,0.48,0.51,0.50,0.49,0.49,0.50,0.49,0.50,0.48,0.52,0.50,0.50,0.48,0.50,0.51,0.49,0.50,0.50,0.50,12.44,0.50,false
23,end_device_ids.device_id,0.35714285714285715,0,0.044921875,0.50,0.48,0.48,0.49,0.49,0.50,0.48,0.50,0.49,0.48,0.49,0.49,0.48,0.48,0.51,0.48,0.51,0.48,0.48,0.49,0.48,0.51,0.49,0.47,0.49,12.22,0.49,false
24,end_device_ids.device_id,0.42857142857142855,0,0.046875,0.55,0.54,0.56,0.55,0.55,0.55,0.56,0.56,0.55,0.53,0.55,0.57,0.57,0.56,0.53,0.55,0.55,0.56,0.55,0.55,0.55,0.54,0.56,0.56,0.55,13.80,0.55,false
25,end_device_ids.device_id,0.5,0,0.048828125,0.52,0.54,0.53,0.53,0.53,0.52,0.54,0.53,0.54,0.53,0.51,0.55,0.55,0.51,0.53,0.50,0.53,0.52,0.53,0.53,0.52,0.54,0.53,0.52,0.52,13.20,0.53,false
26,end_device_ids.device_id,0.5714285714285714,0,0.05078125,0.48,0.47,0.46,0.48,0.48,0.49,0.47,0.48,0.48,0.47,0.47,0.47,0.47,0.48,0.47,0.48,0.49,0.48,0.45,0.47,0.47,0.47,0.49,0.46,0.47,11.85,0.47,false
27,end_device_ids.device_id,0.6428571428571429,0,0.052734375,0.46,0.46,0.45,0.46,0.47,0.47,0.46,0.46,0.45,0.46,0.46,0.46,0.45,0.46,0.46,0.44,0.47,0.46,0.44,0.46,0.45,0.46,0.47,0.44,0.45,11.43,0.46,false
28,end_device_ids.device_id,0.7142857142857143,0,0.0546875,0.45,0.45,0.46,0.47,0.46,0.48,0.46,0.46,0.46,0.46,0.43,0.46,0.46,0.46,0.45,0.46,0.48,0.46,0.44,0.45,0.47,0.48,0.47,0.47,0.45,11.50,0.46,false
29,end_device_ids.device_id,0.7857142857142857,0,0.056640625,0.47,0.47,0.47,0.48,0.47,0.49,0.49,0.47,0.46,0.48,0.46,0.48,0.47,0.47,0.48,0.47,0.50,0.47,0.45,0.47,0.46,0.48,0.48,0.47,0.46,11.82,0.47,false
30,end_device_ids.device_id,0.14285714285714285,0,0.05859375,0.53,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.51,0.53,0.54,0.54,0.55,0.52,0.54,0.53,0.54,0.53,0.51,0.53,0.53,0.53,0.53,0.53,13.34,0.53,false
31,end_device_ids.device_id,0.21428571428571427,0,0.060546875,0.52,0.53,0.53,0.50,0.52,0.51,0.52,0.52,0.52,0.50,0.51,0.51,0.51,0.51,0.50,0.52,0.52,0.52,0.52,0.50,0.50,0.51,0.52,0.53,0.51,12.86,0.51,false
32,end_device_ids.device_id,0.8571428571428571,0,0.0625,0.57,0.59,0.61,0.61,0.58,0.59,0.60,0.60,0.60,0.60,0.58,0.59,0.60,0.60,0.61,0.58,0.60,0.58,0.58,0.59,0.60,0.60,0.59,0.60,0.60,14.85,0.59,false
33,end_device_ids.device_id,0.9285714285714286,0,0.064453125,0.53,0.54,0.52,0.53,0.52,0.55,0.54,0.55,0.53,0.53,0.53,0.54,0.54,0.53,0.53,0.55,0.53,0.54,0.53,0.53,0.53,0.54,0.54,0.53,0.51,13.34,0.53,false
34,end_device_ids.device_id,1,0,0.06640625,0.51,0.53,0.52,0.51,0.50,0.52,0.52,0.52,0.50,0.53,0.51,0.52,0.52,0.51,0.53,0.51,0.50,0.51,0.49,0.49,0.53,0.52,0.52,0.51,0.50,12.83,0.51,false
35,end_device_ids.device_id,0.42857142857142855,0,0.068359375,0.55,0.55,0.56,0.54,0.54,0.55,0.55,0.55,0.54,0.52,0.55,0.55,0.56,0.55,0.53,0.55,0.54,0.56,0.54,0.55,0.54,0.54,0.55,0.54,0.54,13.64,0.55,false
36,end_device_ids.device_id,0,0,0.0703125,0.53,0.51,0.51,0.52,0.52,0.53,0.53,0.53,0.52,0.52,0.53,0.52,0.52,0.53,0.54,0.52,0.52,0.53,0.53,0.52,0.51,0.53,0.52,0.52,0.51,13.07,0.52,false
37,end_device_ids.device_id,0.07142857142857142,0,0.072265625,0.52,0.51,0.51,0.52,0.51,0.52,0.53,0.53,0.50,0.51,0.51,0.50,0.52,0.51,0.53,0.51,0.51,0.51,0.52,0.51,0.50,0.50,0.51,0.52,0.51,12.83,0.51,false
38,end_device_ids.device_id,0.14285714285714285,0,0.07421875,0.52,0.53,0.53,0.52,0.54,0.53,0.53,0.54,0.53,0.53,0.53,0.53,0.52,0.53,0.51,0.55,0.51,0.54,0.54,0.53,0.52,0.54,0.55,0.53,0.52,13.25,0.53,false
39,end_device_ids.device_id,0.21428571428571427,0,0.076171875,0.51,0.52,0.51,0.51,0.51,0.52,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.51,0.51,0.53,0.50,0.53,0.50,0.49,0.49,0.51,0.51,0.52,0.50,12.68,0.51,false
40,end_device_ids.device_id,0.2857142857142857,0,0.078125,0.48,0.46,0.45,0.46,0.45,0.45,0.47,0.47,0.46,0.46,0.45,0.46,0.47,0.48,0.47,0.47,0.47,0.46,0.46,0.47,0.45,0.47,0.47,0.46,0.46,11.58,0.46,false
41,end_device_ids.device_id,0.35714285714285715,0,0.080078125,0.46,0.48,0.46,0.45,0.47,0.47,0.47,0.48,0.47,0.46,0.45,0.48,0.46,0.48,0.45,0.48,0.48,0.48,0.46,0.48,0.47,0.47,0.47,0.48,0.46,11.72,0.47,false
42,end_device_ids.device_id,0.42857142857142855,0,0.08203125,0.53,0.53,0.52,0.52,0.52,0.53,0.52,0.54,0.52,0.51,0.51,0.54,0.53,0.51,0.51,0.55,0.53,0.53,0.52,0.53,0.51,0.52,0.53,0.52,0.52,13.10,0.52,false
43,end_device_ids.device_id,0.5,0,0.083984375,0.52,0.53,0.52,0.53,0.53,0.53,0.55,0.53,0.53,0.54,0.52,0.54,0.54,0.52,0.55,0.51,0.54,0.52,0.54,0.52,0.53,0.54,0.54,0.52,0.52,13.26,0.53,false
44,end_device_ids.device_id,0.5714285714285714,0,0.0859375,0.49,0.49,0.48,0.47,0.47,0.48,0.48,0.49,0.48,0.48,0.46,0.51,0.47,0.49,0.47,0.49,0.48,0.48,0.48,0.49,0.48,0.48,0.48,0.49,0.48,12.04,0.48,false
45,end_device_ids.device_id,0.6428571428571429,0,0.087890625,0.51,0.52,0.50,0.51,0.50,0.51,0.53,0.53,0.51,0.52,0.50,0.51,0.53,0.53,0.51,0.50,0.51,0.53,0.51,0.52,0.49,0.51,0.51,0.49,0.50,12.79,0.51,false
46,end_device_ids.device_id,0.7142857142857143,0,0.08984375,0.44,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.43,0.45,0.43,0.45,0.44,0.45,0.44,0.43,0.45,0.45,0.43,0.44,0.44,0.44,0.45,0.44,0.44,11.02,0.44,false
47,end_device_ids.device_id,0.7857142857142857,0,0.091796875,0.47,0.46,0.45,0.45,0.46,0.47,0.47,0.47,0.47,0.47,0.46,0.48,0.46,0.47,0.46,0.47,0.46,0.46,0.45,0.47,0.46,0.46,0.46,0.48,0.47,11.61,0.46,false
48,end_device_ids.device_id,0.14285714285714285,0,0.09375,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.52,0.52,0.52,0.52,0.52,0.52,0.51,0.53,0.51,0.54,0.53,0.53,0.51,0.53,0.53,0.52,0.52,13.06,0.52,false
49,end_device_ids.device_id,0.21428571428571427,0,0.095703125,0.50,0.53,0.51,0.49,0.50,0.51,0.50,0.52,0.50,0.50,0.50,0.51,0.53,0.51,0.50,0.52,0.51,0.52,0.51,0.50,0.48,0.51,0.51,0.52,0.50,12.69,0.51,false
50,end_device_ids.device_id,0.8571428571428571,0,0.09765625,0.46,0.48,0.45,0.46,0.46,0.46,0.48,0.47,0.47,0.48,0.45,0.47,0.47,0.48,0.47,0.47,0.46,0.47,0.46,0.48,0.46,0.47,0.47,0.47,0.49,11.71,0.47,false
51,end_device_ids.device_id,0.9285714285714286,0,0.099609375,0.47,0.48,0.46,0.46,0.46,0.47,0.48,0.48,0.49,0.47,0.45,0.48,0.47,0.48,0.48,0.47,0.47,0.48,0.46,0.48,0.47,0.47,0.46,0.48,0.47,11.79,0.47,false
52,end_device_ids.device_id,1,0,0.1015625,0.54,0.54,0.52,0.53,0.50,0.53,0.54,0.52,0.53,0.53,0.54,0.54,0.52,0.53,0.53,0.53,0.53,0.54,0.54,0.50,0.53,0.52,0.54,0.53,0.54,13.24,0.53,false
53,end_device_ids.device_id,0.42857142857142855,0,0.103515625,0.55,0.57,0.55,0.54,0.54,0.54,0.56,0.56,0.54,0.54,0.54,0.57,0.56,0.55,0.55,0.57,0.55,0.55,0.55,0.56,0.54,0.57,0.56,0.57,0.55,13.83,0.55,false
54,end_device_ids.device_id,0,0,0.10546875,0.52,0.51,0.50,0.51,0.51,0.51,0.53,0.52,0.52,0.50,0.52,0.52,0.51,0.50,0.52,0.51,0.52,0.52,0.51,0.52,0.50,0.51,0.52,0.52,0.52,12.85,0.51,false
55,end_device_ids.device_id,0.07142857142857142,0,0.107421875,0.51,0.50,0.49,0.49,0.49,0.51,0.51,0.50,0.51,0.50,0.51,0.51,0.50,0.51,0.51,0.52,0.51,0.51,0.50,0.53,0.49,0.50,0.50,0.50,0.50,12.61,0.50,false
56,end_device_ids.device_id,0.14285714285714285,0,0.109375,0.53,0.52,0.54,0.52,0.54,0.54,0.53,0.53,0.53,0.52,0.52,0.53,0.52,0.52,0.52,0.53,0.52,0.54,0.53,0.52,0.53,0.52,0.53,0.54,0.51,13.18,0.53,false
57,end_device_ids.device_id,0.21428571428571427,0,0.111328125,0.58,0.58,0.56,0.56,0.56,0.56,0.57,0.57,0.57,0.56,0.57,0.57,0.56,0.55,0.55,0.56,0.56,0.57,0.58,0.56,0.55,0.58,0.55,0.56,0.56,14.10,0.56,false
58,end_device_ids.device_id,0.2857142857142857,0,0.11328125,0.49,0.47,0.49,0.48,0.48,0.49,0.47,0.47,0.48,0.46,0.47,0.48,0.48,0.47,0.50,0.48,0.49,0.50,0.46,0.48,0.47,0.48,0.48,0.48,0.49,11.99,0.48,false
59,end_device_ids.device_id,0.35714285714285715,0,0.115234375,0.47,0.46,0.47,0.48,0.48,0.49,0.46,0.48,0.48,0.47,0.47,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.45,0.48,0.46,0.46,0.48,0.47,0.47,11.78,0.47,false
60,end_device_ids.device_id,0.42857142857142855,0,0.1171875,0.55,0.55,0.56,0.54,0.55,0.55,0.55,0.57,0.54,0.54,0.55,0.56,0.55,0.54,0.56,0.55,0.54,0.56,0.55,0.55,0.55,0.56,0.56,0.56,0.53,13.77,0.55,false
61,end_device_ids.device_id,0.5,0,0.119140625,0.50,0.52,0.52,0.52,0.52,0.51,0.52,0.51,0.51,0.52,0.51,0.54,0.52,0.51,0.52,0.50,0.51,0.51,0.51,0.52,0.50,0.51,0.52,0.51,0.51,12.85,0.51,false
62,end_device_ids.device_id,0.5714285714285714,0,0.12109375,0.46,0.45,0.46,0.45,0.43,0.46,0.44,0.45,0.45,0.45,0.45,0.45,0.47,0.45,0.46,0.44,0.45,0.45,0.44,0.46,0.45,0.46,0.45,0.45,0.45,11.28,0.45,false
63,end_device_ids.device_id,0.6428571428571429,0,0.123046875,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.45,0.44,0.43,0.43,0.45,0.45,0.45,0.44,0.44,0.45,0.45,0.42,0.44,0.43,0.45,0.45,0.44,0.44,11.05,0.44,false
64,end_device_ids.device_id,0.7142857142857143,0,0.125,0.42,0.44,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.42,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.43,0.44,0.43,0.44,0.44,0.44,0.43,10.91,0.44,false
65,end_device_ids.device_id,0.7857142857142857,0,0.126953125,0.43,0.43,0.43,0.43,0.42,0.43,0.44,0.42,0.42,0.42,0.41,0.43,0.42,0.42,0.44,0.43,0.43,0.43,0.42,0.42,0.41,0.43,0.43,0.43,0.43,10.65,0.43,false
66,end_device_ids.device_id,0.14285714285714285,0,0.12890625,0.52,0.52,0.53,0.52,0.52,0.53,0.53,0.52,0.52,0.52,0.53,0.53,0.52,0.52,0.51,0.53,0.51,0.54,0.54,0.54,0.50,0.53,0.53,0.53,0.53,13.12,0.52,false
67,end_device_ids.device_id,0.21428571428571427,0,0.130859375,0.49,0.50,0.50,0.49,0.50,0.49,0.49,0.50,0.48,0.50,0.50,0.50,0.52,0.49,0.49,0.50,0.50,0.52,0.50,0.49,0.47,0.50,0.50,0.51,0.49,12.42,0.50,false
68,end_device_ids.device_id,0.8571428571428571,0,0.1328125,0.43,0.44,0.44,0.43,0.43,0.45,0.45,0.44,0.42,0.44,0.43,0.43,0.44,0.44,0.44,0.43,0.44,0.45,0.43,0.43,0.43,0.44,0.44,0.44,0.45,10.93,0.44,false
69,end_device_ids.device_id,0.9285714285714286,0,0.134765625,0.48,0.48,0.47,0.46,0.45,0.48,0.46,0.46,0.47,0.48,0.45,0.44,0.46,0.46,0.47,0.47,0.47,0.46,0.46,0.45,0.46,0.49,0.46,0.47,0.46,11.62,0.46,false
70,end_device_ids.device_id,1,0,0.13671875,0.50,0.51,0.49,0.48,0.49,0.50,0.50,0.49,0.48,0.49,0.50,0.49,0.48,0.49,0.50,0.49,0.48,0.50,0.47,0.49,0.50,0.48,0.48,0.49,0.50,12.27,0.49,false
71,end_device_ids.device_id,0.42857142857142855,0,0.138671875,0.52,0.52,0.50,0.49,0.50,0.50,0.50,0.51,0.50,0.50,0.50,0.52,0.53,0.50,0.50,0.52,0.49,0.51,0.51,0.51,0.49,0.51,0.52,0.50,0.50,12.65,0.51,false
72,end_device_ids.device_id,0,0,0.140625,0.53,0.53,0.53,0.52,0.54,0.54,0.54,0.54,0.52,0.53,0.54,0.54,0.54,0.53,0.53,0.54,0.53,0.55,0.52,0.52,0.53,0.53,0.52,0.55,0.52,13.31,0.53,false
73,end_device_ids.device_id,0.07142857142857142,0,0.142578125,0.51,0.50,0.50,0.51,0.51,0.51,0.51,0.50,0.50,0.51,0.50,0.52,0.52,0.51,0.50,0.50,0.50,0.51,0.50,0.50,0.50,0.52,0.51,0.51,0.49,12.65,0.51,false
74,end_device_ids.device_id,0.14285714285714285,0,0.14453125,0.50,0.50,0.50,0.48,0.50,0.51,0.50,0.50,0.50,0.49,0.51,0.51,0.50,0.50,0.49,0.50,0.50,0.51,0.50,0.51,0.49,0.50,0.50,0.51,0.48,12.49,0.50,false
75,end_device_ids.device_id,0.21428571428571427,0,0.146484375,0.51,0.53,0.51,0.51,0.51,0.52,0.51,0.51,0.51,0.50,0.50,0.52,0.51,0.51,0.51,0.54,0.51,0.54,0.51,0.52,0.50,0.51,0.50,0.53,0.50,12.83,0.51,false
76,end_device_ids.device_id,0.2857142857142857,0,0.1484375,0.45,0.44,0.45,0.43,0.44,0.45,0.43,0.45,0.44,0.43,0.42,0.44,0.44,0.45,0.44,0.45,0.44,0.46,0.43,0.44,0.44,0.44,0.46,0.45,0.45,11.06,0.44,false
77,end_device_ids.device_id,0.35714285714285715,0,0.150390625,0.52,0.52,0.52,0.51,0.52,0.53,0.52,0.54,0.52,0.51,0.53,0.53,0.52,0.53,0.51,0.52,0.51,0.55,0.51,0.53,0.49,0.52,0.54,0.52,0.51,13.03,0.52,false
78,end_device_ids.device_id,0.5,0,0.15234375,0.45,0.45,0.45,0.46,0.46,0.45,0.45,0.44,0.44,0.44,0.43,0.47,0.44,0.45,0.46,0.44,0.45,0.46,0.43,0.46,0.45,0.45,0.44,0.44,0.45,11.21,0.45,false
79,end_device_ids.device_id,0.5714285714285714,0,0.154296875,0.43,0.43,0.43,0.44,0.43,0.44,0.43,0.43,0.43,0.43,0.41,0.44,0.43,0.44,0.44,0.43,0.44,0.44,0.42,0.46,0.44,0.44,0.42,0.43,0.43,10.83,0.43,false
80,end_device_ids.device_id,0.6428571428571429,0,0.15625,0.43,0.44,0.44,0.45,0.44,0.44,0.43,0.44,0.45,0.43,0.42,0.45,0.44,0.46,0.45,0.43,0.45,0.45,0.44,0.46,0.45,0.44,0.44,0.44,0.45,11.06,0.44,false
81,end_device_ids.device_id,0.7142857142857143,0,0.158203125,0.46,0.45,0.46,0.45,0.47,0.47,0.44,0.45,0.44,0.45,0.44,0.44,0.46,0.45,0.47,0.46,0.46,0.47,0.44,0.44,0.45,0.46,0.44,0.46,0.45,11.33,0.45,false
82,end_device_ids.device_id,0.7857142857142857,0,0.16015625,0.42,0.41,0.42,0.41,0.43,0.44,0.43,0.42,0.42,0.42,0.41,0.43,0.42,0.41,0.42,0.43,0.41,0.43,0.41,0.42,0.41,0.43,0.44,0.42,0.42,10.53,0.42,false
83,end_device_ids.device_id,0.14285714285714285,0,0.162109375,0.54,0.55,0.55,0.55,0.54,0.55,0.55,0.55,0.55,0.55,0.53,0.54,0.55,0.54,0.54,0.55,0.54,0.56,0.55,0.55,0.54,0.56,0.55,0.55,0.56,13.69,0.55,false
84,end_device_ids.device_id,0.21428571428571427,0,0.1640625,0.46,0.48,0.47,0.46,0.48,0.47,0.46,0.47,0.46,0.46,0.46,0.46,0.47,0.46,0.47,0.48,0.46,0.47,0.47,0.47,0.46,0.46,0.47,0.47,0.47,11.67,0.47,false
85,end_device_ids.device_id,0.8571428571428571,0,0.166015625,0.49,0.48,0.48,0.47,0.47,0.48,0.49,0.51,0.47,0.48,0.48,0.50,0.49,0.49,0.48,0.49,0.48,0.50,0.49,0.49,0.48,0.49,0.50,0.50,0.48,12.16,0.49,false
86,end_device_ids.device_id,0.9285714285714286,0,0.16796875,0.46,0.46,0.47,0.46,0.48,0.47,0.46,0.45,0.46,0.47,0.45,0.46,0.46,0.46,0.47,0.47,0.46,0.48,0.47,0.45,0.47,0.47,0.47,0.46,0.46,11.60,0.46,false
87,end_device_ids.device_id,1,0,0.169921875,0.54,0.55,0.53,0.53,0.55,0.55,0.54,0.52,0.53,0.55,0.53,0.54,0.53,0.52,0.54,0.53,0.54,0.56,0.53,0.52,0.55,0.54,0.54,0.54,0.53,13.43,0.54,false
88,end_device_ids.device_id,0.42857142857142855,0,0.171875,0.48,0.48,0.48,0.47,0.47,0.48,0.47,0.48,0.47,0.47,0.47,0.48,0.49,0.46,0.47,0.50,0.48,0.48,0.48,0.48,0.47,0.48,0.49,0.47,0.47,11.92,0.48,false
89,end_device_ids.device_id,0,0,0.173828125,0.54,0.55,0.54,0.54,0.54,0.54,0.54,0.54,0.53,0.52,0.54,0.53,0.54,0.52,0.55,0.53,0.53,0.55,0.53,0.51,0.52,0.55,0.52,0.53,0.53,13.36,0.53,false
90,end_device_ids.device_id,0.07142857142857142,0,0.17578125,0.51,0.51,0.51,0.51,0.51,0.53,0.50,0.50,0.50,0.48,0.51,0.50,0.53,0.51,0.50,0.49,0.51,0.50,0.51,0.50,0.50,0.52,0.51,0.50,0.50,12.65,0.51,false
91,end_device_ids.device_id,0.14285714285714285,0,0.177734375,0.48,0.48,0.48,0.47,0.47,0.48,0.47,0.49,0.48,0.46,0.48,0.47,0.47,0.47,0.48,0.49,0.47,0.48,0.49,0.47,0.47,0.49,0.48,0.49,0.48,11.94,0.48,false
92,end_device_ids.device_id,0.21428571428571427,0,0.1796875,0.50,0.50,0.51,0.51,0.52,0.52,0.49,0.52,0.50,0.50,0.49,0.51,0.52,0.52,0.51,0.53,0.50,0.53,0.50,0.50,0.51,0.52,0.50,0.51,0.50,12.72,0.51,false
93,end_device_ids.device_id,0.2857142857142857,0,0.181640625,0.45,0.44,0.45,0.45,0.45,0.46,0.44,0.45,0.43,0.43,0.44,0.44,0.45,0.45,0.45,0.44,0.45,0.46,0.43,0.45,0.44,0.45,0.46,0.46,0.44,11.16,0.45,false
94,end_device_ids.device_id,0.35714285714285715,0,0.18359375,0.43,0.43,0.44,0.42,0.42,0.43,0.41,0.43,0.44,0.42,0.42,0.44,0.43,0.43,0.42,0.44,0.43,0.44,0.43,0.43,0.44,0.44,0.43,0.44,0.43,10.76,0.43,false
95,end_device_ids.device_id,0.42857142857142855,0,0.185546875,0.49,0.48,0.49,0.47,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.49,0.49,0.47,0.47,0.49,0.49,0.48,0.49,0.48,0.47,0.48,0.49,0.48,0.47,12.04,0.48,false
96,end_device_ids.device_id,0.5,0,0.1875,0.45,0.44,0.45,0.44,0.44,0.46,0.43,0.46,0.44,0.44,0.44,0.44,0.45,0.43,0.44,0.44,0.43,0.44,0.44,0.44,0.45,0.47,0.45,0.44,0.43,11.08,0.44,false
97,end_device_ids.device_id,0.5714285714285714,0,0.189453125,0.42,0.41,0.41,0.43,0.42,0.43,0.42,0.41,0.40,0.42,0.40,0.42,0.42,0.41,0.42,0.41,0.42,0.42,0.41,0.42,0.43,0.43,0.42,0.41,0.41,10.42,0.42,false
98,end_device_ids.device_id,0.6428571428571429,0,0.19140625,0.44,0.44,0.44,0.44,0.44,0.46,0.43,0.45,0.44,0.45,0.44,0.45,0.45,0.44,0.42,0.46,0.43,0.45,0.44,0.45,0.44,0.47,0.44,0.45,0.44,11.10,0.44,false
