month,day,hour,min,n_px,n_p,truth
11,4,23,0,1.63,0.347,0
11,5,0,45,1.82,0.959,0
11,5,1,30,1.94,1.209,0
11,5,2,15,2.09,1.461,0
11,5,2,30,2.13,1.54,0
11,5,2,45,2.18,1.627,0
11,5,5,30,2.59,2.676,0
11,5,6,45,2.79,2.704,0
11,5,7,0,2.83,2.676,0
11,5,8,30,2.89,2.405,0
11,5,9,15,2.88,2.232,0
11,5,11,45,2.9,1.721,0
11,5,14,30,3,1.474,0
11,5,15,45,3.08,1.421,0
11,5,17,0,2.91,1.27,0
11,5,17,30,2.8,1.196,0
11,5,19,15,2.41,0.965,0
11,5,20,0,2.26,0.88,0
11,5,21,0,2.07,0.767,0
11,5,21,15,2.02,0.738,0
11,5,21,30,1.98,0.719,0
11,5,22,30,1.95,0.681,0
11,6,0,0,2.17,1.067,0
11,6,1,30,2.32,1.629,0
11,6,2,15,2.43,1.916,0
11,6,2,30,2.49,2.011,0
11,6,4,15,2.77,2.643,0
11,6,4,45,2.85,2.781,0
11,6,7,45,3.28,2.981,0
11,6,9,15,3.32,2.747,0
11,6,10,45,3.28,2.497,0
11,6,13,0,3.3,2.151,0
11,6,17,45,3.24,1.349,0
11,6,19,0,2.99,1.077,0
11,6,20,0,2.78,0.86,0
11,7,1,45,3.22,1.668,0
11,7,5,45,3.62,3.035,0
11,7,7,0,3.54,2.906,0
11,7,7,45,3.34,2.693,0
11,7,8,15,3.21,2.551,0
11,7,9,0,3,2.347,0
11,7,9,15,2.94,2.28,0
11,7,9,45,2.8,2.154,0
11,7,10,15,2.7,2.058,0
11,7,11,0,2.61,1.955,0
11,7,11,45,2.53,1.853,0
11,7,12,0,2.51,1.817,0
11,7,15,45,2.58,1.502,0
11,7,18,15,2.22,1.276,0
11,7,21,45,1.61,0.87,0
11,8,0,15,1.98,1.313,0
11,8,0,30,2.02,1.395,0
11,8,2,15,2.34,1.996,0
11,8,6,15,2.89,3.04,0
11,8,7,45,2.7,2.672,0
11,8,8,30,2.53,2.453,0
11,8,9,15,0,2.187,0
11,8,9,30,0,2.17,0
11,8,10,15,0,1.933,0
11,8,11,15,0,1.785,0
11,8,11,45,2.32,1.711,0
11,8,12,45,2.41,1.592,0
11,8,14,30,2.56,1.54,0
11,8,15,0,2.59,1.549,0
11,8,15,15,2.61,1.546,0
11,8,16,0,2.51,1.493,0
11,8,18,45,1.91,1.157,0
11,8,19,30,1.73,1.007,0
11,8,20,0,1.61,0.927,0
11,8,21,0,1.46,0.781,0
11,8,21,30,1.49,0.774,0
11,9,2,15,2.42,1.718,0
11,9,3,0,2.56,1.969,0
11,9,4,30,2.81,2.47,0
11,9,5,0,2.88,2.633,0
11,9,7,30,2.9,2.693,0
11,9,9,30,2.46,2.025,0
11,9,9,45,2.42,1.943,0
11,9,10,0,2.43,1.946,0
11,9,11,30,2.52,1.795,0
11,9,13,45,2.65,1.544,0
11,9,14,30,2.68,1.511,0
11,9,19,15,1.94,1.147,0
11,9,20,0,1.74,1.056,0
11,9,20,30,1.62,0.989,0
11,9,21,15,1.53,0.908,0
11,9,21,30,1.56,0.882,0
11,9,22,30,1.71,0.86,0
11,9,23,30,1.88,1.059,0
11,10,0,15,1.99,1.305,0
11,10,0,30,2.03,1.39,0
11,10,1,0,2.11,1.56,0
11,10,1,45,2.24,1.813,0
11,10,2,0,2.28,1.893,0
11,10,2,15,2.32,1.967,0
11,10,3,45,2.56,2.443,0
11,10,4,0,2.6,2.517,0
11,10,5,30,2.84,2.873,0
11,10,6,30,2.94,2.91,0
11,10,11,30,2.24,1.887,0
11,10,12,45,2.17,1.749,0
11,10,13,45,2.21,1.694,0
11,10,14,0,2.22,1.677,0
11,10,14,15,2.23,1.643,0
11,10,14,30,2.26,1.603,0
11,10,15,30,2.35,1.596,0
11,10,16,30,2.43,1.578,0
11,10,19,0,1.89,1.161,0
11,10,21,30,1.54,0.839,0
11,11,0,30,2,1.371,0
11,11,0,45,2.03,1.465,0
11,11,5,45,2.75,2.933,0
11,11,6,45,2.71,2.842,0
11,11,8,0,2.43,2.503,0
11,11,10,0,2.14,2.063,0
11,11,13,45,2.35,1.63,0
11,11,14,30,2.42,1.595,0
11,11,17,0,2.4,1.477,0
11,11,18,45,2.05,1.233,0
11,11,23,45,2.07,1.075,0
11,12,2,0,2.38,1.877,0
11,12,2,15,2.42,1.955,0
11,12,4,45,2.9,2.783,0
11,12,5,30,3.02,2.975,0
11,12,8,30,2.72,2.443,0
11,12,8,45,2.65,2.363,0
11,12,9,0,2.57,2.279,0
11,12,11,15,2.09,1.721,0
11,12,11,30,2.09,1.706,0
11,12,11,45,2.09,1.7,0
11,12,12,0,2.09,1.7,0
11,12,13,30,2.08,1.7,0
11,12,18,30,1.88,1.294,0
11,12,21,45,1.45,0.788,0
11,12,22,30,1.55,0.79,0
11,13,0,15,1.76,1.227,0
11,13,2,30,2.07,1.979,0
11,13,5,0,2.54,2.831,0
11,13,5,30,2.64,2.967,0
11,13,5,45,2.69,3.017,0
11,13,9,30,2.89,2.671,0
11,13,10,15,2.86,2.549,0
11,13,11,15,2.83,2.381,0
11,13,12,30,2.84,2.179,0
11,13,12,45,2.85,2.135,0
11,13,13,45,2.92,2.001,0
11,13,14,15,2.96,1.951,0
11,13,14,45,3,1.939,0
11,13,19,0,2.61,1.306,0
11,13,20,0,2.4,1.106,0
11,13,20,15,2.36,1.07,0
11,13,22,15,2.57,0.931,0
11,13,22,30,2.62,0.925,0
11,13,23,15,2.78,1.012,0
11,13,23,45,2.89,1.177,0
11,14,0,45,3.04,1.475,0
11,14,1,0,3.08,1.549,0
11,14,5,15,3.74,2.763,0
11,14,6,30,3.77,2.827,0
11,14,7,0,3.68,2.749,0
11,14,7,30,3.57,2.671,0
11,14,8,45,3.31,2.516,0
11,14,10,45,2.81,2.097,0
11,14,11,45,2.57,1.914,0
11,14,13,0,2.42,1.761,0
11,14,14,15,2.44,1.719,0
11,14,14,30,2.46,1.717,0
11,14,14,45,2.47,1.715,0
11,14,16,45,2.6,1.712,0
11,14,17,15,2.57,1.641,0
11,14,18,15,2.36,1.488,0
11,14,18,30,2.31,1.451,0
11,14,20,30,1.92,1.066,0
11,14,23,30,2.26,0.997,0
11,15,0,45,2.5,1.345,0
11,15,1,0,2.55,1.416,0
11,15,2,0,2.74,1.701,0
11,15,3,15,3,2.02,0
11,15,3,45,3.1,2.139,0
11,15,7,45,3.2,2.594,0
11,15,8,15,3.07,2.488,0
11,15,8,30,3,2.428,0
11,15,9,0,2.88,2.351,0
11,15,9,15,2.88,2.319,0
11,15,10,30,2.9,2.211,0
11,15,10,45,2.87,2.189,0
11,15,11,15,2.81,2.166,0
11,15,12,15,2.72,2.161,0
11,15,12,30,2.7,2.161,0
11,15,13,15,2.7,2.165,0
11,15,16,30,2.84,1.99,0
11,15,17,0,2.75,1.897,0
11,15,18,30,2.45,1.593,0
11,15,19,45,2.18,1.266,0
11,15,22,0,2.08,0.897,0
11,15,23,30,2.35,1.095,0
11,16,0,0,2.42,1.258,0
11,16,0,15,2.46,1.34,0
11,16,3,30,3,2.301,0
11,16,5,30,3.29,2.823,0
11,16,5,45,3.31,2.865,0
11,16,6,0,3.33,2.871,0
11,16,6,30,3.34,2.857,0
11,16,9,0,2.81,2.462,0
11,16,9,45,2.63,2.275,0
11,16,11,0,2.34,1.981,0
11,16,11,15,2.29,1.925,0
11,16,12,15,2.07,1.724,0
11,16,15,0,2.14,1.708,0
11,16,16,45,2.29,1.698,0
11,16,18,0,2.13,1.513,0
11,16,19,30,1.84,1.247,0
11,16,20,0,1.86,1.201,0
11,16,21,15,1.93,1.049,0
11,16,21,30,1.96,1.01,0
11,17,0,30,2.5,1.439,0
11,17,3,0,3.01,2.076,0
11,17,3,15,3.06,2.129,0
11,17,3,45,3.17,2.249,0
11,17,4,45,3.36,2.481,0
11,17,5,0,3.41,2.545,0
11,17,5,45,3.51,2.708,0
11,17,6,30,3.53,2.701,0
11,17,7,0,3.41,2.626,0
11,17,8,15,3.05,2.327,0
11,17,9,45,2.65,2.025,0
11,17,10,15,2.53,1.933,0
11,17,14,30,2.51,1.813,0
11,17,20,0,2.15,0.906,0
11,17,21,15,2.09,0.852,0
11,17,22,30,2.24,0.85,0
11,18,0,45,2.65,1.356,0
11,18,7,30,3.14,2.447,0
11,18,8,30,2.88,2.231,0
11,18,9,15,2.68,2.066,0
11,18,10,45,2.33,1.816,0
11,18,11,15,2.32,1.803,0
11,18,11,30,2.31,1.81,0
11,18,12,15,2.3,1.807,0
11,18,12,30,2.3,1.813,0
11,18,13,30,2.31,1.818,0
11,18,15,0,2.38,1.649,0
11,18,15,15,2.41,1.611,0
11,18,16,30,2.59,1.442,0
11,18,17,30,2.72,1.313,0
11,18,18,0,2.78,1.254,0
11,18,19,30,2.5,0.971,0
11,18,20,0,2.37,0.923,0
11,18,20,30,2.24,0.896,0
11,18,21,15,2.3,0.849,0
11,18,22,15,2.43,0.831,0
11,18,22,30,2.46,0.834,0
11,18,23,15,2.59,0.917,0
11,18,23,30,2.63,0.983,0
11,19,0,0,2.7,1.105,0
11,19,1,0,2.87,1.411,0
11,19,1,15,2.91,1.477,0
11,19,2,30,3.13,1.845,0
11,19,6,15,3.67,2.731,0
11,19,9,15,3.01,2.119,0
11,19,9,30,2.93,2.053,0
11,19,11,45,2.62,1.931,0
11,19,13,15,2.55,1.928,0
11,19,13,45,2.54,1.925,0
11,19,14,15,2.55,1.943,0
11,19,15,45,2.61,1.954,0
11,19,16,45,2.68,1.953,0
11,19,18,45,2.31,1.589,0
11,19,19,30,2.17,1.448,0
11,19,20,45,1.95,1.235,0
11,19,22,0,1.77,1.028,0
11,19,23,45,1.78,1.135,0
11,20,2,15,2.21,1.758,0
11,20,4,45,2.73,2.434,0
11,20,7,0,3.13,2.729,0
11,20,8,45,2.85,2.347,0
11,20,9,15,2.7,2.284,0
11,20,10,0,2.61,2.216,0
11,20,10,45,2.57,2.125,0
11,20,12,0,2.53,2.005,0
11,20,13,0,2.54,1.954,0
11,20,13,45,2.56,1.961,0
11,20,15,45,2.64,1.94,0
11,20,16,30,2.71,1.97,0
11,20,17,15,2.76,1.98,0
11,20,18,30,2.6,1.785,0
11,20,18,45,2.55,1.725,0
11,20,20,45,2.21,1.155,0
11,20,21,45,2.29,0.552,0
11,20,23,45,2.63,0.317,0
11,21,0,15,2.74,0.319,0
11,21,0,45,2.85,0.328,0
11,21,2,0,3.09,0.517,0
11,21,3,30,3.35,0.804,0
11,21,4,30,3.51,1.068,0
11,21,6,0,3.68,1.372,0
11,21,7,15,3.67,1.341,0
11,21,9,0,3.3,1.329,0
11,21,10,30,3.04,1.335,0
11,21,10,45,2.99,1.333,0
11,21,11,30,2.86,1.331,0
11,21,11,45,2.83,1.33,0
11,21,13,0,2.85,1.325,0
11,21,13,15,2.85,1.32,0
11,21,13,30,2.85,1.321,0
11,21,13,45,2.85,1.32,0
11,21,16,0,2.94,1.32,0
11,21,18,0,2.95,1.219,0
11,21,19,0,2.71,1.058,0
11,21,19,30,2.59,0.977,0
11,21,20,0,2.46,0.889,0
11,21,20,15,2.4,0.849,0
11,21,21,30,2.15,0.707,0
11,21,21,45,2.17,0.707,0
11,21,23,0,2.39,0.723,0
11,22,0,15,2.64,1.058,0
11,22,0,45,2.75,1.201,0
11,22,1,30,2.91,1.416,0
11,22,3,30,3.29,2.084,0
11,22,3,45,3.34,2.169,0
11,22,4,45,3.48,2.492,0
11,22,5,0,3.5,2.58,0
11,22,6,45,3.59,2.8,0
11,22,7,45,3.31,2.633,0
11,22,8,0,3.24,2.587,0
11,22,8,30,3.11,2.497,0
11,22,9,15,2.92,2.366,0
11,22,10,0,2.75,2.247,0
11,22,10,15,2.76,2.205,0
11,22,11,45,2.82,1.969,0
11,22,12,0,2.84,1.933,0
11,22,12,30,2.88,1.865,0
11,22,12,45,2.9,1.821,0
11,22,15,15,3.09,1.673,0
11,22,16,30,3.04,1.557,0
11,22,17,45,2.82,1.289,0
11,22,19,0,2.5,1.132,0
11,22,20,15,2.17,0.99,0
11,22,20,30,2.17,0.99,0
11,22,21,45,2.24,0.985,0
11,23,3,0,3.05,2.346,0
11,23,4,15,3.23,2.766,0
11,23,5,15,3.31,3.089,0
11,23,6,0,3.39,3.111,0
11,23,6,30,3.42,3.118,0
11,23,7,45,3.41,3.071,0
11,23,8,45,3.45,2.916,0
11,23,10,30,3.57,2.634,0
11,23,12,0,3.65,2.394,0
11,23,12,15,3.67,2.355,0
11,23,15,15,3.85,2.054,0
11,23,16,0,3.68,2.003,0
11,23,16,45,3.51,1.94,0
11,23,17,0,3.46,1.909,0
11,23,17,45,3.28,1.846,0
11,23,19,0,2.94,1.692,0
11,23,20,0,2.65,1.564,0
11,23,23,0,2.14,1.093,0
11,23,23,15,2.19,1.147,0
11,24,0,15,2.4,1.377,0
11,24,1,30,2.64,1.669,0
11,24,1,45,2.69,1.727,0
11,24,2,30,2.83,1.922,0
11,24,4,0,3.13,2.299,0
11,24,4,45,3.26,2.486,0
11,24,5,45,3.37,2.725,0
11,24,6,45,3.38,2.726,0
11,24,10,45,3.52,2.123,0
11,24,13,15,3.61,1.865,0
11,24,14,30,3.59,1.764,0
11,24,15,0,3.46,1.713,0
11,24,16,15,3.14,1.605,0
11,24,17,0,2.97,1.567,0
11,24,17,30,2.84,1.535,0
11,24,18,30,2.58,1.435,0
11,24,18,45,2.52,1.401,0
11,24,19,30,2.33,1.286,0
11,24,19,45,2.26,1.251,0
11,24,20,30,2.07,1.142,0
11,24,21,0,1.95,1.077,0
11,24,21,15,1.93,1.07,0
11,25,3,0,2.82,2.126,0
11,25,4,45,3.03,2.603,0
11,25,5,0,3.07,2.667,0
11,25,6,45,3.15,2.805,0
11,25,8,15,2.93,2.456,0
11,25,12,45,2.63,1.735,0
11,25,13,0,2.63,1.707,0
11,25,13,30,2.64,1.665,0
11,25,13,45,2.64,1.641,0
11,25,14,0,2.65,1.621,0
11,25,14,45,2.68,1.589,0
11,25,15,0,2.69,1.589,0
11,25,15,15,2.7,1.578,0
11,25,17,15,2.81,1.539,0
11,25,17,45,2.7,1.501,0
11,25,22,30,2.05,1.193,0
11,26,0,15,2.36,1.505,0
11,26,0,30,2.41,1.566,0
11,26,1,0,2.51,1.692,0
11,26,2,0,2.68,1.971,0
11,26,2,15,2.73,2.033,0
11,26,2,45,2.83,2.137,0
11,26,3,15,2.94,2.243,0
11,26,3,30,3,2.301,0
11,26,4,30,3.23,2.519,0
11,26,5,0,3.33,2.637,0
11,26,6,0,3.48,2.8,0
11,26,9,30,3.56,2.462,0
11,26,10,45,3.48,2.298,0
11,26,15,15,3.48,1.807,0
11,26,16,15,3.27,1.68,0
11,26,16,45,3.17,1.605,0
11,26,18,30,2.79,1.369,0
11,26,20,0,2.48,1.175,0
11,26,21,0,2.29,1.047,0
11,26,22,0,2.12,0.937,0
11,27,1,30,2.44,1.36,0
11,27,2,30,2.63,1.643,0
11,27,2,45,2.67,1.695,0
11,27,3,0,2.72,1.751,0
11,27,4,15,2.96,2.161,0
11,27,5,45,3.22,2.594,0
11,27,6,0,3.27,2.6,0
11,27,7,15,3.5,2.64,0
11,27,11,30,3.55,2.056,0
11,27,12,15,3.57,1.881,0
11,27,12,30,3.58,1.855,0
11,27,15,0,3.78,1.563,0
11,27,15,30,3.69,1.489,0
11,27,17,0,3.39,1.279,0
11,27,19,45,2.76,0.872,0
11,27,22,45,2.38,0.539,0
11,27,23,30,2.52,0.655,0
11,28,0,30,2.64,0.925,0
11,28,4,15,3.11,2.04,0
11,28,6,30,3.28,2.476,0
11,28,7,0,3.3,2.427,0
11,28,7,15,3.3,2.387,0
11,28,8,15,3.23,2.227,0
11,28,8,45,3.22,2.155,0
11,28,10,45,3.28,1.881,0
11,28,11,30,3.32,1.775,0
11,28,12,15,3.36,1.689,0
11,28,14,45,3.47,1.535,0
11,28,15,15,3.52,1.521,0
11,28,16,0,3.59,1.474,0
11,28,18,45,2.98,1.093,0
11,28,19,30,2.77,1.015,0
11,28,20,15,2.56,0.915,0
11,28,20,30,2.49,0.894,0
11,28,21,0,2.35,0.862,0
11,28,23,15,2.36,0.931,0
11,29,0,45,2.52,1.407,0
11,29,2,15,2.75,1.985,0
11,29,3,0,2.86,2.247,0
11,29,3,15,2.9,2.341,0
11,29,4,45,3.14,2.821,0
11,29,5,45,3.27,3.087,0
11,29,7,45,3.07,2.817,0
11,29,10,30,2.78,2.337,0
11,29,11,45,2.83,2.217,0
11,29,12,45,2.9,2.12,0
11,29,13,15,2.93,2.035,0
11,29,17,0,3.04,1.489,0
11,29,17,30,2.93,1.415,0
11,29,19,0,2.55,1.203,0
11,29,19,15,2.48,1.172,0
11,29,21,45,2.04,0.97,0
11,29,22,15,2.12,0.957,0
11,29,23,15,2.26,0.997,0
11,30,0,15,2.43,1.322,0
11,30,1,45,2.58,1.832,0
11,30,2,0,2.61,1.92,0
11,30,4,15,2.91,2.589,0
11,30,5,0,3,2.834,0
11,30,5,30,3.04,2.969,0
11,30,9,0,0,2.291,0
11,30,11,15,0,2.039,0
11,30,14,0,2.68,1.775,0
11,30,15,45,2.85,1.637,0
11,30,16,0,2.88,1.601,0
11,30,20,15,1.97,0.883,0
11,30,23,45,2.31,1.045,0
12,1,0,0,2.34,1.135,0
12,1,1,45,2.55,1.745,0
12,1,3,0,2.75,2.171,0
12,1,4,0,2.96,2.515,0
12,1,5,0,3.1,2.798,0
12,1,7,0,3.21,2.906,0
12,1,7,30,3.16,2.859,0
12,1,8,15,3.1,2.771,0
12,1,9,0,3.04,2.679,0
12,1,11,0,2.93,2.477,0
12,1,12,15,3.04,2.37,0
12,1,12,30,3.07,2.354,0
12,1,15,30,3.39,2.041,0
12,1,17,0,3.33,1.749,0
12,1,18,15,3.08,1.569,0
12,1,20,15,2.66,1.229,0
12,1,21,30,2.42,0.989,0
12,1,22,15,2.47,0.97,0
12,1,22,30,2.51,0.97,0
12,1,23,15,2.63,1.071,0
12,2,1,0,2.82,1.691,0
12,2,2,0,2.93,2.099,0
12,2,2,15,2.97,2.229,0
12,2,2,30,2.99,2.341,0
12,2,3,0,3.06,2.444,0
12,2,4,30,3.29,2.963,0
12,2,6,30,3.54,3.017,0
12,2,7,30,3.33,2.847,0
12,2,8,0,3.2,2.773,0
12,2,9,15,2.89,2.567,0
12,2,9,45,2.77,2.495,0
12,2,10,15,2.69,2.439,0
12,2,12,15,2.82,2.32,0
12,2,13,0,2.87,2.275,0
12,2,16,0,3.11,2.129,0
12,2,16,45,3.01,2.007,0
12,2,17,30,2.87,1.89,0
12,2,23,30,2.16,1.212,0
12,3,2,0,2.57,2.023,0
12,3,6,0,3.31,3.109,0
12,3,6,15,3.36,3.105,0
12,3,7,0,3.47,3.085,0
12,3,11,15,2.81,2.351,0
12,3,12,30,2.83,2.223,0
12,3,13,30,2.87,2.157,0
12,3,14,45,2.95,1.965,0
12,3,19,0,2.56,1.339,0
12,3,19,45,2.42,1.227,0
12,3,20,45,2.23,1.049,0
12,3,21,15,2.14,0.991,0
12,3,21,45,2.06,0.941,0
12,3,23,0,2.14,0.968,0
12,4,0,0,2.25,1.25,0
12,4,0,30,2.32,1.411,0
12,4,3,30,2.8,2.405,0
12,4,4,15,2.91,2.695,0
12,4,5,15,3.08,3.055,0
12,4,6,30,3.32,3.15,0
12,4,7,0,3.37,3.149,0
12,4,7,45,3.39,2.904,0
12,4,11,15,3.26,2.351,0
12,4,12,30,3.29,2.146,0
12,4,13,30,3.33,1.962,0
12,4,13,45,3.34,1.915,0
12,4,14,0,3.35,1.878,0
12,4,15,30,3.49,1.709,0
12,4,17,15,3.4,1.5,0
12,4,18,0,3.25,1.376,0
12,4,18,15,3.19,1.339,0
12,4,20,15,2.69,1.163,0
12,4,20,30,2.63,1.132,0
12,4,21,45,2.35,1.032,0
12,4,22,45,2.38,1.041,0
12,5,3,45,3.09,2.449,0
12,5,4,45,3.25,2.736,0
12,5,5,30,3.3,2.967,0
12,5,8,30,2.97,2.615,0
12,5,8,45,2.91,2.541,0
12,5,10,15,2.56,2.149,0
12,5,11,15,2.42,1.954,0
12,5,11,45,2.45,1.898,0
12,5,12,0,2.47,1.869,0
12,5,12,15,2.49,1.853,0
12,5,14,15,2.61,1.662,0
12,5,14,30,2.62,1.643,0
12,5,15,45,2.72,1.549,0
12,5,19,0,2.52,1.143,0
12,5,19,30,2.42,1.049,0
12,5,20,30,2.2,0.875,0
12,5,21,0,2.1,0.87,0
12,5,21,30,2.08,0.87,0
12,5,22,15,2.12,0.871,0
12,5,23,15,2.26,0.977,0
12,6,0,30,2.46,1.379,0
12,6,3,15,2.94,2.232,0
12,6,5,15,3.3,2.794,0
12,6,8,45,3.11,2.413,0
12,6,10,30,2.97,2.148,0
12,6,10,45,2.97,2.123,0
12,6,11,0,2.97,2.101,0
12,6,12,30,3,1.959,0
12,6,14,15,3.11,1.823,0
12,6,14,30,3.13,1.801,0
12,6,16,15,3.31,1.733,0
12,6,17,0,3.41,1.711,0
12,6,17,45,3.32,1.605,0
12,6,18,30,3.14,1.543,0
12,6,20,45,2.61,1.263,0
12,6,21,45,2.42,1.205,0
12,6,22,0,2.38,1.193,0
12,6,22,45,2.42,1.148,0
12,6,23,30,2.57,1.324,0
12,7,0,30,2.71,1.639,0
12,7,0,45,2.74,1.711,0
12,7,1,45,2.87,2.059,0
12,7,2,15,2.93,2.223,0
12,7,3,30,3.11,2.527,0
12,7,7,0,3.36,2.792,0
12,7,8,0,3.1,2.492,0
12,7,13,15,2.03,1.301,0
12,7,14,0,2.04,1.228,0
12,7,14,30,2.05,1.189,0
12,7,18,15,2.04,0.879,0
12,7,19,0,1.87,0.806,0
12,7,20,0,1.62,0.743,0
12,7,20,45,1.46,0.645,0
12,7,21,0,1.47,0.641,0
12,7,21,15,1.48,0.643,0
12,7,23,30,1.78,0.802,0
12,7,23,45,1.83,0.883,0
12,8,0,0,1.88,0.968,0
12,8,0,30,1.91,1.14,0
12,8,1,0,1.98,1.309,0
12,8,2,30,2.19,1.82,0
12,8,4,15,2.45,2.407,0
12,8,4,45,2.52,2.578,0
12,8,6,45,2.85,2.873,0
12,8,7,0,2.9,2.87,0
12,8,10,30,3.09,2.496,0
12,8,11,30,3.08,2.353,0
12,8,12,0,3.07,2.288,0
12,8,12,15,3.07,2.255,0
12,8,14,45,3.21,1.953,0
12,8,15,45,3.32,1.849,0
12,8,19,0,2.82,1.47,0
12,8,23,30,2.46,1.243,0
12,9,1,0,2.65,1.754,0
12,9,2,30,2.81,2.261,0
12,9,2,45,2.84,2.329,0
12,9,3,15,2.93,2.46,0
12,9,4,15,3.11,2.661,0
12,9,5,30,3.29,2.879,0
12,9,9,30,2.67,2.194,0
12,9,10,45,2.57,1.953,0
12,9,11,15,2.6,1.873,0
12,9,12,15,2.63,1.809,0
12,9,13,15,2.66,1.758,0
12,9,13,30,2.67,1.745,0
12,9,13,45,2.67,1.731,0
12,9,14,30,2.68,1.691,0
12,9,15,30,2.72,1.65,0
12,9,17,0,2.6,1.467,0
12,9,18,15,2.35,1.267,0
12,9,18,45,2.25,1.185,0
12,9,19,30,2.1,1.064,0
12,10,0,30,2.16,1.331,0
12,10,1,0,2.22,1.493,0
12,10,1,45,2.32,1.739,0
12,10,3,30,2.6,2.299,0
12,10,3,45,2.64,2.377,0
12,10,8,15,3.16,2.595,0
12,10,10,15,2.99,2.253,0
12,10,18,30,2.49,1.147,0
12,10,19,30,2.25,1.103,0
12,10,20,15,2.07,1.078,0
12,10,21,45,1.8,1,0
12,10,22,15,1.87,0.954,0
12,10,22,45,1.94,0.914,0
12,10,23,0,1.98,0.927,0
12,10,23,45,2.09,1.135,0
12,11,1,0,2.3,1.516,0
12,11,2,30,2.5,1.964,0
12,11,2,45,2.53,2.042,0
12,11,3,0,2.58,2.117,0
12,11,4,15,2.83,2.493,0
12,11,5,15,3.02,2.793,0
12,11,5,45,3.1,2.925,0
12,11,6,0,3.14,2.921,0
12,11,6,30,3.24,2.91,0
12,11,7,30,3.42,2.824,0
12,11,8,30,3.47,2.649,0
12,11,9,30,3.47,2.495,0
12,11,10,0,3.47,2.416,0
12,11,10,15,3.49,2.375,0
12,11,11,15,3.52,2.207,0
12,11,12,15,3.56,2.053,0
12,11,14,45,3.58,1.633,0
12,11,15,30,3.54,1.526,0
12,11,17,30,3.14,1.449,0
12,11,19,0,2.79,1.205,0
12,11,20,0,2.55,1.079,0
12,11,20,30,2.57,0.995,0
12,11,21,30,2.66,0.957,0
12,11,23,0,2.87,0.976,0
12,11,23,15,2.9,1.055,0
12,12,1,30,3.23,1.867,0
12,12,1,45,3.26,1.951,0
12,12,2,30,3.35,2.211,0
12,12,4,45,3.63,2.887,0
12,12,5,0,3.67,2.937,0
12,12,6,15,3.81,3.013,0
12,12,6,30,3.82,3.008,0
12,12,6,45,3.81,2.987,0
12,12,8,0,3.47,2.818,0
12,12,8,15,3.4,2.78,0
12,12,8,45,3.26,2.711,0
12,12,9,0,3.2,2.658,0
12,12,9,15,3.13,2.628,0
12,12,10,15,2.87,2.454,0
12,12,12,0,2.64,2.102,0
12,12,13,15,2.73,2.02,0
12,12,13,30,2.74,2.002,0
12,12,14,15,2.78,1.921,0
12,12,15,30,2.89,1.727,0
12,12,16,0,2.95,1.663,0
12,12,17,30,2.75,1.459,0
12,12,20,30,2.01,0.993,0
12,12,23,45,2.42,1.023,0
12,13,0,15,2.5,1.165,0
12,13,3,30,3.09,2.111,0
12,13,6,30,3.52,2.581,0
12,13,7,15,3.55,2.54,0
12,13,8,30,3.58,2.449,0
12,13,9,0,3.59,2.412,0
12,13,11,0,3.65,2.291,0
12,13,11,45,3.49,2.151,0
12,13,12,45,3.25,1.976,0
12,13,14,30,2.82,1.722,0
12,13,14,45,2.76,1.697,0
12,13,15,0,2.7,1.667,0
12,13,15,30,2.6,1.611,0
12,13,18,0,2.09,1.307,0
12,13,18,30,1.98,1.237,0
12,13,19,0,1.86,1.151,0
12,13,20,30,1.9,1.001,0
12,14,1,45,2.63,1.695,0
12,14,2,30,2.74,1.896,0
12,14,4,30,3.03,2.492,0
12,14,5,15,3.14,2.699,0
12,14,5,45,3.21,2.807,0
12,14,6,45,3.27,2.822,0
12,14,7,45,3.28,2.747,0
12,14,12,0,3.45,2.309,0
12,14,14,0,3.41,2.001,0
12,14,16,15,2.92,1.719,0
12,14,18,0,2.56,1.488,0
12,14,19,0,2.31,1.337,0
12,14,20,30,1.96,1.041,0
12,14,22,45,2.17,0.762,0
12,15,2,45,2.87,1.81,0
12,15,3,30,3.02,2,0
12,15,3,45,3.06,2.073,0
12,15,7,0,3.23,2.395,0
12,15,7,30,3.09,2.326,0
12,15,9,0,2.68,2.081,0
12,15,10,0,2.66,2.084,0
12,15,10,30,2.67,2.076,0
12,15,11,15,2.69,2.003,0
12,15,13,30,2.85,1.74,0
12,15,14,15,2.91,1.674,0
12,15,14,30,2.93,1.663,0
12,15,15,0,2.98,1.64,0
12,15,15,45,3.06,1.603,0
12,15,16,45,2.94,1.552,0
12,15,17,15,2.83,1.505,0
12,15,20,0,2.15,1.139,0
12,15,21,45,2.17,0.957,0
12,15,22,45,2.31,0.941,0
12,15,23,0,2.36,0.973,0
12,16,0,0,2.5,1.241,0
12,16,2,30,2.85,1.905,0
12,16,4,30,3.15,2.355,0
12,16,6,0,3.33,2.607,0
12,16,7,0,3.34,2.607,0
12,16,7,15,3.33,2.611,0
12,16,8,0,3.29,2.474,0
12,16,9,0,3.23,2.328,0
12,16,11,45,3.24,2.061,0
12,16,13,0,3.3,1.883,0
12,16,13,30,3.32,1.809,0
12,16,17,45,2.8,1.37,0
12,16,19,45,2.29,1.157,0
12,16,20,0,2.22,1.126,0
12,16,20,30,2.11,1.059,0
