id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
283,2021 Nivel depósito ,0.3205128205128206,,,0.43,0.42,0.41,0.42,0.42,0.43,0.45,0.42,0.43,0.43,0.42,0.43,0.43,0.41,0.42,0.42,0.42,0.43,0.40,0.42,0.42,0.42,0.44,0.45,0.43,10.62,0.42,false
284,2021 Nivel depósito ,0.3461538461538457,,,0.40,0.39,0.41,0.41,0.40,0.39,0.41,0.40,0.40,0.41,0.40,0.40,0.40,0.39,0.40,0.40,0.40,0.39,0.39,0.41,0.40,0.39,0.40,0.41,0.40,10.00,0.40,false
285,2021 Nivel depósito ,0.38461538461538447,,,0.43,0.41,0.42,0.43,0.42,0.40,0.42,0.42,0.40,0.42,0.41,0.41,0.42,0.40,0.41,0.40,0.41,0.40,0.42,0.42,0.41,0.42,0.42,0.42,0.42,10.36,0.41,false
286,2021 Nivel depósito ,0.41025641025641013,,,0.41,0.39,0.40,0.41,0.40,0.42,0.40,0.39,0.39,0.41,0.40,0.41,0.40,0.39,0.39,0.39,0.40,0.39,0.41,0.41,0.39,0.41,0.41,0.39,0.40,10.01,0.40,false
287,2021 Nivel depósito ,0.3589743589743588,,,0.43,0.40,0.43,0.42,0.41,0.44,0.41,0.41,0.42,0.42,0.41,0.44,0.41,0.41,0.43,0.43,0.40,0.43,0.43,0.41,0.42,0.43,0.43,0.41,0.43,10.51,0.42,false
288,2021 Nivel depósito ,0.38461538461538447,,,0.44,0.41,0.44,0.43,0.42,0.44,0.41,0.42,0.41,0.41,0.41,0.42,0.41,0.40,0.39,0.42,0.40,0.42,0.41,0.41,0.42,0.43,0.42,0.42,0.44,10.45,0.42,false
289,2021 Nivel depósito ,0.4230769230769227,,,0.41,0.41,0.42,0.42,0.41,0.42,0.42,0.42,0.41,0.41,0.42,0.42,0.40,0.40,0.39,0.40,0.40,0.41,0.40,0.41,0.42,0.43,0.41,0.42,0.42,10.30,0.41,false
290,2021 Nivel depósito ,0.47435897435897406,,,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.40,0.40,0.43,0.42,0.41,0.40,0.40,0.41,0.39,0.40,0.41,0.40,0.42,0.42,0.42,0.42,0.42,10.26,0.41,false
291,2021 Nivel depósito ,0.5128205128205129,,,0.42,0.41,0.42,0.42,0.43,0.43,0.43,0.41,0.43,0.41,0.43,0.44,0.43,0.40,0.43,0.41,0.41,0.41,0.41,0.42,0.43,0.42,0.43,0.43,0.42,10.53,0.42,false
292,2021 Nivel depósito ,0.5512820512820511,,,0.41,0.39,0.39,0.41,0.41,0.41,0.40,0.40,0.39,0.39,0.39,0.41,0.41,0.38,0.39,0.39,0.39,0.40,0.40,0.39,0.40,0.41,0.41,0.41,0.40,9.98,0.40,false
293,2021 Nivel depósito ,0.5512820512820511,,,0.41,0.39,0.40,0.41,0.40,0.41,0.40,0.40,0.41,0.40,0.40,0.42,0.42,0.40,0.40,0.41,0.39,0.40,0.41,0.40,0.41,0.41,0.41,0.40,0.41,10.12,0.40,false
294,2021 Nivel depósito ,0.5384615384615385,,,0.40,0.40,0.41,0.41,0.40,0.41,0.40,0.41,0.40,0.40,0.40,0.40,0.41,0.39,0.41,0.40,0.39,0.42,0.40,0.40,0.40,0.40,0.42,0.40,0.40,10.08,0.40,false
295,2021 Nivel depósito ,0.5769230769230768,,,0.43,0.41,0.41,0.42,0.41,0.41,0.41,0.42,0.42,0.40,0.42,0.41,0.42,0.39,0.40,0.41,0.39,0.43,0.41,0.41,0.42,0.42,0.42,0.41,0.43,10.33,0.41,false
296,2021 Nivel depósito ,0.6153846153846155,,,0.42,0.41,0.42,0.44,0.42,0.43,0.42,0.42,0.42,0.41,0.41,0.41,0.44,0.40,0.42,0.41,0.40,0.42,0.42,0.42,0.43,0.42,0.43,0.44,0.44,10.52,0.42,false
297,2021 Nivel depósito ,0.6666666666666663,,,0.42,0.42,0.43,0.44,0.44,0.41,0.42,0.42,0.42,0.42,0.42,0.44,0.42,0.40,0.42,0.44,0.40,0.41,0.42,0.41,0.43,0.42,0.42,0.44,0.46,10.59,0.42,false
298,2021 Nivel depósito ,0.7051282051282051,,,0.44,0.41,0.42,0.43,0.44,0.42,0.42,0.43,0.43,0.41,0.42,0.43,0.42,0.41,0.42,0.44,0.41,0.41,0.42,0.42,0.43,0.43,0.43,0.43,0.43,10.60,0.42,false
299,2021 Nivel depósito ,0.7435897435897433,,,0.41,0.39,0.39,0.41,0.41,0.41,0.41,0.40,0.41,0.39,0.40,0.40,0.40,0.38,0.39,0.39,0.38,0.39,0.39,0.40,0.40,0.39,0.41,0.40,0.41,9.96,0.40,false
300,2021 Nivel depósito ,0.7179487179487176,,,0.41,0.39,0.38,0.41,0.40,0.39,0.40,0.40,0.40,0.39,0.39,0.40,0.39,0.38,0.39,0.39,0.38,0.39,0.40,0.39,0.40,0.39,0.40,0.41,0.40,9.87,0.39,false
301,2021 Nivel depósito ,0.7435897435897433,,,0.41,0.40,0.41,0.44,0.42,0.41,0.41,0.41,0.42,0.41,0.41,0.42,0.40,0.38,0.41,0.40,0.40,0.40,0.40,0.41,0.41,0.40,0.41,0.42,0.43,10.24,0.41,false
302,2021 Nivel depósito ,0.7948717948717946,,,0.42,0.40,0.41,0.43,0.42,0.41,0.41,0.42,0.42,0.40,0.42,0.41,0.41,0.39,0.41,0.41,0.39,0.40,0.42,0.41,0.41,0.41,0.42,0.42,0.42,10.29,0.41,false
303,2021 Nivel depósito ,0.8461538461538459,,,0.43,0.41,0.42,0.42,0.43,0.41,0.41,0.42,0.42,0.41,0.43,0.41,0.42,0.40,0.42,0.42,0.42,0.40,0.42,0.43,0.43,0.41,0.42,0.42,0.43,10.46,0.42,false
304,2021 Nivel depósito ,0.8974358974358974,,,0.42,0.40,0.42,0.42,0.43,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.42,0.40,0.42,0.40,0.40,0.40,0.41,0.41,0.40,0.41,0.42,0.43,0.43,10.33,0.41,false
305,2021 Nivel depósito ,0.9358974358974361,,,0.40,0.40,0.41,0.42,0.42,0.41,0.40,0.41,0.40,0.41,0.42,0.39,0.40,0.39,0.40,0.40,0.39,0.39,0.41,0.41,0.40,0.40,0.40,0.42,0.41,10.11,0.40,false
306,2021 Nivel depósito ,0.9358974358974361,,,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.42,0.40,0.42,0.40,0.40,0.41,0.41,0.42,0.41,0.41,0.42,0.42,0.41,0.42,0.42,10.34,0.41,false
307,2021 Nivel depósito ,0.923076923076923,,,0.46,0.45,0.46,0.44,0.45,0.45,0.46,0.44,0.46,0.46,0.44,0.44,0.45,0.42,0.44,0.46,0.44,0.44,0.45,0.44,0.44,0.44,0.47,0.44,0.46,11.20,0.45,false
308,2021 Nivel depósito ,0.9743589743589743,,,0.42,0.40,0.41,0.40,0.42,0.40,0.40,0.42,0.43,0.41,0.42,0.40,0.42,0.39,0.41,0.40,0.41,0.40,0.42,0.41,0.40,0.41,0.41,0.42,0.42,10.25,0.41,false
309,2021 Nivel depósito ,1,,,0.43,0.41,0.41,0.42,0.43,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.40,0.41,0.41,0.40,0.41,0.42,0.41,0.41,0.42,0.40,0.41,0.42,10.35,0.41,false
310,2021 Nivel depósito ,0.9743589743589743,,,0.41,0.40,0.40,0.41,0.41,0.41,0.39,0.40,0.42,0.41,0.40,0.41,0.39,0.38,0.41,0.40,0.41,0.40,0.39,0.41,0.43,0.40,0.40,0.40,0.41,10.10,0.40,false
311,2021 Nivel depósito ,0.9358974358974361,,,0.42,0.41,0.42,0.41,0.41,0.43,0.41,0.41,0.42,0.40,0.41,0.41,0.40,0.40,0.41,0.40,0.41,0.42,0.42,0.43,0.42,0.40,0.42,0.40,0.41,10.30,0.41,false
312,2021 Nivel depósito ,0.8974358974358974,,,0.40,0.40,0.39,0.39,0.40,0.41,0.40,0.39,0.39,0.39,0.39,0.39,0.40,0.39,0.39,0.39,0.39,0.38,0.39,0.41,0.41,0.38,0.39,0.40,0.39,9.85,0.39,false
313,2021 Nivel depósito ,0.8461538461538459,,,0.41,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.43,0.41,0.41,0.39,0.40,0.40,0.41,0.41,0.40,0.41,0.41,0.40,0.41,0.39,0.41,0.40,0.41,10.15,0.41,false
314,2021 Nivel depósito ,0.7948717948717946,,,0.39,0.39,0.39,0.39,0.40,0.39,0.39,0.39,0.40,0.40,0.39,0.40,0.38,0.38,0.39,0.39,0.39,0.39,0.40,0.40,0.40,0.38,0.40,0.39,0.39,9.80,0.39,false
315,2021 Nivel depósito ,0.7564102564102564,,,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.42,0.43,0.40,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.42,0.43,0.43,0.42,0.41,0.43,0.40,0.41,10.38,0.42,false
316,2021 Nivel depósito ,0.7051282051282051,,,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.41,0.41,0.39,0.39,0.39,0.39,0.38,0.39,0.40,0.40,0.40,0.40,0.40,0.41,0.40,0.42,0.40,0.41,10.02,0.40,false
317,2021 Nivel depósito ,0.6538461538461537,,,0.50,0.47,0.48,0.48,0.48,0.49,0.48,0.51,0.47,0.48,0.50,0.52,0.48,0.47,0.47,0.48,0.48,0.47,0.49,0.45,0.47,0.48,0.49,0.48,0.48,12.05,0.48,false
318,2021 Nivel depósito ,0.6025641025641024,,,0.42,0.42,0.41,0.41,0.42,0.42,0.43,0.41,0.42,0.41,0.41,0.43,0.43,0.39,0.41,0.42,0.41,0.42,0.41,0.41,0.41,0.42,0.43,0.43,0.41,10.41,0.42,false
319,2021 Nivel depósito ,0.5384615384615385,,,0.41,0.40,0.42,0.40,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.42,0.40,0.40,0.41,0.41,0.42,0.43,0.41,10.27,0.41,false
320,2021 Nivel depósito ,0.48717948717948717,,,0.41,0.40,0.40,0.39,0.42,0.41,0.41,0.41,0.39,0.41,0.39,0.40,0.42,0.40,0.39,0.40,0.40,0.42,0.40,0.41,0.41,0.40,0.41,0.43,0.39,10.12,0.40,false
321,2021 Nivel depósito ,0.4230769230769227,,,0.46,0.44,0.48,0.44,0.44,0.46,0.46,0.45,0.44,0.45,0.45,0.44,0.46,0.45,0.44,0.44,0.44,0.46,0.43,0.45,0.45,0.45,0.46,0.46,0.45,11.25,0.45,false
322,2021 Nivel depósito ,0.3589743589743588,,,0.43,0.43,0.44,0.42,0.41,0.43,0.43,0.44,0.42,0.43,0.42,0.43,0.44,0.43,0.42,0.42,0.43,0.44,0.42,0.44,0.43,0.43,0.43,0.44,0.43,10.73,0.43,false
323,2021 Nivel depósito ,0.3076923076923075,,,0.44,0.44,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.42,0.43,0.45,0.44,0.43,0.42,0.43,0.43,0.43,0.42,0.44,0.42,0.43,0.44,0.44,0.43,10.84,0.43,false
324,2021 Nivel depósito ,0.2564102564102561,,,0.48,0.47,0.47,0.46,0.47,0.46,0.46,0.46,0.45,0.45,0.45,0.45,0.46,0.47,0.46,0.45,0.44,0.48,0.45,0.47,0.46,0.45,0.47,0.46,0.46,11.51,0.46,false
325,2021 Nivel depósito ,0.21794871794871792,,,0.48,0.47,0.49,0.46,0.49,0.48,0.46,0.47,0.47,0.47,0.46,0.49,0.49,0.49,0.47,0.46,0.46,0.47,0.47,0.49,0.48,0.46,0.47,0.47,0.48,11.85,0.47,false
326,2021 Nivel depósito ,0.16666666666666657,,,0.49,0.51,0.52,0.47,0.49,0.50,0.49,0.47,0.48,0.49,0.48,0.50,0.47,0.49,0.49,0.48,0.48,0.49,0.50,0.49,0.49,0.46,0.49,0.49,0.49,12.20,0.49,false
327,2021 Nivel depósito ,0.11538461538461522,,,0.48,0.47,0.49,0.46,0.46,0.47,0.47,0.49,0.46,0.47,0.46,0.48,0.47,0.48,0.48,0.47,0.47,0.47,0.49,0.50,0.49,0.46,0.47,0.47,0.47,11.85,0.47,false
328,2021 Nivel depósito ,0.06410256410256389,,,0.50,0.51,0.52,0.48,0.50,0.52,0.48,0.51,0.49,0.49,0.51,0.50,0.51,0.53,0.52,0.49,0.48,0.51,0.54,0.50,0.52,0.52,0.50,0.51,0.51,12.65,0.51,false
329,2021 Nivel depósito ,0.025641025641025102,,,0.47,0.46,0.49,0.45,0.47,0.47,0.48,0.47,0.46,0.46,0.44,0.48,0.47,0.47,0.48,0.47,0.48,0.47,0.47,0.49,0.48,0.47,0.47,0.49,0.47,11.78,0.47,false
330,2021 Nivel depósito ,0.025641025641025102,,,0.47,0.48,0.50,0.49,0.49,0.50,0.50,0.47,0.49,0.47,0.47,0.48,0.48,0.51,0.48,0.46,0.50,0.48,0.47,0.50,0.49,0.50,0.48,0.50,0.49,12.15,0.49,false
331,2021 Nivel depósito ,0.06410256410256389,,,0.46,0.46,0.47,0.47,0.46,0.46,0.48,0.45,0.47,0.46,0.47,0.46,0.45,0.47,0.47,0.47,0.47,0.47,0.46,0.49,0.48,0.46,0.48,0.47,0.48,11.69,0.47,false
332,2021 Nivel depósito ,0.10256410256410212,,,0.48,0.45,0.47,0.48,0.48,0.46,0.46,0.46,0.46,0.44,0.47,0.46,0.45,0.46,0.46,0.44,0.46,0.45,0.45,0.45,0.45,0.48,0.45,0.47,0.45,11.49,0.46,false
333,2021 Nivel depósito ,0.1410256410256409,,,0.48,0.47,0.51,0.48,0.49,0.49,0.48,0.48,0.49,0.47,0.47,0.49,0.47,0.50,0.48,0.48,0.51,0.48,0.48,0.48,0.49,0.52,0.47,0.49,0.48,12.13,0.49,false
334,2021 Nivel depósito ,0.17948717948717913,,,0.46,0.46,0.47,0.47,0.46,0.46,0.47,0.45,0.46,0.43,0.45,0.46,0.45,0.47,0.46,0.45,0.47,0.47,0.44,0.45,0.44,0.47,0.45,0.48,0.47,11.47,0.46,false
335,2021 Nivel depósito ,0.23076923076923045,,,0.49,0.51,0.51,0.51,0.50,0.47,0.49,0.49,0.51,0.49,0.50,0.50,0.48,0.53,0.52,0.49,0.49,0.51,0.49,0.51,0.52,0.50,0.50,0.49,0.50,12.50,0.50,false
336,2021 Nivel depósito ,0.2692307692307693,,,0.48,0.51,0.51,0.48,0.49,0.49,0.49,0.49,0.52,0.49,0.46,0.49,0.50,0.51,0.51,0.49,0.49,0.49,0.47,0.51,0.50,0.50,0.49,0.50,0.51,12.37,0.49,false
337,2021 Nivel depósito ,0.3205128205128206,,,0.48,0.47,0.51,0.47,0.48,0.46,0.48,0.47,0.48,0.47,0.47,0.46,0.46,0.47,0.48,0.47,0.47,0.48,0.47,0.48,0.47,0.48,0.46,0.48,0.50,11.87,0.47,false
338,2021 Nivel depósito ,0.37179487179487136,,,0.48,0.48,0.51,0.45,0.47,0.49,0.50,0.49,0.49,0.48,0.46,0.47,0.49,0.49,0.49,0.48,0.47,0.48,0.51,0.49,0.48,0.48,0.48,0.48,0.50,12.09,0.48,false
339,2021 Nivel depósito ,0.41025641025641013,,,0.47,0.46,0.48,0.45,0.45,0.46,0.46,0.46,0.47,0.47,0.45,0.47,0.47,0.47,0.46,0.46,0.45,0.46,0.45,0.47,0.45,0.46,0.46,0.46,0.46,11.53,0.46,false
340,2021 Nivel depósito ,0.4615384615384615,,,0.44,0.45,0.48,0.44,0.45,0.44,0.46,0.45,0.44,0.44,0.43,0.45,0.45,0.46,0.44,0.44,0.45,0.45,0.44,0.44,0.43,0.44,0.46,0.46,0.46,11.19,0.45,false
341,2021 Nivel depósito ,0.5128205128205129,,,0.42,0.43,0.42,0.40,0.41,0.40,0.42,0.42,0.43,0.40,0.41,0.41,0.42,0.41,0.43,0.42,0.42,0.43,0.42,0.42,0.40,0.42,0.41,0.41,0.43,10.41,0.42,false
342,2021 Nivel depósito ,0.5641025641025642,,,0.42,0.44,0.44,0.41,0.42,0.42,0.45,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.44,0.42,0.43,0.44,0.44,0.43,0.40,0.43,0.44,0.43,0.43,10.69,0.43,false
343,2021 Nivel depósito ,0.6025641025641024,,,0.42,0.45,0.44,0.40,0.43,0.42,0.45,0.42,0.43,0.42,0.43,0.42,0.43,0.42,0.43,0.43,0.45,0.43,0.44,0.43,0.42,0.43,0.43,0.43,0.43,10.73,0.43,false
344,2021 Nivel depósito ,0.6538461538461537,,,0.42,0.44,0.44,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0.43,0.42,0.42,0.41,0.42,0.42,0.42,0.42,10.48,0.42,false
345,2021 Nivel depósito ,0.7051282051282051,,,0.42,0.43,0.43,0.40,0.41,0.42,0.42,0.40,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.43,0.42,0.42,0.40,0.44,0.43,0.43,0.41,10.46,0.42,false
346,2021 Nivel depósito ,0.7564102564102564,,,0.40,0.41,0.40,0.38,0.40,0.41,0.41,0.39,0.41,0.40,0.39,0.39,0.40,0.40,0.40,0.40,0.41,0.42,0.40,0.41,0.39,0.41,0.42,0.40,0.41,10.06,0.40,false
347,2021 Nivel depósito ,0.8076923076923077,,,0.41,0.43,0.41,0.41,0.40,0.41,0.41,0.40,0.41,0.39,0.42,0.40,0.41,0.40,0.40,0.40,0.41,0.41,0.40,0.41,0.40,0.40,0.42,0.40,0.41,10.17,0.41,false
348,2021 Nivel depósito ,0.8589743589743591,,,0.44,0.48,0.43,0.41,0.43,0.44,0.44,0.44,0.44,0.42,0.44,0.42,0.44,0.44,0.45,0.44,0.44,0.44,0.43,0.46,0.44,0.41,0.44,0.43,0.44,10.93,0.44,false
349,2021 Nivel depósito ,0.8974358974358974,,,0.45,0.49,0.45,0.45,0.46,0.46,0.48,0.46,0.49,0.46,0.46,0.44,0.45,0.45,0.45,0.46,0.48,0.47,0.45,0.45,0.45,0.44,0.47,0.47,0.48,11.52,0.46,false
350,2021 Nivel depósito ,0.9487179487179487,,,0.48,0.51,0.45,0.46,0.47,0.44,0.48,0.47,0.48,0.47,0.45,0.45,0.46,0.47,0.47,0.48,0.50,0.48,0.46,0.48,0.47,0.46,0.49,0.46,0.47,11.76,0.47,false
351,2021 Nivel depósito ,1,,,0.46,0.46,0.43,0.42,0.46,0.43,0.45,0.45,0.46,0.44,0.44,0.43,0.45,0.45,0.44,0.44,0.45,0.45,0.46,0.43,0.43,0.44,0.45,0.44,0.43,11.09,0.44,false
352,2021 Nivel depósito ,0.9743589743589743,,,0.42,0.44,0.40,0.40,0.41,0.40,0.43,0.41,0.42,0.39,0.41,0.40,0.42,0.40,0.42,0.40,0.42,0.41,0.41,0.41,0.40,0.42,0.40,0.41,0.41,10.26,0.41,false
353,2021 Nivel depósito ,0.9358974358974361,,,0.42,0.45,0.43,0.41,0.43,0.41,0.44,0.43,0.43,0.41,0.43,0.43,0.43,0.43,0.42,0.42,0.43,0.42,0.43,0.42,0.41,0.42,0.42,0.42,0.42,10.61,0.42,false
354,2021 Nivel depósito ,0.8974358974358974,,,0.40,0.44,0.42,0.40,0.41,0.39,0.41,0.41,0.41,0.39,0.41,0.41,0.40,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.40,0.41,0.40,0.42,0.40,10.23,0.41,false
355,2021 Nivel depósito ,0.8589743589743591,,,0.41,0.44,0.42,0.39,0.41,0.41,0.43,0.41,0.41,0.40,0.41,0.41,0.40,0.42,0.41,0.39,0.40,0.41,0.41,0.41,0.40,0.41,0.41,0.41,0.39,10.22,0.41,false
356,2021 Nivel depósito ,0.8205128205128203,,,0.42,0.43,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.40,0.40,0.40,0.42,0.40,0.41,0.40,0.41,0.42,0.40,0.41,0.40,0.41,0.40,0.41,0.40,10.22,0.41,false
357,2021 Nivel depósito ,0.782051282051282,,,0.44,0.43,0.42,0.40,0.42,0.41,0.43,0.43,0.41,0.41,0.42,0.41,0.43,0.41,0.41,0.41,0.41,0.42,0.41,0.42,0.43,0.41,0.42,0.41,0.42,10.44,0.42,false
358,2021 Nivel depósito ,0.7435897435897433,,,0.42,0.43,0.40,0.39,0.40,0.40,0.41,0.40,0.41,0.40,0.40,0.40,0.43,0.41,0.41,0.42,0.40,0.44,0.41,0.40,0.41,0.42,0.41,0.41,0.40,10.23,0.41,false
359,2021 Nivel depósito ,0.7179487179487176,,,0.39,0.40,0.38,0.38,0.38,0.38,0.40,0.39,0.39,0.38,0.38,0.38,0.41,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.39,0.40,0.38,0.39,0.39,9.68,0.39,false
360,2021 Nivel depósito ,0.6794871794871794,,,0.40,0.41,0.40,0.39,0.38,0.38,0.40,0.39,0.40,0.38,0.39,0.38,0.41,0.39,0.39,0.38,0.38,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.39,9.80,0.39,false
361,2021 Nivel depósito ,0.6538461538461537,,,0.40,0.39,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.37,0.38,0.37,0.40,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.39,9.60,0.38,false
362,2021 Nivel depósito ,0.6025641025641024,,,0.40,0.40,0.39,0.38,0.39,0.38,0.40,0.39,0.40,0.38,0.38,0.39,0.40,0.38,0.38,0.38,0.38,0.38,0.39,0.38,0.39,0.39,0.38,0.39,0.38,9.68,0.39,false
363,2021 Nivel depósito ,0.5769230769230768,,,0.40,0.40,0.41,0.40,0.39,0.39,0.40,0.39,0.40,0.38,0.39,0.39,0.41,0.40,0.40,0.37,0.39,0.40,0.40,0.41,0.39,0.39,0.40,0.40,0.39,9.89,0.40,false
364,2021 Nivel depósito ,0.5256410256410254,,,0.39,0.39,0.40,0.39,0.39,0.38,0.40,0.39,0.39,0.38,0.39,0.39,0.41,0.40,0.38,0.38,0.38,0.39,0.39,0.40,0.38,0.39,0.39,0.39,0.38,9.74,0.39,false
365,2021 Nivel depósito ,0.48717948717948717,,,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.39,0.38,0.39,0.38,0.38,0.40,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.38,0.39,9.68,0.39,false
366,2021 Nivel depósito ,0.43589743589743585,,,0.39,0.39,0.38,0.38,0.37,0.36,0.38,0.37,0.37,0.38,0.39,0.38,0.39,0.37,0.38,0.38,0.38,0.39,0.38,0.37,0.37,0.38,0.38,0.38,0.38,9.47,0.38,false
367,2021 Nivel depósito ,0.397435897435897,,,0.40,0.40,0.40,0.38,0.38,0.37,0.38,0.38,0.39,0.39,0.39,0.38,0.40,0.37,0.39,0.39,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,9.68,0.39,false
368,2021 Nivel depósito ,0.3461538461538457,,,0.39,0.39,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.39,0.40,0.38,0.40,0.37,0.39,0.39,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.38,0.39,9.62,0.38,false
369,2021 Nivel depósito ,0.3076923076923075,,,0.41,0.42,0.41,0.41,0.41,0.40,0.43,0.42,0.43,0.41,0.42,0.41,0.43,0.41,0.41,0.40,0.41,0.41,0.42,0.41,0.40,0.43,0.43,0.41,0.40,10.35,0.41,false
370,2021 Nivel depósito ,0.2692307692307693,,,0.39,0.39,0.39,0.39,0.39,0.38,0.40,0.40,0.40,0.39,0.39,0.40,0.40,0.40,0.40,0.39,0.41,0.40,0.39,0.39,0.39,0.39,0.42,0.40,0.39,9.88,0.40,false
371,2021 Nivel depósito ,0.21794871794871792,,,0.41,0.42,0.41,0.41,0.42,0.40,0.43,0.41,0.42,0.41,0.40,0.42,0.44,0.40,0.43,0.41,0.42,0.43,0.42,0.41,0.40,0.42,0.42,0.42,0.42,10.40,0.42,false
372,2021 Nivel depósito ,0.17948717948717913,,,0.41,0.42,0.41,0.40,0.42,0.42,0.42,0.41,0.42,0.40,0.41,0.40,0.43,0.41,0.42,0.40,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.41,10.32,0.41,false
373,2021 Nivel depósito ,0.12820512820512778,,,0.39,0.39,0.39,0.39,0.39,0.41,0.42,0.39,0.40,0.40,0.39,0.39,0.42,0.39,0.40,0.38,0.42,0.40,0.39,0.40,0.39,0.41,0.41,0.39,0.40,9.95,0.40,false
374,2021 Nivel depósito ,0.08974358974358956,,,0.39,0.41,0.40,0.40,0.40,0.41,0.40,0.39,0.40,0.40,0.40,0.40,0.41,0.39,0.40,0.39,0.40,0.40,0.41,0.40,0.39,0.42,0.42,0.40,0.39,10.02,0.40,false
375,2021 Nivel depósito ,0.03846153846153822,,,0.42,0.41,0.40,0.42,0.40,0.41,0.42,0.40,0.41,0.40,0.40,0.40,0.40,0.39,0.42,0.40,0.41,0.41,0.42,0.40,0.40,0.42,0.43,0.41,0.40,10.20,0.41,false
376,2021 Nivel depósito ,0.012820512820512551,,,0.40,0.39,0.40,0.42,0.39,0.42,0.41,0.42,0.41,0.41,0.41,0.40,0.43,0.40,0.41,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.40,10.20,0.41,false
377,2021 Nivel depósito ,0.06410256410256389,,,0.40,0.40,0.40,0.41,0.39,0.41,0.41,0.39,0.40,0.40,0.41,0.39,0.39,0.40,0.41,0.40,0.40,0.41,0.40,0.41,0.41,0.41,0.42,0.40,0.39,10.06,0.40,false
378,2021 Nivel depósito ,0.11538461538461522,,,0.43,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.42,0.40,0.41,0.42,0.41,0.41,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.40,10.29,0.41,false
379,2021 Nivel depósito ,0.17948717948717913,,,0.43,0.42,0.42,0.42,0.43,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.43,0.43,0.41,0.43,0.42,0.43,0.44,0.42,0.42,10.63,0.43,false
380,2021 Nivel depósito ,0.23076923076923045,,,0.40,0.40,0.40,0.40,0.41,0.40,0.40,0.40,0.40,0.41,0.40,0.40,0.41,0.41,0.41,0.41,0.40,0.40,0.41,0.41,0.40,0.41,0.42,0.41,0.41,10.13,0.41,false
381,2021 Nivel depósito ,0.29487179487179493,,,0.41,0.41,0.41,0.41,0.43,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.43,0.42,0.41,0.41,0.42,0.39,0.40,0.43,0.42,0.41,10.37,0.41,false
382,2021 Nivel depósito ,0.3589743589743588,,,0.42,0.41,0.41,0.43,0.41,0.42,0.41,0.41,0.41,0.43,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.40,0.41,0.44,0.40,0.40,0.44,0.43,0.42,10.42,0.42,false
383,2021 Nivel depósito ,0.4230769230769227,,,0.44,0.42,0.43,0.42,0.41,0.42,0.41,0.43,0.41,0.43,0.43,0.43,0.42,0.42,0.41,0.44,0.43,0.42,0.42,0.44,0.43,0.44,0.44,0.43,0.42,10.64,0.43,false
384,2021 Nivel depósito ,0.48717948717948717,,,0.43,0.41,0.41,0.42,0.41,0.41,0.40,0.43,0.41,0.42,0.42,0.41,0.39,0.41,0.41,0.42,0.41,0.42,0.43,0.41,0.41,0.43,0.43,0.41,0.42,10.38,0.42,false
