month,day,hour,min,ce_px,cs_px,c_pu_p
2,16,7,30,0,466.67,24.93
2,16,8,15,0,424.67,25.41
2,16,8,30,0,435.13,25.41
2,16,8,45,0,315.24,25.2
2,16,9,30,5.25,13.85,25.6
2,16,9,45,0,19.96,25.4
2,16,10,0,28.55,4.68,5.37
2,16,12,15,80.06,0,0
2,16,13,30,65.92,0,0
2,16,14,0,8.15,13.65,0
2,16,14,30,44.45,0,0
2,16,14,45,47.03,0,0
2,16,19,30,0,442.61,0
2,16,20,30,56.95,0,0
2,16,21,0,115.83,0,0
2,16,21,45,169.6,0,0
2,16,23,15,324.56,0,0
2,17,1,30,327.34,0,0
2,17,4,45,196.95,0,0
2,17,8,0,0,464.89,27.61
2,17,9,0,0,505.53,24.93
2,17,10,30,27.78,0.34,0.07
2,17,11,30,1.49,22.95,0
2,17,12,0,1.15,19.3,0
2,17,12,30,1.88,25.74,0
2,17,21,15,125.29,0,0
2,17,22,30,289.95,0,0
2,17,23,15,320.63,0,0
2,18,0,15,301.93,0,0
2,18,0,45,283.93,0,0
2,18,1,45,213.5,0,0
2,18,3,30,201.25,0,0
2,18,5,0,153.25,0,0
2,18,5,15,138.07,0,0
2,18,5,30,96.01,0,0
2,18,6,30,1.01,53.97,17.81
2,18,7,0,0,430.36,26.51
2,18,8,0,0,492.89,25.64
2,18,11,0,2.41,60.67,0
2,18,12,30,0,49.67,0
2,18,15,45,114.63,0,0
2,18,16,0,92.11,0,0
2,18,17,45,103.83,0,0
2,18,18,0,76.71,0,0
2,18,19,45,128.85,0,0
2,18,20,15,108.71,0,0
2,18,20,45,128.47,0,0
2,18,21,30,191.02,0,0
2,18,22,15,246.73,0,0
2,19,2,15,414.99,0,0
2,19,3,15,380.5,0,0
2,19,4,45,354.21,0,0
2,19,5,0,311.97,0,0
2,19,7,0,0,278.89,26.66
2,19,7,15,0,351.79,25.62
2,19,7,30,0,427.28,25.88
2,19,9,30,0,515.38,25.38
2,19,10,30,0,465.05,0.07
2,19,16,15,159.73,0,0
2,19,16,30,166.38,0,0
2,19,16,45,165.03,0,0
2,19,17,45,162.61,0,0
2,19,20,45,197.97,0,0
2,19,21,0,205.92,0,0
2,19,22,45,243.45,0,0
2,20,0,30,338.73,0,0
2,20,1,15,344.33,0,0
2,20,3,0,436.01,0,0
2,20,3,45,235.34,0,0
2,20,5,15,331.45,0,0
2,20,5,30,319.2,0,0
2,20,6,45,0,163.04,25.61
2,20,9,0,0,553.09,24.8
2,20,11,15,0,541.75,0
2,20,12,15,0,483.75,0
2,20,12,30,0,464.21,0
2,20,12,45,0,171.49,0
2,20,13,0,50.93,5.21,0
2,20,14,45,131.51,0,0
2,20,15,45,189.53,0,0
2,20,16,45,204.81,0,0
2,20,18,30,70.65,0,0
2,21,2,0,284.04,0,0
2,21,2,15,218.26,0,0
2,21,4,15,141.93,0,0
2,21,5,45,123.23,0.39,0
2,21,6,0,9.07,29.38,0
2,21,6,15,0,73.11,0
2,21,7,0,0,474.43,25.72
2,21,7,30,0,507.15,26.6
2,21,7,45,0,468.99,26.52
2,21,8,0,0,470.14,25.16
2,21,9,30,0,446.37,25.21
2,21,10,15,41.91,0.05,0.28
2,21,12,0,46.35,0,0
2,21,13,0,58.93,0,0
2,21,15,15,147.29,0,0
2,21,16,15,157.93,0,0
2,21,18,0,0,376.97,0
2,21,20,0,0,415.56,0
2,21,21,0,120.61,0,0
2,21,21,15,148.68,0,0
2,21,22,30,312.06,0,0
2,21,23,45,224.87,0,0
2,22,0,15,246.05,0,0
2,22,1,45,249.37,0,0
2,22,3,0,367.13,0,0
2,22,4,30,333.53,0,0
2,22,5,15,258.11,0,0
2,22,6,45,4.24,28.41,25.78
2,22,7,30,23.01,8.4,26.17
2,22,9,15,33.22,0,25.89
2,22,9,45,0,42.01,0.26
2,22,10,0,39.73,5.3,0.05
2,22,15,30,139.08,0,0
2,22,17,45,0,309.41,0
2,22,19,30,0,403.93,0
2,22,20,0,0,396.31,0
2,22,21,0,147.27,0,0
2,22,21,45,244.7,0,0
2,22,22,0,249.99,0,0
2,22,22,15,292.83,0,0
2,22,23,45,279.99,0,0
2,23,0,0,287.76,0,0
2,23,1,15,213.68,0,0
2,23,3,0,203.27,0,0
2,23,4,0,180.32,0,0
2,23,4,45,214.79,0,0
2,23,6,45,22.66,42.63,25.54
2,23,7,45,0,425.49,25.69
2,23,9,0,9.93,146.26,26.08
2,23,9,15,32.94,0.05,26.34
2,23,10,0,38.3,1.4,5.22
2,23,14,15,72.52,0,0
2,23,15,15,157.46,0,0
2,23,16,45,0,271.41,0
2,23,17,45,0,281.68,0
2,23,19,15,0,364.63,0
2,23,22,0,237.07,0,0
2,23,22,15,286.17,0,0
2,23,22,45,333.63,0,0
2,23,23,30,365.16,0,0
2,23,23,45,322,0,0
2,24,0,0,323.83,0,0
2,24,4,0,329.95,0,0
2,24,5,0,401.67,0,0
2,24,5,15,377.25,0,0
2,24,5,30,310.29,0,0
2,24,6,30,75.19,0,18.79
2,24,7,15,0,451.25,26.74
2,24,7,30,0,436.15,25.84
2,24,9,0,0,377.79,25.18
2,24,9,15,0,379.69,25.81
2,24,9,30,0,365.55,26.14
2,24,10,15,0,335.83,0.27
2,24,11,15,114.53,0,0
2,24,11,30,111.65,0,0
2,24,11,45,128.17,0,0
2,24,12,15,107.78,0,0
2,24,13,0,91.38,0,0
2,24,13,15,87.28,0,0
2,24,18,0,0,328.14,0
2,24,18,30,0,336.91,0
2,24,18,45,0,349,0
2,24,21,0,155.63,0,0
2,24,21,45,229.79,0,0
2,24,22,15,283.71,0,0
2,25,1,15,226.75,0,0
2,25,1,30,251.72,0,0
2,25,2,0,214.64,0,0
2,25,2,45,246.95,0,0
2,25,3,0,206.4,0,0
2,25,3,15,233.47,0,0
2,25,3,45,282.79,0,0
2,25,5,30,204.34,0,0
2,25,7,45,0,349.63,25.84
2,25,9,15,0,305.86,25.19
2,25,9,30,0,308.07,26.41
2,25,12,30,143.57,0,0
2,25,13,0,139.79,0,0
2,25,14,0,119.21,0,0
2,25,15,30,204.43,0,0
2,25,16,30,12.83,185.53,0
2,25,21,0,133.2,0,0
2,25,21,30,230.66,0,0
2,25,22,30,280.59,0,0
2,26,1,30,319.49,0,0
2,26,2,0,370.95,0,0
2,26,2,45,289.5,0,0
2,26,3,0,279.31,0,0
2,26,5,0,396.23,0,0
2,26,6,0,326.25,0,0
2,26,6,30,268.02,0,18.77
2,26,7,0,5.98,179.15,25.71
2,26,8,15,0,429.92,25.53
2,26,8,30,0,437.21,26.23
2,26,11,0,4.01,22.91,0
2,26,13,0,58.06,0,0
2,26,15,30,135.51,0,0
2,26,16,30,101.66,0,0
2,26,17,30,0,258.55,0
2,26,18,45,0,237.95,0
2,26,19,15,0,247.45,0
2,26,19,45,0,238.34,0
2,26,20,45,0,271.93,0
2,26,21,0,0,243.39,0
2,26,21,15,5.74,136.19,0
2,27,2,45,391.4,0,0
2,27,5,0,418.88,0,0
2,27,5,45,210.46,0.34,0
2,27,6,15,0,20.73,0
2,27,6,30,0,68.03,18.21
2,27,6,45,0,97.27,24.95
2,27,10,0,0,87.21,5.43
2,27,10,30,0,69.83,0.07
2,27,11,0,0,36.11,0
2,27,12,15,43.01,0.91,0
2,27,16,0,241.86,0,0
2,27,17,0,390.63,0,0
2,27,18,45,0,413.87,0
2,27,19,30,0,463.15,0
2,27,21,45,246.1,0,0
2,27,23,30,397.24,0,0
2,28,1,45,420.555,0,0
2,28,3,45,236.01,0,0
2,28,4,15,194.03,0,0
2,28,6,45,0,399.73,25.44
2,28,7,0,0,423.64,26.26
2,28,10,30,36.49,0.77,0.05
2,28,12,15,88.29,0,0
2,28,12,30,87.19,0,0
2,28,13,30,28.79,3.03,0
2,28,14,30,90.09,0,0
2,28,14,45,106.77,0,0
2,28,16,15,163.95,0,0
2,28,17,0,44.9,167.92,0
2,28,20,0,18.18,0.91,0
2,28,20,15,29.55,0.77,0
2,28,20,45,60.56,0,0
2,28,21,0,43.01,0,0
2,28,22,30,271.66,0,0
2,28,22,45,285.59,0,0
2,28,23,45,231.19,0,0
3,1,0,30,238.91,0,0
3,1,1,0,242.62,0,0
3,1,1,15,244.69,0,0
3,1,3,0,349,0,0
3,1,3,30,350.07,0,0
3,1,5,0,265.43,0,0
3,1,6,0,142.91,0,0
3,1,9,15,0,339.03,25
3,1,10,30,52.17,0.34,0.06
3,1,12,15,72,0,0
3,1,14,30,2.17,19.73,0
3,1,14,45,2.99,13.01,0
3,1,18,0,0,380.61,0
3,1,18,15,0,407.99,0
3,1,18,45,0,416.43,0
3,1,21,15,54.55,0,0
3,1,23,45,319.63,0,0
3,2,2,45,175.21,0,0
3,2,3,0,160.93,0,0
3,2,4,15,194.54,0,0
3,2,4,45,196.61,0,0
3,2,5,0,131.65,0,0
3,2,5,15,134.25,0,0
3,2,5,30,85.17,0,0
3,2,7,45,113.48,0,26.05
3,2,10,15,156.16,0,0.26
3,2,11,15,161.17,0,0
3,2,13,45,124.32,0,0
3,2,14,15,141.44,0,0
3,2,15,15,91.73,0,0
3,2,16,15,94.77,0,0
3,2,16,30,99.15,0,0
3,2,17,45,0,296.63,0
3,2,19,45,0,396.95,0
3,2,20,30,62.59,11.44,0
3,2,21,0,4.29,20.39,0
3,2,21,30,163.64,0,0
3,2,22,15,283.53,0,0
3,3,0,15,326.29,0,0
3,3,0,45,331.17,0,0
3,3,1,30,313.22,0,0
3,3,4,15,375.83,0,0
3,3,4,45,411.93,0,0
3,3,6,30,0,336.42,18.19
3,3,7,0,0,413.95,26.32
3,3,7,15,0,439.29,26.08
3,3,10,0,14.33,18.58,0.95
3,3,11,0,50.25,0,0
3,3,11,30,60.81,0,0
3,3,12,45,64.19,0,0
3,3,13,15,50.39,0,0
3,3,13,45,79.67,0,0
3,3,14,0,67.34,0,0
3,3,14,30,66.75,0,0
3,3,19,0,0,417.49,0
3,3,19,15,0,427.17,0
3,3,19,30,0,431.53,0
3,3,20,15,0,103.35,0
3,3,20,30,0,63.47,0
3,3,21,0,114.29,0,0
3,3,22,0,227.67,0,0
3,4,1,15,213.97,0,0
3,4,5,30,226.7,0,0
3,4,6,0,105.51,0,0
3,4,9,45,4.15,9.45,26.04
3,4,10,0,13.21,2.31,6.09
3,4,10,15,54.63,0,0.28
3,4,11,0,73.15,0,0
3,4,12,30,78.04,0,0
3,4,13,0,69.49,0,0
3,4,14,30,85.79,0,0
3,4,14,45,96.85,0,0
3,4,15,15,208.185,0,0
3,4,16,30,133.63,0,0
3,4,16,45,134.89,0,0
3,4,17,15,0,337.23,0
3,4,17,30,0,346.75,0
3,4,19,0,0,424.57,0
3,4,19,45,0,419.07,0
3,4,21,15,120.51,0,0
3,4,22,15,219,0,0
3,4,23,15,214.8,0,0
3,4,23,45,273.58,0,0
3,5,0,0,274.12,0,0
3,5,0,15,256.27,0,0
3,5,0,45,261.82,0,0
3,5,1,45,359.17,0,0
3,5,2,0,348.19,0,0
3,5,4,30,373.12,0,0
3,5,6,0,134.4,25.75,0
3,5,9,0,0,176.21,26.16
3,5,11,0,0,207.23,0
3,5,12,30,29.02,0.09,0
3,5,13,15,29.43,0.63,0
3,5,13,45,47.17,0,0
3,5,14,30,70.32,0,0
3,5,14,45,71.77,0,0
3,5,16,0,6.13,215.43,0
3,5,16,30,0,327.12,0
3,5,19,0,0,330.07,0
3,5,19,30,0,333.09,0
3,5,20,15,157.98,0,0
3,5,23,45,265.72,0,0
3,6,0,15,320.27,0,0
3,6,1,30,299.54,0,0
3,6,6,15,362.79,0,0
3,6,8,15,0,96.07,26.26
3,6,10,0,0,296.34,5.91
3,6,10,15,0,297.3,0.27
3,6,12,30,9.89,10.71,0
3,6,13,0,113.66,0,0
3,6,13,30,119.41,0,0
3,6,13,45,128.61,0,0
3,6,14,15,227.43,0,0
3,6,15,0,207.57,0,0
3,6,15,30,215.33,0,0
3,6,16,0,183.65,0,0
3,6,19,0,0,126.55,0
3,6,19,15,0,141.79,0
3,6,20,0,0,133.49,0
3,6,20,45,35.25,0.34,0
3,6,23,0,240.75,0,0
3,6,23,15,251.07,0,0
3,6,23,30,288.29,0,0
3,7,0,0,304.48,0,0
3,7,0,30,300.63,0,0
3,7,3,0,288.29,0,0
3,7,4,15,283.37,0,0
3,7,5,15,205.14,0,0
3,7,6,30,0,330.96,18.71
3,7,6,45,0,353.03,25.44
3,7,7,0,0,378.13,26.9
3,7,8,30,0,400.47,26.56
3,7,8,45,0,406.21,26.41
3,7,10,0,0,414.84,7.02
3,7,11,30,0,364.15,0
3,7,13,45,49.82,0,0
3,7,16,30,163.96,0,0
3,7,16,45,166.77,0,0
3,7,17,45,0,261.15,0
3,7,18,45,0,323.83,0
3,7,19,15,0,348.67,0
3,7,19,30,0,361.4,0
3,7,19,45,0,359.18,0
3,7,20,0,5.07,232.83,0
3,7,20,15,39.17,0.29,0
3,7,23,45,403.49,0,0
3,8,0,30,365.4,0,0
3,8,5,15,275.03,0,0
3,8,8,0,0,468.31,25.21
3,8,8,30,0,464.13,26.21
3,8,8,45,0,481.05,26.25
3,8,9,0,0,291.14,25.66
3,8,10,45,0,62.51,0
3,8,11,45,0,52.08,0
3,8,13,30,61.87,0,0
3,8,14,30,97.08,0,0
3,8,16,0,183.16,0,0
3,8,16,45,175.49,0,0
3,8,17,30,0,240.6,0
3,8,19,15,0,332.32,0
3,8,21,0,79.63,45.19,0
3,8,22,0,194.99,0,0
3,8,22,15,201.21,0,0
3,9,0,15,318.29,0,0
3,9,0,30,335.69,0,0
3,9,1,0,337.82,0,0
3,9,1,30,306.47,0,0
3,9,6,30,0,409.29,16.91
3,9,8,15,0,438.27,24.62
3,9,8,30,0,397.67,25.46
3,9,8,45,0,425.87,25.37
3,9,9,0,5.79,193.13,25.37
3,9,9,30,0,40.03,24.89
3,9,10,30,0,54.99,0.08
3,9,11,0,0,57.81,0
3,9,11,45,0,51.74,0
3,9,13,30,0,66.15,0
3,9,13,45,0,80.39,0
3,9,14,30,2.89,13.27,0
3,9,15,15,121.97,0,0
3,9,17,15,0,140.59,0
3,9,17,30,0,257.72,0
3,9,20,45,0,363.77,0
3,9,21,30,191.59,0,0
3,10,4,15,396.27,0,0
3,10,6,0,74.8,129.97,0
3,10,6,15,0,371.53,0
3,10,7,15,0,464.69,24.61
3,10,8,15,0,424.97,25.71
3,10,8,30,0,440.25,24.36
3,10,8,45,0,433.84,25.7
3,10,9,30,0,424.09,25.56
3,10,11,15,0.58,11.81,0
3,10,12,15,14.47,5.11,0
3,10,13,15,45.99,0,0
3,10,13,30,66.04,0,0
3,10,13,45,77.41,0,0
3,10,14,0,98.33,0,0
3,10,14,15,112.21,0,0
3,10,15,15,163.82,0,0
3,10,15,30,156.41,0,0
3,10,18,0,0,276.95,0
3,10,18,45,0,302.27,0
3,10,19,0,0,299.28,0
3,10,23,15,353.6,0,0
3,11,1,0,343.55,0,0
3,11,1,45,395.54,0,0
3,11,2,45,535.365,0,0
3,11,3,15,348.09,0,0
3,11,4,0,323.73,0,0
3,11,5,0,254.25,0,0
3,11,5,30,188.84,0,0
3,11,6,15,50.1,0,0
3,11,9,30,0,193.19,25.2
3,11,9,45,0,153.65,25.33
3,11,12,30,0,153.79,0
3,11,13,15,0,279.46,0
3,11,13,45,0,274.58,0
3,11,15,0,0,204.77,0
3,11,15,15,4.63,72.19,0
3,11,16,45,5.89,13.63,0
3,11,18,45,0,252.02,0
3,11,19,30,0,275.02,0
3,11,19,45,0,263.36,0
3,11,21,30,0,144.49,0
3,11,23,30,344.82,0,0
3,12,1,30,369.79,0,0
3,12,2,15,430.69,0,0
3,12,2,30,433.7,0,0
3,12,2,45,408.17,0,0
3,12,3,30,398.87,0,0
3,12,6,15,266.25,0,0
3,12,6,30,226.8,0,16.99
3,12,6,45,204.23,0,26.06
3,12,7,15,65.35,0,26.38
3,12,10,15,0,161.12,0.22
3,12,13,0,0,57.1,0
3,12,16,0,68.58,0,0
3,12,18,45,0,302.47,0
3,12,21,0,189.25,0,0
3,12,22,15,292.48,0,0
3,13,0,0,377.02,0,0
3,13,1,15,403.37,0,0
3,13,3,0,404.95,0,0
3,13,3,15,400.07,0,0
3,13,3,30,391.88,0,0
3,13,4,0,405.57,0,0
3,13,5,15,230.72,0,0
3,13,6,15,346.64,0,0
3,13,7,15,211.76,0,25.78
3,13,8,15,10.37,63.89,25.86
3,13,11,15,0,61.78,0
3,13,12,0,0,23.82,0
3,13,13,15,0,182.63,0
3,13,13,30,0,177.87,0
3,13,13,45,0,171.34,0
3,13,14,30,0,148.13,0
3,13,15,45,0,76.19,0
3,13,16,0,0,75.91,0
3,13,16,30,0,76.67,0
3,13,18,0,0,117.23,0
3,13,21,15,202.66,0,0
3,13,22,0,275.03,0,0
3,14,0,45,314.53,0,0
3,14,3,15,218.56,0,0
3,14,3,45,191.75,0,0
3,14,4,0,38.15,11.43,0
3,14,9,45,0,456.94,0
3,14,10,15,0,344.38,0
3,14,11,15,0,294.42,0
3,14,11,45,87.86,0,0
3,14,12,0,104.85,0,0
3,14,13,45,76.87,0,0
3,14,17,15,0,209.78,0
3,14,18,0,0,275.47,0
3,14,19,0,0,335.61,0
3,14,19,45,0,365.69,0
3,14,20,15,0,352.77,0
3,14,21,0,140.91,0,0
3,14,22,0,245.66,0,0
3,14,23,30,343.56,0,0
3,15,1,30,342.98,0,0
3,15,3,30,362.27,0,0
3,15,5,30,179.22,0,0
3,15,6,30,7.81,10.98,16.79
3,15,7,30,0,68.72,10.95
3,15,8,45,0,463.37,0
3,15,9,15,0,461.09,0
3,15,10,0,0,630,0
3,15,13,15,72.2,0,0
3,15,15,15,177.52,0,0
3,15,15,30,158.52,0,0
3,15,19,0,0,387.01,0
3,15,20,45,0,232.59,0
3,15,21,15,128.53,10.08,0
3,15,23,15,327.13,0,0
3,16,0,15,336.94,0,0
3,16,5,0,310.82,0,0
3,16,7,0,0,437.85,25.51
3,16,7,30,0,472.47,26.93
3,16,8,15,0,481.54,0.61
3,16,9,0,0,453.13,0.22
3,16,10,15,0,375.81,0.15
3,16,12,15,0,254.59,0
3,16,13,15,82.52,0,0
3,16,15,0,158.13,0,0
3,16,17,15,195.2,0,0
3,16,18,0,177.46,0,0
3,16,20,0,0,336.27,0
3,16,22,15,271.85,0,0
3,17,0,15,383.39,0,0
3,17,0,45,361.93,0,0
3,17,2,45,347.38,0,0
3,17,4,30,356.63,0,0
3,17,5,45,269.13,0,0
3,17,6,0,256.37,0,0
3,17,6,45,140.53,0,26.66
3,17,7,30,72.29,0,25.27
3,17,10,45,26.76,0.53,0
3,17,11,0,66.69,0,0
3,17,12,0,46.93,0.67,0
3,17,12,30,113.71,0,0
3,17,17,30,0,242.72,0
3,17,22,0,0,200.23,0
3,17,22,45,128.32,23.39,0
3,18,0,45,386.46,0,0
3,18,1,45,395.59,0,0
3,18,2,30,361.55,0,0
3,18,4,0,392.71,0,0
3,18,4,45,375.77,0,0
3,18,8,45,0,508.59,9.42
3,18,9,0,0,445.35,2.78
3,18,10,45,0,66.88,0
3,18,11,30,27.63,9.26,0
3,18,11,45,35.25,0,0
3,18,12,15,53.1,0,0
3,18,17,15,149.3,0,0
3,18,17,45,39.64,167.1,0
3,18,18,30,0,322.72,0
3,18,19,30,0,319.45,0
3,18,19,45,0,288.05,0
3,18,20,15,0,301.89,0
3,18,21,15,0,240.15,0
3,18,21,30,0,187.83,0
3,18,22,15,0,118.59,0
3,18,22,30,0,100.01,0
3,18,22,45,113.18,27.77,0
3,18,23,15,273.25,0,0
3,18,23,45,342.07,0,0
3,19,0,30,335.59,0,0
3,19,2,45,356.58,0,0
3,19,3,0,365.45,0,0
3,19,3,15,363.2,0,0
3,19,4,0,332.52,0,0
3,19,6,45,256.95,0,25.42
3,19,7,30,123.31,0,25.43
3,19,8,45,0,64.77,28.05
3,19,9,45,0,518.96,13.19
3,19,10,15,0,511,0.25
3,19,12,15,0,52.61,0
3,19,13,30,91.87,0,0
3,19,14,45,121.25,0,0
3,19,16,0,165.43,0,0
3,19,16,15,149.64,0,0
3,19,16,45,159.87,0,0
3,19,17,15,160.12,0,0
3,19,18,15,0,280.28,0
3,19,19,15,0,264.43,0
3,19,21,45,0,187.11,0
3,20,0,0,308.01,0,0
3,20,2,15,327.99,0,0
3,20,3,0,355.95,0,0
3,20,4,0,375.43,0,0
3,20,4,45,351.13,0,0
3,20,6,45,110.87,0,26.96
3,20,8,45,0,291.67,1.2
3,20,9,0,0,329.52,0.53
3,20,9,45,0,307.47,0
3,20,10,45,0,273.29,0
3,20,11,0,0,322.23,0
3,20,13,30,0,103.55,0
3,20,14,15,0,121.47,0
3,20,15,30,0,44.51,0
3,20,17,15,1.54,154.09,0
3,20,20,0,95.54,0,0
3,20,20,30,123.26,0,0
3,20,20,45,125.81,0,0
3,20,21,45,241.86,0,0
3,20,22,30,289.79,0,0
3,21,1,0,319.45,0,0
3,21,1,15,321.43,0,0
3,21,2,15,337.04,0,0
3,21,2,45,336.71,0,0
3,21,5,15,146.61,0,0
3,21,5,30,97.14,0,0
3,21,7,0,0,364.73,26.94
3,21,8,0,0,376.62,25.54
3,21,9,15,0,388.26,26.2
3,21,10,45,0,319.93,0
3,21,12,45,57.16,0,0
3,21,14,15,103.55,0,0
3,21,17,0,0,257.33,0
3,21,17,30,0,248.94,0
3,21,18,30,0,289.84,0
3,21,19,45,0,338.45,0
3,21,20,0,19.09,179.16,0
3,22,0,0,340.13,0,0
3,22,0,30,357.44,0,0
3,22,0,45,358.58,0,0
3,22,2,0,379.05,0,0
3,22,2,45,391.45,0,0
3,22,3,45,372.39,0,0
3,22,4,0,337.1,0,0
3,22,4,45,307.77,0,0
3,22,5,45,230.71,0,0
3,22,6,0,148.2,32.51,0
3,22,10,15,34.14,0.39,0.29
3,22,10,45,56.81,0,0
3,22,13,15,78.02,0,0
3,22,14,15,135.61,0,0
3,22,17,0,0,178.58,0
3,22,17,30,0,230.51,0
3,22,19,30,0,381.27,0
3,22,20,0,0,370.61,0
3,22,22,45,315.4,0,0
3,23,0,0,315.49,0,0
3,23,2,15,299.11,0,0
3,23,6,15,76.43,61.25,0
3,23,12,0,132.68,0,0
3,23,12,45,134.45,0,0
3,23,13,0,120.62,0,0
3,23,13,30,100.25,0,0
3,23,16,15,207.76,0,0
3,23,16,30,190.19,0,0
3,23,18,30,0,316.16,0
3,23,20,15,0,364.63,0
3,23,22,30,259.78,0,0
3,23,23,0,280.58,0,0
3,24,0,15,337.73,0,0
3,24,0,45,276.95,0,0
3,24,2,15,278.07,0,0
3,24,4,15,343.37,0,0
3,24,4,45,291.76,0,0
3,24,5,15,215.61,0,0
3,24,7,30,0,418.01,25.39
3,24,8,0,0,429.39,25.8
3,24,8,30,0,467.59,25.09
3,24,13,0,68.43,0,0
3,24,14,45,142.16,0,0
3,24,16,45,0,274.89,0
3,24,22,0,259.37,0,0
3,25,0,15,312.93,0,0
3,25,1,15,316.49,0,0
3,25,2,15,416.88,0,0
3,25,2,30,378.13,0,0
3,25,3,45,302.37,0,0
3,25,5,0,266.82,0,0
3,25,5,30,288.05,0,0
3,25,6,0,179.9,0,0
3,25,6,30,8.21,67.47,16.76
3,25,8,30,3.04,195.17,17.4
3,25,9,0,5.06,9.35,1.58
3,25,10,15,90.81,0,0
3,25,11,0,120.18,0,0
3,25,11,30,96.36,0,0
3,25,14,15,117.81,0,0
3,25,15,0,149.45,0,0
3,25,15,15,159.73,0,0
3,25,15,30,89.32,104.07,0
3,25,16,30,0,238.73,0
3,25,17,30,0,234.79,0
3,25,18,0,0,261.05,0
3,25,19,15,0,315.68,0
3,25,21,15,195.31,0,0
3,25,21,45,237.6,0,0
3,25,22,30,276.47,0,0
3,25,22,45,296.93,0,0
3,26,2,45,442.18,0,0
3,26,4,30,416.9,0,0
3,26,8,15,0,421.39,26.35
3,26,9,30,0,396.6,26.82
3,26,11,15,7.14,4.53,0
3,26,12,15,33.9,0.58,0
3,26,12,45,69.04,0,0
3,26,13,15,80.11,0,0
3,26,14,45,148.2,0,0
3,26,16,0,182.73,0,0
3,26,18,15,0,300.31,0
3,26,21,0,0,269.05,0
3,27,8,45,125.09,0,26.17
3,27,9,45,0.87,38.24,26.14
3,27,10,0,0,63.22,26.65
3,27,11,15,0,227.75,25.2
3,27,12,30,0,299.43,0.09
3,27,13,0,0,304.68,0
3,27,13,45,0,234.27,0
3,27,14,15,0,241.17,0
3,27,15,0,4.68,8.53,0
3,27,17,30,172.93,0,0
3,27,18,45,82.51,0,0
3,27,19,30,102.18,0,0
3,27,20,0,95.67,0,0
3,28,1,45,367.57,0,0
3,28,2,15,353.35,0,0
3,28,3,45,362.21,0,0
3,28,4,45,345.62,0,0
3,28,6,15,272.47,0,0
3,28,15,0,30.13,0.19,0
3,28,16,45,182.14,0,0
3,28,17,30,91.69,0,0
3,28,19,0,139.86,0,0
3,28,20,0,0,261.14,0
3,28,20,30,0,388.55,0
3,28,22,0,0,94.9,0
3,28,23,45,288.92,0,0
3,29,1,45,335.17,0,0
3,29,2,30,311.29,0,0
3,29,3,15,449.99,0,0
3,29,4,30,403.51,0,0
3,29,7,0,203.27,0,0
3,29,7,15,173.61,0,0
3,29,7,45,111.16,0,0
3,29,8,15,0,405.51,0
3,29,9,45,0,401.63,26.12
3,29,10,15,0,395.31,1.17
3,29,12,15,0,320.51,0
3,29,14,30,67.75,0,0
3,29,14,45,87.15,0,0
3,29,16,0,93.51,0,0
3,29,18,0,172.07,0,0
3,29,19,15,134.89,0,0
3,29,19,45,92.19,0.91,0
3,29,20,45,0,396.41,0
3,29,22,30,113.81,0,0
3,29,23,45,368.01,0,0
3,30,2,30,192.51,0,0
3,30,5,15,383.69,0,0
3,30,5,30,376.49,0,0
3,30,8,15,0,402.88,0
3,30,11,0,0,216.04,0
3,30,12,15,106.15,0,0
3,30,13,0,5.92,5.11,0
3,30,13,45,1.16,12.83,0
3,30,14,30,69.64,0,0
3,30,15,0,36.75,0.87,0
3,30,15,30,135.51,0,0
3,30,17,0,218.31,0,0
3,30,17,30,206.07,0,0
3,30,17,45,199.18,0,0
3,30,18,15,205.82,0,0
3,30,20,0,0,375.67,0
3,30,20,15,0,380.93,0
3,30,20,30,0,388.61,0
3,30,21,0,0,423.12,0
3,30,21,15,0,393.32,0
3,30,22,45,144.49,0,0
3,30,23,0,160.78,0,0
3,31,0,15,330.73,0,0
3,31,1,15,383.55,0,0
3,31,1,30,397.48,0,0
3,31,2,30,398.73,0,0
3,31,3,30,408.17,0,0
3,31,3,45,407.46,0,0
3,31,4,0,415.89,0,0
3,31,8,0,0,394.81,0
3,31,9,0,0,398.89,26.42
3,31,9,45,0,448.98,28.72
3,31,10,15,0,475.93,7.97
3,31,11,15,0,99.5,0
3,31,11,30,0,133.01,4.2
3,31,12,0,0,88.77,0.32
3,31,12,15,34.63,12.73,0.09
3,31,12,30,75.75,0,0
3,31,13,45,32.63,1.64,0
3,31,14,0,36.55,0.05,0
3,31,14,30,13.31,7.62,0
3,31,15,45,91.35,0,0
3,31,19,0,35.59,0.29,0
3,31,19,30,58.98,0,0
3,31,23,30,211.33,0,0
4,1,1,0,323.35,0,0
4,1,1,45,327.26,0,0
4,1,3,15,318.77,0,0
4,1,6,0,293.64,0,0
4,1,7,45,0,373.36,0
4,1,8,0,0,414.26,0
4,1,8,15,0,441.17,0
4,1,8,30,0,491.91,17.1
4,1,11,15,0,82.89,2.67
4,1,13,45,74.21,0,0
4,1,15,30,30.43,0.29,0
4,1,15,45,27.79,2.17,0
4,1,17,30,141.49,0,0
4,1,18,45,58.5,0,0
4,1,19,0,40.27,1.16,0
4,1,20,45,0,385.61,0
4,1,21,0,0,405.3,0
4,1,22,0,0,353.24,0
4,1,23,30,262.63,0,0
4,2,0,15,182.73,0,0
