id,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,score
3119,2,10,12,30,2.03,7.19,9.06,1.177,227.43,21.43,218.4,31.44,304.67,0,50.56,0.36
3131,2,10,15,30,2,195.85,0,0.983,146.8,20.84,242.73,31.67,377.4,0,51.8,0.36
3134,2,10,16,15,2.06,219.37,0,0.912,177.67,20.88,234.27,32.25,377.67,0,52.02,0.36
3137,2,10,17,0,2.13,175.97,0,0.86,178.34,21.23,242.53,31.65,375.87,0,51.75,0.36
3141,2,10,18,0,2.18,21.49,0.67,0.81,210.71,21.5,245.27,31.46,283.93,0,50.68,0.36
3143,2,10,18,30,2.17,1.25,9.78,0.792,229.52,21.8,242.47,31.64,284.6,0,50.75,0.36
3153,2,10,21,0,2.13,167.43,0,0.775,213.2,21.45,249.27,31.93,376.8,0,51.73,0.36
3166,2,11,0,15,2.57,291.45,0,1.217,398.85,22.02,265.36,32.94,245.73,0,51.71,0.36
3167,2,11,0,30,2.61,293.93,0,1.281,384.28,21.69,263.67,33,245.53,0,51.78,0.36
3170,2,11,1,15,2.72,257.21,0,1.473,383.13,21.72,264.27,32.87,247.6,0,51.67,0.36
3171,2,11,1,30,2.75,270.8,0,1.538,384.26,21.61,258.27,33.34,245.73,0,51.95,0.36
3174,2,11,2,15,2.85,207.61,0,1.729,388.79,21.59,241.53,32.83,247.67,0,51.65,0.36
3177,2,11,3,0,2.93,215.13,0,1.922,363.54,21.61,238.2,33.12,248.4,0,51.89,0.36
3178,2,11,3,15,2.96,223.37,0,1.988,347.46,21.52,240.47,32.94,276.4,0,52.08,0.36
3182,2,11,4,15,3.08,241.94,0,2.242,373.38,21.56,234.47,33.36,295.53,0,52.46,0.36
3186,2,11,5,15,3.21,234.13,0,2.493,379.77,21.59,237.73,33.2,292.53,0,52.48,0.36
3187,2,11,5,30,3.23,186.38,0,2.557,352.77,20.94,235.53,33.37,292.67,0,52.49,0.36
3210,2,11,11,15,2.13,71.72,0,1.576,163.75,20.54,236.53,31.95,379.2,0,51.67,0.36
3218,2,11,13,15,2.2,78.66,0,1.274,124.58,19.76,251.27,31.79,379.27,0,51.73,0.36
3219,2,11,13,30,2.21,73.73,0,1.232,132.42,19.71,249.6,31.89,380.47,0,51.8,0.36
3220,2,11,13,45,2.21,82.17,0,1.191,166.24,19.73,252.4,31.75,378.53,0,51.8,0.36
3222,2,11,14,15,2.22,88.87,0,1.109,135.7,20.21,250.8,31.84,378.8,0,51.88,0.36
3226,2,11,15,15,2.27,162.13,0,0.965,145.76,20.15,252,31.72,377.07,0,51.89,0.36
3227,2,11,15,30,2.29,154.37,0,0.929,160.31,20.65,248.27,31.98,378.8,0,51.89,0.36
3230,2,11,16,15,2.34,158.6,0,0.875,172.64,20.83,250.73,31.83,377.07,0,51.93,0.36
3238,2,11,18,15,2.01,0,230.81,0.817,179.66,20.99,229.4,30.66,208,0,48.55,0.36
3242,2,11,19,15,1.95,73.2,0,0.8,220.49,21.44,216.67,31.45,354.13,0,51.13,0.36
3250,2,11,21,15,2.03,189.96,0,0.77,195.89,21.73,224.53,32.07,376.47,0,52.17,0.36
3251,2,11,21,30,2.05,207.61,0,0.77,178.01,21.38,223.93,32.07,379.87,0,52.1,0.36
3254,2,11,22,15,2.14,271.67,0,0.77,203.44,20.67,227.07,31.99,377.27,0,52.12,0.36
3255,2,11,22,30,2.17,301.26,0,0.77,193.82,20.74,258.93,32.61,376.53,0,52.52,0.36
3311,2,12,12,30,2.61,2.61,28.69,1.7,148.54,20.06,208.67,32.2,379.13,0,52.13,0.36
3314,2,12,13,15,2.58,4.25,15.43,1.585,153.93,20.22,220.33,31.98,378.27,0,51.98,0.36
3334,2,12,18,15,2.45,0,342.59,0.849,160.19,20.71,254.4,30.63,160.93,0,47.77,0.36
3335,2,12,18,30,2.4,0,339.71,0.832,161.12,20.82,252.8,30.65,161.2,0,48.04,0.36
3338,2,12,19,15,2.23,0,344.04,0.773,160.55,20.74,257.73,30.23,160.47,0,47.62,0.36
3339,2,12,19,30,2.18,0,311.63,0.755,151.68,20.38,257.53,30.37,133.47,0,47.73,0.36
3342,2,12,20,15,2.11,78.99,0,0.674,164.02,20.52,240.6,31.59,289.07,0,50.7,0.36
3345,2,12,21,0,2.14,170.58,0,0.611,198.31,21.45,236.07,31.98,353.27,0,51.65,0.36
3346,2,12,21,15,2.16,208.1,0,0.602,210.27,21.76,233.2,32.12,355.4,0,51.79,0.36
3350,2,12,22,15,2.27,296.29,0,0.6,218.74,21.78,247.73,32.8,370.8,0,52.65,0.36
3411,2,13,13,30,2.78,16.82,1.97,2.003,231.99,21.71,233.53,32.1,293.07,0,51.41,0.36
3419,2,13,15,30,2.87,178.34,0,1.719,183.45,21.16,221.67,32.99,371.87,0,52.89,0.36
3426,2,13,17,15,2.93,0,290.85,1.567,90.84,18.82,244.93,31.35,91.67,0,48.92,0.36
3434,2,13,19,15,2.5,0,367.13,1.248,101.9,19.35,239.47,30.49,102.87,0,48.03,0.36
3435,2,13,19,30,2.44,0,333.53,1.205,103.18,18.14,236.4,30.56,71.33,0,48.44,0.36
3438,2,13,20,15,2.36,80.06,0,1.105,180.94,21.18,219.33,32.19,356.6,0,51.9,0.36
3441,2,13,21,0,2.39,172.41,0,1.077,181.47,21.17,237.53,32.52,376.73,0,52.26,0.36
3442,2,13,21,15,2.41,229.22,0,1.07,178.35,21.29,238.8,32.65,374.2,0,52.61,0.36
3443,2,13,21,30,2.44,245.13,0,1.069,179.86,21.26,240.73,32.5,375.87,0,52.39,0.36
3467,2,14,3,30,3.38,216.19,0,2.173,394.98,24.69,248.33,33.63,262.47,0,52.4,0.36
3471,2,14,4,30,3.48,194.53,0,2.469,399.08,24.88,230,33.27,241.07,0,52.22,0.36
3511,2,14,14,30,2.59,85.79,0,1.355,96.92,19.94,225.6,32.03,380.13,0,52.1,0.36
3513,2,14,15,0,2.61,115.63,0,1.32,211.96,21.44,221.53,32.26,378.27,0,52.33,0.36
3514,2,14,15,15,2.62,127.8,0,1.314,220.93,21.95,222.4,32.22,377.27,0,52.08,0.36
3523,2,14,17,30,2.63,0,324.56,1.235,106.24,19.94,245.27,30.69,106.73,0,48.31,0.36
3527,2,14,18,30,2.42,0,340.57,1.087,106.5,19.62,280.87,30.63,106.53,0,48.14,0.36
3551,2,15,0,30,2.37,367.59,0,1.225,371.97,22.2,234.73,33.07,296.6,0,52.35,0.36
3555,2,15,1,30,2.56,317.75,0,1.547,368.82,22.76,241.6,32.9,312.93,0,52.07,0.36
3566,2,15,4,15,3.06,312.79,0,2.395,338.31,21.18,248.8,33.67,308.67,0,52.57,0.36
3567,2,15,4,30,3.1,359.03,0,2.456,312.33,21.35,248.87,33.75,299.27,0,53.11,0.36
3570,2,15,5,15,3.23,298.31,0,2.65,335.87,22.74,250.33,33.54,332.13,0,53.1,0.36
3571,2,15,5,30,3.26,267.27,0,2.723,371.94,22.63,252,33.44,338.47,0,53.01,0.36
3606,2,15,14,15,2.57,85.89,0,1.411,113.16,18.73,238.4,32,380.27,0,52.06,0.36
3607,2,15,14,30,2.57,117.44,0,1.372,141.5,20.54,233.73,32.34,377.73,0,52.32,0.36
3609,2,15,15,0,2.59,130.6,0,1.337,222.11,21.56,236.53,32.13,377.27,0,52.05,0.36
3610,2,15,15,15,2.6,169.33,0,1.33,219.89,21.67,233.67,32.36,376.27,0,52.26,0.36
3611,2,15,15,30,2.62,200.61,0,1.33,211.55,21.61,231.87,32.49,373.93,0,52.37,0.36
3613,2,15,16,0,2.66,160.63,0,1.33,206.94,20.74,233.33,32.38,330.47,0,51.91,0.36
3622,2,15,18,15,2.5,0,344.29,1.076,103.89,18.43,260.6,30.29,104.33,0,47.65,0.36
3623,2,15,18,30,2.44,0,358.71,1.029,105.99,17.18,264.93,30.25,106.2,0,47.63,0.36
3624,2,15,18,45,2.38,0,368.91,0.981,101.73,19.69,273.87,30.03,102.4,0,47.52,0.36
3626,2,15,19,15,2.26,0,368.47,0.889,102.82,19.27,270.67,30.05,103.33,0,47.6,0.36
3627,2,15,19,30,2.2,0,389.66,0.839,101.7,19.45,274.8,29.82,102.33,0,47.12,0.36
3628,2,15,19,45,2.14,0,370.55,0.789,102.37,19.57,273.27,29.97,103.07,0,47.44,0.36
3631,2,15,20,30,2.02,104.07,0,0.71,220.82,21.6,251.53,31.64,381.4,0,51.65,0.36
3635,2,15,21,30,2.08,214.41,0,0.709,213.71,21.77,245.2,32.13,344.67,0,51.81,0.36
3651,2,16,1,30,2.67,247.82,0,1.384,430.3,25.69,235.13,32.88,252.87,0,51.66,0.36
3689,2,16,11,0,2.45,42.95,0.09,1.564,188.04,20.78,211.8,32.01,377.47,0,52,0.36
3691,2,16,11,30,2.45,71.85,0,1.496,170.32,20.85,213.13,31.97,378.07,0,51.91,0.36
3694,2,16,12,15,2.46,80.06,0,1.403,166.71,20.84,217.6,32.06,375.47,0,51.93,0.36
3695,2,16,12,30,2.47,80.87,0,1.375,167.31,20.73,249.4,32,376.47,0,51.98,0.36
3698,2,16,13,15,2.5,63.18,0,1.279,161.66,20.84,247.07,32.06,373.6,0,52.12,0.36
3699,2,16,13,30,2.5,65.92,0,1.249,166.42,20.77,247.07,32.02,374.87,0,51.92,0.36
3704,2,16,14,45,2.5,47.03,0,1.105,157.21,20.65,242.73,32.28,308.13,0,51.54,0.36
3706,2,16,15,15,2.51,86.02,0,1.057,153.25,20.65,246.73,31.91,311.47,0,51.23,0.36
3707,2,16,15,30,2.52,134.49,0,1.033,168.29,21.24,242.73,32.2,352.27,0,52.07,0.36
3710,2,16,16,15,2.57,139.65,0,1.03,202.55,21.61,232,32.4,373.27,0,52.29,0.36
3715,2,16,17,30,2.44,0,328.75,0.881,118.43,19.9,245.93,30.65,118.13,0,47.97,0.36
3718,2,16,18,15,2.28,0,392.94,0.772,118.77,18.37,246.13,30.12,118.6,0,47.51,0.36
3719,2,16,18,30,2.22,0,396.03,0.731,116.41,18.88,248.73,29.88,117.33,0,47.37,0.36
3755,2,17,3,30,2.82,296.53,0,1.96,388.96,25.2,229.93,33.11,270.47,0,52.16,0.36
3787,2,17,11,30,2.19,1.49,22.95,1.635,228.33,21.59,209.87,31.91,295.27,0,50.93,0.36
3791,2,17,12,30,2.17,1.88,25.74,1.559,224.12,21.77,213.67,31.66,298.13,0,50.77,0.36
3806,2,17,16,15,2.13,116.85,0,1.309,165.92,20.67,224,31.96,357.2,0,51.53,0.36
3810,2,17,17,15,2.19,110.33,0,1.178,162.71,20.69,226.6,31.82,355.33,0,51.63,0.36
3814,2,17,18,15,2.22,48.18,0,1.069,157.01,20.6,226,31.85,357.93,0,51.47,0.36
3815,2,17,18,30,2.22,25.85,0,1.043,158.91,20.83,225.73,31.88,354.47,0,51.62,0.36
3816,2,17,18,45,2.22,32.85,0,1.019,158.5,20.63,228.73,31.67,357.13,0,51.47,0.36
3818,2,17,19,15,2.22,35.59,0,0.971,162.37,20.67,223.73,31.84,356.2,0,51.47,0.36
3819,2,17,19,30,2.22,25.71,0.19,0.947,156.73,20.67,224.67,31.84,356.27,0,51.56,0.36
3823,2,17,20,30,2.21,16.15,1.82,0.843,155.37,20.65,228.2,31.73,356.47,0,51.48,0.36
3826,2,17,21,15,2.22,125.29,0,0.767,153.92,20.76,223.07,32.1,354.07,0,51.82,0.36
3827,2,17,21,30,2.23,151.89,0,0.746,140.37,20.71,223.2,32.08,353,0,51.74,0.36
3843,2,18,1,30,2.8,212.38,0,1.419,429.16,24.61,235.47,32.93,250.8,0,51.57,0.36
3850,2,18,3,15,2.97,218.57,0,1.896,380.44,23.7,235.73,32.73,241.47,0,51.63,0.36
3851,2,18,3,30,2.99,201.25,0,1.965,377.12,23.84,230.13,32.96,256.6,0,51.66,0.36
3855,2,18,4,30,3.08,183.31,0,2.233,425.76,24.07,229.8,33.01,228.8,0,51.54,0.36
3891,2,18,13,30,1.85,2.89,19.14,1.32,228.31,21.97,225.47,31.16,290.93,0,50.31,0.36
3907,2,18,17,30,1.9,84.35,0,1.064,148.22,20.7,223.73,31.42,340.73,0,51.03,0.36
3911,2,18,18,30,1.92,73.07,0,0.967,145.64,20.67,239.93,31.78,340.73,0,51.3,0.36
3915,2,18,19,30,1.95,106.53,0,0.871,146.99,20.66,238.13,31.57,382.2,0,51.5,0.36
3955,2,19,5,30,3.47,287.32,0,2.73,344.84,21.93,224,33.81,274.4,0,52.95,0.36
4007,2,19,18,30,2.24,199.55,0,1.022,114.59,20.17,236.07,32.22,378.4,0,52.14,0.36
4010,2,19,19,15,2.3,192.36,0,0.933,122.04,20.16,230.87,32.36,377.2,0,52.33,0.36
4011,2,19,19,30,2.32,165.7,0,0.906,134.96,20.52,236.6,32.06,378.93,0,52.13,0.36
4017,2,19,21,0,2.43,205.92,0,0.806,183.76,21.24,231.8,32.42,377.07,0,52.29,0.36
4018,2,19,21,15,2.45,239.39,0,0.8,193.12,21.83,231.2,32.51,373.87,0,52.48,0.36
4019,2,19,21,30,2.48,244.41,0,0.8,188.76,21.68,230.87,32.52,373.67,0,52.46,0.36
4025,2,19,23,0,2.68,203.66,0,0.827,341.38,21.22,228.47,32.65,253.4,0,51.61,0.36
4094,2,20,16,15,2.23,186.11,0,1.241,147.73,20.67,221.4,32.31,375.27,0,52.29,0.36
4095,2,20,16,30,2.26,205.3,0,1.223,139.24,20.74,221.13,32.29,376.47,0,52.15,0.36
4098,2,20,17,15,2.33,171.93,0,1.161,148.72,20.68,221.6,32.32,374.53,0,52.27,0.36
4099,2,20,17,30,2.35,163.83,0,1.145,141.54,20.74,223.47,32.2,375.87,0,52.16,0.36
4106,2,20,19,15,2.42,109.95,0,1.008,147.84,20.61,223.8,32.06,379.07,0,51.93,0.36
4110,2,20,20,15,2.44,76.58,0,0.925,153.14,20.74,229.67,31.78,378.67,0,51.78,0.36
4111,2,20,20,30,2.45,101.03,0,0.906,148.4,20.61,226.73,32,377.47,0,52.13,0.36
4114,2,20,21,15,2.48,182.24,0,0.861,132.33,20.54,224.8,32.16,376.27,0,52.13,0.36
4127,2,21,0,30,2.91,305.21,0,1.26,363.49,21.23,247.87,33.09,297.4,0,52.39,0.36
4137,2,21,3,0,3.22,208.62,0,1.859,386.92,22.69,233,33.2,240.4,0,51.98,0.36
4166,2,21,10,15,2.46,41.91,0.05,1.897,185.28,20.63,222.13,32.06,379.87,0.28,52.02,0.36
4170,2,21,11,15,2.46,53.91,0,1.761,175.05,20.58,222.27,32.04,379.27,0,51.86,0.36
4171,2,21,11,30,2.47,38.24,1.83,1.727,177,20.81,223.4,31.97,379.13,0,51.77,0.36
4182,2,21,14,15,2.48,63.03,0,1.375,122.57,19.6,224.27,31.9,376.73,0,51.93,0.36
4183,2,21,14,30,2.48,81.35,0,1.333,109.27,19.73,222.4,32.03,378.27,0,52.08,0.36
4186,2,21,15,15,2.51,147.29,0,1.219,134.03,20.55,223.4,31.99,375.67,0,52.03,0.36
4187,2,21,15,30,2.52,164.73,0,1.193,143.6,20.71,223.93,31.99,375.4,0,52.15,0.36
4194,2,21,17,15,2.55,0,295.71,1.056,122.15,20.34,238.93,30.91,123.2,0,48.33,0.36
4195,2,21,17,30,2.5,0,321.95,1.024,121.78,20.35,239.13,30.5,122.53,0,47.93,0.36
4262,2,22,10,15,2.85,96.16,0,2.323,169.23,20.73,218.4,32.41,376.4,0,52.33,0.36
4266,2,22,11,15,2.87,81.75,0,2.207,173.05,20.88,215.27,32.61,374.07,0,52.43,0.36
4267,2,22,11,30,2.87,79.09,0,2.176,163.88,20.75,216.6,32.54,374.07,0,52.33,0.36
4271,2,22,12,30,2.89,37.33,0,2.071,161.84,20.8,219.27,32.38,376.27,0,52.14,0.36
4274,2,22,13,15,2.9,71.37,0,1.996,167.91,20.77,217.07,32.55,372.33,0,52.53,0.36
4279,2,22,14,30,2.91,70.74,0,1.856,107.85,19.76,228.87,32.58,349.6,0,52.12,0.36
4282,2,22,15,15,2.93,135.85,0,1.748,127.97,20.35,229.53,32.58,362.13,0,52.48,0.36
4283,2,22,15,30,2.94,139.08,0,1.725,148.04,20.81,227.8,32.67,361.47,0,52.44,0.36
4287,2,22,16,30,3.01,140.63,0,1.649,156.34,20.59,233.2,32.33,353.4,0,52.05,0.36
4291,2,22,17,30,2.92,0,289.2,1.506,80.6,18.2,222.4,31.27,81.4,0,48.98,0.36
4303,2,22,20,30,2.24,33.13,0.87,1.027,189.28,21.22,227.6,31.77,379.33,0,51.86,0.36
4306,2,22,21,15,2.26,171.87,0,0.978,174.83,20.97,242.67,32.07,375.6,0,52.12,0.36
4318,2,23,0,15,2.68,278.25,0,1.387,416.89,23.8,224.73,33.02,256.8,0,51.87,0.36
4319,2,23,0,30,2.71,281.73,0,1.448,411.1,24.74,226.2,32.93,256.8,0,51.8,0.36
4323,2,23,1,30,2.83,230.24,0,1.699,405.89,24.85,226.8,32.93,257.07,0,51.77,0.36
4335,2,23,4,30,3.11,216.19,0,2.592,413.95,24.15,236.87,33.09,252,0,52.01,0.36
4359,2,23,10,30,2.73,86.48,0,1.993,137.64,19.69,238.87,32.65,375.93,0.06,52.44,0.36
4369,2,23,13,0,2.8,89.75,0,1.573,180.71,20.95,238.8,32.46,378.53,0,52.26,0.36
4370,2,23,13,15,2.81,71.95,0,1.557,183.67,21.22,234.53,32.39,375.93,0,52.34,0.36
4372,2,23,13,45,2.82,78.18,0,1.538,186.67,21.11,233.6,32.44,376.47,0,52.25,0.36
4373,2,23,14,0,2.82,89.89,0,1.527,180.06,20.9,229.07,32.44,374.4,0,52.35,0.36
4374,2,23,14,15,2.83,72.52,0,1.511,158.95,20.8,225.27,32.2,376.13,0,52.21,0.36
4381,2,23,16,0,2.9,164.78,0,1.43,178.71,21.31,223.2,32.52,374.07,0,52.54,0.36
4382,2,23,16,15,2.92,167.4,0,1.426,180.13,21.19,221.27,32.65,374.33,0,52.66,0.36
4398,2,23,20,15,2.18,61.43,0,0.893,177.99,21.03,228.47,31.67,382.13,0,51.73,0.36
4399,2,23,20,30,2.18,68.54,0,0.879,161.16,20.67,223.53,32.03,379.67,0,51.94,0.36
4458,2,24,11,15,2.59,114.53,0,1.846,181,20.68,239.53,32.44,378.4,0,52.26,0.36
4459,2,24,11,30,2.6,111.65,0,1.812,171.87,20.69,244.2,32.1,377.33,0,52.11,0.36
4462,2,24,12,15,2.62,107.78,0,1.733,162.04,20.65,239.8,32.42,376.47,0,52.18,0.36
4463,2,24,12,30,2.63,113.33,0,1.71,157.52,20.69,239.27,32.37,377.07,0,52,0.36
4466,2,24,13,15,2.65,87.28,0,1.645,161.49,20.79,242.13,32.22,375.13,0,52.22,0.36
4470,2,24,14,15,2.67,121.96,0,1.547,122.82,20.02,242.4,32.21,373.27,0,52.17,0.36
4474,2,24,15,15,2.72,180.31,0,1.432,174.73,21.15,237.13,32.62,372,0,52.57,0.36
4477,2,24,16,0,2.77,171.48,0,1.397,185.55,21.14,237.93,32.54,358.47,0,52.25,0.36
4478,2,24,16,15,2.79,158.23,0,1.386,204.77,21.65,238.87,32.53,350.13,0,52.1,0.36
4481,2,24,17,0,2.83,116.47,0,1.379,185.84,21.33,238.27,32.54,331.53,0,52.07,0.36
4483,2,24,17,30,2.85,0,250.39,1.353,111.71,19.59,256,31.18,83.4,0,48.41,0.36
4486,2,24,18,15,2.69,0,316.75,1.257,108.72,20.04,261.27,30.77,109.8,0,47.99,0.36
4487,2,24,18,30,2.64,0,336.91,1.224,109.09,19.88,264.87,30.51,109.87,0,48.03,0.36
4494,2,24,20,15,2.3,91.3,0,1.021,176.54,20.82,238.87,31.56,380.6,0,51.63,0.36
4495,2,24,20,30,2.3,99.24,0,1.005,146.82,20.83,231.93,32.05,380.33,0,51.9,0.36
4498,2,24,21,15,2.33,185.52,0,0.973,202.21,21.31,231.2,32.15,378,0,52.01,0.36
4510,2,25,0,15,2.69,284.29,0,1.402,395.6,24.44,232.47,32.9,257.27,0,51.72,0.36
4511,2,25,0,30,2.72,282.41,0,1.481,403.81,23.65,232.47,32.9,256,0,51.84,0.36
4515,2,25,1,30,2.84,251.72,0,1.778,384.52,25.01,232.8,32.92,257,0,51.72,0.36
4566,2,25,14,15,2.6,144.48,0,1.55,118.18,19.54,244.4,32.2,374.67,0,52.12,0.36
4567,2,25,14,30,2.61,145.75,0,1.508,129.1,19.7,245,32.14,377.2,0,52.08,0.36
4570,2,25,15,15,2.65,194.15,0,1.394,140.18,20.73,237.2,32.73,375.6,0,52.44,0.36
4573,2,25,16,0,2.72,171.39,0,1.343,177.46,21.29,238.27,32.56,374.4,0,52.22,0.36
4574,2,25,16,15,2.73,200.96,0,1.329,182.45,21.22,237.4,32.69,371.73,0,52.52,0.36
4578,2,25,17,15,2.64,0,267.98,1.233,131.93,20.45,256.07,31.14,132,0,48.69,0.36
4579,2,25,17,30,2.59,0,303.05,1.209,130.46,20.4,261.07,30.71,131.07,0,47.78,0.36
4580,2,25,17,45,2.53,0,274.93,1.185,131.92,20.43,256.87,31.08,131.47,0,48.27,0.36
4582,2,25,18,15,2.43,0,321.04,1.137,131.3,20.31,251.2,30.67,131.67,0,47.93,0.36
4583,2,25,18,30,2.38,0,319.12,1.105,130.86,20.48,253.87,30.46,131.4,0,47.82,0.36
4586,2,25,19,15,2.22,0,310.42,1.004,99.35,18.85,228.93,30.35,99.73,0,48.07,0.36
4607,2,26,0,30,2.5,314.43,0,1.222,385.8,24.62,218.93,32.96,266.93,0,51.97,0.36
4611,2,26,1,30,2.66,319.49,0,1.563,381.4,25.09,238.67,33.03,252.73,0,51.85,0.36
4646,2,26,10,15,2.85,0.91,20.59,2.168,199.96,20.72,245.53,32.1,365.33,0.28,52.03,0.36
4655,2,26,12,30,2.77,42.53,0.39,1.821,179.81,20.78,241.33,32.39,365.47,0,52.24,0.36
4658,2,26,13,15,2.76,68.41,0,1.723,165.07,20.6,240.53,32.46,365,0,52.31,0.36
4662,2,26,14,15,2.77,77.03,0,1.609,161.23,20.73,242.67,32.31,364.27,0,52.27,0.36
4665,2,26,15,0,2.78,151.47,0,1.521,190.31,21.03,240.13,32.49,361.8,0,52.35,0.36
4669,2,26,16,0,2.83,110.46,0,1.452,181.8,21.1,238.07,32.59,321.93,0,51.74,0.36
4935,3,1,10,30,2.49,52.17,0.34,1.693,157.87,20.22,241.4,32.03,376.87,0.06,51.84,0.36
4938,3,1,11,15,2.5,66.4,0,1.549,156.76,20.12,241.87,31.97,377.47,0,52.02,0.36
4939,3,1,11,30,2.51,74.41,0,1.5,164.44,20.31,241,32.11,375.4,0,52.1,0.36
4940,3,1,11,45,2.52,78.27,0,1.455,153.89,19.99,237.4,32.33,375.53,0,52.23,0.36
4951,3,1,14,30,2.53,2.17,19.73,1.26,212.99,21.59,252.87,32.09,259.73,0,50.88,0.36
4955,3,1,15,30,2.52,58.05,0,1.249,197.69,21.66,249.27,32.39,255.53,0,51.24,0.36
4959,3,1,16,30,2.54,47.65,0,1.249,217.62,21.59,252.13,32.15,259.47,0,50.91,0.36
4962,3,1,17,15,2.51,0,305.13,1.198,116.77,20.29,268,30.94,118.13,0,48.28,0.36
4963,3,1,17,30,2.46,0,341.63,1.167,117.47,20.06,240.27,30.67,117.93,0,48.1,0.36
4966,3,1,18,15,2.3,0,407.99,1.067,116.06,20.14,246.67,29.93,116.47,0,47.22,0.36
4967,3,1,18,30,2.23,0,402.97,1.035,115.82,20.22,246.73,29.93,116.13,0,47.31,0.36
4994,3,2,1,15,2.29,217.45,0,1.472,427.69,25.81,264.87,32.31,242.13,0,51.12,0.36
4995,3,2,1,30,2.31,220.62,0,1.538,447.64,25.83,262.33,32.47,239.27,0,51.21,0.36
5006,3,2,4,15,2.58,194.54,0,2.279,412,23.52,257,32.76,265.47,0,51.54,0.36
5038,3,2,12,15,2.68,152.01,0,1.567,129.84,18.14,241,32.18,374.6,0,52.3,0.36
5042,3,2,13,15,2.69,124.52,0,1.395,121.57,19.71,240.2,32.23,375.8,0,52.23,0.36
5044,3,2,13,45,2.7,124.32,0,1.311,144.37,19.91,239.93,32.25,376.27,0,52.31,0.36
5051,3,2,15,30,2.74,94.18,0,1.239,215.01,21.8,239.33,32.25,271,0,51.18,0.36
5055,3,2,16,30,2.76,99.15,0,1.233,217.3,21.59,239.2,32.22,274.13,0,51.21,0.36
5058,3,2,17,15,2.72,0,281.51,1.203,137.63,20.48,257.33,30.84,138.4,0,48.23,0.36
5059,3,2,17,30,2.67,0,277.59,1.178,137.75,20.54,257.2,30.82,138,0,48.18,0.36
5060,3,2,17,45,2.61,0,296.63,1.149,138.1,20.4,259.33,30.65,138.53,0,48.08,0.36
5062,3,2,18,15,2.5,0,328.95,1.093,137.84,19.98,260.07,30.17,137.93,0,47.47,0.36
5063,3,2,18,30,2.44,0,375.29,1.062,135.54,20.48,237.53,29.64,136,0,46.96,0.36
5064,3,2,18,45,2.37,0,362.22,1.033,135.85,20.39,239.47,29.52,136.67,0,46.79,0.36
5066,3,2,19,15,2.23,0,378.39,0.967,136.99,19.68,238.73,29.45,137.87,0,46.67,0.36
5067,3,2,19,30,2.17,0,406.44,0.933,135.73,20.21,238.73,29.22,136.27,0,46.65,0.36
5146,3,3,15,15,2.61,149.54,0,1.261,140.02,20.67,229.6,32.34,374.73,0,52.37,0.36
5147,3,3,15,30,2.63,167.1,0,1.237,145.41,20.76,225.13,32.68,374.73,0,52.6,0.36
5155,3,3,17,30,2.66,0,373.07,1.083,163.16,20.84,254.8,30.46,163.07,0,47.57,0.36
5158,3,3,18,15,2.48,0,397.91,1.021,161.67,20.67,261.6,29.9,162.8,0,47.03,0.36
5159,3,3,18,30,2.42,0,422.95,1.002,161.35,20.78,262.67,29.77,162.33,0,46.83,0.36
5162,3,3,19,15,2.22,0,427.17,0.945,161.35,20.78,261.4,29.56,161.6,0,46.75,0.36
5163,3,3,19,30,2.15,0,431.53,0.927,160.5,20.69,264.47,29.42,161.27,0,46.39,0.36
5183,3,4,0,30,2.33,263.64,0,1.431,436.02,24.82,200.8,32.66,264.13,0,51.61,0.36
5185,3,4,1,0,2.39,239.39,0,1.589,402.09,24.88,202.2,32.59,270.2,0,51.48,0.36
5191,3,4,2,30,2.6,211.56,0,2.037,373.44,21.68,246.87,32.84,231.93,0,51.28,0.36
5195,3,4,3,30,2.73,304.65,0,2.323,355.02,21.63,241.47,33.2,322.2,0,52.69,0.36
5234,3,4,13,15,2.57,51.85,0,1.557,138.85,20.1,231.27,32.11,378.73,0,52.14,0.36
5238,3,4,14,15,2.59,66.03,0,1.444,217.44,21.72,231.13,32.12,379.73,0,52.24,0.36
5241,3,4,15,0,2.62,118.33,0,1.44,193.16,21.86,230.2,32.2,376.07,0,52.31,0.36
5242,3,4,15,15,2.63,138.79,0,1.44,181.53,21.77,229.8,32.22,376.13,0,52.15,0.36
5245,3,4,16,0,2.68,140.14,0,1.44,195.56,21.65,226.6,32.43,372.93,0,52.35,0.36
5247,3,4,16,30,2.71,133.63,0,1.44,185.92,21.71,229.4,32.26,373.2,0,52.46,0.36
5254,3,4,18,15,2.51,0,382.9,1.347,148.92,20.65,256,30.18,149.67,0,47.56,0.36
5255,3,4,18,30,2.45,0,389.37,1.327,148.9,20.71,248.13,30.1,149.87,0,47.35,0.36
5256,3,4,18,45,2.39,0,421.73,1.311,147.71,20.75,214.73,29.68,148.47,0,47,0.36
5258,3,4,19,15,2.26,0,438.85,1.269,147.39,20.81,215.67,29.6,148.13,0,46.88,0.36
5259,3,4,19,30,2.19,0,432.62,1.249,148.54,20.7,212.33,29.6,148.93,0,46.95,0.36
5260,3,4,19,45,2.13,0,419.07,1.221,148.15,20.48,219.2,29.45,148.67,0,46.77,0.36
