header,value,key
month_day_hour_min,'1_4_12_15',337
month_day_hour_min,'1_4_12_30',338
month_day_hour_min,'1_4_12_45',339
month_day_hour_min,'1_4_13_0',340
month_day_hour_min,'1_4_13_15',341
month_day_hour_min,'1_4_13_30',342
month_day_hour_min,'1_4_13_45',343
month_day_hour_min,'1_4_14_0',344
month_day_hour_min,'1_4_14_15',345
month_day_hour_min,'1_4_14_30',346
month_day_hour_min,'1_4_14_45',347
month_day_hour_min,'1_4_15_0',348
month_day_hour_min,'1_4_15_15',349
month_day_hour_min,'1_4_15_30',350
month_day_hour_min,'1_4_15_45',351
month_day_hour_min,'1_4_16_0',352
month_day_hour_min,'1_4_16_15',353
month_day_hour_min,'1_4_16_30',354
month_day_hour_min,'1_4_16_45',355
month_day_hour_min,'1_4_17_0',356
month_day_hour_min,'1_4_17_15',357
month_day_hour_min,'1_4_17_30',358
month_day_hour_min,'1_4_17_45',359
month_day_hour_min,'1_4_18_0',360
month_day_hour_min,'1_4_18_15',361
month_day_hour_min,'1_4_18_30',362
month_day_hour_min,'1_4_18_45',363
month_day_hour_min,'1_4_19_0',364
month_day_hour_min,'1_4_19_15',365
month_day_hour_min,'1_4_19_30',366
month_day_hour_min,'1_4_19_45',367
month_day_hour_min,'1_4_20_0',368
month_day_hour_min,'1_4_20_15',369
month_day_hour_min,'1_4_20_30',370
month_day_hour_min,'1_4_20_45',371
month_day_hour_min,'1_4_21_0',372
month_day_hour_min,'1_4_21_15',373
month_day_hour_min,'1_4_21_30',374
month_day_hour_min,'1_4_21_45',375
month_day_hour_min,'1_4_22_0',376
month_day_hour_min,'1_4_22_15',377
month_day_hour_min,'1_4_22_30',378
month_day_hour_min,'1_4_22_45',379
month_day_hour_min,'1_4_23_0',380
month_day_hour_min,'1_4_23_15',381
month_day_hour_min,'1_4_23_30',382
month_day_hour_min,'1_4_23_45',383
month_day_hour_min,'1_5_0_0',384
month_day_hour_min,'1_5_0_15',385
month_day_hour_min,'1_5_0_30',386
month_day_hour_min,'1_5_0_45',387
month_day_hour_min,'1_5_1_0',388
month_day_hour_min,'1_5_1_15',389
month_day_hour_min,'1_5_1_30',390
month_day_hour_min,'1_5_1_45',391
month_day_hour_min,'1_5_2_0',392
month_day_hour_min,'1_5_2_15',393
month_day_hour_min,'1_5_2_30',394
month_day_hour_min,'1_5_2_45',395
month_day_hour_min,'1_5_3_0',396
month_day_hour_min,'1_5_3_15',397
month_day_hour_min,'1_5_3_30',398
month_day_hour_min,'1_5_3_45',399
month_day_hour_min,'1_5_4_0',400
month_day_hour_min,'1_5_4_15',401
month_day_hour_min,'1_5_4_30',402
month_day_hour_min,'1_5_4_45',403
month_day_hour_min,'1_5_5_0',404
month_day_hour_min,'1_5_5_15',405
month_day_hour_min,'1_5_5_30',406
month_day_hour_min,'1_5_5_45',407
month_day_hour_min,'1_5_6_0',408
month_day_hour_min,'1_5_6_15',409
month_day_hour_min,'1_5_6_30',410
month_day_hour_min,'1_5_6_45',411
month_day_hour_min,'1_5_7_0',412
month_day_hour_min,'1_5_7_15',413
month_day_hour_min,'1_5_7_30',414
month_day_hour_min,'1_5_7_45',415
month_day_hour_min,'1_5_8_0',416
month_day_hour_min,'1_5_8_15',417
month_day_hour_min,'1_5_8_30',418
month_day_hour_min,'1_5_8_45',419
month_day_hour_min,'1_5_9_0',420
month_day_hour_min,'1_5_9_15',421
month_day_hour_min,'1_5_9_30',422
month_day_hour_min,'1_5_9_45',423
month_day_hour_min,'1_5_10_0',424
month_day_hour_min,'1_5_10_15',425
month_day_hour_min,'1_5_10_30',426
month_day_hour_min,'1_5_10_45',427
month_day_hour_min,'1_5_11_0',428
month_day_hour_min,'1_5_11_15',429
month_day_hour_min,'1_5_11_30',430
month_day_hour_min,'1_5_11_45',431
month_day_hour_min,'1_5_12_0',432
month_day_hour_min,'1_5_12_15',433
month_day_hour_min,'1_5_12_30',434
month_day_hour_min,'1_5_12_45',435
month_day_hour_min,'1_5_13_0',436
month_day_hour_min,'1_5_13_15',437
month_day_hour_min,'1_5_13_30',438
month_day_hour_min,'1_5_13_45',439
month_day_hour_min,'1_5_14_0',440
month_day_hour_min,'1_5_14_15',441
month_day_hour_min,'1_5_14_30',442
month_day_hour_min,'1_5_14_45',443
month_day_hour_min,'1_5_15_0',444
month_day_hour_min,'1_5_15_15',445
month_day_hour_min,'1_5_15_30',446
month_day_hour_min,'1_5_15_45',447
month_day_hour_min,'1_5_16_0',448
month_day_hour_min,'1_5_16_15',449
month_day_hour_min,'1_5_16_30',450
month_day_hour_min,'1_5_16_45',451
month_day_hour_min,'1_5_17_0',452
month_day_hour_min,'1_5_17_15',453
month_day_hour_min,'1_5_17_30',454
month_day_hour_min,'1_5_17_45',455
month_day_hour_min,'1_5_18_0',456
month_day_hour_min,'1_5_18_15',457
month_day_hour_min,'1_5_18_30',458
month_day_hour_min,'1_5_18_45',459
month_day_hour_min,'1_5_19_0',460
month_day_hour_min,'1_5_19_15',461
month_day_hour_min,'1_5_19_30',462
month_day_hour_min,'1_5_19_45',463
month_day_hour_min,'1_5_20_0',464
month_day_hour_min,'1_5_20_15',465
month_day_hour_min,'1_5_20_30',466
month_day_hour_min,'1_5_20_45',467
month_day_hour_min,'1_5_21_0',468
month_day_hour_min,'1_5_21_15',469
month_day_hour_min,'1_5_21_30',470
month_day_hour_min,'1_5_21_45',471
month_day_hour_min,'1_5_22_0',472
month_day_hour_min,'1_5_22_15',473
month_day_hour_min,'1_5_22_30',474
month_day_hour_min,'1_5_22_45',475
month_day_hour_min,'1_5_23_0',476
month_day_hour_min,'1_5_23_15',477
month_day_hour_min,'1_5_23_30',478
month_day_hour_min,'1_5_23_45',479
month_day_hour_min,'1_6_0_0',480
month_day_hour_min,'1_6_0_15',481
month_day_hour_min,'1_6_0_30',482
month_day_hour_min,'1_6_0_45',483
month_day_hour_min,'1_6_1_0',484
month_day_hour_min,'1_6_1_15',485
month_day_hour_min,'1_6_1_30',486
month_day_hour_min,'1_6_1_45',487
month_day_hour_min,'1_6_2_0',488
month_day_hour_min,'1_6_2_15',489
month_day_hour_min,'1_6_2_30',490
month_day_hour_min,'1_6_2_45',491
month_day_hour_min,'1_6_3_0',492
month_day_hour_min,'1_6_3_15',493
month_day_hour_min,'1_6_3_30',494
month_day_hour_min,'1_6_3_45',495
month_day_hour_min,'1_6_4_0',496
month_day_hour_min,'1_6_4_15',497
month_day_hour_min,'1_6_4_30',498
month_day_hour_min,'1_6_4_45',499
month_day_hour_min,'1_6_5_0',500
month_day_hour_min,'1_6_5_15',501
month_day_hour_min,'1_6_5_30',502
month_day_hour_min,'1_6_5_45',503
month_day_hour_min,'1_6_6_0',504
month_day_hour_min,'1_6_6_15',505
month_day_hour_min,'1_6_6_30',506
