month,day,hour,min,n_px,ce_px,cs_px
4,17,13,15,3.07,44.08,33.62
4,17,13,30,3.06,140.19,0
4,17,13,45,3.07,159.67,0
4,17,14,0,3.09,156.69,0
4,17,14,15,3.1,100.65,5.07
4,17,14,30,3.11,12.97,2.46
4,17,14,45,3.1,4.09,6.9
4,17,15,0,3.09,213.69,0
4,17,15,15,3.11,235.63,0
4,17,15,30,3.14,225.21,0
4,17,15,45,3.17,125.59,0
4,17,16,0,3.18,93.79,0
4,17,16,15,3.19,114.01,0
4,17,16,30,3.19,113.27,0
4,17,16,45,3.2,235.06,0
4,17,17,0,3.23,270.84,0
4,17,17,15,3.26,261.91,0
4,17,17,30,3.29,244.32,0
4,17,17,45,3.32,255.62,0
4,17,18,0,3.35,237.21,0
4,17,18,15,3.38,250.97,0
4,17,18,30,3.41,244.55,0
4,17,18,45,3.44,227.23,0
4,17,19,0,3.47,236.93,0
4,17,19,15,3.49,218.11,0
4,17,19,30,3.52,217.55,0
4,17,19,45,3.54,165.71,0
4,17,20,0,3.56,143.22,0
4,17,20,15,3.57,152.49,0
4,17,20,30,3.59,129.94,0
4,17,20,45,3.6,93.75,0.87
4,17,21,0,3.6,57.19,0
4,17,21,15,3.61,48.71,0
4,17,21,30,3.61,52.57,0.05
4,17,21,45,3.61,45.86,0.05
4,17,22,0,3.61,67.22,0
4,17,22,15,3.61,119.65,0
4,17,22,30,3.62,138.15,0
4,17,22,45,3.64,151.67,0
4,17,23,0,3.65,164.35,0
4,17,23,15,3.67,202.31,0
4,17,23,30,3.69,206.02,0
4,17,23,45,3.71,226.71,0
4,18,0,0,3.74,160.01,0
4,18,0,15,3.76,149.31,0
4,18,0,30,3.77,224.92,0
4,18,0,45,3.8,239.2,0
4,18,1,0,3.82,239.97,0
4,18,1,15,3.85,192.03,0
4,18,1,30,3.87,214.28,0
4,18,1,45,3.9,225.06,0
4,18,2,0,3.92,160.93,0
4,18,2,15,3.94,88.11,0
4,18,2,30,3.94,132.86,0
4,18,2,45,3.96,133.73,0
4,18,3,0,3.97,109.41,0
4,18,3,15,3.98,176.89,0
4,18,3,30,3.99,209.63,0
4,18,3,45,4.01,206.88,0
4,18,4,0,4.04,147.91,0
4,18,4,15,4.05,128.08,0
4,18,4,30,4.06,163.83,0
4,18,4,45,4.08,204,0
4,18,5,0,4.1,178.44,0
4,18,5,15,4.12,181.01,0
4,18,5,30,4.13,181.18,0
4,18,5,45,4.15,176.84,0
4,18,6,0,4.17,71.91,0.19
4,18,6,15,4.18,13.36,3.14
4,18,6,30,4.17,7.27,12.49
4,18,6,45,4.16,7.57,4.62
4,18,7,0,4.15,8.38,1.83
4,18,7,15,4.15,0.34,12.87
4,18,7,30,4.14,0,105.75
4,18,7,45,4.11,0,184.94
4,18,8,0,4.07,0,217.58
4,18,8,15,4.04,0,256.85
4,18,8,30,3.99,0,274.17
4,18,8,45,3.94,0,323.49
4,18,9,0,3.89,0,388.55
4,18,9,15,3.82,0,419.85
4,18,9,30,3.75,0,470.57
4,18,9,45,3.67,0,510.07
4,18,10,0,3.59,0,539.39
4,18,10,15,3.5,0,544.55
4,18,10,30,3.42,0,543.89
4,18,10,45,3.33,0,546.49
4,18,11,0,3.24,0,500.18
4,18,11,15,3.17,0,249.67
4,18,11,30,3.12,0,188.75
4,18,11,45,3.09,0,176.36
4,18,12,0,3.05,0,140.93
4,18,12,15,3.02,0,111.74
4,18,12,30,3,0,71.77
4,18,12,45,2.98,0,54.45
4,18,13,0,2.97,0,43.74
4,18,13,15,2.95,11.82,9.94
4,18,13,30,2.94,30.53,0
4,18,13,45,2.93,43.79,0
4,18,14,0,2.93,44.03,0
4,18,14,15,2.93,39.45,0
4,18,14,30,2.92,26.81,0.48
4,18,14,45,2.92,86.15,0
4,18,15,0,2.92,87.14,0
4,18,15,15,2.93,79.68,0
4,18,15,30,2.93,92.97,0
4,18,15,45,2.94,96.6,0
4,18,16,0,2.94,86.63,0
4,18,16,15,2.95,115.46,0
4,18,16,30,2.96,122.87,0
4,18,16,45,2.97,123.78,0
4,18,17,0,2.98,124.81,0
4,18,17,15,2.98,116.75,0
4,18,17,30,2.99,110.35,0
4,18,17,45,3,113.23,0
4,18,18,0,3.01,106,0
4,18,18,15,3.02,39.45,132.82
4,18,18,30,3,0,339.85
4,18,18,45,2.94,0,344.72
4,18,19,0,2.88,0,367.09
4,18,19,15,2.83,0,384.02
4,18,19,30,2.76,0,397.42
4,18,19,45,2.69,0,411.09
4,18,20,0,2.63,0,413.05
4,18,20,15,2.56,0,428.49
4,18,20,30,2.49,0,414.15
4,18,20,45,2.42,0,395.39
4,18,21,0,2.35,0,412.37
4,18,21,15,2.29,32.79,97.66
4,18,21,30,2.26,88.05,0
4,18,21,45,2.27,121.69,0
4,18,22,0,2.27,137.93,0
4,18,22,15,2.29,159.76,0
4,18,22,30,2.3,195.27,0
4,18,22,45,2.32,203.46,0
4,18,23,0,2.34,175.35,4.58
4,18,23,15,2.36,349.25,0
4,18,23,30,2.4,378.9,0
4,18,23,45,2.44,404.33,0
4,19,0,0,2.5,334.05,0
4,19,0,15,2.53,286.02,0
4,19,0,30,2.57,301.89,0
4,19,0,45,2.6,317.67,0
4,19,1,0,2.64,328.17,0
4,19,1,15,2.68,333.77,0
4,19,1,30,2.72,327.41,0
4,19,1,45,2.76,340.99,0
4,19,2,0,2.8,336.52,0
4,19,2,15,2.85,346.73,0
4,19,2,30,2.89,325.91,0
4,19,2,45,2.93,326.59,0
4,19,3,0,2.97,366.27,0
4,19,3,15,3.01,359.13,0
4,19,3,30,3.06,365.54,0
4,19,3,45,3.1,371.14,0
4,19,4,0,3.14,369.55,0
4,19,4,15,3.19,371.72,0
4,19,4,30,3.24,371.77,0
4,19,4,45,3.28,348.96,0
4,19,5,0,3.33,294.93,0
4,19,5,15,3.36,306.58,0
4,19,5,30,3.4,327.35,0
4,19,5,45,3.44,311.14,0
4,19,6,0,3.47,295.43,0
4,19,6,15,3.51,295.61,0
4,19,6,30,3.54,255.34,0
4,19,6,45,3.57,279.23,0
4,19,7,0,3.6,323.1,0
4,19,7,15,3.64,255.49,0
4,19,7,30,3.68,1.83,198.06
4,19,7,45,3.64,0,324.41
4,19,8,0,3.59,0,354.76
4,19,8,15,3.53,0,365.83
4,19,8,30,3.47,0,401.13
4,19,8,45,3.4,0,387.43
4,19,9,0,3.34,0,410.4
4,19,9,15,3.27,0,408.99
4,19,9,30,3.2,0,419.27
4,19,9,45,3.13,0,408.7
4,19,10,0,3.07,0,381.19
4,19,10,15,3.01,0,352.73
4,19,10,30,2.94,0,350.12
4,19,10,45,2.89,0,381.65
4,19,11,0,2.83,0,373.4
4,19,11,15,2.76,0,351.66
4,19,11,30,2.7,0,331.43
4,19,11,45,2.65,0,346.67
4,19,12,0,2.59,23.92,202.26
4,19,12,15,2.55,185.72,0
4,19,12,30,2.57,165.66,0
4,19,12,45,2.59,188.12,0
4,19,13,0,2.61,194.17,0
4,19,13,15,2.62,172.65,0
4,19,13,30,2.64,187.27,0
4,19,13,45,2.66,154.67,0
4,19,14,0,2.68,165.99,0
4,19,14,15,2.69,157.7,0
4,19,14,30,2.7,147.23,0
4,19,14,45,2.72,166.89,0
4,19,15,0,2.73,153.15,0
4,19,15,15,2.75,151.47,0
4,19,15,30,2.76,191.31,0
4,19,15,45,2.78,229.45,0
4,19,16,0,2.8,264.29,0
4,19,16,15,2.83,249.52,0
4,19,16,30,2.86,272.95,0
4,19,16,45,2.89,252.41,0
4,19,17,0,2.92,252.75,0
4,19,17,15,2.94,237.9,0
4,19,17,30,2.97,212.05,0
4,19,17,45,2.99,118.39,0
4,19,18,0,3,112.23,0
4,19,18,15,3.01,104.65,0
4,19,18,30,3.02,112.4,0
4,19,18,45,3.03,117.04,0
4,19,19,0,3.04,122.49,0
4,19,19,15,3.05,45.33,110.67
4,19,19,30,3.03,0,322.15
4,19,19,45,2.98,0,350.07
4,19,20,0,2.92,0,360.81
4,19,20,15,2.86,0,355.47
4,19,20,30,2.8,0,378.07
4,19,20,45,2.73,0,377.95
4,19,21,0,2.67,0,405.81
4,19,21,15,2.6,0,342.97
4,19,21,30,2.54,32.41,20.16
4,19,21,45,2.53,71.09,0
4,19,22,0,2.53,101.49,0
4,19,22,15,2.53,113.49,0
4,19,22,30,2.54,152.67,0
4,19,22,45,2.55,207.46,0
4,19,23,0,2.58,184.89,0
4,19,23,15,2.59,186.05,0
4,19,23,30,2.61,208.91,0
4,19,23,45,2.63,253.43,0
4,20,0,0,2.66,208.48,0
4,20,0,15,2.68,177.9,0
4,20,0,30,2.7,233.41,0
4,20,0,45,2.72,249.76,0
4,20,1,0,2.75,260.66,0
4,20,1,15,2.78,322.43,0
4,20,1,30,2.82,305.81,0
4,20,1,45,2.85,299.37,0
4,20,2,0,2.88,285.93,0
4,20,2,15,2.92,263.51,0
4,20,2,30,2.95,250.2,0
4,20,2,45,2.98,220.01,0
4,20,3,0,3,231.15,0
4,20,3,15,3.02,250.49,0
4,20,3,30,3.05,252.22,0
4,20,3,45,3.08,251.63,0
4,20,4,0,3.1,275.56,0
4,20,4,15,3.14,295.66,0
4,20,4,30,3.17,288.05,0
4,20,4,45,3.2,274.06,0
4,20,5,0,3.23,212.28,0
4,20,5,15,3.26,221.97,0
4,20,5,30,3.28,215.32,0
4,20,5,45,3.3,251.98,0
4,20,6,0,3.33,226.68,0
4,20,6,15,3.35,192.03,0
4,20,6,30,3.37,179.94,0
4,20,6,45,3.39,229.67,0
4,20,7,0,3.41,219.57,0
4,20,7,15,3.44,84.44,0.09
4,20,7,30,3.44,0,42.97
4,20,7,45,3.43,0,50.78
4,20,8,0,3.41,0,111.01
4,20,8,15,3.38,0,130.94
4,20,8,30,3.36,0,102.23
4,20,8,45,3.33,0,68.34
4,20,9,0,3.31,0,70.84
4,20,9,15,3.3,0,75.57
4,20,9,30,3.27,0,92.45
4,20,9,45,3.26,0,68.78
4,20,10,0,3.23,0,86.79
4,20,10,15,3.21,0,122.4
4,20,10,30,3.19,0,125.19
4,20,10,45,3.16,0,143.33
4,20,11,0,3.13,0,139.23
4,20,11,15,3.1,0,105.61
4,20,11,30,3.08,0,105.8
4,20,11,45,3.06,0,125.09
4,20,12,0,3.03,0,49.23
4,20,12,15,3.02,0.82,29.28
4,20,12,30,3,0,30.83
4,20,12,45,2.99,0,52.38
4,20,13,0,2.98,1.01,13.83
4,20,13,15,2.97,0,29.23
4,20,13,30,2.95,0,43.65
4,20,13,45,2.94,0,49.53
4,20,14,0,2.92,0,73.35
4,20,14,15,2.9,0,46.34
4,20,14,30,2.89,0,57.01
4,20,14,45,2.87,0,66.62
4,20,15,0,2.87,0,78.8
4,20,15,15,2.83,1.58,19.65
4,20,15,30,2.83,147.76,3.28
4,20,15,45,2.84,254.79,0
4,20,16,0,2.87,246.59,0
4,20,16,15,2.9,291.09,0
4,20,16,30,2.93,287.96,0
4,20,16,45,2.96,287.41,0
4,20,17,0,3,262.45,0
4,20,17,15,3.03,231.97,0
4,20,17,30,3.05,131.79,0
4,20,17,45,3.06,146.08,0
4,20,18,0,3.08,126.25,0
4,20,18,15,3.09,113.53,0
4,20,18,30,3.09,89.07,0
4,20,18,45,3.1,86.75,0
4,20,19,0,3.1,80.87,0
4,20,19,15,3.11,43.31,51.69
4,20,19,30,3.1,0,319.11
4,20,19,45,3.05,0,324.81
4,20,20,0,3,0,340.28
4,20,20,15,2.94,0,352.37
4,20,20,30,2.88,0,366.08
4,20,20,45,2.82,0,362.41
4,20,21,0,2.75,0,411.89
4,20,21,15,2.69,0,392.27
4,20,21,30,2.62,0,395.54
4,20,21,45,2.56,0,368.88
4,20,22,0,2.5,0,340.91
4,20,22,15,2.44,71.23,82.61
4,20,22,30,2.42,277.7,0
4,20,22,45,2.45,268.77,0
4,20,23,0,2.48,267.36,0
4,20,23,15,2.52,287.19,0
4,20,23,30,2.55,299.15,0
4,20,23,45,2.59,316.27,0
4,21,0,0,2.62,256.9,0
4,21,0,15,2.65,239.02,0
4,21,0,30,2.68,278.07,0
4,21,0,45,2.71,290.16,0
4,21,1,0,2.74,327.88,0
4,21,1,15,2.78,354.55,0
4,21,1,30,2.82,358.81,0
4,21,1,45,2.87,364.49,0
4,21,2,0,2.91,369.79,0
4,21,2,15,2.96,374.47,0
4,21,2,30,3,373.7,0
4,21,2,45,3.05,355.37,0
4,21,3,0,3.09,366.13,0
4,21,3,15,3.13,381.07,0
4,21,3,30,3.18,375.63,0
4,21,3,45,3.22,384.35,0
4,21,4,0,3.27,402.45,0
4,21,4,15,3.32,373.7,0
4,21,4,30,3.36,313.71,0
4,21,4,45,3.4,244.65,0
4,21,5,0,3.43,215.47,0
4,21,5,15,3.45,225.81,0
4,21,5,30,3.47,258,0
4,21,5,45,3.5,277.05,0
4,21,6,0,3.53,260.89,0
4,21,6,15,3.56,242.43,0
4,21,6,30,3.58,208.71,0
4,21,6,45,3.6,272.23,0
4,21,7,0,3.63,174,0
4,21,7,15,3.65,0,123.83
4,21,7,30,3.62,0,195.22
4,21,7,45,3.59,0,196.86
4,21,8,0,3.55,0,229.68
4,21,8,15,3.51,0,285.97
4,21,8,30,3.46,0,317.52
4,21,8,45,3.4,0,325.77
4,21,9,0,3.35,0,335.93
4,21,9,15,3.29,0,342.31
4,21,9,30,3.23,0,344.05
4,21,9,45,3.18,0,362.25
4,21,10,0,3.11,0,364.19
4,21,10,15,3.06,0,369.94
4,21,10,30,3,0,370.42
4,21,10,45,2.93,0,356.23
4,21,11,0,2.87,0,271.22
4,21,11,15,2.82,44.45,28.55
4,21,11,30,2.81,103.3,0
4,21,11,45,2.82,95.93,0
4,21,12,0,2.83,95.97,0
4,21,12,15,2.83,115.25,0
4,21,12,30,2.84,137.19,0
4,21,12,45,2.85,134.4,0
4,21,13,0,2.86,132.05,0
4,21,13,15,2.87,141.33,0
4,21,13,30,2.88,125.37,0
4,21,13,45,2.89,135.13,0
4,21,14,0,2.9,112.37,0
4,21,14,15,2.91,130.99,0
4,21,14,30,2.92,120.37,0
4,21,14,45,2.93,137.15,0
4,21,15,0,2.94,133.35,0
4,21,15,15,2.95,140.19,0
4,21,15,30,2.96,182.35,0
4,21,15,45,2.98,193.33,0
4,21,16,0,3,199.17,0
4,21,16,15,3.01,205.33,0
4,21,16,30,3.04,219.63,0
4,21,16,45,3.06,216.44,0
4,21,17,0,3.08,225.25,0
4,21,17,15,3.1,264.03,0
4,21,17,30,3.13,267.61,0
4,21,17,45,3.16,223.38,0
4,21,18,0,3.18,252.27,0
4,21,18,15,3.21,135.67,41.63
4,21,18,30,3.22,0,309.47
4,21,18,45,3.16,0,306.71
4,21,19,0,3.11,0,324.41
4,21,19,15,3.06,0,327.17
4,21,19,30,3,0,322.48
4,21,19,45,2.95,0,344.71
4,21,20,0,2.89,0,366.41
4,21,20,15,2.83,0,383.1
4,21,20,30,2.76,0,428.58
4,21,20,45,2.69,0,419.76
4,21,21,0,2.62,0,429.97
4,21,21,15,2.55,0,415.22
4,21,21,30,2.48,50.59,91.78
4,21,21,45,2.46,199.94,0
4,21,22,0,2.48,175.3,0
4,21,22,15,2.5,154.37,0
4,21,22,30,2.51,167.59,0
4,21,22,45,2.53,222.55,0
4,21,23,0,2.55,253.56,0
4,21,23,15,2.58,280.85,0
4,21,23,30,2.61,293.83,0
4,21,23,45,2.64,301.97,0
4,22,0,0,2.68,279.27,0
4,22,0,15,2.71,142.41,0
4,22,0,30,2.72,262.89,0
4,22,0,45,2.75,370.65,0
4,22,1,0,2.79,376.49,0
4,22,1,15,2.84,390.68,0
4,22,1,30,2.88,379.68,0
4,22,1,45,2.93,364.67,0
4,22,2,0,2.98,376.05,0
4,22,2,15,3.02,363.69,0
4,22,2,30,3.06,359.56,0
4,22,2,45,3.1,367.42,0
4,22,3,0,3.15,337.92,0
4,22,3,15,3.19,341.72,0
4,22,3,30,3.23,326.1,0
4,22,3,45,3.27,326.59,0
4,22,4,0,3.31,363.96,0
4,22,4,15,3.35,378.9,0
4,22,4,30,3.39,364.14,0
4,22,4,45,3.44,362.64,0
4,22,5,0,3.48,328.9,0
4,22,5,15,3.52,313.98,0
4,22,5,30,3.55,322.01,0
4,22,5,45,3.59,326.48,0
4,22,6,0,3.63,235.72,0
4,22,6,15,3.65,138.85,0
4,22,6,30,3.67,93.31,0
4,22,6,45,3.67,6.65,105.13
4,22,7,0,3.65,0,157.7
4,22,7,15,3.62,0,206.93
4,22,7,30,3.58,0,229.59
4,22,7,45,3.54,0,265.82
4,22,8,0,3.49,0,310.83
4,22,8,15,3.43,0,339.45
4,22,8,30,3.38,0,368.25
4,22,8,45,3.31,0,353.97
4,22,9,0,3.26,0,378.81
4,22,9,15,3.19,0,395.94
4,22,9,30,3.13,0,415.13
4,22,9,45,3.06,0,385.07
4,22,10,0,2.99,0,386.85
4,22,10,15,2.93,0,376.65
4,22,10,30,2.86,0,373.22
4,22,10,45,2.8,0,378.38
4,22,11,0,2.73,0,362.23
4,22,11,15,2.67,0,346.22
4,22,11,30,2.61,0,333.44
4,22,11,45,2.56,0,336.47
4,22,12,0,2.5,0,323.11
4,22,12,15,2.44,0,318
4,22,12,30,2.38,4.34,176.81
4,22,12,45,2.35,134.07,0.34
4,22,13,0,2.36,198.66,0
4,22,13,15,2.38,221.41,0
4,22,13,30,2.4,215.92,0
4,22,13,45,2.42,192.81,0
4,22,14,0,2.44,178.05,0
4,22,14,15,2.46,162.47,0
4,22,14,30,2.47,163.96,0
4,22,14,45,2.49,180.67,0
4,22,15,0,2.5,184.37,0
4,22,15,15,2.52,167.38,0
4,22,15,30,2.54,187.6,0
4,22,15,45,2.56,205.5,0
4,22,16,0,2.58,205.1,0
4,22,16,15,2.6,216.53,0
4,22,16,30,2.63,215.27,0
4,22,16,45,2.65,204.14,0
4,22,17,0,2.67,226.36,0
4,22,17,15,2.69,199.81,0
4,22,17,30,2.71,218.65,0
4,22,17,45,2.73,220.1,0
4,22,18,0,2.76,232.39,0
4,22,18,15,2.78,229.12,0
4,22,18,30,2.81,237.99,0
4,22,18,45,2.83,237.9,0
4,22,19,0,2.85,219.19,0
4,22,19,15,2.88,210.45,0
4,22,19,30,2.9,51.22,197.43
4,22,19,45,2.87,0,331.11
4,22,20,0,2.82,0,340.04
4,22,20,15,2.76,0,329.04
4,22,20,30,2.7,0,366.22
4,22,20,45,2.64,0,346.01
4,22,21,0,2.58,0,350.61
4,22,21,15,2.52,0,357.64
4,22,21,30,2.46,15.97,173.9
4,22,21,45,2.42,64.19,0
4,22,22,0,2.42,65.29,0
4,22,22,15,2.42,72.83,0
4,22,22,30,2.42,119.93,0
4,22,22,45,2.43,144.68,0
4,22,23,0,2.44,166.57,0
4,22,23,15,2.45,169.08,0
4,22,23,30,2.47,247.39,0
4,22,23,45,2.5,292.97,0
4,23,0,0,2.53,200.13,0
4,23,0,15,2.55,227,0
4,23,0,30,2.57,286.7,0
4,23,0,45,2.61,297.54,0
4,23,1,0,2.64,395.69,0
4,23,1,15,2.69,438.27,0
4,23,1,30,2.74,433.16,0
4,23,1,45,2.79,443.92,0
4,23,2,0,2.85,392.45,0
4,23,2,15,2.9,363.56,0
4,23,2,30,2.94,351.66,0
4,23,2,45,2.98,397.67,0
4,23,3,0,3.03,433.05,0
4,23,3,15,3.08,464.7,0
4,23,3,30,3.14,430.31,0
4,23,3,45,3.19,438.57,0
4,23,4,0,3.25,426.07,0
4,23,4,15,3.3,400.89,0
4,23,4,30,3.35,280.34,0
4,23,4,45,3.38,252.52,0
4,23,5,0,3.41,224.54,0
4,23,5,15,3.43,236.01,0
4,23,5,30,3.46,234.82,0
4,23,5,45,3.48,249.41,0
4,23,6,0,3.51,237.07,0
4,23,6,15,3.53,226.46,0
4,23,6,30,3.55,202.2,0
4,23,6,45,3.58,204.67,0
4,23,7,0,3.59,358.03,0
4,23,7,15,3.64,306.81,0
4,23,7,30,3.67,270.41,0
4,23,7,45,3.7,156.79,13.74
4,23,8,0,3.72,0,238.72
4,23,8,15,3.67,0,293.69
4,23,8,30,3.62,0,358.45
4,23,8,45,3.56,0,395.4
4,23,9,0,3.5,0,441.17
4,23,9,15,3.42,0,457.28
4,23,9,30,3.34,0,473.82
4,23,9,45,3.26,0,490.22
4,23,10,0,3.18,0,484.77
4,23,10,15,3.1,0,509.41
4,23,10,30,3.02,0,505.31
4,23,10,45,2.94,0,503.33
4,23,11,0,2.86,0,478.1
4,23,11,15,2.78,0,476.22
4,23,11,30,2.71,7.57,373.61
4,23,11,45,2.64,84.49,13.6
4,23,12,0,2.64,0,78.9
4,23,12,15,2.62,0,64.77
4,23,12,30,2.6,0,67.23
4,23,12,45,2.59,0,48.52
4,23,13,0,2.57,0,33.71
4,23,13,15,2.56,0,54.35
4,23,13,30,2.54,2.6,23.53
4,23,13,45,2.52,4.48,7.71
4,23,14,0,2.51,6.7,11.95
4,23,14,15,2.5,19.86,0.91
4,23,14,30,2.5,20.26,0.33
4,23,14,45,2.5,17.74,0.19
4,23,15,0,2.48,43.17,0
4,23,15,15,2.48,48.22,0
4,23,15,30,2.48,65.49,0
4,23,15,45,2.48,79.09,0
4,23,16,0,2.48,99.39,0
4,23,16,15,2.49,93.93,0
4,23,16,30,2.49,121.29,0
4,23,16,45,2.5,92.35,0
4,23,17,0,2.51,126.84,0
4,23,17,15,2.51,128.67,0
4,23,17,30,2.52,132.95,0
4,23,17,45,2.53,111.11,0
4,23,18,0,2.54,113.13,0
4,23,18,15,2.55,108.47,0
4,23,18,30,2.55,116.52,0
4,23,18,45,2.56,99.88,0
4,23,19,0,2.57,118.54,0
4,23,19,15,2.58,120.65,0
4,23,19,30,2.58,147.62,0
4,23,19,45,2.59,145.39,0
4,23,20,0,2.6,20.69,182.91
4,23,20,15,2.57,0,257.15
4,23,20,30,2.52,0,270.59
4,23,20,45,2.48,0,246.23
4,23,21,0,2.43,0,246.87
4,23,21,15,2.38,0,256.07
4,23,21,30,2.34,0,231.29
4,23,21,45,2.3,35.11,36.55
4,23,22,0,2.28,172.08,0
4,23,22,15,2.3,291.43,0
4,23,22,30,2.33,285.31,0
4,23,22,45,2.36,275.65,0
4,23,23,0,2.39,299.77,0
4,23,23,15,2.42,323.87,0
4,23,23,30,2.46,338.4,0
4,23,23,45,2.5,381.36,0
4,24,0,0,2.55,325.53,0
4,24,0,15,2.59,258.88,0
4,24,0,30,2.61,270.83,0
4,24,0,45,2.64,265.77,0
4,24,1,0,2.68,257.15,0
4,24,1,15,2.7,253.85,0
4,24,1,30,2.73,278.84,0
4,24,1,45,2.76,313.31,0
4,24,2,0,2.8,348.57,0
4,24,2,15,2.84,357.21,0
4,24,2,30,2.88,346.45,0
4,24,2,45,2.92,391.45,0
4,24,3,0,2.97,396.93,0
4,24,3,15,3.02,391.02,0
4,24,3,30,3.06,391.77,0
4,24,3,45,3.11,408.55,0
4,24,4,0,3.16,401.76,0
4,24,4,15,3.21,405.67,0
4,24,4,30,3.26,421.58,0
4,24,4,45,3.31,368.59,0
4,24,5,0,3.36,273.77,0
4,24,5,15,3.39,270.55,0
4,24,5,30,3.42,256.65,0
4,24,5,45,3.45,232.5,0
4,24,6,0,3.47,220.74,0
4,24,6,15,3.5,219.72,0
4,24,6,30,3.52,240.46,0
4,24,6,45,3.54,292.73,0
4,24,7,0,3.58,290.47,0
4,24,7,15,3.61,295.67,0
4,24,7,30,3.65,271.5,0
4,24,7,45,3.68,172.7,52.71
4,24,8,0,3.69,0,244.16
4,24,8,15,3.65,0,272.29
4,24,8,30,3.6,0,317.07
4,24,8,45,3.54,0,348.91
4,24,9,0,3.49,0,386.81
4,24,9,15,3.43,0,422.35
4,24,9,30,3.36,0,434.35
4,24,9,45,3.28,0,453.51
4,24,10,0,3.2,0,481.45
4,24,10,15,3.13,0,488.63
4,24,10,30,3.05,0,503.31
4,24,10,45,2.97,0,512.01
4,24,11,0,2.88,0,490.03
4,24,11,15,2.8,0,516.39
4,24,11,30,2.72,0,477.28
4,24,11,45,2.64,0,488.33
4,24,12,0,2.57,0,452.16
4,24,12,15,2.5,0,437.93
4,24,12,30,2.43,0,407.84
4,24,12,45,2.36,0,399.97
4,24,13,0,2.3,60.42,39.16
4,24,13,15,2.29,97.05,0
4,24,13,30,2.29,100.2,0
4,24,13,45,2.3,67.51,0
4,24,14,0,2.3,46.59,0.09
4,24,14,15,2.3,69.64,0
4,24,14,30,2.3,72.33,0
4,24,14,45,2.31,33.18,0
4,24,15,0,2.3,21.45,1.06
4,24,15,15,2.3,31.2,0
4,24,15,30,2.3,112.25,0
4,24,15,45,2.3,149.16,0
4,24,16,0,2.31,153.61,0
4,24,16,15,2.33,137.43,0
4,24,16,30,2.34,75.33,0
4,24,16,45,2.34,94.95,0
4,24,17,0,2.35,175.21,0
4,24,17,15,2.36,199.65,0
4,24,17,30,2.39,190.77,0
4,24,17,45,2.41,188.96,0
4,24,18,0,2.42,189.53,0
4,24,18,15,2.44,188.99,0
4,24,18,30,2.46,169.93,0
4,24,18,45,2.47,160.63,0
4,24,19,0,2.49,166.33,0
4,24,19,15,2.51,145.21,0
4,24,19,30,2.52,150.89,0
4,24,19,45,2.53,85.79,0
4,24,20,0,2.53,1.79,234.42
4,24,20,15,2.5,0,279.71
4,24,20,30,2.44,29.95,61.39
4,24,20,45,2.43,0,153.35
4,24,21,0,2.4,0,189.87
4,24,21,15,2.36,0,139.71
4,24,21,30,2.34,39.11,33.41
4,24,21,45,2.33,113.23,0
4,24,22,0,2.34,199.11,0
4,24,22,15,2.36,260.46,0
4,24,22,30,2.39,284.92,0
4,24,22,45,2.42,308.3,0
4,24,23,0,2.45,313.7,0
4,24,23,15,2.49,315.82,0
4,24,23,30,2.53,349.97,0
4,24,23,45,2.57,354.73,0
4,25,0,0,2.61,324.61,0
4,25,0,15,2.65,293.69,0
4,25,0,30,2.69,285.54,0
4,25,0,45,2.72,339.36,0
4,25,1,0,2.76,353.69,0
4,25,1,15,2.81,362.61,0
4,25,1,30,2.85,373.89,0
4,25,1,45,2.9,367.43,0
4,25,2,0,2.94,371.81,0
4,25,2,15,2.99,360.01,0
4,25,2,30,3.03,358.89,0
4,25,2,45,3.08,371.04,0
4,25,3,0,3.12,341.25,0
4,25,3,15,3.16,360.97,0
4,25,3,30,3.2,332.65,0
4,25,3,45,3.24,323.45,0
4,25,4,0,3.28,310.77,0
4,25,4,15,3.32,318.57,0
4,25,4,30,3.35,221.05,0
4,25,4,45,3.38,226.71,0
4,25,5,0,3.41,235.39,0
4,25,5,15,3.43,248.54,0
4,25,5,30,3.46,269.39,0
4,25,5,45,3.49,251.63,0
4,25,6,0,3.52,254.73,0
4,25,6,15,3.55,215.71,0
4,25,6,30,3.57,199.89,0
4,25,6,45,3.59,309.03,0
4,25,7,0,3.62,357.79,0
4,25,7,15,3.67,342.83,0
4,25,7,30,3.71,58.3,59.94
4,25,7,45,3.7,0,149.5
4,25,8,0,3.67,0,179.6
4,25,8,15,3.64,0,209.59
4,25,8,30,3.6,0,233.12
4,25,8,45,3.56,0,273.18
4,25,9,0,3.51,0,301.31
4,25,9,15,3.47,0,350.6
4,25,9,30,3.41,0,380.94
4,25,9,45,3.34,0,379.89
4,25,10,0,3.28,0,425.39
4,25,10,15,3.21,0,440.96
4,25,10,30,3.14,0,449.9
4,25,10,45,3.06,0,470.16
4,25,11,0,2.99,0,462.29
4,25,11,15,2.92,0,429.97
4,25,11,30,2.85,0,415.65
4,25,11,45,2.77,0,443.1
4,25,12,0,2.7,0,450.27
4,25,12,15,2.63,0,408.08
4,25,12,30,2.57,0,162.31
4,25,12,45,2.53,31.83,0.39
4,25,13,0,2.53,62.99,0
4,25,13,15,2.53,63.71,0
4,25,13,30,2.53,105.41,0
4,25,13,45,2.54,95.97,0
4,25,14,0,2.55,204.67,0
