month,day,hour,min,i_uiip,i_f,i_uiipu,truth
10,14,0,30,414.6,233.93,221.8,0
10,14,0,45,420.88,233.27,220.53,0
10,14,1,30,401.33,231.87,218.4,0
10,14,2,0,409.7,244.93,210.6,0
10,14,4,0,414.07,276.93,212.93,0
10,14,5,0,411,277.4,208.2,0
10,14,5,30,389.98,273.33,232.4,0
10,14,6,0,255.81,269.27,369.67,0
10,14,6,15,268.25,269.27,369.4,0
10,14,8,45,88.7,264.33,88,0
10,14,11,30,147.24,244.87,203.4,0
10,14,14,0,206.61,270.67,383.87,0
10,14,16,15,280.8,264.87,341.47,0
10,14,19,45,160.26,262.27,159.4,0
10,14,22,15,237.6,258.4,104.8,0
10,14,23,15,222.69,260.67,387.2,0
10,15,1,45,370.05,257.6,231,0
10,15,2,15,413.28,256.73,227.93,0
10,15,3,15,428.21,285.4,224.53,0
10,15,4,0,412.93,280.8,219.4,0
10,15,4,15,424.09,279.87,214.73,0
10,15,5,45,357.02,279.47,218.53,0
10,15,6,0,346.68,277.53,228.07,0
10,15,7,30,170.83,251.6,440.13,0
10,15,10,15,114.26,275.13,113.33,0
10,15,11,15,171.42,252.47,204.93,0
10,15,13,15,153.27,260.07,205.27,0
10,15,13,45,230.39,261.73,205.07,0
10,15,14,45,229.89,263.53,203.13,0
10,15,15,30,231.52,259.6,384.13,0
10,15,18,30,230.69,268.13,384.6,0
10,15,18,45,231.02,268.07,384.87,0
10,15,19,30,231.16,268.13,384.33,0
10,15,19,45,230.81,268.13,382.73,0
10,15,20,0,231.49,268.4,383.47,0
10,15,21,0,279.8,264.6,383.47,0
10,15,21,30,260.44,263.47,382.13,0
10,15,21,45,247.64,263.93,382.27,0
10,15,22,30,232.76,259.87,380.6,0
10,16,0,15,441.44,259.87,242,0
10,16,0,30,428.14,260.8,239.67,0
10,16,1,0,396.35,257.33,211.33,0
10,16,5,30,359.33,269.87,125.13,0
10,16,7,30,163.66,274.13,191.8,0
10,16,7,45,177.99,271.93,192,0
10,16,8,0,198.66,273.87,192.8,0
10,16,8,30,158.03,275.2,192.93,0
10,16,9,0,97.31,290.07,86.2,0
10,16,9,30,100.73,289.93,100,0
10,16,10,45,98.93,282.67,98.47,0
10,16,14,0,201.43,267.67,196.93,0
10,16,14,45,215.83,278.27,195.93,0
10,16,16,30,250.48,281.33,139.2,0
10,16,16,45,246.42,281.47,139.6,0
10,16,17,0,252.85,278.2,140.87,0
10,16,19,0,248.7,257.93,367.4,0
10,16,22,0,236.48,283.4,367.47,0
10,16,23,30,191.23,268.33,426.33,0
10,17,0,30,420.13,270.4,288.47,0
10,17,1,0,422.91,272.6,175.27,0
10,17,1,30,391.06,271.33,176.53,0
10,17,2,0,407.3,270.8,177.2,0
10,17,3,30,409.58,266.87,227.67,0
10,17,3,45,407.22,265.87,225,0
10,17,4,30,404.6,263.93,235.73,0
10,17,5,45,209.63,263.47,137.27,0
10,17,6,45,204.93,260.33,165.73,0
10,17,8,45,231.95,266.67,181.6,0
10,17,9,15,201.15,270.2,125.67,0
10,17,10,45,176.87,246.2,120.67,0
10,17,11,15,176.75,246.87,121.47,0
10,17,11,45,166.1,242.07,196.53,0
10,17,12,15,169.73,244.33,197.47,0
10,17,13,45,166.28,245.07,196.53,0
10,17,14,30,140.46,251,167.73,0
10,17,15,30,93.32,254.27,92.87,0
10,17,16,30,92.33,246.87,91.4,0
10,17,17,30,92.39,259.4,91.67,0
10,17,17,45,92.04,266.27,91.73,0
10,17,19,0,92.4,268.67,91.67,0
10,17,20,45,232.69,261.6,205.8,0
10,17,21,0,232.53,259.4,206.53,0
10,17,21,15,234.33,259.07,205.33,0
10,17,22,15,280.68,263.87,295.07,0
10,18,0,0,339.95,242,376.8,0
10,18,0,45,378.34,237.8,372.33,0
10,18,1,45,324.76,253.13,271,0
10,18,3,0,306.48,252.07,274.73,0
10,18,4,30,334.07,266.47,336.93,0
10,18,5,15,349.36,266.07,338.4,0
10,18,5,30,342.86,264.8,334.67,0
10,18,9,15,206.03,284.53,52.73,0
10,18,9,45,175.28,280.07,187.6,0
10,18,15,30,142.36,252.33,154.4,0
10,18,16,0,256.29,244.8,430.47,0
10,18,16,30,241.12,256.93,406.47,0
10,18,16,45,220.49,258.13,403.73,0
10,18,18,0,121.14,278.53,93,0
10,18,19,30,95.51,282.93,94.93,0
10,18,23,15,212.06,255.4,383.4,0
10,18,23,30,197.95,254.93,381.47,0
10,19,0,45,335.51,246.93,359.13,0
10,19,1,0,331.53,250.73,290.53,0
10,19,3,30,354.09,274.47,251.73,0
10,19,6,15,364.37,280.93,277,0
10,19,6,30,345.26,279.13,289.33,0
10,19,6,45,256.03,281.07,290.53,0
10,19,8,30,65.78,303.47,65.13,0
10,19,11,15,98.68,250.8,98.27,0
10,19,12,45,99.37,253.6,98.27,0
10,19,13,0,207.25,245.53,78,0
10,19,13,45,253.87,235.8,390.67,0
10,19,15,30,274.76,264.47,318.33,0
10,19,18,45,143.24,275.47,142.2,0
10,19,19,15,137.76,283.13,136.93,0
10,19,22,30,251.47,268.13,346.4,0
10,19,23,45,197.3,259.47,371.2,0
10,20,1,15,361.4,252.8,309.6,0
10,20,3,15,342.18,250.73,302.2,0
10,20,4,0,340.83,279.87,296.53,0
10,20,4,15,341.72,279.07,296.4,0
10,20,11,0,86.3,276.8,85.8,0
10,20,12,45,208.72,256.8,377.8,0
10,20,15,0,274.72,250.6,282.53,0
10,20,16,30,239.62,239.33,473.4,0
10,20,18,45,141.03,263.67,139.87,0
10,20,19,45,140.56,272.87,139.27,0
10,20,20,45,317,270.8,119.6,0
10,20,23,15,271.52,267.27,329.27,0
10,21,0,0,327.85,262.07,327.2,0
10,21,0,45,334.07,255,320.13,0
10,21,2,0,336.61,261.07,315.4,0
10,21,3,15,347.36,277,267.27,0
10,21,4,0,332.41,273.47,288.2,0
10,21,4,15,329.58,273.27,289.53,0
10,21,5,0,336.57,273.67,295.2,0
10,21,5,15,410.82,272.33,316.47,0
10,21,5,30,403.45,273.47,251.8,0
10,21,7,0,260.62,278.8,265,0
10,21,8,0,276.16,273.4,357,0
10,21,10,15,276,257.07,353.4,0
10,21,10,45,273.24,256.93,355.13,0
10,21,13,0,259.32,258,302.6,0
10,21,13,30,259.61,256.4,381.67,0
10,21,14,15,258.43,255.93,384.4,0
10,21,15,0,266.22,256.4,381.67,0
10,21,17,0,236.08,257.07,351.8,0
10,21,19,30,165.49,275.4,164.33,0
10,21,21,30,166.69,269.2,165.6,0
10,21,23,15,212.49,259.07,382.27,0
10,22,0,0,311.84,254.87,381.33,0
10,22,0,15,401.04,254.2,378.07,0
10,22,2,45,352.95,250.4,259,0
10,22,3,0,353.15,250.8,256.47,0
10,22,3,45,322.52,249.47,253.27,0
10,22,4,0,332.61,247.93,252.93,0
10,22,5,30,358.17,263.8,320.33,0
10,22,7,15,176.48,285.27,173.2,0
10,22,11,30,208.43,271.13,178.93,0
10,22,12,15,185.54,255.07,180.07,0
10,22,14,0,191.08,239.8,181.4,0
10,22,15,30,185.16,241.27,180.33,0
10,22,16,30,143.05,239.67,208.73,0
10,22,19,30,169.05,286.4,209.2,0
10,22,21,15,218.9,262.6,165.8,0
10,22,22,15,213.58,262.47,165,0
10,22,23,0,215.85,264.27,165.07,0
10,22,23,45,198.72,261.27,164.67,0
10,23,0,0,308.3,262.73,165.47,0
10,23,0,15,354.42,256.27,296.8,0
10,23,0,30,370.87,255.67,295.47,0
10,23,1,45,332.78,249.67,258.33,0
10,23,2,15,337.83,244.07,314.93,0
10,23,5,0,351.87,264.67,277.33,0
10,23,5,15,372.9,262.07,276.47,0
10,23,8,30,264.40500000000003,398.29499999999996,239.20499999999998,1
10,23,8,45,198.68,265.53,159.73,0
10,23,9,15,219.56,268.2,160.4,0
10,23,10,30,236.95,275.93,164.93,0
10,23,11,45,237.06,278.27,165.13,0
10,23,14,15,230.99,273.07,164.73,0
10,23,15,0,224.67,271,163.07,0
10,23,15,45,224.46,270.73,163.33,0
10,23,17,30,218.12,271.07,161.93,0
10,23,19,15,147.59,264.33,135.73,0
10,23,22,45,90.07,249.33,295.07,0
10,23,23,45,200.48,240.2,371.8,0
10,24,0,15,363,266.6,253.6,0
10,24,1,15,361.13,260.93,257.8,0
10,24,1,30,347.73,258.2,279.93,0
10,24,2,45,341.19,258.27,280.73,0
10,24,3,15,368.39,257.33,278.13,0
10,24,7,15,226.85,273.93,339.93,0
10,24,10,0,98.04,268.67,96.8,0
10,24,11,0,99.32,272.93,98.73,0
10,24,13,30,226.35,257.53,381.47,0
10,24,14,15,228.86,255.73,450.33,0
10,24,14,30,226.5,255.67,507.13,0
10,24,14,45,220.35,254.87,476.67,0
10,24,15,0,224.74,254.93,475.4,0
10,24,19,0,68.66,277.6,68.13,0
10,24,22,30,168.37,262.13,289.53,0
10,24,22,45,213.48,260.6,381.13,0
10,25,2,45,351.77,256.67,307.87,0
10,25,4,0,350.96,252.47,298.93,0
10,25,5,15,371.88,266.33,300.33,0
10,25,6,15,409.38,272.2,200.67,0
10,25,7,45,154.51,263.8,179.2,0
10,25,8,0,97.07,268.8,95.87,0
10,25,8,45,96.73,277.73,96.87,0
10,25,9,30,102.53,284.07,101.67,0
10,25,10,45,326.92,258.93,381.67,0
10,25,11,45,258.65,260.2,338.33,0
10,25,12,0,257,259,339.67,0
10,25,18,30,109.21,275.4,108.4,0
10,25,20,15,108.9,282.73,108.07,0
10,25,22,0,125.05,277.93,41,0
10,26,1,45,370.15,277.4,203.87,0
10,26,4,0,364.18,270.53,301.13,0
10,26,4,15,371.36,269.4,298.13,0
10,26,5,15,390,274.53,204.13,0
10,26,6,15,349.74,273.33,319.87,0
10,26,8,30,90.95,290.4,90.2,0
10,26,9,30,91.91,266.47,90.73,0
10,26,12,30,251.64,254.93,243.4,0
10,26,13,30,272.81,253.27,387.8,0
10,26,13,45,257.79,253.33,386.73,0
10,26,14,0,261.41,252.33,386.07,0
10,26,16,15,220.82,252.33,383.67,0
10,26,16,45,239.59,252.73,384.67,0
10,26,17,15,233.8,253.6,384.67,0
10,26,20,0,67.67,280,67,0
10,26,20,45,260.58,258.87,388.47,0
10,26,23,0,319.56,396.59999999999997,573.5999999999999,1
10,27,1,45,330.72,275.13,238.2,0
10,27,2,15,340.81,267.93,327.13,0
10,27,3,15,341.3,268.27,327.33,0
10,27,3,45,331.84,265.13,322.73,0
10,27,4,0,328.96,264.47,322.33,0
10,27,4,15,335.78,264,321.6,0
10,27,5,45,388.34,271.67,234.4,0
10,27,6,15,377.23,273.2,250.93,0
10,27,7,45,93.33,261,92.67,0
10,27,9,30,92.41,269.93,92,0
10,27,10,30,92.23,270.67,90.87,0
10,27,11,30,250.7,251.2,382.33,0
10,27,12,15,253.76,252.4,380.53,0
10,27,13,15,254.98,251.93,323.13,0
10,27,14,0,245.27,255.27,183.07,0
10,27,19,30,102.31,285.73,101.53,0
10,27,21,30,102.73,284,102.53,0
10,27,22,0,115.23,283.73,101.73,0
10,27,23,0,205.77,261.33,380.8,0
10,28,0,30,348.78,260.07,205.87,0
10,28,1,0,354.21,257.87,207.33,0
10,28,1,45,339.21,257.87,206.8,0
10,28,2,15,359.88,262.87,249.47,0
10,28,3,0,371.37,267.73,340,0
10,28,5,0,341.73,271.67,279.27,0
10,28,5,30,333.75,269.93,278.53,0
10,28,5,45,324.26,270.13,279.33,0
10,28,8,0,89.84,261.6,89.6,0
10,28,8,15,90.72,264.73,91.2,0
10,28,13,30,299.86,249.73,328.8,0
10,28,17,30,245.15,253.33,383.87,0
10,28,19,15,68.54,296.73,67.8,0
10,28,22,15,111.04,263.78,66.78,0
10,29,0,0,332.28,263.2,386.07,0
10,29,0,45,360.37,252.13,209.13,0
10,29,1,45,335.64,246.73,208.73,0
10,29,3,15,373.71,262.53,323.47,0
10,29,3,30,369.3,269.33,320.67,0
10,29,5,15,383.95,275.13,245.87,0
10,29,6,0,385.89,272.6,203.33,0
10,29,6,15,392.05,275.07,202.47,0
10,29,6,30,399.64,275.27,204.2,0
10,29,7,45,190.23,271.53,376.27,0
10,29,8,45,233.05,277.33,416.53,0
10,29,9,0,232.8,277.13,416.4,0
10,29,10,45,235.64,279.73,303.53,0
10,29,12,0,231.48,277.67,390.73,0
10,29,13,30,225.46,231,381.47,0
10,29,14,0,228.9,231.87,381.8,0
10,29,14,30,227.49,229.47,382.07,0
10,29,16,45,226.82,233.2,382.2,0
10,29,18,15,170,298.07,168.13,0
10,29,18,45,168.96,301.2,168.73,0
10,29,20,0,170.42,280.47,169.53,0
10,29,21,30,167.74,280.93,167.13,0
10,29,23,45,204.75,256.47,381.53,0
10,30,0,0,347.45,255.73,379.4,0
10,30,2,45,341.87,253.27,336,0
10,30,3,30,346.4,256.67,330.47,0
10,30,4,30,356.42,267.87,201.93,0
10,30,5,45,227.95,267.13,236.07,0
10,30,6,15,180.53,269.2,200.67,0
10,30,8,30,236.83,164.27,390.87,0
10,30,8,45,235.57,219.47,363.53,0
10,30,12,0,228.39,272.6,446.67,0
10,30,13,15,225.79,271.6,309.8,0
10,30,15,0,184.51,270.4,343.8,0
10,30,19,30,145.24,245.73,144.2,0
10,30,20,45,143.95,279.6,142.73,0
10,31,4,15,392.01,268.93,200.93,0
10,31,4,45,374.72,268.2,200.4,0
10,31,5,0,387.29,270.13,198.87,0
10,31,6,0,195.6,265.87,364.33,0
10,31,6,15,224.84,270.73,295.8,0
10,31,6,45,197.39,263.53,192.53,0
10,31,9,0,192.79,275.4,109.8,0
10,31,12,0,164.33,255.67,257.27,0
10,31,13,15,174.16,258.27,278.93,0
10,31,13,30,183.01,257.87,277.13,0
10,31,15,15,156.15,258.6,192.53,0
10,31,15,30,165.48,257.93,192.07,0
10,31,16,0,125.48,269.73,89.87,0
10,31,16,45,107.58,270.47,106.2,0
10,31,17,15,107.32,274.53,106.47,0
10,31,17,45,107.23,270.8,105.73,0
10,31,18,45,106.89,269.47,106.4,0
10,31,19,30,107.62,272.47,106.93,0
10,31,21,30,150.62,272.4,149.6,0
10,31,22,15,202.52,275.73,201.33,0
10,31,22,45,166.33,254,276.93,0
11,1,0,45,393.44,243.73,222.53,0
11,1,1,0,395.79,246.8,267.67,0
11,1,3,45,410.29,274.53,286,0
11,1,5,15,409.7,276.73,204.07,0
11,1,5,30,422.09,277,203.47,0
11,1,6,15,168.57,260.93,277.4,0
11,1,7,45,203.49,266.73,205.27,0
11,1,8,0,214.81,268.87,204.87,0
11,1,9,30,204.84,279.2,130.33,0
11,1,10,15,204.53,253.53,429.2,0
11,1,10,45,217.2,255.73,432.8,0
11,1,11,30,193.64,255,432.67,0
11,1,15,0,195.67,248.47,421.67,0
11,1,15,15,194.27,247.8,420.73,0
11,1,15,30,197.78,247.53,419.8,0
11,1,15,45,198.57,248.47,421.4,0
11,1,18,45,114.67,281.87,113.67,0
11,1,19,15,113.65,279.4,112.87,0
11,1,21,15,115.31,276.73,114.6,0
11,2,2,15,432.96,260.47,161.93,0
11,2,2,45,426.29,259.13,295.4,0
11,2,4,15,443.79,269.07,240.07,0
11,2,6,45,145.12,276.4,171.93,0
11,2,7,15,187.61,280.4,174.4,0
11,2,8,0,173.88,280.07,173,0
11,2,9,30,181.26,261.87,173,0
11,2,9,45,173.09,260.6,172.33,0
11,2,10,0,189.44,261.6,173.93,0
11,2,11,0,166.44,255.53,446.07,0
11,2,11,15,162.11,253.93,514.27,0
11,2,11,45,163.42,253,512.47,0
11,2,13,0,137.54,254.8,509.27,0
11,2,16,15,105.85,283,105,0
11,2,19,30,105.41,294.6,104.4,0
11,2,20,15,104.57,295.8,103.67,0
11,2,20,45,104.61,289.4,103.67,0
11,2,22,0,197.15,243.87,434,0
11,2,23,45,401.99,244.87,164.33,0
11,3,1,0,594.4350000000001,362.205,351.40500000000003,1
11,3,2,30,371.99,273.07,227.53,0
11,3,2,45,364.29,273.67,228.87,0
11,3,4,45,320.56,272.6,266.13,0
11,3,7,30,232.97,250.93,467.07,0
11,3,8,30,185.85,240.93,394.27,0
11,3,9,15,182.77,238.33,397.6,0
11,3,9,30,194.11,239.67,398.07,0
11,3,11,15,92,263.6,90.87,0
11,3,17,15,123.87,268,123,0
11,3,20,30,0.03,182.13,0.2,0
11,3,21,30,208.05,241.47,430.33,0
11,3,21,45,202.73,238,461.47,0
11,3,23,0,260.53,251.07,448.13,0
11,3,23,45,377.02,262.13,170.27,0
11,4,0,0,377.25,261.67,169.33,0
11,4,1,0,415.65,260.07,213,0
11,4,1,45,418.94,258.47,212.87,0
11,4,2,15,416.5,256.27,210.47,0
11,4,3,30,428.96,255.13,209.87,0
11,4,4,45,433.79,257.2,208.4,0
11,4,6,15,134.64,254.6,387.67,0
11,4,7,0,116.1,286,113.73,0
11,4,7,45,114.94,273.53,113.87,0
11,4,10,30,149.5,251.87,475.93,0
11,4,11,15,156.06,253.73,475.73,0
11,4,14,0,199.97,266.53,491.33,0
11,4,14,15,199.86,252.2,357.8,0
11,4,15,15,186.88,250.67,361.2,0
11,4,18,15,105.72,271.8,104.47,0
11,4,20,0,106.57,274.33,105.13,0
11,4,21,0,107.72,277.6,107.27,0
11,4,23,0,380.29,254.2,298.07,0
11,5,0,45,372.28,253.8,230.07,0
11,5,1,30,377.58,246.8,299.6,0
11,5,2,15,371.88,266.87,297.73,0
11,5,2,30,379.25,267.13,292.67,0
11,5,2,45,367.65,266.6,289.6,0
11,5,5,30,425.43,271.73,197.4,0
11,5,6,45,141.41,267.27,478.93,0
11,5,7,0,144.68,269.73,484.53,0
11,5,8,30,166.02,274.47,490,0
11,5,9,15,179.99,274.47,462.2,0
11,5,11,45,136.66,271.53,462,0
11,5,14,30,223.02,271.27,403.4,0
11,5,15,45,225.32,266.33,397.53,0
11,5,17,0,143.31,273.6,141.73,0
11,5,17,30,144.15,271.67,142.73,0
11,5,19,15,142.2,275,141.4,0
11,5,20,0,141.65,274.93,141,0
11,5,21,0,142.9,273.2,141.4,0
11,5,21,15,142.26,270.93,141.2,0
11,5,21,30,142.32,271.13,141.6,0
11,5,22,30,211.66,246.13,477.8,0
11,6,0,0,441.09,255,211.73,0
11,6,1,30,402.09,255.07,156.07,0
11,6,2,15,390.99,240,352.4,0
11,6,2,30,388.6,238.47,349.4,0
11,6,4,15,368.39,248.93,200.07,0
11,6,4,45,314.75,239.47,350.33,0
11,6,7,45,156.75,269.87,470.53,0
11,6,9,15,206.3,274.27,465.53,0
11,6,10,45,194.91,273.67,408.27,0
11,6,13,0,157.62,270.73,440.13,0
11,6,17,45,119.46000000000001,406.605,118.39500000000001,1
11,6,19,0,78.83,274.13,78.47,0
11,6,20,0,79.14,273.8,78.67,0
11,7,1,45,391.99,245.8,263.33,0
11,7,5,45,216.49,269.6,378.47,0
11,7,7,0,110.67,276.6,109.73,0
11,7,7,45,111.53,264.27,111.07,0
11,7,8,15,109.96,265.67,109.2,0
11,7,9,0,110.01,261.2,109.07,0
11,7,9,15,109.35,263.93,109.07,0
11,7,9,45,94.81,263.6,94.4,0
11,7,10,15,193.41,261.2,160.67,0
11,7,11,0,162.08,259.13,159.8,0
11,7,11,45,173.84,258.73,160.6,0
11,7,12,0,175.08,260,165.47,0
11,7,15,45,255.76,239.6,432.73,0
11,7,18,15,161.56,272.53,160.33,0
11,7,21,45,190.76,232.53,485.6,0
11,8,0,15,363.78,254.13,243.6,0
11,8,0,30,352.17,250,296.27,0
11,8,2,15,349.23,247.73,293.13,0
11,8,6,15,138.26,274.07,385.87,0
11,8,7,45,53.01,278.8,52.2,0
11,8,8,30,53.61,272.67,53,0
11,8,9,15,52.13,269.8,51.27,0
11,8,9,30,0,271,50,0
11,8,10,15,153.72,251.93,490.67,0
11,8,11,15,169.11,247.87,471.13,0
11,8,11,45,173.32,249,469.8,0
11,8,12,45,223.42,247.53,507.93,0
11,8,14,30,223.64,256.8,379.2,0
11,8,15,0,220.46,252.8,451.47,0
11,8,15,15,235.6,259.8,223,0
11,8,16,0,147.32,264.93,146.47,0
11,8,18,45,108.36,270,107.4,0
11,8,19,30,101.38,269.6,100.47,0
11,8,20,0,97.21,275.27,97,0
11,8,21,0,235.35,250.33,410.93,0
11,8,21,30,214.46,246.33,434.27,0
11,9,2,15,400.05,264.73,304.67,0
11,9,3,0,406.67,263,302.2,0
11,9,4,30,428.54,266.27,306.13,0
11,9,5,0,389.91,267.27,305.07,0
11,9,7,30,61.79,272.6,60.87,0
11,9,9,30,7.66,262.87,49.47,0
11,9,9,45,147.51,250.13,495.8,0
11,9,10,0,224.98,251.8,491.33,0
11,9,11,30,171.91,251.93,438.13,0
11,9,13,45,164.54,251.4,405.33,0
11,9,14,30,233.37,249.27,428.53,0
11,9,19,15,155.45,282.07,155.13,0
11,9,20,0,154.21,286,154.07,0
11,9,20,30,154.52,285,152.67,0
11,9,21,15,149.53,257.2,447,0
11,9,21,30,145.35,255.07,444.67,0
11,9,22,30,173.01,248.93,440.4,0
11,9,23,30,567.675,372.9,409.305,1
11,10,0,15,368.2,244.6,270.47,0
11,10,0,30,366.17,245.87,270.73,0
11,10,1,0,365.33,243.87,266.53,0
11,10,1,45,362.91,244.93,270.33,0
11,10,2,0,359.67,244,267,0
11,10,2,15,353.06,243.07,266.47,0
11,10,3,45,347.55,241.2,266.47,0
11,10,4,0,324.15,242.93,268.13,0
11,10,5,30,243.59,254,380.33,0
11,10,6,30,218.17,264.6,388.73,0
11,10,11,30,171.18,268.2,215.33,0
11,10,12,45,175.33,268.13,213.6,0
11,10,13,45,228.3,265.67,451.4,0
11,10,14,0,162.41,265.2,452.2,0
11,10,14,15,120.92,263.4,448.27,0
11,10,14,30,127.85,261.93,451.47,0
11,10,15,30,216.17,245.6,511.53,0
11,10,16,30,113.62,262.93,113.07,0
11,10,19,0,78.15,267.73,77.2,0
11,10,21,30,209.29,248.2,344.53,0
11,11,0,30,381.15,257.53,210.73,0
11,11,0,45,376.73,257.87,213.93,0
11,11,5,45,217.69,264.67,323.73,0
11,11,6,45,60.37,284.47,59.47,0
11,11,8,0,60.38,273.87,59,0
11,11,10,0,123.56,261.93,284.07,0
11,11,13,45,142.99,253.47,474.93,0
11,11,14,30,209.23,251.47,476.53,0
11,11,17,0,114.23,262.27,113.2,0
11,11,18,45,88.6,264.27,88.2,0
11,11,23,45,389.31,261.8,234.73,0
11,12,2,0,365.96,253.73,227.67,0
11,12,2,15,353.76,245.6,326.33,0
11,12,4,45,303.2,248.87,265.47,0
11,12,5,30,256.31,255.47,324.73,0
11,12,8,30,78.45,299.67,78.07,0
11,12,8,45,79.72,299.93,78.47,0
11,12,9,0,78.3,302.07,77.47,0
11,12,11,15,233.12,272.4,387.6,0
11,12,11,30,263.99,273.33,389.07,0
11,12,11,45,270.43,272.6,387.33,0
11,12,12,0,266.56,259.47,387.73,0
11,12,13,30,249.03,254.8,387.73,0
11,12,18,30,91.92,272.07,90.8,0
11,12,21,45,215.34,232.07,385.27,0
11,12,22,30,197.82,229.13,383.2,0
11,13,0,15,410.99,229.47,206.8,0
11,13,2,30,363.27,250.87,328.93,0
11,13,5,0,340.56,249.53,276.53,0
11,13,5,30,301.22,246.2,366.73,0
11,13,5,45,193.79,243.67,391.2,0
11,13,9,30,191.6,262.8,404.93,0
11,13,10,15,186.43,264.67,412.53,0
11,13,11,15,187.23,264.07,412.8,0
11,13,12,30,167.23,262.4,456.13,0
11,13,12,45,154.58,260.07,454.13,0
11,13,13,45,179.68,257.4,459.87,0
11,13,14,15,222.32,257.8,419.8,0
11,13,14,45,224.74,256.93,416.6,0
11,13,19,0,98.11,281.6,97.07,0
11,13,20,0,106.09,278.87,78.93,0
11,13,20,15,135.89,264.6,274.2,0
11,13,22,15,186.71,249.27,437.93,0
11,13,22,30,170.03,246.47,434.6,0
11,13,23,15,369.13,242.8,417.07,0
11,13,23,45,346.97,249.67,284.6,0
11,14,0,45,336.48,250,238.87,0
11,14,1,0,348.27,247.07,261.47,0
11,14,5,15,350.12,279.6,270.53,0
11,14,6,30,120.53,274.67,11.27,0
11,14,7,0,168.25,277.6,2.6,0
11,14,7,30,193.31,262.47,2.93,0
11,14,8,45,202.96,253.8,95.87,0
11,14,10,45,111.15,258.67,109.73,0
11,14,11,45,110.98,259.13,110.93,0
11,14,13,0,171.59,241.53,247.27,0
11,14,14,15,220.81,241.93,438.13,0
11,14,14,30,224.11,239.67,404,0
11,14,14,45,218.05,240.93,372.87,0
11,14,16,45,176.36,264.87,350.13,0
11,14,17,15,100.39,263.53,99.4,0
11,14,18,15,100.71,271.33,99.8,0
11,14,18,30,102.15,270.8,101.33,0
11,14,20,30,199.84,249.87,493.8,0
11,14,23,30,330,238.33,306.2,0
11,15,0,45,324.11,289.33,281.6,0
11,15,1,0,318.07,287.33,279.4,0
11,15,2,0,319.45,276.47,288.8,0
11,15,3,15,314.17,270.47,304.6,0
11,15,3,45,314.68,269.2,303.13,0
11,15,7,45,130.27,261,129.93,0
11,15,8,15,130.39,263.47,129.33,0
11,15,8,30,130.88,260.93,130,0
11,15,9,0,233.79,234,388.6,0
11,15,9,15,235.32,235.27,406.87,0
11,15,10,30,278.48,243.33,109.53,0
11,15,10,45,274.5,244.07,101.33,0
11,15,11,15,258.45,246.2,115.8,0
11,15,12,15,229.8,251.73,202.6,0
11,15,12,30,240.66,262.8,284.8,0
11,15,13,15,253.91,273.27,324.33,0
11,15,16,30,87.44,250.13,86.67,0
11,15,17,0,85.87,254,84.93,0
11,15,18,30,84.89,266.87,84.07,0
11,15,19,45,29.11,258.6,28.6,0
11,15,22,0,186.71,238.33,474.87,0
11,15,23,30,371.61,285.8,210.53,0
11,16,0,0,386.27,284.07,212.2,0
11,16,0,15,359.19,280.53,227.93,0
11,16,3,30,325.41,249.87,309.73,0
11,16,5,30,332.72,254.8,312.73,0
11,16,5,45,247.69,253.93,313,0
11,16,6,0,196.62,259.2,316.73,0
11,16,6,30,227.48,259.67,328.67,0
11,16,9,0,117.95,260.2,117.6,0
11,16,9,45,96.37,260.6,95.6,0
11,16,11,0,93.8,259.73,92.8,0
11,16,11,15,94.11,260.6,93.8,0
11,16,12,15,199.44,241.67,406.53,0
11,16,15,0,216.55,243.4,375.47,0
11,16,16,45,214.18,240.93,463.07,0
11,16,18,0,96.32,264.87,95.4,0
11,16,19,30,170.58,250.6,439.47,0
11,16,20,0,167.61,248.6,464.67,0
11,16,21,15,134.02,248.07,456.93,0
11,16,21,30,117.68,257.87,455.47,0
11,17,0,30,357.93,270.6,255.67,0
11,17,3,0,306.3,267.2,341.33,0
11,17,3,15,306.13,267.87,343.67,0
11,17,3,45,299.65,255.67,343.47,0
11,17,4,45,313.27,257.53,345.27,0
11,17,5,0,318.58,262.53,345.2,0
11,17,5,45,239.29,264.8,307.87,0
11,17,6,30,196.91,273,124.87,0
11,17,7,0,133.15,267.73,132,0
11,17,8,15,130.63,262.2,129.13,0
11,17,9,45,128.46,261.93,127.33,0
11,17,10,15,149.06,254.13,120,0
11,17,14,30,132.29,233.33,515.2,0
11,17,20,0,184.6,293.4,183.33,0
11,17,21,15,219.2,249.13,392.87,0
11,17,22,30,178.45,248.67,415.73,0
11,18,0,45,336.55,261.93,260.93,0
11,18,7,30,136.56,267.2,135.33,0
11,18,8,30,136.32,262.47,134.73,0
11,18,9,15,133.81,261.67,133.87,0
11,18,10,45,287.19,241.07,337.67,0
11,18,11,15,271.8,241.33,311.27,0
11,18,11,30,258.73,242.8,321.8,0
11,18,12,15,277.85,242.87,324.2,0
11,18,12,30,260.96,243.73,325.8,0
11,18,13,30,255.63,243.13,393.47,0
11,18,15,0,126.61,250.33,517.53,0
11,18,15,15,108.14,247.13,515.33,0
11,18,16,30,159.9,256.6,516.2,0
11,18,17,30,163.12,258.13,514,0
11,18,18,0,100.96,274.67,147.07,0
11,18,19,30,177.14,261.87,175.73,0
