month,day,hour,min,n_px,n_p
7,11,12,15,2.63,1.527
7,11,12,30,2.61,1.52
7,11,12,45,2.6,1.52
7,11,13,0,2.59,1.52
7,11,13,15,2.59,1.516
7,11,13,30,2.58,1.503
7,11,13,45,2.58,1.484
7,11,14,0,2.57,1.456
7,11,14,15,2.56,1.421
7,11,14,30,2.55,1.387
7,11,14,45,2.55,1.354
7,11,15,0,2.55,1.329
7,11,15,15,2.54,1.314
7,11,15,30,2.54,1.305
7,11,15,45,2.54,1.294
7,11,16,0,2.55,1.28
7,11,16,15,2.55,1.28
7,11,16,30,2.56,1.28
7,11,16,45,2.56,1.28
7,11,17,0,2.57,1.28
7,11,17,15,2.58,1.28
7,11,17,30,2.59,1.28
7,11,17,45,2.59,1.28
7,11,18,0,2.6,1.28
7,11,18,15,2.62,1.28
7,11,18,30,2.63,1.28
7,11,18,45,2.64,1.276
7,11,19,0,2.65,1.265
7,11,19,15,2.65,1.254
7,11,19,30,2.66,1.237
7,11,19,45,2.65,1.219
7,11,20,0,2.64,1.186
7,11,20,15,2.63,1.15
7,11,20,30,2.63,1.111
7,11,20,45,2.62,1.069
7,11,21,0,2.6,1.014
7,11,21,15,2.58,0.957
7,11,21,30,2.57,0.915
7,11,21,45,2.55,0.884
7,11,22,0,2.54,0.853
7,11,22,15,2.53,0.84
7,11,22,30,2.53,0.836
7,11,22,45,2.53,0.831
7,11,23,0,2.53,0.835
7,11,23,15,2.54,0.834
7,11,23,30,2.56,0.837
7,11,23,45,2.57,0.839
7,12,0,0,2.6,0.849
7,12,0,15,2.62,0.897
7,12,0,30,2.64,0.95
7,12,0,45,2.67,1.011
7,12,1,0,2.7,1.087
7,12,1,15,2.73,1.165
7,12,1,30,2.77,1.243
7,12,1,45,2.8,1.319
7,12,2,0,2.84,1.397
7,12,2,15,2.87,1.475
7,12,2,30,2.91,1.553
7,12,2,45,2.94,1.631
7,12,3,0,2.98,1.707
7,12,3,15,3.01,1.783
7,12,3,30,3.05,1.863
7,12,3,45,3.08,1.946
7,12,4,0,3.11,2.045
7,12,4,15,3.15,2.132
7,12,4,30,3.19,2.216
7,12,4,45,3.22,2.304
7,12,5,0,3.25,2.389
7,12,5,15,3.28,2.472
7,12,5,30,3.3,2.559
7,12,5,45,3.33,2.647
7,12,6,0,3.35,2.732
7,12,6,15,3.38,2.817
7,12,6,30,3.4,2.899
7,12,6,45,3.42,2.966
7,12,7,0,3.42,2.975
7,12,7,15,3.44,2.961
7,12,7,30,3.45,2.929
7,12,7,45,3.46,2.884
7,12,8,0,3.45,2.822
7,12,8,15,3.43,2.744
7,12,8,30,3.41,2.665
7,12,8,45,3.38,2.574
7,12,9,0,3.35,2.477
7,12,9,15,3.32,2.388
7,12,9,30,3.29,2.305
7,12,9,45,3.27,2.229
7,12,10,0,3.24,2.161
7,12,10,15,3.22,2.099
7,12,10,30,3.19,2.044
7,12,10,45,3.17,1.999
7,12,11,0,3.15,1.964
7,12,11,15,3.13,1.937
7,12,11,30,3.1,1.915
7,12,11,45,3.09,1.891
7,12,12,0,3.07,1.878
7,12,12,15,3.05,1.868
7,12,12,30,3.03,1.852
7,12,12,45,3.01,1.834
7,12,13,0,2.99,1.811
7,12,13,15,2.97,1.787
7,12,13,30,2.96,1.761
7,12,13,45,2.94,1.736
7,12,14,0,2.92,1.707
7,12,14,15,2.9,1.671
7,12,14,30,2.88,1.635
7,12,14,45,2.85,1.602
7,12,15,0,2.83,1.569
7,12,15,15,2.8,1.541
7,12,15,30,2.77,1.517
7,12,15,45,2.74,1.5
7,12,16,0,2.73,1.49
7,12,16,15,2.73,1.49
7,12,16,30,2.73,1.481
7,12,16,45,2.74,1.48
7,12,17,0,2.75,1.48
7,12,17,15,2.76,1.473
7,12,17,30,2.77,1.455
7,12,17,45,2.78,1.437
7,12,18,0,2.8,1.421
7,12,18,15,2.81,1.401
7,12,18,30,2.82,1.377
7,12,18,45,2.83,1.354
7,12,19,0,2.83,1.342
7,12,19,15,2.82,1.339
7,12,19,30,2.81,1.328
7,12,19,45,2.81,1.317
7,12,20,0,2.81,1.299
7,12,20,15,2.8,1.269
7,12,20,30,2.8,1.231
7,12,20,45,2.79,1.183
7,12,21,0,2.78,1.123
7,12,21,15,2.77,1.068
7,12,21,30,2.76,1.013
7,12,21,45,2.75,0.971
7,12,22,0,2.73,0.931
7,12,22,15,2.71,0.903
7,12,22,30,2.7,0.895
7,12,22,45,2.69,0.889
7,12,23,0,2.69,0.879
7,12,23,15,2.7,0.88
7,12,23,30,2.71,0.88
7,12,23,45,2.73,0.88
7,13,0,0,2.75,0.892
7,13,0,15,2.77,0.945
7,13,0,30,2.77,1.005
7,13,0,45,2.79,1.076
7,13,1,0,2.81,1.157
7,13,1,15,2.83,1.235
7,13,1,30,2.85,1.316
7,13,1,45,2.88,1.397
7,13,2,0,2.91,1.476
7,13,2,15,2.94,1.551
7,13,2,30,2.97,1.617
7,13,2,45,2.99,1.685
7,13,3,0,3.01,1.759
7,13,3,15,3.04,1.833
7,13,3,30,3.06,1.907
7,13,3,45,3.08,1.981
7,13,4,0,3.1,2.056
7,13,4,15,3.12,2.128
7,13,4,30,3.14,2.203
7,13,4,45,3.16,2.279
7,13,5,0,3.18,2.367
7,13,5,15,3.19,2.453
7,13,5,30,3.18,2.543
7,13,5,45,3.18,2.631
7,13,6,0,3.19,2.719
7,13,6,15,3.2,2.797
7,13,6,30,3.21,2.863
7,13,6,45,3.22,2.908
7,13,7,0,3.22,2.904
7,13,7,15,3.21,2.883
7,13,7,30,3.19,2.849
7,13,7,45,3.16,2.81
7,13,8,0,3.13,2.759
7,13,8,15,3.1,2.683
7,13,8,30,3.07,2.6
7,13,8,45,3.04,2.494
7,13,9,0,3.01,2.397
7,13,9,15,2.97,2.309
7,13,9,30,2.93,2.24
7,13,9,45,2.89,2.193
7,13,10,0,2.85,2.154
7,13,10,15,2.81,2.128
7,13,10,30,2.77,2.103
7,13,10,45,2.73,2.075
7,13,11,0,2.7,2.039
7,13,11,15,2.68,2.009
7,13,11,30,2.65,1.986
7,13,11,45,2.63,1.958
7,13,12,0,2.61,1.929
7,13,12,15,2.58,1.9
7,13,12,30,2.55,1.879
7,13,12,45,2.52,1.859
7,13,13,0,2.48,1.845
7,13,13,15,2.44,1.833
7,13,13,30,2.41,1.805
7,13,13,45,2.39,1.775
7,13,14,0,2.38,1.741
7,13,14,15,2.36,1.705
7,13,14,30,2.34,1.667
7,13,14,45,2.32,1.632
7,13,15,0,2.31,1.607
7,13,15,15,2.31,1.591
7,13,15,30,2.31,1.571
7,13,15,45,2.31,1.553
7,13,16,0,2.32,1.547
7,13,16,15,2.32,1.54
7,13,16,30,2.33,1.54
7,13,16,45,2.34,1.54
7,13,17,0,2.34,1.54
7,13,17,15,2.35,1.539
7,13,17,30,2.36,1.53
7,13,17,45,2.38,1.525
7,13,18,0,2.39,1.514
7,13,18,15,2.39,1.495
7,13,18,30,2.4,1.475
7,13,18,45,2.41,1.469
7,13,19,0,2.41,1.457
7,13,19,15,2.41,1.444
7,13,19,30,2.4,1.429
7,13,19,45,2.39,1.406
7,13,20,0,2.39,1.377
7,13,20,15,2.38,1.343
7,13,20,30,2.38,1.301
7,13,20,45,2.37,1.245
7,13,21,0,2.36,1.197
7,13,21,15,2.35,1.139
7,13,21,30,2.34,1.089
7,13,21,45,2.32,1.055
7,13,22,0,2.31,1.029
7,13,22,15,2.29,1.013
7,13,22,30,2.27,1.01
7,13,22,45,2.26,1.005
7,13,23,0,2.27,1
7,13,23,15,2.27,1
7,13,23,30,2.29,0.996
7,13,23,45,2.3,0.993
7,14,0,0,2.32,1.008
7,14,0,15,2.33,1.066
7,14,0,30,2.35,1.137
7,14,0,45,2.37,1.211
7,14,1,0,2.39,1.281
7,14,1,15,2.42,1.357
7,14,1,30,2.44,1.447
7,14,1,45,2.47,1.537
7,14,2,0,2.5,1.628
7,14,2,15,2.52,1.717
7,14,2,30,2.55,1.806
7,14,2,45,2.58,1.896
7,14,3,0,2.6,1.982
7,14,3,15,2.64,2.057
7,14,3,30,2.68,2.129
7,14,3,45,2.72,2.201
7,14,4,0,2.76,2.273
7,14,4,15,2.8,2.347
7,14,4,30,2.84,2.421
7,14,4,45,2.88,2.493
7,14,5,0,2.92,2.569
7,14,5,15,2.96,2.641
7,14,5,30,2.98,2.713
7,14,5,45,3.02,2.786
7,14,6,0,3.07,2.857
7,14,6,15,3.11,2.921
7,14,6,30,3.15,2.976
7,14,6,45,3.18,3.018
7,14,7,0,3.21,3.009
7,14,7,15,3.23,2.975
7,14,7,30,3.24,2.942
7,14,7,45,3.24,2.901
7,14,8,0,3.23,2.852
7,14,8,15,3.21,2.779
7,14,8,30,3.18,2.708
7,14,8,45,3.15,2.642
7,14,9,0,3.12,2.565
7,14,9,15,3.09,2.484
7,14,9,30,3.05,2.409
7,14,9,45,3.01,2.341
7,14,10,0,2.97,2.289
7,14,10,15,2.93,2.241
7,14,10,30,2.9,2.193
7,14,10,45,2.87,2.153
7,14,11,0,2.84,2.123
7,14,11,15,2.81,2.097
7,14,11,30,2.78,2.072
7,14,11,45,2.77,2.034
7,14,12,0,2.75,2.005
7,14,12,15,2.74,1.978
7,14,12,30,2.72,1.955
7,14,12,45,2.7,1.935
7,14,13,0,2.69,1.914
7,14,13,15,2.68,1.887
7,14,13,30,2.66,1.858
7,14,13,45,2.65,1.828
7,14,14,0,2.63,1.791
7,14,14,15,2.62,1.757
7,14,14,30,2.61,1.719
7,14,14,45,2.6,1.682
7,14,15,0,2.59,1.645
7,14,15,15,2.58,1.613
7,14,15,30,2.58,1.579
7,14,15,45,2.57,1.551
7,14,16,0,2.57,1.531
7,14,16,15,2.57,1.515
7,14,16,30,2.57,1.495
7,14,16,45,2.58,1.48
7,14,17,0,2.57,1.473
7,14,17,15,2.58,1.47
7,14,17,30,2.58,1.457
7,14,17,45,2.58,1.447
7,14,18,0,2.58,1.44
7,14,18,15,2.58,1.429
7,14,18,30,2.58,1.407
7,14,18,45,2.58,1.393
7,14,19,0,2.57,1.374
7,14,19,15,2.57,1.354
7,14,19,30,2.56,1.336
7,14,19,45,2.55,1.318
7,14,20,0,2.54,1.291
7,14,20,15,2.54,1.257
7,14,20,30,2.53,1.22
7,14,20,45,2.52,1.16
7,14,21,0,2.51,1.089
7,14,21,15,2.5,1.027
7,14,21,30,2.48,0.966
7,14,21,45,2.46,0.911
7,14,22,0,2.44,0.868
7,14,22,15,2.42,0.832
7,14,22,30,2.4,0.808
7,14,22,45,2.4,0.793
7,14,23,0,2.4,0.781
7,14,23,15,2.4,0.784
7,14,23,30,2.42,0.783
7,14,23,45,2.43,0.783
7,15,0,0,2.45,0.8
7,15,0,15,2.46,0.849
7,15,0,30,2.47,0.899
7,15,0,45,2.48,0.951
7,15,1,0,2.51,1.001
7,15,1,15,2.53,1.059
7,15,1,30,2.56,1.136
7,15,1,45,2.58,1.217
7,15,2,0,2.61,1.297
7,15,2,15,2.63,1.369
7,15,2,30,2.65,1.435
7,15,2,45,2.67,1.503
7,15,3,0,2.69,1.57
7,15,3,15,2.71,1.637
7,15,3,30,2.73,1.703
7,15,3,45,2.74,1.774
7,15,4,0,2.77,1.849
7,15,4,15,2.78,1.923
7,15,4,30,2.8,1.996
7,15,4,45,2.82,2.072
7,15,5,0,2.83,2.145
7,15,5,15,2.84,2.217
7,15,5,30,2.85,2.295
7,15,5,45,2.86,2.375
7,15,6,0,2.87,2.45
7,15,6,15,2.87,2.516
7,15,6,30,2.87,2.581
7,15,6,45,2.87,2.635
7,15,7,0,2.87,2.629
7,15,7,15,2.88,2.6
7,15,7,30,2.86,2.564
7,15,7,45,2.84,2.511
7,15,8,0,2.82,2.442
7,15,8,15,2.79,2.354
7,15,8,30,2.76,2.264
7,15,8,45,2.72,2.179
7,15,9,0,2.68,2.087
7,15,9,15,2.63,1.986
7,15,9,30,2.58,1.887
7,15,9,45,2.54,1.795
7,15,10,0,2.49,1.73
7,15,10,15,2.45,1.679
7,15,10,30,2.4,1.633
7,15,10,45,2.36,1.595
7,15,11,0,2.32,1.561
7,15,11,15,2.27,1.526
7,15,11,30,2.23,1.493
7,15,11,45,2.21,1.465
7,15,12,0,2.18,1.444
7,15,12,15,2.16,1.436
7,15,12,30,2.13,1.43
7,15,12,45,2.11,1.422
7,15,13,0,2.09,1.42
7,15,13,15,2.06,1.408
7,15,13,30,2.04,1.395
7,15,13,45,2.02,1.379
7,15,14,0,2,1.361
7,15,14,15,1.98,1.339
7,15,14,30,1.97,1.323
7,15,14,45,1.95,1.312
7,15,15,0,1.94,1.307
7,15,15,15,1.92,1.287
7,15,15,30,1.9,1.272
7,15,15,45,1.89,1.261
7,15,16,0,1.88,1.248
7,15,16,15,1.87,1.24
7,15,16,30,1.87,1.24
7,15,16,45,1.87,1.239
7,15,17,0,1.87,1.232
7,15,17,15,1.87,1.225
7,15,17,30,1.87,1.212
7,15,17,45,1.87,1.2
7,15,18,0,1.87,1.189
7,15,18,15,1.87,1.172
7,15,18,30,1.87,1.156
7,15,18,45,1.87,1.149
7,15,19,0,1.86,1.134
7,15,19,15,1.85,1.106
7,15,19,30,1.84,1.08
7,15,19,45,1.84,1.056
7,15,20,0,1.84,1.031
7,15,20,15,1.83,1.001
7,15,20,30,1.82,0.965
7,15,20,45,1.82,0.924
7,15,21,0,1.81,0.873
7,15,21,15,1.81,0.815
7,15,21,30,1.79,0.757
7,15,21,45,1.76,0.712
7,15,22,0,1.73,0.67
7,15,22,15,1.74,0.634
7,15,22,30,1.75,0.609
7,15,22,45,1.76,0.593
7,15,23,0,1.77,0.585
7,15,23,15,1.79,0.572
7,15,23,30,1.81,0.566
7,15,23,45,1.85,0.56
7,16,0,0,1.9,0.577
7,16,0,15,1.93,0.626
7,16,0,30,1.96,0.679
7,16,0,45,1.99,0.734
7,16,1,0,2.04,0.803
7,16,1,15,2.08,0.873
7,16,1,30,2.13,0.963
7,16,1,45,2.18,1.053
7,16,2,0,2.24,1.136
7,16,2,15,2.3,1.218
7,16,2,30,2.35,1.3
7,16,2,45,2.41,1.391
7,16,3,0,2.47,1.492
7,16,3,15,2.54,1.587
7,16,3,30,2.61,1.684
7,16,3,45,2.67,1.782
7,16,4,0,2.74,1.881
7,16,4,15,2.81,1.977
7,16,4,30,2.87,2.077
7,16,4,45,2.94,2.185
7,16,5,0,3,2.292
7,16,5,15,3.06,2.399
7,16,5,30,3.12,2.505
7,16,5,45,3.18,2.607
7,16,6,0,3.24,2.7
7,16,6,15,3.3,2.781
7,16,6,30,3.36,2.845
7,16,6,45,3.42,2.896
7,16,7,0,3.47,2.891
7,16,7,15,3.52,2.889
7,16,7,30,3.55,2.873
7,16,7,45,3.58,2.842
7,16,8,0,3.59,2.805
7,16,8,15,3.59,2.753
7,16,8,30,3.58,2.663
7,16,8,45,3.56,2.571
7,16,9,0,3.52,2.487
7,16,9,15,3.49,2.417
7,16,9,30,3.45,2.337
7,16,9,45,3.41,2.259
7,16,10,0,3.36,2.184
7,16,10,15,3.32,2.121
7,16,10,30,3.29,2.066
7,16,10,45,3.26,2.009
7,16,11,0,3.22,1.953
7,16,11,15,3.19,1.907
7,16,11,30,3.15,1.86
7,16,11,45,3.12,1.823
7,16,12,0,3.09,1.793
7,16,12,15,3.07,1.772
7,16,12,30,3.05,1.753
7,16,12,45,3.02,1.732
7,16,13,0,2.99,1.705
7,16,13,15,2.97,1.676
7,16,13,30,2.94,1.644
7,16,13,45,2.92,1.609
7,16,14,0,2.9,1.573
7,16,14,15,2.87,1.539
7,16,14,30,2.85,1.5
7,16,14,45,2.83,1.467
7,16,15,0,2.81,1.439
7,16,15,15,2.79,1.416
7,16,15,30,2.78,1.396
7,16,15,45,2.77,1.38
7,16,16,0,2.76,1.359
7,16,16,15,2.75,1.35
7,16,16,30,2.75,1.35
7,16,16,45,2.74,1.343
7,16,17,0,2.75,1.34
7,16,17,15,2.75,1.33
7,16,17,30,2.74,1.317
7,16,17,45,2.74,1.31
7,16,18,0,2.73,1.299
7,16,18,15,2.73,1.28
7,16,18,30,2.73,1.26
7,16,18,45,2.71,1.235
7,16,19,0,2.7,1.213
7,16,19,15,2.69,1.185
7,16,19,30,2.68,1.155
7,16,19,45,2.66,1.125
7,16,20,0,2.65,1.089
7,16,20,15,2.63,1.053
7,16,20,30,2.62,1.019
7,16,20,45,2.62,0.985
7,16,21,0,2.61,0.946
7,16,21,15,2.6,0.899
7,16,21,30,2.58,0.863
7,16,21,45,2.56,0.849
7,16,22,0,2.54,0.839
7,16,22,15,2.52,0.83
7,16,22,30,2.5,0.83
7,16,22,45,2.49,0.83
7,16,23,0,2.47,0.83
7,16,23,15,2.51,0.822
7,16,23,30,2.55,0.805
7,16,23,45,2.59,0.793
7,17,0,0,2.62,0.799
7,17,0,15,2.63,0.843
7,17,0,30,2.64,0.895
7,17,0,45,2.65,0.947
7,17,1,0,2.67,0.998
7,17,1,15,2.69,1.065
7,17,1,30,2.72,1.136
7,17,1,45,2.74,1.206
7,17,2,0,2.77,1.277
7,17,2,15,2.8,1.357
7,17,2,30,2.82,1.444
7,17,2,45,2.85,1.531
7,17,3,0,2.89,1.619
7,17,3,15,2.92,1.705
7,17,3,30,2.95,1.797
7,17,3,45,2.98,1.888
7,17,4,0,3.02,1.986
7,17,4,15,3.07,2.086
7,17,4,30,3.11,2.181
7,17,4,45,3.17,2.281
7,17,5,0,3.22,2.375
7,17,5,15,3.27,2.471
7,17,5,30,3.32,2.57
7,17,5,45,3.37,2.667
7,17,6,0,3.42,2.761
7,17,6,15,3.47,2.843
7,17,6,30,3.52,2.917
7,17,6,45,3.56,2.982
7,17,7,0,3.61,2.983
7,17,7,15,3.66,2.98
7,17,7,30,3.69,2.98
7,17,7,45,3.73,2.973
7,17,8,0,3.75,2.944
7,17,8,15,3.77,2.904
7,17,8,30,3.77,2.865
7,17,8,45,3.77,2.822
7,17,9,0,3.76,2.755
7,17,9,15,3.75,2.683
7,17,9,30,3.74,2.606
7,17,9,45,3.72,2.537
7,17,10,0,3.7,2.463
7,17,10,15,3.68,2.393
7,17,10,30,3.65,2.319
7,17,10,45,3.62,2.245
7,17,11,0,3.59,2.177
7,17,11,15,3.56,2.109
7,17,11,30,3.53,2.044
7,17,11,45,3.5,1.988
7,17,12,0,3.48,1.941
7,17,12,15,3.45,1.894
7,17,12,30,3.42,1.857
7,17,12,45,3.39,1.825
7,17,13,0,3.37,1.787
7,17,13,15,3.36,1.753
7,17,13,30,3.35,1.715
7,17,13,45,3.33,1.661
7,17,14,0,3.32,1.596
7,17,14,15,3.31,1.533
7,17,14,30,3.28,1.474
7,17,14,45,3.26,1.419
7,17,15,0,3.25,1.375
7,17,15,15,3.24,1.333
7,17,15,30,3.23,1.308
7,17,15,45,3.23,1.284
7,17,16,0,3.23,1.265
7,17,16,15,3.24,1.245
7,17,16,30,3.25,1.235
7,17,16,45,3.25,1.23
7,17,17,0,3.26,1.23
7,17,17,15,3.26,1.23
7,17,17,30,3.27,1.23
7,17,17,45,3.28,1.23
7,17,18,0,3.28,1.223
7,17,18,15,3.28,1.213
7,17,18,30,3.28,1.197
7,17,18,45,3.27,1.175
7,17,19,0,3.27,1.153
7,17,19,15,3.27,1.136
7,17,19,30,3.26,1.11
7,17,19,45,3.26,1.093
7,17,20,0,3.26,1.072
7,17,20,15,3.26,1.049
7,17,20,30,3.24,1.021
7,17,20,45,3.22,0.996
7,17,21,0,3.2,0.966
7,17,21,15,3.18,0.93
7,17,21,30,3.16,0.893
7,17,21,45,3.12,0.873
7,17,22,0,3.09,0.865
7,17,22,15,3.06,0.86
7,17,22,30,3.04,0.86
7,17,22,45,3.04,0.86
7,17,23,0,3.05,0.86
7,17,23,15,3.06,0.86
7,17,23,30,3.08,0.86
7,17,23,45,3.1,0.86
7,18,0,0,3.11,0.872
7,18,0,15,3.13,0.925
7,18,0,30,3.14,0.986
7,18,0,45,3.15,1.053
7,18,1,0,3.18,1.13
7,18,1,15,3.2,1.207
7,18,1,30,3.22,1.282
7,18,1,45,3.25,1.359
7,18,2,0,3.28,1.435
7,18,2,15,3.34,1.511
7,18,2,30,3.39,1.585
7,18,2,45,3.43,1.662
7,18,3,0,3.48,1.737
7,18,3,15,3.52,1.809
7,18,3,30,3.57,1.887
7,18,3,45,3.61,1.961
7,18,4,0,3.66,2.036
7,18,4,15,3.71,2.111
7,18,4,30,3.75,2.184
7,18,4,45,3.79,2.259
7,18,5,0,3.83,2.345
7,18,5,15,3.87,2.433
7,18,5,30,3.89,2.514
7,18,5,45,3.93,2.595
7,18,6,0,3.96,2.673
7,18,6,15,3.99,2.746
7,18,6,30,4.01,2.809
7,18,6,45,4.01,2.855
7,18,7,0,4,2.857
7,18,7,15,4,2.824
7,18,7,30,3.99,2.765
7,18,7,45,3.98,2.683
7,18,8,0,3.97,2.599
7,18,8,15,3.96,2.522
7,18,8,30,3.93,2.445
7,18,8,45,3.89,2.357
7,18,9,0,3.84,2.261
7,18,9,15,3.79,2.165
7,18,9,30,3.75,2.076
7,18,9,45,3.71,1.99
7,18,10,0,3.66,1.908
7,18,10,15,3.62,1.83
7,18,10,30,3.58,1.755
7,18,10,45,3.53,1.701
7,18,11,0,3.49,1.655
7,18,11,15,3.45,1.613
7,18,11,30,3.41,1.587
7,18,11,45,3.38,1.569
7,18,12,0,3.36,1.558
7,18,12,15,3.33,1.55
7,18,12,30,3.31,1.55
7,18,12,45,3.29,1.55
7,18,13,0,3.27,1.55
7,18,13,15,3.24,1.55
7,18,13,30,3.22,1.547
7,18,13,45,3.2,1.533
7,18,14,0,3.19,1.519
7,18,14,15,3.17,1.497
7,18,14,30,3.14,1.474
7,18,14,45,3.13,1.455
7,18,15,0,3.1,1.439
7,18,15,15,3.09,1.423
7,18,15,30,3.07,1.411
7,18,15,45,3.06,1.41
7,18,16,0,3.05,1.41
7,18,16,15,3.04,1.41
7,18,16,30,3.03,1.41
7,18,16,45,3.02,1.41
7,18,17,0,3.01,1.41
7,18,17,15,3,1.41
7,18,17,30,2.98,1.41
7,18,17,45,2.97,1.41
7,18,18,0,2.96,1.41
7,18,18,15,2.98,1.41
7,18,18,30,2.98,1.41
7,18,18,45,2.97,1.41
7,18,19,0,2.96,1.41
7,18,19,15,2.95,1.409
7,18,19,30,2.94,1.396
7,18,19,45,2.92,1.371
7,18,20,0,2.9,1.343
7,18,20,15,2.89,1.309
7,18,20,30,2.86,1.271
7,18,20,45,2.85,1.224
7,18,21,0,2.82,1.173
7,18,21,15,2.79,1.123
7,18,21,30,2.76,1.081
7,18,21,45,2.74,1.045
7,18,22,0,2.71,1.013
7,18,22,15,2.69,0.985
7,18,22,30,2.68,0.973
7,18,22,45,2.68,0.973
7,18,23,0,2.69,0.971
7,18,23,15,2.7,0.973
7,18,23,30,2.71,0.973
7,18,23,45,2.73,0.971
7,19,0,0,2.75,0.988
7,19,0,15,2.77,1.037
7,19,0,30,2.79,1.087
7,19,0,45,2.82,1.138
7,19,1,0,2.85,1.191
7,19,1,15,2.88,1.246
7,19,1,30,2.9,1.312
7,19,1,45,2.93,1.373
7,19,2,0,2.96,1.433
7,19,2,15,2.99,1.494
7,19,2,30,3.02,1.555
7,19,2,45,3.04,1.615
7,19,3,0,3.09,1.675
7,19,3,15,3.13,1.736
7,19,3,30,3.18,1.796
7,19,3,45,3.22,1.873
7,19,4,0,3.27,1.959
7,19,4,15,3.31,2.043
7,19,4,30,3.36,2.129
7,19,4,45,3.4,2.211
7,19,5,0,3.44,2.297
7,19,5,15,3.48,2.38
7,19,5,30,3.51,2.464
7,19,5,45,3.54,2.549
7,19,6,0,3.58,2.632
7,19,6,15,3.6,2.705
7,19,6,30,3.63,2.776
7,19,6,45,3.64,2.835
7,19,7,0,3.64,2.84
7,19,7,15,3.64,2.833
7,19,7,30,3.63,2.806
7,19,7,45,3.61,2.772
7,19,8,0,3.59,2.719
7,19,8,15,3.57,2.648
7,19,8,30,3.54,2.569
7,19,8,45,3.49,2.485
7,19,9,0,3.45,2.402
7,19,9,15,3.41,2.323
7,19,9,30,3.36,2.246
7,19,9,45,3.33,2.183
7,19,10,0,3.28,2.131
7,19,10,15,3.24,2.081
7,19,10,30,3.2,2.033
7,19,10,45,3.15,2.006
7,19,11,0,3.12,1.985
7,19,11,15,3.09,1.971
7,19,11,30,3.04,1.963
7,19,11,45,3.01,1.955
7,19,12,0,2.97,1.95
7,19,12,15,2.96,1.942
7,19,12,30,2.94,1.94
7,19,12,45,2.93,1.94
7,19,13,0,2.92,1.933
7,19,13,15,2.9,1.927
7,19,13,30,2.89,1.917
7,19,13,45,2.87,1.9
7,19,14,0,2.86,1.88
7,19,14,15,2.84,1.857
7,19,14,30,2.82,1.831
7,19,14,45,2.81,1.808
7,19,15,0,2.79,1.789
7,19,15,15,2.76,1.768
7,19,15,30,2.73,1.757
7,19,15,45,2.71,1.743
7,19,16,0,2.68,1.74
7,19,16,15,2.68,1.74
7,19,16,30,2.69,1.74
7,19,16,45,2.69,1.74
7,19,17,0,2.7,1.74
7,19,17,15,2.71,1.74
7,19,17,30,2.7,1.74
7,19,17,45,2.69,1.733
7,19,18,0,2.69,1.73
7,19,18,15,2.69,1.721
7,19,18,30,2.69,1.712
7,19,18,45,2.68,1.695
7,19,19,0,2.67,1.668
7,19,19,15,2.67,1.65
7,19,19,30,2.67,1.629
7,19,19,45,2.66,1.606
7,19,20,0,2.66,1.573
7,19,20,15,2.65,1.531
7,19,20,30,2.64,1.473
7,19,20,45,2.63,1.398
7,19,21,0,2.61,1.321
7,19,21,15,2.6,1.249
7,19,21,30,2.58,1.191
7,19,21,45,2.57,1.141
7,19,22,0,2.58,1.094
7,19,22,15,2.59,1.051
7,19,22,30,2.59,1.028
7,19,22,45,2.59,1.019
7,19,23,0,2.58,1.011
7,19,23,15,2.58,1.006
7,19,23,30,2.58,1.002
7,19,23,45,2.6,1.001
7,20,0,0,2.63,1.017
7,20,0,15,2.64,1.067
7,20,0,30,2.65,1.117
7,20,0,45,2.67,1.177
7,20,1,0,2.7,1.248
7,20,1,15,2.73,1.319
7,20,1,30,2.76,1.395
7,20,1,45,2.79,1.468
7,20,2,0,2.82,1.543
7,20,2,15,2.84,1.617
7,20,2,30,2.87,1.687
7,20,2,45,2.9,1.763
7,20,3,0,2.93,1.837
7,20,3,15,2.95,1.91
7,20,3,30,2.97,1.984
7,20,3,45,3,2.071
7,20,4,0,3.03,2.157
7,20,4,15,3.05,2.241
7,20,4,30,3.07,2.329
7,20,4,45,3.08,2.414
7,20,5,0,3.09,2.499
7,20,5,15,3.09,2.587
7,20,5,30,3.09,2.671
7,20,5,45,3.09,2.753
7,20,6,0,3.1,2.831
7,20,6,15,3.11,2.871
7,20,6,30,3.13,2.894
7,20,6,45,3.14,2.91
7,20,7,0,3.14,2.907
7,20,7,15,3.14,2.889
7,20,7,30,3.13,2.857
7,20,7,45,3.13,2.827
7,20,8,0,3.11,2.794
7,20,8,15,3.08,2.733
7,20,8,30,3.04,2.645
7,20,8,45,3,2.549
7,20,9,0,2.96,2.455
7,20,9,15,2.92,2.367
7,20,9,30,2.88,2.283
7,20,9,45,2.84,2.203
7,20,10,0,2.8,2.135
7,20,10,15,2.76,2.097
7,20,10,30,2.73,2.061
7,20,10,45,2.69,2.029
7,20,11,0,2.65,2.007
7,20,11,15,2.62,1.986
7,20,11,30,2.59,1.969
7,20,11,45,2.55,1.957
7,20,12,0,2.52,1.95
7,20,12,15,2.48,1.95
7,20,12,30,2.46,1.95
7,20,12,45,2.44,1.95
7,20,13,0,2.43,1.95
7,20,13,15,2.41,1.95
7,20,13,30,2.4,1.946
7,20,13,45,2.39,1.929
7,20,14,0,2.38,1.9
7,20,14,15,2.36,1.867
7,20,14,30,2.34,1.843
7,20,14,45,2.31,1.817
