month,day,hour,min,n_px,n_p,truth
1,9,2,15,2.83,0.1,0
1,9,2,30,2.9,0.1,0
1,9,2,45,2.96,0.1,0
1,9,3,0,3.02,0.1,0
1,9,3,15,3.08,0.1,0
1,9,3,30,3.14,0.1,0
1,9,3,45,3.2,0.1,0
1,9,4,0,3.23,0.1,0
1,9,4,15,3.27,0.1,0
1,9,4,30,3.31,0.1,0
1,9,4,45,3.35,0.1,0
1,9,5,0,3.38,0.1,0
1,9,5,15,3.42,0.1,0
1,9,5,30,3.45,0.1,0
1,9,5,45,3.48,0.1,0
1,9,6,0,3.51,0.1,0
1,9,6,15,3.54,0.1,0
1,9,6,30,3.56,0.1,0
1,9,6,45,3.57,0.1,0
1,9,7,0,3.58,0.1,0
1,9,7,15,3.59,0.1,0
1,9,7,30,3.59,0.1,0
1,9,7,45,3.58,0.1,0
1,9,8,0,3.57,0.1,0
1,9,8,15,3.53,0.1,0
1,9,8,30,3.48,0.1,0
1,9,8,45,3.43,0.1,0
1,9,9,0,3.36,0.1,0
1,9,9,15,3.3,0.1,0
1,9,9,30,3.24,0.1,0
1,9,9,45,3.17,0.1,0
1,9,10,0,3.1,0.1,0
1,9,10,15,3.03,0.1,0
1,9,10,30,2.96,0.1,0
1,9,10,45,2.89,0.1,0
1,9,11,0,2.82,0.1,0
1,9,11,15,2.76,0.1,0
1,9,11,30,2.69,0.1,0
1,9,11,45,2.62,0.1,0
1,9,12,0,2.56,0.1,0
1,9,12,15,2.5,0.1,0
1,9,12,30,2.43,0.1,0
1,9,12,45,2.37,0.1,0
1,9,13,0,2.32,0.1,0
1,9,13,15,2.27,0.1,0
1,9,13,30,2.24,0.1,0
1,9,13,45,2.2,0.1,0
1,9,14,0,2.17,0.1,0
1,9,14,15,2.13,0.1,0
1,9,14,30,2.09,0.1,0
1,9,14,45,2.06,0.1,0
1,9,15,0,2.03,0.1,0
1,9,15,15,2.01,0.1,0
1,9,15,30,1.99,0.1,0
1,9,15,45,1.99,0.1,0
1,9,16,0,1.99,0.1,0
1,9,16,15,1.98,0.1,0
1,9,16,30,1.98,0.1,0
1,9,16,45,1.99,0.1,0
1,9,17,0,2,0.1,0
1,9,17,15,2,0.1,0
1,9,17,30,2.01,0.1,0
1,9,17,45,2.01,0.1,0
1,9,18,0,2.02,0.1,0
1,9,18,15,2.03,0.1,0
1,9,18,30,2.03,0.1,0
1,9,18,45,2.04,0.1,0
1,9,19,0,2.05,0.1,0
1,9,19,15,2.05,0.1,0
1,9,19,30,2.06,0.1,0
1,9,19,45,2.06,0.1,0
1,9,20,0,2.06,0.1,0
1,9,20,15,2.06,0.1,0
1,9,20,30,2.06,0.1,0
1,9,20,45,2.07,0.1,0
1,9,21,0,2.07,0.1,0
1,9,21,15,2.09,0.1,0
1,9,21,30,2.11,0.1,0
1,9,21,45,2.13,0.1,0
1,9,22,0,2.16,0.1,0
1,9,22,15,2.2,0.1,0
1,9,22,30,2.23,0.1,0
1,9,22,45,2.27,0.1,0
1,9,23,0,2.31,0.1,0
1,9,23,15,2.35,0.1,0
1,9,23,30,2.39,0.1,0
1,9,23,45,2.44,0.1,0
1,10,0,0,2.5,0.1,0
1,10,0,15,2.55,0.1,0
1,10,0,30,2.61,0.1,0
1,10,0,45,2.66,0.1,0
1,10,1,0,2.71,0.1,0
1,10,1,15,2.76,0.1,0
1,10,1,30,2.8,0.1,0
1,10,1,45,2.85,0.1,0
1,10,2,0,2.9,0.1,0
1,10,2,15,2.95,0.1,0
1,10,2,30,3,0.1,0
1,10,2,45,3.05,0.1,0
1,10,3,0,3.1,0.1,0
1,10,3,15,3.15,0.1,0
1,10,3,30,3.2,0.1,0
1,10,3,45,3.24,0.1,0
1,10,4,0,3.28,0.1,0
1,10,4,15,3.33,0.1,0
1,10,4,30,3.37,0.1,0
1,10,4,45,3.42,0.1,0
1,10,5,0,3.46,0.1,0
1,10,5,15,3.5,0.1,0
1,10,5,30,3.54,0.1,0
1,10,5,45,3.57,0.1,0
1,10,6,0,3.6,0.1,0
1,10,6,15,3.61,0.1,0
1,10,6,30,3.61,0.1,0
1,10,6,45,3.6,0.1,0
1,10,7,0,3.57,0.1,0
1,10,7,15,3.53,0.1,0
1,10,7,30,3.5,0.1,0
1,10,7,45,3.45,0.1,0
1,10,8,0,3.41,0.1,0
1,10,8,15,3.37,0.1,0
1,10,8,30,3.32,0.1,0
1,10,8,45,3.27,0.1,0
1,10,9,0,3.22,0.1,0
1,10,9,15,3.16,0.1,0
1,10,9,30,3.1,0.1,0
1,10,9,45,3.04,0.1,0
1,10,10,0,2.98,0.1,0
1,10,10,15,2.92,0.1,0
1,10,10,30,2.85,0.1,0
1,10,10,45,2.8,0.1,0
1,10,11,0,2.74,0.1,0
1,10,11,15,2.68,0.1,0
1,10,11,30,2.62,0.1,0
1,10,11,45,2.58,0.1,0
1,10,12,0,2.54,0.1,0
1,10,12,15,2.51,0.1,0
1,10,12,30,2.47,0.1,0
1,10,12,45,2.44,0.1,0
1,10,13,0,2.4,0.1,0
1,10,13,15,2.37,0.1,0
1,10,13,30,2.33,0.1,0
1,10,13,45,2.29,0.1,0
1,10,14,0,2.25,0.1,0
1,10,14,15,2.22,0.1,0
1,10,14,30,2.18,0.1,0
1,10,14,45,2.14,0.1,0
1,10,15,0,2.11,0.1,0
1,10,15,15,2.08,0.1,0
1,10,15,30,2.05,0.1,0
1,10,15,45,2.03,0.1,0
1,10,16,0,2.02,0.1,0
1,10,16,15,2,0.1,0
1,10,16,30,2,0.1,0
1,10,16,45,1.99,0.1,0
1,10,17,0,1.97,0.1,0
1,10,17,15,1.96,0.1,0
1,10,17,30,1.94,0.1,0
1,10,17,45,1.92,0.1,0
1,10,18,0,1.91,0.1,0
1,10,18,15,1.89,0.1,0
1,10,18,30,1.87,0.1,0
1,10,18,45,1.84,0.1,0
1,10,19,0,1.82,0.1,0
1,10,19,15,1.79,0.1,0
1,10,19,30,1.76,0.1,0
1,10,19,45,1.71,0.1,0
1,10,20,0,1.66,0.1,0
1,10,20,15,1.62,0.1,0
1,10,20,30,1.58,0.1,0
1,10,20,45,1.56,0.1,0
1,10,21,0,1.55,0.1,0
1,10,21,15,1.55,0.1,0
1,10,21,30,1.56,0.1,0
1,10,21,45,1.57,0.1,0
1,10,22,0,1.59,0.1,0
1,10,22,15,1.61,0.1,0
1,10,22,30,1.63,0.1,0
1,10,22,45,1.63,0.1,0
1,10,23,0,1.65,0.1,0
1,10,23,15,1.65,0.1,0
1,10,23,30,1.66,0.1,0
1,10,23,45,1.68,0.1,0
1,11,0,0,1.69,0.1,0
1,11,0,15,1.71,0.1,0
1,11,0,30,1.73,0.1,0
1,11,0,45,1.75,0.1,0
1,11,1,0,1.78,0.1,0
1,11,1,15,1.81,0.1,0
1,11,1,30,1.83,0.1,0
1,11,1,45,1.86,0.1,0
1,11,2,0,1.88,0.1,0
1,11,2,15,1.9,0.1,0
1,11,2,30,1.93,0.1,0
1,11,2,45,1.96,0.1,0
1,11,3,0,1.98,0.1,0
1,11,3,15,2,0.1,0
1,11,3,30,2.03,0.1,0
1,11,3,45,2.04,0.1,0
1,11,4,0,2.07,0.1,0
1,11,4,15,2.08,0.1,0
1,11,4,30,2.09,0.1,0
1,11,4,45,2.11,0.1,0
1,11,5,0,2.13,0.1,0
1,11,5,15,2.15,0.1,0
1,11,5,30,2.16,0.1,0
1,11,5,45,2.17,0.1,0
1,11,6,0,2.17,0.1,0
1,11,6,15,2.16,0.1,0
1,11,6,30,2.13,0.1,0
1,11,6,45,2.11,0.1,0
1,11,7,0,2.08,0.1,0
1,11,7,15,2.05,0.1,0
1,11,7,30,2.01,0.1,0
1,11,7,45,1.98,0.1,0
1,11,8,0,1.94,0.1,0
1,11,8,15,1.91,0.1,0
1,11,8,30,1.87,0.1,0
1,11,8,45,1.84,0.1,0
1,11,9,0,1.8,0.1,0
1,11,9,15,1.75,0.1,0
1,11,9,30,1.7,0.1,0
1,11,9,45,1.66,0.1,0
1,11,10,0,1.61,0.1,0
1,11,10,15,1.56,0.1,0
1,11,10,30,1.52,0.1,0
1,11,10,45,1.47,0.1,0
1,11,11,0,1.43,0.1,0
1,11,11,15,1.39,0.1,0
1,11,11,30,1.35,0.1,0
1,11,11,45,1.3,0.1,0
1,11,12,0,1.26,0.1,0
1,11,12,15,1.22,0.1,0
1,11,12,30,1.17,0.1,0
1,11,12,45,1.14,0.1,0
1,11,13,0,1.09,0.1,0
1,11,13,15,1.05,0.1,0
1,11,13,30,1,0.1,0
1,11,13,45,0.96,0.1,0
1,11,14,0,0.91,0.1,0
1,11,14,15,0.88,0.1,0
1,11,14,30,0.84,0.1,0
1,11,14,45,0.82,0.1,0
1,11,15,0,0.79,0.1,0
1,11,15,15,0.76,0.1,0
1,11,15,30,0.74,0.1,0
1,11,15,45,0.73,0.1,0
1,11,16,0,0.73,0.1,0
1,11,16,15,0.72,0.1,0
1,11,16,30,0.7,0.1,0
1,11,16,45,0.69,0.1,0
1,11,17,0,0.68,0.1,0
1,11,17,15,0.67,0.1,0
1,11,17,30,0.66,0.1,0
1,11,17,45,0.65,0.1,0
1,11,18,0,0.63,0.1,0
1,11,18,15,0.62,0.1,0
1,11,18,30,0.6,0.1,0
1,11,18,45,0.58,0.1,0
1,11,19,0,0.57,0.1,0
1,11,19,15,0.55,0.1,0
1,11,19,30,0.53,0.1,0
1,11,19,45,0.52,0.1,0
1,11,20,0,0.51,0.1,0
1,11,20,15,0.49,0.1,0
1,11,20,30,0.49,0.1,0
1,11,20,45,0.49,0.1,0
1,11,21,0,0.48,0.1,0
1,11,21,15,0.49,0.1,0
1,11,21,30,0.5,0.1,0
1,11,21,45,0.49,0.1,0
1,11,22,0,0.49,0.1,0
1,11,22,15,0.48,0.1,0
1,11,22,30,0.48,0.1,0
1,11,22,45,0.46,0.1,0
1,11,23,0,0.46,0.1,0
1,11,23,15,0.48,0.1,0
1,11,23,30,0.48,0.1,0
1,11,23,45,0.5,0.1,0
1,12,0,0,0.52,0.1,0
1,12,0,15,0.54,0.1,0
1,12,0,30,0.54,0.1,0
1,12,0,45,0.55,0.1,0
1,12,1,0,0.55,0.1,0
1,12,1,15,0.55,0.1,0
1,12,1,30,0.55,0.1,0
1,12,1,45,0.55,0.1,0
1,12,2,0,0.55,0.1,0
1,12,2,15,0.55,0.1,0
1,12,2,30,0.55,0.1,0
1,12,2,45,0.56,0.1,0
1,12,3,0,0.57,0.1,0
1,12,3,15,0.58,0.1,0
1,12,3,30,0.58,0.1,0
1,12,3,45,0.59,0.1,0
1,12,4,0,0.6,0.1,0
1,12,4,15,0.61,0.1,0
1,12,4,30,0.61,0.1,0
1,12,4,45,0.61,0.1,0
1,12,5,0,0.62,0.1,0
1,12,5,15,0.63,0.1,0
1,12,5,30,0.63,0.1,0
1,12,5,45,0.62,0.1,0
1,12,6,0,0.6,0.1,0
1,12,6,15,0.57,0.1,0
1,12,6,30,0.54,0.1,0
1,12,6,45,0.52,0.1,0
1,12,7,0,0.5,0.1,0
1,12,7,15,0.48,0.1,0
1,12,7,30,0.47,0.1,0
1,12,7,45,0.46,0.1,0
1,12,8,0,0.45,0.1,0
1,12,8,15,0.43,0.1,0
1,12,8,30,0.41,0.1,0
1,12,8,45,0.38,0.1,0
1,12,9,0,0.36,0.1,0
1,12,9,15,0.34,0.099,0
1,12,9,30,0.32,0.099,0
1,12,9,45,0.29,0.1,0
1,12,10,0,0.27,0.1,0
1,12,10,15,0.22,0.1,0
1,12,10,30,0.15,0.1,0
1,12,10,45,0.15,0.1,0
1,12,11,0,0.14,0.1,0
1,12,11,15,0.14,0.1,0
1,12,11,30,0.13,0.099,0
1,12,11,45,0.13,0.097,0
1,12,12,0,0.13,-0.009,0
1,12,12,15,0.12,-0.01,0
1,12,12,30,0.12,-0.009,0
1,12,12,45,0.11,-0.009,0
1,12,13,0,0.11,-0.007,0
1,12,13,15,0.1,-0.007,0
1,12,13,30,0.1,-0.003,0
1,12,13,45,0.09,-0.004,0
1,12,14,0,0.09,-0.001,0
1,12,14,15,0.09,-0.001,0
1,12,14,30,0.08,-0.005,0
1,12,14,45,0.08,-0.001,0
1,12,15,0,0.07,-0.003,0
1,12,15,15,0.07,-0.001,0
1,12,15,30,0.06,-0.001,0
1,12,15,45,0.06,0,0
1,12,16,0,0.05,-0.002,0
1,12,16,15,0.05,-0.001,0
1,12,16,30,0.05,-0.002,0
1,12,16,45,0.04,0,0
1,12,17,0,0.04,-0.001,0
1,12,17,15,0.04,-0.001,0
1,12,17,30,0.03,-0.001,0
1,12,17,45,0.03,0,0
1,12,18,0,0.02,-0.001,0
1,12,18,15,0.02,0,0
1,12,18,30,0.01,-0.002,0
1,12,18,45,0.01,0,0
1,12,19,0,0.01,-0.001,0
1,12,19,15,0,-0.001,0
1,12,19,30,0,0,0
1,12,19,45,-0.01,-0.001,0
1,12,20,0,-0.01,-0.001,0
1,12,20,15,-0.01,-0.003,0
1,12,20,30,-0.02,-0.003,0
1,12,20,45,-0.02,-0.001,0
1,12,21,0,-0.03,-0.001,0
1,12,21,15,-0.03,-0.003,0
1,12,21,30,-0.04,-0.003,0
1,12,21,45,-0.04,-0.003,0
1,12,22,0,-0.04,-0.001,0
1,12,22,15,-0.05,-0.001,0
1,12,22,30,-0.05,-0.002,0
1,12,22,45,-0.05,-0.001,0
1,12,23,0,-0.06,0.001,0
1,12,23,15,-0.06,0.05,0
1,12,23,30,-0.06,0.126,0
1,12,23,45,-0.06,0.219,0
1,13,0,0,-0.06,0.303,0
1,13,0,15,-0.06,0.385,0
1,13,0,30,-0.06,0.462,0
1,13,0,45,-0.06,0.537,0
1,13,1,0,-0.06,0.62,0
1,13,1,15,-0.06,0.703,0
1,13,1,30,-0.06,0.787,0
1,13,1,45,-0.06,0.87,0
1,13,2,0,-0.06,0.954,0
1,13,2,15,-0.06,1.037,0
1,13,2,30,-0.06,1.124,0
1,13,2,45,-0.06,1.211,0
1,13,3,0,-0.06,1.298,0
1,13,3,15,-0.06,1.385,0
1,13,3,30,-0.06,1.471,0
1,13,3,45,-0.06,1.557,0
1,13,4,0,-0.06,1.643,0
1,13,4,15,-0.06,1.729,0
1,13,4,30,-0.06,1.817,0
1,13,4,45,-0.06,1.911,0
1,13,5,0,-0.06,2.004,0
1,13,5,15,-0.06,2.096,0
1,13,5,30,-0.06,2.182,0
1,13,5,45,-0.06,2.235,0
1,13,6,0,-0.06,2.24,0
1,13,6,15,-0.06,2.228,0
1,13,6,30,-0.06,2.198,0
1,13,6,45,-0.06,2.168,0
1,13,7,0,-0.06,2.141,0
1,13,7,15,-0.06,2.112,0
1,13,7,30,-0.06,2.082,0
1,13,7,45,-0.06,2.051,0
1,13,8,0,-0.06,2.017,0
1,13,8,15,-0.06,1.981,0
1,13,8,30,0,1.944,0
1,13,8,45,0,1.906,0
1,13,9,0,0.01,1.873,0
1,13,9,15,0,1.84,0
1,13,9,30,0,1.807,0
1,13,9,45,0,1.774,0
1,13,10,0,0,1.739,0
1,13,10,15,0,1.699,0
1,13,10,30,0,1.659,0
1,13,10,45,0,1.619,0
1,13,11,0,0,1.577,0
1,13,11,15,0,1.543,0
1,13,11,30,0,1.512,0
1,13,11,45,0,1.475,0
1,13,12,0,0,1.441,0
1,13,12,15,0,1.404,0
1,13,12,30,0,1.365,0
1,13,12,45,0,1.328,0
1,13,13,0,0,1.291,0
1,13,13,15,0,1.257,0
1,13,13,30,0,1.22,0
1,13,13,45,0,1.185,0
1,13,14,0,0.01,1.15,0
1,13,14,15,0.02,1.122,0
1,13,14,30,0.03,1.104,0
1,13,14,45,0.04,1.089,0
1,13,15,0,0.06,1.074,0
1,13,15,15,0.07,1.059,0
1,13,15,30,0.09,1.047,0
1,13,15,45,0.11,1.031,0
1,13,16,0,0.13,1.016,0
1,13,16,15,0.15,1.004,0
1,13,16,30,0.17,0.988,0
1,13,16,45,0.19,0.973,0
1,13,17,0,0.21,0.957,0
1,13,17,15,0.23,0.943,0
1,13,17,30,0.24,0.929,0
1,13,17,45,0.26,0.915,0
1,13,18,0,0.27,0.903,0
1,13,18,15,0.28,0.887,0
1,13,18,30,0.29,0.871,0
1,13,18,45,0.3,0.857,0
1,13,19,0,0.31,0.845,0
1,13,19,15,0.32,0.832,0
1,13,19,30,0.32,0.817,0
1,13,19,45,0.33,0.803,0
1,13,20,0,0.34,0.787,0
1,13,20,15,0.34,0.771,0
1,13,20,30,0.35,0.756,0
1,13,20,45,0.36,0.743,0
1,13,21,0,0.37,0.727,0
1,13,21,15,0.39,0.713,0
1,13,21,30,0.42,0.7,0
1,13,21,45,0.44,0.685,0
1,13,22,0,0.48,0.652,0
1,13,22,15,0.51,0.618,0
1,13,22,30,0.55,0.591,0
1,13,22,45,0.59,0.575,0
1,13,23,0,0.64,0.596,0
1,13,23,15,0.68,0.672,0
1,13,23,30,0.73,0.745,0
1,13,23,45,0.77,0.81,0
1,14,0,0,0.81,0.878,0
1,14,0,15,0.86,0.941,0
1,14,0,30,0.89,0.998,0
1,14,0,45,0.93,1.057,0
1,14,1,0,0.97,1.12,0
1,14,1,15,1,1.185,0
1,14,1,30,1.02,1.248,0
1,14,1,45,1.05,1.313,0
1,14,2,0,1.09,1.379,0
1,14,2,15,1.12,1.445,0
1,14,2,30,1.15,1.51,0
1,14,2,45,1.18,1.574,0
1,14,3,0,1.23,1.641,0
1,14,3,15,1.27,1.707,0
1,14,3,30,1.31,1.773,0
1,14,3,45,1.35,1.841,0
1,14,4,0,1.38,1.908,0
1,14,4,15,1.41,1.976,0
1,14,4,30,1.44,2.044,0
1,14,4,45,1.47,2.111,0
1,14,5,0,1.5,2.176,0
1,14,5,15,1.53,2.241,0
1,14,5,30,1.56,2.309,0
1,14,5,45,1.58,2.358,0
1,14,6,0,1.6,2.36,0
1,14,6,15,1.62,2.36,0
1,14,6,30,1.63,2.36,0
1,14,6,45,1.64,2.36,0
1,14,7,0,1.65,2.349,0
1,14,7,15,1.65,2.312,0
1,14,7,30,1.65,2.268,0
1,14,7,45,1.65,2.223,0
1,14,8,0,1.65,2.18,0
1,14,8,15,1.66,2.136,0
1,14,8,30,1.67,2.093,0
1,14,8,45,1.67,2.047,0
1,14,9,0,1.67,2.002,0
1,14,9,15,1.68,1.96,0
1,14,9,30,1.68,1.917,0
1,14,9,45,1.68,1.874,0
1,14,10,0,1.69,1.833,0
1,14,10,15,1.69,1.787,0
1,14,10,30,1.69,1.747,0
1,14,10,45,1.7,1.703,0
1,14,11,0,1.71,1.659,0
1,14,11,15,1.72,1.617,0
1,14,11,30,1.73,1.573,0
1,14,11,45,1.74,1.531,0
1,14,12,0,1.75,1.486,0
1,14,12,15,1.76,1.447,0
1,14,12,30,1.76,1.409,0
1,14,12,45,1.78,1.367,0
1,14,13,0,1.78,1.323,0
1,14,13,15,1.79,1.281,0
1,14,13,30,1.8,1.237,0
1,14,13,45,1.8,1.195,0
1,14,14,0,1.8,1.155,0
1,14,14,15,1.81,1.115,0
1,14,14,30,1.81,1.075,0
1,14,14,45,1.82,1.035,0
1,14,15,0,1.83,1.002,0
1,14,15,15,1.84,0.966,0
1,14,15,30,1.86,0.928,0
1,14,15,45,1.87,0.89,0
1,14,16,0,1.89,0.855,0
1,14,16,15,1.91,0.824,0
1,14,16,30,1.92,0.793,0
1,14,16,45,1.94,0.76,0
1,14,17,0,1.95,0.727,0
1,14,17,15,1.97,0.694,0
1,14,17,30,1.98,0.657,0
1,14,17,45,1.99,0.625,0
1,14,18,0,2,0.589,0
1,14,18,15,2.02,0.553,0
1,14,18,30,2.03,0.517,0
1,14,18,45,2.04,0.484,0
1,14,19,0,2.06,0.451,0
1,14,19,15,2.07,0.415,0
1,14,19,30,2.09,0.383,0
1,14,19,45,2.09,0.349,0
1,14,20,0,2.1,0.315,0
1,14,20,15,2.12,0.279,0
1,14,20,30,2.13,0.241,0
1,14,20,45,2.14,0.209,0
1,14,21,0,2.15,0.175,0
1,14,21,15,2.17,0.143,0
1,14,21,30,2.19,0.14,0
1,14,21,45,2.22,0.14,0
1,14,22,0,2.26,0.14,0
1,14,22,15,2.29,0.14,0
1,14,22,30,2.32,0.14,0
1,14,22,45,2.36,0.14,0
1,14,23,0,2.4,0.167,0
1,14,23,15,2.44,0.241,0
1,14,23,30,2.47,0.316,0
1,14,23,45,2.5,0.391,0
1,15,0,0,2.54,0.475,0
1,15,0,15,2.58,0.555,0
1,15,0,30,2.62,0.637,0
1,15,0,45,2.66,0.718,0
1,15,1,0,2.71,0.797,0
1,15,1,15,2.76,0.879,0
1,15,1,30,2.8,0.96,0
1,15,1,45,2.85,1.04,0
1,15,2,0,2.9,1.122,0
1,15,2,15,2.94,1.203,0
1,15,2,30,3,1.282,0
1,15,2,45,3.05,1.362,0
1,15,3,0,3.1,1.446,0
1,15,3,15,3.14,1.537,0
1,15,3,30,3.2,1.632,0
1,15,3,45,3.25,1.726,0
1,15,4,0,3.3,1.819,0
1,15,4,15,3.35,1.913,0
1,15,4,30,3.39,2.007,0
1,15,4,45,3.44,2.1,0
1,15,5,0,3.48,2.191,0
1,15,5,15,3.52,2.284,0
1,15,5,30,3.56,2.374,0
1,15,5,45,3.6,2.419,0
1,15,6,0,3.63,2.42,0
1,15,6,15,3.65,2.42,0
1,15,6,30,3.68,2.42,0
1,15,6,45,3.69,2.42,0
1,15,7,0,3.69,2.42,0
1,15,7,15,3.68,2.415,0
1,15,7,30,3.66,2.385,0
1,15,7,45,3.62,2.354,0
1,15,8,0,3.59,2.317,0
1,15,8,15,3.54,2.276,0
1,15,8,30,3.49,2.234,0
1,15,8,45,3.44,2.192,0
1,15,9,0,3.38,2.149,0
1,15,9,15,3.32,2.107,0
1,15,9,30,3.25,2.066,0
1,15,9,45,3.19,2.019,0
1,15,10,0,3.13,1.976,0
1,15,10,15,3.06,1.933,0
1,15,10,30,3,1.889,0
1,15,10,45,2.94,1.847,0
1,15,11,0,2.89,1.801,0
1,15,11,15,2.83,1.759,0
1,15,11,30,2.78,1.718,0
1,15,11,45,2.73,1.677,0
1,15,12,0,2.68,1.633,0
1,15,12,15,2.64,1.591,0
1,15,12,30,2.6,1.55,0
1,15,12,45,2.56,1.509,0
1,15,13,0,2.52,1.468,0
1,15,13,15,2.48,1.427,0
1,15,13,30,2.44,1.388,0
1,15,13,45,2.4,1.347,0
1,15,14,0,2.37,1.309,0
1,15,14,15,2.34,1.271,0
1,15,14,30,2.31,1.229,0
1,15,14,45,2.29,1.189,0
1,15,15,0,2.27,1.149,0
1,15,15,15,2.26,1.109,0
1,15,15,30,2.26,1.075,0
1,15,15,45,2.26,1.047,0
1,15,16,0,2.27,1.019,0
1,15,16,15,2.27,0.995,0
1,15,16,30,2.28,0.97,0
1,15,16,45,2.29,0.943,0
1,15,17,0,2.3,0.92,0
1,15,17,15,2.31,0.905,0
1,15,17,30,2.32,0.889,0
1,15,17,45,2.32,0.88,0
1,15,18,0,2.34,0.869,0
1,15,18,15,2.35,0.856,0
1,15,18,30,2.35,0.843,0
1,15,18,45,2.37,0.829,0
1,15,19,0,2.38,0.82,0
1,15,19,15,2.39,0.82,0
1,15,19,30,2.4,0.82,0
1,15,19,45,2.41,0.82,0
1,15,20,0,2.42,0.82,0
1,15,20,15,2.43,0.82,0
1,15,20,30,2.44,0.82,0
1,15,20,45,2.45,0.82,0
1,15,21,0,2.46,0.82,0
1,15,21,15,2.47,0.82,0
1,15,21,30,2.5,0.82,0
1,15,21,45,2.52,0.82,0
1,15,22,0,2.55,0.819,0
1,15,22,15,2.56,0.817,0
1,15,22,30,2.59,0.81,0
1,15,22,45,2.61,0.804,0
1,15,23,0,2.64,0.823,0
1,15,23,15,2.66,0.893,0
1,15,23,30,2.69,0.966,0
1,15,23,45,2.72,1.037,0
1,16,0,0,2.76,1.115,0
1,16,0,15,2.8,1.193,0
1,16,0,30,2.85,1.271,0
1,16,0,45,2.9,1.348,0
1,16,1,0,2.95,1.425,0
1,16,1,15,3,1.503,0
1,16,1,30,3.05,1.58,0
1,16,1,45,3.1,1.652,0
1,16,2,0,3.15,1.715,0
1,16,2,15,3.19,1.772,0
1,16,2,30,3.23,1.833,0
1,16,2,45,3.28,1.89,0
1,16,3,0,3.32,1.949,0
1,16,3,15,3.36,2.007,0
1,16,3,30,3.4,2.066,0
1,16,3,45,3.44,2.124,0
1,16,4,0,3.47,2.187,0
1,16,4,15,3.51,2.254,0
1,16,4,30,3.55,2.322,0
1,16,4,45,3.59,2.388,0
1,16,5,0,3.62,2.452,0
1,16,5,15,3.66,2.519,0
1,16,5,30,3.69,2.586,0
1,16,5,45,3.72,2.637,0
1,16,6,0,3.75,2.64,0
1,16,6,15,3.78,2.64,0
1,16,6,30,3.8,2.64,0
1,16,6,45,3.83,2.64,0
1,16,7,0,3.84,2.64,0
1,16,7,15,3.85,2.64,0
1,16,7,30,3.86,2.628,0
1,16,7,45,3.86,2.591,0
1,16,8,0,3.85,2.553,0
1,16,8,15,3.83,2.509,0
1,16,8,30,3.83,2.49,0
1,16,8,45,3.83,2.49,0
1,16,9,0,null,2.367,0
1,16,9,15,null,2.333,0
1,16,9,30,null,2.289,0
1,16,9,45,null,2.245,0
1,16,10,0,null,2.203,0
1,16,10,15,null,2.159,0
1,16,10,30,null,2.115,0
1,16,10,45,null,2.072,0
1,16,11,0,null,2.024,0
1,16,11,15,null,1.98,0
1,16,11,30,3.15,1.934,0
1,16,11,45,3.15,1.889,0
1,16,12,0,3.1,1.847,0
1,16,12,15,3.06,1.8,0
1,16,12,30,3.02,1.757,0
1,16,12,45,2.98,1.713,0
1,16,13,0,2.95,1.669,0
1,16,13,15,2.92,1.627,0
1,16,13,30,2.89,1.583,0
1,16,13,45,2.87,1.54,0
1,16,14,0,2.85,1.498,0
1,16,14,15,2.83,1.457,0
1,16,14,30,2.83,1.418,0
1,16,14,45,2.83,1.381,0
1,16,15,0,2.84,1.339,0
1,16,15,15,2.84,1.303,0
1,16,15,30,2.85,1.266,0
1,16,15,45,2.87,1.229,0
1,16,16,0,2.89,1.202,0
1,16,16,15,2.9,1.174,0
1,16,16,30,2.91,1.138,0
1,16,16,45,2.92,1.096,0
1,16,17,0,2.92,1.058,0
1,16,17,15,2.91,1.046,0
1,16,17,30,2.91,1.022,0
1,16,17,45,2.9,1,0
1,16,18,0,2.9,0.985,0
1,16,18,15,2.89,0.98,0
1,16,18,30,2.9,0.98,0
1,16,18,45,2.9,0.98,0
1,16,19,0,2.91,0.98,0
1,16,19,15,2.91,0.98,0
1,16,19,30,2.92,0.98,0
1,16,19,45,2.92,0.98,0
1,16,20,0,2.92,0.98,0
1,16,20,15,2.92,0.98,0
1,16,20,30,2.92,0.98,0
1,16,20,45,2.93,0.98,0
1,16,21,0,2.93,0.98,0
1,16,21,15,2.95,0.98,0
1,16,21,30,2.97,0.98,0
1,16,21,45,2.99,0.98,0
1,16,22,0,3.02,0.98,0
1,16,22,15,3.05,0.98,0
1,16,22,30,3.09,0.98,0
1,16,22,45,3.12,0.98,0
1,16,23,0,3.15,1.008,0
1,16,23,15,3.19,1.076,0
1,16,23,30,3.23,1.147,0
1,16,23,45,3.28,1.217,0
1,17,0,0,3.33,1.287,0
1,17,0,15,3.38,1.347,0
1,17,0,30,3.44,1.404,0
1,17,0,45,3.48,1.463,0
1,17,1,0,3.54,1.523,0
1,17,1,15,3.57,1.586,0
1,17,1,30,3.6,1.655,0
1,17,1,45,3.64,1.723,0
1,17,2,0,3.68,1.791,0
1,17,2,15,3.72,1.861,0
1,17,2,30,3.76,1.928,0
1,17,2,45,3.79,1.997,0
1,17,3,0,3.83,2.066,0
1,17,3,15,3.87,2.131,0
1,17,3,30,3.9,2.2,0
1,17,3,45,3.94,2.272,0
1,17,4,0,3.98,2.339,0
1,17,4,15,4.01,2.407,0
