month,day,hour,min,i_f,p_f,truth
1,9,2,0,249.73,34.41,0
1,9,2,15,248.2,34.54,0
1,9,2,30,250,34.4,0
1,9,2,45,248.67,34.56,0
1,9,3,0,248.47,34.52,0
1,9,3,15,248.53,34.54,0
1,9,3,30,247.73,34.59,0
1,9,3,45,259.33,33.65,0
1,9,4,0,256.67,33.84,0
1,9,4,15,258.27,33.69,0
1,9,4,30,256.13,33.88,0
1,9,4,45,250.33,33.76,0
1,9,5,0,248,33.67,0
1,9,5,15,246.93,33.77,0
1,9,5,30,250.8,33.45,0
1,9,5,45,247.2,33.44,0
1,9,6,0,246.8,33.38,0
1,9,6,15,253.07,33.29,0
1,9,6,30,251.6,33.36,0
1,9,6,45,250.07,33.52,0
1,9,7,0,252.47,33.31,0
1,9,7,15,252.6,33.33,0
1,9,7,30,253.53,33.21,0
1,9,7,45,255.53,33.05,0
1,9,8,0,255.47,32.54,0
1,9,8,15,247.93,31.99,0
1,9,8,30,252.87,31.46,0
1,9,8,45,258.4,31.07,0
1,9,9,0,262.2,30.78,0
1,9,9,15,263.93,30.65,0
1,9,9,30,264.93,30.5,0
1,9,9,45,264.47,30.52,0
1,9,10,0,266.73,30.37,0
1,9,10,15,267.47,30.29,0
1,9,10,30,260.13,30.5,0
1,9,10,45,258.07,30.15,0
1,9,11,0,258.2,30.14,0
1,9,11,15,260,30.05,0
1,9,11,30,262.6,29.68,0
1,9,11,45,241.53,30.48,0
1,9,12,0,245.2,30.28,0
1,9,12,15,248.93,30.06,0
1,9,12,30,248.53,30.08,0
1,9,12,45,259.13,30.71,0
1,9,13,0,259.4,30.91,0
1,9,13,15,256.73,31.21,0
1,9,13,30,259.8,31.39,0
1,9,13,45,268.27,31.16,0
1,9,14,0,272.27,30.85,0
1,9,14,15,269.87,31.03,0
1,9,14,30,266.93,31.28,0
1,9,14,45,266.67,31.28,0
1,9,15,0,266.2,31.32,0
1,9,15,15,262.4,31.62,0
1,9,15,30,266.67,31.76,0
1,9,15,45,273.6,31.59,0
1,9,16,0,272.2,31.69,0
1,9,16,15,274.93,31.49,0
1,9,16,30,270.93,31.78,0
1,9,16,45,270.73,31.78,0
1,9,17,0,264.73,31.78,0
1,9,17,15,262.2,31.73,0
1,9,17,30,256.27,31.52,0
1,9,17,45,254.87,31.65,0
1,9,18,0,255.33,31.65,0
1,9,18,15,257.13,31.5,0
1,9,18,30,254.8,31.69,0
1,9,18,45,252.47,31.86,0
1,9,19,0,256.73,31.54,0
1,9,19,15,255,31.39,0
1,9,19,30,248.13,31.78,0
1,9,19,45,254.73,31.63,0
1,9,20,0,256.2,31.56,0
1,9,20,15,254,31.78,0
1,9,20,30,254.6,31.7,0
1,9,20,45,254.8,31.67,0
1,9,21,0,254.87,31.71,0
1,9,21,15,249.53,32.1,0
1,9,21,30,253,31.89,0
1,9,21,45,246.93,32.33,0
1,9,22,0,246.13,32.39,0
1,9,22,15,245.07,32.54,0
1,9,22,30,244.8,32.54,0
1,9,22,45,266.53,32.46,0
1,9,23,0,259.73,33.18,0
1,9,23,15,264.53,32.82,0
1,9,23,30,255.6,33.5,0
1,9,23,45,253,33.67,0
1,10,0,0,255.87,33.51,0
1,10,0,15,257.8,33.35,0
1,10,0,30,254.13,33.59,0
1,10,0,45,245.87,34.31,0
1,10,1,0,255.2,33.52,0
1,10,1,15,251.4,33.87,0
1,10,1,30,250.07,33.97,0
1,10,1,45,250.47,33.93,0
1,10,2,0,255.33,33.54,0
1,10,2,15,256.73,33.49,0
1,10,2,30,252.47,33.77,0
1,10,2,45,251.73,33.86,0
1,10,3,0,254.53,33.68,0
1,10,3,15,250.8,33.94,0
1,10,3,30,251.67,33.9,0
1,10,3,45,252.2,33.88,0
1,10,4,0,251.53,33.9,0
1,10,4,15,252.4,33.85,0
1,10,4,30,249.53,34.06,0
1,10,4,45,249.33,34.06,0
1,10,5,0,248.4,34.14,0
1,10,5,15,248.27,34.18,0
1,10,5,30,256.67,33.51,0
1,10,5,45,254.53,33.55,0
1,10,6,0,266.27,33.37,0
1,10,6,15,277.2,33.22,0
1,10,6,30,285.4,32.6,0
1,10,6,45,285.73,32.52,0
1,10,7,0,277.53,32.22,0
1,10,7,15,275.73,32.33,0
1,10,7,30,276.2,32.27,0
1,10,7,45,275.8,32.21,0
1,10,8,0,266.07,32.14,0
1,10,8,15,270.6,31.78,0
1,10,8,30,272.73,31.63,0
1,10,8,45,268.27,31.52,0
1,10,9,0,266.93,31.14,0
1,10,9,15,272.73,30.71,0
1,10,9,30,268.6,30.97,0
1,10,9,45,271.8,30.73,0
1,10,10,0,270.67,30.8,0
1,10,10,15,268.47,30.93,0
1,10,10,30,273,30.65,0
1,10,10,45,268,30.82,0
1,10,11,0,260,30.7,0
1,10,11,15,261.73,30.56,0
1,10,11,30,256,31,0
1,10,11,45,249.4,31.53,0
1,10,12,0,249.33,31.52,0
1,10,12,15,252.53,31.26,0
1,10,12,30,250.6,31.44,0
1,10,12,45,252,31.28,0
1,10,13,0,255.33,31.06,0
1,10,13,15,253.13,31.04,0
1,10,13,30,250.13,30.99,0
1,10,13,45,248.87,31.1,0
1,10,14,0,231.47,31.07,0
1,10,14,15,212.4,31.04,0
1,10,14,30,215.6,30.85,0
1,10,14,45,212.13,31.11,0
1,10,15,0,212.13,31.14,0
1,10,15,15,211.47,31.2,0
1,10,15,30,206.87,31.54,0
1,10,15,45,210.07,31.37,0
1,10,16,0,229.53,31.46,0
1,10,16,15,229.93,31.53,0
1,10,16,30,236.67,31.46,0
1,10,16,45,266.4,31.77,0
1,10,17,0,271.47,31.37,0
1,10,17,15,270.4,31.45,0
1,10,17,30,273.47,31.18,0
1,10,17,45,271.13,31.35,0
1,10,18,0,270.93,31.33,0
1,10,18,15,271.47,31.3,0
1,10,18,30,270.93,31.3,0
1,10,18,45,274.47,31.01,0
1,10,19,0,274.2,31.02,0
1,10,19,15,271.8,31.07,0
1,10,19,30,254.87,29.82,0
1,10,19,45,253.47,29.99,0
1,10,20,0,252.2,30.07,0
1,10,20,15,246.87,30.48,0
1,10,20,30,243.47,30.78,0
1,10,20,45,238.27,31.17,0
1,10,21,0,235.27,31.43,0
1,10,21,15,236.4,31.3,0
1,10,21,30,237.27,31.27,0
1,10,21,45,232.33,31.63,0
1,10,22,0,232.2,31.65,0
1,10,22,15,236.53,31.39,0
1,10,22,30,237.33,31.33,0
1,10,22,45,238.27,31.27,0
1,10,23,0,238.2,31.27,0
1,10,23,15,240.4,31.14,0
1,10,23,30,236.67,31.43,0
1,10,23,45,236.87,31.46,0
1,11,0,0,235.07,31.57,0
1,11,0,15,233.33,31.75,0
1,11,0,30,257.33,31.74,0
1,11,0,45,281.07,32.1,0
1,11,1,0,281.67,31.97,0
1,11,1,15,281.73,31.9,0
1,11,1,30,283.87,31.74,0
1,11,1,45,280.47,31.97,0
1,11,2,0,279.33,32.04,0
1,11,2,15,279.27,32.01,0
1,11,2,30,277.13,32.15,0
1,11,2,45,261.93,32.06,0
1,11,3,0,245.2,31.94,0
1,11,3,15,245.87,31.87,0
1,11,3,30,246.13,31.85,0
1,11,3,45,245.13,31.9,0
1,11,4,0,248.13,31.71,0
1,11,4,15,247.07,31.79,0
1,11,4,30,246.13,31.86,0
1,11,4,45,238.87,32.36,0
1,11,5,0,243.93,32.03,0
1,11,5,15,247.93,31.74,0
1,11,5,30,247.27,31.79,0
1,11,5,45,248.27,31.53,0
1,11,6,0,247.27,31.68,0
1,11,6,15,250.8,31.48,0
1,11,6,30,254,31.27,0
1,11,6,45,254.93,31.21,0
1,11,7,0,258.47,30.95,0
1,11,7,15,259.47,30.84,0
1,11,7,30,258.8,30.88,0
1,11,7,45,261.27,30.74,0
1,11,8,0,258.07,30.97,0
1,11,8,15,261.6,30.67,0
1,11,8,30,262.2,30.67,0
1,11,8,45,269.07,30.12,0
1,11,9,0,269,30.13,0
1,11,9,15,267.33,30.21,0
1,11,9,30,269.87,30.05,0
1,11,9,45,268.93,30.05,0
1,11,10,0,270.87,29.93,0
1,11,10,15,267.4,30.18,0
1,11,10,30,267.73,30.14,0
1,11,10,45,258.53,30.39,0
1,11,11,0,260.93,30.18,0
1,11,11,15,260.87,30.19,0
1,11,11,30,262.27,30.07,0
1,11,11,45,265.8,29.8,0
1,11,12,0,263.8,29.93,0
1,11,12,15,263.27,29.97,0
1,11,12,30,268.8,29.54,0
1,11,12,45,266.87,29.68,0
1,11,13,0,264.2,29.88,0
1,11,13,15,267.73,29.58,0
1,11,13,30,268.73,29.49,0
1,11,13,45,267.67,29.6,0
1,11,14,0,239.53,29.78,0
1,11,14,15,229.2,29.9,0
1,11,14,30,229.53,29.93,0
1,11,14,45,229.8,29.9,0
1,11,15,0,227.13,30.12,0
1,11,15,15,230.07,29.94,0
1,11,15,30,246.73,30.41,0
1,11,15,45,250.27,30.24,0
1,11,16,0,253,30.01,0
1,11,16,15,240.4,30.46,0
1,11,16,30,235.67,30.38,0
1,11,16,45,239.73,30.14,0
1,11,17,0,237.27,30.32,0
1,11,17,15,238.47,30.25,0
1,11,17,30,242.13,30.01,0
1,11,17,45,244.33,29.88,0
1,11,18,0,239.2,30.25,0
1,11,18,15,242.13,30.03,0
1,11,18,30,242.87,29.99,0
1,11,18,45,244.07,29.93,0
1,11,19,0,244.47,29.88,0
1,11,19,15,253.2,30.03,0
1,11,19,30,264.27,30.14,0
1,11,19,45,264.93,30.16,0
1,11,20,0,266.6,30.03,0
1,11,20,15,266.47,30.03,0
1,11,20,30,265.27,30.1,0
1,11,20,45,266.33,29.97,0
1,11,21,0,261.6,30.36,0
1,11,21,15,265,30.1,0
1,11,21,30,236.93,29.97,0
1,11,21,45,232.07,29.97,0
1,11,22,0,231.67,30.05,0
1,11,22,15,230.4,30.11,0
1,11,22,30,232.87,29.99,0
1,11,22,45,271.93,30.22,0
1,11,23,0,286.6,30.2,0
1,11,23,15,283.27,30.39,0
1,11,23,30,282.53,30.44,0
1,11,23,45,284.53,30.31,0
1,12,0,0,283.73,30.35,0
1,12,0,15,283.2,30.33,0
1,12,0,30,282.87,30.33,0
1,12,0,45,282.53,30.33,0
1,12,1,0,275.73,30.16,0
1,12,1,15,262.47,30.12,0
1,12,1,30,262.2,30.16,0
1,12,1,45,261.2,30.22,0
1,12,2,0,261.93,30.15,0
1,12,2,15,249.07,30.22,0
1,12,2,30,243.73,30.27,0
1,12,2,45,243.87,30.27,0
1,12,3,0,245.2,30.14,0
1,12,3,15,247.07,30.07,0
1,12,3,30,245.8,30.15,0
1,12,3,45,242.33,30.44,0
1,12,4,0,245.2,30.2,0
1,12,4,15,244.2,30.31,0
1,12,4,30,244.47,30.29,0
1,12,4,45,242.73,30.45,0
1,12,5,0,243.13,30.39,0
1,12,5,15,250.87,30.4,0
1,12,5,30,267.73,30.3,0
1,12,5,45,269.07,30.08,0
1,12,6,0,268.93,29.8,0
1,12,6,15,277.27,29.54,0
1,12,6,30,269.73,30.09,0
1,12,6,45,271.13,29.95,0
1,12,7,0,278.27,29.99,0
1,12,7,15,253.73,29.96,0
1,12,7,30,247.53,30.04,0
1,12,7,45,249.73,29.87,0
1,12,8,0,250.87,29.75,0
1,12,8,15,250.93,29.81,0
1,12,8,30,249.53,29.84,0
1,12,8,45,250.07,29.81,0
1,12,9,0,251.8,29.69,0
1,12,9,15,253.47,29.59,0
1,12,9,30,254.6,29.47,0
1,12,9,45,252.73,29.62,0
1,12,10,0,255.47,29.18,0
1,12,10,15,264.27,27.95,0
1,12,10,30,261.8,27.81,0
1,12,10,45,220.6,31.12,0
1,12,11,0,232.2,30.32,0
1,12,11,15,235.47,31.52,0
1,12,11,30,259.73,30.03,0
1,12,11,45,258.93,29.88,0
1,12,12,0,256.07,29.79,0
1,12,12,15,246.07,30.51,0
1,12,12,30,259.07,29.56,0
1,12,12,45,256.07,29.76,0
1,12,13,0,252.67,30.02,0
1,12,13,15,263.13,29.23,0
1,12,13,30,264.2,29.13,0
1,12,13,45,256.27,29.75,0
1,12,14,0,253.27,30,0
1,12,14,15,247.6,30.43,0
1,12,14,30,232.8,31.51,0
1,12,14,45,224.33,32.14,0
1,12,15,0,228.07,31.9,0
1,12,15,15,207.87,33.33,0
1,12,15,30,206.4,33.55,0
1,12,15,45,241.87,32.8,0
1,12,16,0,245.4,32.55,0
1,12,16,15,240.07,32.95,0
1,12,16,30,246.93,32.64,0
1,12,16,45,266.6,31.82,0
1,12,17,0,279.67,31.1,0
1,12,17,15,271.73,32.27,0
1,12,17,30,276.27,31.89,0
1,12,17,45,271.27,31.93,0
1,12,18,0,288.2,30.04,0
1,12,18,15,292.67,29.64,0
1,12,18,30,289.53,29.88,0
1,12,18,45,294.53,29.44,0
1,12,19,0,287,30.02,0
1,12,19,15,283.87,30.14,0
1,12,19,30,293.07,29.1,0
1,12,19,45,258.87,29.97,0
1,12,20,0,257.53,29.61,0
1,12,20,15,240.87,30.8,0
1,12,20,30,222.2,32.22,0
1,12,20,45,239.67,30.97,0
1,12,21,0,211.27,33.01,0
1,12,21,15,227.67,31.9,0
1,12,21,30,225.93,32.05,0
1,12,21,45,239.4,32.05,0
1,12,22,0,213,33.9,0
1,12,22,15,218.07,33.59,0
1,12,22,30,230.73,32.74,0
1,12,22,45,227.8,32.97,0
1,12,23,0,248.4,33.03,0
1,12,23,15,251.6,33.4,0
1,12,23,30,217,35.14,0
1,12,23,45,224.8,35.05,0
1,13,0,0,205.27,35.98,0
1,13,0,15,208.13,36.05,0
1,13,0,30,203.87,35.99,0
1,13,0,45,198.4,36.08,0
1,13,1,0,211.67,35.71,0
1,13,1,15,209.67,35.96,0
1,13,1,30,206.33,35.98,0
1,13,1,45,209.2,35.9,0
1,13,2,0,205.2,36.05,0
1,13,2,15,194.87,36.19,0
1,13,2,30,178.13,36.16,0
1,13,2,45,197.2,36.14,0
1,13,3,0,186.53,36.13,0
1,13,3,15,190.8,35.2,0
1,13,3,30,213.07,33.73,0
1,13,3,45,219.73,33.29,0
1,13,4,0,253.4,31.63,0
1,13,4,15,257.2,31.39,0
1,13,4,30,231.27,33.4,0
1,13,4,45,235.2,33.92,0
1,13,5,0,269.2,31.31,0
1,13,5,15,247.53,32.95,0
1,13,5,30,246.73,33.03,0
1,13,5,45,267.27,31.19,0
1,13,6,0,292.53,29.25,0
1,13,6,15,311.8,27.44,0
1,13,6,30,310.87,26.37,0
1,13,6,45,266.53,29.94,0
1,13,7,0,261.13,30.37,0
1,13,7,15,281.33,28.75,0
1,13,7,30,293.13,29,0
1,13,7,45,256,31.59,0
1,13,8,0,254.93,32.99,0
1,13,8,15,265.8,32.52,0
1,13,8,30,257.27,33.3,0
1,13,8,45,259.67,33.11,0
1,13,9,0,269.27,32.33,0
1,13,9,15,259.53,33.05,0
1,13,9,30,264.07,32.67,0
1,13,9,45,278.8,31.47,0
1,13,10,0,279.47,31.41,0
1,13,10,15,261.27,33.1,0
1,13,10,30,268.8,33.27,0
1,13,10,45,271.87,32.95,0
1,13,11,0,263.27,33.56,0
1,13,11,15,262.13,33.72,0
1,13,11,30,264.33,33.52,0
1,13,11,45,265.6,33.37,0
1,13,12,0,259.47,33.44,0
1,13,12,15,260,29.88,0
1,13,12,30,270.4,29.97,0
1,13,12,45,271.33,29.91,0
1,13,13,0,271.67,29.82,0
1,13,13,15,269.67,29.97,0
1,13,13,30,271.53,29.81,0
1,13,13,45,270,29.92,0
1,13,14,0,244.67,29.8,0
1,13,14,15,248.33,29.78,0
1,13,14,30,247.53,29.91,0
1,13,14,45,246.93,29.95,0
1,13,15,0,244.87,30.1,0
1,13,15,15,246.27,30.05,0
1,13,15,30,244.8,30.16,0
1,13,15,45,246.87,29.99,0
1,13,16,0,249.13,29.85,0
1,13,16,15,247.13,30.03,0
1,13,16,30,246.93,30.03,0
1,13,16,45,248.27,29.92,0
1,13,17,0,245.73,30.12,0
1,13,17,15,248,29.96,0
1,13,17,30,247.8,30.03,0
1,13,17,45,248.87,30.03,0
1,13,18,0,249.53,29.99,0
1,13,18,15,249.4,29.99,0
1,13,18,30,250.6,30.06,0
1,13,18,45,271.13,30.1,0
1,13,19,0,270.67,30.1,0
1,13,19,15,268.33,30.08,0
1,13,19,30,269.27,29.82,0
1,13,19,45,261.73,29.95,0
1,13,20,0,262,29.93,0
1,13,20,15,261.87,29.93,0
1,13,20,30,258.93,30.13,0
1,13,20,45,258.53,30.16,0
1,13,21,0,257.07,30.25,0
1,13,21,15,254.4,30.44,0
1,13,21,30,249.93,30.79,0
1,13,21,45,251.47,30.73,0
1,13,22,0,250.2,30.8,0
1,13,22,15,252.67,30.69,0
1,13,22,30,248.87,31.17,0
1,13,22,45,269.6,31.21,0
1,13,23,0,264.73,31.56,0
1,13,23,15,265.87,31.45,0
1,13,23,30,266.27,31.42,0
1,13,23,45,267.2,31.36,0
1,14,0,0,267.2,31.32,0
1,14,0,15,268,31.29,0
1,14,0,30,268.6,31.22,0
1,14,0,45,269.2,31.14,0
1,14,1,0,270.87,31.03,0
1,14,1,15,269.67,31.11,0
1,14,1,30,265.8,31.37,0
1,14,1,45,265.2,31.42,0
1,14,2,0,265,31.46,0
1,14,2,15,267.07,31.27,0
1,14,2,30,263.8,31.59,0
1,14,2,45,303,32.12,0
1,14,3,0,309.07,31.55,0
1,14,3,15,298.07,32.41,0
1,14,3,30,300,32.22,0
1,14,3,45,277.07,31.88,0
1,14,4,0,249.93,31.61,0
1,14,4,15,249.33,31.65,0
1,14,4,30,251.73,31.5,0
1,14,4,45,250.4,31.56,0
1,14,5,0,250.33,31.56,0
1,14,5,15,249.33,31.64,0
1,14,5,30,252.47,31.38,0
1,14,5,45,250.2,31.44,0
1,14,6,0,247.4,31.44,0
1,14,6,15,253.33,31.34,0
1,14,6,30,254.87,31.22,0
1,14,6,45,250.73,31.54,0
1,14,7,0,255.13,31.2,0
1,14,7,15,254.67,31.26,0
1,14,7,30,252.87,31.4,0
1,14,7,45,250.73,31.27,0
1,14,8,0,247.07,31.3,0
1,14,8,15,247.07,31.29,0
1,14,8,30,247.67,31.26,0
1,14,8,45,244.93,31.46,0
1,14,9,0,246.13,31.42,0
1,14,9,15,247,31.35,0
1,14,9,30,249.47,31.26,0
1,14,9,45,248.87,31.35,0
1,14,10,0,256.87,31.35,0
1,14,10,15,276.67,31.37,0
1,14,10,30,271.27,31.47,0
1,14,10,45,265.73,31.44,0
1,14,11,0,264.53,31.39,0
1,14,11,15,264.4,31.39,0
1,14,11,30,260.6,31.69,0
1,14,11,45,266.4,31.28,0
1,14,12,0,263.47,31.47,0
1,14,12,15,263.8,31.42,0
1,14,12,30,264.4,31.35,0
1,14,12,45,262.93,31.47,0
1,14,13,0,262.33,31.51,0
1,14,13,15,264,31.36,0
1,14,13,30,261,31.61,0
1,14,13,45,262.53,31.16,0
1,14,14,0,245.47,31.51,0
1,14,14,15,241.13,31.41,0
1,14,14,30,240.53,31.48,0
1,14,14,45,243.67,31.24,0
1,14,15,0,242.53,31.36,0
1,14,15,15,240.6,31.53,0
1,14,15,30,238.8,31.69,0
1,14,15,45,240.13,31.59,0
1,14,16,0,236.73,31.82,0
1,14,16,15,237.2,31.73,0
1,14,16,30,239.8,31.66,0
1,14,16,45,242.73,31.46,0
1,14,17,0,241.2,31.58,0
1,14,17,15,238.6,31.76,0
1,14,17,30,239.27,31.78,0
1,14,17,45,244.6,31.39,0
1,14,18,0,240.93,31.65,0
1,14,18,15,255.53,31.53,0
1,14,18,30,263.87,31.66,0
1,14,18,45,262.93,31.75,0
1,14,19,0,261.27,31.83,0
1,14,19,15,259.53,31.86,0
1,14,19,30,254.87,31.95,0
1,14,19,45,261.07,31.85,0
1,14,20,0,260.2,31.9,0
1,14,20,15,259.73,31.98,0
1,14,20,30,260.2,31.91,0
1,14,20,45,257.4,32.12,0
1,14,21,0,256.53,32.22,0
1,14,21,15,254.2,32.39,0
1,14,21,30,256.07,32.22,0
1,14,21,45,256.2,32.22,0
1,14,22,0,253.33,32.44,0
1,14,22,15,253.47,32.44,0
1,14,22,30,250.27,32.73,0
1,14,22,45,251.87,32.55,0
1,14,23,0,250.67,32.7,0
1,14,23,15,249.47,32.75,0
1,14,23,30,250.07,32.72,0
1,14,23,45,253.67,32.45,0
1,15,0,0,244.47,33.1,0
1,15,0,15,244.33,33.14,0
1,15,0,30,239.73,33.48,0
1,15,0,45,241.73,33.35,0
1,15,1,0,237.6,33.67,0
1,15,1,15,239,33.59,0
1,15,1,30,237.93,33.65,0
1,15,1,45,238.33,33.67,0
1,15,2,0,242,33.8,0
1,15,2,15,262.47,34.07,0
1,15,2,30,264.2,33.88,0
1,15,2,45,261.87,34.07,0
1,15,3,0,261.67,34.06,0
1,15,3,15,259.4,34.22,0
1,15,3,30,259.2,34.28,0
1,15,3,45,258.47,34.3,0
1,15,4,0,264.53,33.78,0
1,15,4,15,261.2,34.07,0
1,15,4,30,260.93,34.07,0
1,15,4,45,257.87,34.33,0
1,15,5,0,262.2,34.01,0
1,15,5,15,260.6,34.1,0
1,15,5,30,262.6,33.91,0
1,15,5,45,261.47,33.76,0
1,15,6,0,264.2,33.65,0
1,15,6,15,251.4,33.65,0
1,15,6,30,242.8,33.24,0
1,15,6,45,229.47,33.43,0
1,15,7,0,222.8,33.26,0
1,15,7,15,232.67,32.63,0
1,15,7,30,233.6,32.53,0
1,15,7,45,233.2,32.52,0
1,15,8,0,241.33,31.98,0
1,15,8,15,242,31.9,0
1,15,8,30,246.4,31.59,0
1,15,8,45,249,31.35,0
1,15,9,0,253.93,30.97,0
1,15,9,15,247.4,30.78,0
1,15,9,30,241.47,30.95,0
1,15,9,45,242.67,30.77,0
1,15,10,0,243.87,30.63,0
1,15,10,15,236.93,30.76,0
1,15,10,30,236.8,30.8,0
1,15,10,45,236.33,30.82,0
1,15,11,0,238.27,30.69,0
1,15,11,15,233.6,31,0
1,15,11,30,242.53,31.03,0
1,15,11,45,252.33,30.88,0
1,15,12,0,247.87,31.12,0
1,15,12,15,245.07,31.42,0
1,15,12,30,248.73,31.13,0
1,15,12,45,247.93,31.19,0
1,15,13,0,247.67,31.21,0
1,15,13,15,246.8,31.25,0
1,15,13,30,248.13,31.17,0
1,15,13,45,247.2,31.22,0
1,15,14,0,246.2,31.32,0
1,15,14,15,243.53,31.52,0
1,15,14,30,244.07,31.52,0
1,15,14,45,241.67,31.66,0
1,15,15,0,240.93,31.72,0
1,15,15,15,249.6,31.92,0
1,15,15,30,250,31.9,0
1,15,15,45,250.47,31.89,0
1,15,16,0,251.53,31.8,0
1,15,16,15,250.67,31.86,0
1,15,16,30,248.33,32.02,0
1,15,16,45,246.73,31.89,0
1,15,17,0,237.6,31.89,0
1,15,17,15,237.73,31.93,0
1,15,17,30,236.73,31.98,0
1,15,17,45,236.87,32,0
1,15,18,0,234.53,32.16,0
1,15,18,15,235.8,32.07,0
1,15,18,30,234.13,32.2,0
1,15,18,45,236.53,32.07,0
1,15,19,0,234.67,32.2,0
1,15,19,15,233.87,32.05,0
1,15,19,30,237.13,31.94,0
1,15,19,45,235.33,32.16,0
1,15,20,0,235.8,32.15,0
1,15,20,15,236.67,32.09,0
1,15,20,30,236.27,32.13,0
1,15,20,45,236.2,32.15,0
1,15,21,0,231.73,32.46,0
1,15,21,15,233.47,32.33,0
1,15,21,30,233.13,32.35,0
1,15,21,45,230.87,32.52,0
1,15,22,0,235.27,32.21,0
1,15,22,15,229.53,32.64,0
1,15,22,30,228.33,32.72,0
1,15,22,45,230.27,32.6,0
1,15,23,0,231.07,32.61,0
1,15,23,15,228.6,32.73,0
1,15,23,30,225,33.02,0
1,15,23,45,226.47,32.95,0
1,16,0,0,229.6,33.27,0
1,16,0,15,266.93,34.07,0
1,16,0,30,270.87,33.83,0
1,16,0,45,269.53,33.95,0
1,16,1,0,267.13,34.11,0
1,16,1,15,267.07,34.1,0
1,16,1,30,265.33,34.2,0
1,16,1,45,260.87,34.03,0
1,16,2,0,247.6,33.73,0
1,16,2,15,243.47,34.03,0
1,16,2,30,244.47,33.99,0
1,16,2,45,246.73,33.83,0
1,16,3,0,246.33,33.88,0
1,16,3,15,243.2,34.04,0
1,16,3,30,245.53,33.88,0
1,16,3,45,243.07,34.09,0
1,16,4,0,243.27,34.1,0
1,16,4,15,244.73,33.97,0
1,16,4,30,245.87,33.86,0
1,16,4,45,242,34.12,0
1,16,5,0,241.8,34.15,0
1,16,5,15,243.8,33.99,0
1,16,5,30,241.73,34.17,0
1,16,5,45,238.53,34.29,0
1,16,6,0,237.73,34.14,0
1,16,6,15,236.87,33.92,0
1,16,6,30,238,33.59,0
1,16,6,45,237.8,33.62,0
1,16,7,0,241,33.35,0
1,16,7,15,238.2,33.65,0
1,16,7,30,234.2,33.83,0
1,16,7,45,239.07,33.5,0
1,16,8,0,242.27,33.27,0
1,16,8,15,244,33.07,0
1,16,8,30,235,33.78,0
1,16,8,45,235,33.78,0
1,16,9,0,249.11,32.12,0
1,16,9,15,248.73,31.79,0
1,16,9,30,253.67,31.42,0
1,16,9,45,253.67,31.37,0
1,16,10,0,258,31.1,0
1,16,10,15,261.07,31.48,0
1,16,10,30,265,31.43,0
1,16,10,45,258.53,31.46,0
1,16,11,0,251.27,31.51,0
1,16,11,15,252.53,31.44,0
1,16,11,30,252.47,31.48,0
1,16,11,45,250.33,31.59,0
1,16,12,0,249.2,31.7,0
1,16,12,15,247.4,31.85,0
1,16,12,30,248.67,31.75,0
1,16,12,45,246.4,31.9,0
1,16,13,0,247.2,31.88,0
1,16,13,15,234.33,32.27,0
1,16,13,30,233.73,32.24,0
1,16,13,45,245,32.1,0
1,16,14,0,240.73,32.43,0
1,16,14,15,242.27,32.33,0
1,16,14,30,241.33,32.5,0
1,16,14,45,250.67,32.54,0
1,16,15,0,251.67,32.48,0
1,16,15,15,252.47,32.46,0
1,16,15,30,247.87,32.76,0
1,16,15,45,246,32.56,0
1,16,16,0,242.6,32.7,0
1,16,16,15,244.87,32.55,0
1,16,16,30,243.73,32.62,0
1,16,16,45,246.73,32.43,0
1,16,17,0,243.93,32.62,0
1,16,17,15,247.27,32.66,0
1,16,17,30,249.2,32.66,0
1,16,17,45,253.6,32.36,0
1,16,18,0,251.73,32.5,0
1,16,18,15,251,32.56,0
1,16,18,30,250.53,32.63,0
1,16,18,45,252.67,32.43,0
1,16,19,0,250.4,32.57,0
1,16,19,15,249.27,32.56,0
1,16,19,30,245.33,32.64,0
1,16,19,45,250.4,32.58,0
1,16,20,0,250,32.61,0
1,16,20,15,251.73,32.51,0
1,16,20,30,250.93,32.54,0
1,16,20,45,250.4,32.54,0
1,16,21,0,245.87,32.92,0
1,16,21,15,246.6,32.9,0
1,16,21,30,241.13,33.16,0
1,16,21,45,229.87,33.16,0
1,16,22,0,229.87,33.18,0
1,16,22,15,228.27,33.33,0
1,16,22,30,229.33,33.29,0
1,16,22,45,223.67,33.7,0
1,16,23,0,227.73,33.42,0
1,16,23,15,240.2,33.98,0
1,16,23,30,263.67,34.32,0
1,16,23,45,263.87,34.3,0
1,17,0,0,261.87,34.46,0
1,17,0,15,263.47,34.31,0
1,17,0,30,260.93,34.5,0
1,17,0,45,258.6,34.65,0
1,17,1,0,262,34.37,0
1,17,1,15,268.87,33.78,0
1,17,1,30,262.47,34.16,0
1,17,1,45,239,34.27,0
1,17,2,0,239.8,34.23,0
1,17,2,15,241.13,34.1,0
1,17,2,30,242.2,34.03,0
1,17,2,45,239.4,34.29,0
1,17,3,0,241.93,34.09,0
1,17,3,15,238.13,34.39,0
1,17,3,30,236.93,34.44,0
1,17,3,45,238.2,34.37,0
1,17,4,0,237.2,34.46,0
1,17,4,15,240,34.29,0
1,17,4,30,249,33.54,0
1,17,4,45,246.73,33.75,0
1,17,5,0,244.13,33.82,0
1,17,5,15,219.33,33.9,0
1,17,5,30,222.53,33.73,0
