month,day,hour,min,i_uiipu,c_pu_p,p_pu,truth
7,24,22,15,91.07,67.4,49.84,0
7,24,22,30,88.47,70.62,50.05,0
7,24,22,45,90.27,67.96,50.01,0
7,24,23,0,162.13,69.33,50.84,0
7,24,23,15,286.27,72.39,51.51,0
7,24,23,30,284.2,73.22,51.71,0
7,24,23,45,322.4,75.14,52.3,0
7,25,0,0,324.13,76.74,52.37,0
7,25,0,15,322.07,79.21,52.38,0
7,25,0,30,319.67,76.24,52.47,0
7,25,0,45,300.93,50.83,52.56,0
7,25,1,0,283.93,51.66,52.64,0
7,25,1,15,284.6,50.06,52.65,0
7,25,1,30,283.8,48.16,52.69,0
7,25,1,45,282.87,48.44,52.75,0
7,25,2,0,286.13,46.56,52.63,0
7,25,2,15,282.87,49.77,52.74,0
7,25,2,30,282.47,49.66,52.74,0
7,25,2,45,285.73,49.65,52.76,0
7,25,3,0,314.6,45.04,52.93,0
7,25,3,15,311.13,42.2,53.1,0
7,25,3,30,309.47,45.17,53.25,0
7,25,3,45,306.6,45.21,53.35,0
7,25,4,0,310.6,43.4,53.17,0
7,25,4,15,308.73,44,53.16,0
7,25,4,30,307.4,46.42,53.26,0
7,25,4,45,306.87,46.19,53.24,0
7,25,5,0,309.73,40.68,53.03,0
7,25,5,15,296.87,45.41,52.82,0
7,25,5,30,246.07,43.24,52.39,0
7,25,5,45,245.67,46.54,52.44,0
7,25,6,0,247.67,43.5,52.37,0
7,25,6,15,248,45.75,52.22,0
7,25,6,30,247.8,53.1,52.22,0
7,25,6,45,183.93,71.62,51.78,0
7,25,7,0,98.47,68.21,51.13,0
7,25,7,15,80.33,64.89,50.97,0
7,25,7,30,83.27,63.5,50.84,0
7,25,7,45,25.4,68.73,50.42,0
7,25,8,0,7.07,67.27,49.99,0
7,25,8,15,7.07,71.24,49.89,0
7,25,8,30,6.07,71.74,49.84,0
7,25,8,45,6.2,76.05,49.69,0
7,25,9,0,7.13,80.02,49.6,0
7,25,9,15,7.6,83.47,49.63,0
7,25,9,30,7.4,79.52,49.17,0
7,25,9,45,6.87,77.84,49.58,0
7,25,10,0,210,65.1,46.5,0
7,25,10,15,209.6,63.65,46.56,0
7,25,10,30,207.2,60.15,46.07,0
7,25,10,45,132.53,60.11,47.12,0
7,25,11,0,91.8,65.52,49.59,0
7,25,11,15,88.07,63.66,49.56,0
7,25,11,30,6.6,62.31,48.9,0
7,25,11,45,6.4,62.11,48.99,0
7,25,12,0,6.73,62.62,49.07,0
7,25,12,15,104.93,60.83,49.74,0
7,25,12,30,112.2,63.29,49.88,0
7,25,12,45,113,61.96,49.71,0
7,25,13,0,111.2,64.7,49.82,0
7,25,13,15,83.27,62.34,49.76,0
7,25,13,30,7.33,63.32,49.05,0
7,25,13,45,6.8,61.22,49.14,0
7,25,14,0,6.87,64.67,49.17,0
7,25,14,15,23.73,63.99,48.41,0
7,25,14,30,40,62.88,48.81,0
7,25,14,45,82.13,64.84,49.67,0
7,25,15,0,83.13,64.85,49.66,0
7,25,15,15,83.87,62.58,49.72,0
7,25,15,30,83.2,64.5,49.69,0
7,25,15,45,85,64.07,49.65,0
7,25,16,0,83.47,65.19,49.81,0
7,25,16,15,83.07,62.98,49.89,0
7,25,16,30,82.47,64.91,49.72,0
7,25,16,45,83,66.21,49.83,0
7,25,17,0,82.67,66.12,49.88,0
7,25,17,15,84,66.5,49.71,0
7,25,17,30,84.33,67.46,49.77,0
7,25,17,45,85.2,67.34,49.65,0
7,25,18,0,155,66.89,50.14,0
7,25,18,15,168.27,65.88,50.22,0
7,25,18,30,148.4,61.04,49.88,0
7,25,18,45,89.6,64.43,49.53,0
7,25,19,0,89.13,63.12,49.35,0
7,25,19,15,87.93,62.4,49.57,0
7,25,19,30,85.87,68.51,49.66,0
7,25,19,45,72.07,67.63,49.39,0
7,25,20,0,39.47,67.68,48.82,0
7,25,20,15,38.67,66.35,48.86,0
7,25,20,30,38.53,66.92,48.78,0
7,25,20,45,67.33,63.15,49.43,0
7,25,21,0,71.47,63.34,49.16,0
7,25,21,15,72.8,61.08,49,0
7,25,21,30,71.27,65.08,49.29,0
7,25,21,45,70.93,65,49.07,0
7,25,22,0,70.07,65.96,49.33,0
7,25,22,15,118.73,65.32,49.8,0
7,25,22,30,332.73,66.27,51.23,0
7,25,22,45,339.13,71.39,51.49,0
7,25,23,0,339.33,69.59,51.33,0
7,25,23,15,363.27,72.04,52.1,0
7,25,23,30,373.8,71.58,52.5,0
7,25,23,45,373.93,72.82,52.38,0
7,26,0,0,355.93,79.33,52.35,0
7,26,0,15,318.27,77.93,52.01,0
7,26,0,30,314.4,72.36,52.31,0
7,26,0,45,309.2,47.95,52.67,0
7,26,1,0,310.87,44.83,52.63,0
7,26,1,15,308.87,48.82,52.63,0
7,26,1,30,309.27,49.14,52.77,0
7,26,1,45,306.27,47.32,53.05,0
7,26,2,0,306.6,47.5,52.8,0
7,26,2,15,306.13,46.75,52.99,0
7,26,2,30,303.87,47.1,53.17,0
7,26,2,45,303.33,48.58,53.24,0
7,26,3,0,303.27,41.37,53.17,0
7,26,3,15,304.13,42.41,53.11,0
7,26,3,30,262.4,36.95,52.63,0
7,26,3,45,238.87,39.67,52.54,0
7,26,4,0,239.13,35.86,52.63,0
7,26,4,15,239.2,35.45,52.63,0
7,26,4,30,239.53,42.03,52.66,0
7,26,4,45,241.67,35.73,52.56,0
7,26,5,0,284.33,37.28,53.14,0
7,26,5,15,288.93,35.54,53.03,0
7,26,5,30,284.8,40.82,53.18,0
7,26,5,45,284.2,38.98,53.08,0
7,26,6,0,285.67,36.02,53.01,0
7,26,6,15,265.33,37.18,52.64,0
7,26,6,30,259.93,48.2,52.44,0
7,26,6,45,236.13,69.67,52.01,0
7,26,7,0,135.73,71.02,51.24,0
7,26,7,15,135.6,66.35,51.15,0
7,26,7,30,95.93,67.96,50.93,0
7,26,7,45,98.47,66.71,50.68,0
7,26,8,0,97.2,70.53,50.73,0
7,26,8,15,98.73,73.87,50.65,0
7,26,8,30,98.67,68.83,50.5,0
7,26,8,45,7,73.88,49.97,0
7,26,9,0,139.53,72.26,48.02,0
7,26,9,15,241.07,67.84,47.02,0
7,26,9,30,224.93,64.33,47.29,0
7,26,9,45,7,74.01,49.71,0
7,26,10,0,6.2,70.34,49.39,0
7,26,10,15,6.67,70.99,49.39,0
7,26,10,30,6.47,70.36,49.72,0
7,26,10,45,6.67,67.29,49.4,0
7,26,11,0,6.67,68.66,49.66,0
7,26,11,15,6.73,66.67,49.44,0
7,26,11,30,6.47,68.28,49.07,0
7,26,11,45,34.8,65.5,49.71,0
7,26,12,0,110.8,68.86,50.18,0
7,26,12,15,102.2,67.39,49.99,0
7,26,12,30,97.4,66.58,50.05,0
7,26,12,45,49.07,63.6,49.61,0
7,26,13,0,7.07,67.07,49.13,0
7,26,13,15,6.8,67.56,49.25,0
7,26,13,30,6.67,65.97,49.33,0
7,26,13,45,17.6,65.83,49.01,0
7,26,14,0,99.67,68.57,50.07,0
7,26,14,15,101.33,69.54,49.9,0
7,26,14,30,98.53,70.32,49.9,0
7,26,14,45,97.67,69,49.98,0
7,26,15,0,97.53,67.97,49.95,0
7,26,15,15,95.2,70.6,50.02,0
7,26,15,30,86.2,67.34,50.01,0
7,26,15,45,82.27,67.57,49.92,0
7,26,16,0,81.07,68.6,49.95,0
7,26,16,15,83.13,70.48,49.87,0
7,26,16,30,83.4,73.66,49.92,0
7,26,16,45,82.93,74.75,49.98,0
7,26,17,0,85.53,71.63,49.88,0
7,26,17,15,87.13,69.46,49.99,0
7,26,17,30,85,70.05,50.03,0
7,26,17,45,135,68.92,50.06,0
7,26,18,0,168.2,71.16,50.34,0
7,26,18,15,168.07,69.99,50.27,0
7,26,18,30,168.07,70.6,50.29,0
7,26,18,45,117.2,70.42,49.85,0
7,26,19,0,91.07,69.32,49.89,0
7,26,19,15,92.87,67.36,49.7,0
7,26,19,30,97.27,65.62,49.53,0
7,26,19,45,93.53,68.2,49.76,0
7,26,20,0,94.47,66.28,49.57,0
7,26,20,15,42.8,66.07,49.17,0
7,26,20,30,7.13,67.33,48.69,0
7,26,20,45,6.93,66.61,48.81,0
7,26,21,0,6.87,62.76,48.73,0
7,26,21,15,7.13,65.5,48.91,0
7,26,21,30,87.87,65.41,49.47,0
7,26,21,45,97.93,66.39,49.35,0
7,26,22,0,96.47,67.15,49.35,0
7,26,22,15,93.33,67.12,49.54,0
7,26,22,30,166.07,66.54,50.02,0
7,26,22,45,278.2,67.69,50.83,0
7,26,23,0,276.73,70.87,50.81,0
7,26,23,15,277,70.9,50.96,0
7,26,23,30,275.87,70.65,51.04,0
7,26,23,45,276.6,71.29,51.09,0
7,27,0,0,274.4,76.99,51.39,0
7,27,0,15,273.4,78.62,51.39,0
7,27,0,30,266.93,68.95,51.8,0
7,27,0,45,263.93,44.65,51.95,0
7,27,1,0,262.27,46.19,51.98,0
7,27,1,15,261.53,45.51,51.97,0
7,27,1,30,259.8,44.16,52.09,0
7,27,1,45,259.93,43.01,52.19,0
7,27,2,0,262.73,42.5,52.08,0
7,27,2,15,260.53,43.92,52.16,0
7,27,2,30,260.47,44.02,52.15,0
7,27,2,45,262.53,44.15,52.07,0
7,27,3,0,263,40.07,52.14,0
7,27,3,15,264.4,39.86,52.1,0
7,27,3,30,277.27,41.58,52.26,0
7,27,3,45,275.2,42.78,52.47,0
7,27,4,0,275.13,40.45,52.46,0
7,27,4,15,272.67,42.19,52.56,0
7,27,4,30,278.33,43.18,52.79,0
7,27,4,45,300.2,41.74,52.99,0
7,27,5,0,304.73,37.2,52.66,0
7,27,5,15,306.4,42.4,52.42,0
7,27,5,30,301.33,42.03,52.78,0
7,27,5,45,298.67,44.19,52.93,0
7,27,6,0,299.87,39.75,52.76,0
7,27,6,15,300.8,42.04,52.61,0
7,27,6,30,198.47,56.42,51.52,0
7,27,6,45,180.13,72.78,51.29,0
7,27,7,0,180.67,72.47,51.38,0
7,27,7,15,110.6,70.16,50.9,0
7,27,7,30,82.13,71.47,50.61,0
7,27,7,45,82.6,80.86,50.67,0
7,27,8,0,81.67,78.98,50.54,0
7,27,8,15,84.07,75.89,50.35,0
7,27,8,30,83.27,76.29,50.3,0
7,27,8,45,47.47,71.92,50.06,0
7,27,9,0,6.27,75.85,49.52,0
7,27,9,15,6.6,73.6,49.38,0
7,27,9,30,7,76.75,49.29,0
7,27,9,45,7.8,76.53,49.13,0
7,27,10,0,20.87,76.49,49.19,0
7,27,10,15,52,80.43,48.61,0
7,27,10,30,51.93,76.39,48.83,0
7,27,10,45,52.93,77.37,48.57,0
7,27,11,0,54.27,28.41,48.9,0
7,27,11,15,52.53,0.36,49.26,0
7,27,11,30,89.2,61.77,48.18,0
7,27,11,45,91.4,76.03,48.29,0
7,27,12,0,69,77.18,49.58,0
7,27,12,15,72.2,80.06,49.55,0
7,27,12,30,91,80,49.81,0
7,27,12,45,100.6,79.27,49.81,0
7,27,13,0,100.53,78.99,49.9,0
7,27,13,15,106.2,73.22,49.88,0
7,27,13,30,107.2,80.29,49.92,0
7,27,13,45,106.93,75.91,49.83,0
7,27,14,0,106.2,82.25,49.96,0
7,27,14,15,97,77.66,49.73,0
7,27,14,30,93.13,75.96,49.6,0
7,27,14,45,93.67,80.19,49.72,0
7,27,15,0,66,79.04,49.6,0
7,27,15,15,39.67,80.68,49.52,0
7,27,15,30,39.93,78.64,49.41,0
7,27,15,45,40.53,78.04,49.48,0
7,27,16,0,41.93,77.8,49.29,0
7,27,16,15,77.27,78.12,49.76,0
7,27,16,30,102.33,77.13,49.63,0
7,27,16,45,249.27,77.72,51.38,0
7,27,17,0,292.47,79.83,51.06,0
7,27,17,15,286.6,79.52,51,0
7,27,17,30,262.2,76.24,50.82,0
7,27,17,45,229.6,77.68,50.58,0
7,27,18,0,227.6,78.05,50.54,0
7,27,18,15,162.8,79.99,50.07,0
7,27,18,30,146.6,81.99,50.01,0
7,27,18,45,145.8,79.87,49.93,0
7,27,19,0,146.93,79.38,49.94,0
7,27,19,15,148,80.09,49.99,0
7,27,19,30,148.27,78.1,50.01,0
7,27,19,45,170.73,77.91,50.03,0
7,27,20,0,179.47,77.88,49.92,0
7,27,20,15,177.6,79.32,50.14,0
7,27,20,30,63.93,71.37,49.22,0
7,27,20,45,7.27,77.58,48.93,0
7,27,21,0,7.4,71.3,48.96,0
7,27,21,15,7.33,74.82,48.67,0
7,27,21,30,7.2,69.2,48.82,0
7,27,21,45,7.53,77.03,48.67,0
7,27,22,0,122.47,81.33,49.48,0
7,27,22,15,132.27,75.37,49.46,0
7,27,22,30,299.87,80.35,51.52,0
7,27,22,45,325.4,77.47,51.52,0
7,27,23,0,375.27,24.67,52.45,0
7,27,23,15,371.2,0.33,52.87,0
7,27,23,30,371.27,0.1,52.89,0
7,27,23,45,301.33,0,52.04,0
7,28,0,0,289.33,0,51.73,0
7,28,0,15,251.2,0,51.7,0
7,28,0,30,249.6,0,51.9,0
7,28,0,45,266.73,0,52.31,0
7,28,1,0,278.47,0,52.63,0
7,28,1,15,279.67,0,52.65,0
7,28,1,30,279.27,0,52.67,0
7,28,1,45,284.27,0,53.01,0
7,28,2,0,289.07,0,53.14,0
7,28,2,15,287.53,0,53.22,0
7,28,2,30,286.6,0,53.43,0
7,28,2,45,286.2,0,53.26,0
7,28,3,0,286.4,0,53.17,0
7,28,3,15,284.93,0,53.31,0
7,28,3,30,281.53,0,53.54,0
7,28,3,45,280.87,0,53.7,0
7,28,4,0,281.07,0,53.56,0
7,28,4,15,285.93,0,53.78,0
7,28,4,30,293.2,0,54,0
7,28,4,45,295.8,0,53.84,0
7,28,5,0,295.07,0,53.88,0
7,28,5,15,299.73,0,53.5,0
7,28,5,30,294,0,53.78,0
7,28,5,45,291.47,0,53.93,0
7,28,6,0,244.47,0,53.08,0
7,28,6,15,236.27,0,52.86,0
7,28,6,30,238.87,0,52.61,0
7,28,6,45,234.73,0,52.31,0
7,28,7,0,104.73,0,51.26,0
7,28,7,15,7.13,0,51.1,0
7,28,7,30,7.13,39.62,50.88,0
7,28,7,45,7,77.28,50.73,0
7,28,8,0,6.6,76.76,50.21,0
7,28,8,15,7.2,79.17,50.17,0
7,28,8,30,7.2,73.16,50.17,0
7,28,8,45,6.67,78.65,49.82,0
7,28,9,0,6.73,79.2,49.9,0
7,28,9,15,7.07,74.79,49.91,0
7,28,9,30,6.73,72.62,49.88,0
7,28,9,45,6.87,79.18,50.01,0
7,28,10,0,6.8,76.8,49.78,0
7,28,10,15,55.27,78.49,49.41,0
7,28,10,30,97.6,75.1,49.06,0
7,28,10,45,98.4,77.02,49.07,0
7,28,11,0,58.27,74.07,49.17,0
7,28,11,15,6.73,77.85,49.79,0
7,28,11,30,6.8,77.21,49.71,0
7,28,11,45,6.87,77.55,49.48,0
7,28,12,0,6.87,80.92,49.65,0
7,28,12,15,17.47,76.96,49.89,0
7,28,12,30,165.93,78.33,50.66,0
7,28,12,45,207.13,80.45,50.61,0
7,28,13,0,203.07,79.56,50.89,0
7,28,13,15,143.6,79.67,50.46,0
7,28,13,30,102.53,80.4,50.25,0
7,28,13,45,101.6,77.27,50.16,0
7,28,14,0,101.27,76.79,50.16,0
7,28,14,15,100.6,81.88,50.16,0
7,28,14,30,100.13,77.24,50.11,0
7,28,14,45,37.33,75.13,49.93,0
7,28,15,0,7.4,80.53,49.6,0
7,28,15,15,7.6,78.92,49.54,0
7,28,15,30,68.2,80.53,50.03,0
7,28,15,45,101.4,76.75,50.27,0
7,28,16,0,102,80.58,50.31,0
7,28,16,15,104.53,78.74,50.18,0
7,28,16,30,104.27,81.81,50.3,0
7,28,16,45,119.93,76.79,50.22,0
7,28,17,0,177.67,79.97,50.46,0
7,28,17,15,177.6,80.51,50.6,0
7,28,17,30,177.27,76.81,50.58,0
7,28,17,45,177.8,79.69,50.55,0
7,28,18,0,177.73,81.1,50.52,0
7,28,18,15,177.27,80.05,50.51,0
7,28,18,30,176.8,79.9,50.59,0
7,28,18,45,177.6,79.05,50.52,0
7,28,19,0,177.47,79.54,50.41,0
7,28,19,15,143.67,80.54,50.24,0
7,28,19,30,105.33,79.75,50.03,0
7,28,19,45,104.47,77.25,50.07,0
7,28,20,0,105.33,76.94,49.96,0
7,28,20,15,105.33,81.8,49.88,0
7,28,20,30,106.73,76.37,49.82,0
7,28,20,45,104.33,79.4,49.92,0
7,28,21,0,104.27,78.78,49.86,0
7,28,21,15,33.53,69.52,48.98,0
7,28,21,30,7.6,71.48,49.13,0
7,28,21,45,7.13,74.78,49.1,0
7,28,22,0,7.2,80.12,48.9,0
7,28,22,15,65.53,78.24,49.84,0
7,28,22,30,103.73,78.58,49.95,0
7,28,22,45,104.07,80.88,50.05,0
7,28,23,0,118.2,24.5,50.31,0
7,28,23,15,196.67,0.34,51.23,0
7,28,23,30,269.8,0.1,51.58,0
7,28,23,45,269.2,0,51.68,0
7,29,0,0,269.2,0,51.66,0
7,29,0,15,262.87,0,51.91,0
7,29,0,30,256.47,0,52.08,0
7,29,0,45,256.2,0,52.22,0
7,29,1,0,254.2,0,52.31,0
7,29,1,15,249.87,0,52.39,0
7,29,1,30,241.4,0,52.3,0
7,29,1,45,239.4,0,52.25,0
7,29,2,0,241.33,0,52.27,0
7,29,2,15,240.67,0,52.25,0
7,29,2,30,238.2,0,52.48,0
7,29,2,45,238.4,0,52.51,0
7,29,3,0,243.73,0,52.18,0
7,29,3,15,246.4,0,52.52,0
7,29,3,30,262.07,0,52.93,0
7,29,3,45,259.53,0,53.1,0
7,29,4,0,263.73,0,52.86,0
7,29,4,15,260.8,0,52.86,0
7,29,4,30,233.93,0,52.68,0
7,29,4,45,233.8,0,52.56,0
7,29,5,0,237.47,0,52.46,0
7,29,5,15,241.6,0,52.18,0
7,29,5,30,235.47,0,52.54,0
7,29,5,45,235.8,0,52.5,0
7,29,6,0,222.93,0,52.22,0
7,29,6,15,204.33,0,52.07,0
7,29,6,30,174.4,0,51.45,0
7,29,6,45,145.33,0,51.52,0
7,29,7,0,113.73,0,51.36,0
7,29,7,15,113.73,0,51.2,0
7,29,7,30,115.33,40.43,50.95,0
7,29,7,45,24.67,77.35,49.96,0
7,29,8,0,7.13,76.83,50.26,0
7,29,8,15,7.53,76.45,49.9,0
7,29,8,30,7.53,77.63,49.84,0
7,29,8,45,134.27,66.9,48.07,0
7,29,9,0,155.2,71.24,47.99,0
7,29,9,15,151.93,67.25,47.66,0
7,29,9,30,151.07,62.41,47.71,0
7,29,9,45,152,74.25,47.84,0
7,29,10,0,113.2,69.34,48.35,0
7,29,10,15,6.8,80.38,49.38,0
7,29,10,30,7.27,73.43,49.36,0
7,29,10,45,6.8,78.51,49.42,0
7,29,11,0,48.8,73.6,49.68,0
7,29,11,15,130.47,81.28,50.26,0
7,29,11,30,102.53,78.85,50.01,0
7,29,11,45,100.47,80.1,50.05,0
7,29,12,0,102.13,77.97,49.95,0
7,29,12,15,101.73,82.39,49.97,0
7,29,12,30,103.47,78.56,49.86,0
7,29,12,45,102.33,77.04,50.07,0
7,29,13,0,101.4,80.5,50.02,0
7,29,13,15,103,77.86,50.05,0
7,29,13,30,103.73,79.8,50.01,0
7,29,13,45,103.8,77.81,49.87,0
7,29,14,0,101.93,80.63,49.98,0
7,29,14,15,102,78.97,49.88,0
7,29,14,30,102,78.25,49.93,0
7,29,14,45,101.33,79.63,49.85,0
7,29,15,0,101.27,75.02,49.84,0
7,29,15,15,98.53,78.46,49.95,0
7,29,15,30,86.53,79.56,49.97,0
7,29,15,45,7.93,80.41,49.41,0
7,29,16,0,8,77.83,49.41,0
7,29,16,15,8.33,78.53,49.52,0
7,29,16,30,102,80.11,49.99,0
7,29,16,45,125.8,76.86,50,0
7,29,17,0,126.33,80.03,50.17,0
7,29,17,15,127.13,80.34,50.09,0
7,29,17,30,196.93,78.31,50.55,0
7,29,17,45,207.27,78.3,50.5,0
7,29,18,0,206.67,80.86,50.54,0
7,29,18,15,205.53,79.38,50.54,0
7,29,18,30,205.27,81.26,50.56,0
7,29,18,45,205.53,76.63,50.39,0
7,29,19,0,111.8,76.29,49.61,0
7,29,19,15,105.6,78.13,49.55,0
7,29,19,30,104.93,76.24,49.85,0
7,29,19,45,106.07,76.85,49.74,0
7,29,20,0,106,74.92,49.56,0
7,29,20,15,107.27,76.31,49.63,0
7,29,20,30,105.87,75.89,49.61,0
7,29,20,45,7.33,74.16,48.96,0
7,29,21,0,7.27,76.38,48.82,0
7,29,21,15,7.2,78.51,48.67,0
7,29,21,30,6.93,75.48,49.05,0
7,29,21,45,7.53,79.27,49.18,0
7,29,22,0,7.53,75.94,48.92,0
7,29,22,15,7.87,82.32,49.12,0
7,29,22,30,7.93,77.81,49.16,0
7,29,22,45,162.2,79.66,50.13,0
7,29,23,0,205.73,28.62,50.37,0
7,29,23,15,298.4,0.35,51.56,0
7,29,23,30,297.27,0.11,51.54,0
7,29,23,45,294.27,0,51.72,0
7,30,0,0,293.33,0,51.74,0
7,30,0,15,289.53,0,51.89,0
7,30,0,30,286.4,0,52.04,0
7,30,0,45,281.93,0,52.31,0
7,30,1,0,257.2,0,52.16,0
7,30,1,15,246.4,0,52.1,0
7,30,1,30,244.2,0,52.27,0
7,30,1,45,247.87,0,52.12,0
7,30,2,0,246,0,52.38,0
7,30,2,15,253.53,0,53,0
7,30,2,30,251.4,0,53.24,0
7,30,2,45,251,0,53.12,0
7,30,3,0,251.33,0,53.21,0
7,30,3,15,251.53,0,53.27,0
7,30,3,30,251.6,0,53.24,0
7,30,3,45,268.87,0,53.44,0
7,30,4,0,275.2,0,53.85,0
7,30,4,15,274.67,0,53.97,0
7,30,4,30,277.2,0,53.88,0
7,30,4,45,268.13,0,53.9,0
7,30,5,0,250.73,0,53.52,0
7,30,5,15,249.87,0,53.58,0
7,30,5,30,192,0,52.96,0
7,30,5,45,165.07,0,52.63,0
7,30,6,0,164.73,0,52.56,0
7,30,6,15,164.07,0,52.66,0
7,30,6,30,163,0,52.59,0
7,30,6,45,164.13,0,52.46,0
7,30,7,0,165.13,0,52.35,0
7,30,7,15,76.4,0,51.43,0
7,30,7,30,7.73,43.17,51.29,0
7,30,7,45,7.8,79.43,50.99,0
7,30,8,0,7.2,81.1,50.9,0
7,30,8,15,7.33,74.55,50.9,0
7,30,8,30,6.6,78.35,50.82,0
7,30,8,45,6.93,76.87,50.22,0
7,30,9,0,7,78.18,50.27,0
7,30,9,15,7,79.29,50.1,0
7,30,9,30,96.13,75.54,48.93,0
7,30,9,45,149.53,78.76,48.44,0
7,30,10,0,104.27,75.59,49.8,0
7,30,10,15,100.27,77.95,50.52,0
7,30,10,30,115.53,75.26,50.5,0
7,30,10,45,202.27,77.19,51.37,0
7,30,11,0,122.27,78.49,50.14,0
7,30,11,15,74.07,73.14,48.96,0
7,30,11,30,74.27,73.66,49.04,0
7,30,11,45,74.87,68.52,49.01,0
7,30,12,0,29.73,72.35,49.56,0
7,30,12,15,7.4,74.15,49.86,0
7,30,12,30,7.27,74.24,49.2,0
7,30,12,45,71.6,73.18,49.83,0
7,30,13,0,97.67,76,50.19,0
7,30,13,15,89.73,76.1,50.07,0
7,30,13,30,87.2,77.51,50.02,0
7,30,13,45,85.8,78.22,50.06,0
7,30,14,0,48.53,75.21,49.65,0
7,30,14,15,7.73,79.73,49.69,0
7,30,14,30,7.8,77.09,49.46,0
7,30,14,45,7.6,74.28,49.53,0
7,30,15,0,7.6,78.26,49.28,0
7,30,15,15,7.67,79.63,49.74,0
7,30,15,30,8,79.43,49.63,0
7,30,15,45,7.93,79.05,49.63,0
7,30,16,0,7.93,79.74,49.71,0
7,30,16,15,7.8,81.61,49.71,0
7,30,16,30,22.33,80.28,50.43,0
7,30,16,45,203.87,79.96,50.88,0
7,30,17,0,205.13,77.91,50.9,0
7,30,17,15,204.47,80.39,50.69,0
7,30,17,30,204,80.55,50.76,0
7,30,17,45,155.93,79.4,50.6,0
7,30,18,0,124.53,77.91,50.37,0
7,30,18,15,124.87,80.2,50.31,0
7,30,18,30,117.53,79.47,50.18,0
7,30,18,45,95.13,81.4,50.07,0
7,30,19,0,180.47,79.32,50.61,0
7,30,19,15,180.27,79.54,50.58,0
7,30,19,30,180.93,78.23,50.52,0
7,30,19,45,179.13,79.27,50.59,0
7,30,20,0,125.07,79.77,50.16,0
7,30,20,15,7.6,75.85,49.5,0
7,30,20,30,7.27,78.73,49.65,0
7,30,20,45,7.8,80.04,49.68,0
7,30,21,0,7.47,79.61,49.63,0
7,30,21,15,7.93,78.75,49.56,0
7,30,21,30,7.27,81.44,49.52,0
7,30,21,45,24.4,78.89,50.18,0
7,30,22,0,117.13,79.75,50,0
7,30,22,15,92.47,81.21,50.2,0
7,30,22,30,94.93,79.08,49.99,0
7,30,22,45,93.33,77.68,50.09,0
7,30,23,0,140.67,28.04,50.78,0
7,30,23,15,169,0.36,50.82,0
7,30,23,30,168.2,0.11,50.89,0
7,30,23,45,166.67,0,50.98,0
7,31,0,0,166.8,0,50.94,0
7,31,0,15,165.4,0,51.01,0
7,31,0,30,18.4,0,50.23,0
7,31,0,45,8,0,50.63,0
7,31,1,0,7.93,0,50.53,0
7,31,1,15,27.4,0,50.59,0
7,31,1,30,77.93,0,50.8,0
7,31,1,45,78.13,0,51.07,0
7,31,2,0,162.53,0,51.98,0
7,31,2,15,161.47,0,52.16,0
7,31,2,30,153.47,0,51.99,0
7,31,2,45,122.2,0,51.84,0
7,31,3,0,122.33,0,51.88,0
7,31,3,15,121.53,0,51.98,0
7,31,3,30,121.07,0,51.97,0
7,31,3,45,122.13,0,51.88,0
7,31,4,0,121.8,0,52.01,0
7,31,4,15,119.6,0,52.17,0
7,31,4,30,118.8,0,52.2,0
7,31,4,45,119.2,0,52.24,0
7,31,5,0,119.8,0,52.2,0
7,31,5,15,120.27,0,52.19,0
7,31,5,30,146.4,0,52.64,0
7,31,5,45,185,0,53.01,0
7,31,6,0,185.07,0,53.03,0
7,31,6,15,184.87,0,52.93,0
7,31,6,30,185.2,0,52.84,0
7,31,6,45,185.4,0,52.74,0
7,31,7,0,188.07,0,52.76,0
7,31,7,15,191.87,0,52.83,0
7,31,7,30,179.27,41.59,52.28,0
7,31,7,45,166.47,80.98,52.16,0
7,31,8,0,131.87,80.17,51.77,0
7,31,8,15,83.93,80.9,51.47,0
7,31,8,30,80.8,80.15,51.38,0
7,31,8,45,72.73,78.87,51.22,0
7,31,9,0,74.4,83.14,51.23,0
7,31,9,15,25.2,81.3,50.8,0
7,31,9,30,6.93,80.54,50.51,0
7,31,9,45,7.07,79.93,50.57,0
7,31,10,0,7.6,80.44,49.8,0
7,31,10,15,7.07,78.78,50.07,0
7,31,10,30,7.07,75.28,50.01,0
7,31,10,45,7.13,77.75,49.93,0
7,31,11,0,6.87,69.44,50,0
7,31,11,15,7.33,82.7,49.82,0
7,31,11,30,7.13,80.17,50.01,0
7,31,11,45,7.4,70.11,49.95,0
7,31,12,0,45.33,78.69,50.39,0
7,31,12,15,93.67,77.28,50.48,0
7,31,12,30,92.33,80.91,50.41,0
7,31,12,45,90.2,78.22,50.54,0
7,31,13,0,45.53,79.22,49.87,0
7,31,13,15,6.87,76.58,49.99,0
7,31,13,30,7.07,76.71,49.93,0
7,31,13,45,7,78.92,49.86,0
7,31,14,0,6.67,79.37,50.2,0
7,31,14,15,7.2,79.23,49.77,0
7,31,14,30,6.67,78.78,50.1,0
7,31,14,45,6.53,79.24,49.98,0
7,31,15,0,8,80.52,50.09,0
7,31,15,15,8.13,77.78,50.33,0
7,31,15,30,8.4,79.92,50.03,0
7,31,15,45,8.67,79,50.42,0
7,31,16,0,8.13,78.57,50.11,0
7,31,16,15,8.13,80.06,50.23,0
7,31,16,30,32.13,78.74,50.36,0
7,31,16,45,38.33,77.83,50.36,0
