header,value,key
undefined,undefined,NaN
﻿Fecha_Hora,'03/01/2021_4:45:00',211
﻿Fecha_Hora,'03/01/2021_5:00:00',212
﻿Fecha_Hora,'03/01/2021_5:15:00',213
﻿Fecha_Hora,'03/01/2021_5:30:00',214
﻿Fecha_Hora,'03/01/2021_5:45:00',215
﻿Fecha_Hora,'03/01/2021_6:00:00',216
﻿Fecha_Hora,'03/01/2021_6:15:00',217
﻿Fecha_Hora,'03/01/2021_6:30:00',218
﻿Fecha_Hora,'03/01/2021_6:45:00',219
﻿Fecha_Hora,'03/01/2021_7:00:00',220
﻿Fecha_Hora,'03/01/2021_7:15:00',221
﻿Fecha_Hora,'03/01/2021_7:30:00',222
﻿Fecha_Hora,'03/01/2021_7:45:00',223
﻿Fecha_Hora,'03/01/2021_8:00:00',224
﻿Fecha_Hora,'03/01/2021_8:15:00',225
﻿Fecha_Hora,'03/01/2021_8:30:00',226
﻿Fecha_Hora,'03/01/2021_8:45:00',227
﻿Fecha_Hora,'03/01/2021_9:00:00',228
﻿Fecha_Hora,'03/01/2021_9:15:00',229
﻿Fecha_Hora,'03/01/2021_9:30:00',230
﻿Fecha_Hora,'03/01/2021_9:45:00',231
﻿Fecha_Hora,'03/01/2021_10:00:00',232
﻿Fecha_Hora,'03/01/2021_10:15:00',233
﻿Fecha_Hora,'03/01/2021_10:30:00',234
﻿Fecha_Hora,'03/01/2021_10:45:00',235
﻿Fecha_Hora,'03/01/2021_11:00:00',236
﻿Fecha_Hora,'03/01/2021_11:15:00',237
﻿Fecha_Hora,'03/01/2021_11:30:00',238
﻿Fecha_Hora,'03/01/2021_11:45:00',239
﻿Fecha_Hora,'03/01/2021_12:00:00',240
﻿Fecha_Hora,'03/01/2021_12:15:00',241
﻿Fecha_Hora,'03/01/2021_12:30:00',242
﻿Fecha_Hora,'03/01/2021_12:45:00',243
﻿Fecha_Hora,'03/01/2021_13:00:00',244
﻿Fecha_Hora,'03/01/2021_13:15:00',245
﻿Fecha_Hora,'03/01/2021_13:30:00',246
﻿Fecha_Hora,'03/01/2021_13:45:00',247
﻿Fecha_Hora,'03/01/2021_14:00:00',248
﻿Fecha_Hora,'03/01/2021_14:15:00',249
﻿Fecha_Hora,'03/01/2021_14:30:00',250
﻿Fecha_Hora,'03/01/2021_14:45:00',251
﻿Fecha_Hora,'03/01/2021_15:00:00',252
﻿Fecha_Hora,'03/01/2021_15:15:00',253
﻿Fecha_Hora,'03/01/2021_15:30:00',254
﻿Fecha_Hora,'03/01/2021_15:45:00',255
﻿Fecha_Hora,'03/01/2021_16:00:00',256
﻿Fecha_Hora,'03/01/2021_16:15:00',257
