month,day,hour,min,p_uiip,p_f,p_pu
12,9,16,0,18.39,32.01,50.12
12,9,16,15,19.01,31.29,48.7
12,9,16,30,18.37,31.02,48.31
12,9,16,45,16.73,31.06,48.32
12,9,17,0,18.22,30.9,48.19
12,9,17,15,19.74,31.07,48.41
12,9,17,30,19.76,31.07,48.46
12,9,17,45,18.65,30.78,48.17
12,9,18,0,18.36,30.82,48.11
12,9,18,15,17.41,30.54,47.75
12,9,18,30,18.22,30.58,47.77
12,9,18,45,18.79,30.66,47.97
12,9,19,0,18,30.73,48.05
12,9,19,15,19.27,30.76,48.16
12,9,19,30,18.65,30.63,47.99
12,9,19,45,17.58,30.36,47.71
12,9,20,0,17.44,30.22,47.57
12,9,20,15,18.49,30.58,47.82
12,9,20,30,19.05,30.67,47.93
12,9,20,45,19.29,30.52,47.76
12,9,21,0,20.15,31.12,49.63
12,9,21,15,21.8,31.85,51.73
12,9,21,30,22.03,31.97,51.81
12,9,21,45,22.83,32.14,52.02
12,9,22,0,22.39,31.7,51.73
12,9,22,15,20.67,32.03,51.97
12,9,22,30,20.58,32.35,52.1
12,9,22,45,20.82,32.55,52.51
12,9,23,0,22.9,32.24,51.28
12,9,23,15,23.74,32.21,50.92
12,9,23,30,23.84,32.27,50.95
12,9,23,45,23.69,32.29,50.86
12,10,0,0,23.68,32.29,50.69
12,10,0,15,23.76,32.38,50.82
12,10,0,30,23.82,32.48,50.87
12,10,0,45,23.61,32.51,50.91
12,10,1,0,23.88,32.59,50.95
12,10,1,15,23.81,32.46,50.93
12,10,1,30,23.76,32.49,51.01
12,10,1,45,23.69,32.78,51.25
12,10,2,0,23.69,33.04,51.76
12,10,2,15,23.73,32.99,51.84
12,10,2,30,23.76,33.16,51.93
12,10,2,45,23.18,33.02,51.82
12,10,3,0,22.21,32.99,51.82
12,10,3,15,22.24,33.27,51.93
12,10,3,30,22.24,33.32,52.2
12,10,3,45,21.17,33.01,51.9
12,10,4,0,21.17,33.03,51.82
12,10,4,15,21.18,33.14,51.81
12,10,4,30,21.14,33.16,51.96
12,10,4,45,19.86,33.16,51.91
12,10,5,0,17.26,33.18,52.31
12,10,5,15,14.75,33.82,53.6
12,10,5,30,15.63,33.87,54.27
12,10,5,45,17.9,34.28,54.95
12,10,6,0,19.65,34.26,55.11
12,10,6,15,20.52,34.05,54.88
12,10,6,30,21.11,33.88,54.61
12,10,6,45,19.59,33.81,54.44
12,10,7,0,19.27,33.12,52.69
12,10,7,15,18.67,32.71,50.69
12,10,7,30,18.61,32.73,51.07
12,10,7,45,18.48,32.5,50.95
12,10,8,0,18.46,32.32,51.09
12,10,8,15,18.69,32.28,50.78
12,10,8,30,18.71,32.19,50.77
12,10,8,45,18.63,32.48,51.49
12,10,9,0,18.58,32.46,51.53
12,10,9,15,18.37,32.33,51.9
12,10,9,30,18.82,32.52,52.33
12,10,9,45,18.86,32.58,52.25
12,10,10,0,18.4,32.55,52.14
12,10,10,15,18.99,32.8,53.91
12,10,10,30,19.18,32.62,53.81
12,10,10,45,18.44,32.61,53.73
12,10,11,0,17.78,32.84,53.93
12,10,11,15,17.82,32.76,53.96
12,10,11,30,17.44,32.76,53.73
12,10,11,45,16.78,32.74,53.51
12,10,12,0,17.32,32.77,53.54
12,10,12,15,18.93,32.88,53.99
12,10,12,30,19.71,32.81,53.93
12,10,12,45,19.43,32.89,54.04
12,10,13,0,18.72,32.84,53.97
12,10,13,15,19.2,33.02,54.1
12,10,13,30,19.25,32.92,54.12
12,10,13,45,19.32,32.67,53.84
12,10,14,0,19.24,33.18,54.07
12,10,14,15,21,33.02,53.99
12,10,14,30,21.57,33.05,53.67
12,10,14,45,21.35,33.05,53.23
12,10,15,0,21.65,33,52.29
12,10,15,15,19.05,31.59,48.73
12,10,15,30,20.2,31.46,48.69
12,10,15,45,20.18,31.22,48.24
12,10,16,0,20.4,31.16,48.34
12,10,16,15,20.62,31.22,48.49
12,10,16,30,20.52,31.46,48.48
12,10,16,45,20.61,31.1,48.39
12,10,17,0,20.51,30.6,47.59
12,10,17,15,20.73,30.65,47.44
12,10,17,30,21.4,30.29,47.1
12,10,17,45,21.5,30.05,46.63
12,10,18,0,21.28,30.1,46.48
12,10,18,15,21.45,30.18,46.9
12,10,18,30,21.2,30.39,47.16
12,10,18,45,21.29,30.24,46.93
12,10,19,0,21.45,30.13,46.85
12,10,19,15,21.46,30.25,46.85
12,10,19,30,21.4,30.05,46.82
12,10,19,45,21.49,30.03,46.83
12,10,20,0,21.37,29.86,46.37
12,10,20,15,21.2,29.99,46.73
12,10,20,30,21.35,30.08,46.66
12,10,20,45,21.34,30.16,46.73
12,10,21,0,21.29,30.16,46.85
12,10,21,15,21.32,30.04,46.76
12,10,21,30,20.22,31.77,51.03
12,10,21,45,20.73,31.93,51.81
12,10,22,0,20.82,32.05,51.98
12,10,22,15,20.59,32.25,52.22
12,10,22,30,20.84,32.45,52.48
12,10,22,45,20.72,32.56,52.54
12,10,23,0,22.07,32.47,51.93
12,10,23,15,22.65,32.3,51.67
12,10,23,30,22.59,32.5,51.78
12,10,23,45,22.73,32.38,51.77
12,11,0,0,22.69,32.69,51.92
12,11,0,15,22.81,32.78,51.94
12,11,0,30,22.68,32.98,52.16
12,11,0,45,22.66,32.98,52.18
12,11,1,0,22.67,32.49,51.09
12,11,1,15,22.73,32.79,51.15
12,11,1,30,22.76,32.65,51.13
12,11,1,45,22.72,32.75,51.17
12,11,2,0,22.73,32.56,51.1
12,11,2,15,22.69,32.67,51.18
12,11,2,30,22.76,33.27,52.15
12,11,2,45,22.68,33.36,52.77
12,11,3,0,22.68,33.58,52.86
12,11,3,15,22.73,33.69,52.88
12,11,3,30,22.61,33.63,52.9
12,11,3,45,22.61,33.6,52.95
12,11,4,0,22.71,33.61,52.94
12,11,4,15,22.65,33.93,53.1
12,11,4,30,22.72,33.93,53.13
12,11,4,45,22.65,33.71,52.85
12,11,5,0,22.76,33.64,52.35
12,11,5,15,22.69,33.58,52.36
12,11,5,30,22.69,33.62,52.36
12,11,5,45,19.58,34.03,53.41
12,11,6,0,19.74,34.12,53.97
12,11,6,15,20.27,34.2,54.03
12,11,6,30,21.18,34.2,54.08
12,11,6,45,19.27,34.03,53.88
12,11,7,0,19.1,34.03,53.68
12,11,7,15,19.17,33.7,53.18
12,11,7,30,19.11,33.52,52.7
12,11,7,45,19.12,33.22,52.33
12,11,8,0,19.07,33.1,52.31
12,11,8,15,19.09,33.1,52.14
12,11,8,30,19.03,33.18,52.8
12,11,8,45,19.89,33.24,52.97
12,11,9,0,18.56,33.22,52.95
12,11,9,15,18.54,33.24,52.93
12,11,9,30,18.63,33.02,52.71
12,11,9,45,18.72,33.05,52.73
12,11,10,0,19.27,33.24,54.18
12,11,10,15,19.47,33.31,54.13
12,11,10,30,19.22,33.21,53.9
12,11,10,45,19.2,33.3,53.93
12,11,11,0,19.01,33.26,53.96
12,11,11,15,19.13,33.2,53.92
12,11,11,30,19.08,33.27,53.9
12,11,11,45,19.22,33.35,54.18
12,11,12,0,18.94,33.29,54.01
12,11,12,15,19.16,33.38,54.01
12,11,12,30,19.07,33.45,53.97
12,11,12,45,19.04,33.29,53.27
12,11,13,0,19.01,33.37,52.56
12,11,13,15,18.84,33.17,52.22
12,11,13,30,18.76,33.38,52.33
12,11,13,45,18.6,33.24,52.28
12,11,14,0,18.73,33.22,52.31
12,11,14,15,18.64,33.29,52.32
12,11,14,30,18.56,33.31,52.25
12,11,14,45,19.07,33.22,52.27
12,11,15,0,18.8,32.94,50.74
12,11,15,15,20.52,32.01,48.82
12,11,15,30,20.51,32,48.99
12,11,15,45,20.72,31.99,49.04
12,11,16,0,20.75,31.85,49.12
12,11,16,15,20.67,31.9,48.98
12,11,16,30,20.64,31.75,48.86
12,11,16,45,20.52,31.48,48.5
12,11,17,0,20.86,31.48,48.46
12,11,17,15,19.86,31.31,48.81
12,11,17,30,18.56,31.27,48.59
12,11,17,45,20.08,30.98,47.98
12,11,18,0,20.39,31.14,48.3
12,11,18,15,20.33,31.06,48.14
12,11,18,30,20.37,30.72,47.71
12,11,18,45,20.54,30.55,47.73
12,11,19,0,20.2,30.56,47.76
12,11,19,15,20.27,30.5,47.58
12,11,19,30,20.38,30.24,47.51
12,11,19,45,20.65,30.37,47.72
12,11,20,0,19.8,32.31,52.93
12,11,20,15,20.59,32.42,53.18
12,11,20,30,20.67,32.32,53.24
12,11,20,45,20.97,32.52,53.31
12,11,21,0,21.14,32.84,53.35
12,11,21,15,21.17,32.87,53.47
12,11,21,30,21.04,33.12,53.7
12,11,21,45,21.22,33.01,53.72
12,11,22,0,21.22,33.37,53.93
12,11,22,15,21.21,33.2,53.51
12,11,22,30,21.14,32.8,52.48
12,11,22,45,21.17,32.95,51.98
12,11,23,0,23.1,33.2,52.18
12,11,23,15,24.23,33.4,52.43
12,11,23,30,24.27,33.45,52.42
12,11,23,45,24.23,33.55,52.56
12,12,0,0,24.18,33.47,52.48
12,12,0,15,24.24,33.64,52.55
12,12,0,30,24.26,33.48,52.41
12,12,0,45,24.16,33.56,52.23
12,12,1,0,24.27,33.38,52.18
12,12,1,15,24.23,33.53,52.21
12,12,1,30,24.2,33.63,52.3
12,12,1,45,24.22,33.81,52.29
12,12,2,0,24.26,33.52,51.94
12,12,2,15,24.06,33.39,51.74
12,12,2,30,24.29,33.41,52.09
12,12,2,45,22.75,33.78,52.24
12,12,3,0,20.67,33.52,52.05
12,12,3,15,20.69,33.72,52.42
12,12,3,30,20.69,33.88,52.69
12,12,3,45,20.65,33.76,52.5
12,12,4,0,20.46,33.72,52.48
12,12,4,15,18.59,33.84,52.81
12,12,4,30,18.53,34.08,53.16
12,12,4,45,18.6,33.84,53.03
12,12,5,0,16.53,34.09,53.44
12,12,5,15,14.03,34.02,53.7
12,12,5,30,14.07,34.05,53.72
12,12,5,45,17.61,33.9,53.61
12,12,6,0,20.6,33.45,53.25
12,12,6,15,21.54,33.52,53.16
12,12,6,30,19.05,32.88,52.1
12,12,6,45,20.27,31.46,48.53
12,12,7,0,20.11,31.17,48.13
12,12,7,15,19.01,30.82,47.54
12,12,7,30,19.62,30.72,47.68
12,12,7,45,19.78,30.94,48.01
12,12,8,0,19.74,31.09,47.88
12,12,8,15,19.44,30.5,47.46
12,12,8,30,20.07,30.66,47.88
12,12,8,45,19.8,30.78,47.69
12,12,9,0,19.62,30.37,47.35
12,12,9,15,19.73,30.68,47.69
12,12,9,30,19.76,30.43,47.36
12,12,9,45,16.62,30.41,47.81
12,12,10,0,18.44,30.4,47.72
12,12,10,15,18.24,30.59,48.1
12,12,10,30,18.69,30.77,48.39
12,12,10,45,18.31,30.83,48.37
12,12,11,0,19.03,30.84,48.5
12,12,11,15,19.48,32.12,52.3
12,12,11,30,19.8,32.44,52.82
12,12,11,45,19.75,32.28,52.8
12,12,12,0,20.76,32.46,53.14
12,12,12,15,21.2,32.54,53.19
12,12,12,30,21.1,32.36,53.22
12,12,12,45,21.16,32.56,53.2
12,12,13,0,21.32,32.51,53.22
12,12,13,15,21.16,32.5,53.1
12,12,13,30,21.16,32.52,53.02
12,12,13,45,21.4,32.59,53.12
12,12,14,0,21.06,32.44,53.05
12,12,14,15,19.77,32.59,53.11
12,12,14,30,19.68,32.65,53.35
12,12,14,45,19.82,32.52,53.58
12,12,15,0,19.67,33.02,53.97
12,12,15,15,19.75,32.85,53.97
12,12,15,30,19.78,33.1,54.19
12,12,15,45,19.73,33.17,54.07
12,12,16,0,19.63,32.55,53.85
12,12,16,15,19.73,32.73,53.91
12,12,16,30,19.24,30.99,48.41
12,12,16,45,19.83,30.25,47.61
12,12,17,0,19.52,30.71,48.01
12,12,17,15,19.88,30.93,48.13
12,12,17,30,20.12,30.9,48.31
12,12,17,45,20.31,30.81,48.12
12,12,18,0,19.73,30.37,47.71
12,12,18,15,18.88,30.41,47.65
12,12,18,30,19.62,30.33,47.56
12,12,18,45,19.32,30.22,47.51
12,12,19,0,19.76,30.07,47.32
12,12,19,15,18.96,30.08,47.35
12,12,19,30,18.66,29.79,47.11
12,12,19,45,18.78,29.71,46.86
12,12,20,0,18.49,29.38,46.48
12,12,20,15,18.64,29.54,46.75
12,12,20,30,20.09,31.31,50.79
12,12,20,45,19.67,31.76,52.5
12,12,21,0,19.77,32.1,52.9
12,12,21,15,20.39,32.05,52.8
12,12,21,30,20.35,32.27,52.91
12,12,21,45,20.97,32.37,53.1
12,12,22,0,21.18,32.52,53.24
12,12,22,15,21.32,32.74,53.43
12,12,22,30,21.32,32.98,53.56
12,12,22,45,21.31,33.37,53.93
12,12,23,0,20.72,33.4,53.94
12,12,23,15,21.57,32.94,52.59
12,12,23,30,21.83,32.79,51.65
12,12,23,45,21.81,32.95,51.89
12,13,0,0,21.74,32.96,51.9
12,13,0,15,21.8,32.93,51.95
12,13,0,30,21.84,33.17,52.16
12,13,0,45,21.78,33.3,52.14
12,13,1,0,21.8,33.27,52.21
12,13,1,15,21.73,33.22,52.14
12,13,1,30,21.76,33.4,52.24
12,13,1,45,21.82,33.31,52.24
12,13,2,0,21.8,33.21,52.03
12,13,2,15,21.8,33.45,52.27
12,13,2,30,20.13,34.2,53.47
12,13,2,45,19.78,34.01,53.32
12,13,3,0,19.8,34.18,53.51
12,13,3,15,19.66,34.03,53.43
12,13,3,30,19.72,34.21,53.44
12,13,3,45,18.78,34.27,53.56
12,13,4,0,18.65,34.15,53.5
12,13,4,15,18.75,34.13,53.43
12,13,4,30,18.63,34.05,53.34
12,13,4,45,18.69,33.96,53.34
12,13,5,0,18.68,33.69,53.1
12,13,5,15,17.68,33.61,53.07
12,13,5,30,17.59,33.71,52.98
12,13,5,45,19.07,33.4,52.71
12,13,6,0,20.2,33.24,52.63
12,13,6,15,21.69,33.17,53.22
12,13,6,30,21.65,33.18,53.27
12,13,6,45,21.78,33.29,53.3
12,13,7,0,21.82,33.16,53.19
12,13,7,15,21.52,33.16,53.22
12,13,7,30,21.63,33.13,53.18
12,13,7,45,21.61,33.25,53.26
12,13,8,0,21.61,33.14,53.26
12,13,8,15,21.48,33.12,53.21
12,13,8,30,21.67,33.14,53.25
12,13,8,45,21.36,33.29,53.26
12,13,9,0,21.5,33.14,53.27
12,13,9,15,21.56,33.2,53.18
12,13,9,30,21.67,33.16,53.28
12,13,9,45,21.52,33.22,53.22
12,13,10,0,21.69,33.2,53.21
12,13,10,15,21.75,33.3,53.29
12,13,10,30,21.66,33.22,53.29
12,13,10,45,21.65,33.31,53.37
12,13,11,0,19.38,31.82,49.4
12,13,11,15,19.99,31.3,48.51
12,13,11,30,20.33,31.29,48.76
12,13,11,45,19.97,31.31,48.79
12,13,12,0,20.26,31.2,48.43
12,13,12,15,20.14,31.16,48.56
12,13,12,30,19.54,31.12,48.63
12,13,12,45,19.9,31.08,48.29
12,13,13,0,20.06,30.95,48.31
12,13,13,15,20.32,30.67,47.97
12,13,13,30,20.22,30.67,47.77
12,13,13,45,20.05,30.56,47.85
12,13,14,0,20.06,30.6,47.96
12,13,14,15,20.02,30.54,47.84
12,13,14,30,19.89,30.72,48.14
12,13,14,45,20.2,30.61,47.89
12,13,15,0,19.94,30.73,48.1
12,13,15,15,20.29,30.72,47.95
12,13,15,30,20.5,30.74,48.24
12,13,15,45,20.27,30.8,48.14
12,13,16,0,20.42,30.82,47.97
12,13,16,15,20.33,30.7,47.95
12,13,16,30,20.48,30.64,48.02
12,13,16,45,20.52,30.55,47.89
12,13,17,0,20.11,30.55,47.94
12,13,17,15,19.82,30.47,47.86
12,13,17,30,18.88,30.44,47.83
12,13,17,45,18.65,30.54,48.1
12,13,18,0,18.47,30.17,47.52
12,13,18,15,17.54,30.01,47.29
12,13,18,30,16.93,29.7,46.94
12,13,18,45,19.33,29.63,46.8
12,13,19,0,19.19,29.91,47.31
12,13,19,15,20.65,31.4,51.37
12,13,19,30,20.7,31.71,53.22
12,13,19,45,20.61,31.51,53.03
12,13,20,0,20.81,31.68,53.11
12,13,20,15,20.45,31.74,53.17
12,13,20,30,20.02,31.82,53.24
12,13,20,45,20.43,31.99,53.28
12,13,21,0,21.6,32.07,53.01
12,13,21,15,21.62,31.93,52.74
12,13,21,30,21.17,32.01,52.45
12,13,21,45,20.75,32.19,52.51
12,13,22,0,20.62,32.35,52.7
12,13,22,15,20.78,32.56,52.86
12,13,22,30,21.24,32.7,52.99
12,13,22,45,21.71,33.12,53.27
12,13,23,0,21.18,33.01,53.27
12,13,23,15,21.73,32.63,51.69
12,13,23,30,21.77,32.66,51.67
12,13,23,45,21.78,32.74,51.77
12,14,0,0,21.71,32.72,51.68
12,14,0,15,21.46,32.79,51.71
12,14,0,30,20.69,32.8,51.84
12,14,0,45,20.73,32.98,51.85
12,14,1,0,20.84,32.96,51.9
12,14,1,15,20.67,33.03,51.86
12,14,1,30,20.73,32.87,51.92
12,14,1,45,20.67,33.06,51.93
12,14,2,0,20.71,33.05,51.76
12,14,2,15,20.8,33.07,51.96
12,14,2,30,20.75,33.19,52
12,14,2,45,20.71,33.26,52.28
12,14,3,0,20.65,33.16,52.12
12,14,3,15,20.75,33.18,52.19
12,14,3,30,20.82,33.31,52.19
12,14,3,45,20.69,33.39,52.29
12,14,4,0,20.69,33.38,52.31
12,14,4,15,20.73,32.97,51.88
12,14,4,30,19.89,33.5,52.93
12,14,4,45,19.48,33.59,53.03
12,14,5,0,17.66,33.41,52.84
12,14,5,15,17.67,33.16,52.71
12,14,5,30,17.67,33.11,52.73
12,14,5,45,19.56,33.19,52.73
12,14,6,0,20.82,32.96,53.09
12,14,6,15,20.69,32.99,53.1
12,14,6,30,20.2,32.89,53.03
12,14,6,45,20.67,32.87,53.09
12,14,7,0,20.68,32.89,53.07
12,14,7,15,20.71,32.81,52.99
12,14,7,30,20.66,32.9,53.07
12,14,7,45,20.79,32.97,53.16
12,14,8,0,20.8,32.89,53.14
12,14,8,15,20.64,32.8,53.12
12,14,8,30,20.96,32.94,53.37
12,14,8,45,20.89,33.1,53.6
12,14,9,0,21.28,32.92,53.51
12,14,9,15,21.1,32.97,53.49
12,14,9,30,21.33,32.9,53.42
12,14,9,45,21.34,33.02,53.43
12,14,10,0,21.22,32.9,53.33
12,14,10,15,21.06,33.05,53.19
12,14,10,30,21.18,32.88,53.21
12,14,10,45,21.31,33.18,53.34
12,14,11,0,21.22,33.21,53.43
12,14,11,15,21.34,33.01,53.27
12,14,11,30,21.31,33.19,53.45
12,14,11,45,21.15,33.13,53.35
12,14,12,0,21.16,33.25,53.44
12,14,12,15,21.32,33.16,53.41
12,14,12,30,21.35,33.01,52.44
12,14,12,45,21.36,33.03,52.14
12,14,13,0,21.29,33.1,52.17
12,14,13,15,21.33,32.98,52.14
12,14,13,30,21.05,32.82,51.64
12,14,13,45,18.93,31.48,48.46
12,14,14,0,18.82,31.07,48.46
12,14,14,15,17.95,31.25,48.7
12,14,14,30,19.06,31.24,48.47
12,14,14,45,19.57,31.33,48.63
12,14,15,0,19.19,31.24,48.39
12,14,15,15,19.97,31.33,48.73
12,14,15,30,19.88,31.48,48.69
12,14,15,45,20.09,31.4,48.7
12,14,16,0,19.71,31.31,48.67
12,14,16,15,20.1,31.23,48.41
12,14,16,30,20.26,31.27,48.71
12,14,16,45,19.99,31.17,48.54
12,14,17,0,19.67,30.97,48.43
12,14,17,15,19.86,30.82,48.35
12,14,17,30,20.03,30.87,48.18
12,14,17,45,20.05,30.55,48
12,14,18,0,19.91,30.39,47.44
12,14,18,15,18.51,30.25,47.47
12,14,18,30,18.89,30.12,47.37
12,14,18,45,18.28,30.02,47.28
12,14,19,0,19.56,29.97,47.33
12,14,19,15,19.23,30.12,47.48
12,14,19,30,19.17,30.31,47.81
12,14,19,45,16.25,29.83,47.21
12,14,20,0,18.37,29.86,47.32
12,14,20,15,18.32,30.35,47.96
12,14,20,30,17.8,30.42,48.16
12,14,20,45,15.65,31.71,51.59
12,14,21,0,20.57,31.69,53.09
12,14,21,15,20.31,31.96,53.38
12,14,21,30,20.5,32.22,53.55
12,14,21,45,20.93,32.48,53.71
12,14,22,0,21.21,32.71,53.91
12,14,22,15,21.12,32.95,54.09
12,14,22,30,21.2,33.2,54.3
12,14,22,45,21.37,33.41,54.48
12,14,23,0,20.7,33.55,54.56
12,14,23,15,20.69,32.43,51.14
12,14,23,30,20.66,32.6,51.43
12,14,23,45,20.62,32.78,51.63
12,15,0,0,20.79,32.86,51.59
12,15,0,15,20.65,33.01,51.86
12,15,0,30,20.69,32.92,51.67
12,15,0,45,20.65,33.15,52.24
12,15,1,0,20.69,33.46,52.67
12,15,1,15,20.7,33.42,52.73
12,15,1,30,20.66,33.48,52.68
12,15,1,45,20.68,33.54,52.69
12,15,2,0,20.67,33.59,52.76
12,15,2,15,20.67,33.46,52.45
12,15,2,30,20.73,33.78,52.97
12,15,2,45,20.71,33.75,52.87
12,15,3,0,20.69,33.93,53.06
12,15,3,15,20.73,33.87,53.06
12,15,3,30,20.68,33.63,52.86
12,15,3,45,20.71,33.96,53.23
12,15,4,0,20.63,33.78,53.06
12,15,4,15,20.73,33.87,53.15
12,15,4,30,20.71,33.97,53.28
12,15,4,45,20.67,33.93,53.13
12,15,5,0,20.69,33.77,53.03
12,15,5,15,20.76,33.65,52.99
12,15,5,30,20.71,33.39,52.7
12,15,5,45,20.39,33.37,52.78
12,15,6,0,20.12,32.88,51.68
12,15,6,15,19.54,31.08,48.27
12,15,6,30,19.69,30.93,48.09
12,15,6,45,19.44,31.06,48.41
12,15,7,0,18.24,30.61,47.66
12,15,7,15,18.86,30.19,47.5
12,15,7,30,19.06,30.29,47.42
12,15,7,45,19.28,30.44,47.54
12,15,8,0,19.41,30.07,47.17
12,15,8,15,19.62,30.03,47.54
12,15,8,30,19.22,29.7,46.9
12,15,8,45,19.01,30.5,47.9
12,15,9,0,22.63,31.63,50.76
12,15,9,15,22.68,32.41,52.12
12,15,9,30,22.63,32.24,52.1
12,15,9,45,22.69,32.34,52.14
12,15,10,0,22.67,32.36,52.17
12,15,10,15,20.72,32.29,52.12
12,15,10,30,20.3,32.35,52.19
12,15,10,45,20.28,32.41,52.29
12,15,11,0,20.18,32.36,52.23
12,15,11,15,20.03,32.1,52.18
12,15,11,30,20.22,32.37,52.09
12,15,11,45,20.44,32.36,52.71
12,15,12,0,20.7,32.46,53
12,15,12,15,20.8,32.52,53.48
12,15,12,30,20.78,32.61,53.59
12,15,12,45,20.67,32.81,53.67
12,15,13,0,20.65,32.66,53.61
12,15,13,15,20.71,32.59,53.64
12,15,13,30,20.76,32.52,53.51
12,15,13,45,20.73,32.58,53.55
12,15,14,0,20.58,32.86,53.76
12,15,14,15,21.35,32.81,54
12,15,14,30,21.24,32.93,54.1
12,15,14,45,21.26,32.84,54.04
12,15,15,0,20.8,32.93,53.97
12,15,15,15,20.63,33.05,53.69
12,15,15,30,20.73,33.17,53.74
12,15,15,45,20.67,32.99,53.05
12,15,16,0,20.11,31.59,49
12,15,16,15,20.67,31.16,48.46
12,15,16,30,20.86,31.1,48.33
12,15,16,45,20.69,30.97,47.95
12,15,17,0,20.76,30.88,47.81
12,15,17,15,20.75,30.71,47.65
12,15,17,30,20.79,30.79,48.01
12,15,17,45,20.65,30.41,47.36
12,15,18,0,20.59,30.44,47.44
12,15,18,15,20.69,30.2,47.25
12,15,18,30,20.49,30.29,47.44
12,15,18,45,20.48,29.92,46.96
12,15,19,0,20.14,29.86,47.18
12,15,19,15,18.84,30.07,47.35
12,15,19,30,18.04,29.89,47.28
12,15,19,45,18.51,29.73,47.07
12,15,20,0,17.97,29.81,47.09
12,15,20,15,18.39,30.89,49.54
12,15,20,30,20.6,31.77,53.11
12,15,20,45,20.7,32.03,53.39
12,15,21,0,20.63,32.01,53.4
12,15,21,15,20.53,32.18,53.27
12,15,21,30,20.15,32.23,53.09
12,15,21,45,20.84,32.42,53.28
12,15,22,0,21.66,32.54,53.37
12,15,22,15,21.11,32.65,53.49
12,15,22,30,21.82,32.76,53.59
12,15,22,45,21.93,33.16,53.86
12,15,23,0,21.28,32.84,52.62
12,15,23,15,21.75,32.41,51.45
12,15,23,30,21.53,32.84,51.93
12,15,23,45,20.59,32.69,51.66
12,16,0,0,20.71,32.64,51.68
12,16,0,15,20.3,32.73,51.69
12,16,0,30,19.73,33.01,51.93
12,16,0,45,19.64,32.88,51.88
12,16,1,0,19.64,33.1,51.91
12,16,1,15,19.6,33.19,52.04
12,16,1,30,19.73,32.94,51.64
12,16,1,45,21.02,33.2,51.9
12,16,2,0,21.68,33.1,52.02
12,16,2,15,21.73,33.56,52.33
12,16,2,30,21.68,33.26,52.07
12,16,2,45,20.86,33.49,52.52
12,16,3,0,20.67,33.37,52.45
12,16,3,15,20.72,33.48,52.55
12,16,3,30,20.67,33.66,52.64
12,16,3,45,20.69,33.58,52.58
12,16,4,0,20.61,33.4,52.47
12,16,4,15,20.71,33.35,52.52
12,16,4,30,20.64,33.69,52.84
12,16,4,45,20.65,33.61,52.76
12,16,5,0,20.61,33.46,52.69
12,16,5,15,18.5,33.22,52.5
12,16,5,30,18.63,33.29,52.39
12,16,5,45,19.21,33.24,52.41
12,16,6,0,20.73,33.02,52.69
12,16,6,15,20.23,32.91,52.36
12,16,6,30,20.73,32.95,52.44
12,16,6,45,20.2,33.02,52.49
12,16,7,0,20.38,32.9,52.33
12,16,7,15,20.56,32.7,52.09
12,16,7,30,20.92,32.66,51.66
12,16,7,45,20.53,32.89,51.86
12,16,8,0,20.73,32.93,51.74
12,16,8,15,20.67,32.82,51.71
12,16,8,30,20.73,32.87,51.78
12,16,8,45,20.58,32.76,51.7
12,16,9,0,20.61,32.87,51.86
12,16,9,15,20.59,32.68,51.75
12,16,9,30,20.55,32.7,51.69
12,16,9,45,20.77,32.61,51.67
12,16,10,0,21,32.69,51.58
12,16,10,15,20.83,32.84,52.93
12,16,10,30,20.76,32.88,53.24
12,16,10,45,20.72,32.88,53.3
12,16,11,0,20.58,32.95,53.32
12,16,11,15,20.95,32.85,53.24
12,16,11,30,20.69,32.92,53.31
12,16,11,45,20.71,32.93,53.33
12,16,12,0,20.84,32.95,53.39
12,16,12,15,20.88,32.99,53.31
12,16,12,30,20.78,32.82,53.19
12,16,12,45,20.62,33.1,53.44
12,16,13,0,20.65,32.98,53.39
12,16,13,15,20.71,32.95,53.34
12,16,13,30,20.63,32.87,53.31
12,16,13,45,20.76,33.07,53.43
12,16,14,0,20.86,32.98,53.33
12,16,14,15,21.45,33.32,54.31
12,16,14,30,21.65,33.39,54.52
12,16,14,45,20.88,33.32,54.37
12,16,15,0,20.03,31.8,49.51
12,16,15,15,20.35,31.05,48.18
12,16,15,30,19.82,31.44,48.61
12,16,15,45,20.41,31.48,48.76
12,16,16,0,19.8,31.13,48.29
12,16,16,15,20.47,30.83,47.97
12,16,16,30,20.94,30.83,47.78
12,16,16,45,20.99,30.73,47.59
12,16,17,0,20.76,30.59,47.65
12,16,17,15,21.01,30.61,47.58
12,16,17,30,20.84,30.48,47.29
12,16,17,45,20.71,30.48,47.23
12,16,18,0,21.03,30.01,46.74
12,16,18,15,21.14,30.2,47.01
12,16,18,30,20.82,30.16,47.05
12,16,18,45,20.78,29.94,46.71
12,16,19,0,20.97,30.09,46.95
12,16,19,15,20.46,30.15,47.37
12,16,19,30,19.45,30.16,47.34
12,16,19,45,19.78,30.14,47.4
12,16,20,0,19.88,30.24,47.41
12,16,20,15,19.33,30.21,47.52
12,16,20,30,19.76,30.02,47.23
12,16,20,45,17.38,30.39,47.86
12,16,21,0,14.43,30.88,48.97
12,16,21,15,19.99,31.33,50
12,16,21,30,21.1,32.39,53.61
12,16,21,45,20.71,32.69,53.96
12,16,22,0,20.67,32.59,53.88
12,16,22,15,20.67,32.83,54.03
12,16,22,30,20.73,32.96,54.15
