id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
158,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3166332665330661,0.45,0.47,0.46,0.47,0.46,0.47,0.45,0.44,0.48,0.46,0.44,0.46,0.47,0.46,0.46,0.46,0.45,0.47,0.46,0.46,0.48,0.46,0.47,0.47,0.47,11.55,0.46,false
159,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3186372745490982,0.46,0.48,0.45,0.48,0.47,0.48,0.46,0.47,0.48,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.46,0.49,0.48,0.48,0.50,0.47,0.48,0.47,0.47,11.79,0.47,false
160,2017 Nivel depósito ,0,﻿Fecha_Hora,0.32064128256513025,0.45,0.47,0.46,0.48,0.48,0.48,0.46,0.47,0.48,0.46,0.46,0.45,0.48,0.46,0.45,0.47,0.46,0.48,0.48,0.46,0.48,0.46,0.47,0.47,0.48,11.70,0.47,false
161,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3226452905811623,0.47,0.47,0.47,0.47,0.49,0.48,0.46,0.49,0.48,0.47,0.48,0.46,0.49,0.47,0.46,0.47,0.48,0.50,0.49,0.48,0.50,0.48,0.48,0.47,0.48,11.94,0.48,false
162,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3246492985971944,0.45,0.45,0.44,0.46,0.46,0.45,0.44,0.46,0.46,0.45,0.45,0.45,0.46,0.45,0.44,0.46,0.45,0.47,0.47,0.46,0.47,0.45,0.46,0.45,0.45,11.36,0.45,false
163,2017 Nivel depósito ,0,﻿Fecha_Hora,0.32665330661322645,0.42,0.44,0.43,0.43,0.44,0.44,0.43,0.44,0.45,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.44,0.44,0.45,0.44,0.45,0.43,0.45,0.44,0.44,10.94,0.44,false
164,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3286573146292585,0.42,0.42,0.42,0.43,0.43,0.42,0.42,0.42,0.44,0.44,0.41,0.42,0.44,0.42,0.42,0.42,0.42,0.44,0.43,0.43,0.44,0.42,0.43,0.43,0.42,10.65,0.43,false
165,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3306613226452906,0.42,0.42,0.41,0.43,0.43,0.41,0.41,0.42,0.43,0.43,0.42,0.42,0.43,0.42,0.42,0.41,0.41,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.42,10.55,0.42,false
166,2017 Nivel depósito ,0,﻿Fecha_Hora,0.33266533066132264,0.43,0.44,0.41,0.43,0.43,0.43,0.42,0.42,0.44,0.44,0.42,0.43,0.44,0.43,0.43,0.42,0.43,0.44,0.42,0.43,0.45,0.43,0.44,0.44,0.42,10.76,0.43,false
167,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3346693386773547,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.40,0.40,0.42,0.41,0.41,0.40,0.41,0.42,0.42,0.41,0.41,0.41,0.43,0.42,0.42,10.30,0.41,false
168,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3366733466933868,0.40,0.41,0.41,0.41,0.42,0.40,0.40,0.41,0.42,0.43,0.41,0.40,0.41,0.40,0.41,0.40,0.41,0.42,0.42,0.41,0.41,0.41,0.42,0.41,0.41,10.26,0.41,false
169,2017 Nivel depósito ,0,﻿Fecha_Hora,0.33867735470941884,0.40,0.40,0.41,0.41,0.42,0.40,0.40,0.40,0.41,0.43,0.40,0.40,0.41,0.40,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.40,0.42,0.41,0.41,10.18,0.41,false
170,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3406813627254509,0.40,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.43,0.40,0.40,0.41,0.40,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.40,0.41,0.40,0.41,10.22,0.41,false
171,2017 Nivel depósito ,0,﻿Fecha_Hora,0.342685370741483,0.41,0.41,0.40,0.41,0.42,0.41,0.40,0.40,0.41,0.42,0.40,0.41,0.42,0.41,0.43,0.41,0.41,0.41,0.42,0.41,0.41,0.40,0.41,0.40,0.41,10.25,0.41,false
172,2017 Nivel depósito ,0,﻿Fecha_Hora,0.34468937875751504,0.41,0.40,0.41,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.42,0.41,0.42,0.42,0.41,0.42,0.41,0.41,0.41,0.40,0.42,0.40,0.42,10.32,0.41,false
173,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3466933867735471,0.40,0.40,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.40,0.41,0.41,0.41,0.42,0.40,0.41,10.19,0.41,false
174,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3486973947895792,0.40,0.40,0.41,0.42,0.41,0.42,0.39,0.40,0.40,0.41,0.40,0.40,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.41,0.40,0.42,0.40,0.41,10.16,0.41,false
175,2017 Nivel depósito ,0,﻿Fecha_Hora,0.35070140280561124,0.41,0.40,0.42,0.42,0.42,0.41,0.40,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.42,0.40,0.41,10.31,0.41,false
176,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3527054108216433,0.41,0.41,0.42,0.42,0.43,0.42,0.41,0.43,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,10.46,0.42,false
177,2017 Nivel depósito ,0,﻿Fecha_Hora,0.35470941883767537,0.41,0.41,0.42,0.44,0.43,0.42,0.41,0.42,0.42,0.41,0.42,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.42,10.45,0.42,false
178,2017 Nivel depósito ,0,﻿Fecha_Hora,0.35671342685370744,0.41,0.42,0.42,0.44,0.42,0.42,0.42,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.43,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.43,0.41,0.43,10.56,0.42,false
179,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3587174348697395,0.42,0.43,0.43,0.44,0.43,0.44,0.43,0.44,0.45,0.44,0.45,0.43,0.45,0.42,0.44,0.44,0.43,0.42,0.42,0.42,0.43,0.43,0.45,0.43,0.44,10.85,0.43,false
180,2017 Nivel depósito ,0,﻿Fecha_Hora,0.36072144288577157,0.43,0.44,0.43,0.44,0.44,0.44,0.42,0.44,0.44,0.43,0.44,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.44,0.46,0.45,0.42,0.45,10.93,0.44,false
181,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3627254509018036,0.43,0.44,0.44,0.43,0.44,0.44,0.43,0.44,0.44,0.43,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.42,0.43,0.45,0.44,0.42,0.45,10.86,0.43,false
182,2017 Nivel depósito ,0,﻿Fecha_Hora,0.36472945891783565,0.43,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.44,0.43,0.43,0.44,0.42,0.43,0.43,0.42,0.43,0.42,0.42,0.43,0.43,0.44,0.42,0.44,10.80,0.43,false
183,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3667334669338677,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.45,0.45,0.44,0.43,0.43,0.43,0.42,0.44,0.43,0.42,0.42,0.42,0.43,0.45,0.41,0.44,0.42,0.44,10.79,0.43,false
184,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3687374749498998,0.45,0.43,0.43,0.45,0.43,0.43,0.43,0.46,0.44,0.44,0.43,0.43,0.43,0.43,0.44,0.44,0.43,0.44,0.42,0.44,0.44,0.41,0.45,0.43,0.44,10.89,0.44,false
185,2017 Nivel depósito ,0,﻿Fecha_Hora,0.37074148296593185,0.46,0.44,0.44,0.45,0.44,0.44,0.44,0.45,0.44,0.44,0.42,0.45,0.44,0.43,0.45,0.43,0.44,0.45,0.42,0.46,0.46,0.41,0.45,0.43,0.45,11.03,0.44,false
186,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3727454909819639,0.46,0.45,0.45,0.46,0.45,0.43,0.45,0.46,0.45,0.47,0.43,0.46,0.45,0.44,0.46,0.44,0.44,0.45,0.43,0.46,0.46,0.43,0.47,0.43,0.47,11.25,0.45,false
187,2017 Nivel depósito ,0,﻿Fecha_Hora,0.374749498997996,0.46,0.44,0.46,0.46,0.46,0.45,0.44,0.46,0.46,0.45,0.44,0.46,0.45,0.44,0.46,0.45,0.44,0.47,0.43,0.44,0.46,0.43,0.46,0.44,0.46,11.27,0.45,false
188,2017 Nivel depósito ,0,﻿Fecha_Hora,0.37675350701402804,0.46,0.46,0.45,0.47,0.47,0.45,0.45,0.46,0.45,0.46,0.45,0.45,0.45,0.45,0.47,0.47,0.45,0.47,0.44,0.47,0.47,0.43,0.47,0.44,0.46,11.42,0.46,false
189,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3787575150300601,0.47,0.46,0.46,0.47,0.47,0.46,0.46,0.47,0.46,0.47,0.44,0.47,0.46,0.45,0.48,0.47,0.47,0.47,0.44,0.49,0.48,0.43,0.48,0.47,0.47,11.62,0.46,false
190,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3807615230460922,0.48,0.45,0.47,0.48,0.46,0.46,0.44,0.46,0.48,0.46,0.44,0.45,0.46,0.44,0.47,0.46,0.47,0.46,0.43,0.47,0.47,0.42,0.46,0.46,0.46,11.46,0.46,false
191,2017 Nivel depósito ,0,﻿Fecha_Hora,0.38276553106212424,0.45,0.45,0.47,0.48,0.46,0.47,0.46,0.45,0.47,0.46,0.45,0.45,0.46,0.44,0.46,0.45,0.47,0.44,0.45,0.46,0.46,0.43,0.46,0.45,0.46,11.41,0.46,false
192,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3847695390781563,0.44,0.46,0.45,0.47,0.45,0.47,0.46,0.45,0.47,0.46,0.45,0.45,0.46,0.43,0.46,0.45,0.46,0.44,0.44,0.46,0.44,0.43,0.45,0.45,0.46,11.31,0.45,false
193,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3867735470941884,0.43,0.45,0.44,0.44,0.44,0.45,0.43,0.44,0.46,0.44,0.45,0.45,0.45,0.43,0.44,0.43,0.45,0.43,0.43,0.45,0.44,0.42,0.45,0.43,0.44,11.01,0.44,false
194,2017 Nivel depósito ,0,﻿Fecha_Hora,0.38877755511022044,0.43,0.44,0.43,0.43,0.43,0.45,0.43,0.43,0.46,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.45,0.43,0.43,0.44,0.43,0.42,0.44,0.43,0.44,10.89,0.44,false
195,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3907815631262525,0.43,0.45,0.44,0.45,0.43,0.45,0.44,0.45,0.45,0.46,0.44,0.44,0.45,0.43,0.44,0.45,0.46,0.44,0.45,0.46,0.44,0.43,0.45,0.44,0.45,11.12,0.44,false
196,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3927855711422846,0.44,0.45,0.43,0.45,0.44,0.45,0.44,0.45,0.47,0.46,0.44,0.45,0.45,0.44,0.45,0.46,0.45,0.45,0.46,0.47,0.45,0.42,0.45,0.45,0.46,11.23,0.45,false
197,2017 Nivel depósito ,0,﻿Fecha_Hora,0.39478957915831664,0.44,0.45,0.45,0.46,0.44,0.45,0.44,0.45,0.47,0.47,0.45,0.46,0.45,0.45,0.46,0.46,0.44,0.46,0.46,0.47,0.44,0.43,0.46,0.46,0.46,11.33,0.45,false
198,2017 Nivel depósito ,0,﻿Fecha_Hora,0.3967935871743487,0.44,0.44,0.45,0.46,0.44,0.46,0.45,0.46,0.46,0.46,0.44,0.45,0.46,0.45,0.46,0.46,0.43,0.46,0.45,0.47,0.44,0.44,0.46,0.46,0.45,11.30,0.45,false
199,2017 Nivel depósito ,0,﻿Fecha_Hora,0.39879759519038077,0.45,0.44,0.44,0.46,0.44,0.45,0.44,0.45,0.45,0.46,0.44,0.44,0.45,0.43,0.45,0.46,0.44,0.46,0.45,0.46,0.44,0.43,0.45,0.46,0.45,11.19,0.45,false
200,2017 Nivel depósito ,0,﻿Fecha_Hora,0.40080160320641284,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.46,0.45,0.46,0.45,0.44,0.46,0.45,0.47,0.47,0.44,0.46,0.46,0.45,0.44,0.42,0.45,0.46,0.46,11.31,0.45,false
201,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4028056112224449,0.46,0.45,0.44,0.46,0.44,0.46,0.44,0.47,0.46,0.47,0.44,0.44,0.47,0.46,0.46,0.46,0.44,0.46,0.46,0.44,0.46,0.43,0.47,0.46,0.45,11.35,0.45,false
202,2017 Nivel depósito ,0,﻿Fecha_Hora,0.40480961923847697,0.47,0.46,0.44,0.45,0.46,0.46,0.45,0.46,0.47,0.47,0.45,0.44,0.47,0.47,0.46,0.46,0.46,0.47,0.46,0.45,0.46,0.44,0.46,0.46,0.46,11.46,0.46,false
203,2017 Nivel depósito ,0,﻿Fecha_Hora,0.40681362725450904,0.46,0.45,0.44,0.47,0.46,0.46,0.47,0.47,0.47,0.48,0.46,0.45,0.47,0.47,0.46,0.47,0.46,0.48,0.46,0.45,0.44,0.46,0.47,0.46,0.47,11.56,0.46,false
204,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4088176352705411,0.44,0.44,0.44,0.46,0.46,0.44,0.45,0.46,0.45,0.45,0.47,0.45,0.47,0.45,0.46,0.46,0.46,0.46,0.45,0.44,0.43,0.46,0.46,0.45,0.45,11.31,0.45,false
205,2017 Nivel depósito ,0,﻿Fecha_Hora,0.41082164328657317,0.45,0.44,0.47,0.45,0.45,0.45,0.45,0.46,0.45,0.46,0.46,0.45,0.48,0.46,0.46,0.45,0.47,0.46,0.45,0.43,0.43,0.46,0.46,0.45,0.45,11.35,0.45,false
206,2017 Nivel depósito ,0,﻿Fecha_Hora,0.41282565130260523,0.44,0.45,0.44,0.44,0.45,0.43,0.45,0.45,0.45,0.46,0.46,0.45,0.46,0.45,0.45,0.46,0.46,0.45,0.45,0.43,0.42,0.45,0.45,0.45,0.45,11.20,0.45,false
207,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4148296593186373,0.43,0.44,0.44,0.44,0.43,0.43,0.44,0.45,0.45,0.46,0.45,0.44,0.46,0.45,0.44,0.45,0.45,0.45,0.44,0.43,0.42,0.44,0.45,0.44,0.44,11.06,0.44,false
208,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4168336673346693,0.45,0.47,0.45,0.46,0.45,0.48,0.46,0.47,0.45,0.47,0.46,0.46,0.47,0.46,0.46,0.47,0.47,0.47,0.46,0.45,0.44,0.46,0.46,0.46,0.46,11.52,0.46,false
209,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4188376753507014,0.49,0.52,0.51,0.52,0.52,0.52,0.52,0.50,0.51,0.52,0.51,0.52,0.51,0.51,0.51,0.50,0.52,0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51,12.80,0.51,false
210,2017 Nivel depósito ,0,﻿Fecha_Hora,0.42084168336673344,0.49,0.52,0.52,0.53,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.53,0.52,0.52,0.51,0.50,0.53,0.53,0.52,0.52,0.52,0.51,0.52,0.51,0.51,12.94,0.52,false
211,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4228456913827655,0.48,0.50,0.49,0.51,0.48,0.50,0.49,0.50,0.48,0.52,0.49,0.50,0.51,0.49,0.49,0.49,0.51,0.49,0.50,0.49,0.49,0.49,0.50,0.49,0.49,12.37,0.49,false
212,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4248496993987976,0.48,0.49,0.47,0.49,0.46,0.46,0.48,0.49,0.47,0.51,0.50,0.48,0.50,0.50,0.49,0.49,0.50,0.48,0.49,0.49,0.47,0.49,0.48,0.47,0.48,12.11,0.48,false
213,2017 Nivel depósito ,0,﻿Fecha_Hora,0.42685370741482964,0.48,0.47,0.48,0.48,0.46,0.47,0.48,0.48,0.47,0.50,0.49,0.47,0.50,0.49,0.48,0.49,0.51,0.49,0.49,0.47,0.47,0.49,0.48,0.47,0.49,12.05,0.48,false
214,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4288577154308617,0.48,0.47,0.48,0.50,0.47,0.47,0.49,0.49,0.49,0.51,0.50,0.48,0.50,0.50,0.48,0.48,0.51,0.49,0.49,0.47,0.49,0.49,0.48,0.48,0.49,12.18,0.49,false
215,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4308617234468938,0.48,0.46,0.46,0.48,0.46,0.46,0.46,0.47,0.47,0.48,0.47,0.47,0.48,0.49,0.47,0.47,0.49,0.49,0.47,0.46,0.48,0.49,0.47,0.47,0.48,11.83,0.47,false
216,2017 Nivel depósito ,0,﻿Fecha_Hora,0.43286573146292584,0.46,0.45,0.45,0.46,0.45,0.46,0.45,0.47,0.46,0.47,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,0.47,0.45,0.47,0.47,0.47,0.46,0.46,11.56,0.46,false
217,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4348697394789579,0.46,0.45,0.45,0.47,0.45,0.44,0.43,0.46,0.45,0.47,0.46,0.46,0.45,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.45,11.37,0.45,false
218,2017 Nivel depósito ,0,﻿Fecha_Hora,0.43687374749499,0.44,0.45,0.44,0.46,0.44,0.45,0.44,0.46,0.45,0.47,0.45,0.46,0.46,0.45,0.46,0.46,0.44,0.47,0.46,0.47,0.45,0.44,0.45,0.45,0.44,11.31,0.45,false
219,2017 Nivel depósito ,0,﻿Fecha_Hora,0.43887775551102204,0.44,0.46,0.45,0.47,0.45,0.45,0.45,0.46,0.46,0.47,0.46,0.46,0.46,0.46,0.46,0.47,0.45,0.47,0.46,0.48,0.46,0.44,0.45,0.45,0.44,11.43,0.46,false
220,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4408817635270541,0.45,0.47,0.46,0.46,0.47,0.45,0.45,0.47,0.47,0.48,0.45,0.46,0.47,0.46,0.47,0.46,0.46,0.45,0.48,0.48,0.46,0.45,0.44,0.46,0.45,11.53,0.46,false
221,2017 Nivel depósito ,0,﻿Fecha_Hora,0.44288577154308617,0.44,0.47,0.45,0.46,0.47,0.44,0.45,0.46,0.46,0.48,0.44,0.46,0.46,0.46,0.45,0.44,0.45,0.45,0.47,0.45,0.45,0.45,0.45,0.44,0.45,11.35,0.45,false
222,2017 Nivel depósito ,0,﻿Fecha_Hora,0.44488977955911824,0.45,0.47,0.45,0.48,0.46,0.45,0.46,0.48,0.47,0.47,0.44,0.45,0.46,0.46,0.46,0.45,0.46,0.47,0.46,0.47,0.45,0.44,0.46,0.45,0.45,11.47,0.46,false
223,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4468937875751503,0.45,0.45,0.45,0.46,0.45,0.45,0.45,0.47,0.46,0.47,0.44,0.45,0.46,0.45,0.45,0.44,0.46,0.47,0.45,0.46,0.46,0.44,0.46,0.44,0.46,11.35,0.45,false
224,2017 Nivel depósito ,0,﻿Fecha_Hora,0.44889779559118237,0.46,0.45,0.44,0.46,0.44,0.45,0.45,0.46,0.47,0.45,0.43,0.43,0.46,0.45,0.44,0.46,0.45,0.46,0.45,0.46,0.45,0.44,0.46,0.45,0.46,11.28,0.45,false
225,2017 Nivel depósito ,0,﻿Fecha_Hora,0.45090180360721444,0.45,0.45,0.44,0.46,0.45,0.46,0.44,0.46,0.46,0.45,0.43,0.43,0.47,0.45,0.45,0.46,0.45,0.46,0.44,0.45,0.44,0.44,0.46,0.45,0.47,11.27,0.45,false
226,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4529058116232465,0.45,0.42,0.42,0.46,0.45,0.45,0.43,0.45,0.44,0.45,0.43,0.43,0.46,0.43,0.44,0.44,0.44,0.46,0.43,0.43,0.44,0.44,0.45,0.43,0.46,11.03,0.44,false
227,2017 Nivel depósito ,0,﻿Fecha_Hora,0.45490981963927857,0.45,0.44,0.43,0.46,0.45,0.44,0.44,0.47,0.45,0.44,0.44,0.44,0.46,0.44,0.44,0.43,0.44,0.46,0.44,0.45,0.44,0.43,0.45,0.42,0.48,11.13,0.45,false
228,2017 Nivel depósito ,0,﻿Fecha_Hora,0.45691382765531063,0.45,0.44,0.44,0.45,0.44,0.43,0.45,0.44,0.46,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.47,11.10,0.44,false
229,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4589178356713427,0.46,0.46,0.45,0.47,0.48,0.45,0.45,0.46,0.46,0.45,0.46,0.45,0.46,0.45,0.45,0.46,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.48,11.51,0.46,false
230,2017 Nivel depósito ,0,﻿Fecha_Hora,0.46092184368737477,0.49,0.49,0.48,0.49,0.49,0.47,0.47,0.49,0.47,0.48,0.47,0.49,0.49,0.49,0.48,0.49,0.48,0.49,0.49,0.48,0.50,0.49,0.48,0.49,0.50,12.13,0.49,false
231,2017 Nivel depósito ,0,﻿Fecha_Hora,0.46292585170340683,0.55,0.55,0.53,0.53,0.55,0.55,0.54,0.56,0.53,0.56,0.56,0.56,0.53,0.56,0.54,0.54,0.57,0.53,0.57,0.53,0.56,0.55,0.55,0.56,0.54,13.70,0.55,false
232,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4649298597194389,0.53,0.53,0.51,0.51,0.53,0.54,0.50,0.52,0.52,0.52,0.54,0.51,0.53,0.53,0.51,0.53,0.53,0.51,0.53,0.51,0.53,0.52,0.52,0.54,0.52,13.07,0.52,false
233,2017 Nivel depósito ,0,﻿Fecha_Hora,0.46693386773547096,0.48,0.49,0.49,0.49,0.49,0.48,0.46,0.48,0.49,0.49,0.49,0.48,0.49,0.49,0.48,0.49,0.51,0.49,0.49,0.47,0.49,0.48,0.48,0.50,0.49,12.16,0.49,false
234,2017 Nivel depósito ,0,﻿Fecha_Hora,0.46893787575150303,0.47,0.48,0.47,0.48,0.47,0.47,0.46,0.47,0.47,0.46,0.46,0.47,0.47,0.47,0.46,0.47,0.47,0.46,0.48,0.46,0.47,0.47,0.48,0.48,0.47,11.74,0.47,false
235,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4709418837675351,0.46,0.47,0.47,0.46,0.45,0.45,0.45,0.45,0.45,0.46,0.45,0.46,0.45,0.46,0.46,0.46,0.47,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.46,11.49,0.46,false
236,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4729458917835671,0.45,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.44,0.46,0.44,0.46,0.45,0.47,0.46,0.45,0.45,0.45,0.46,0.45,0.45,0.47,0.46,0.47,0.46,11.39,0.46,false
237,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4749498997995992,0.43,0.45,0.46,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.44,0.43,0.46,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.46,0.45,0.45,0.44,11.00,0.44,false
238,2017 Nivel depósito ,0,﻿Fecha_Hora,0.47695390781563124,0.44,0.44,0.45,0.43,0.43,0.43,0.43,0.44,0.42,0.43,0.44,0.44,0.43,0.45,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.45,0.45,0.44,0.44,10.92,0.44,false
239,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4789579158316633,0.44,0.45,0.45,0.43,0.43,0.43,0.44,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.44,0.44,0.44,0.43,0.44,0.43,0.43,0.45,0.44,0.44,0.43,10.92,0.44,false
240,2017 Nivel depósito ,0,﻿Fecha_Hora,0.48096192384769537,0.43,0.44,0.44,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.43,0.42,0.43,0.42,0.43,0.43,0.43,0.42,0.42,0.42,0.43,0.43,0.43,0.43,0.42,10.65,0.43,false
241,2017 Nivel depósito ,0,﻿Fecha_Hora,0.48296593186372744,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.43,0.41,0.41,0.43,0.41,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.42,0.42,10.54,0.42,false
242,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4849699398797595,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.43,0.42,0.43,0.42,0.43,0.42,0.43,0.43,0.43,0.42,0.41,10.61,0.42,false
243,2017 Nivel depósito ,0,﻿Fecha_Hora,0.48697394789579157,0.42,0.44,0.43,0.42,0.43,0.43,0.43,0.44,0.43,0.42,0.44,0.41,0.43,0.42,0.44,0.42,0.44,0.42,0.42,0.42,0.42,0.43,0.43,0.42,0.42,10.67,0.43,false
244,2017 Nivel depósito ,0,﻿Fecha_Hora,0.48897795591182364,0.43,0.44,0.43,0.42,0.44,0.43,0.42,0.44,0.43,0.43,0.45,0.42,0.43,0.42,0.44,0.42,0.44,0.43,0.42,0.42,0.43,0.43,0.43,0.43,0.42,10.74,0.43,false
245,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4909819639278557,0.43,0.43,0.41,0.43,0.44,0.42,0.42,0.43,0.42,0.41,0.44,0.42,0.42,0.42,0.44,0.42,0.43,0.42,0.42,0.41,0.43,0.42,0.42,0.43,0.43,10.61,0.42,false
246,2017 Nivel depósito ,0,﻿Fecha_Hora,0.49298597194388777,0.43,0.44,0.42,0.42,0.44,0.42,0.42,0.43,0.42,0.42,0.43,0.43,0.42,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.43,0.42,0.42,0.43,0.43,10.63,0.43,false
247,2017 Nivel depósito ,0,﻿Fecha_Hora,0.49498997995991983,0.43,0.43,0.42,0.41,0.43,0.42,0.41,0.43,0.42,0.42,0.42,0.43,0.42,0.41,0.43,0.42,0.43,0.42,0.42,0.41,0.43,0.41,0.42,0.44,0.43,10.56,0.42,false
248,2017 Nivel depósito ,0,﻿Fecha_Hora,0.4969939879759519,0.42,0.42,0.42,0.41,0.44,0.43,0.42,0.42,0.43,0.44,0.43,0.43,0.42,0.40,0.43,0.43,0.43,0.42,0.42,0.42,0.43,0.42,0.41,0.42,0.43,10.59,0.42,false
249,2017 Nivel depósito ,0,﻿Fecha_Hora,0.49899799599198397,0.42,0.42,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.42,0.41,0.42,0.43,0.42,0.40,0.42,0.43,10.41,0.42,false
250,2017 Nivel depósito ,0,﻿Fecha_Hora,0.501002004008016,0.42,0.42,0.42,0.41,0.43,0.41,0.41,0.41,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0.43,0.44,0.42,0.41,0.41,0.43,10.46,0.42,false
251,2017 Nivel depósito ,0,﻿Fecha_Hora,0.503006012024048,0.41,0.41,0.40,0.42,0.42,0.40,0.41,0.41,0.43,0.42,0.41,0.43,0.41,0.41,0.41,0.40,0.42,0.42,0.42,0.43,0.43,0.41,0.41,0.41,0.43,10.38,0.42,false
