id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
270,end_device_ids.device_id,0.14285714285714285,0,0.52734375,0.50,0.49,0.49,0.50,0.49,0.51,0.48,0.50,0.51,0.50,0.50,0.50,0.51,0.53,0.49,0.51,0.52,0.51,0.53,0.52,0.52,0.50,0.51,0.50,0.51,12.63,0.51,false
271,end_device_ids.device_id,0.21428571428571427,0,0.529296875,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.47,0.45,0.44,0.46,0.44,0.47,0.47,0.44,0.43,0.47,0.46,0.47,0.45,0.46,0.47,11.33,0.45,false
272,end_device_ids.device_id,0.2857142857142857,0,0.53125,0.40,0.40,0.40,0.41,0.40,0.40,0.39,0.39,0.39,0.39,0.39,0.39,0.40,0.39,0.39,0.40,0.40,0.40,0.40,0.39,0.40,0.39,0.40,0.40,0.40,9.91,0.40,false
273,end_device_ids.device_id,0.35714285714285715,0,0.533203125,0.37,0.38,0.38,0.38,0.36,0.38,0.37,0.37,0.38,0.37,0.37,0.37,0.38,0.38,0.37,0.38,0.38,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.38,9.33,0.37,false
274,end_device_ids.device_id,0.42857142857142855,0,0.53515625,0.47,0.46,0.45,0.47,0.46,0.45,0.47,0.45,0.46,0.45,0.47,0.46,0.45,0.45,0.46,0.47,0.48,0.46,0.44,0.47,0.45,0.48,0.47,0.45,0.47,11.52,0.46,false
275,end_device_ids.device_id,0.5,0,0.537109375,0.37,0.38,0.40,0.36,0.38,0.37,0.37,0.37,0.38,0.38,0.39,0.37,0.38,0.37,0.37,0.38,0.38,0.37,0.38,0.38,0.38,0.35,0.38,0.37,0.38,9.39,0.38,false
276,end_device_ids.device_id,0.5714285714285714,0,0.5390625,0.39,0.38,0.40,0.38,0.38,0.39,0.39,0.38,0.39,0.38,0.38,0.37,0.39,0.39,0.39,0.39,0.39,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.39,9.60,0.38,false
277,end_device_ids.device_id,0.6428571428571429,0,0.541015625,0.41,0.42,0.42,0.42,0.41,0.43,0.41,0.41,0.44,0.43,0.42,0.43,0.43,0.42,0.41,0.42,0.42,0.43,0.43,0.43,0.42,0.42,0.43,0.43,0.45,10.59,0.42,false
278,end_device_ids.device_id,0.7142857142857143,0,0.54296875,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.37,0.37,0.36,0.37,0.37,0.36,0.36,0.36,0.37,0.37,0.36,0.37,0.37,0.36,0.36,0.37,0.36,0.37,9.13,0.37,false
279,end_device_ids.device_id,0.7857142857142857,0,0.544921875,0.39,0.39,0.39,0.38,0.39,0.37,0.38,0.39,0.39,0.40,0.39,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.40,9.70,0.39,false
280,end_device_ids.device_id,0.14285714285714285,0,0.546875,0.40,0.43,0.41,0.41,0.41,0.40,0.40,0.41,0.41,0.40,0.40,0.43,0.41,0.41,0.41,0.43,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.42,10.28,0.41,false
281,end_device_ids.device_id,0.21428571428571427,0,0.548828125,0.45,0.46,0.45,0.47,0.46,0.45,0.46,0.46,0.47,0.45,0.47,0.46,0.45,0.44,0.45,0.47,0.45,0.46,0.45,0.45,0.45,0.46,0.45,0.46,0.48,11.43,0.46,false
282,end_device_ids.device_id,0.8571428571428571,0,0.55078125,0.53,0.53,0.51,0.52,0.51,0.50,0.49,0.52,0.51,0.53,0.52,0.51,0.53,0.52,0.49,0.51,0.51,0.50,0.53,0.53,0.50,0.51,0.53,0.51,0.51,12.86,0.51,false
283,end_device_ids.device_id,0.9285714285714286,0,0.552734375,0.37,0.38,0.39,0.38,0.38,0.37,0.37,0.37,0.38,0.38,0.37,0.36,0.38,0.39,0.38,0.37,0.38,0.37,0.37,0.37,0.37,0.37,0.39,0.37,0.37,9.38,0.38,false
284,end_device_ids.device_id,1,0,0.5546875,0.49,0.50,0.51,0.51,0.51,0.51,0.49,0.53,0.50,0.51,0.52,0.50,0.50,0.51,0.50,0.50,0.48,0.50,0.52,0.50,0.51,0.47,0.52,0.50,0.48,12.57,0.50,false
285,end_device_ids.device_id,0.42857142857142855,0,0.556640625,0.45,0.47,0.45,0.47,0.46,0.45,0.47,0.46,0.47,0.46,0.46,0.47,0.47,0.46,0.46,0.48,0.46,0.46,0.46,0.47,0.45,0.47,0.45,0.46,0.47,11.56,0.46,false
286,end_device_ids.device_id,0,0,0.55859375,0.61,0.60,0.62,0.61,0.62,0.61,0.61,0.63,0.62,0.64,0.62,0.61,0.62,0.62,0.61,0.62,0.62,0.62,0.61,0.63,0.63,0.63,0.60,0.61,0.62,15.44,0.62,false
287,end_device_ids.device_id,0.07142857142857142,0,0.560546875,0.47,0.49,0.45,0.47,0.46,0.48,0.47,0.48,0.45,0.46,0.49,0.45,0.47,0.47,0.47,0.48,0.47,0.46,0.47,0.47,0.46,0.49,0.49,0.46,0.47,11.75,0.47,false
288,end_device_ids.device_id,0.14285714285714285,0,0.5625,0.46,0.45,0.45,0.47,0.46,0.46,0.47,0.45,0.45,0.47,0.47,0.48,0.45,0.45,0.46,0.46,0.48,0.46,0.45,0.46,0.46,0.48,0.47,0.46,0.47,11.55,0.46,false
289,end_device_ids.device_id,0.21428571428571427,0,0.564453125,0.47,0.47,0.48,0.49,0.46,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.50,0.47,0.48,0.46,0.47,0.47,0.49,0.47,0.48,0.49,11.92,0.48,false
290,end_device_ids.device_id,0.2857142857142857,0,0.56640625,0.39,0.39,0.40,0.39,0.39,0.39,0.39,0.37,0.40,0.38,0.39,0.39,0.39,0.39,0.38,0.39,0.41,0.39,0.40,0.38,0.40,0.38,0.39,0.39,0.39,9.75,0.39,false
291,end_device_ids.device_id,0.35714285714285715,0,0.568359375,0.37,0.37,0.38,0.37,0.36,0.37,0.37,0.36,0.37,0.36,0.37,0.36,0.37,0.36,0.37,0.37,0.37,0.36,0.37,0.37,0.37,0.37,0.37,0.37,0.37,9.20,0.37,false
292,end_device_ids.device_id,0.42857142857142855,0,0.5703125,0.45,0.46,0.46,0.47,0.45,0.45,0.46,0.47,0.46,0.47,0.46,0.47,0.46,0.46,0.46,0.48,0.46,0.46,0.45,0.46,0.45,0.47,0.46,0.46,0.47,11.53,0.46,false
293,end_device_ids.device_id,0.5,0,0.572265625,0.38,0.39,0.39,0.37,0.39,0.38,0.36,0.38,0.37,0.38,0.39,0.37,0.38,0.38,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.38,0.39,0.38,0.37,9.52,0.38,false
294,end_device_ids.device_id,0.5714285714285714,0,0.57421875,0.39,0.40,0.39,0.39,0.38,0.39,0.38,0.37,0.40,0.38,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.39,0.38,0.39,0.40,0.39,9.68,0.39,false
295,end_device_ids.device_id,0.6428571428571429,0,0.576171875,0.38,0.39,0.39,0.38,0.38,0.40,0.39,0.39,0.40,0.38,0.39,0.38,0.40,0.39,0.38,0.39,0.39,0.38,0.39,0.40,0.39,0.40,0.40,0.39,0.40,9.75,0.39,false
296,end_device_ids.device_id,0.7142857142857143,0,0.578125,0.37,0.38,0.38,0.38,0.38,0.38,0.39,0.37,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.39,0.38,0.38,0.38,0.37,0.38,0.39,0.38,0.38,0.38,9.49,0.38,false
297,end_device_ids.device_id,0.7857142857142857,0,0.580078125,0.40,0.40,0.40,0.39,0.39,0.41,0.39,0.40,0.41,0.42,0.40,0.39,0.40,0.41,0.42,0.39,0.40,0.41,0.40,0.41,0.40,0.40,0.41,0.41,0.40,10.06,0.40,false
298,end_device_ids.device_id,0.14285714285714285,0,0.58203125,0.40,0.42,0.41,0.42,0.40,0.40,0.41,0.41,0.40,0.40,0.41,0.41,0.41,0.40,0.41,0.42,0.41,0.40,0.40,0.40,0.41,0.41,0.41,0.40,0.42,10.19,0.41,false
299,end_device_ids.device_id,0.21428571428571427,0,0.583984375,0.47,0.47,0.48,0.48,0.47,0.48,0.46,0.46,0.47,0.47,0.48,0.48,0.46,0.46,0.48,0.46,0.48,0.46,0.46,0.46,0.48,0.48,0.49,0.48,0.47,11.79,0.47,false
300,end_device_ids.device_id,0.8571428571428571,0,0.5859375,0.42,0.43,0.42,0.42,0.42,0.43,0.42,0.43,0.43,0.42,0.43,0.40,0.43,0.42,0.41,0.43,0.42,0.42,0.42,0.43,0.41,0.42,0.43,0.42,0.42,10.55,0.42,false
301,end_device_ids.device_id,0.9285714285714286,0,0.587890625,0.39,0.40,0.39,0.41,0.38,0.40,0.39,0.39,0.40,0.39,0.39,0.39,0.39,0.40,0.41,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.39,9.90,0.40,false
302,end_device_ids.device_id,1,0,0.58984375,0.49,0.49,0.51,0.52,0.49,0.49,0.47,0.49,0.51,0.49,0.49,0.47,0.49,0.50,0.49,0.49,0.49,0.50,0.51,0.51,0.49,0.47,0.49,0.49,0.47,12.30,0.49,false
303,end_device_ids.device_id,0.42857142857142855,0,0.591796875,0.48,0.48,0.47,0.49,0.47,0.48,0.46,0.46,0.47,0.46,0.49,0.50,0.48,0.47,0.47,0.48,0.49,0.46,0.46,0.49,0.50,0.49,0.47,0.48,0.49,11.94,0.48,false
304,end_device_ids.device_id,0,0,0.59375,0.64,0.64,0.63,0.65,0.65,0.64,0.63,0.64,0.64,0.64,0.64,0.64,0.65,0.64,0.61,0.65,0.64,0.65,0.62,0.65,0.65,0.64,0.64,0.63,0.65,16.00,0.64,false
305,end_device_ids.device_id,0.07142857142857142,0,0.595703125,0.53,0.55,0.54,0.53,0.54,0.54,0.52,0.53,0.54,0.54,0.53,0.53,0.55,0.54,0.52,0.54,0.53,0.55,0.54,0.56,0.53,0.52,0.54,0.53,0.52,13.39,0.54,false
306,end_device_ids.device_id,0.14285714285714285,0,0.59765625,0.43,0.44,0.43,0.43,0.43,0.43,0.42,0.43,0.43,0.42,0.42,0.43,0.43,0.44,0.44,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.45,0.43,0.44,10.76,0.43,false
307,end_device_ids.device_id,0.21428571428571427,0,0.599609375,0.46,0.48,0.46,0.47,0.46,0.46,0.46,0.46,0.46,0.46,0.47,0.46,0.45,0.46,0.46,0.47,0.46,0.45,0.46,0.46,0.45,0.47,0.46,0.47,0.48,11.56,0.46,false
308,end_device_ids.device_id,0.2857142857142857,0,0.6015625,0.40,0.40,0.40,0.40,0.39,0.39,0.38,0.40,0.39,0.40,0.40,0.39,0.39,0.39,0.38,0.41,0.39,0.40,0.40,0.38,0.40,0.38,0.40,0.40,0.40,9.86,0.39,false
309,end_device_ids.device_id,0.35714285714285715,0,0.603515625,0.37,0.38,0.37,0.37,0.37,0.37,0.37,0.38,0.37,0.38,0.37,0.36,0.39,0.38,0.37,0.38,0.37,0.37,0.38,0.36,0.37,0.37,0.38,0.37,0.38,9.33,0.37,false
310,end_device_ids.device_id,0.42857142857142855,0,0.60546875,0.46,0.46,0.46,0.47,0.47,0.46,0.47,0.46,0.47,0.46,0.46,0.48,0.47,0.46,0.47,0.48,0.47,0.47,0.44,0.47,0.46,0.47,0.47,0.47,0.47,11.65,0.47,false
311,end_device_ids.device_id,0.5,0,0.607421875,0.37,0.38,0.38,0.36,0.37,0.37,0.36,0.38,0.37,0.36,0.38,0.36,0.38,0.37,0.36,0.37,0.38,0.37,0.38,0.36,0.37,0.36,0.39,0.37,0.38,9.28,0.37,false
312,end_device_ids.device_id,0.5714285714285714,0,0.609375,0.38,0.38,0.40,0.37,0.38,0.38,0.37,0.37,0.39,0.37,0.39,0.37,0.39,0.39,0.39,0.38,0.39,0.38,0.38,0.37,0.39,0.38,0.39,0.40,0.38,9.56,0.38,false
313,end_device_ids.device_id,0.6428571428571429,0,0.611328125,0.39,0.42,0.40,0.40,0.39,0.42,0.39,0.40,0.42,0.39,0.41,0.40,0.41,0.41,0.38,0.41,0.41,0.40,0.43,0.41,0.41,0.39,0.41,0.39,0.41,10.10,0.40,false
314,end_device_ids.device_id,0.7142857142857143,0,0.61328125,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.40,0.40,0.41,0.39,0.40,0.40,0.40,0.40,0.39,0.38,0.39,0.39,0.40,0.38,0.40,0.40,0.41,9.85,0.39,false
315,end_device_ids.device_id,0.7857142857142857,0,0.615234375,0.39,0.40,0.39,0.37,0.39,0.38,0.38,0.39,0.40,0.40,0.40,0.38,0.40,0.40,0.39,0.38,0.39,0.38,0.39,0.38,0.39,0.38,0.39,0.40,0.40,9.74,0.39,false
316,end_device_ids.device_id,0.14285714285714285,0,0.6171875,0.41,0.42,0.40,0.42,0.41,0.41,0.41,0.41,0.42,0.40,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.43,10.32,0.41,false
317,end_device_ids.device_id,0.21428571428571427,0,0.619140625,0.45,0.43,0.43,0.45,0.43,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.43,0.43,0.45,0.45,0.44,0.43,0.44,0.44,0.45,0.45,0.45,0.46,11.08,0.44,false
318,end_device_ids.device_id,0.8571428571428571,0,0.62109375,0.42,0.42,0.42,0.42,0.43,0.42,0.41,0.42,0.42,0.41,0.41,0.41,0.43,0.42,0.42,0.43,0.42,0.42,0.42,0.43,0.41,0.41,0.43,0.42,0.43,10.50,0.42,false
319,end_device_ids.device_id,0.9285714285714286,0,0.623046875,0.45,0.46,0.48,0.45,0.45,0.46,0.44,0.46,0.46,0.45,0.47,0.44,0.48,0.46,0.47,0.46,0.45,0.46,0.47,0.47,0.46,0.44,0.46,0.46,0.45,11.46,0.46,false
320,end_device_ids.device_id,1,0,0.625,0.51,0.54,0.54,0.55,0.53,0.51,0.53,0.52,0.54,0.57,0.55,0.53,0.53,0.54,0.54,0.55,0.52,0.54,0.54,0.54,0.53,0.52,0.54,0.55,0.52,13.38,0.54,false
321,end_device_ids.device_id,0.42857142857142855,0,0.626953125,0.45,0.47,0.46,0.46,0.45,0.45,0.46,0.45,0.46,0.46,0.45,0.46,0.46,0.46,0.45,0.47,0.45,0.46,0.45,0.46,0.45,0.46,0.45,0.46,0.46,11.42,0.46,false
322,end_device_ids.device_id,0,0,0.62890625,0.49,0.49,0.50,0.51,0.49,0.50,0.50,0.50,0.49,0.50,0.50,0.50,0.51,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.51,0.49,0.50,0.49,0.50,12.37,0.49,false
323,end_device_ids.device_id,0.07142857142857142,0,0.630859375,0.46,0.48,0.47,0.47,0.48,0.49,0.45,0.47,0.48,0.46,0.49,0.46,0.48,0.48,0.45,0.48,0.47,0.48,0.50,0.50,0.47,0.48,0.49,0.48,0.47,11.89,0.48,false
324,end_device_ids.device_id,0.14285714285714285,0,0.6328125,0.42,0.43,0.41,0.43,0.42,0.41,0.42,0.42,0.40,0.41,0.41,0.42,0.42,0.42,0.42,0.43,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.43,10.42,0.42,false
325,end_device_ids.device_id,0.21428571428571427,0,0.634765625,0.45,0.46,0.44,0.47,0.46,0.46,0.47,0.45,0.47,0.46,0.47,0.47,0.46,0.47,0.45,0.48,0.45,0.47,0.45,0.46,0.45,0.48,0.47,0.47,0.48,11.57,0.46,false
326,end_device_ids.device_id,0.2857142857142857,0,0.63671875,0.39,0.39,0.40,0.39,0.40,0.38,0.38,0.39,0.40,0.38,0.40,0.40,0.39,0.39,0.39,0.39,0.39,0.40,0.40,0.39,0.40,0.39,0.39,0.41,0.40,9.83,0.39,false
327,end_device_ids.device_id,0.35714285714285715,0,0.638671875,0.37,0.38,0.38,0.37,0.37,0.37,0.37,0.38,0.37,0.37,0.38,0.37,0.38,0.38,0.36,0.37,0.37,0.37,0.37,0.36,0.38,0.38,0.38,0.37,0.37,9.32,0.37,false
328,end_device_ids.device_id,0.42857142857142855,0,0.640625,0.41,0.43,0.42,0.44,0.42,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.44,0.42,0.43,0.42,0.42,0.42,0.43,0.41,0.43,0.42,0.42,0.43,10.53,0.42,false
329,end_device_ids.device_id,0.5,0,0.642578125,0.48,0.50,0.50,0.50,0.50,0.48,0.48,0.49,0.50,0.51,0.51,0.49,0.49,0.48,0.47,0.48,0.49,0.50,0.49,0.49,0.50,0.48,0.51,0.50,0.50,12.32,0.49,false
330,end_device_ids.device_id,0.5714285714285714,0,0.64453125,0.39,0.39,0.39,0.39,0.40,0.39,0.39,0.39,0.39,0.38,0.39,0.38,0.39,0.38,0.39,0.38,0.39,0.39,0.39,0.38,0.40,0.39,0.39,0.39,0.39,9.72,0.39,false
331,end_device_ids.device_id,0.6428571428571429,0,0.646484375,0.38,0.39,0.38,0.39,0.38,0.38,0.39,0.38,0.40,0.38,0.40,0.39,0.39,0.38,0.37,0.39,0.39,0.37,0.39,0.40,0.38,0.39,0.39,0.38,0.40,9.66,0.39,false
332,end_device_ids.device_id,0.7142857142857143,0,0.6484375,0.41,0.41,0.38,0.40,0.41,0.41,0.39,0.40,0.40,0.39,0.41,0.40,0.39,0.41,0.41,0.39,0.40,0.39,0.40,0.40,0.40,0.39,0.41,0.39,0.40,9.99,0.40,false
333,end_device_ids.device_id,0.7857142857142857,0,0.650390625,0.38,0.38,0.37,0.38,0.38,0.37,0.37,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.37,0.37,0.38,0.37,0.37,0.38,0.38,0.38,0.39,0.39,9.44,0.38,false
334,end_device_ids.device_id,0.14285714285714285,0,0.65234375,0.50,0.50,0.50,0.51,0.51,0.50,0.50,0.50,0.48,0.49,0.51,0.51,0.49,0.50,0.49,0.52,0.49,0.48,0.49,0.52,0.50,0.50,0.49,0.50,0.52,12.50,0.50,false
335,end_device_ids.device_id,0.21428571428571427,0,0.654296875,0.40,0.42,0.41,0.44,0.41,0.42,0.42,0.41,0.41,0.40,0.42,0.43,0.41,0.42,0.40,0.42,0.42,0.42,0.41,0.41,0.42,0.42,0.42,0.42,0.42,10.40,0.42,false
336,end_device_ids.device_id,0.8571428571428571,0,0.65625,0.40,0.43,0.40,0.42,0.41,0.41,0.42,0.42,0.40,0.41,0.41,0.40,0.42,0.42,0.42,0.41,0.41,0.43,0.42,0.44,0.42,0.42,0.43,0.43,0.43,10.43,0.42,false
337,end_device_ids.device_id,0.9285714285714286,0,0.658203125,0.41,0.42,0.42,0.41,0.41,0.41,0.40,0.40,0.41,0.42,0.42,0.41,0.40,0.42,0.42,0.40,0.40,0.40,0.42,0.40,0.39,0.40,0.41,0.40,0.43,10.23,0.41,false
338,end_device_ids.device_id,1,0,0.66015625,0.44,0.44,0.43,0.46,0.44,0.42,0.44,0.45,0.45,0.46,0.45,0.44,0.44,0.43,0.45,0.44,0.44,0.45,0.44,0.44,0.44,0.42,0.45,0.44,0.44,11.04,0.44,false
339,end_device_ids.device_id,0.42857142857142855,0,0.662109375,0.47,0.48,0.47,0.47,0.48,0.48,0.47,0.46,0.47,0.46,0.48,0.47,0.46,0.47,0.47,0.50,0.46,0.46,0.47,0.50,0.45,0.48,0.47,0.48,0.48,11.81,0.47,false
340,end_device_ids.device_id,0,0,0.6640625,0.50,0.52,0.51,0.52,0.50,0.50,0.52,0.50,0.51,0.53,0.52,0.50,0.51,0.53,0.50,0.50,0.50,0.51,0.52,0.52,0.51,0.52,0.52,0.50,0.52,12.79,0.51,false
341,end_device_ids.device_id,0.07142857142857142,0,0.666015625,0.47,0.49,0.48,0.49,0.49,0.49,0.47,0.52,0.48,0.47,0.51,0.49,0.48,0.48,0.48,0.49,0.48,0.49,0.50,0.51,0.49,0.49,0.50,0.50,0.49,12.23,0.49,false
342,end_device_ids.device_id,0.14285714285714285,0,0.66796875,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.41,0.41,0.42,0.43,0.42,0.43,0.41,0.42,0.43,0.42,0.42,0.42,0.42,0.41,0.44,0.43,0.42,10.50,0.42,false
343,end_device_ids.device_id,0.21428571428571427,0,0.669921875,0.47,0.47,0.49,0.49,0.48,0.47,0.48,0.47,0.50,0.48,0.48,0.48,0.47,0.47,0.48,0.49,0.47,0.49,0.47,0.47,0.47,0.49,0.47,0.49,0.50,11.99,0.48,false
344,end_device_ids.device_id,0.2857142857142857,0,0.671875,0.40,0.40,0.41,0.42,0.41,0.40,0.39,0.40,0.42,0.41,0.42,0.41,0.41,0.41,0.39,0.39,0.41,0.42,0.42,0.41,0.43,0.40,0.41,0.42,0.42,10.23,0.41,false
345,end_device_ids.device_id,0.35714285714285715,0,0.673828125,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.38,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.39,0.39,0.38,0.39,0.39,0.38,0.39,0.39,9.67,0.39,false
346,end_device_ids.device_id,0.42857142857142855,0,0.67578125,0.43,0.42,0.43,0.43,0.43,0.42,0.43,0.42,0.42,0.43,0.42,0.43,0.43,0.43,0.42,0.43,0.44,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.43,10.69,0.43,false
347,end_device_ids.device_id,0.5,0,0.677734375,0.48,0.51,0.49,0.49,0.49,0.50,0.48,0.49,0.50,0.50,0.50,0.49,0.49,0.49,0.50,0.49,0.49,0.50,0.48,0.49,0.49,0.48,0.49,0.49,0.49,12.29,0.49,false
348,end_device_ids.device_id,0.5714285714285714,0,0.6796875,0.40,0.40,0.41,0.41,0.40,0.40,0.40,0.40,0.42,0.41,0.40,0.41,0.40,0.40,0.40,0.39,0.40,0.41,0.41,0.39,0.41,0.39,0.40,0.41,0.41,10.08,0.40,false
349,end_device_ids.device_id,0.6428571428571429,0,0.681640625,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.39,9.49,0.38,false
350,end_device_ids.device_id,0.7142857142857143,0,0.68359375,0.38,0.39,0.38,0.39,0.38,0.38,0.39,0.38,0.40,0.39,0.39,0.38,0.39,0.39,0.39,0.40,0.39,0.39,0.38,0.39,0.39,0.38,0.39,0.39,0.39,9.69,0.39,false
351,end_device_ids.device_id,0.7857142857142857,0,0.685546875,0.39,0.38,0.38,0.39,0.39,0.39,0.39,0.39,0.40,0.39,0.39,0.39,0.39,0.40,0.40,0.39,0.39,0.40,0.39,0.39,0.39,0.39,0.40,0.40,0.40,9.80,0.39,false
352,end_device_ids.device_id,0.14285714285714285,0,0.6875,0.41,0.44,0.43,0.42,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.44,0.43,0.43,0.42,0.43,0.43,0.44,0.42,0.42,0.43,0.43,0.42,0.44,0.43,10.68,0.43,false
353,end_device_ids.device_id,0.21428571428571427,0,0.689453125,0.48,0.50,0.48,0.49,0.48,0.51,0.49,0.49,0.50,0.48,0.49,0.50,0.50,0.52,0.50,0.49,0.51,0.47,0.52,0.50,0.51,0.50,0.50,0.49,0.49,12.39,0.50,false
354,end_device_ids.device_id,0.8571428571428571,0,0.69140625,0.41,0.44,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.43,0.42,0.42,0.43,0.42,0.43,0.42,0.42,0.42,0.42,0.42,0.44,0.44,0.43,0.43,10.61,0.42,false
355,end_device_ids.device_id,0.9285714285714286,0,0.693359375,0.38,0.38,0.39,0.39,0.38,0.37,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.39,0.39,0.39,0.38,0.38,0.37,0.38,0.39,0.38,0.38,0.39,0.39,9.60,0.38,false
356,end_device_ids.device_id,1,0,0.6953125,0.45,0.44,0.46,0.46,0.46,0.45,0.45,0.46,0.47,0.48,0.46,0.45,0.45,0.45,0.45,0.46,0.45,0.46,0.46,0.46,0.45,0.46,0.47,0.46,0.46,11.43,0.46,false
357,end_device_ids.device_id,0.42857142857142855,0,0.697265625,0.47,0.47,0.45,0.48,0.46,0.46,0.47,0.46,0.47,0.47,0.47,0.48,0.47,0.45,0.47,0.48,0.47,0.47,0.45,0.47,0.46,0.48,0.47,0.47,0.49,11.71,0.47,false
358,end_device_ids.device_id,0,0,0.69921875,0.50,0.51,0.52,0.52,0.50,0.52,0.53,0.51,0.51,0.53,0.52,0.50,0.52,0.51,0.51,0.51,0.52,0.51,0.51,0.51,0.51,0.51,0.53,0.52,0.52,12.86,0.51,false
359,end_device_ids.device_id,0.07142857142857142,0,0.701171875,0.54,0.56,0.56,0.55,0.55,0.56,0.54,0.54,0.56,0.56,0.54,0.55,0.55,0.56,0.54,0.56,0.56,0.56,0.57,0.56,0.56,0.54,0.57,0.56,0.54,13.84,0.55,false
360,end_device_ids.device_id,0.14285714285714285,0,0.703125,0.46,0.45,0.46,0.47,0.47,0.48,0.47,0.46,0.47,0.46,0.46,0.48,0.47,0.45,0.47,0.46,0.48,0.46,0.45,0.47,0.46,0.48,0.48,0.47,0.48,11.67,0.47,false
361,end_device_ids.device_id,0.21428571428571427,0,0.705078125,0.42,0.42,0.42,0.42,0.41,0.42,0.43,0.43,0.43,0.42,0.42,0.43,0.41,0.44,0.42,0.44,0.41,0.41,0.42,0.42,0.43,0.44,0.43,0.43,0.42,10.59,0.42,false
362,end_device_ids.device_id,0.2857142857142857,0,0.70703125,0.40,0.41,0.40,0.41,0.40,0.40,0.39,0.40,0.40,0.41,0.42,0.41,0.40,0.39,0.40,0.41,0.41,0.40,0.41,0.40,0.41,0.41,0.41,0.42,0.41,10.13,0.41,false
363,end_device_ids.device_id,0.35714285714285715,0,0.708984375,0.38,0.39,0.39,0.41,0.38,0.40,0.39,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.40,0.39,0.40,0.39,0.40,0.40,0.39,0.41,0.42,0.41,9.93,0.40,false
364,end_device_ids.device_id,0.42857142857142855,0,0.7109375,0.47,0.47,0.49,0.49,0.46,0.49,0.49,0.48,0.49,0.48,0.47,0.48,0.47,0.46,0.48,0.48,0.48,0.48,0.46,0.47,0.46,0.48,0.48,0.48,0.50,11.94,0.48,false
365,end_device_ids.device_id,0.5,0,0.712890625,0.51,0.54,0.54,0.54,0.51,0.51,0.52,0.52,0.53,0.54,0.53,0.53,0.53,0.53,0.52,0.54,0.52,0.53,0.53,0.52,0.53,0.51,0.52,0.53,0.53,13.16,0.53,false
366,end_device_ids.device_id,0.5714285714285714,0,0.71484375,0.38,0.39,0.39,0.38,0.38,0.40,0.38,0.39,0.39,0.39,0.39,0.38,0.39,0.40,0.39,0.38,0.39,0.38,0.38,0.38,0.39,0.39,0.40,0.39,0.39,9.69,0.39,false
367,end_device_ids.device_id,0.6428571428571429,0,0.716796875,0.39,0.39,0.40,0.40,0.37,0.39,0.39,0.39,0.40,0.39,0.39,0.39,0.39,0.38,0.39,0.40,0.40,0.38,0.39,0.40,0.39,0.40,0.39,0.40,0.41,9.81,0.39,false
368,end_device_ids.device_id,0.7142857142857143,0,0.71875,0.38,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.40,0.40,0.41,0.40,0.40,0.40,0.39,0.40,0.40,0.40,0.41,0.40,0.40,0.39,0.41,0.41,0.41,9.99,0.40,false
