id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
25,i_uiip,134.2,month_day_hour_min,25,0.49,0.43,0.51,0.45,0.43,0.45,0.43,0.45,0.45,0.50,0.47,0.47,0.45,0.46,0.48,0.48,0.51,0.50,0.48,0.52,0.50,0.41,0.46,0.51,0.49,11.78,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
26,i_uiip,117.87,month_day_hour_min,26,0.61,0.60,0.55,0.51,0.55,0.52,0.49,0.56,0.53,0.57,0.52,0.55,0.53,0.51,0.53,0.55,0.58,0.59,0.55,0.55,0.58,0.54,0.52,0.57,0.54,13.70,0.55,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,true
27,i_uiip,120.14,month_day_hour_min,27,0.55,0.64,0.58,0.60,0.55,0.55,0.54,0.59,0.49,0.52,0.56,0.57,0.57,0.52,0.59,0.58,0.64,0.57,0.53,0.53,0.62,0.56,0.57,0.59,0.53,14.14,0.57,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.12,true
28,i_uiip,138.55,month_day_hour_min,28,0.59,0.60,0.57,0.54,0.54,0.54,0.51,0.53,0.49,0.53,0.55,0.55,0.50,0.53,0.56,0.54,0.60,0.50,0.53,0.52,0.58,0.53,0.53,0.56,0.52,13.54,0.54,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
29,i_uiip,124.55,month_day_hour_min,29,0.59,0.59,0.58,0.55,0.53,0.54,0.53,0.55,0.49,0.54,0.55,0.55,0.51,0.55,0.58,0.58,0.60,0.54,0.54,0.51,0.56,0.53,0.53,0.56,0.51,13.69,0.55,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
30,i_uiip,141.79,month_day_hour_min,30,0.57,0.59,0.56,0.53,0.52,0.51,0.51,0.55,0.48,0.52,0.55,0.56,0.49,0.55,0.56,0.53,0.61,0.53,0.52,0.53,0.55,0.53,0.54,0.55,0.54,13.48,0.54,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,true
31,i_uiip,174.91,month_day_hour_min,31,0.60,0.54,0.54,0.51,0.47,0.50,0.48,0.49,0.48,0.52,0.51,0.51,0.48,0.49,0.54,0.51,0.54,0.49,0.49,0.49,0.49,0.48,0.49,0.54,0.48,12.66,0.51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
32,i_uiip,180.4,month_day_hour_min,32,0.49,0.47,0.46,0.46,0.44,0.47,0.44,0.46,0.43,0.43,0.47,0.50,0.45,0.43,0.49,0.46,0.51,0.47,0.47,0.46,0.46,0.44,0.46,0.47,0.45,11.54,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
33,i_uiip,193.92,month_day_hour_min,33,0.55,0.47,0.49,0.50,0.56,0.50,0.47,0.52,0.49,0.62,0.50,0.52,0.50,0.52,0.47,0.52,0.53,0.57,0.52,0.53,0.57,0.49,0.49,0.54,0.51,12.95,0.52,false,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,true
34,i_uiip,211.47,month_day_hour_min,34,0.57,0.50,0.47,0.48,0.51,0.46,0.47,0.51,0.44,0.56,0.54,0.49,0.49,0.46,0.46,0.54,0.52,0.55,0.50,0.50,0.56,0.49,0.50,0.53,0.47,12.57,0.50,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
