id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
0,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0,0.59,0.56,0.58,0.60,0.59,0.57,0.58,0.57,0.58,0.58,0.58,0.59,0.59,0.58,0.60,0.58,0.59,0.59,0.59,0.59,0.60,0.60,0.58,0.59,0.57,14.62,0.58,false
1,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.001953125,0.57,0.54,0.55,0.57,0.58,0.56,0.57,0.55,0.55,0.56,0.55,0.56,0.57,0.56,0.58,0.57,0.57,0.58,0.56,0.57,0.58,0.58,0.55,0.58,0.54,14.10,0.56,false
2,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.00390625,0.63,0.62,0.62,0.61,0.61,0.63,0.63,0.60,0.63,0.62,0.63,0.63,0.62,0.62,0.61,0.62,0.63,0.61,0.63,0.62,0.61,0.63,0.62,0.62,0.63,15.53,0.62,false
3,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.005859375,0.62,0.60,0.59,0.59,0.59,0.61,0.61,0.57,0.60,0.58,0.61,0.60,0.60,0.59,0.58,0.59,0.59,0.58,0.60,0.59,0.60,0.60,0.58,0.59,0.60,14.86,0.59,false
4,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.0078125,0.53,0.50,0.52,0.54,0.56,0.52,0.53,0.53,0.52,0.53,0.52,0.53,0.54,0.53,0.54,0.53,0.54,0.54,0.53,0.53,0.53,0.55,0.53,0.54,0.52,13.28,0.53,false
5,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.009765625,0.53,0.50,0.52,0.54,0.54,0.51,0.52,0.52,0.51,0.53,0.51,0.52,0.53,0.52,0.54,0.52,0.52,0.53,0.53,0.53,0.54,0.53,0.52,0.54,0.52,13.12,0.52,false
6,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.01171875,0.62,0.62,0.62,0.61,0.62,0.63,0.62,0.62,0.62,0.62,0.61,0.62,0.60,0.61,0.61,0.60,0.62,0.61,0.63,0.61,0.61,0.63,0.60,0.62,0.60,15.38,0.62,false
7,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.013671875,0.54,0.52,0.52,0.53,0.53,0.53,0.52,0.52,0.51,0.52,0.50,0.51,0.52,0.52,0.51,0.51,0.53,0.51,0.53,0.53,0.54,0.52,0.53,0.53,0.53,13.06,0.52,false
8,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.015625,0.54,0.51,0.52,0.53,0.54,0.52,0.52,0.52,0.50,0.52,0.50,0.51,0.53,0.52,0.51,0.51,0.52,0.52,0.54,0.52,0.52,0.53,0.53,0.53,0.53,13.04,0.52,false
9,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.017578125,0.54,0.53,0.53,0.57,0.57,0.54,0.54,0.54,0.54,0.54,0.53,0.53,0.54,0.54,0.55,0.53,0.54,0.54,0.55,0.55,0.55,0.55,0.54,0.55,0.53,13.56,0.54,false
10,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.01953125,0.57,0.55,0.56,0.56,0.56,0.55,0.56,0.53,0.54,0.56,0.53,0.54,0.55,0.55,0.53,0.53,0.55,0.55,0.55,0.56,0.55,0.55,0.56,0.55,0.56,13.75,0.55,false
11,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.021484375,0.55,0.55,0.55,0.55,0.56,0.56,0.55,0.54,0.54,0.55,0.55,0.53,0.55,0.55,0.56,0.55,0.55,0.55,0.55,0.56,0.55,0.54,0.54,0.54,0.54,13.71,0.55,false
12,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.0234375,0.65,0.65,0.64,0.64,0.64,0.65,0.64,0.63,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.65,0.66,0.66,0.65,0.65,0.63,0.63,0.65,0.63,16.06,0.64,false
13,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.025390625,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.58,0.59,0.58,0.59,0.59,0.60,0.57,0.58,0.59,0.59,0.60,0.60,0.59,0.59,0.59,0.60,0.58,14.73,0.59,false
14,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.02734375,0.54,0.55,0.55,0.54,0.55,0.54,0.54,0.54,0.54,0.54,0.55,0.53,0.53,0.54,0.55,0.54,0.54,0.54,0.54,0.55,0.54,0.55,0.53,0.53,0.54,13.53,0.54,false
15,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.029296875,0.57,0.55,0.56,0.56,0.56,0.56,0.56,0.53,0.55,0.55,0.53,0.55,0.54,0.56,0.54,0.53,0.56,0.55,0.54,0.56,0.54,0.56,0.55,0.55,0.56,13.77,0.55,false
16,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.03125,0.52,0.51,0.52,0.51,0.52,0.52,0.52,0.50,0.51,0.51,0.49,0.49,0.49,0.51,0.50,0.50,0.52,0.50,0.49,0.50,0.51,0.51,0.51,0.52,0.50,12.68,0.51,false
17,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.033203125,0.61,0.60,0.61,0.60,0.60,0.60,0.61,0.61,0.61,0.62,0.59,0.61,0.61,0.61,0.61,0.60,0.61,0.60,0.60,0.60,0.61,0.61,0.60,0.61,0.61,15.15,0.61,false
18,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.03515625,0.51,0.50,0.51,0.50,0.51,0.50,0.50,0.49,0.50,0.50,0.48,0.48,0.49,0.50,0.48,0.49,0.51,0.49,0.48,0.49,0.49,0.51,0.49,0.51,0.50,12.41,0.50,false
19,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.037109375,0.51,0.49,0.50,0.52,0.51,0.49,0.51,0.49,0.50,0.50,0.49,0.49,0.50,0.50,0.51,0.48,0.51,0.48,0.49,0.50,0.49,0.51,0.48,0.50,0.50,12.45,0.50,false
20,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.0390625,0.59,0.58,0.57,0.57,0.57,0.58,0.57,0.59,0.58,0.57,0.57,0.57,0.57,0.58,0.57,0.57,0.59,0.57,0.57,0.57,0.57,0.59,0.56,0.57,0.58,14.37,0.57,false
21,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.041015625,0.57,0.56,0.54,0.55,0.55,0.55,0.55,0.56,0.55,0.55,0.56,0.55,0.55,0.56,0.55,0.55,0.56,0.55,0.55,0.55,0.55,0.57,0.54,0.54,0.56,13.82,0.55,false
22,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.04296875,0.50,0.49,0.50,0.49,0.50,0.48,0.50,0.49,0.49,0.49,0.48,0.48,0.49,0.48,0.51,0.48,0.50,0.48,0.48,0.48,0.48,0.49,0.46,0.50,0.49,12.21,0.49,false
23,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.044921875,0.55,0.56,0.54,0.56,0.56,0.55,0.55,0.53,0.55,0.56,0.54,0.54,0.53,0.55,0.55,0.55,0.57,0.55,0.53,0.56,0.54,0.55,0.55,0.54,0.54,13.70,0.55,false
24,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.046875,0.57,0.55,0.55,0.55,0.55,0.55,0.56,0.55,0.56,0.55,0.56,0.55,0.54,0.56,0.54,0.55,0.57,0.55,0.55,0.54,0.55,0.56,0.54,0.54,0.56,13.80,0.55,false
25,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.048828125,0.51,0.50,0.49,0.51,0.51,0.50,0.50,0.49,0.50,0.51,0.49,0.50,0.49,0.50,0.50,0.50,0.51,0.50,0.49,0.52,0.50,0.51,0.50,0.51,0.50,12.54,0.50,false
26,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.05078125,0.55,0.55,0.55,0.56,0.56,0.56,0.55,0.55,0.56,0.55,0.57,0.54,0.55,0.54,0.57,0.55,0.58,0.55,0.54,0.56,0.56,0.55,0.55,0.56,0.55,13.86,0.55,false
27,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.052734375,0.52,0.51,0.53,0.53,0.52,0.51,0.52,0.50,0.52,0.51,0.51,0.51,0.51,0.50,0.52,0.51,0.53,0.51,0.52,0.51,0.51,0.51,0.52,0.52,0.50,12.86,0.51,false
28,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.0546875,0.50,0.48,0.48,0.48,0.50,0.47,0.49,0.47,0.49,0.50,0.47,0.48,0.48,0.48,0.48,0.48,0.51,0.48,0.48,0.48,0.48,0.48,0.48,0.49,0.48,12.09,0.48,false
29,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.056640625,0.51,0.51,0.52,0.52,0.52,0.51,0.52,0.51,0.53,0.51,0.51,0.50,0.51,0.50,0.52,0.50,0.52,0.50,0.51,0.50,0.51,0.50,0.51,0.52,0.50,12.77,0.51,false
30,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.05859375,0.55,0.55,0.54,0.54,0.54,0.54,0.55,0.54,0.56,0.55,0.55,0.54,0.54,0.55,0.53,0.54,0.55,0.54,0.53,0.54,0.55,0.54,0.55,0.55,0.55,13.61,0.54,false
31,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.060546875,0.58,0.58,0.56,0.56,0.58,0.57,0.56,0.56,0.56,0.58,0.56,0.57,0.57,0.56,0.56,0.56,0.57,0.57,0.56,0.57,0.58,0.59,0.56,0.58,0.57,14.22,0.57,false
32,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.0625,0.48,0.47,0.48,0.48,0.49,0.47,0.49,0.46,0.48,0.49,0.46,0.47,0.48,0.47,0.47,0.46,0.49,0.48,0.47,0.47,0.47,0.48,0.47,0.48,0.48,11.89,0.48,false
33,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.064453125,0.50,0.49,0.50,0.51,0.51,0.50,0.53,0.51,0.52,0.52,0.51,0.51,0.50,0.51,0.51,0.50,0.52,0.51,0.50,0.52,0.52,0.52,0.49,0.52,0.51,12.74,0.51,false
34,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.06640625,0.52,0.51,0.52,0.52,0.53,0.50,0.53,0.50,0.52,0.50,0.49,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.50,0.51,0.50,0.51,0.52,0.50,0.52,12.78,0.51,false
35,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.068359375,0.54,0.54,0.52,0.53,0.54,0.54,0.54,0.52,0.55,0.54,0.55,0.53,0.53,0.53,0.52,0.53,0.52,0.52,0.52,0.53,0.53,0.52,0.53,0.54,0.53,13.29,0.53,false
36,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.0703125,0.51,0.50,0.49,0.52,0.52,0.51,0.51,0.50,0.50,0.51,0.50,0.51,0.49,0.50,0.50,0.51,0.51,0.50,0.50,0.47,0.50,0.49,0.49,0.51,0.53,12.58,0.50,false
37,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.072265625,0.50,0.50,0.50,0.51,0.51,0.50,0.51,0.50,0.51,0.51,0.52,0.51,0.50,0.50,0.51,0.50,0.53,0.50,0.50,0.51,0.52,0.51,0.50,0.50,0.51,12.67,0.51,false
38,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.07421875,0.52,0.53,0.52,0.52,0.53,0.52,0.51,0.52,0.53,0.54,0.53,0.51,0.52,0.51,0.51,0.51,0.52,0.51,0.51,0.53,0.53,0.52,0.51,0.52,0.52,13.00,0.52,false
39,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.076171875,0.52,0.53,0.52,0.52,0.52,0.52,0.51,0.52,0.53,0.53,0.53,0.51,0.52,0.51,0.50,0.51,0.52,0.51,0.51,0.54,0.53,0.52,0.52,0.52,0.52,12.99,0.52,false
40,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.078125,0.50,0.50,0.50,0.52,0.52,0.50,0.51,0.48,0.49,0.50,0.49,0.49,0.49,0.51,0.49,0.49,0.49,0.50,0.49,0.47,0.51,0.50,0.50,0.49,0.51,12.44,0.50,false
41,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.080078125,0.48,0.47,0.48,0.49,0.50,0.48,0.49,0.48,0.48,0.49,0.46,0.48,0.49,0.48,0.48,0.48,0.48,0.49,0.49,0.47,0.48,0.50,0.49,0.49,0.48,12.08,0.48,false
42,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.08203125,0.55,0.55,0.56,0.55,0.56,0.56,0.55,0.56,0.55,0.56,0.54,0.55,0.56,0.55,0.54,0.54,0.54,0.55,0.54,0.55,0.56,0.56,0.55,0.57,0.54,13.79,0.55,false
43,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.083984375,0.53,0.54,0.52,0.57,0.54,0.53,0.53,0.52,0.54,0.54,0.52,0.54,0.54,0.54,0.54,0.52,0.53,0.54,0.53,0.51,0.52,0.54,0.55,0.52,0.54,13.34,0.53,false
44,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.0859375,0.48,0.46,0.48,0.49,0.49,0.47,0.49,0.49,0.49,0.48,0.46,0.46,0.49,0.48,0.50,0.47,0.49,0.49,0.49,0.47,0.48,0.49,0.48,0.50,0.47,12.04,0.48,false
45,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.087890625,0.47,0.48,0.48,0.48,0.48,0.46,0.49,0.48,0.48,0.49,0.48,0.47,0.48,0.47,0.49,0.47,0.49,0.47,0.47,0.47,0.48,0.49,0.47,0.47,0.48,11.94,0.48,false
46,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.08984375,0.46,0.46,0.47,0.47,0.47,0.45,0.48,0.46,0.46,0.47,0.46,0.46,0.48,0.47,0.48,0.46,0.48,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.47,11.67,0.47,false
47,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.091796875,0.54,0.51,0.53,0.54,0.55,0.52,0.55,0.54,0.53,0.55,0.52,0.52,0.54,0.53,0.55,0.54,0.54,0.55,0.54,0.54,0.54,0.54,0.52,0.54,0.54,13.41,0.54,false
48,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.09375,0.55,0.54,0.54,0.53,0.55,0.52,0.54,0.55,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.53,0.55,0.54,0.55,0.54,0.55,0.54,0.54,0.55,0.54,13.53,0.54,false
49,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.095703125,0.57,0.54,0.55,0.55,0.54,0.55,0.56,0.54,0.56,0.57,0.54,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.54,0.54,0.55,0.56,0.55,0.55,0.56,13.77,0.55,false
50,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.09765625,0.54,0.51,0.54,0.53,0.54,0.53,0.54,0.52,0.52,0.52,0.51,0.54,0.53,0.52,0.53,0.52,0.53,0.53,0.53,0.52,0.52,0.53,0.53,0.53,0.54,13.20,0.53,false
51,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.099609375,0.50,0.48,0.50,0.51,0.51,0.50,0.51,0.50,0.50,0.50,0.48,0.49,0.52,0.51,0.52,0.51,0.51,0.51,0.50,0.50,0.49,0.50,0.50,0.50,0.50,12.55,0.50,false
52,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.1015625,0.49,0.47,0.47,0.48,0.47,0.46,0.49,0.47,0.48,0.49,0.49,0.47,0.48,0.48,0.48,0.47,0.48,0.47,0.46,0.47,0.47,0.48,0.47,0.48,0.48,11.90,0.48,false
53,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.103515625,0.58,0.57,0.58,0.57,0.56,0.57,0.59,0.55,0.58,0.59,0.56,0.58,0.58,0.57,0.58,0.57,0.56,0.57,0.57,0.57,0.56,0.58,0.57,0.58,0.58,14.32,0.57,false
54,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.10546875,0.49,0.48,0.48,0.50,0.49,0.47,0.49,0.48,0.48,0.49,0.49,0.47,0.49,0.49,0.48,0.48,0.49,0.48,0.46,0.48,0.48,0.48,0.47,0.49,0.49,12.07,0.48,false
55,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.107421875,0.49,0.47,0.48,0.48,0.50,0.49,0.49,0.48,0.48,0.49,0.46,0.48,0.48,0.50,0.47,0.48,0.49,0.48,0.47,0.47,0.48,0.48,0.48,0.48,0.50,12.05,0.48,false
56,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.109375,0.55,0.53,0.55,0.54,0.54,0.53,0.54,0.53,0.54,0.55,0.54,0.54,0.54,0.54,0.54,0.53,0.54,0.54,0.54,0.52,0.55,0.54,0.53,0.55,0.55,13.49,0.54,false
57,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.111328125,0.57,0.57,0.57,0.57,0.59,0.57,0.58,0.58,0.58,0.58,0.58,0.58,0.57,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.59,0.57,0.59,0.58,0.57,14.45,0.58,false
58,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.11328125,0.48,0.49,0.50,0.51,0.51,0.49,0.51,0.49,0.50,0.50,0.48,0.49,0.49,0.49,0.49,0.50,0.50,0.49,0.50,0.48,0.48,0.48,0.50,0.50,0.50,12.35,0.49,false
59,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.115234375,0.51,0.51,0.51,0.54,0.52,0.51,0.51,0.51,0.50,0.51,0.49,0.51,0.49,0.51,0.51,0.50,0.51,0.51,0.51,0.49,0.50,0.50,0.51,0.50,0.51,12.68,0.51,false
60,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.1171875,0.55,0.56,0.56,0.54,0.57,0.56,0.55,0.56,0.56,0.56,0.55,0.56,0.56,0.56,0.54,0.55,0.56,0.56,0.57,0.57,0.57,0.55,0.56,0.56,0.56,13.95,0.56,false
61,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.119140625,0.49,0.48,0.48,0.48,0.47,0.47,0.49,0.47,0.48,0.48,0.49,0.48,0.47,0.48,0.48,0.47,0.49,0.47,0.45,0.46,0.48,0.48,0.47,0.48,0.49,11.93,0.48,false
62,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.12109375,0.54,0.54,0.55,0.53,0.55,0.53,0.54,0.54,0.52,0.54,0.53,0.54,0.53,0.56,0.53,0.54,0.53,0.54,0.54,0.53,0.51,0.53,0.53,0.53,0.54,13.39,0.54,false
63,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.123046875,0.50,0.48,0.48,0.50,0.49,0.49,0.48,0.48,0.47,0.49,0.48,0.48,0.47,0.49,0.47,0.48,0.48,0.49,0.47,0.47,0.48,0.49,0.49,0.48,0.49,12.07,0.48,false
64,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.125,0.49,0.47,0.48,0.48,0.49,0.49,0.47,0.47,0.47,0.48,0.46,0.47,0.48,0.49,0.46,0.48,0.49,0.49,0.47,0.46,0.47,0.49,0.47,0.49,0.49,11.95,0.48,false
65,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.126953125,0.48,0.46,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.48,0.45,0.47,0.46,0.48,0.48,0.47,0.48,0.48,0.47,0.46,0.46,0.46,0.47,0.47,0.48,11.80,0.47,false
66,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.12890625,0.54,0.52,0.53,0.52,0.54,0.54,0.54,0.53,0.53,0.54,0.53,0.54,0.54,0.53,0.52,0.52,0.54,0.53,0.53,0.54,0.54,0.53,0.52,0.54,0.54,13.32,0.53,false
67,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.130859375,0.60,0.59,0.58,0.59,0.62,0.59,0.60,0.60,0.58,0.59,0.58,0.60,0.59,0.59,0.58,0.59,0.60,0.59,0.60,0.61,0.60,0.57,0.59,0.59,0.59,14.81,0.59,false
68,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.1328125,0.49,0.48,0.50,0.49,0.49,0.49,0.51,0.50,0.50,0.49,0.51,0.49,0.50,0.49,0.49,0.49,0.51,0.48,0.47,0.48,0.49,0.49,0.49,0.49,0.51,12.32,0.49,false
69,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.134765625,0.55,0.55,0.55,0.55,0.55,0.55,0.53,0.54,0.52,0.55,0.53,0.56,0.53,0.55,0.54,0.54,0.54,0.54,0.55,0.52,0.52,0.54,0.54,0.54,0.54,13.52,0.54,false
70,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.13671875,0.48,0.46,0.48,0.48,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.47,0.46,0.48,0.45,0.47,0.45,0.46,0.47,0.46,0.47,0.48,0.48,0.48,11.70,0.47,false
71,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.138671875,0.54,0.53,0.53,0.53,0.53,0.51,0.54,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.52,0.53,0.54,0.53,0.53,0.54,0.54,0.50,0.51,0.54,0.54,13.25,0.53,false
72,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.140625,0.47,0.45,0.47,0.47,0.49,0.47,0.47,0.47,0.47,0.46,0.45,0.46,0.48,0.47,0.48,0.46,0.47,0.47,0.46,0.45,0.46,0.47,0.47,0.49,0.46,11.69,0.47,false
73,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.142578125,0.50,0.47,0.48,0.49,0.50,0.48,0.49,0.49,0.48,0.49,0.47,0.47,0.49,0.49,0.49,0.48,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.49,12.14,0.49,false
74,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.14453125,0.52,0.51,0.52,0.50,0.53,0.51,0.53,0.50,0.52,0.52,0.53,0.53,0.52,0.52,0.51,0.51,0.52,0.50,0.50,0.51,0.51,0.50,0.51,0.52,0.51,12.86,0.51,false
75,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.146484375,0.55,0.53,0.54,0.53,0.54,0.54,0.54,0.52,0.54,0.56,0.53,0.54,0.53,0.53,0.55,0.54,0.54,0.53,0.54,0.54,0.54,0.55,0.54,0.55,0.54,13.48,0.54,false
76,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.1484375,0.46,0.46,0.46,0.46,0.46,0.44,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.47,0.45,0.45,0.46,0.45,0.46,0.44,0.45,0.45,0.47,0.46,0.47,11.42,0.46,false
77,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.150390625,0.47,0.48,0.48,0.47,0.47,0.45,0.48,0.48,0.48,0.48,0.50,0.48,0.48,0.48,0.48,0.47,0.49,0.47,0.46,0.46,0.48,0.48,0.47,0.48,0.50,11.92,0.48,false
78,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.15234375,0.49,0.46,0.49,0.49,0.50,0.48,0.49,0.49,0.48,0.49,0.47,0.49,0.49,0.49,0.49,0.48,0.49,0.49,0.48,0.48,0.48,0.49,0.49,0.49,0.49,12.15,0.49,false
79,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.154296875,0.50,0.47,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.49,0.47,0.51,0.49,0.50,0.50,0.50,0.51,0.51,0.50,0.49,0.49,0.51,0.50,0.49,0.49,12.42,0.50,false
80,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.15625,0.53,0.51,0.54,0.54,0.52,0.54,0.53,0.54,0.51,0.53,0.52,0.52,0.52,0.53,0.52,0.52,0.54,0.52,0.52,0.53,0.51,0.54,0.52,0.53,0.52,13.15,0.53,false
81,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.158203125,0.55,0.54,0.53,0.52,0.55,0.54,0.53,0.54,0.52,0.52,0.53,0.54,0.53,0.54,0.54,0.54,0.52,0.54,0.52,0.55,0.53,0.53,0.55,0.52,0.52,13.34,0.53,false
82,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.16015625,0.46,0.45,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.46,0.47,0.46,0.46,0.47,0.46,0.46,0.48,0.46,0.45,0.45,0.45,0.46,0.46,0.47,0.47,11.51,0.46,false
83,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.162109375,0.58,0.57,0.56,0.56,0.56,0.55,0.57,0.57,0.57,0.57,0.58,0.56,0.55,0.56,0.57,0.56,0.57,0.55,0.55,0.54,0.57,0.55,0.54,0.55,0.56,14.02,0.56,false
84,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.1640625,0.53,0.53,0.53,0.53,0.54,0.52,0.53,0.53,0.53,0.54,0.53,0.54,0.54,0.54,0.54,0.53,0.54,0.53,0.54,0.52,0.54,0.52,0.53,0.53,0.54,13.32,0.53,false
85,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.166015625,0.45,0.43,0.45,0.45,0.45,0.43,0.44,0.43,0.44,0.45,0.45,0.46,0.45,0.44,0.45,0.43,0.46,0.44,0.44,0.44,0.44,0.44,0.44,0.46,0.45,11.11,0.44,false
86,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.16796875,0.50,0.49,0.49,0.49,0.51,0.49,0.48,0.50,0.49,0.48,0.49,0.50,0.50,0.49,0.49,0.49,0.51,0.49,0.49,0.49,0.50,0.49,0.49,0.49,0.49,12.32,0.49,false
87,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.169921875,0.52,0.51,0.51,0.53,0.52,0.52,0.50,0.51,0.51,0.51,0.52,0.53,0.52,0.52,0.52,0.51,0.52,0.51,0.51,0.51,0.51,0.51,0.52,0.51,0.50,12.86,0.51,false
88,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.171875,0.50,0.50,0.50,0.49,0.51,0.48,0.51,0.50,0.51,0.50,0.51,0.51,0.51,0.50,0.51,0.50,0.51,0.50,0.49,0.49,0.51,0.50,0.50,0.50,0.50,12.54,0.50,false
89,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.173828125,0.55,0.55,0.54,0.55,0.55,0.54,0.53,0.54,0.53,0.56,0.54,0.56,0.54,0.54,0.55,0.54,0.54,0.55,0.54,0.52,0.52,0.54,0.54,0.55,0.53,13.54,0.54,false
90,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.17578125,0.51,0.51,0.52,0.51,0.51,0.51,0.52,0.53,0.51,0.51,0.53,0.52,0.51,0.52,0.51,0.51,0.53,0.51,0.49,0.51,0.53,0.53,0.53,0.53,0.52,12.92,0.52,false
91,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.177734375,0.50,0.52,0.52,0.52,0.53,0.52,0.51,0.52,0.52,0.53,0.51,0.53,0.52,0.53,0.52,0.52,0.51,0.52,0.53,0.53,0.53,0.51,0.50,0.52,0.52,12.99,0.52,false
92,uplink_message.settings.data_rate.lora.bandwidth,125000,received_at,0.1796875,0.55,0.55,0.55,0.56,0.54,0.54,0.54,0.54,0.54,0.55,0.55,0.54,0.54,0.54,0.54,0.55,0.54,0.54,0.54,0.56,0.54,0.53,0.53,0.54,0.53,13.57,0.54,false
