month,day,hour,min,i_uiipu,c_pu_p,p_pu,truth
7,7,20,0,183.6,24.95,50.63,0
7,7,21,30,127.53,25.15,50.03,0
7,7,22,45,247.47,24.24,51.15,0
7,7,23,45,188.93,0,51.26,0
7,8,0,30,7.2,0,50.56,0
7,8,1,30,6.93,0,50.73,0
7,8,2,15,7.33,0,50.47,0
7,8,2,30,7.6,0,50.6,0
7,8,2,45,52.4,0,51.25,0
7,8,3,30,71.67,0,51.2,0
7,8,5,30,7,0,50.63,0
7,8,5,45,6.87,0,50.71,0
7,8,6,0,6.67,0,50.59,0
7,8,6,15,7.13,0,50.62,0
7,8,7,15,155.67,0,51.17,0
7,8,7,45,155.13,26.04,50.97,0
7,8,8,0,156.8,25.08,51.02,0
7,8,9,30,7.6,24.88,49.54,0
7,8,10,0,7.47,26.24,49.71,0
7,8,10,15,7.53,25.06,49.76,0
7,8,11,0,41.93,25.26,49.93,0
7,8,11,30,44.67,25.49,50.02,0
7,8,13,30,18.93,25.76,49.52,0
7,8,13,45,7.13,24.82,49.65,0
7,8,14,0,6.87,25.88,49.6,0
7,8,14,45,62.73,25.58,49.88,0
7,8,15,0,146.07,25.11,50.27,0
7,9,0,15,116.53,0,50.31,0
7,9,0,30,112.47,0,50.56,0
7,9,1,0,7.07,0,50.27,0
7,9,1,45,6.8,0,50.5,0
7,9,2,0,6.6,0,50.46,0
7,9,2,15,61.87,0,51.01,0
7,9,4,15,96.33,0,51.61,0
7,9,4,30,93.73,0,51.59,0
7,9,6,0,107.47,0,51.77,0
7,9,8,45,6.73,60.41,49.99,0
7,9,9,15,7,52.08,49.67,0
7,9,10,0,6.8,59.28,49.22,0
7,9,10,30,6.93,61.65,49.44,0
7,9,11,15,55,58.64,49.66,0
7,9,13,15,183.13,61.41,50.69,0
7,9,15,0,7.6,59.15,49.5,0
7,9,17,0,151.47,60.33,50.56,0
7,9,17,15,150.8,59.69,50.39,0
7,9,19,0,193,60.72,50.67,0
7,9,19,45,6.87,60.81,49.71,0
7,9,21,15,8.13,60.5,49.52,0
7,9,21,30,8.2,60.31,49.42,0
7,9,23,15,203.47,0.31,51.12,0
7,9,23,30,201.67,0.09,51.16,0
7,10,0,15,89.53,0,50.63,0
7,10,3,30,108,0,51.77,0
7,10,4,45,134.33,0,52.27,0
7,10,5,15,132.6,0,52.46,0
7,10,5,45,139.6,0,52.24,0
7,10,6,15,151,0,52.66,0
7,10,7,0,179.47,0,52.54,0
7,10,7,15,182.67,0,52.52,0
7,10,7,45,7.2,60.89,51.24,0
7,10,8,15,7.67,61.52,50.86,0
7,10,9,0,7.4,62.27,50.85,0
7,10,10,45,7.8,61.34,50.02,0
7,10,11,45,8.13,59.89,49.97,0
7,10,14,0,93.73,61.95,49.39,0
7,10,16,30,90.13,59.25,49.47,0
7,10,16,45,134.595,90.225,74.475,1
7,10,17,30,90.13,60.09,49.51,0
7,10,17,45,101.8,61.09,50.03,0
7,10,18,0,192.53,59.93,50.75,0
7,10,18,15,192.4,60.97,50.75,0
7,10,18,45,192.67,60.26,50.77,0
7,10,19,0,192,60.18,50.83,0
7,10,21,15,98.2,58.03,49.95,0
7,10,22,45,199.13,60.09,50.97,0
7,10,23,0,193.13,14.86,50.96,0
7,11,0,30,7.8,0,50.46,0
7,11,1,30,106.13,0,51.19,0
7,11,2,45,56.73,0,50.95,0
7,11,4,0,110,0,51.15,0
7,11,5,0,17.27,0,50.05,0
7,11,9,15,7.07,66.44,49.35,0
7,11,12,45,201.33,76.84,50.82,0
7,11,13,0,205.8,76.43,50.56,0
7,11,13,45,205.07,79.6,50.59,0
7,11,14,30,203.53,79.19,50.55,0
7,11,15,45,203.2,79.52,50.59,0
7,11,16,15,302.895,117.315,75.91499999999999,1
7,11,16,45,202.07,77.83,50.8,0
7,11,18,0,262.2,82.35,51.1,0
7,11,18,45,262.07,78.19,51.1,0
7,11,19,15,194.67,80.65,50.65,0
7,11,20,15,172.73,80.54,50.52,0
7,11,20,45,123.8,71.42,50.05,0
7,11,22,30,188.07,69.24,50.56,0
7,12,0,45,140.53,47.22,50.93,0
7,12,3,0,136.73,46.49,51.39,0
7,12,3,15,137.4,43.94,51.35,0
7,12,3,30,135.93,45.65,51.49,0
7,12,4,45,136.87,42.92,51.44,0
7,12,5,15,139.07,40.59,51.2,0
7,12,5,30,136.93,45.08,51.5,0
7,12,6,15,135.33,40.68,51.37,0
7,12,9,15,85.53,74.08,50.29,0
7,12,9,45,84.93,72.73,50.41,0
7,12,10,0,85.87,71.26,50.39,0
7,12,11,0,89.73,73.87,50.39,0
7,12,12,0,95.6,70.07,50.41,0
7,12,12,30,95.47,71.63,50.28,0
7,12,14,30,22.07,73.08,49.78,0
7,12,15,15,6.4,72.67,49.65,0
7,12,19,30,201.87,73.65,50.97,0
7,12,20,15,202.2,73.54,50.83,0
7,12,22,0,111.87,66.16,50.09,0
7,12,23,45,202.2,72.28,50.84,0
7,13,0,45,91.4,47.8,50.76,0
7,13,2,30,91.6,47.91,50.85,0
7,13,4,15,92.73,45.9,51.01,0
7,13,5,0,94.67,40.69,50.79,0
7,13,6,45,196.67,71.79,51.15,0
7,13,8,30,94.93,66.37,49.98,0
7,13,12,15,5.4,68.86,49.41,0
7,13,13,0,5.73,67.92,49,0
7,13,13,30,75.87,67.68,49.63,0
7,13,14,45,168.53,71.77,50.1,0
7,13,17,0,227.07,73.57,50.65,0
7,13,18,45,205.53,71.82,50.27,0
7,13,20,15,205,74.47,50.39,0
7,14,1,0,100.07,44.44,50.37,0
7,14,1,15,98.13,44.91,50.57,0
7,14,2,30,98.67,43.38,50.7,0
7,14,2,45,97.27,42.43,50.79,0
7,14,5,45,342.07,52.44,53.48,0
7,14,6,0,364.73,54.67,53.72,0
7,14,7,30,199,74.15,51.24,0
7,14,8,30,85.13,66.25,50.2,0
7,14,9,15,6.8,70.71,49.31,0
7,14,9,30,7.47,66.52,49.25,0
7,14,11,30,154.67,72.35,50.39,0
7,14,11,45,154.07,72.22,50.37,0
7,14,13,30,157.07,71.68,50.26,0
7,14,14,30,201.13,71.63,50.47,0
7,14,14,45,200.33,72.03,50.52,0
7,14,16,15,199.47,71.52,50.52,0
7,14,18,45,205.6,70.45,50.62,0
7,14,20,15,205.33,70.95,50.55,0
7,14,20,45,205.4,68.75,50.37,0
7,14,21,30,126.87,66.32,49.9,0
7,14,21,45,126.53,68.03,49.89,0
7,14,23,0,206.87,68.14,50.49,0
7,15,0,0,153.87,72.5,50.24,0
7,15,2,0,94.73,41.97,50.45,0
7,15,2,45,94.33,45.14,50.59,0
7,15,4,45,95.33,39.47,50.6,0
7,15,5,0,97.07,35.3,50.5,0
7,15,5,30,116.33,37.73,50.52,0
7,15,5,45,124.87,42.7,50.79,0
7,15,6,30,102,50.87,50.34,0
7,15,6,45,181.2,71.41,51.15,0
7,15,7,0,201.13,69.53,50.82,0
7,15,9,45,7,63.27,48.76,0
7,15,10,0,6.67,63.48,48.65,0
7,15,10,45,7.13,61.27,48.88,0
7,15,12,45,104.47,64.48,49.35,0
7,15,15,15,114.07,68.51,49.26,0
7,15,16,15,196.73,69.14,49.9,0
7,15,17,30,195.07,71.26,49.79,0
7,15,18,30,194.2,68.2,49.96,0
7,15,23,30,377.27,72.91,52.09,0
7,16,0,45,240.87,46.56,51.2,0
7,16,2,15,308.8,45.64,52.9,0
7,16,2,45,306.67,42.42,53,0
7,16,3,45,301.93,38.87,53.67,0
7,16,4,45,301.4,42.26,53.64,0
7,16,5,0,302.27,39.65,53.63,0
7,16,5,30,305.27,41.76,53.43,0
7,16,6,15,354.8,48.27,54.3,0
7,16,7,15,249.07,77.19,52.61,0
7,16,7,45,164.8,74.27,51.41,0
7,16,8,30,90.4,71.55,50.96,0
7,16,10,0,46,66.43,49.8,0
7,16,10,45,92.4,69.42,50.21,0
7,16,11,0,95.47,65.45,50.05,0
7,16,11,30,95.67,66.62,49.97,0
7,16,14,45,128.47,68.03,50.12,0
7,16,18,15,164.2,71.64,50.5,0
7,16,19,30,165.53,69.07,50.32,0
7,16,22,45,34.8,64.6,49.95,0
7,16,23,45,314.53,77.01,51.99,0
7,17,1,0,98.47,48.05,50.44,0
7,17,1,45,97.53,46.44,50.7,0
7,17,3,15,93.2,42.45,51.21,0
7,17,3,30,95.07,44.36,51.07,0
7,17,4,0,155.73,44.86,51.88,0
7,17,4,30,194.33,40.58,52.55,0
7,17,5,0,194.47,44.1,52.7,0
7,17,5,45,193.2,41.11,52.72,0
7,17,6,0,192.73,45.15,52.71,0
7,17,6,30,194.13,60.03,52.6,0
7,17,7,15,273.4,76.22,52.84,0
7,17,8,0,175.13,76.17,51.82,0
7,17,8,30,134.4,76.69,51.46,0
7,17,9,0,135.33,78.93,51.38,0
7,17,10,30,139.07,69.86,51.02,0
7,17,10,45,138.93,67.44,50.87,0
7,17,11,15,97.13,70.18,50.47,0
7,17,12,0,120.4,64.79,50.64,0
7,17,12,15,123.4,66.93,50.64,0
7,17,12,45,159.6,67.72,51.09,0
7,17,13,45,158.6,73.91,51.2,0
7,17,14,30,101.27,70.44,50.6,0
7,17,15,30,160,73.02,50.96,0
7,17,16,30,158.8,72.04,51.16,0
7,17,18,0,128.73,72.92,50.93,0
7,17,18,15,125.53,70.93,50.97,0
7,17,18,30,158.87,70.64,51.2,0
7,17,19,0,159.33,71.63,50.99,0
7,17,20,0,187.13,70.98,51.2,0
7,17,20,45,97,68.62,50.52,0
7,17,21,45,7.53,67.64,49.87,0
7,18,0,0,149.6,75.9,51.22,0
7,18,1,45,178,42.45,52.19,0
7,18,2,0,321.6,39.25,53.65,0
7,18,3,45,259.8,38.26,53.07,0
7,18,5,45,260.13,38.01,52.95,0
7,18,6,15,204.33,48.69,52.4,0
7,18,7,0,185.27,68.01,51.85,0
7,18,8,30,6.73,69.33,49.86,0
7,18,12,15,110.67,70.86,50.66,0
7,18,12,45,113.73,68.62,50.39,0
7,18,14,45,113.27,69.74,50.46,0
7,18,15,0,111.27,73.53,50.46,0
7,18,15,45,110.47,72.97,50.55,0
7,18,16,0,112.13,71.25,50.5,0
7,18,17,30,110.47,69.56,50.48,0
7,18,17,45,147.87,69.08,50.82,0
7,18,19,15,170.53,71.24,50.7,0
7,18,20,45,95.93,68.99,49.88,0
7,18,21,0,97.13,70.02,49.95,0
7,18,21,30,97.8,71.92,50.03,0
7,18,22,45,203.87,70.22,50.94,0
7,19,0,0,202.33,76.79,51.11,0
7,19,0,15,200.8,80.37,51.18,0
7,19,0,30,188.6,74.79,51.24,0
7,19,3,0,183.4,49.7,52.12,0
7,19,3,45,181.67,46.17,52.39,0
7,19,4,30,179.87,47.88,52.47,0
7,19,6,30,133.4,52.1,51.43,0
7,19,6,45,143.33,74.13,51.24,0
7,19,8,15,65.47,72.98,49.97,0
7,19,9,0,6.47,73.37,49.51,0
7,19,9,15,6.73,69.14,49.73,0
7,19,11,30,7.13,69.21,49.5,0
7,19,12,30,168.4,70.57,50.54,0
7,19,12,45,167.67,70.55,50.5,0
7,19,14,30,132.27,71.81,50.41,0
7,19,15,0,7.47,71.36,49.66,0
7,19,15,30,5.93,70.27,49.44,0
7,19,17,15,204.93,71.85,50.61,0
7,19,18,0,205,72.89,50.76,0
7,19,19,0,204.6,73.05,50.6,0
7,19,22,0,305.47,71.7,51.39,0
7,19,23,30,166.47,75.17,50.64,0
7,20,2,15,116.67,41,51.07,0
7,20,3,15,111.67,36.58,50.9,0
7,20,6,15,200.33,60.03,51.39,0
7,20,10,15,6.93,68.18,49.26,0
7,20,11,45,6.73,63,48.94,0
7,20,12,45,144.07,65.86,49.97,0
7,20,13,30,142.6,65.22,49.87,0
7,20,14,0,138.87,70.03,50.08,0
7,20,15,0,7.2,68.79,49,0
7,20,18,45,145.27,72.24,49.87,0
7,20,19,45,147.47,73.28,49.82,0
7,20,21,15,173.33,71.28,49.97,0
7,20,23,15,173.87,73.7,50.49,0
7,21,0,15,310.07,73.66,51.9,0
7,21,2,0,275.93,44,52.85,0
7,21,2,30,279.6,45.05,52.61,0
7,21,2,45,283.47,43.63,52.88,0
7,21,3,15,355.4,49.68,54.27,0
7,21,5,45,352,44.91,54.52,0
7,21,7,0,136.07,74.79,51.36,0
7,21,7,30,139.4,70.23,51.24,0
7,21,8,0,137.73,72.03,51.21,0
7,21,10,30,7.2,67.94,50.02,0
7,21,11,30,6.4,64.41,49.59,0
7,21,12,15,6.47,62.07,49.29,0
7,21,12,30,144.53,64.72,50.72,0
7,21,12,45,206.67,66.76,50.9,0
7,21,16,15,114.13,71.12,50.35,0
7,21,18,15,159.53,71.25,50.65,0
7,21,18,30,109.53,70.58,50.4,0
7,21,19,15,131.93,70.58,50.34,0
7,21,20,45,157.4,70.93,50.49,0
7,21,21,0,191.8,73.19,50.56,0
7,21,22,15,106.33,70.45,50.08,0
7,21,23,0,153.07,69.5,50.32,0
7,22,4,30,360.53,51.12,53.84,0
7,22,6,0,288.2,43.72,52.46,0
7,22,6,45,116.07,71.34,51.06,0
7,22,7,15,118.27,69.14,51.08,0
7,22,8,15,6.67,69.13,49.44,0
7,22,9,0,6.2,68.68,49.55,0
7,22,9,45,6.73,70.73,49.41,0
7,22,10,0,6.67,70.78,49.41,0
7,22,10,30,7,68.93,49.43,0
7,22,11,30,7.2,65.5,49.69,0
7,22,12,15,89.07,64.83,50.04,0
7,22,13,15,117.93,67.62,49.91,0
7,22,14,0,6.53,67.67,49.34,0
7,22,14,45,6.87,66.33,49.29,0
7,22,16,0,102.6,67.52,49.79,0
7,22,16,30,121.47,68.74,50.02,0
7,22,16,45,135.33,68.24,49.97,0
7,22,17,0,151.6,69.03,50.14,0
7,22,19,0,107.33,66.78,49.73,0
7,22,19,15,106.53,69.17,49.76,0
7,22,21,45,76.4,69.6,49.46,0
7,22,22,0,77.87,66.33,49.39,0
7,22,22,30,119.87,65.64,49.61,0
7,23,0,0,330.53,72.62,51.61,0
7,23,0,15,275.2,69.04,51.2,0
7,23,2,30,238.6,43.38,52.5,0
7,23,6,0,194.53,50.62,52.64,0
7,23,6,30,194.2,59.2,52.48,0
7,23,7,0,293.805,114.195,78.24,1
7,23,7,15,197.53,73.73,51.8,0
7,23,7,30,197.33,73.77,52.1,0
7,23,9,30,6.53,70.32,49.64,0
7,23,10,30,6.53,66.7,49.77,0
7,23,11,0,6.8,65.4,49.35,0
7,23,13,30,111.6,64.24,50.29,0
7,23,14,45,6.93,68.79,49.48,0
7,23,15,0,6.93,66.32,49.62,0
7,23,15,45,7.67,68.82,49.99,0
7,23,16,15,112.33,66.75,50.38,0
7,23,20,30,30.6,69.97,49.14,0
7,23,21,45,7.13,69.08,49.36,0
7,23,22,15,37.2,70.06,49.44,0
7,23,22,30,119.4,70.53,50.05,0
7,24,0,45,85.27,51.94,50.4,0
7,24,3,30,139.2,45.21,51.57,0
7,24,5,30,159.13,41.24,52.16,0
7,24,6,45,172.13,79,52.04,0
7,24,7,30,196.4,79.74,52.09,0
7,24,7,45,197.47,79.21,52.08,0
7,24,8,15,94.67,70.53,51.19,0
7,24,9,0,6.67,67.8,50.35,0
7,24,9,45,6.53,66.6,50.03,0
7,24,16,0,6.73,70.13,49.91,0
7,24,16,15,7,70.21,50.02,0
7,24,21,45,6.93,68.5,49.39,0
7,24,22,0,78.47,67,49.93,0
7,24,22,45,90.27,67.96,50.01,0
7,24,23,15,286.27,72.39,51.51,0
7,25,0,30,319.67,76.24,52.47,0
7,25,0,45,300.93,50.83,52.56,0
7,25,2,30,282.47,49.66,52.74,0
7,25,3,0,314.6,45.04,52.93,0
7,25,4,15,308.73,44,53.16,0
7,25,4,30,307.4,46.42,53.26,0
7,25,4,45,306.87,46.19,53.24,0
7,25,5,45,245.67,46.54,52.44,0
7,25,7,30,83.27,63.5,50.84,0
7,25,8,0,7.07,67.27,49.99,0
7,25,9,30,7.4,79.52,49.17,0
7,25,9,45,6.87,77.84,49.58,0
7,25,10,15,209.6,63.65,46.56,0
7,25,13,15,83.27,62.34,49.76,0
7,25,14,0,6.87,64.67,49.17,0
7,25,15,0,83.13,64.85,49.66,0
7,25,15,15,83.87,62.58,49.72,0
7,25,16,0,83.47,65.19,49.81,0
7,25,16,45,83,66.21,49.83,0
7,25,17,45,85.2,67.34,49.65,0
7,25,20,15,58.005,99.52499999999999,73.28999999999999,1
7,25,20,45,67.33,63.15,49.43,0
7,25,21,45,70.93,65,49.07,0
7,26,0,30,314.4,72.36,52.31,0
7,26,2,0,306.6,47.5,52.8,0
7,26,3,30,262.4,36.95,52.63,0
7,26,7,15,135.6,66.35,51.15,0
7,26,8,0,97.2,70.53,50.73,0
7,26,8,15,98.73,73.87,50.65,0
7,26,9,0,139.53,72.26,48.02,0
7,26,9,45,7,74.01,49.71,0
7,26,10,30,6.47,70.36,49.72,0
7,26,11,0,6.67,68.66,49.66,0
7,26,11,45,34.8,65.5,49.71,0
7,26,12,15,102.2,67.39,49.99,0
7,26,13,0,7.07,67.07,49.13,0
7,26,14,15,101.33,69.54,49.9,0
7,26,15,15,95.2,70.6,50.02,0
7,26,15,30,86.2,67.34,50.01,0
7,26,15,45,82.27,67.57,49.92,0
7,26,19,30,97.27,65.62,49.53,0
7,26,20,0,94.47,66.28,49.57,0
7,26,20,30,7.13,67.33,48.69,0
7,26,21,45,97.93,66.39,49.35,0
7,26,23,0,276.73,70.87,50.81,0
7,27,0,0,274.4,76.99,51.39,0
7,27,2,15,260.53,43.92,52.16,0
7,27,3,0,263,40.07,52.14,0
7,27,3,15,264.4,39.86,52.1,0
7,27,4,30,278.33,43.18,52.79,0
7,27,4,45,300.2,41.74,52.99,0
7,27,5,0,304.73,37.2,52.66,0
7,27,7,15,110.6,70.16,50.9,0
7,27,8,30,83.27,76.29,50.3,0
7,27,10,30,51.93,76.39,48.83,0
7,27,12,0,69,77.18,49.58,0
7,27,13,15,106.2,73.22,49.88,0
7,27,15,0,66,79.04,49.6,0
7,27,16,0,41.93,77.8,49.29,0
7,27,17,45,229.6,77.68,50.58,0
7,27,20,15,177.6,79.32,50.14,0
7,27,22,15,132.27,75.37,49.46,0
7,28,1,30,279.27,0,52.67,0
7,28,5,0,295.07,0,53.88,0
7,28,10,0,6.8,76.8,49.78,0
7,28,12,15,17.47,76.96,49.89,0
7,28,12,45,207.13,80.45,50.61,0
7,28,14,0,101.27,76.79,50.16,0
7,28,14,15,100.6,81.88,50.16,0
7,28,14,45,37.33,75.13,49.93,0
7,28,15,30,68.2,80.53,50.03,0
7,28,15,45,101.4,76.75,50.27,0
7,28,18,15,177.27,80.05,50.51,0
7,28,19,0,177.47,79.54,50.41,0
7,28,21,30,7.6,71.48,49.13,0
7,28,22,0,7.2,80.12,48.9,0
7,28,22,30,103.73,78.58,49.95,0
7,28,23,15,196.67,0.34,51.23,0
7,29,0,45,256.2,0,52.22,0
7,29,2,15,240.67,0,52.25,0
7,29,3,30,262.07,0,52.93,0
7,29,3,45,259.53,0,53.1,0
7,29,6,45,145.33,0,51.52,0
7,29,7,0,113.73,0,51.36,0
7,29,7,15,113.73,0,51.2,0
7,29,8,15,7.53,76.45,49.9,0
7,29,9,0,155.2,71.24,47.99,0
7,29,9,15,151.93,67.25,47.66,0
7,29,9,30,151.07,62.41,47.71,0
7,29,11,15,130.47,81.28,50.26,0
7,29,13,0,101.4,80.5,50.02,0
7,29,14,0,101.93,80.63,49.98,0
7,29,14,15,102,78.97,49.88,0
7,29,17,45,207.27,78.3,50.5,0
7,29,18,0,206.67,80.86,50.54,0
7,29,21,0,7.27,76.38,48.82,0
7,29,22,15,7.87,82.32,49.12,0
7,29,23,15,298.4,0.35,51.56,0
7,30,0,15,289.53,0,51.89,0
7,30,2,45,251,0,53.12,0
7,30,3,15,251.53,0,53.27,0
7,30,4,15,274.67,0,53.97,0
7,30,5,30,192,0,52.96,0
7,30,6,30,163,0,52.59,0
7,30,7,30,7.73,43.17,51.29,0
7,30,8,15,7.33,74.55,50.9,0
7,30,8,30,6.6,78.35,50.82,0
7,30,11,45,74.87,68.52,49.01,0
7,30,12,0,29.73,72.35,49.56,0
7,30,12,15,7.4,74.15,49.86,0
7,30,12,30,7.27,74.24,49.2,0
7,30,12,45,71.6,73.18,49.83,0
7,30,15,30,8,79.43,49.63,0
7,30,17,0,205.13,77.91,50.9,0
7,30,20,15,7.6,75.85,49.5,0
7,31,0,0,166.8,0,50.94,0
7,31,5,30,146.4,0,52.64,0
7,31,6,30,185.2,0,52.84,0
7,31,8,15,83.93,80.9,51.47,0
7,31,9,45,7.07,79.93,50.57,0
7,31,10,15,7.07,78.78,50.07,0
7,31,10,45,7.13,77.75,49.93,0
7,31,11,45,7.4,70.11,49.95,0
7,31,12,0,45.33,78.69,50.39,0
7,31,12,45,90.2,78.22,50.54,0
7,31,13,0,45.53,79.22,49.87,0
7,31,15,30,8.4,79.92,50.03,0
7,31,15,45,8.67,79,50.42,0
7,31,19,0,72.73,77.68,50.38,0
7,31,20,30,205.6,78.22,50.78,0
7,31,20,45,136,76.92,50.45,0
7,31,22,45,119.53,79.85,50.41,0
7,31,23,45,258.2,0,52.14,0
8,1,1,45,225.87,0,52.31,0
8,1,2,0,222.07,0,52.5,0
8,1,2,30,219.93,0,52.62,0
8,1,2,45,216.53,0,52.83,0
8,1,5,30,226.07,0,52.47,0
8,1,7,45,66.93,77.4,50.37,0
8,1,8,15,66,76.62,49.65,0
8,1,9,30,146.93,69.17,48.19,0
8,1,12,0,120,79.92,50.59,0
8,1,12,30,124.53,79.31,50.37,0
8,1,15,30,122.73,79.36,50.54,0
8,1,16,45,176.67,80.42,50.63,0
8,1,17,0,176.8,78.21,50.58,0
8,1,18,15,181.2,79.57,50.63,0
8,1,19,30,114.13,81.61,50.29,0
8,1,20,0,76.87,82.09,49.98,0
8,1,21,15,38.93,76.1,49.37,0
8,2,0,15,200.53,0,51.27,0
8,2,1,15,197,0,52.08,0
8,2,1,30,196.4,0,52.14,0
8,2,2,45,195.8,0,52.56,0
8,2,3,0,195,0,52.52,0
8,2,3,30,235.8,0,53.06,0
8,2,4,0,284.13,0,53.95,0
8,2,4,15,310.93,0,54.31,0
8,2,5,15,307.47,0,54.05,0
8,2,6,15,7.6,0,51.58,0
8,2,8,30,114.6,72.85,49.1,0
8,2,11,0,61.27,79.53,49.94,0
8,2,11,45,98.6,79.56,50.31,0
8,2,14,15,103.73,77.69,50.1,0
8,2,15,15,8.73,80.01,49.73,0
8,2,15,30,8.53,78.12,49.61,0
8,2,16,45,205.87,78.51,50.82,0
8,2,18,0,205.4,79.91,50.74,0
8,2,18,45,306.87,81.16,51.62,0
8,2,19,15,307.53,78.81,51.5,0
8,2,19,30,306.27,78.46,51.61,0
8,2,20,15,265.33,74.72,51.22,0
8,2,20,30,245.07,73.03,51.01,0
8,2,22,45,219.33,79.94,50.95,0
8,2,23,30,249.93,0.11,51.71,0
8,3,0,30,199,0,51.93,0
8,3,0,45,198,0,52.14,0
8,3,1,15,197.93,0,52.28,0
8,3,2,0,197.73,0,52.33,0
8,3,2,30,198.6,0,52.19,0
8,3,3,45,196.33,0,52.55,0
8,3,4,30,196.8,0,52.47,0
8,3,4,45,198.13,0,52.26,0
8,3,5,45,197.13,0,52.1,0
8,3,6,15,197.53,0,52,0
8,3,6,30,87.8,0,51.22,0
8,3,9,0,7.27,66.44,49.72,0
8,3,10,15,150.8,62.51,48.12,0
8,3,10,30,150.53,62.11,47.78,0
8,3,12,0,149.73,76.89,49.78,0
8,3,17,45,96.27,79.18,49.96,0
8,3,18,0,66.73,79.2,49.61,0
8,3,18,30,10.13,81.73,49.42,0
8,3,19,15,102.27,80.27,49.86,0
8,3,19,45,103.27,76.73,49.8,0
8,3,20,0,103.27,73.45,49.69,0
8,3,20,30,53.27,70.15,49.12,0
8,3,21,0,86.73,70.49,49.49,0
8,3,21,15,277.995,107.01,74.73,1
8,3,22,45,288.07,79.12,50.99,0
8,4,0,0,205.93,0,50.9,0
8,4,0,15,203.53,0,51.29,0
8,4,3,0,198.4,0,52.03,0
8,4,3,30,198.4,0,52.25,0
8,4,5,30,317.53,0,53.9,0
8,4,12,0,8.47,77.88,49.4,0
8,4,12,45,46,76.6,49.7,0
8,4,16,45,164.27,79.82,50.42,0
8,4,18,0,182.93,77.04,50.29,0
8,4,18,15,160.6,77.46,50.24,0
8,4,19,45,177.47,77.51,50.35,0
8,4,20,15,137.93,70.04,49.89,0
8,4,20,45,134.67,72.38,49.96,0
8,4,21,15,135.27,76.68,49.88,0
8,4,21,45,195.8,75.01,50.24,0
8,4,23,15,207.2,0,50.64,0
8,5,0,15,205.27,0,51.18,0
8,5,3,45,199.2,0,52.17,0
8,5,8,45,164.8,64.61,48.13,0
8,5,11,45,83.13,64.51,48.42,0
8,5,15,0,9.4,73.24,48.99,0
8,5,15,30,158.47,67.96,50.13,0
8,5,16,15,148.47,69.89,49.98,0
8,5,18,15,197.33,69.87,50.39,0
8,5,20,30,130.53,70.77,50.07,0
8,5,21,0,132.2,71.62,49.96,0
8,5,21,15,130.73,69.63,50.03,0
8,5,21,30,131.6,70.3,49.89,0
8,5,23,30,382.33,77.61,52.69,0
8,6,0,0,265.93,74.53,51.42,0
8,6,1,15,203.73,39.86,51.55,0
8,6,2,45,364.13,42.07,54.33,0
8,6,4,0,150.93,41.95,52.41,0
8,6,7,0,156.27,80.67,51.63,0
8,6,7,15,158.73,77.67,51.75,0
8,6,12,45,108.53,67.06,50.2,0
8,6,13,45,109.67,73.54,50.12,0
8,6,14,30,36.47,71.82,49.76,0
8,6,15,15,82.27,74.24,50.15,0
8,6,17,15,108.13,74.74,50.37,0
8,6,18,15,210.8,75.14,50.76,0
8,6,18,45,208.53,74.13,50.85,0
8,6,19,15,18.93,71.25,49.73,0
8,6,19,30,11.53,72.05,49.46,0
8,6,20,15,11.2,74.34,49.59,0
8,6,21,0,103.2,74.09,50.48,0
8,6,21,15,148.67,71.2,50.24,0
8,6,22,30,146.73,66.47,50.48,0
8,6,23,30,377.27,77.74,53.08,0
8,6,23,45,374.13,80.53,53.18,0
8,7,0,30,123.47,71.15,50.7,0
8,7,1,30,202.67,39.78,51.73,0
8,7,2,45,197.73,35.14,52.82,0
8,7,4,45,293.93,50.07,53.91,0
8,7,5,30,194.87,52.88,53.16,0
8,7,5,45,235.13,56.03,53.85,0
8,7,8,45,54.8,79.79,50.75,0
8,7,9,0,55.73,75.33,51.04,0
8,7,10,30,70.93,75.15,50.92,0
8,7,11,30,71,70.92,50.86,0
8,7,13,0,131.93,77.43,50.95,0
8,7,13,15,63.6,76.28,50.05,0
8,7,13,45,113.87,74.5,49.61,0
8,7,14,0,114.2,75.47,49.32,0
8,7,14,15,186.47,74.89,48.38,0
8,7,15,45,210.8,71.64,48.71,0
8,7,16,15,215.87,71.61,48.56,0
8,7,16,45,225,72.73,48.79,0
8,7,17,15,225.13,71.35,48.69,0
8,7,18,45,145.6,75.32,50.8,0
8,7,19,30,162.27,75.2,50.84,0
8,7,21,45,11.13,72.45,49.96,0
8,7,23,30,207.33,78.44,51.45,0
8,8,0,30,204.4,69.6,51.8,0
8,8,1,30,200.8,41.15,52.12,0
8,8,1,45,201.8,38.72,52.04,0
8,8,3,0,200.8,30.78,52.02,0
8,8,3,15,201.67,35.27,51.89,0
8,8,4,0,300.6,49.83,78.33,1
8,8,4,30,200.8,37.27,52.24,0
8,8,6,30,200.47,39.69,51.95,0
8,8,7,30,46.4,76.64,50.92,0
8,8,10,0,122.07,61,48.04,0
8,8,11,15,171.89999999999998,86.85,72.285,1
8,8,13,15,86.87,79.49,50.11,0
8,8,14,0,106.2,78.73,49.99,0
8,8,16,0,195.8,79.93,50.78,0
8,8,16,15,208.67,79.63,50.71,0
8,8,18,45,307.53,81.69,51.62,0
8,8,19,0,295.27,77.76,51.35,0
