id,value_y_name,value_y,value_x_name,value_x,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
349,end_device_ids.device_id,0.6428571428571429,0,0.6993987975951904,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.37,0.38,0.38,0.37,0.40,0.39,0.38,0.40,0.39,0.38,0.39,0.39,0.37,0.38,0.39,9.64,0.39,false
350,end_device_ids.device_id,0.7142857142857143,0,0.7014028056112225,0.39,0.39,0.41,0.39,0.39,0.40,0.40,0.40,0.39,0.39,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.39,0.40,0.39,0.39,0.39,9.79,0.39,false
351,end_device_ids.device_id,0.7857142857142857,0,0.7034068136272545,0.40,0.40,0.40,0.39,0.39,0.39,0.39,0.40,0.41,0.40,0.38,0.39,0.40,0.39,0.40,0.40,0.39,0.40,0.40,0.38,0.39,0.40,0.40,0.39,0.40,9.88,0.40,false
352,end_device_ids.device_id,0.14285714285714285,0,0.7054108216432866,0.41,0.43,0.42,0.43,0.43,0.42,0.42,0.43,0.42,0.42,0.41,0.43,0.43,0.43,0.43,0.42,0.42,0.41,0.42,0.42,0.43,0.42,0.42,0.43,0.42,10.57,0.42,false
353,end_device_ids.device_id,0.21428571428571427,0,0.7074148296593187,0.49,0.49,0.48,0.49,0.50,0.48,0.47,0.48,0.49,0.51,0.50,0.47,0.48,0.49,0.49,0.48,0.47,0.48,0.49,0.49,0.50,0.49,0.48,0.50,0.47,12.16,0.49,false
354,end_device_ids.device_id,0.8571428571428571,0,0.7094188376753507,0.43,0.44,0.42,0.42,0.43,0.42,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.42,0.41,0.41,10.61,0.42,false
355,end_device_ids.device_id,0.9285714285714286,0,0.7114228456913828,0.38,0.39,0.39,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.39,0.39,0.38,0.39,0.37,0.39,9.67,0.39,false
356,end_device_ids.device_id,1,0,0.7134268537074149,0.45,0.45,0.45,0.44,0.46,0.47,0.45,0.46,0.45,0.45,0.46,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.45,0.45,0.45,0.45,0.45,0.44,0.46,11.27,0.45,false
357,end_device_ids.device_id,0.42857142857142855,0,0.7154308617234469,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.48,0.48,0.47,0.44,0.45,0.46,0.47,0.46,0.48,0.46,0.47,0.46,0.45,0.47,0.46,0.47,0.45,0.45,11.59,0.46,false
358,end_device_ids.device_id,0,0,0.717434869739479,0.50,0.51,0.52,0.51,0.49,0.51,0.50,0.50,0.49,0.51,0.50,0.49,0.50,0.51,0.50,0.52,0.51,0.50,0.52,0.50,0.51,0.51,0.50,0.51,0.48,12.60,0.50,false
359,end_device_ids.device_id,0.07142857142857142,0,0.7194388777555111,0.55,0.58,0.54,0.55,0.54,0.54,0.56,0.56,0.55,0.55,0.54,0.54,0.56,0.56,0.55,0.52,0.55,0.55,0.54,0.56,0.53,0.54,0.53,0.55,0.54,13.68,0.55,false
360,end_device_ids.device_id,0.14285714285714285,0,0.7214428857715431,0.45,0.47,0.47,0.46,0.46,0.47,0.47,0.46,0.47,0.47,0.45,0.47,0.46,0.47,0.46,0.47,0.46,0.45,0.47,0.46,0.46,0.46,0.47,0.47,0.45,11.58,0.46,false
361,end_device_ids.device_id,0.21428571428571427,0,0.7234468937875751,0.43,0.42,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.43,0.41,0.42,0.42,0.42,0.41,0.43,0.42,0.41,0.42,0.42,0.42,0.41,0.41,0.41,0.42,10.46,0.42,false
362,end_device_ids.device_id,0.2857142857142857,0,0.7254509018036072,0.41,0.40,0.40,0.40,0.40,0.40,0.42,0.41,0.40,0.40,0.40,0.41,0.41,0.39,0.40,0.40,0.40,0.40,0.42,0.41,0.41,0.41,0.40,0.40,0.41,10.11,0.40,false
363,end_device_ids.device_id,0.35714285714285715,0,0.7274549098196392,0.39,0.40,0.41,0.39,0.39,0.40,0.40,0.40,0.40,0.39,0.39,0.40,0.40,0.40,0.39,0.39,0.39,0.40,0.39,0.40,0.41,0.40,0.40,0.40,0.40,9.93,0.40,false
364,end_device_ids.device_id,0.42857142857142855,0,0.7294589178356713,0.47,0.48,0.48,0.49,0.47,0.49,0.47,0.48,0.48,0.48,0.46,0.46,0.46,0.48,0.48,0.48,0.48,0.45,0.48,0.45,0.48,0.46,0.47,0.47,0.47,11.82,0.47,false
365,end_device_ids.device_id,0.5,0,0.7314629258517034,0.52,0.53,0.53,0.53,0.52,0.53,0.51,0.53,0.51,0.53,0.52,0.51,0.53,0.53,0.52,0.51,0.51,0.51,0.52,0.52,0.51,0.52,0.53,0.52,0.52,13.02,0.52,false
366,end_device_ids.device_id,0.5714285714285714,0,0.7334669338677354,0.39,0.39,0.40,0.39,0.39,0.39,0.40,0.40,0.38,0.39,0.38,0.39,0.39,0.38,0.40,0.39,0.39,0.40,0.39,0.38,0.40,0.40,0.39,0.39,0.39,9.78,0.39,false
367,end_device_ids.device_id,0.6428571428571429,0,0.7354709418837675,0.39,0.40,0.39,0.39,0.39,0.41,0.39,0.39,0.40,0.39,0.38,0.40,0.39,0.38,0.40,0.39,0.40,0.40,0.39,0.39,0.40,0.39,0.39,0.39,0.39,9.82,0.39,false
368,end_device_ids.device_id,0.7142857142857143,0,0.7374749498997996,0.40,0.40,0.42,0.40,0.41,0.40,0.41,0.40,0.40,0.39,0.40,0.40,0.40,0.39,0.40,0.39,0.41,0.41,0.41,0.40,0.40,0.41,0.39,0.40,0.40,10.04,0.40,false
369,end_device_ids.device_id,0.7857142857142857,0,0.7394789579158316,0.41,0.41,0.43,0.42,0.41,0.42,0.42,0.41,0.43,0.42,0.41,0.41,0.41,0.42,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.43,0.43,0.41,0.41,10.39,0.42,false
370,end_device_ids.device_id,0.14285714285714285,0,0.7414829659318637,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.43,0.42,0.42,0.41,0.41,0.42,0.42,0.40,0.42,0.43,0.40,0.41,0.41,0.43,0.43,0.41,0.42,0.42,10.40,0.42,false
371,end_device_ids.device_id,0.21428571428571427,0,0.7434869739478958,0.41,0.42,0.42,0.41,0.42,0.43,0.42,0.44,0.42,0.43,0.41,0.41,0.43,0.42,0.40,0.43,0.43,0.41,0.42,0.41,0.42,0.42,0.41,0.42,0.41,10.47,0.42,false
372,end_device_ids.device_id,0.8571428571428571,0,0.7454909819639278,0.46,0.46,0.43,0.44,0.45,0.45,0.46,0.44,0.45,0.45,0.45,0.44,0.43,0.44,0.45,0.45,0.46,0.44,0.44,0.44,0.44,0.44,0.44,0.43,0.43,11.11,0.44,false
373,end_device_ids.device_id,0.9285714285714286,0,0.7474949899799599,0.38,0.38,0.38,0.39,0.39,0.40,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.38,0.38,0.39,0.40,0.39,0.38,0.38,0.40,0.39,0.38,0.37,0.39,9.67,0.39,false
374,end_device_ids.device_id,1,0,0.749498997995992,0.51,0.52,0.50,0.53,0.53,0.53,0.53,0.53,0.50,0.53,0.51,0.53,0.50,0.53,0.50,0.53,0.53,0.52,0.52,0.51,0.51,0.53,0.51,0.50,0.51,12.95,0.52,false
375,end_device_ids.device_id,0.42857142857142855,0,0.751503006012024,0.45,0.46,0.45,0.47,0.46,0.47,0.46,0.47,0.48,0.46,0.45,0.46,0.46,0.46,0.45,0.46,0.45,0.46,0.45,0.45,0.46,0.46,0.46,0.43,0.44,11.43,0.46,false
376,end_device_ids.device_id,0,0,0.7535070140280561,0.50,0.55,0.53,0.53,0.50,0.51,0.52,0.55,0.51,0.53,0.50,0.51,0.49,0.53,0.52,0.53,0.52,0.51,0.53,0.52,0.52,0.51,0.50,0.51,0.51,12.94,0.52,false
377,end_device_ids.device_id,0.14285714285714285,0,0.7555110220440882,0.42,0.43,0.42,0.41,0.43,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.43,0.42,0.43,0.42,0.42,0.43,0.43,0.44,0.42,0.42,0.42,0.41,10.54,0.42,false
378,end_device_ids.device_id,0.21428571428571427,0,0.7575150300601202,0.47,0.46,0.47,0.46,0.48,0.47,0.46,0.47,0.48,0.47,0.46,0.45,0.47,0.47,0.47,0.46,0.47,0.47,0.46,0.46,0.47,0.48,0.48,0.47,0.47,11.70,0.47,false
379,end_device_ids.device_id,0.2857142857142857,0,0.7595190380761523,0.41,0.40,0.41,0.40,0.39,0.41,0.41,0.40,0.40,0.40,0.40,0.41,0.41,0.39,0.39,0.39,0.40,0.39,0.41,0.42,0.41,0.41,0.39,0.39,0.41,10.05,0.40,false
380,end_device_ids.device_id,0.35714285714285715,0,0.7615230460921844,0.38,0.39,0.38,0.38,0.38,0.39,0.39,0.38,0.39,0.38,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.38,0.38,0.37,0.39,9.57,0.38,false
381,end_device_ids.device_id,0.42857142857142855,0,0.7635270541082164,0.43,0.43,0.43,0.43,0.44,0.44,0.42,0.43,0.43,0.44,0.42,0.42,0.44,0.42,0.42,0.43,0.43,0.42,0.42,0.42,0.43,0.42,0.41,0.43,0.43,10.68,0.43,false
382,end_device_ids.device_id,0.5,0,0.7655310621242485,0.40,0.42,0.43,0.42,0.41,0.42,0.43,0.41,0.41,0.41,0.40,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.43,0.40,0.41,0.41,0.41,10.31,0.41,false
383,end_device_ids.device_id,0.5714285714285714,0,0.7675350701402806,0.39,0.41,0.41,0.40,0.40,0.41,0.41,0.41,0.40,0.39,0.39,0.39,0.42,0.41,0.40,0.39,0.40,0.40,0.39,0.39,0.40,0.40,0.41,0.39,0.40,10.01,0.40,false
384,end_device_ids.device_id,0.6428571428571429,0,0.7695390781563126,0.39,0.40,0.40,0.41,0.40,0.40,0.40,0.39,0.40,0.41,0.39,0.39,0.42,0.38,0.40,0.40,0.39,0.40,0.40,0.39,0.40,0.40,0.39,0.39,0.39,9.93,0.40,false
385,end_device_ids.device_id,0.7142857142857143,0,0.7715430861723447,0.39,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.40,0.42,0.41,0.39,0.40,0.41,0.39,0.40,0.40,0.39,0.40,0.40,0.40,0.40,0.40,10.04,0.40,false
386,end_device_ids.device_id,0.7857142857142857,0,0.7735470941883767,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.38,0.41,0.40,0.40,0.39,0.40,0.39,0.39,0.40,0.39,0.39,0.40,0.39,0.39,0.39,0.40,0.38,0.39,9.87,0.39,false
387,end_device_ids.device_id,0.14285714285714285,0,0.7755511022044088,0.47,0.46,0.47,0.45,0.47,0.45,0.48,0.47,0.45,0.45,0.45,0.45,0.46,0.46,0.46,0.48,0.45,0.45,0.47,0.45,0.47,0.46,0.47,0.45,0.46,11.51,0.46,false
388,end_device_ids.device_id,0.21428571428571427,0,0.7775551102204409,0.46,0.45,0.45,0.46,0.47,0.45,0.46,0.45,0.45,0.46,0.45,0.44,0.46,0.46,0.46,0.47,0.45,0.44,0.46,0.45,0.46,0.46,0.46,0.45,0.45,11.38,0.46,false
389,end_device_ids.device_id,0.9285714285714286,0,0.779559118236473,0.40,0.40,0.41,0.40,0.41,0.41,0.41,0.41,0.41,0.40,0.39,0.39,0.41,0.38,0.40,0.40,0.40,0.41,0.41,0.40,0.40,0.41,0.39,0.40,0.40,10.05,0.40,false
390,end_device_ids.device_id,1,0,0.781563126252505,0.49,0.47,0.47,0.47,0.49,0.49,0.48,0.47,0.48,0.49,0.47,0.48,0.48,0.47,0.49,0.48,0.49,0.49,0.48,0.48,0.47,0.49,0.46,0.45,0.48,11.96,0.48,false
391,end_device_ids.device_id,0.42857142857142855,0,0.7835671342685371,0.46,0.48,0.48,0.48,0.49,0.48,0.47,0.47,0.47,0.47,0.46,0.46,0.47,0.48,0.49,0.48,0.48,0.46,0.49,0.46,0.47,0.47,0.47,0.47,0.47,11.83,0.47,false
392,end_device_ids.device_id,0,0,0.7855711422845691,0.66,0.64,0.67,0.66,0.64,0.65,0.65,0.66,0.63,0.67,0.65,0.64,0.66,0.66,0.64,0.67,0.67,0.65,0.66,0.64,0.65,0.66,0.65,0.66,0.65,16.34,0.65,false
393,end_device_ids.device_id,0.07142857142857142,0,0.7875751503006012,0.48,0.49,0.48,0.49,0.46,0.49,0.48,0.47,0.48,0.48,0.47,0.50,0.47,0.48,0.49,0.47,0.46,0.48,0.48,0.45,0.48,0.49,0.49,0.46,0.47,11.94,0.48,false
394,end_device_ids.device_id,0.14285714285714285,0,0.7895791583166333,0.47,0.46,0.47,0.46,0.47,0.46,0.47,0.47,0.46,0.46,0.45,0.45,0.47,0.46,0.46,0.49,0.47,0.44,0.48,0.46,0.47,0.46,0.47,0.46,0.46,11.60,0.46,false
395,end_device_ids.device_id,0.21428571428571427,0,0.7915831663326653,0.47,0.46,0.47,0.46,0.47,0.48,0.47,0.46,0.48,0.48,0.46,0.47,0.46,0.47,0.47,0.48,0.47,0.46,0.48,0.45,0.48,0.47,0.47,0.48,0.45,11.72,0.47,false
396,end_device_ids.device_id,0.2857142857142857,0,0.7935871743486974,0.41,0.41,0.43,0.42,0.41,0.41,0.42,0.42,0.41,0.41,0.39,0.42,0.42,0.41,0.42,0.41,0.41,0.40,0.41,0.43,0.43,0.42,0.40,0.42,0.41,10.35,0.41,false
397,end_device_ids.device_id,0.35714285714285715,0,0.7955911823647295,0.40,0.40,0.40,0.41,0.40,0.40,0.41,0.39,0.40,0.40,0.38,0.39,0.41,0.40,0.40,0.39,0.40,0.40,0.40,0.39,0.41,0.39,0.39,0.39,0.40,9.95,0.40,false
398,end_device_ids.device_id,0.42857142857142855,0,0.7975951903807615,0.48,0.48,0.48,0.48,0.49,0.50,0.47,0.48,0.48,0.49,0.47,0.48,0.47,0.48,0.49,0.48,0.48,0.46,0.49,0.45,0.48,0.48,0.48,0.48,0.46,11.96,0.48,false
399,end_device_ids.device_id,0.5,0,0.7995991983967936,0.52,0.51,0.51,0.52,0.53,0.50,0.50,0.52,0.49,0.52,0.49,0.50,0.51,0.50,0.51,0.50,0.50,0.49,0.52,0.50,0.49,0.52,0.51,0.51,0.50,12.67,0.51,false
400,end_device_ids.device_id,0.5714285714285714,0,0.8016032064128257,0.38,0.40,0.38,0.39,0.39,0.39,0.38,0.40,0.39,0.39,0.38,0.38,0.40,0.38,0.38,0.38,0.39,0.40,0.40,0.38,0.39,0.39,0.38,0.38,0.39,9.69,0.39,false
401,end_device_ids.device_id,0.6428571428571429,0,0.8036072144288577,0.41,0.40,0.41,0.40,0.40,0.40,0.40,0.41,0.39,0.41,0.38,0.39,0.40,0.39,0.41,0.41,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.40,9.99,0.40,false
402,end_device_ids.device_id,0.7142857142857143,0,0.8056112224448898,0.39,0.40,0.39,0.39,0.41,0.38,0.40,0.39,0.39,0.39,0.39,0.41,0.40,0.39,0.39,0.39,0.38,0.39,0.39,0.39,0.39,0.40,0.40,0.38,0.39,9.81,0.39,false
403,end_device_ids.device_id,0.7857142857142857,0,0.8076152304609219,0.41,0.43,0.42,0.42,0.42,0.40,0.42,0.41,0.42,0.42,0.40,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.42,0.42,0.40,0.41,10.36,0.41,false
404,end_device_ids.device_id,0.14285714285714285,0,0.8096192384769539,0.48,0.48,0.48,0.49,0.48,0.48,0.49,0.49,0.49,0.49,0.46,0.47,0.48,0.48,0.48,0.49,0.49,0.48,0.49,0.48,0.48,0.48,0.47,0.48,0.47,12.03,0.48,false
405,end_device_ids.device_id,0.21428571428571427,0,0.811623246492986,0.46,0.47,0.47,0.47,0.49,0.46,0.47,0.47,0.47,0.46,0.46,0.47,0.45,0.48,0.47,0.49,0.47,0.46,0.48,0.46,0.47,0.47,0.48,0.47,0.47,11.74,0.47,false
406,end_device_ids.device_id,0.8571428571428571,0,0.8136272545090181,0.52,0.54,0.52,0.51,0.54,0.53,0.55,0.52,0.55,0.52,0.52,0.52,0.52,0.53,0.54,0.50,0.53,0.53,0.51,0.53,0.51,0.53,0.50,0.54,0.52,13.13,0.53,false
407,end_device_ids.device_id,0.9285714285714286,0,0.8156312625250501,0.38,0.40,0.39,0.40,0.40,0.39,0.40,0.40,0.40,0.39,0.39,0.39,0.40,0.39,0.39,0.39,0.40,0.40,0.39,0.39,0.39,0.40,0.39,0.38,0.40,9.84,0.39,false
408,end_device_ids.device_id,1,0,0.8176352705410822,0.50,0.49,0.48,0.49,0.51,0.51,0.50,0.48,0.49,0.50,0.48,0.49,0.49,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.47,0.49,0.47,0.47,0.48,12.21,0.49,false
409,end_device_ids.device_id,0.42857142857142855,0,0.8196392785571143,0.46,0.48,0.49,0.47,0.49,0.48,0.47,0.47,0.48,0.48,0.46,0.46,0.47,0.47,0.48,0.49,0.48,0.46,0.48,0.46,0.47,0.48,0.46,0.47,0.47,11.83,0.47,false
410,end_device_ids.device_id,0,0,0.8216432865731463,0.65,0.66,0.66,0.69,0.65,0.65,0.65,0.67,0.64,0.65,0.67,0.65,0.66,0.67,0.64,0.67,0.67,0.69,0.66,0.66,0.66,0.67,0.68,0.67,0.69,16.58,0.66,true
411,end_device_ids.device_id,0.07142857142857142,0,0.8236472945891784,0.47,0.48,0.49,0.48,0.48,0.48,0.48,0.48,0.48,0.49,0.48,0.50,0.48,0.48,0.49,0.48,0.47,0.46,0.46,0.48,0.48,0.48,0.49,0.47,0.47,11.98,0.48,false
412,end_device_ids.device_id,0.14285714285714285,0,0.8256513026052105,0.42,0.43,0.43,0.42,0.44,0.42,0.42,0.44,0.43,0.43,0.42,0.42,0.43,0.42,0.43,0.43,0.42,0.41,0.43,0.43,0.44,0.43,0.43,0.43,0.42,10.67,0.43,false
413,end_device_ids.device_id,0.21428571428571427,0,0.8276553106212425,0.50,0.51,0.50,0.49,0.52,0.50,0.50,0.49,0.49,0.51,0.52,0.48,0.50,0.51,0.51,0.49,0.49,0.50,0.50,0.51,0.50,0.52,0.51,0.51,0.49,12.55,0.50,false
414,end_device_ids.device_id,0.2857142857142857,0,0.8296593186372746,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.41,0.43,0.43,0.42,0.43,0.43,0.44,0.43,0.43,0.42,0.43,0.44,10.76,0.43,false
415,end_device_ids.device_id,0.35714285714285715,0,0.8316633266533067,0.38,0.39,0.38,0.38,0.39,0.38,0.39,0.38,0.39,0.38,0.38,0.39,0.39,0.38,0.38,0.38,0.39,0.39,0.38,0.39,0.38,0.38,0.38,0.38,0.39,9.60,0.38,false
416,end_device_ids.device_id,0.42857142857142855,0,0.8336673346693386,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.43,0.44,0.42,0.43,0.44,0.44,0.43,0.45,0.43,0.43,0.44,0.44,0.44,0.43,0.44,0.43,0.44,10.94,0.44,false
417,end_device_ids.device_id,0.5,0,0.8356713426853707,0.51,0.50,0.51,0.50,0.51,0.52,0.51,0.52,0.49,0.51,0.50,0.52,0.52,0.50,0.52,0.52,0.49,0.51,0.51,0.50,0.50,0.52,0.50,0.50,0.47,12.66,0.51,false
418,end_device_ids.device_id,0.5714285714285714,0,0.8376753507014028,0.40,0.41,0.42,0.40,0.42,0.40,0.41,0.41,0.42,0.40,0.39,0.40,0.42,0.40,0.40,0.40,0.42,0.41,0.41,0.40,0.40,0.40,0.40,0.41,0.41,10.16,0.41,false
419,end_device_ids.device_id,0.6428571428571429,0,0.8396793587174348,0.40,0.41,0.40,0.41,0.41,0.41,0.40,0.41,0.40,0.40,0.40,0.40,0.42,0.39,0.41,0.41,0.40,0.41,0.40,0.40,0.41,0.39,0.39,0.40,0.41,10.09,0.40,false
420,end_device_ids.device_id,0.7142857142857143,0,0.8416833667334669,0.40,0.41,0.42,0.40,0.41,0.41,0.41,0.41,0.40,0.40,0.40,0.40,0.41,0.40,0.41,0.41,0.40,0.41,0.41,0.40,0.40,0.41,0.40,0.41,0.40,10.14,0.41,false
421,end_device_ids.device_id,0.7857142857142857,0,0.843687374749499,0.41,0.41,0.40,0.41,0.41,0.40,0.41,0.41,0.41,0.40,0.40,0.42,0.41,0.40,0.42,0.42,0.41,0.41,0.40,0.40,0.41,0.41,0.41,0.41,0.40,10.20,0.41,false
422,end_device_ids.device_id,0.14285714285714285,0,0.845691382765531,0.42,0.44,0.43,0.42,0.44,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.45,0.43,0.42,0.42,0.43,0.43,0.43,0.42,0.43,0.42,10.70,0.43,false
423,end_device_ids.device_id,0.21428571428571427,0,0.8476953907815631,0.46,0.49,0.48,0.49,0.47,0.48,0.48,0.47,0.47,0.47,0.45,0.46,0.47,0.47,0.47,0.49,0.47,0.46,0.47,0.47,0.48,0.49,0.46,0.48,0.47,11.82,0.47,false
424,end_device_ids.device_id,0.8571428571428571,0,0.8496993987975952,0.46,0.47,0.45,0.45,0.46,0.45,0.48,0.45,0.46,0.46,0.48,0.46,0.45,0.45,0.47,0.47,0.46,0.47,0.46,0.44,0.45,0.47,0.44,0.45,0.45,11.46,0.46,false
425,end_device_ids.device_id,0.9285714285714286,0,0.8517034068136272,0.39,0.38,0.38,0.39,0.40,0.39,0.39,0.40,0.38,0.38,0.39,0.40,0.39,0.37,0.39,0.39,0.40,0.40,0.38,0.40,0.39,0.39,0.38,0.38,0.39,9.72,0.39,false
426,end_device_ids.device_id,1,0,0.8537074148296593,0.51,0.51,0.49,0.48,0.51,0.51,0.50,0.49,0.51,0.51,0.50,0.50,0.49,0.49,0.49,0.50,0.49,0.51,0.50,0.49,0.47,0.51,0.48,0.48,0.49,12.41,0.50,false
427,end_device_ids.device_id,0.42857142857142855,0,0.8557114228456913,0.45,0.48,0.47,0.48,0.48,0.47,0.47,0.47,0.47,0.48,0.45,0.46,0.47,0.47,0.48,0.48,0.46,0.46,0.48,0.46,0.46,0.47,0.46,0.48,0.45,11.71,0.47,false
428,end_device_ids.device_id,0,0,0.8577154308617234,0.48,0.50,0.50,0.52,0.51,0.50,0.51,0.51,0.52,0.49,0.50,0.51,0.50,0.50,0.52,0.51,0.49,0.50,0.51,0.49,0.50,0.52,0.51,0.50,0.47,12.57,0.50,false
429,end_device_ids.device_id,0.07142857142857142,0,0.8597194388777555,0.53,0.52,0.52,0.52,0.51,0.51,0.54,0.52,0.53,0.53,0.52,0.52,0.52,0.52,0.53,0.53,0.51,0.53,0.52,0.51,0.53,0.53,0.52,0.51,0.51,13.04,0.52,false
430,end_device_ids.device_id,0.14285714285714285,0,0.8617234468937875,0.47,0.50,0.49,0.50,0.49,0.49,0.49,0.49,0.48,0.48,0.47,0.49,0.50,0.49,0.50,0.50,0.49,0.48,0.49,0.49,0.48,0.49,0.49,0.50,0.49,12.23,0.49,false
431,end_device_ids.device_id,0.21428571428571427,0,0.8637274549098196,0.46,0.48,0.48,0.49,0.47,0.48,0.47,0.47,0.47,0.47,0.46,0.47,0.49,0.48,0.47,0.49,0.48,0.47,0.48,0.47,0.46,0.47,0.47,0.48,0.47,11.85,0.47,false
432,end_device_ids.device_id,0.2857142857142857,0,0.8657314629258517,0.43,0.43,0.45,0.44,0.44,0.43,0.44,0.43,0.43,0.42,0.44,0.42,0.43,0.42,0.44,0.43,0.43,0.43,0.45,0.44,0.44,0.45,0.43,0.43,0.45,10.87,0.43,false
433,end_device_ids.device_id,0.35714285714285715,0,0.8677354709418837,0.41,0.41,0.41,0.41,0.41,0.39,0.41,0.40,0.40,0.40,0.39,0.39,0.40,0.40,0.41,0.41,0.40,0.40,0.40,0.41,0.41,0.40,0.40,0.41,0.40,10.08,0.40,false
434,end_device_ids.device_id,0.42857142857142855,0,0.8697394789579158,0.44,0.45,0.45,0.45,0.46,0.45,0.44,0.44,0.44,0.44,0.43,0.44,0.45,0.45,0.44,0.46,0.45,0.43,0.44,0.44,0.44,0.44,0.44,0.44,0.45,11.10,0.44,false
435,end_device_ids.device_id,0.5,0,0.8717434869739479,0.42,0.42,0.43,0.42,0.42,0.42,0.42,0.43,0.41,0.42,0.41,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.40,0.40,0.43,10.43,0.42,false
436,end_device_ids.device_id,0.5714285714285714,0,0.87374749498998,0.41,0.41,0.41,0.42,0.42,0.40,0.42,0.41,0.41,0.42,0.39,0.42,0.41,0.40,0.41,0.40,0.40,0.41,0.41,0.42,0.41,0.43,0.41,0.41,0.41,10.27,0.41,false
437,end_device_ids.device_id,0.6428571428571429,0,0.875751503006012,0.39,0.40,0.40,0.41,0.41,0.41,0.40,0.40,0.40,0.41,0.39,0.40,0.40,0.38,0.41,0.41,0.39,0.40,0.40,0.40,0.39,0.39,0.39,0.40,0.41,9.99,0.40,false
438,end_device_ids.device_id,0.7142857142857143,0,0.8777555110220441,0.39,0.40,0.40,0.41,0.42,0.40,0.42,0.41,0.41,0.40,0.40,0.41,0.41,0.40,0.41,0.41,0.40,0.39,0.39,0.40,0.39,0.40,0.41,0.39,0.40,10.07,0.40,false
439,end_device_ids.device_id,0.7857142857142857,0,0.8797595190380761,0.42,0.41,0.44,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.42,0.41,0.42,0.43,0.41,0.42,0.41,0.41,0.40,0.42,0.43,0.41,0.41,10.41,0.42,false
440,end_device_ids.device_id,0.14285714285714285,0,0.8817635270541082,0.44,0.47,0.47,0.45,0.47,0.44,0.45,0.46,0.47,0.45,0.45,0.46,0.46,0.46,0.45,0.47,0.44,0.44,0.46,0.46,0.46,0.44,0.44,0.45,0.46,11.37,0.45,false
441,end_device_ids.device_id,0.21428571428571427,0,0.8837675350701403,0.48,0.47,0.48,0.47,0.48,0.46,0.48,0.47,0.47,0.47,0.45,0.47,0.47,0.48,0.49,0.48,0.47,0.48,0.47,0.47,0.47,0.47,0.49,0.48,0.47,11.84,0.47,false
442,end_device_ids.device_id,0.8571428571428571,0,0.8857715430861723,0.46,0.49,0.48,0.49,0.47,0.49,0.49,0.48,0.49,0.48,0.51,0.49,0.47,0.47,0.50,0.50,0.48,0.50,0.48,0.47,0.47,0.50,0.48,0.49,0.48,12.11,0.48,false
443,end_device_ids.device_id,0.9285714285714286,0,0.8877755511022044,0.59,0.59,0.59,0.57,0.59,0.58,0.60,0.61,0.60,0.58,0.58,0.60,0.60,0.58,0.58,0.54,0.61,0.59,0.55,0.59,0.58,0.57,0.57,0.59,0.57,14.60,0.58,false
444,end_device_ids.device_id,1,0,0.8897795591182365,0.45,0.44,0.43,0.46,0.46,0.45,0.45,0.46,0.44,0.44,0.44,0.45,0.45,0.43,0.45,0.45,0.45,0.45,0.45,0.45,0.43,0.43,0.44,0.46,0.45,11.16,0.45,false
445,end_device_ids.device_id,0.42857142857142855,0,0.8917835671342685,0.46,0.49,0.49,0.51,0.50,0.48,0.49,0.50,0.50,0.48,0.46,0.48,0.49,0.49,0.50,0.50,0.47,0.47,0.50,0.47,0.48,0.49,0.48,0.48,0.47,12.13,0.49,false
