id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
836,i_uiipu,311.2,month_day_hour_min,836,0.52,0.48,0.46,0.50,0.49,0.48,0.44,0.47,0.50,0.45,0.47,0.45,0.49,0.49,0.45,0.48,0.48,0.46,0.45,0.43,0.45,0.45,0.47,0.41,0.46,11.68,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
837,i_uiipu,310.73,month_day_hour_min,837,0.50,0.47,0.42,0.48,0.47,0.49,0.44,0.49,0.54,0.41,0.46,0.47,0.47,0.47,0.46,0.47,0.47,0.45,0.46,0.46,0.46,0.48,0.45,0.46,0.45,11.65,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
838,i_uiipu,318.87,month_day_hour_min,838,0.49,0.49,0.45,0.45,0.46,0.45,0.45,0.44,0.47,0.42,0.40,0.45,0.47,0.48,0.43,0.46,0.45,0.46,0.43,0.43,0.45,0.44,0.46,0.38,0.43,11.19,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
839,i_uiipu,342.47,month_day_hour_min,839,0.44,0.47,0.46,0.48,0.46,0.43,0.47,0.44,0.49,0.44,0.41,0.47,0.46,0.48,0.44,0.53,0.44,0.43,0.43,0.45,0.43,0.44,0.44,0.40,0.42,11.25,0.45,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
840,i_uiipu,348.6,month_day_hour_min,840,0.48,0.50,0.43,0.50,0.46,0.49,0.48,0.48,0.52,0.44,0.49,0.49,0.51,0.50,0.49,0.49,0.46,0.50,0.47,0.47,0.44,0.46,0.44,0.46,0.42,11.87,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
841,i_uiipu,363.73,month_day_hour_min,841,0.50,0.47,0.49,0.50,0.51,0.47,0.48,0.49,0.50,0.41,0.43,0.47,0.46,0.47,0.48,0.52,0.46,0.46,0.44,0.45,0.46,0.49,0.48,0.43,0.43,11.75,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
842,i_uiipu,381.07,month_day_hour_min,842,0.53,0.53,0.51,0.53,0.54,0.56,0.50,0.51,0.53,0.50,0.45,0.54,0.51,0.51,0.51,0.54,0.51,0.54,0.46,0.51,0.49,0.51,0.55,0.46,0.50,12.83,0.51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
843,i_uiipu,379.13,month_day_hour_min,843,0.57,0.57,0.54,0.54,0.54,0.52,0.51,0.53,0.52,0.52,0.47,0.54,0.53,0.53,0.55,0.55,0.47,0.53,0.47,0.54,0.49,0.51,0.54,0.47,0.49,13.04,0.52,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
844,i_uiipu,379.6,month_day_hour_min,844,0.54,0.55,0.53,0.54,0.54,0.54,0.50,0.50,0.52,0.52,0.46,0.57,0.52,0.51,0.53,0.54,0.48,0.52,0.46,0.54,0.49,0.52,0.54,0.47,0.49,12.92,0.52,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
845,i_uiipu,379.27,month_day_hour_min,845,0.52,0.50,0.50,0.54,0.50,0.48,0.50,0.49,0.51,0.49,0.45,0.53,0.50,0.50,0.52,0.52,0.46,0.53,0.45,0.51,0.48,0.47,0.52,0.46,0.45,12.38,0.50,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
