month,day,hour,min,n_px,ce_px,cs_px
7,12,9,15,3.32,0,73.02
7,12,9,45,3.27,0,40.85
7,12,10,0,3.24,0,48.61
7,12,11,0,3.15,0,25.95
7,12,12,0,3.07,3.95,12.87
7,12,12,30,3.03,1.45,17.41
7,12,14,30,2.88,9.74,37.9
7,12,15,15,2.8,0,61.15
7,12,19,30,2.81,107.55,0
7,12,20,15,2.8,99.01,0
7,12,22,0,2.73,12.06,14.71
7,12,23,45,2.73,239.05,0
7,13,0,45,2.79,250.72,0
7,13,2,30,2.97,278.17,0
7,13,4,15,3.12,232.74,0
7,13,5,0,3.18,173.12,0
7,13,6,45,3.22,105.76,0
7,13,8,30,3.07,0,113.33
7,13,12,15,2.58,0,101.47
7,13,13,0,2.48,0,115.5
7,13,13,30,2.41,5.21,30.9
7,13,14,45,2.32,92.59,0
7,13,17,0,2.34,162.66,0
7,13,18,45,2.41,123.03,0
7,13,20,15,2.38,110.16,0
7,14,1,0,2.39,283.18,0
7,14,1,15,2.42,301.99,0
7,14,2,30,2.55,314.04,0
7,14,2,45,2.58,323.01,0
7,14,5,45,3.02,478.59,0
7,14,6,0,3.07,475.84,0
7,14,7,30,3.24,94.47,0
7,14,8,30,3.18,0,76.96
7,14,9,15,3.09,0,143.76
7,14,9,30,3.05,0,159.67
7,14,11,30,2.78,12.2,2.99
7,14,11,45,2.77,29.17,2.08
7,14,13,30,2.66,15.01,6.17
7,14,14,30,2.61,33.37,0
7,14,14,45,2.6,52.23,0
7,14,16,15,2.57,120.28,0
7,14,18,45,2.58,102.77,0
7,14,20,15,2.54,78.03,0
7,14,20,45,2.52,43.49,0.77
7,14,21,30,2.48,0,42.71
7,14,21,45,2.46,1.83,20.74
7,14,23,0,2.4,136.86,0
7,15,0,0,2.45,192.34,0
7,15,2,0,2.61,245.51,0
7,15,2,45,2.67,245.47,0
7,15,4,45,2.82,222.91,0
7,15,5,0,2.83,179.89,0
7,15,5,30,2.85,160.31,0
7,15,5,45,2.86,192.51,0
7,15,6,30,2.87,80.01,0
7,15,6,45,2.87,120.51,0
7,15,7,0,2.87,81.36,0
7,15,9,45,2.54,0,198.64
7,15,10,0,2.49,0,184.98
7,15,10,45,2.36,0,163.51
7,15,12,45,2.11,0,45.73
7,15,15,15,1.92,7.15,3.95
7,15,16,15,1.87,132.55,0
7,15,17,30,1.87,123.89,0
7,15,18,30,1.87,87.97,0
7,15,23,30,1.81,390.19,0
7,16,0,45,1.99,390.87,0
7,16,2,15,2.3,511.91,0
7,16,2,45,2.41,534.18,0
7,16,3,45,2.67,576.63,0
7,16,4,45,2.94,542.15,0
7,16,5,0,3,532.16,0
7,16,5,30,3.12,511.59,0
7,16,6,15,3.3,527.25,0
7,16,7,15,3.52,346.79,0
7,16,7,45,3.58,184.23,0
7,16,8,30,3.58,3.67,22.39
7,16,10,0,3.36,0,176.13
7,16,10,45,3.26,0,92.15
7,16,11,0,3.22,0,99.29
7,16,11,30,3.15,0,98.51
7,16,14,45,2.83,0,60.05
7,16,18,15,2.73,86.28,0
7,16,19,30,2.68,12.63,2.16
7,16,22,45,2.49,43.73,1.88
7,16,23,45,2.59,332.08,0
7,17,1,0,2.67,260.08,0
7,17,1,45,2.74,273.24,0
7,17,3,15,2.92,326.59,0
7,17,3,30,2.95,340.91,0
7,17,4,0,3.02,409.73,0
7,17,4,30,3.11,479.13,0
7,17,5,0,3.22,463.07,0
7,17,5,45,3.37,466.33,0
7,17,6,0,3.42,456.11,0
7,17,6,30,3.52,405.67,0
7,17,7,15,3.66,357.54,0
7,17,8,0,3.75,216.48,0
7,17,8,30,3.77,117,0
7,17,9,0,3.76,61.57,0
7,17,10,30,3.65,0,60.03
7,17,10,45,3.62,0,54.15
7,17,11,15,3.56,0,83.77
7,17,12,0,3.48,0,74.03
7,17,12,15,3.45,0,84.59
7,17,12,45,3.39,7.04,2.9
7,17,13,45,3.33,53.14,0
7,17,14,30,3.28,5.16,15.24
7,17,15,30,3.23,187.15,0
7,17,16,30,3.25,140.71,0
7,17,18,0,3.28,116.32,0
7,17,18,15,3.28,106.62,0
7,17,18,30,3.28,119.32,0
7,17,19,0,3.27,80.69,0
7,17,20,0,3.26,100.07,0
7,17,20,45,3.22,1.25,15.93
7,17,21,45,3.12,0,97.95
7,18,0,0,3.11,234.39,0
7,18,1,45,3.25,372.39,0
7,18,2,0,3.28,513.46,0
7,18,3,45,3.61,451.11,0
7,18,5,45,3.93,365.16,0
7,18,6,15,3.99,242.14,0
7,18,7,0,4,98.37,0
7,18,8,30,3.93,0,172.07
7,18,12,15,3.33,1.79,20.88
7,18,12,45,3.29,5.06,28.78
7,18,14,45,3.13,0,21.27
7,18,15,0,3.1,19.33,1.83
7,18,15,45,3.06,72.61,0
7,18,16,0,3.05,55.36,0
7,18,17,30,2.98,27.25,0.72
7,18,17,45,2.97,89.99,0
7,18,19,15,2.95,54.4,0
7,18,20,45,2.85,3.43,26.9
7,18,21,0,2.82,0.97,33.12
7,18,21,30,2.76,0,42.67
7,18,22,45,2.68,191.56,0
7,19,0,0,2.75,305.11,0
7,19,0,15,2.77,300.53,0
7,19,0,30,2.79,335.02,0
7,19,3,0,3.09,435.95,0
7,19,3,45,3.22,441.46,0
7,19,4,30,3.36,444.63,0
7,19,6,30,3.63,218.08,0
7,19,6,45,3.64,146.18,0
7,19,8,15,3.57,0,122.78
7,19,9,0,3.45,0,177.81
7,19,9,15,3.41,0,176.12
7,19,11,30,3.04,0,159.91
7,19,12,30,2.94,28.69,0
7,19,12,45,2.93,10.61,5.78
7,19,14,30,2.82,3.09,10.3
7,19,15,0,2.79,0,81.11
7,19,15,30,2.73,0,71.14
7,19,17,15,2.71,34.59,0
7,19,18,0,2.69,102.09,0
7,19,19,0,2.67,73.26,0
7,19,22,0,2.58,154.09,0
7,19,23,30,2.58,185.42,0
7,20,2,15,2.84,287.08,0
7,20,3,15,2.95,237.27,0
7,20,6,15,3.11,193.96,0
7,20,10,15,2.76,0,147.38
7,20,11,45,2.55,0,162.51
7,20,12,45,2.44,6.99,6.35
7,20,13,30,2.4,17.65,5.78
7,20,14,0,2.38,16.97,1.16
7,20,15,0,2.28,0,91.13
7,20,18,45,2.25,33.07,0.05
7,20,19,45,2.21,4.53,8.64
7,20,21,15,2.13,0.48,17.27
7,20,23,15,2.06,157.9,0
7,21,0,15,2.19,353.87,0
7,21,2,0,2.54,472.03,0
7,21,2,30,2.65,449.07,0
7,21,2,45,2.7,464.86,0
7,21,3,15,2.82,533.03,0
7,21,5,45,3.46,492.62,0
7,21,7,0,3.6,117.1,0
7,21,7,30,3.61,70.89,0
7,21,8,0,3.6,26.14,3.32
7,21,10,30,3.32,0,141.21
7,21,11,30,3.16,0,210.15
7,21,12,15,3.03,0,202.73
7,21,12,30,2.99,43.35,59.32
7,21,12,45,2.97,60.01,0
7,21,16,15,2.76,47.45,0
7,21,18,15,2.81,74.07,0
7,21,18,30,2.81,44.9,0
7,21,19,15,2.78,22.03,0.14
7,21,20,45,2.67,9.4,18.91
7,21,21,0,2.66,15.14,5.69
7,21,22,15,2.57,7.96,5.44
7,21,23,0,2.54,92.01,0
7,22,4,30,3.12,467.79,0
7,22,6,0,3.37,300.65,0
7,22,6,45,3.44,62.83,0
7,22,7,15,3.43,26.18,0
7,22,8,15,3.37,0,205.09
7,22,9,0,3.24,0,189.19
7,22,9,45,3.12,0,165.7
7,22,10,0,3.08,0,159.19
7,22,10,30,3.01,0,131.41
7,22,11,30,2.87,0,131.53
7,22,12,15,2.77,0,70.65
7,22,13,15,2.69,0,34.34
7,22,14,0,2.62,0,117.43
7,22,14,45,2.52,0,127.94
7,22,16,0,2.37,28.74,1.45
7,22,16,30,2.35,63.61,0
7,22,16,45,2.34,60.91,0
7,22,17,0,2.34,40.93,0
7,22,19,0,2.29,7.33,6.36
7,22,19,15,2.27,24.61,0.05
7,22,21,45,2.07,10.23,2.85
7,22,22,0,2.05,9.45,9.36
7,22,22,30,2.02,85.8,0
7,23,0,0,2.15,335.09,0
7,23,0,15,2.18,304.79,0
7,23,2,30,2.57,449.95,0
7,23,6,0,3.42,429.49,0
7,23,6,30,3.52,375.35,0
7,23,7,0,5.385,452.895,0
7,23,7,15,3.62,289.93,0
7,23,7,30,3.64,267.4,0
7,23,9,30,3.54,0,180.6
7,23,10,30,3.37,0,197.83
7,23,11,0,3.29,0,198.2
7,23,13,30,2.96,0,44.37
7,23,14,45,2.81,0,81.93
7,23,15,0,2.79,0,107.68
7,23,15,45,2.71,0.15,30.4
7,23,16,15,2.69,62.39,0
7,23,20,30,2.52,0,77.25
7,23,21,45,2.39,0,28.4
7,23,22,15,2.35,31.1,3.38
7,23,22,30,2.34,139.52,0
7,24,0,45,2.46,267.85,0
7,24,3,30,2.85,391.73,0
7,24,5,30,3.21,414.15,0
7,24,6,45,3.42,344.18,0
7,24,7,30,3.51,310.73,0
7,24,7,45,3.54,293.85,0
7,24,8,15,3.59,131.37,0
7,24,9,0,3.56,0,65.45
7,24,9,45,3.48,0,106.09
7,24,16,0,2.78,11.47,2.71
7,24,16,15,2.76,26.53,1.11
7,24,21,45,2.59,0,93.71
7,24,22,0,2.56,23.43,3.95
7,24,22,45,2.53,78.33,0
7,24,23,15,2.53,299.82,0
7,25,0,30,2.7,404.17,0
7,25,0,45,2.75,444.26,0
7,25,2,30,3.08,433.05,0
7,25,3,0,3.17,429.11,0
7,25,4,15,3.41,409.44,0
7,25,4,30,3.45,409.13,0
7,25,4,45,3.49,397.71,0
7,25,5,45,3.63,309.99,0
7,25,7,30,3.7,0,54.2
7,25,8,0,3.65,0,131.38
7,25,9,30,3.39,0,208.66
7,25,9,45,3.35,0,197.01
7,25,10,15,3.23,0,400.37
7,25,13,15,2.68,0,98.58
7,25,14,0,2.58,0,158.09
7,25,15,0,2.43,6.12,10.07
7,25,15,15,2.41,6.65,6.65
7,25,16,0,2.36,24.36,2.75
7,25,16,45,2.33,59.99,0
7,25,17,45,2.29,47.69,0
7,25,20,15,3.24,0,128.82
7,25,20,45,2.1,0.15,30.39
7,25,21,45,2.01,0,36.17
7,26,0,30,2.24,436.29,0
7,26,2,0,2.55,490.07,0
7,26,3,30,2.89,441.89,0
7,26,7,15,3.52,68.43,0
7,26,8,0,3.48,0,51.59
7,26,8,15,3.46,0,54.06
7,26,9,0,3.37,0,231.52
7,26,9,45,3.19,0,138.02
7,26,10,30,3.08,0,128.72
7,26,11,0,3.01,0,133.39
7,26,11,45,2.89,0,135.31
7,26,12,15,2.83,0,42.06
7,26,13,0,2.75,0,151.61
7,26,14,15,2.59,7.77,9.6
7,26,15,15,2.52,53.53,0
7,26,15,30,2.52,26.52,0.29
7,26,15,45,2.5,23.87,0.91
7,26,19,30,2.39,0,32.49
7,26,20,0,2.34,0.05,26.39
7,26,20,30,2.3,0,136.67
7,26,21,45,2.14,0,27.6
7,26,23,0,2.09,248.69,0
7,27,0,0,2.19,342.55,0
7,27,2,15,2.59,433.27,0
7,27,3,0,2.73,408.57,0
7,27,3,15,2.77,401.91,0
7,27,4,30,3,434.07,0
7,27,4,45,3.05,432.68,0
7,27,5,0,3.09,385.17,0
7,27,7,15,3.35,46.63,0.63
7,27,8,30,3.26,0,81.46
7,27,10,30,2.94,0,222.5
7,27,12,0,2.66,0,98.81
7,27,13,15,2.54,2.7,14.75
7,27,15,0,2.41,0.09,35.45
7,27,16,0,2.33,0.58,16.06
7,27,17,45,2.35,138.02,0
7,27,20,15,2.27,31.98,0
7,27,22,15,2.05,10.21,17.13
7,28,1,30,2.55,483.59,0
7,28,5,0,3.38,510.18,0
7,28,10,0,3.42,0,163.2
7,28,12,15,3.05,1.98,99.83
7,28,12,45,3,13.65,1.31
7,28,14,0,2.92,0.39,26.14
7,28,14,15,2.9,0,32.84
7,28,14,45,2.86,0,70.26
7,28,15,30,2.78,2.8,28.7
7,28,15,45,2.76,16.35,1.29
7,28,18,15,2.71,80.82,0
7,28,19,0,2.69,28.8,0.73
7,28,21,30,2.51,0,110.1
7,28,22,0,2.44,0,80.36
7,28,22,30,2.39,63.57,0
7,28,23,15,2.39,269.86,0
7,29,0,45,2.61,422.32,0
7,29,2,15,2.89,397,0
7,29,3,30,3.12,460.37,0
7,29,3,45,3.17,467.93,0
7,29,6,45,3.62,155.15,0
7,29,7,0,3.63,64.92,0
7,29,7,15,3.63,83.35,0
7,29,8,15,3.55,0,175.24
7,29,9,0,3.41,0,318.67
7,29,9,15,3.35,0,330.54
7,29,9,30,3.29,0,320.07
7,29,11,15,2.94,0,24.21
7,29,13,0,2.76,0,29.03
7,29,14,0,2.67,0,26.39
7,29,14,15,2.65,0,17.71
7,29,17,45,2.44,123.47,0
7,29,18,0,2.44,131.37,0
7,29,21,0,2.27,0,86.47
7,29,22,15,2.12,0,14.94
7,29,23,15,2.1,372.93,0
7,30,0,15,2.25,409.15,0
7,30,2,45,2.77,542.49,0
7,30,3,15,2.89,543.15,0
7,30,4,15,3.14,572.19,0
7,30,5,30,3.46,476.31,0
7,30,6,30,3.65,409.2,0
7,30,7,30,3.79,100.93,0
7,30,8,15,3.76,0.39,29.09
7,30,8,30,3.75,0,57.07
7,30,11,45,3.26,0,219.38
7,30,12,0,3.22,0,163.14
7,30,12,15,3.18,0,162.17
7,30,12,30,3.14,0,199.47
7,30,12,45,3.1,0,117.47
7,30,15,30,2.77,0,74.33
7,30,17,0,2.67,191.41,0
7,30,20,15,2.63,0,72.29
7,31,0,0,2.57,316.93,0
7,31,5,30,3.43,444.73,0
7,31,6,30,3.63,444.49,0
7,31,8,15,3.88,131.02,0
7,31,9,45,3.8,0,131.17
7,31,10,15,3.72,0,175.53
7,31,10,45,3.64,0,175.4
7,31,11,45,3.48,0,134.23
7,31,12,0,3.44,0,85.11
7,31,12,45,3.35,0,32.84
7,31,13,0,3.33,0,65.34
7,31,15,30,3.07,4.2,23.04
7,31,15,45,3.05,22.17,0.91
7,31,19,0,2.87,57.34,11.67
7,31,20,30,2.87,111.53,0
7,31,20,45,2.86,37.01,1.78
7,31,22,45,2.75,138.35,0
7,31,23,45,2.85,407.5,0
8,1,1,45,3.22,437.7,0
8,1,2,0,3.26,434.02,0
8,1,2,30,3.35,461.99,0
8,1,2,45,3.39,485.19,0
8,1,5,30,3.82,313.65,0
8,1,7,45,3.95,8.2,95.05
8,1,8,15,3.88,0,153.35
8,1,9,30,3.59,0,275.02
8,1,12,0,3.11,6.99,19.23
8,1,12,30,3.08,0,42.96
8,1,15,30,2.8,73.3,0
8,1,16,45,2.77,136.35,0
8,1,17,0,2.77,138.46,0
8,1,18,15,2.77,94.34,0
8,1,19,30,2.76,44.27,0.19
8,1,20,0,2.73,14.37,3.87
8,1,21,15,2.64,2.55,55.51
8,2,0,15,2.64,343.45,0
8,2,1,15,2.79,426.12,0
8,2,1,30,2.83,456.31,0
8,2,2,45,3.09,486.55,0
8,2,3,0,3.14,465.9,0
8,2,3,30,3.24,484.19,0
8,2,4,0,3.35,510.6,0
8,2,4,15,3.41,539.35,0
8,2,5,15,3.65,496.38,0
8,2,6,15,3.83,213.07,0
8,2,8,30,3.76,0,214.59
8,2,11,0,3.25,0,106.57
8,2,11,45,3.15,0.29,30.39
8,2,14,15,2.88,0,16.74
8,2,15,15,2.77,0,49.76
8,2,15,30,2.74,1.11,28.55
8,2,16,45,2.69,175.88,0
8,2,18,0,2.71,156.73,0
8,2,18,45,2.72,248.42,0
8,2,19,15,2.75,228.75,0
8,2,19,30,2.76,212.58,0
8,2,20,15,2.79,152.68,0
8,2,20,30,2.79,133.67,0
8,2,22,45,2.76,167.77,0
8,2,23,30,2.81,331.35,0
8,3,0,30,2.95,397.05,0
8,3,0,45,2.99,434.47,0
8,3,1,15,3.08,433.45,0
8,3,2,0,3.21,411.51,0
8,3,2,30,3.29,387.05,0
8,3,3,45,3.47,427.23,0
8,3,4,30,3.59,382.53,0
8,3,4,45,3.63,353.83,0
8,3,5,45,3.74,333.53,0
8,3,6,15,3.79,261.59,0
8,3,6,30,3.81,137.73,0.58
8,3,9,0,3.5,0,162.03
8,3,10,15,3.29,0,283.03
8,3,10,30,3.23,0,285.55
8,3,12,0,2.92,0.87,85.94
8,3,17,45,2.53,31.49,0.24
8,3,18,0,2.52,9.93,23.29
8,3,18,30,2.47,0,50.35
8,3,19,15,2.4,35.83,0.09
8,3,19,45,2.37,29.22,0.58
8,3,20,0,2.36,28.02,2.65
8,3,20,30,2.32,1.35,44.8
8,3,21,0,2.27,2.41,22.38
8,3,21,15,3.3600000000000003,71.85,0.07500000000000001
8,3,22,45,2.2,190.39,0
8,4,0,0,2.34,328.13,0
8,4,0,15,2.37,395.41,0
8,4,3,0,2.88,452,0
8,4,3,30,2.97,464.78,0
8,4,5,30,3.38,515.72,0
8,4,12,0,2.96,0,131.61
8,4,12,45,2.85,0,107.21
8,4,16,45,2.48,162.86,0
8,4,18,0,2.47,123.6,0
8,4,18,15,2.47,74.65,0
8,4,19,45,2.44,81.25,0
8,4,20,15,2.42,38.3,0
8,4,20,45,2.39,41.47,0
8,4,21,15,2.37,7.09,2.83
8,4,21,45,2.34,103.25,0
8,4,23,15,2.4,304.59,0
8,5,0,15,2.52,402.71,0
8,5,3,45,3.1,430.37,0
8,5,8,45,3.43,0,291.04
8,5,11,45,2.82,0,216.68
8,5,15,0,2.43,0,110.09
8,5,15,30,2.37,70.7,0
8,5,16,15,2.35,82.17,0
8,5,18,15,2.4,110.35,0
8,5,20,30,2.39,39.45,0.48
8,5,21,0,2.36,61.29,0
8,5,21,15,2.35,55.3,0
8,5,21,30,2.34,47.69,0.53
8,5,23,30,2.41,387.24,0
8,6,0,0,2.49,304.79,0
8,6,1,15,2.65,397.39,0
8,6,2,45,2.92,586.61,0
8,6,4,0,3.23,477.67,0
8,6,7,0,3.71,250.53,0
8,6,7,15,3.73,207.81,0
8,6,12,45,3.05,44.07,0.05
8,6,13,45,2.96,4.96,9.78
8,6,14,30,2.89,0.48,35.63
8,6,15,15,2.82,28.83,0.19
8,6,17,15,2.72,91.25,0
8,6,18,15,2.73,108.47,0
8,6,18,45,2.74,145.5,0
8,6,19,15,2.75,5.35,50.78
8,6,19,30,2.73,0,40.23
8,6,20,15,2.67,1.35,18.8
8,6,21,0,2.61,100.07,0
8,6,21,15,2.61,151.19,0
8,6,22,30,2.63,159.43,0
8,6,23,30,2.72,398.63,0
8,6,23,45,2.76,421.4,0
8,7,0,30,2.86,175.87,0
8,7,1,30,2.95,354.15,0
8,7,2,45,3.18,484.03,0
8,7,4,45,3.68,519.04,0
8,7,5,30,3.84,449.75,0
8,7,5,45,3.9,478.31,0
8,7,8,45,4.14,0,66.74
8,7,9,0,4.11,0,62.25
8,7,10,30,3.96,0,70.41
8,7,11,30,3.85,0,70.68
8,7,13,0,3.7,42.06,25.08
8,7,13,15,3.69,0,125.19
8,7,13,45,3.62,0,147.62
8,7,14,0,3.58,0,145.31
8,7,14,15,3.54,0,191.16
8,7,15,45,3.28,0,134.45
8,7,16,15,3.21,0,130.68
8,7,16,45,3.14,0,108.22
8,7,17,15,3.07,0,124.81
8,7,18,45,3.06,143.33,0
8,7,19,30,3.07,140.92,0
8,7,21,45,2.94,0,39.45
8,7,23,30,2.95,299.82,0
8,8,0,30,3.05,336.96,0
8,8,1,30,3.19,393.51,0
8,8,1,45,3.23,372.1,0
8,8,3,0,3.42,371.63,0
8,8,3,15,3.45,345.21,0
8,8,4,0,5.324999999999999,544.575,0
8,8,4,30,3.62,374.71,0
8,8,6,30,3.83,224,0
8,8,7,30,3.84,22.57,34.83
8,8,10,0,3.49,0,280.38
8,8,11,15,4.7700000000000005,0,384.67499999999995
8,8,13,15,2.89,0,58.21
8,8,14,0,2.82,0,59.17
8,8,16,0,2.64,145.17,0
8,8,16,15,2.64,153.56,0
8,8,18,45,2.76,205.25,0
8,8,19,0,2.78,155.37,0
8,8,21,45,2.74,2.13,8.63
8,8,22,0,2.73,17.89,0.48
8,8,22,45,2.72,182.53,0
8,8,23,0,2.73,220.11,0
8,9,0,0,2.83,282.33,0
8,9,1,15,2.98,348.22,0
8,9,4,0,3.44,440.64,0
8,9,5,45,3.68,240.78,0
8,9,7,30,3.79,64.97,0
8,9,9,30,3.53,0,257.23
8,9,9,45,5.205,0,664.2
8,9,10,30,3.2,0,250.93
8,9,12,0,2.91,0,203.95
8,9,12,45,2.81,0,59.8
8,9,13,15,2.76,0,29.81
8,9,13,30,2.74,0,62.99
8,9,14,0,2.69,3.13,102.09
8,9,16,45,2.59,277.77,0
8,9,17,45,2.7,296.09,0
8,9,18,30,2.77,269.97,0
8,9,19,15,2.83,210.71,0
8,9,19,30,2.84,292.44,0
8,9,19,45,2.85,152.49,0
8,9,20,0,2.86,103.21,0
8,9,20,15,2.86,81.46,0
8,9,21,15,2.82,9.79,1.3
8,9,22,0,2.75,80.25,0
8,9,23,45,2.82,272.67,0
8,10,1,0,2.96,318.71,0
8,10,1,30,3.02,351.19,0
8,10,2,45,3.21,346.65,0
8,10,4,45,3.52,381.75,0
8,10,7,30,3.75,28.79,0
8,10,7,45,3.73,3.81,10.75
8,10,8,30,3.65,0,167.19
8,10,9,45,3.43,0,233.03
8,10,10,15,3.31,0,259.73
8,10,10,30,3.26,0,275.37
8,10,10,45,3.2,0,244.99
8,10,11,15,3.09,0,213.15
8,10,12,30,2.86,9.31,24.99
8,10,13,15,2.8,0,30.13
8,10,13,45,2.75,0,43.65
8,10,14,0,2.73,0,130.73
8,10,14,30,2.65,0,123.45
8,10,18,0,2.63,252.37,0
8,10,20,0,2.75,107.48,0
8,10,21,45,2.67,0,42.06
8,10,22,15,2.64,127.41,0
8,11,0,0,2.77,241.51,0
8,11,4,45,3.52,433.7,0
8,11,5,15,3.61,373.65,0
8,11,6,30,3.8,398.88,0
8,11,6,45,3.84,352.47,0
8,11,7,0,3.88,225.75,0
8,11,7,30,3.9,196.56,0
8,11,8,45,3.86,0,160.53
8,11,10,0,5.475,0,289.275
8,11,11,0,3.48,0,159.57
8,11,14,0,3.13,0,149.7
8,11,14,45,3.01,0,119.89
8,11,15,15,2.95,0,96.65
8,11,15,30,2.92,0,86.57
8,11,18,0,2.86,118.78,0
8,11,20,15,2.86,136.38,0
8,11,23,15,2.92,279.36,0
8,11,23,45,2.96,291.67,0
8,12,1,15,3.14,224.97,0
8,12,1,30,3.16,331.5,0
8,12,2,0,3.22,325.61,0
8,12,3,15,3.37,342.54,0
8,12,3,30,3.41,366.46,0
8,12,3,45,3.44,392.85,0
8,12,4,0,3.48,343.32,0
8,12,4,30,3.54,337.92,0
8,12,6,30,3.72,204.9,0
8,12,7,0,3.75,216.24,0
8,12,8,0,3.79,97.35,0
8,12,8,30,3.76,0,131.47
8,12,8,45,3.72,4.49,13.5
8,12,9,30,3.66,0,59.76
8,12,9,45,3.63,0,61.29
8,12,12,15,3.38,0,76.31
8,12,12,45,3.32,0,150.59
8,12,14,30,3.06,0,119.89
8,12,17,0,2.84,132.57,0
8,12,18,15,2.83,52.27,0
8,12,19,30,2.77,27.01,1.16
8,12,20,30,2.71,11.33,5.83
8,12,21,0,2.68,51.9,0
8,12,21,30,2.66,91.81,0
8,12,22,30,2.67,210.01,0
8,12,23,15,2.72,249.75,0
8,13,1,30,2.93,314.77,0
8,13,2,0,3,418.54,0
8,13,2,15,3.05,420.39,0
8,13,5,30,3.67,286.84,0
8,13,6,0,3.72,185.17,0
8,13,7,30,3.85,188.12,0
8,13,8,0,3.85,0,73.59
8,13,8,30,3.81,0,68.23
8,13,11,0,3.42,0,227.53
8,13,11,15,3.37,0,231.25
8,13,12,0,3.27,0,55.85
8,13,13,0,3.17,0,104.11
8,13,15,0,2.94,0,34.82
8,13,16,15,2.88,26.81,0.09
8,13,18,0,2.86,118.41,0
8,13,18,15,2.86,109.67,0
8,13,20,0,2.81,1.01,21.13
8,13,21,30,2.74,29.23,1.15
8,13,23,45,2.87,400.46,0
8,14,0,30,2.97,323.17,0
8,14,1,0,3.05,349.44,0
8,14,2,45,3.35,426.36,0
8,14,3,0,3.4,425.89,0
8,14,5,45,3.8,326.43,0
8,14,6,30,3.93,291.18,0
8,14,11,30,3.77,0,202.19
8,14,12,45,3.55,52.51,0
8,14,14,30,3.33,0,66.51
8,14,15,45,3.22,2.84,7.92
8,14,16,30,3.17,121.25,0
8,14,17,0,3.18,168.36,0
8,14,17,15,3.19,143.75,0
8,14,17,30,3.19,122.16,0
8,14,18,0,3.19,103.04,0
8,14,18,30,3.19,88.44,0
8,14,19,15,3.18,54.06,0
8,14,19,30,3.18,37.67,0
8,14,19,45,3.17,41.03,0
8,14,20,15,3.14,0,98.1
8,14,21,15,3.03,0,44.03
8,14,22,30,2.93,42.19,2.27
8,15,0,15,2.97,201.48,0
8,15,0,45,3.01,288.63,0
8,15,1,15,3.06,283.75,0
8,15,2,0,3.13,332.17,0
8,15,2,45,3.23,382.48,0
8,15,6,0,3.65,310.53,0
8,15,6,30,3.71,282.69,0
8,15,10,15,3.45,0,246.05
8,15,10,30,3.39,0,253.66
8,15,15,0,2.77,16.87,0.87
8,15,15,15,2.76,28.74,0
8,15,16,15,2.71,74.79,0
8,15,18,15,2.68,109.57,0
8,16,1,0,2.68,400.9,0
8,16,1,15,2.72,410.74,0
8,16,1,30,2.76,416.52,0
8,16,2,0,2.85,382.37,0
8,16,3,15,3.06,419.75,0
8,16,4,15,3.25,417.11,0
8,16,5,45,3.51,490.98,0
8,16,6,45,3.67,192.71,0
8,16,8,0,3.69,0.67,12.87
8,16,8,30,3.65,0,61
8,16,12,0,3.06,0,143.42
8,16,12,15,3.02,0,151.14
8,16,12,30,2.98,0,55.22
8,16,13,0,2.94,0,28.98
8,16,15,0,2.78,4.34,16.15
8,16,15,15,2.77,0,17.16
8,16,16,0,2.73,61.44,0
8,16,16,45,4.050000000000001,120.44999999999999,0
8,16,17,30,2.69,126.64,0
8,16,18,0,2.69,114,0
8,17,0,0,2.52,376.3,0
8,17,0,30,2.59,380.79,0
8,17,1,15,2.72,405.6,0
8,17,2,15,2.89,395.49,0
8,17,2,30,2.93,445.74,0
8,17,3,15,3.07,421.3,0
8,17,4,15,3.26,395.87,0
8,17,4,30,3.3,387.05,0
8,17,5,30,3.43,345.2,0
8,17,7,0,3.59,342.17,0
8,17,10,45,3.22,0,99.97
8,17,12,0,3.04,0,136.28
8,17,13,15,2.86,1.21,29.32
8,17,14,15,4.155,9.120000000000001,5.34
8,17,15,15,2.71,42.67,0
8,17,17,0,2.64,77.21,0
8,17,17,15,2.64,88.06,0
8,17,18,0,2.64,154.27,0
8,17,18,30,2.65,147.95,0
8,17,18,45,2.66,31.06,1.35
8,17,19,45,2.61,41.41,0
8,17,21,30,2.51,2.07,14.95
8,17,22,15,2.48,45.75,0
8,18,0,45,2.68,446.8,0
8,18,3,45,3.29,545.48,0
8,18,4,15,3.41,394.48,0
8,18,5,30,3.59,356.77,0
8,18,5,45,3.63,358.79,0
8,18,6,45,3.75,284.18,0
8,18,7,15,3.8,230.37,0
8,18,7,30,3.82,170.8,0
8,18,10,45,3.39,0,76.05
8,18,11,30,3.31,0,62.17
8,18,11,45,3.29,0,70.16
8,18,12,0,3.26,0,57.33
8,18,12,30,3.22,0,116.08
8,18,13,0,3.15,4.91,7.71
8,18,14,0,3.08,2.8,13.01
8,18,14,45,3.03,16.97,2.94
8,18,18,30,2.99,109.81,0
8,18,19,30,2.98,74.37,0
8,18,19,45,2.98,20.45,2.66
8,18,20,15,2.95,0,137.58
8,18,21,0,2.85,0,96.77
8,19,0,0,2.78,372.44,0
8,19,0,15,2.82,292.25,0
8,19,0,30,2.85,329.57,0
8,19,3,15,3.26,351.07,0
8,19,4,15,3.41,340.18,0
8,19,5,30,3.57,277.1,0
8,19,5,45,3.59,303.57,0
8,19,6,0,3.62,258.49,0
