received_at,uplink_message.rx_metadata.0.location.latitude,uplink_message.rx_metadata.0.location.longitude,uplink_message.rx_metadata.0.location.altitude,uplink_message.rx_metadata.0.gateway_ids.gateway_id,uplink_message.rx_metadata.0.gateway_ids.eui,uplink_message.rx_metadata.0.location.source,uplink_message.rx_metadata.1.location.latitude,uplink_message.rx_metadata.1.location.longitude,uplink_message.rx_metadata.1.location.altitude,uplink_message.rx_metadata.1.gateway_ids.gateway_id,uplink_message.rx_metadata.1.gateway_ids.eui,uplink_message.rx_metadata.1.location.source,uplink_message.rx_metadata.2.location.latitude,uplink_message.rx_metadata.2.location.longitude,uplink_message.rx_metadata.2.location.altitude,uplink_message.rx_metadata.2.gateway_ids.gateway_id,uplink_message.rx_metadata.2.gateway_ids.eui,uplink_message.rx_metadata.2.location.source,uplink_message.rx_metadata.3.location.latitude,uplink_message.rx_metadata.3.location.longitude,uplink_message.rx_metadata.3.location.altitude,uplink_message.rx_metadata.3.gateway_ids.gateway_id,uplink_message.rx_metadata.3.gateway_ids.eui,uplink_message.rx_metadata.3.location.source,uplink_message.rx_metadata.4.location.latitude,uplink_message.rx_metadata.4.location.longitude,uplink_message.rx_metadata.4.location.altitude,uplink_message.rx_metadata.4.gateway_ids.gateway_id,uplink_message.rx_metadata.4.gateway_ids.eui,uplink_message.rx_metadata.4.location.source
0.5107414343946238,0.3312533236838615,1,0.16666666666666666,0.5,0.5,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,1,0,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1,0,1,0,0,0,0
0.5108516029525173,0.3312533236838615,1,0.16666666666666666,0.5,0.5,0,1,0,1,0,0,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5109617715104109,0.3312533236838615,1,0.16666666666666666,0.5,0.5,0,1,0,1,0,0,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0.9999691071326231,0.013010930634308804,0.5,0.6,0.6,1,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1
0.5110719400683045,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5111821086261981,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5112922771840916,0.5417031809124497,0.9843014128728415,0.16666666666666666,0.75,0.75,0,1,0,1,0,0,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1,0,1,0,0,0,0
0.5114024457419852,0.5242252929192458,0.5578291133000177,1,0,0,0,1,0,1,0,0,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5115126142998788,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5116227828577724,0.5242252929192458,0.5578291133000177,1,0,0,0,0.9999549211307613,0.013218441489720428,0.5,0.4,0.4,0,1,0,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1,0,1,0,0,0,0
0.511732951415666,0.5242252929192458,0.5578291133000177,1,0,0,0,0.9999549211307613,0.013218441489720428,0.5,0.4,0.4,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5118431199735596,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5119532885314532,1,0,1,0.25,0.25,0,0.9999325920100464,0.0089573838176674,0.4,0.6,0.6,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5120634570893468,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999549211307613,0.013218441489720428,0.5,1,1,0,0.9999691071326231,0.013010930634308804,0.5,0.6,0.6,1,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1
0.5121736256472402,0.5242252929192458,0.5578291133000177,1,0,0,0,1,0,1,0,0,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5122837942051338,0.5242252929192458,0.5578291133000177,1,0,0,0,1,0,1,0,0,0,0,1,0,0.6,0.6,1,0,1,0,0,0,0,0,1,0,0,0,0
0.5123939627630274,0.3312533236838615,1,0.16666666666666666,0.5,0.5,0,0.9999691071326231,0.013010930634308804,0.5,0.8,0.8,0,1,0,1,0.2,0.2,0,0.9999679289833249,0.007373631495418912,1,0.4,0.4,1,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1
0.512504131320921,1,0,1,0.25,0.25,0,0.9999549211307613,0.013218441489720428,0.5,0.4,0.4,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1,0,1,0,0,0,0
0.5126142998788146,1,0,1,0.25,0.25,0,0.9999549211307613,0.013218441489720428,0.5,0.4,0.4,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1,0,1,0,0,0,0
0.5127244684367082,1,0,1,0.25,0.25,0,0.9999549211307613,0.013218441489720428,0.5,0.4,0.4,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1,0,1,0,0,0,0
0.5128346369946017,1,0,1,0.25,0.25,0,0.9999549211307613,0.013218441489720428,0.5,0.4,0.4,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5129448055524953,0.5417031809124497,0.9843014128728415,0.16666666666666666,0.75,0.75,0,0.9999549211307613,0.013218441489720428,0.5,0.4,0.4,0,1,0,1,0.2,0.2,0,0.9999679289833249,0.007373631495418912,1,0.4,0.4,1,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1
0.5130549741103889,0.5242252929192458,0.5578291133000177,1,0,0,0,1,0,1,0,0,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5131651426682825,0.5242252929192458,0.5578291133000177,1,0,0,0,1,0,1,0,0,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5132753112261761,1,0,1,0.25,0.25,0,0.9999691071326231,0.013010930634308804,0.5,0.8,0.8,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1,0,1,0,0,0,0
0.5133854797840697,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5134956483419632,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5136058168998567,1,0,1,0.25,0.25,0,0.9999549211307613,0.013218441489720428,0.5,0.4,0.4,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5137159854577503,0.3312533236838615,1,0.16666666666666666,0.5,0.5,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5138261540156439,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5139363225735375,0.5242252929192458,0.5578291133000177,1,0,0,0,1,0,1,0,0,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5140464911314311,0.3312533236838615,1,0.16666666666666666,0.5,0.5,0,1,0,1,0,0,0,0.9999679289833249,0.007373631495418912,1,0.8,0.8,0,0.9999691071326231,0.013010930634308804,0.5,0.6,0.6,1,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1
0.5141566596893247,0.5242252929192458,0.5578291133000177,1,0,0,0,1,0,1,0,0,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5142668282472183,1,0,1,0.25,0.25,0,0.9999679289833249,0.007373631495418912,1,0.2,0.2,0,0.9999325920100464,0.0089573838176674,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5143769968051118,0.3312533236838615,1,0.16666666666666666,0.5,0.5,0,0.9999691071326231,0.013010930634308804,0.5,0.8,0.8,0,1,0,1,0.2,0.2,0,0.9999679289833249,0.007373631495418912,1,0.4,0.4,1,0.9999325920100464,0.0089573838176674,0.4,0.2,0.2,1
