id,valueY,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
211,0.8,0.05874164810690423,0.45,0.44,0.47,0.45,0.44,0.45,0.45,0.45,0.45,0.46,0.45,0.44,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.46,0.45,0.44,0.43,0.44,0.45,11.16,0.45,false
212,0.8666666666666667,0.05902004454342984,0.44,0.45,0.44,0.43,0.44,0.44,0.44,0.42,0.44,0.45,0.44,0.44,0.43,0.44,0.43,0.43,0.42,0.42,0.44,0.44,0.44,0.43,0.43,0.44,0.44,10.90,0.44,false
213,0.9333333333333333,0.05929844097995546,0.43,0.42,0.44,0.42,0.43,0.42,0.43,0.42,0.44,0.43,0.43,0.42,0.43,0.43,0.41,0.42,0.42,0.43,0.43,0.41,0.43,0.43,0.42,0.42,0.43,10.64,0.43,false
214,0.4,0.05957683741648107,0.44,0.44,0.43,0.42,0.43,0.42,0.42,0.43,0.42,0.44,0.43,0.43,0.43,0.43,0.44,0.43,0.42,0.43,0.44,0.43,0.44,0.43,0.45,0.44,0.43,10.79,0.43,false
215,0,0.05985523385300668,0.46,0.46,0.45,0.46,0.44,0.47,0.46,0.46,0.46,0.45,0.44,0.47,0.47,0.47,0.45,0.47,0.45,0.47,0.45,0.48,0.46,0.48,0.45,0.45,0.45,11.48,0.46,false
216,0.06666666666666667,0.060133630289532294,0.46,0.48,0.46,0.47,0.44,0.46,0.45,0.45,0.46,0.44,0.45,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.45,0.46,0.45,0.45,0.46,0.48,0.46,11.47,0.46,false
217,0.13333333333333333,0.06041202672605791,0.43,0.42,0.42,0.43,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.43,0.43,0.42,0.43,0.42,0.42,10.50,0.42,false
218,0.2,0.060690423162583516,0.43,0.43,0.42,0.43,0.41,0.42,0.43,0.42,0.44,0.43,0.42,0.43,0.44,0.44,0.43,0.43,0.42,0.42,0.42,0.43,0.43,0.42,0.44,0.43,0.43,10.69,0.43,false
219,0.26666666666666666,0.06096881959910913,0.44,0.45,0.45,0.45,0.44,0.44,0.43,0.44,0.45,0.44,0.44,0.44,0.44,0.43,0.43,0.45,0.44,0.45,0.44,0.44,0.44,0.43,0.44,0.45,0.44,11.03,0.44,false
220,0.3333333333333333,0.061247216035634745,0.44,0.41,0.42,0.42,0.42,0.43,0.42,0.42,0.43,0.41,0.42,0.44,0.42,0.43,0.43,0.42,0.41,0.43,0.41,0.42,0.42,0.43,0.43,0.42,0.44,10.59,0.42,false
221,0.4,0.06152561247216036,0.45,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.42,0.44,0.42,0.43,0.44,0.43,0.44,0.43,0.42,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.43,10.88,0.44,false
222,0.4666666666666667,0.06180400890868597,0.40,0.39,0.39,0.40,0.39,0.41,0.40,0.39,0.40,0.41,0.40,0.42,0.39,0.40,0.40,0.39,0.40,0.41,0.40,0.41,0.41,0.40,0.40,0.39,0.41,10.01,0.40,false
223,0.5333333333333333,0.06208240534521158,0.41,0.42,0.41,0.41,0.40,0.41,0.42,0.41,0.42,0.41,0.42,0.43,0.40,0.40,0.42,0.40,0.40,0.42,0.41,0.41,0.41,0.40,0.41,0.40,0.42,10.27,0.41,false
224,0.9333333333333333,0.062360801781737196,0.43,0.43,0.41,0.42,0.42,0.43,0.41,0.41,0.42,0.42,0.42,0.43,0.42,0.41,0.42,0.41,0.41,0.42,0.42,0.42,0.42,0.40,0.42,0.42,0.44,10.48,0.42,false
225,0.6666666666666666,0.0626391982182628,0.45,0.47,0.46,0.46,0.46,0.45,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.45,0.46,0.46,0.44,0.44,0.45,0.47,0.46,0.44,0.47,0.46,0.46,11.41,0.46,false
226,0.13333333333333333,0.06291759465478843,0.45,0.44,0.44,0.45,0.44,0.44,0.43,0.44,0.44,0.44,0.44,0.45,0.45,0.45,0.47,0.45,0.43,0.43,0.44,0.45,0.46,0.43,0.45,0.44,0.45,11.10,0.44,false
227,0.2,0.06319599109131403,0.42,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.42,0.41,0.41,10.34,0.41,false
228,0.8,0.06347438752783964,0.41,0.40,0.41,0.40,0.40,0.40,0.40,0.40,0.41,0.41,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.40,10.02,0.40,false
229,0.8666666666666667,0.06375278396436526,0.47,0.46,0.48,0.46,0.47,0.45,0.45,0.47,0.47,0.47,0.46,0.45,0.45,0.45,0.46,0.46,0.45,0.43,0.46,0.47,0.47,0.45,0.44,0.47,0.47,11.49,0.46,false
230,0.9333333333333333,0.06403118040089087,0.45,0.43,0.46,0.45,0.45,0.43,0.44,0.44,0.46,0.45,0.44,0.45,0.45,0.45,0.44,0.43,0.44,0.44,0.44,0.44,0.43,0.45,0.45,0.43,0.46,11.10,0.44,false
231,0.4,0.06430957683741648,0.45,0.45,0.44,0.44,0.44,0.44,0.45,0.44,0.45,0.45,0.43,0.45,0.43,0.45,0.45,0.43,0.43,0.45,0.44,0.45,0.45,0.44,0.46,0.44,0.45,11.10,0.44,false
232,0,0.0645879732739421,0.45,0.47,0.45,0.44,0.45,0.46,0.46,0.45,0.45,0.44,0.45,0.45,0.46,0.45,0.45,0.45,0.44,0.46,0.45,0.45,0.45,0.46,0.44,0.44,0.47,11.29,0.45,false
233,0.06666666666666667,0.0648663697104677,0.45,0.48,0.45,0.45,0.46,0.45,0.46,0.46,0.45,0.46,0.45,0.47,0.48,0.46,0.46,0.45,0.45,0.46,0.46,0.47,0.44,0.45,0.45,0.46,0.45,11.43,0.46,false
234,0.13333333333333333,0.06514476614699331,0.45,0.45,0.43,0.45,0.44,0.44,0.45,0.44,0.44,0.45,0.44,0.45,0.45,0.45,0.46,0.44,0.42,0.43,0.44,0.46,0.44,0.44,0.45,0.44,0.44,11.09,0.44,false
235,0.2,0.06542316258351893,0.41,0.41,0.42,0.42,0.40,0.41,0.41,0.41,0.42,0.42,0.40,0.42,0.41,0.42,0.42,0.40,0.41,0.41,0.41,0.43,0.42,0.41,0.42,0.42,0.42,10.35,0.41,false
236,0.26666666666666666,0.06570155902004454,0.43,0.44,0.41,0.42,0.42,0.41,0.42,0.42,0.42,0.41,0.43,0.43,0.43,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.42,10.50,0.42,false
237,0.3333333333333333,0.06597995545657015,0.40,0.41,0.40,0.40,0.39,0.39,0.40,0.39,0.40,0.40,0.40,0.41,0.40,0.40,0.39,0.40,0.40,0.41,0.41,0.39,0.40,0.40,0.41,0.39,0.40,9.99,0.40,false
238,0.4,0.06625835189309577,0.46,0.45,0.44,0.45,0.43,0.44,0.45,0.45,0.46,0.45,0.44,0.46,0.45,0.45,0.47,0.44,0.43,0.44,0.45,0.46,0.45,0.45,0.46,0.44,0.46,11.23,0.45,false
239,0.4666666666666667,0.06653674832962138,0.39,0.39,0.41,0.39,0.39,0.38,0.39,0.39,0.40,0.40,0.40,0.40,0.39,0.39,0.39,0.39,0.40,0.41,0.39,0.40,0.40,0.40,0.40,0.39,0.40,9.88,0.40,false
240,0.5333333333333333,0.066815144766147,0.42,0.41,0.41,0.43,0.43,0.42,0.43,0.41,0.42,0.42,0.42,0.43,0.42,0.41,0.43,0.42,0.42,0.44,0.41,0.41,0.42,0.43,0.42,0.42,0.43,10.53,0.42,false
241,0.9333333333333333,0.06709354120267261,0.48,0.47,0.44,0.47,0.47,0.46,0.47,0.46,0.45,0.47,0.47,0.46,0.47,0.46,0.47,0.45,0.46,0.48,0.45,0.45,0.45,0.46,0.47,0.45,0.48,11.57,0.46,false
242,0.6666666666666666,0.06737193763919821,0.41,0.41,0.42,0.42,0.40,0.40,0.41,0.40,0.41,0.42,0.41,0.40,0.41,0.40,0.41,0.40,0.40,0.42,0.40,0.41,0.40,0.42,0.41,0.40,0.42,10.21,0.41,false
243,0.7333333333333333,0.06765033407572384,0.41,0.40,0.42,0.41,0.40,0.40,0.40,0.39,0.40,0.40,0.40,0.41,0.40,0.41,0.40,0.39,0.39,0.41,0.39,0.41,0.40,0.40,0.41,0.40,0.40,10.05,0.40,false
244,0.13333333333333333,0.06792873051224944,0.43,0.43,0.42,0.44,0.43,0.42,0.44,0.43,0.43,0.43,0.43,0.43,0.44,0.43,0.45,0.43,0.41,0.42,0.43,0.43,0.44,0.43,0.44,0.42,0.45,10.78,0.43,false
245,0.2,0.06820712694877505,0.44,0.43,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.43,0.41,0.43,0.43,0.44,0.44,0.43,0.44,0.43,0.44,10.82,0.43,false
246,0.8,0.06848552338530067,0.47,0.45,0.49,0.45,0.45,0.45,0.47,0.47,0.45,0.47,0.46,0.45,0.46,0.45,0.46,0.45,0.47,0.47,0.44,0.46,0.45,0.46,0.46,0.46,0.46,11.48,0.46,false
247,0.8666666666666667,0.06876391982182628,0.42,0.42,0.45,0.42,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.42,0.42,0.44,0.43,0.42,0.43,0.43,0.42,0.42,0.43,10.63,0.43,false
248,0.9333333333333333,0.06904231625835189,0.46,0.45,0.46,0.45,0.46,0.44,0.45,0.44,0.46,0.45,0.46,0.45,0.46,0.45,0.44,0.43,0.44,0.46,0.45,0.44,0.44,0.46,0.45,0.44,0.46,11.25,0.45,false
249,0.4,0.06932071269487751,0.44,0.43,0.45,0.44,0.43,0.44,0.45,0.43,0.45,0.43,0.43,0.44,0.43,0.43,0.45,0.43,0.43,0.44,0.44,0.45,0.44,0.44,0.44,0.43,0.44,10.95,0.44,false
250,0,0.06959910913140312,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.46,0.47,0.48,0.46,0.47,0.47,0.47,0.46,0.47,0.46,0.48,0.46,0.45,0.46,11.58,0.46,false
251,0.06666666666666667,0.06987750556792872,0.43,0.45,0.43,0.43,0.42,0.42,0.44,0.42,0.42,0.42,0.42,0.43,0.45,0.43,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.42,10.69,0.43,false
252,0.13333333333333333,0.07015590200445435,0.43,0.42,0.43,0.43,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.43,0.43,0.44,0.43,0.41,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.43,10.63,0.43,false
253,0.2,0.07043429844097995,0.44,0.43,0.44,0.45,0.43,0.43,0.45,0.43,0.44,0.43,0.42,0.44,0.44,0.44,0.44,0.44,0.42,0.44,0.43,0.45,0.44,0.43,0.44,0.44,0.45,10.93,0.44,false
254,0.26666666666666666,0.07071269487750557,0.42,0.43,0.42,0.42,0.41,0.41,0.42,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.41,0.40,0.41,0.41,0.41,0.41,0.40,0.41,0.40,0.41,0.42,10.33,0.41,false
255,0.3333333333333333,0.07099109131403118,0.44,0.43,0.44,0.42,0.44,0.42,0.43,0.43,0.42,0.42,0.43,0.44,0.43,0.43,0.43,0.43,0.43,0.44,0.42,0.42,0.42,0.44,0.43,0.43,0.44,10.75,0.43,false
256,0.4,0.07126948775055679,0.43,0.42,0.45,0.43,0.43,0.43,0.44,0.43,0.43,0.42,0.43,0.43,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.43,0.43,0.43,0.44,0.44,0.44,10.84,0.43,false
257,0.4666666666666667,0.07154788418708241,0.44,0.45,0.47,0.45,0.46,0.44,0.45,0.46,0.44,0.44,0.45,0.45,0.45,0.44,0.46,0.47,0.45,0.46,0.45,0.46,0.45,0.44,0.45,0.45,0.46,11.29,0.45,false
258,0.5333333333333333,0.07182628062360802,0.41,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.40,0.41,0.42,0.43,0.40,0.41,0.42,0.41,0.40,0.42,0.41,0.43,0.42,0.41,0.42,0.42,0.42,10.38,0.42,false
259,0.9333333333333333,0.07210467706013363,0.41,0.40,0.41,0.40,0.40,0.40,0.41,0.39,0.41,0.40,0.40,0.41,0.41,0.40,0.40,0.39,0.40,0.39,0.40,0.40,0.40,0.40,0.41,0.40,0.41,10.05,0.40,false
260,0.6666666666666666,0.07238307349665925,0.40,0.40,0.41,0.40,0.40,0.40,0.39,0.39,0.40,0.40,0.40,0.40,0.41,0.39,0.39,0.39,0.39,0.40,0.39,0.41,0.39,0.40,0.40,0.39,0.40,9.94,0.40,false
261,0.7333333333333333,0.07266146993318486,0.41,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.40,0.40,0.40,0.39,0.40,0.40,0.39,0.39,0.39,0.41,0.39,0.40,0.39,0.40,0.40,0.40,0.41,9.95,0.40,false
262,0.13333333333333333,0.07293986636971046,0.48,0.45,0.45,0.46,0.45,0.46,0.46,0.45,0.45,0.45,0.47,0.46,0.47,0.46,0.46,0.47,0.45,0.45,0.45,0.46,0.45,0.46,0.46,0.47,0.46,11.46,0.46,false
263,0.2,0.07321826280623608,0.42,0.41,0.43,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.42,0.41,0.41,0.42,0.42,0.42,0.42,0.43,0.42,0.42,10.45,0.42,false
264,0.8,0.07349665924276169,0.41,0.40,0.42,0.40,0.40,0.40,0.40,0.39,0.41,0.41,0.41,0.40,0.40,0.40,0.39,0.39,0.40,0.41,0.41,0.40,0.40,0.41,0.41,0.41,0.41,10.09,0.40,false
265,0.8666666666666667,0.0737750556792873,0.45,0.44,0.44,0.43,0.44,0.45,0.43,0.43,0.43,0.45,0.43,0.44,0.44,0.43,0.45,0.43,0.43,0.44,0.43,0.44,0.44,0.44,0.43,0.44,0.45,10.95,0.44,false
266,0.9333333333333333,0.07405345211581292,0.50,0.49,0.51,0.50,0.50,0.49,0.51,0.50,0.49,0.50,0.52,0.50,0.52,0.50,0.49,0.49,0.49,0.48,0.49,0.50,0.50,0.50,0.49,0.50,0.50,12.46,0.50,false
267,0.4,0.07433184855233853,0.43,0.42,0.44,0.43,0.44,0.43,0.44,0.43,0.43,0.42,0.44,0.44,0.43,0.44,0.42,0.43,0.42,0.43,0.43,0.43,0.44,0.43,0.44,0.43,0.44,10.80,0.43,false
268,0,0.07461024498886415,0.48,0.48,0.49,0.48,0.47,0.48,0.47,0.47,0.47,0.46,0.46,0.47,0.48,0.48,0.48,0.48,0.48,0.47,0.46,0.48,0.47,0.47,0.46,0.47,0.49,11.85,0.47,false
269,0.06666666666666667,0.07488864142538976,0.43,0.47,0.45,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.44,0.45,0.44,0.45,0.45,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.43,0.44,0.44,11.05,0.44,false
270,0.13333333333333333,0.07516703786191536,0.44,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.44,0.44,0.45,0.44,0.44,0.45,0.44,0.43,0.44,0.43,0.45,0.44,0.43,0.44,0.44,0.44,10.93,0.44,false
271,0.2,0.07544543429844099,0.43,0.43,0.44,0.43,0.43,0.43,0.44,0.43,0.44,0.43,0.42,0.43,0.42,0.44,0.44,0.43,0.42,0.42,0.43,0.44,0.42,0.44,0.43,0.43,0.44,10.78,0.43,false
272,0.26666666666666666,0.0757238307349666,0.40,0.41,0.42,0.40,0.41,0.40,0.40,0.40,0.41,0.40,0.41,0.40,0.40,0.40,0.39,0.39,0.39,0.40,0.40,0.41,0.40,0.40,0.40,0.40,0.41,10.05,0.40,false
273,0.3333333333333333,0.0760022271714922,0.40,0.40,0.41,0.40,0.40,0.39,0.40,0.40,0.39,0.39,0.41,0.40,0.40,0.39,0.39,0.39,0.39,0.40,0.40,0.41,0.40,0.40,0.40,0.39,0.40,9.95,0.40,false
274,0.4,0.07628062360801782,0.45,0.45,0.45,0.45,0.44,0.44,0.46,0.43,0.45,0.45,0.44,0.45,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.44,0.45,11.16,0.45,false
275,0.4666666666666667,0.07655902004454343,0.40,0.39,0.41,0.39,0.39,0.39,0.40,0.40,0.39,0.39,0.40,0.40,0.39,0.39,0.39,0.39,0.40,0.39,0.38,0.40,0.40,0.40,0.40,0.39,0.40,9.87,0.39,false
276,0.5333333333333333,0.07683741648106904,0.42,0.43,0.43,0.43,0.43,0.42,0.43,0.43,0.41,0.42,0.42,0.43,0.42,0.42,0.43,0.41,0.43,0.43,0.42,0.43,0.43,0.42,0.43,0.42,0.43,10.62,0.42,false
277,0.9333333333333333,0.07711581291759466,0.43,0.43,0.45,0.44,0.44,0.42,0.45,0.44,0.44,0.45,0.44,0.44,0.45,0.43,0.44,0.44,0.44,0.43,0.43,0.44,0.43,0.43,0.44,0.44,0.45,10.96,0.44,false
278,0.6666666666666666,0.07739420935412027,0.39,0.40,0.41,0.40,0.40,0.39,0.39,0.40,0.40,0.40,0.41,0.40,0.40,0.38,0.39,0.39,0.40,0.38,0.39,0.40,0.39,0.40,0.40,0.39,0.40,9.90,0.40,false
279,0.7333333333333333,0.07767260579064587,0.42,0.40,0.42,0.42,0.41,0.40,0.40,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.41,0.40,0.40,0.40,0.41,0.42,0.41,0.41,0.41,0.41,0.42,10.23,0.41,false
280,0.13333333333333333,0.0779510022271715,0.44,0.42,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.45,0.45,0.44,0.46,0.45,0.43,0.44,0.44,0.45,0.45,0.44,0.44,0.44,0.44,11.02,0.44,false
281,0.2,0.0782293986636971,0.44,0.42,0.43,0.43,0.43,0.42,0.43,0.43,0.44,0.42,0.43,0.43,0.41,0.43,0.42,0.42,0.43,0.42,0.42,0.43,0.43,0.43,0.43,0.43,0.43,10.68,0.43,false
282,0.8,0.07850779510022271,0.40,0.39,0.41,0.40,0.40,0.40,0.40,0.40,0.41,0.40,0.41,0.40,0.40,0.39,0.40,0.39,0.40,0.39,0.41,0.41,0.40,0.40,0.40,0.41,0.41,10.03,0.40,false
283,0.8666666666666667,0.07878619153674833,0.45,0.44,0.46,0.45,0.44,0.44,0.44,0.44,0.46,0.45,0.44,0.45,0.46,0.43,0.45,0.44,0.43,0.43,0.44,0.44,0.44,0.45,0.44,0.45,0.46,11.12,0.44,false
284,0.9333333333333333,0.07906458797327394,0.50,0.50,0.51,0.49,0.50,0.49,0.50,0.49,0.50,0.50,0.51,0.48,0.53,0.49,0.49,0.50,0.48,0.49,0.50,0.50,0.51,0.49,0.49,0.50,0.52,12.46,0.50,false
285,0.4,0.07934298440979956,0.45,0.43,0.45,0.45,0.44,0.44,0.45,0.44,0.44,0.45,0.45,0.46,0.45,0.45,0.46,0.45,0.44,0.45,0.45,0.46,0.45,0.45,0.46,0.44,0.46,11.22,0.45,false
286,0,0.07962138084632517,0.50,0.50,0.51,0.50,0.49,0.48,0.49,0.48,0.48,0.48,0.46,0.48,0.50,0.49,0.51,0.50,0.48,0.48,0.48,0.50,0.50,0.49,0.47,0.50,0.50,12.25,0.49,false
287,0.06666666666666667,0.07989977728285078,0.44,0.45,0.44,0.43,0.44,0.42,0.44,0.42,0.42,0.43,0.43,0.44,0.45,0.43,0.44,0.43,0.42,0.41,0.43,0.43,0.44,0.43,0.43,0.45,0.43,10.82,0.43,false
288,0.13333333333333333,0.0801781737193764,0.45,0.45,0.44,0.45,0.43,0.44,0.46,0.42,0.44,0.43,0.43,0.44,0.44,0.44,0.45,0.44,0.43,0.43,0.44,0.44,0.43,0.43,0.43,0.43,0.44,10.95,0.44,false
289,0.2,0.080456570155902,0.44,0.43,0.43,0.43,0.42,0.43,0.44,0.43,0.43,0.42,0.43,0.44,0.43,0.43,0.43,0.44,0.41,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.43,10.76,0.43,false
290,0.26666666666666666,0.08073496659242761,0.40,0.40,0.41,0.40,0.40,0.40,0.40,0.41,0.41,0.39,0.42,0.41,0.40,0.40,0.40,0.41,0.40,0.39,0.40,0.40,0.40,0.40,0.40,0.40,0.41,10.06,0.40,false
291,0.3333333333333333,0.08101336302895323,0.40,0.40,0.40,0.40,0.39,0.39,0.40,0.40,0.39,0.39,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.38,0.39,0.40,0.40,0.39,0.40,0.40,0.40,9.91,0.40,false
292,0.4,0.08129175946547884,0.45,0.44,0.44,0.44,0.43,0.43,0.44,0.43,0.44,0.44,0.45,0.45,0.44,0.43,0.44,0.45,0.44,0.44,0.44,0.46,0.44,0.43,0.46,0.43,0.44,11.02,0.44,false
293,0.4666666666666667,0.08157015590200445,0.41,0.42,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.41,0.43,0.41,0.41,0.40,0.40,0.41,0.42,0.41,0.42,0.42,0.42,10.32,0.41,false
294,0.5333333333333333,0.08184855233853007,0.41,0.41,0.42,0.40,0.42,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.41,0.42,0.41,0.41,0.41,0.41,0.42,0.41,0.42,0.41,0.41,0.43,10.30,0.41,false
295,0.9333333333333333,0.08212694877505568,0.42,0.40,0.42,0.41,0.41,0.40,0.41,0.40,0.41,0.41,0.41,0.41,0.42,0.40,0.40,0.39,0.40,0.40,0.40,0.41,0.41,0.41,0.41,0.40,0.42,10.18,0.41,false
296,0.6666666666666666,0.08240534521158129,0.41,0.41,0.42,0.40,0.41,0.41,0.40,0.40,0.40,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.40,0.40,0.40,0.41,0.40,0.41,0.41,0.40,0.41,10.13,0.41,false
297,0.7333333333333333,0.0826837416481069,0.46,0.48,0.48,0.48,0.47,0.46,0.46,0.46,0.46,0.45,0.46,0.45,0.48,0.47,0.47,0.46,0.47,0.45,0.45,0.48,0.46,0.46,0.46,0.48,0.46,11.62,0.46,false
298,0.13333333333333333,0.08296213808463251,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.45,0.45,0.42,0.43,0.43,0.44,0.44,0.43,0.44,0.43,0.44,10.86,0.43,false
299,0.2,0.08324053452115814,0.44,0.45,0.45,0.43,0.43,0.43,0.44,0.43,0.45,0.44,0.44,0.44,0.44,0.43,0.44,0.44,0.43,0.42,0.43,0.43,0.45,0.44,0.45,0.44,0.44,10.95,0.44,false
300,0.8,0.08351893095768374,0.44,0.42,0.46,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.44,0.43,0.45,0.44,0.43,0.44,10.82,0.43,false
301,0.8666666666666667,0.08379732739420935,0.48,0.49,0.50,0.48,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.47,0.50,0.48,0.49,0.48,0.49,0.48,0.47,0.49,0.48,0.48,0.48,0.49,0.49,12.06,0.48,false
302,0.9333333333333333,0.08407572383073497,0.50,0.49,0.51,0.49,0.49,0.48,0.49,0.48,0.49,0.49,0.50,0.49,0.51,0.47,0.48,0.49,0.48,0.48,0.48,0.48,0.49,0.47,0.47,0.49,0.50,12.19,0.49,false
303,0.4,0.08435412026726058,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.43,0.44,0.44,0.44,0.44,0.43,0.44,0.45,0.44,0.44,0.42,0.44,0.44,0.45,0.43,0.45,0.43,0.44,10.98,0.44,false
304,0,0.08463251670378619,0.53,0.54,0.55,0.53,0.53,0.53,0.54,0.54,0.53,0.53,0.52,0.52,0.56,0.54,0.53,0.54,0.53,0.54,0.51,0.54,0.54,0.54,0.51,0.53,0.53,13.33,0.53,false
305,0.06666666666666667,0.08491091314031181,0.47,0.48,0.48,0.47,0.47,0.46,0.46,0.46,0.46,0.45,0.44,0.46,0.46,0.47,0.48,0.48,0.46,0.45,0.46,0.47,0.45,0.47,0.45,0.47,0.47,11.60,0.46,false
306,0.13333333333333333,0.08518930957683742,0.43,0.43,0.43,0.42,0.43,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.42,0.42,0.42,0.43,0.42,0.40,0.42,0.42,0.43,0.42,0.43,0.41,0.42,10.59,0.42,false
307,0.2,0.08546770601336302,0.43,0.41,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.41,0.42,0.43,0.42,0.42,0.42,0.43,0.42,0.41,0.42,0.42,0.43,0.41,0.43,0.41,0.43,10.49,0.42,false
308,0.26666666666666666,0.08574610244988864,0.42,0.45,0.43,0.43,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.44,0.43,0.41,0.43,0.41,0.42,0.39,0.42,0.41,0.42,0.42,0.42,0.42,0.42,10.49,0.42,false
309,0.3333333333333333,0.08602449888641425,0.41,0.44,0.44,0.42,0.42,0.41,0.42,0.43,0.41,0.41,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.40,0.42,0.43,0.42,0.42,0.41,0.42,10.45,0.42,false
310,0.4,0.08630289532293986,0.42,0.42,0.43,0.41,0.43,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.41,0.42,0.42,0.43,0.43,0.41,0.42,0.42,0.43,0.42,0.43,0.41,0.43,10.58,0.42,false
311,0.4666666666666667,0.08658129175946548,0.42,0.44,0.44,0.42,0.43,0.42,0.42,0.42,0.41,0.42,0.41,0.43,0.43,0.42,0.42,0.41,0.41,0.42,0.42,0.42,0.43,0.43,0.42,0.41,0.42,10.54,0.42,false
312,0.5333333333333333,0.08685968819599109,0.41,0.41,0.42,0.41,0.41,0.42,0.42,0.40,0.40,0.41,0.40,0.42,0.41,0.42,0.42,0.42,0.40,0.41,0.41,0.42,0.43,0.41,0.42,0.41,0.43,10.34,0.41,false
313,0.9333333333333333,0.08713808463251671,0.45,0.46,0.47,0.47,0.48,0.45,0.45,0.46,0.47,0.46,0.47,0.45,0.47,0.47,0.46,0.47,0.48,0.45,0.44,0.46,0.44,0.45,0.46,0.46,0.46,11.51,0.46,false
314,0.6666666666666666,0.08741648106904232,0.45,0.45,0.48,0.45,0.46,0.46,0.46,0.46,0.45,0.46,0.46,0.45,0.47,0.47,0.48,0.47,0.48,0.45,0.45,0.46,0.46,0.47,0.46,0.47,0.47,11.55,0.46,false
315,0.7333333333333333,0.08769487750556793,0.43,0.42,0.45,0.43,0.43,0.41,0.41,0.44,0.42,0.41,0.42,0.41,0.42,0.42,0.43,0.42,0.43,0.43,0.41,0.44,0.42,0.42,0.41,0.45,0.42,10.60,0.42,false
316,0.13333333333333333,0.08797327394209355,0.44,0.44,0.44,0.42,0.44,0.43,0.43,0.43,0.43,0.42,0.43,0.43,0.44,0.43,0.44,0.44,0.44,0.41,0.43,0.43,0.44,0.43,0.44,0.43,0.42,10.80,0.43,false
317,0.2,0.08825167037861915,0.45,0.46,0.46,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.44,0.45,0.45,0.44,0.45,0.45,0.44,0.43,0.45,0.45,0.45,0.44,0.44,0.44,0.43,11.12,0.44,false
318,0.8,0.08853006681514476,0.44,0.42,0.45,0.43,0.43,0.43,0.43,0.43,0.44,0.42,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.42,0.42,0.43,0.42,0.44,0.44,0.43,0.44,10.78,0.43,false
