month,day,hour,min,p_uiip,p_f,p_pu
7,3,7,0,23.84,35.62,54.86
7,3,8,15,25.86,34.14,51.94
7,3,12,45,29,32.28,48.65
7,3,13,0,29.73,32.15,48.64
7,3,13,30,29.71,32.07,48.64
7,3,14,15,31.45,32.1,48.7
7,3,16,15,29.39,32.41,49.03
7,3,16,45,29.46,32.16,48.77
7,3,18,15,27.93,32.31,49.69
7,3,18,45,28.86,32.31,49.82
7,3,19,15,28.86,32.48,50.31
7,3,22,30,28.88,32.56,50.78
7,3,22,45,28.86,32.74,50.77
7,4,0,0,27.8,33.2,51.05
7,4,0,30,27.96,33.32,51.01
7,4,0,45,28.25,33.49,51.36
7,4,1,0,28.72,33.68,51.34
7,4,1,15,28.99,33.99,51.54
7,4,4,45,28.85,33.73,51.6
7,4,8,30,29.93,32.19,49.58
7,4,11,15,30.97,32.24,49.81
7,4,12,0,29.95,32.64,50.73
7,4,13,15,25.9,32.71,50.56
7,4,13,30,25.88,32.73,50.48
7,4,14,30,25.46,32.31,49.76
7,4,15,0,25.85,32.23,49.67
7,4,16,45,27.99,32.49,50.37
7,4,17,0,27.99,32.61,50.4
7,4,18,30,27.53,32.37,49.84
7,4,19,0,27.41,32.07,49.73
7,5,0,0,27.78,32.82,50.85
7,5,0,30,28.93,33.28,51.18
7,5,2,0,32.07,33.41,51.06
7,5,4,15,32.48,33.71,51.27
7,5,5,15,32.43,33.57,51.16
7,5,7,30,26.28,33.21,51.16
7,5,8,15,25.83,33.18,51.18
7,5,9,15,25.93,33.15,51.24
7,5,14,15,27.84,31.37,48.46
7,5,14,30,27.84,31.44,48.51
7,5,16,0,27.74,32.2,50.17
7,5,16,45,27.9,32.35,50.29
7,5,17,45,27.87,32.41,50.69
7,5,19,15,27.68,31.76,49.53
7,5,20,15,28.04,32.38,50.84
7,5,20,30,27.35,32.29,50.69
7,5,21,30,28.12,32.14,50.15
7,5,21,45,28.03,32.32,50.31
7,5,22,30,28.2,32.61,50.38
7,5,22,45,27.81,32.65,50.45
7,5,23,45,27.18,32.76,50.31
7,6,2,15,31.97,33.27,50.73
7,6,7,0,27.4,33.1,50.97
7,6,10,15,28.38,32.05,49.5
7,6,12,0,27.76,32.4,49.99
7,6,14,15,26.34,32.05,49.3
7,6,16,15,27.46,32.43,49.97
7,6,16,30,27.22,32.29,49.88
7,6,17,45,27.39,32.31,49.91
7,6,19,30,27.38,32.35,49.73
7,6,20,45,26.48,31.98,49.31
7,6,21,15,27.89,32.12,50.14
7,6,21,30,27.88,32.12,49.92
7,6,23,45,27.92,33.07,51.15
7,7,0,30,29.93,33.63,51.53
7,7,1,45,32.2,33.24,50.69
7,7,2,45,32.41,33.78,51.41
7,7,3,45,31.46,34.07,51.61
7,7,6,30,17.34,33.92,51.85
7,7,7,30,25.64,33.42,51.54
7,7,8,15,24.2,33.19,51.21
7,7,9,0,28.8,33.01,50.27
7,7,9,30,28.9,32.75,50
7,7,9,45,28.98,32.65,49.88
7,7,10,45,28.78,32.68,49.89
7,7,11,0,28.82,32.69,50.06
7,7,14,15,28.73,31.56,48.75
7,7,14,45,28.8,31.71,48.68
7,7,15,45,27.67,32.33,50.05
7,7,16,15,27.81,32.44,50.45
7,7,17,45,27.85,32.84,51.1
7,7,19,15,27.81,32.71,50.53
7,7,20,0,25.81,32.58,50.63
7,7,21,30,27.82,32.46,50.03
7,7,22,45,29.46,32.81,51.15
7,7,23,45,27.86,33.32,51.26
7,8,0,30,30.88,33.22,50.56
7,8,1,30,31.84,33.27,50.73
7,8,2,15,32.36,33.18,50.47
7,8,2,30,32.45,33.31,50.6
7,8,2,45,32.37,33.56,51.25
7,8,3,30,32.57,33.68,51.2
7,8,5,30,32.22,33.28,50.63
7,8,5,45,32.23,33.3,50.71
7,8,6,0,31.09,33.13,50.59
7,8,6,15,31.65,33.22,50.62
7,8,7,15,25.71,33.29,51.17
7,8,7,45,25.6,33.07,50.97
7,8,8,0,25.19,33.02,51.02
7,8,9,30,27.97,32.36,49.54
7,8,10,0,28.01,32.38,49.71
7,8,10,15,27.93,32.56,49.76
7,8,11,0,28.12,32.46,49.93
7,8,11,30,30.28,32.41,50.02
7,8,13,30,32.43,32.24,49.52
7,8,13,45,32.33,32.28,49.65
7,8,14,0,32.78,32.2,49.6
7,8,14,45,32.5,32.44,49.88
7,8,15,0,32.51,32.49,50.27
7,9,0,15,30.82,32.64,50.31
7,9,0,30,30.52,32.91,50.56
7,9,1,0,32.01,32.93,50.27
7,9,1,45,31.99,33.16,50.5
7,9,2,0,32.34,33.21,50.46
7,9,2,15,32.49,33.49,51.01
7,9,4,15,32.52,34.12,51.61
7,9,4,30,32.5,34.07,51.59
7,9,6,0,32.48,34.27,51.77
7,9,8,45,31.22,32.52,49.99
7,9,9,15,30.63,32.37,49.67
7,9,10,0,31.99,31.94,49.22
7,9,10,30,30.79,32.1,49.44
7,9,11,15,31.01,32.1,49.66
7,9,13,15,29.95,32.73,50.69
7,9,15,0,29.95,32.2,49.5
7,9,17,0,29.72,32.75,50.56
7,9,17,15,28.87,32.69,50.39
7,9,19,0,28.29,32.71,50.67
7,9,19,45,25.12,32.32,49.71
7,9,21,15,29.73,32.2,49.52
7,9,21,30,29.84,32.24,49.42
7,9,23,15,28.94,33.05,51.12
7,9,23,30,29.35,33.06,51.16
7,10,0,15,30.9,32.99,50.63
7,10,3,30,31.8,34.2,51.77
7,10,4,45,29.92,34.67,52.27
7,10,5,15,29.95,34.79,52.46
7,10,5,45,29.87,34.66,52.24
7,10,6,15,29.97,34.88,52.66
7,10,7,0,24.81,34.73,52.54
7,10,7,15,28.86,34.63,52.52
7,10,7,45,29.05,33.76,51.24
7,10,8,15,29.88,33.59,50.86
7,10,9,0,29.6,33.32,50.85
7,10,10,45,28.4,32.59,50.02
7,10,11,45,27.87,32.59,49.97
7,10,14,0,26.22,32.35,49.39
7,10,16,30,28.41,32.54,49.47
7,10,16,45,28.45,32.49,49.65
7,10,17,30,28.38,32.44,49.51
7,10,17,45,28.31,32.57,50.03
7,10,18,0,28.35,32.71,50.75
7,10,18,15,28.54,32.78,50.75
7,10,18,45,27.51,32.59,50.77
7,10,19,0,28.09,32.86,50.83
7,10,21,15,30.63,32.42,49.95
7,10,22,45,28.01,32.8,50.97
7,10,23,0,28.9,32.95,50.96
7,11,0,30,28.96,33.1,50.46
7,11,1,30,31.93,33.5,51.19
7,11,2,45,32.53,33.46,50.95
7,11,4,0,32.14,33.56,51.15
7,11,5,0,32.27,33.1,50.05
7,11,9,15,30.37,32.12,49.35
7,11,12,45,27.87,32.56,50.82
7,11,13,0,27.93,32.59,50.56
7,11,13,45,27.75,32.54,50.59
7,11,14,30,27.15,32.46,50.55
7,11,15,45,27.73,32.52,50.59
7,11,16,15,28.94,32.54,50.61
7,11,16,45,28.99,32.76,50.8
7,11,18,0,27.54,32.65,51.1
7,11,18,45,27.46,32.66,51.1
7,11,19,15,27.5,32.6,50.65
7,11,20,15,26.03,32.61,50.52
7,11,20,45,26.8,32.37,50.05
7,11,22,30,28.68,32.57,50.56
7,12,0,45,29.3,33.27,50.93
7,12,3,0,29.92,33.62,51.39
7,12,3,15,30.05,33.7,51.35
7,12,3,30,30.95,33.77,51.49
7,12,4,45,30.89,33.72,51.44
7,12,5,15,30.92,33.59,51.2
7,12,5,30,30.97,33.88,51.5
7,12,6,15,31.78,33.72,51.37
7,12,9,15,27.76,32.82,50.29
7,12,9,45,27.95,32.94,50.41
7,12,10,0,28.01,32.86,50.39
7,12,11,0,27.67,32.9,50.39
7,12,12,0,28.01,32.81,50.41
7,12,12,30,27.35,32.68,50.28
7,12,14,30,26.82,32.39,49.78
7,12,15,15,27.16,32.33,49.65
7,12,19,30,27.73,32.63,50.97
7,12,20,15,26.6,32.8,50.83
7,12,22,0,27.86,32.45,50.09
7,12,23,45,29.92,32.9,50.84
7,13,0,45,30.84,33.12,50.76
7,13,2,30,29.44,33.57,50.85
7,13,4,15,30.88,33.49,51.01
7,13,5,0,30.8,33.22,50.79
7,13,6,45,25.12,33.1,51.15
7,13,8,30,27.76,32.41,49.98
7,13,12,15,27.72,32.01,49.41
7,13,13,0,27.97,31.79,49
7,13,13,30,27.39,32.19,49.63
7,13,14,45,27.41,32.33,50.1
7,13,17,0,27.03,32.28,50.65
7,13,18,45,27.97,32.27,50.27
7,13,20,15,26.78,32.28,50.39
7,14,1,0,30.94,32.77,50.37
7,14,1,15,30.95,32.93,50.57
7,14,2,30,30.95,32.96,50.7
7,14,2,45,31.03,33.07,50.79
7,14,5,45,25.02,34.47,53.48
7,14,6,0,24.79,34.29,53.72
7,14,7,30,26.57,33.12,51.24
7,14,8,30,29.85,32.68,50.2
7,14,9,15,29.88,32.22,49.31
7,14,9,30,29.87,32.06,49.25
7,14,11,30,27.44,32.59,50.39
7,14,11,45,27.44,32.59,50.37
7,14,13,30,27.33,32.35,50.26
7,14,14,30,27.42,32.44,50.47
7,14,14,45,27.46,32.44,50.52
7,14,16,15,27.39,32.52,50.52
7,14,18,45,27.39,32.53,50.62
7,14,20,15,27.36,32.44,50.55
7,14,20,45,27.4,32.39,50.37
7,14,21,30,27.37,32.07,49.9
7,14,21,45,27.46,32.16,49.89
7,14,23,0,28.42,32.37,50.49
7,15,0,0,28.83,32.46,50.24
7,15,2,0,30.89,32.92,50.45
7,15,2,45,30.92,33.01,50.59
7,15,4,45,31.5,33.02,50.6
7,15,5,0,31.5,32.86,50.5
7,15,5,30,31.72,32.91,50.52
7,15,5,45,31.69,32.98,50.79
7,15,6,30,31.14,32.81,50.34
7,15,6,45,26.27,32.91,51.15
7,15,7,0,26.61,32.76,50.82
7,15,9,45,30.83,31.44,48.76
7,15,10,0,31.09,31.41,48.65
7,15,10,45,30.99,31.43,48.88
7,15,12,45,31.01,31.76,49.35
7,15,15,15,28.9,31.78,49.26
7,15,16,15,28.95,31.82,49.9
7,15,17,30,27.64,31.97,49.79
7,15,18,30,27.81,31.88,49.96
7,15,23,30,27.99,32.76,52.09
7,16,0,45,28.85,32.86,51.2
7,16,2,15,30.93,34.01,52.9
7,16,2,45,31.51,34.54,53
7,16,3,45,32.03,35.2,53.67
7,16,4,45,32.04,34.95,53.64
7,16,5,0,31.93,35.06,53.63
7,16,5,30,32.03,35.05,53.43
7,16,6,15,28.88,35.1,54.3
7,16,7,15,26.9,34.33,52.61
7,16,7,45,27.8,33.76,51.41
7,16,8,30,29.09,33.28,50.96
7,16,10,0,29.37,32.46,49.8
7,16,10,45,29.49,32.76,50.21
7,16,11,0,29.53,32.64,50.05
7,16,11,30,29.45,32.59,49.97
7,16,14,45,29.45,32.44,50.12
7,16,18,15,28.33,32.63,50.5
7,16,19,30,28.49,32.44,50.32
7,16,22,45,31.2,32.35,49.95
7,16,23,45,25.89,33.33,51.99
7,17,1,0,29.41,32.94,50.44
7,17,1,45,29.33,33.21,50.7
7,17,3,15,30.96,33.5,51.21
7,17,3,30,31,33.47,51.07
7,17,4,0,30.98,34.25,51.88
7,17,4,30,31.01,34.86,52.55
7,17,5,0,30.96,34.85,52.7
7,17,5,45,30.94,34.9,52.72
7,17,6,0,29.1,34.98,52.71
7,17,6,30,25.79,34.58,52.6
7,17,7,15,26.8,34.26,52.84
7,17,8,0,26.6,33.9,51.82
7,17,8,30,27.31,33.65,51.46
7,17,9,0,27.34,33.59,51.38
7,17,10,30,27.39,33.28,51.02
7,17,10,45,27.37,33.14,50.87
7,17,11,15,27.41,32.85,50.47
7,17,12,0,27.37,32.95,50.64
7,17,12,15,27.35,32.86,50.64
7,17,12,45,27.46,33.18,51.09
7,17,13,45,27.5,33.2,51.2
7,17,14,30,28.41,33.06,50.6
7,17,15,30,29.41,33.18,50.96
7,17,16,30,29.43,33.37,51.16
7,17,18,0,28.45,33.22,50.93
7,17,18,15,28.37,33.27,50.97
7,17,18,30,28.4,33.36,51.2
7,17,19,0,28.35,33.18,50.99
7,17,20,0,28.69,33.18,51.2
7,17,20,45,29.9,32.9,50.52
7,17,21,45,29.96,32.42,49.87
7,18,0,0,28.91,33.41,51.22
7,18,1,45,31.52,34.18,52.19
7,18,2,0,31.46,34.97,53.65
7,18,3,45,32,34.86,53.07
7,18,5,45,31.96,34.69,52.95
7,18,6,15,31.18,34.38,52.4
7,18,7,0,25.82,33.99,51.85
7,18,8,30,29.31,32.84,49.86
7,18,12,15,29.9,33.01,50.66
7,18,12,45,29.93,32.88,50.39
7,18,14,45,29.86,32.86,50.46
7,18,15,0,30.01,32.93,50.46
7,18,15,45,29.95,33,50.55
7,18,16,0,29.95,32.89,50.5
7,18,17,30,29.95,32.78,50.48
7,18,17,45,29.98,32.95,50.82
7,18,19,15,29.4,32.74,50.7
7,18,20,45,27.86,32.34,49.88
7,18,21,0,27.89,32.35,49.95
7,18,21,30,27.95,32.33,50.03
7,18,22,45,29.5,32.82,50.94
7,19,0,0,27.95,33.12,51.11
7,19,0,15,27.88,33.2,51.18
7,19,0,30,27.89,33.32,51.24
7,19,3,0,27.77,34.35,52.12
7,19,3,45,28.96,34.65,52.39
7,19,4,30,28.84,34.68,52.47
7,19,6,30,28.9,33.8,51.43
7,19,6,45,27.72,33.51,51.24
7,19,8,15,29.91,32.8,49.97
7,19,9,0,29.47,32.35,49.51
7,19,9,15,29.82,32.54,49.73
7,19,11,30,30.44,32.26,49.5
7,19,12,30,29.39,32.67,50.54
7,19,12,45,29.37,32.65,50.5
7,19,14,30,29.38,32.79,50.41
7,19,15,0,29.41,32.39,49.66
7,19,15,30,29.52,32.31,49.44
7,19,17,15,28.41,32.61,50.61
7,19,18,0,27.94,32.61,50.76
7,19,19,0,26.5,32.57,50.6
7,19,22,0,25.86,32.57,51.39
7,19,23,30,26.99,32.81,50.64
7,20,2,15,32.52,33.41,51.07
7,20,3,15,32.5,33.27,50.9
7,20,6,15,22.56,33.27,51.39
7,20,10,15,30.88,31.93,49.26
7,20,11,45,30.94,31.76,48.94
7,20,12,45,30.91,32.31,49.97
7,20,13,30,30.95,32.27,49.87
7,20,14,0,30.92,32.23,50.08
7,20,15,0,30.98,31.8,49
7,20,18,45,26.82,32.1,49.87
7,20,19,45,26.01,31.95,49.82
7,20,21,15,25.39,32.06,49.97
7,20,23,15,27.25,32.45,50.49
7,21,0,15,29.95,33.2,51.9
7,21,2,0,30.98,34.49,52.85
7,21,2,30,30.97,34.33,52.61
7,21,2,45,30.94,34.52,52.88
7,21,3,15,27.97,35.1,54.27
7,21,5,45,28.65,35.31,54.52
7,21,7,0,24.76,33.69,51.36
7,21,7,30,28.73,33.76,51.24
7,21,8,0,30.25,33.61,51.21
7,21,10,30,30.95,32.79,50.02
7,21,11,30,31.97,31.96,49.59
7,21,12,15,32.06,31.84,49.29
7,21,12,30,32.05,32.65,50.72
7,21,12,45,32.07,32.96,50.9
7,21,16,15,30.82,32.9,50.35
7,21,18,15,29.32,32.81,50.65
7,21,18,30,29.05,32.86,50.4
7,21,19,15,28.9,32.79,50.34
7,21,20,45,26.44,32.5,50.49
7,21,21,0,26.1,32.46,50.56
7,21,22,15,28.44,32.37,50.08
7,21,23,0,29.95,32.48,50.32
7,22,4,30,27.37,34.65,53.84
7,22,6,0,29.41,33.86,52.46
7,22,6,45,27.45,33.61,51.06
7,22,7,15,28.56,33.39,51.08
7,22,8,15,29.5,32.39,49.44
7,22,9,0,29.34,32.29,49.55
7,22,9,45,27.19,32.31,49.41
7,22,10,0,28.07,32.3,49.41
7,22,10,30,30.01,32.41,49.43
7,22,11,30,31.32,32.34,49.69
7,22,12,15,32.49,32.35,50.04
7,22,13,15,31.74,32.42,49.91
7,22,14,0,31.95,32.04,49.34
7,22,14,45,31.71,31.95,49.29
7,22,16,0,32.9,32.27,49.79
7,22,16,30,31.02,32.28,50.02
7,22,16,45,30.97,32.28,49.97
7,22,17,0,31.07,32.26,50.14
7,22,19,0,30.47,32.2,49.73
7,22,19,15,30.56,32.18,49.76
7,22,21,45,32.04,31.83,49.46
7,22,22,0,31.96,31.92,49.39
7,22,22,30,31.92,32.03,49.61
7,23,0,0,31.04,32.78,51.61
7,23,0,15,32.2,32.81,51.2
7,23,2,30,32.54,34.13,52.5
7,23,6,0,27.83,34.8,52.64
7,23,6,30,24.89,34.59,52.48
7,23,7,0,25.27,34.24,52.16
7,23,7,15,27.76,34.15,51.8
7,23,7,30,28.9,34.07,52.1
7,23,9,30,30.01,32.54,49.64
7,23,10,30,31.16,32.36,49.77
7,23,11,0,31.19,32.14,49.35
7,23,13,30,32.19,32.64,50.29
7,23,14,45,31.61,32.46,49.48
7,23,15,0,31.9,32.27,49.62
7,23,15,45,32.35,32.61,49.99
7,23,16,15,32.67,32.82,50.38
7,23,20,30,30.15,32.04,49.14
7,23,21,45,30.41,32.24,49.36
7,23,22,15,30.5,32.3,49.44
7,23,22,30,30.54,32.42,50.05
7,24,0,45,28.83,32.81,50.4
7,24,3,30,30.91,33.88,51.57
7,24,5,30,30.94,34.41,52.16
7,24,6,45,25.88,34.2,52.04
7,24,7,30,26.77,34.14,52.09
7,24,7,45,28.78,34.04,52.08
7,24,8,15,32.55,33.69,51.19
7,24,9,0,31.72,33.13,50.35
7,24,9,45,30.61,32.91,50.03
7,24,16,0,32.29,32.61,49.91
7,24,16,15,32.5,32.77,50.02
7,24,21,45,30.06,32.16,49.39
7,24,22,0,29.93,32.61,49.93
7,24,22,45,29.96,32.54,50.01
7,24,23,15,28.96,33.01,51.51
7,25,0,30,28.78,33.82,52.47
7,25,0,45,28.89,34,52.56
7,25,2,30,28.84,34.27,52.74
7,25,3,0,28.79,34.37,52.93
7,25,4,15,29.9,34.56,53.16
7,25,4,30,29.94,34.5,53.26
7,25,4,45,29.92,34.55,53.24
7,25,5,45,30.05,34.14,52.44
7,25,7,30,29.82,33.34,50.84
7,25,8,0,29.01,32.99,49.99
7,25,9,30,22.84,32.21,49.17
7,25,9,45,24.6,32.44,49.58
7,25,10,15,31.46,30.64,46.56
7,25,13,15,32,32.18,49.76
7,25,14,0,31.46,31.82,49.17
7,25,15,0,32.31,32.29,49.66
7,25,15,15,32.4,32.37,49.72
7,25,16,0,32.55,32.31,49.81
7,25,16,45,30.88,32.46,49.83
7,25,17,45,31.06,32.06,49.65
7,25,20,15,32.59,31.73,48.86
7,25,20,45,32.44,31.95,49.43
7,25,21,45,32.53,31.69,49.07
7,26,0,30,29.1,33.53,52.31
7,26,2,0,29.43,34.32,52.8
7,26,3,30,32.99,34.32,52.63
7,26,7,15,29.38,33.54,51.15
7,26,8,0,28.96,33.28,50.73
7,26,8,15,28.5,33.2,50.65
7,26,9,0,28.08,32.02,48.02
7,26,9,45,28.62,32.6,49.71
7,26,10,30,31.01,32.48,49.72
7,26,11,0,31.4,32.29,49.66
7,26,11,45,32.03,31.92,49.71
7,26,12,15,32.32,32.35,49.99
7,26,13,0,32.51,31.89,49.13
7,26,14,15,32.16,32.52,49.9
7,26,15,15,32.31,32.59,50.02
7,26,15,30,32.57,32.6,50.01
7,26,15,45,32.57,32.52,49.92
7,26,19,30,30.97,32.08,49.53
7,26,20,0,31.1,32.12,49.57
7,26,20,30,31.28,31.56,48.69
7,26,21,45,32.07,31.73,49.35
7,26,23,0,30.61,32.31,50.81
7,27,0,0,29.84,32.99,51.39
7,27,2,15,31.98,33.88,52.16
7,27,3,0,31.94,33.84,52.14
7,27,3,15,31.99,33.9,52.1
7,27,4,30,32,34.33,52.79
7,27,4,45,31.96,34.48,52.99
7,27,5,0,31.95,34.13,52.66
7,27,7,15,29.59,33.13,50.9
7,27,8,30,30.15,32.92,50.3
7,27,10,30,32.07,31.6,48.83
7,27,12,0,34.48,32.15,49.58
7,27,13,15,31.56,32.56,49.88
7,27,15,0,31.97,32.25,49.6
7,27,16,0,31.01,32.13,49.29
7,27,17,45,27.84,32.36,50.58
7,27,20,15,27.78,32.28,50.14
7,27,22,15,30.99,31.9,49.46
7,28,1,30,28.84,34.21,52.67
7,28,5,0,30.8,35.26,53.88
7,28,10,0,30.7,32.68,49.78
7,28,12,15,31.33,32.52,49.89
7,28,12,45,30.97,32.9,50.61
7,28,14,0,32.01,32.71,50.16
7,28,14,15,31.89,32.65,50.16
7,28,14,45,31.67,32.59,49.93
7,28,15,30,29.9,32.6,50.03
7,28,15,45,28.99,32.67,50.27
7,28,18,15,28.96,32.59,50.51
7,28,19,0,28.82,32.63,50.41
7,28,21,30,31.08,31.84,49.13
7,28,22,0,32.78,31.95,48.9
7,28,22,30,32.08,32.48,49.95
7,28,23,15,31.07,32.89,51.23
7,29,0,45,30.9,33.9,52.22
7,29,2,15,30.97,34.03,52.25
7,29,3,30,32.62,34.72,52.93
7,29,3,45,32.84,34.89,53.1
7,29,6,45,29.43,33.77,51.52
7,29,7,0,28.83,33.56,51.36
7,29,7,15,28.96,33.59,51.2
7,29,8,15,29.36,32.69,49.9
7,29,9,0,33.48,31.52,47.99
7,29,9,15,33.88,31.26,47.66
7,29,9,30,34.01,31.22,47.71
7,29,11,15,31.9,32.59,50.26
7,29,13,0,31.02,32.41,50.02
7,29,14,0,30.47,32.5,49.98
7,29,14,15,30.41,32.41,49.88
7,29,17,45,29.93,32.47,50.5
7,29,18,0,30.01,32.5,50.54
7,29,21,0,30.84,31.66,48.82
7,29,22,15,31.53,31.91,49.12
7,29,23,15,29.38,32.82,51.56
7,30,0,15,30.61,33.14,51.89
7,30,2,45,32.97,34.86,53.12
7,30,3,15,33.08,35.03,53.27
7,30,4,15,29.42,35.38,53.97
7,30,5,30,32.01,34.95,52.96
7,30,6,30,31.96,34.84,52.59
7,30,7,30,30.55,33.92,51.29
7,30,8,15,30.56,33.68,50.9
7,30,8,30,31.56,33.41,50.82
7,30,11,45,33.61,32.19,49.01
7,30,12,0,33.15,32.57,49.56
7,30,12,15,32.93,32.61,49.86
7,30,12,30,33.01,32.02,49.2
7,30,12,45,33.31,32.48,49.83
7,30,15,30,34.18,32.38,49.63
7,30,17,0,29.97,32.69,50.9
7,30,20,15,27.92,32.32,49.5
7,31,0,0,29.67,33.12,50.94
7,31,5,30,26.35,34.93,52.64
7,31,6,30,25.44,34.99,52.84
7,31,8,15,28.47,34.02,51.47
7,31,9,45,30.96,33.12,50.57
7,31,10,15,31.6,32.81,50.07
7,31,10,45,31.55,32.64,49.93
7,31,11,45,32.34,32.65,49.95
7,31,12,0,32.69,33.05,50.39
7,31,12,45,32.56,33.08,50.54
7,31,13,0,29.31,32.83,49.87
7,31,15,30,27.99,32.91,50.03
7,31,15,45,27.97,33,50.42
7,31,19,0,26.95,32.79,50.38
7,31,20,30,29.97,32.84,50.78
7,31,20,45,30.05,32.72,50.45
7,31,22,45,29.12,32.97,50.41
7,31,23,45,28.98,33.76,52.14
8,1,1,45,31.88,34.36,52.31
8,1,2,0,31.2,34.52,52.5
8,1,2,30,31.75,34.65,52.62
8,1,2,45,32.66,34.82,52.83
8,1,5,30,32.44,34.44,52.47
8,1,7,45,31.54,33.14,50.37
8,1,8,15,31.61,32.51,49.65
8,1,9,30,33.58,31.8,48.19
8,1,12,0,33.13,32.99,50.59
8,1,12,30,31.46,32.78,50.37
8,1,15,30,29.6,32.87,50.54
8,1,16,45,27.86,32.78,50.63
8,1,17,0,27.84,32.74,50.58
8,1,18,15,29.07,32.82,50.63
8,1,19,30,30.51,32.82,50.29
8,1,20,0,30.46,32.64,49.98
8,1,21,15,30.99,32.22,49.37
8,2,0,15,29.75,33.34,51.27
8,2,1,15,31.01,34.05,52.08
8,2,1,30,30.92,34.29,52.14
8,2,2,45,31.97,34.78,52.56
8,2,3,0,31.95,34.76,52.52
8,2,3,30,32.96,34.85,53.06
8,2,4,0,33.87,35.43,53.95
8,2,4,15,33.27,35.53,54.31
8,2,5,15,32.58,35.35,54.05
8,2,6,15,32.67,34.12,51.58
8,2,8,30,33.33,32.39,49.1
8,2,11,0,33.5,32.54,49.94
8,2,11,45,30.93,32.95,50.31
8,2,14,15,30.45,32.65,50.1
8,2,15,15,31.08,32.47,49.73
8,2,15,30,30.99,32.41,49.61
8,2,16,45,28.89,32.84,50.82
8,2,18,0,28.92,32.84,50.74
8,2,18,45,30,32.96,51.62
8,2,19,15,30.93,32.99,51.5
8,2,19,30,31.01,32.88,51.61
8,2,20,15,30.95,32.88,51.22
8,2,20,30,31.07,32.75,51.01
8,2,22,45,33.04,32.79,50.95
8,2,23,30,30.93,33.31,51.71
8,3,0,30,30.21,34.04,51.93
8,3,0,45,30.52,34.31,52.14
8,3,1,15,31.43,34.22,52.28
8,3,2,0,31.57,34.24,52.33
8,3,2,30,33.54,34.21,52.19
8,3,3,45,34.07,34.68,52.55
8,3,4,30,34.05,34.3,52.47
8,3,4,45,34.01,34.28,52.26
8,3,5,45,34.01,34.26,52.1
8,3,6,15,33.96,34.01,52
8,3,6,30,31.18,33.75,51.22
8,3,9,0,32.9,32.52,49.72
8,3,10,15,34.01,31.55,48.12
8,3,10,30,34.01,31.27,47.78
8,3,12,0,32.84,32.33,49.78
8,3,17,45,29.82,32.44,49.96
8,3,18,0,29.84,32.2,49.61
8,3,18,30,29.5,32.18,49.42
8,3,19,15,32.08,32.29,49.86
8,3,19,45,31.99,32.27,49.8
8,3,20,0,32.01,32.24,49.69
8,3,20,30,30.91,31.76,49.12
8,3,21,0,29.76,32.05,49.49
8,3,21,15,31.19,31.97,49.82
8,3,22,45,31.16,32.35,50.99
8,4,0,0,31.91,32.95,50.9
8,4,0,15,32.1,33.48,51.29
8,4,3,0,33.99,34.16,52.03
8,4,3,30,34.03,34.46,52.25
8,4,5,30,34.02,35,53.9
8,4,12,0,32.56,32.27,49.4
8,4,12,45,32.48,32.24,49.7
8,4,16,45,32.03,32.67,50.42
8,4,18,0,31.54,32.6,50.29
8,4,18,15,31.26,32.41,50.24
8,4,19,45,33.76,32.47,50.35
8,4,20,15,33.97,32.27,49.89
8,4,20,45,34.03,32.2,49.96
8,4,21,15,34.12,32.22,49.88
8,4,21,45,34.09,32.28,50.24
8,4,23,15,32.29,32.7,50.64
8,5,0,15,33.96,33.14,51.18
8,5,3,45,30.87,34.32,52.17
8,5,8,45,33.07,31.58,48.13
8,5,11,45,33.78,31.56,48.42
8,5,15,0,30.69,31.71,48.99
8,5,15,30,34.55,32.24,50.13
8,5,16,15,34.31,32.41,49.98
8,5,18,15,33.33,32.46,50.39
8,5,20,30,33.79,32.27,50.07
8,5,21,0,33.43,32.37,49.96
8,5,21,15,33.4,32.43,50.03
8,5,21,30,34.02,32.25,49.89
8,5,23,30,29.9,33.33,52.69
8,6,0,0,32.51,33.01,51.42
8,6,1,15,34.49,33.67,51.55
8,6,2,45,33.5,35.35,54.33
8,6,4,0,33.45,35.24,52.41
8,6,7,0,26.56,34.05,51.63
8,6,7,15,28.71,33.97,51.75
8,6,12,45,30.85,32.68,50.2
8,6,13,45,28.82,32.59,50.12
8,6,14,30,30.39,32.61,49.76
8,6,15,15,30.44,32.82,50.15
8,6,17,15,28.92,32.84,50.37
8,6,18,15,28.88,32.78,50.76
8,6,18,45,29.78,32.87,50.85
8,6,19,15,30.98,32.59,49.73
8,6,19,30,30.93,32.58,49.46
8,6,20,15,30.99,32.67,49.59
8,6,21,0,33.21,32.8,50.48
8,6,21,15,34.6,32.72,50.24
8,6,22,30,34.53,32.78,50.48
8,6,23,30,28.93,33.75,53.08
8,6,23,45,28.9,33.99,53.18
8,7,0,30,34.52,33.09,50.7
8,7,1,30,34.7,34.01,51.73
8,7,2,45,35.09,35.06,52.82
8,7,4,45,29.5,35.5,53.91
8,7,5,30,27.09,35.28,53.16
8,7,5,45,26.2,35.59,53.85
8,7,8,45,30.86,33.86,50.75
8,7,9,0,30.9,33.9,51.04
8,7,10,30,29.97,33.46,50.92
8,7,11,30,29.93,33.52,50.86
8,7,13,0,28.03,33.44,50.95
8,7,13,15,25.89,33.13,50.05
