id,valueY,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly
212,0.16666666666666666,0.4248496993987976,0.42,0.42,0.42,0.43,0.41,0.41,0.43,0.43,0.42,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.41,0.42,0.42,0.42,0.43,0.41,0.42,0.43,10.46,0.42,false
213,0.6282051282051282,0.42685370741482964,0.40,0.41,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.39,0.40,0.40,0.39,0.40,0.38,0.39,0.39,0.41,9.95,0.40,false
214,0.9743589743589743,0.4288577154308617,0.46,0.45,0.47,0.44,0.44,0.44,0.44,0.46,0.45,0.46,0.44,0.44,0.44,0.44,0.43,0.45,0.44,0.45,0.44,0.45,0.43,0.44,0.45,0.46,0.43,11.14,0.45,false
215,0.2564102564102564,0.4308617234468938,0.41,0.42,0.42,0.41,0.41,0.43,0.42,0.41,0.42,0.41,0.40,0.42,0.43,0.42,0.41,0.41,0.40,0.41,0.41,0.40,0.42,0.40,0.41,0.42,0.42,10.34,0.41,false
216,0.2692307692307692,0.43286573146292584,0.42,0.42,0.44,0.43,0.42,0.42,0.43,0.43,0.42,0.42,0.41,0.43,0.42,0.42,0.43,0.41,0.41,0.42,0.41,0.41,0.43,0.41,0.40,0.41,0.42,10.49,0.42,false
217,0.10256410256410256,0.4348697394789579,0.41,0.43,0.44,0.43,0.42,0.44,0.42,0.43,0.43,0.43,0.42,0.44,0.41,0.43,0.42,0.43,0.41,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.44,10.66,0.43,false
218,0.6025641025641025,0.43687374749499,0.42,0.42,0.42,0.40,0.40,0.42,0.42,0.42,0.40,0.41,0.41,0.42,0.40,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.41,0.40,0.41,0.41,0.41,10.29,0.41,false
219,0.6794871794871795,0.43887775551102204,0.41,0.42,0.43,0.42,0.41,0.41,0.41,0.43,0.41,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.42,0.41,0.40,0.41,0.41,0.40,0.41,0.41,0.41,10.33,0.41,false
220,0.9487179487179487,0.4408817635270541,0.43,0.43,0.45,0.45,0.42,0.44,0.44,0.44,0.44,0.44,0.42,0.43,0.44,0.43,0.43,0.43,0.42,0.45,0.43,0.44,0.45,0.42,0.44,0.43,0.45,10.89,0.44,false
221,0.2948717948717949,0.44288577154308617,0.47,0.46,0.44,0.43,0.42,0.46,0.44,0.46,0.45,0.45,0.44,0.44,0.44,0.45,0.43,0.46,0.41,0.45,0.46,0.45,0.43,0.44,0.45,0.44,0.43,11.10,0.44,false
222,0.038461538461538464,0.44488977955911824,0.44,0.45,0.45,0.45,0.43,0.44,0.43,0.44,0.44,0.44,0.44,0.42,0.43,0.44,0.43,0.43,0.42,0.45,0.43,0.43,0.45,0.45,0.45,0.43,0.45,10.96,0.44,false
223,0.7051282051282052,0.4468937875751503,0.40,0.41,0.41,0.40,0.40,0.40,0.39,0.41,0.39,0.40,0.40,0.39,0.40,0.41,0.40,0.39,0.40,0.40,0.40,0.40,0.41,0.41,0.41,0.39,0.40,10.02,0.40,false
224,0.8461538461538461,0.44889779559118237,0.41,0.42,0.42,0.41,0.41,0.41,0.41,0.42,0.41,0.42,0.44,0.43,0.42,0.43,0.41,0.42,0.41,0.41,0.41,0.42,0.41,0.40,0.42,0.40,0.40,10.37,0.41,false
225,0.7307692307692307,0.45090180360721444,0.44,0.43,0.42,0.42,0.42,0.44,0.42,0.43,0.43,0.41,0.43,0.45,0.42,0.44,0.43,0.42,0.43,0.42,0.43,0.43,0.44,0.41,0.43,0.42,0.42,10.68,0.43,false
226,0,0.4529058116232465,0.46,0.46,0.45,0.47,0.46,0.46,0.47,0.45,0.45,0.47,0.45,0.47,0.47,0.46,0.46,0.45,0.45,0.45,0.47,0.45,0.45,0.45,0.46,0.46,0.46,11.46,0.46,false
227,0.7692307692307693,0.45490981963927857,0.47,0.45,0.44,0.45,0.44,0.46,0.45,0.44,0.43,0.43,0.43,0.45,0.45,0.45,0.44,0.45,0.45,0.44,0.43,0.44,0.44,0.43,0.44,0.44,0.46,11.10,0.44,false
228,0.782051282051282,0.45691382765531063,0.42,0.44,0.43,0.44,0.43,0.43,0.43,0.43,0.42,0.43,0.44,0.44,0.44,0.44,0.44,0.43,0.44,0.44,0.46,0.44,0.46,0.43,0.44,0.44,0.44,10.92,0.44,false
229,0.9102564102564102,0.4589178356713427,0.45,0.46,0.46,0.47,0.44,0.46,0.45,0.45,0.45,0.44,0.46,0.48,0.46,0.45,0.46,0.45,0.45,0.46,0.48,0.47,0.48,0.46,0.45,0.47,0.47,11.48,0.46,false
230,0.46153846153846156,0.46092184368737477,0.49,0.48,0.48,0.48,0.48,0.47,0.49,0.48,0.48,0.50,0.51,0.50,0.48,0.49,0.47,0.48,0.49,0.47,0.49,0.50,0.50,0.47,0.47,0.48,0.49,12.12,0.48,false
231,0.8333333333333334,0.46292585170340683,0.45,0.45,0.47,0.45,0.45,0.45,0.45,0.44,0.45,0.44,0.44,0.45,0.46,0.47,0.45,0.45,0.44,0.44,0.44,0.46,0.47,0.45,0.44,0.47,0.45,11.28,0.45,false
232,0.44871794871794873,0.4649298597194389,0.43,0.42,0.46,0.45,0.44,0.46,0.44,0.44,0.44,0.44,0.43,0.44,0.42,0.44,0.44,0.44,0.43,0.42,0.44,0.44,0.44,0.43,0.43,0.43,0.44,10.93,0.44,false
233,0.46153846153846156,0.46693386773547096,0.46,0.44,0.47,0.45,0.43,0.45,0.44,0.43,0.46,0.44,0.44,0.45,0.44,0.46,0.43,0.45,0.44,0.44,0.46,0.45,0.46,0.43,0.43,0.47,0.45,11.17,0.45,false
234,0.46153846153846156,0.46893787575150303,0.46,0.45,0.48,0.44,0.46,0.46,0.47,0.45,0.46,0.47,0.48,0.47,0.46,0.45,0.46,0.46,0.47,0.45,0.47,0.45,0.46,0.46,0.47,0.46,0.44,11.51,0.46,false
235,0.8205128205128205,0.4709418837675351,0.44,0.45,0.48,0.46,0.45,0.47,0.47,0.46,0.44,0.45,0.45,0.47,0.46,0.48,0.46,0.46,0.45,0.46,0.45,0.47,0.46,0.47,0.44,0.45,0.45,11.45,0.46,false
236,0.8205128205128205,0.4729458917835671,0.46,0.50,0.50,0.48,0.49,0.48,0.49,0.48,0.47,0.48,0.49,0.50,0.49,0.49,0.49,0.50,0.47,0.47,0.49,0.49,0.48,0.47,0.48,0.50,0.52,12.16,0.49,false
237,0.8974358974358975,0.4749498997995992,0.46,0.48,0.48,0.46,0.49,0.49,0.48,0.47,0.46,0.47,0.48,0.47,0.47,0.47,0.48,0.48,0.48,0.48,0.47,0.45,0.48,0.47,0.48,0.47,0.47,11.84,0.47,false
238,0.8974358974358975,0.47695390781563124,0.51,0.49,0.51,0.49,0.48,0.50,0.51,0.48,0.48,0.51,0.49,0.50,0.49,0.49,0.48,0.49,0.48,0.48,0.50,0.48,0.49,0.49,0.48,0.49,0.47,12.26,0.49,false
239,0.8974358974358975,0.4789579158316633,0.45,0.46,0.47,0.46,0.43,0.47,0.45,0.45,0.44,0.45,0.45,0.47,0.47,0.45,0.45,0.46,0.44,0.45,0.45,0.45,0.45,0.44,0.45,0.46,0.44,11.31,0.45,false
240,0.4358974358974359,0.48096192384769537,0.46,0.46,0.47,0.44,0.44,0.45,0.46,0.45,0.46,0.46,0.45,0.48,0.46,0.46,0.46,0.46,0.44,0.46,0.48,0.45,0.48,0.46,0.44,0.46,0.44,11.43,0.46,false
241,0.4358974358974359,0.48296593186372744,0.48,0.48,0.48,0.47,0.46,0.49,0.48,0.46,0.47,0.48,0.49,0.49,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.47,0.48,0.47,0.47,0.48,0.48,11.86,0.47,false
242,0.4358974358974359,0.4849699398797595,0.47,0.51,0.49,0.48,0.51,0.48,0.49,0.48,0.46,0.46,0.48,0.48,0.47,0.49,0.48,0.47,0.47,0.48,0.47,0.46,0.47,0.48,0.48,0.47,0.46,11.94,0.48,false
243,0.8076923076923077,0.48697394789579157,0.44,0.44,0.45,0.43,0.42,0.45,0.44,0.43,0.44,0.43,0.43,0.43,0.44,0.44,0.43,0.44,0.44,0.44,0.45,0.45,0.43,0.44,0.43,0.43,0.44,10.93,0.44,false
244,0.8076923076923077,0.48897795591182364,0.46,0.45,0.47,0.45,0.44,0.46,0.46,0.45,0.44,0.45,0.46,0.46,0.47,0.47,0.45,0.45,0.46,0.47,0.46,0.45,0.46,0.44,0.44,0.46,0.44,11.37,0.45,false
245,0.9102564102564102,0.4909819639278557,0.45,0.45,0.48,0.44,0.44,0.46,0.45,0.46,0.46,0.46,0.46,0.47,0.47,0.47,0.45,0.47,0.46,0.46,0.46,0.47,0.46,0.45,0.44,0.46,0.44,11.44,0.46,false
246,0.9102564102564102,0.49298597194388777,0.46,0.46,0.48,0.47,0.44,0.48,0.47,0.47,0.46,0.47,0.47,0.47,0.47,0.47,0.48,0.48,0.46,0.46,0.47,0.47,0.46,0.46,0.46,0.46,0.47,11.67,0.47,false
247,0.47435897435897434,0.49498997995991983,0.48,0.48,0.46,0.46,0.45,0.48,0.46,0.47,0.47,0.48,0.49,0.47,0.48,0.48,0.47,0.48,0.46,0.46,0.48,0.45,0.48,0.48,0.46,0.48,0.46,11.77,0.47,false
248,0.4230769230769231,0.4969939879759519,0.46,0.46,0.48,0.47,0.46,0.48,0.47,0.46,0.46,0.46,0.47,0.48,0.47,0.46,0.45,0.47,0.46,0.47,0.47,0.46,0.48,0.46,0.45,0.46,0.46,11.63,0.47,false
249,0.48717948717948717,0.49899799599198397,0.46,0.45,0.47,0.47,0.46,0.46,0.47,0.46,0.46,0.47,0.48,0.47,0.47,0.47,0.49,0.47,0.47,0.47,0.48,0.46,0.48,0.46,0.47,0.49,0.45,11.71,0.47,false
250,0.7948717948717948,0.501002004008016,0.50,0.51,0.48,0.48,0.50,0.50,0.49,0.49,0.50,0.49,0.51,0.52,0.50,0.52,0.48,0.51,0.49,0.50,0.50,0.47,0.48,0.49,0.48,0.51,0.48,12.38,0.50,false
251,0.782051282051282,0.503006012024048,0.45,0.42,0.45,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.44,0.45,0.44,0.44,0.45,0.44,0.43,0.42,0.43,0.42,0.44,0.43,0.44,0.44,0.44,10.90,0.44,false
252,0.8846153846153846,0.5050100200400801,0.45,0.43,0.46,0.43,0.43,0.44,0.44,0.43,0.44,0.44,0.44,0.47,0.46,0.45,0.43,0.45,0.44,0.44,0.44,0.44,0.46,0.42,0.44,0.45,0.43,11.05,0.44,false
253,0.3974358974358974,0.5070140280561122,0.44,0.42,0.44,0.43,0.43,0.44,0.44,0.44,0.43,0.43,0.44,0.45,0.44,0.42,0.46,0.43,0.40,0.44,0.42,0.43,0.46,0.42,0.43,0.43,0.43,10.84,0.43,false
254,0.48717948717948717,0.5090180360721442,0.46,0.46,0.44,0.44,0.45,0.46,0.45,0.47,0.43,0.45,0.46,0.45,0.45,0.43,0.45,0.44,0.45,0.44,0.45,0.45,0.48,0.43,0.43,0.45,0.47,11.24,0.45,false
255,0.9102564102564102,0.5110220440881763,0.43,0.42,0.44,0.44,0.43,0.45,0.42,0.43,0.42,0.44,0.42,0.45,0.44,0.43,0.43,0.43,0.42,0.42,0.45,0.44,0.44,0.42,0.44,0.45,0.43,10.83,0.43,false
256,0.47435897435897434,0.5130260521042084,0.44,0.44,0.44,0.42,0.43,0.44,0.44,0.43,0.43,0.44,0.43,0.44,0.44,0.43,0.43,0.45,0.45,0.43,0.43,0.44,0.44,0.42,0.44,0.44,0.44,10.90,0.44,false
257,0.48717948717948717,0.5150300601202404,0.46,0.47,0.46,0.45,0.46,0.47,0.46,0.47,0.48,0.45,0.48,0.47,0.48,0.47,0.47,0.47,0.46,0.46,0.47,0.46,0.47,0.45,0.46,0.45,0.47,11.62,0.46,false
258,0.41025641025641024,0.5170340681362725,0.42,0.43,0.44,0.45,0.42,0.43,0.44,0.43,0.41,0.43,0.42,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.45,0.43,0.41,0.44,0.44,10.79,0.43,false
259,0.8846153846153846,0.5190380761523046,0.42,0.41,0.41,0.40,0.40,0.42,0.41,0.42,0.41,0.40,0.41,0.41,0.42,0.42,0.41,0.43,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.42,0.41,10.28,0.41,false
260,0.3974358974358974,0.5210420841683366,0.40,0.40,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.39,0.40,0.40,0.40,0.39,0.40,0.40,0.39,0.40,0.41,0.39,0.42,0.39,0.39,0.41,0.41,10.02,0.40,false
261,0.7948717948717948,0.5230460921843687,0.43,0.43,0.42,0.42,0.42,0.42,0.43,0.43,0.41,0.43,0.44,0.44,0.44,0.45,0.42,0.43,0.41,0.42,0.45,0.43,0.44,0.41,0.43,0.43,0.44,10.72,0.43,false
262,0.7948717948717948,0.5250501002004008,0.43,0.41,0.43,0.41,0.43,0.43,0.42,0.41,0.41,0.41,0.42,0.42,0.42,0.42,0.41,0.42,0.42,0.40,0.42,0.41,0.42,0.41,0.43,0.43,0.42,10.46,0.42,false
263,0.782051282051282,0.5270541082164328,0.43,0.45,0.44,0.44,0.44,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.43,0.45,0.42,0.46,0.44,0.44,0.43,0.41,0.45,0.42,0.42,0.43,0.44,10.94,0.44,false
264,0.3974358974358974,0.5290581162324649,0.43,0.41,0.43,0.42,0.40,0.42,0.43,0.43,0.42,0.41,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.41,0.43,0.41,0.44,0.41,0.41,0.43,0.42,10.55,0.42,false
265,0.38461538461538464,0.531062124248497,0.44,0.45,0.45,0.43,0.44,0.46,0.45,0.43,0.43,0.44,0.45,0.46,0.46,0.45,0.45,0.46,0.44,0.43,0.44,0.44,0.45,0.44,0.45,0.46,0.43,11.13,0.45,false
266,0.3717948717948718,0.533066132264529,0.42,0.43,0.45,0.42,0.43,0.45,0.43,0.43,0.42,0.44,0.45,0.44,0.44,0.44,0.42,0.43,0.44,0.42,0.44,0.43,0.44,0.41,0.42,0.44,0.41,10.79,0.43,false
267,0.38461538461538464,0.5350701402805611,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.42,0.41,0.40,0.41,0.40,0.41,0.42,0.41,0.42,0.40,0.40,0.39,0.40,0.42,0.39,0.40,0.41,0.40,10.19,0.41,false
268,0.8846153846153846,0.5370741482965932,0.44,0.43,0.42,0.43,0.45,0.44,0.44,0.44,0.44,0.44,0.45,0.44,0.45,0.44,0.43,0.44,0.43,0.44,0.44,0.45,0.46,0.43,0.44,0.44,0.44,10.99,0.44,false
269,0.9230769230769231,0.5390781563126252,0.43,0.42,0.44,0.45,0.44,0.45,0.44,0.44,0.42,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.43,0.44,0.42,0.43,0.45,0.43,0.43,0.44,0.44,10.92,0.44,false
270,0.7692307692307693,0.5410821643286573,0.41,0.41,0.41,0.41,0.42,0.42,0.40,0.41,0.40,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.42,0.41,0.41,0.42,0.43,0.40,0.40,0.42,0.41,10.33,0.41,false
271,0.7564102564102564,0.5430861723446894,0.42,0.40,0.41,0.40,0.40,0.41,0.40,0.41,0.41,0.40,0.41,0.42,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.40,0.41,0.39,0.41,0.41,0.41,10.18,0.41,false
272,0.5,0.5450901803607214,0.44,0.44,0.45,0.44,0.44,0.43,0.43,0.43,0.42,0.43,0.42,0.45,0.43,0.44,0.44,0.44,0.43,0.44,0.43,0.43,0.46,0.44,0.44,0.44,0.44,10.92,0.44,false
273,0.5,0.5470941883767535,0.43,0.44,0.44,0.44,0.43,0.44,0.44,0.44,0.45,0.42,0.44,0.45,0.45,0.44,0.43,0.44,0.46,0.44,0.44,0.45,0.45,0.42,0.42,0.45,0.44,10.99,0.44,false
274,0.7692307692307693,0.5490981963927856,0.42,0.43,0.45,0.42,0.43,0.43,0.42,0.44,0.42,0.43,0.45,0.44,0.43,0.44,0.43,0.44,0.44,0.42,0.43,0.43,0.45,0.42,0.43,0.44,0.44,10.82,0.43,false
275,0.7692307692307693,0.5511022044088176,0.42,0.42,0.41,0.41,0.42,0.43,0.43,0.45,0.42,0.42,0.43,0.43,0.44,0.42,0.43,0.43,0.42,0.43,0.43,0.43,0.43,0.42,0.41,0.43,0.41,10.62,0.42,false
276,0.7564102564102564,0.5531062124248497,0.42,0.41,0.43,0.42,0.42,0.43,0.42,0.43,0.41,0.42,0.42,0.43,0.43,0.43,0.43,0.42,0.41,0.42,0.45,0.42,0.42,0.42,0.42,0.43,0.44,10.60,0.42,false
277,0.358974358974359,0.5551102204408818,0.47,0.47,0.45,0.44,0.47,0.46,0.48,0.47,0.44,0.45,0.47,0.46,0.46,0.45,0.48,0.48,0.46,0.47,0.48,0.45,0.45,0.44,0.44,0.46,0.47,11.52,0.46,false
278,0,0.5571142284569138,0.47,0.44,0.48,0.47,0.47,0.45,0.45,0.45,0.45,0.46,0.48,0.47,0.46,0.47,0.46,0.46,0.46,0.46,0.48,0.45,0.46,0.45,0.46,0.45,0.45,11.51,0.46,false
279,0.9358974358974359,0.5591182364729459,0.45,0.44,0.44,0.44,0.45,0.45,0.45,0.45,0.43,0.45,0.46,0.43,0.45,0.45,0.45,0.44,0.45,0.43,0.44,0.44,0.45,0.43,0.44,0.46,0.45,11.12,0.44,false
280,0.5,0.561122244488978,0.45,0.45,0.46,0.44,0.43,0.45,0.45,0.45,0.45,0.44,0.45,0.46,0.46,0.44,0.45,0.46,0.44,0.44,0.45,0.45,0.44,0.43,0.45,0.44,0.45,11.18,0.45,false
281,0.7564102564102564,0.56312625250501,0.44,0.43,0.45,0.43,0.43,0.44,0.44,0.43,0.42,0.43,0.45,0.43,0.46,0.42,0.45,0.44,0.42,0.42,0.43,0.43,0.43,0.41,0.41,0.43,0.44,10.81,0.43,false
282,0.5,0.5651302605210421,0.43,0.42,0.41,0.44,0.43,0.42,0.42,0.43,0.42,0.42,0.43,0.43,0.45,0.43,0.44,0.42,0.42,0.42,0.42,0.42,0.44,0.42,0.42,0.43,0.43,10.66,0.43,false
283,0.9358974358974359,0.5671342685370742,0.46,0.45,0.46,0.46,0.46,0.45,0.44,0.47,0.46,0.46,0.46,0.47,0.47,0.44,0.45,0.47,0.45,0.43,0.44,0.45,0.47,0.44,0.44,0.45,0.47,11.37,0.45,false
284,0.34615384615384615,0.5691382765531062,0.45,0.45,0.43,0.45,0.44,0.43,0.44,0.45,0.45,0.45,0.47,0.47,0.46,0.45,0.44,0.45,0.44,0.44,0.44,0.45,0.46,0.45,0.44,0.45,0.45,11.20,0.45,false
285,0.3333333333333333,0.5711422845691383,0.45,0.46,0.48,0.46,0.46,0.46,0.45,0.48,0.47,0.45,0.47,0.46,0.48,0.47,0.48,0.45,0.46,0.45,0.47,0.45,0.46,0.45,0.45,0.47,0.45,11.54,0.46,false
286,0.8461538461538461,0.5731462925851704,0.45,0.44,0.44,0.44,0.44,0.43,0.43,0.45,0.44,0.45,0.45,0.44,0.46,0.44,0.44,0.45,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.46,0.43,11.06,0.44,false
287,0.7307692307692307,0.5751503006012024,0.47,0.44,0.46,0.45,0.44,0.44,0.44,0.45,0.44,0.46,0.45,0.44,0.45,0.44,0.46,0.45,0.44,0.44,0.44,0.45,0.43,0.44,0.43,0.46,0.42,11.13,0.45,false
288,0.3333333333333333,0.5771543086172345,0.46,0.48,0.46,0.46,0.46,0.47,0.46,0.48,0.47,0.46,0.49,0.46,0.48,0.49,0.47,0.45,0.48,0.48,0.45,0.46,0.45,0.45,0.47,0.48,0.47,11.69,0.47,false
289,0.5256410256410257,0.5791583166332666,0.45,0.46,0.45,0.45,0.47,0.45,0.45,0.45,0.46,0.45,0.46,0.43,0.45,0.45,0.45,0.46,0.45,0.46,0.47,0.44,0.45,0.46,0.45,0.45,0.46,11.33,0.45,false
290,0.32051282051282054,0.5811623246492986,0.46,0.46,0.46,0.45,0.46,0.45,0.45,0.44,0.43,0.44,0.45,0.43,0.45,0.45,0.47,0.47,0.45,0.43,0.45,0.45,0.45,0.45,0.44,0.44,0.45,11.23,0.45,false
291,0.3076923076923077,0.5831663326653307,0.45,0.47,0.48,0.45,0.45,0.46,0.47,0.46,0.45,0.47,0.46,0.45,0.47,0.45,0.47,0.45,0.46,0.44,0.45,0.43,0.45,0.47,0.45,0.47,0.47,11.45,0.46,false
292,0.2948717948717949,0.5851703406813628,0.44,0.45,0.45,0.44,0.44,0.45,0.44,0.46,0.44,0.44,0.45,0.46,0.45,0.44,0.44,0.44,0.46,0.43,0.44,0.44,0.45,0.43,0.45,0.47,0.43,11.13,0.45,false
293,0.2948717948717949,0.5871743486973948,0.43,0.45,0.43,0.44,0.43,0.44,0.44,0.46,0.43,0.43,0.44,0.43,0.44,0.42,0.43,0.43,0.42,0.42,0.43,0.42,0.45,0.44,0.44,0.43,0.45,10.87,0.43,false
294,0.6923076923076923,0.5891783567134269,0.41,0.43,0.42,0.41,0.42,0.41,0.41,0.42,0.40,0.40,0.41,0.42,0.40,0.41,0.42,0.41,0.42,0.41,0.41,0.41,0.42,0.42,0.40,0.42,0.42,10.33,0.41,false
295,0.5769230769230769,0.591182364729459,0.45,0.45,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.41,0.43,0.43,0.42,0.43,0.43,0.43,0.42,0.42,0.42,0.44,0.42,0.43,0.44,10.76,0.43,false
296,0.5897435897435898,0.593186372745491,0.43,0.43,0.43,0.42,0.43,0.44,0.42,0.43,0.42,0.42,0.44,0.41,0.41,0.43,0.41,0.43,0.42,0.40,0.42,0.43,0.42,0.41,0.42,0.43,0.43,10.58,0.42,false
297,0.6025641025641025,0.5951903807615231,0.49,0.48,0.48,0.47,0.47,0.44,0.49,0.47,0.45,0.46,0.48,0.47,0.46,0.46,0.45,0.49,0.45,0.46,0.47,0.45,0.47,0.46,0.46,0.47,0.47,11.67,0.47,false
298,0.10256410256410256,0.5971943887775552,0.45,0.45,0.44,0.45,0.44,0.46,0.43,0.47,0.46,0.44,0.46,0.44,0.46,0.46,0.43,0.45,0.43,0.43,0.44,0.43,0.45,0.44,0.45,0.45,0.45,11.16,0.45,false
299,0.11538461538461539,0.5991983967935872,0.42,0.41,0.41,0.43,0.41,0.42,0.41,0.43,0.43,0.42,0.42,0.43,0.42,0.43,0.41,0.40,0.40,0.41,0.42,0.42,0.43,0.43,0.41,0.42,0.43,10.47,0.42,false
300,0.28205128205128205,0.6012024048096193,0.41,0.40,0.42,0.41,0.42,0.42,0.41,0.41,0.42,0.40,0.43,0.41,0.41,0.41,0.41,0.41,0.40,0.41,0.41,0.41,0.41,0.40,0.41,0.42,0.42,10.29,0.41,false
301,0.11538461538461539,0.6032064128256514,0.43,0.42,0.41,0.44,0.42,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.43,0.42,0.42,0.42,0.40,0.40,0.42,0.42,0.41,0.43,0.42,0.43,0.43,10.48,0.42,false
302,0.2564102564102564,0.6052104208416834,0.41,0.40,0.40,0.40,0.41,0.41,0.40,0.41,0.39,0.39,0.40,0.39,0.40,0.40,0.39,0.40,0.39,0.40,0.40,0.39,0.39,0.40,0.39,0.40,0.40,9.96,0.40,false
303,0.24358974358974358,0.6072144288577155,0.44,0.43,0.43,0.44,0.45,0.42,0.42,0.43,0.41,0.43,0.43,0.44,0.45,0.43,0.43,0.43,0.44,0.43,0.42,0.41,0.44,0.43,0.43,0.43,0.43,10.77,0.43,false
304,0.8717948717948718,0.6092184368737475,0.45,0.44,0.44,0.45,0.44,0.43,0.43,0.45,0.42,0.45,0.45,0.43,0.44,0.41,0.44,0.45,0.43,0.44,0.44,0.43,0.45,0.44,0.42,0.45,0.43,10.95,0.44,false
305,0.6410256410256411,0.6112224448897795,0.41,0.42,0.42,0.41,0.42,0.42,0.41,0.43,0.41,0.41,0.43,0.40,0.43,0.42,0.43,0.43,0.41,0.41,0.43,0.41,0.41,0.43,0.42,0.43,0.42,10.47,0.42,false
306,0.6410256410256411,0.6132264529058116,0.41,0.41,0.40,0.41,0.40,0.41,0.40,0.41,0.40,0.41,0.41,0.40,0.40,0.41,0.40,0.40,0.39,0.40,0.40,0.40,0.40,0.40,0.40,0.41,0.40,10.08,0.40,false
307,0.21794871794871795,0.6152304609218436,0.47,0.46,0.46,0.46,0.45,0.45,0.45,0.46,0.45,0.46,0.47,0.46,0.45,0.46,0.46,0.46,0.44,0.46,0.47,0.44,0.46,0.46,0.44,0.45,0.46,11.41,0.46,false
308,0.20512820512820512,0.6172344689378757,0.42,0.41,0.41,0.42,0.42,0.41,0.41,0.42,0.40,0.41,0.42,0.40,0.42,0.41,0.41,0.41,0.41,0.41,0.42,0.42,0.41,0.42,0.40,0.42,0.41,10.32,0.41,false
309,0.19230769230769232,0.6192384769539078,0.42,0.43,0.42,0.44,0.42,0.42,0.43,0.44,0.42,0.44,0.44,0.41,0.44,0.42,0.42,0.45,0.40,0.41,0.43,0.41,0.44,0.43,0.41,0.42,0.44,10.65,0.43,false
310,0.20512820512820512,0.6212424849699398,0.43,0.41,0.42,0.43,0.42,0.43,0.41,0.42,0.41,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.43,0.43,0.42,0.44,0.43,0.41,0.44,0.44,10.61,0.42,false
311,0.6410256410256411,0.6232464929859719,0.43,0.43,0.43,0.43,0.43,0.44,0.43,0.44,0.41,0.44,0.43,0.45,0.44,0.45,0.43,0.45,0.41,0.42,0.44,0.43,0.44,0.43,0.43,0.43,0.44,10.83,0.43,false
312,0.8717948717948718,0.625250501002004,0.44,0.44,0.43,0.42,0.44,0.42,0.42,0.45,0.44,0.44,0.44,0.42,0.44,0.43,0.43,0.43,0.42,0.42,0.43,0.44,0.44,0.42,0.42,0.45,0.42,10.79,0.43,false
313,0.24358974358974358,0.627254509018036,0.44,0.45,0.44,0.44,0.44,0.45,0.42,0.44,0.42,0.43,0.44,0.44,0.44,0.43,0.44,0.44,0.42,0.43,0.44,0.42,0.43,0.43,0.42,0.42,0.44,10.85,0.43,false
314,0.2564102564102564,0.6292585170340681,0.42,0.41,0.43,0.42,0.40,0.41,0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.41,0.41,0.41,0.41,0.41,0.43,0.40,0.42,0.40,0.40,0.43,0.42,10.34,0.41,false
315,0.2692307692307692,0.6312625250501002,0.46,0.46,0.46,0.44,0.45,0.44,0.45,0.46,0.44,0.45,0.44,0.45,0.44,0.47,0.45,0.46,0.45,0.46,0.48,0.46,0.46,0.44,0.46,0.45,0.47,11.35,0.45,false
316,0.10256410256410256,0.6332665330661322,0.46,0.45,0.44,0.44,0.44,0.44,0.43,0.46,0.43,0.44,0.45,0.46,0.45,0.45,0.44,0.45,0.44,0.45,0.45,0.44,0.44,0.45,0.43,0.43,0.46,11.12,0.44,false
317,0.9871794871794872,0.6352705410821643,0.50,0.49,0.47,0.47,0.47,0.48,0.46,0.49,0.47,0.47,0.47,0.48,0.45,0.47,0.47,0.47,0.47,0.46,0.46,0.48,0.49,0.47,0.50,0.49,0.48,11.88,0.48,false
318,0.0641025641025641,0.6372745490981964,0.50,0.48,0.45,0.47,0.48,0.45,0.46,0.46,0.45,0.48,0.49,0.48,0.47,0.48,0.45,0.47,0.46,0.46,0.48,0.49,0.48,0.47,0.48,0.45,0.47,11.76,0.47,false
