id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
415,end_device_ids.dev_eui,0.35714285714285715,received_at,0.810546875,0.44,0.44,0.44,0.43,0.45,0.44,0.44,0.45,0.44,0.44,0.43,0.44,0.43,0.43,0.44,0.44,0.45,0.44,0.44,0.45,0.45,0.43,0.44,0.44,0.44,11.00,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
416,end_device_ids.dev_eui,0.42857142857142855,received_at,0.8125,0.52,0.52,0.53,0.51,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.52,0.52,0.51,0.52,0.52,0.52,0.53,0.52,0.52,0.51,0.53,0.52,0.53,0.52,12.99,0.52,true,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,true
417,end_device_ids.dev_eui,0.5,received_at,0.814453125,0.43,0.43,0.43,0.44,0.43,0.43,0.44,0.43,0.43,0.43,0.43,0.43,0.43,0.44,0.45,0.44,0.44,0.43,0.43,0.44,0.44,0.43,0.44,0.43,0.44,10.86,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
418,end_device_ids.dev_eui,0.5714285714285714,received_at,0.81640625,0.47,0.46,0.47,0.47,0.47,0.46,0.47,0.47,0.45,0.48,0.47,0.47,0.45,0.46,0.45,0.47,0.48,0.46,0.47,0.48,0.49,0.47,0.47,0.46,0.47,11.69,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
419,end_device_ids.dev_eui,0.6428571428571429,received_at,0.818359375,0.44,0.43,0.41,0.43,0.43,0.43,0.43,0.42,0.42,0.43,0.44,0.43,0.42,0.44,0.42,0.43,0.44,0.43,0.45,0.43,0.44,0.42,0.44,0.44,0.43,10.77,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
420,end_device_ids.dev_eui,0.7142857142857143,received_at,0.8203125,0.47,0.47,0.47,0.48,0.47,0.48,0.48,0.47,0.47,0.48,0.48,0.48,0.45,0.47,0.46,0.47,0.48,0.48,0.47,0.47,0.49,0.47,0.49,0.47,0.48,11.85,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
421,end_device_ids.dev_eui,0.7857142857142857,received_at,0.822265625,0.42,0.42,0.42,0.42,0.44,0.43,0.43,0.43,0.43,0.43,0.44,0.44,0.42,0.42,0.42,0.43,0.44,0.44,0.43,0.43,0.44,0.43,0.44,0.43,0.43,10.75,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
422,end_device_ids.dev_eui,0.14285714285714285,received_at,0.82421875,0.50,0.51,0.51,0.49,0.51,0.50,0.53,0.50,0.49,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.51,0.51,0.50,0.51,0.48,0.50,0.51,0.51,0.49,12.56,0.50,false,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0.36,true
423,end_device_ids.dev_eui,0.21428571428571427,received_at,0.826171875,0.48,0.49,0.49,0.49,0.49,0.49,0.50,0.49,0.48,0.49,0.49,0.48,0.48,0.48,0.48,0.47,0.49,0.50,0.49,0.47,0.48,0.49,0.49,0.50,0.47,12.15,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
424,end_device_ids.dev_eui,0.8571428571428571,received_at,0.828125,0.43,0.42,0.42,0.43,0.43,0.42,0.43,0.42,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.43,0.45,0.44,0.44,0.43,0.44,0.43,0.44,0.44,0.44,10.76,0.43,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
425,end_device_ids.dev_eui,0.9285714285714286,received_at,0.830078125,0.44,0.44,0.45,0.46,0.46,0.45,0.46,0.46,0.46,0.46,0.47,0.46,0.46,0.46,0.46,0.45,0.48,0.46,0.45,0.46,0.47,0.45,0.46,0.46,0.47,11.46,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
426,end_device_ids.dev_eui,1,received_at,0.83203125,0.55,0.54,0.55,0.54,0.56,0.55,0.56,0.56,0.56,0.55,0.55,0.54,0.56,0.54,0.55,0.56,0.56,0.57,0.53,0.54,0.57,0.54,0.54,0.55,0.54,13.76,0.55,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
427,end_device_ids.dev_eui,0.42857142857142855,received_at,0.833984375,0.52,0.51,0.54,0.51,0.53,0.52,0.51,0.53,0.52,0.52,0.51,0.51,0.51,0.53,0.50,0.51,0.51,0.52,0.53,0.53,0.52,0.52,0.53,0.54,0.52,13.00,0.52,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.96,true
428,end_device_ids.dev_eui,0,received_at,0.8359375,0.51,0.50,0.52,0.50,0.52,0.52,0.52,0.51,0.50,0.51,0.49,0.51,0.51,0.51,0.51,0.53,0.52,0.52,0.50,0.49,0.53,0.50,0.49,0.51,0.51,12.74,0.51,true,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0.68,true
429,end_device_ids.dev_eui,0.07142857142857142,received_at,0.837890625,0.52,0.51,0.54,0.50,0.52,0.52,0.53,0.51,0.51,0.53,0.52,0.52,0.52,0.53,0.52,0.53,0.52,0.53,0.50,0.51,0.52,0.53,0.51,0.53,0.54,13.02,0.52,true,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.92,true
430,end_device_ids.dev_eui,0.14285714285714285,received_at,0.83984375,0.50,0.50,0.51,0.50,0.50,0.52,0.52,0.52,0.50,0.50,0.50,0.51,0.51,0.51,0.51,0.50,0.53,0.51,0.50,0.51,0.48,0.50,0.50,0.52,0.49,12.65,0.51,true,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0.48,true
431,end_device_ids.dev_eui,0.21428571428571427,received_at,0.841796875,0.48,0.48,0.49,0.48,0.48,0.48,0.49,0.48,0.47,0.48,0.48,0.49,0.48,0.48,0.49,0.47,0.49,0.50,0.49,0.48,0.48,0.48,0.49,0.50,0.48,12.09,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
432,end_device_ids.dev_eui,0.2857142857142857,received_at,0.84375,0.54,0.54,0.55,0.52,0.55,0.53,0.54,0.53,0.53,0.55,0.55,0.53,0.51,0.53,0.52,0.53,0.54,0.52,0.55,0.53,0.53,0.55,0.55,0.53,0.53,13.38,0.54,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
433,end_device_ids.dev_eui,0.35714285714285715,received_at,0.845703125,0.48,0.48,0.47,0.45,0.48,0.47,0.46,0.45,0.47,0.47,0.47,0.45,0.47,0.47,0.47,0.46,0.48,0.46,0.48,0.49,0.46,0.46,0.48,0.47,0.47,11.72,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
434,end_device_ids.dev_eui,0.42857142857142855,received_at,0.84765625,0.52,0.52,0.55,0.52,0.53,0.52,0.54,0.53,0.51,0.52,0.51,0.53,0.52,0.52,0.53,0.51,0.52,0.53,0.53,0.52,0.53,0.53,0.53,0.55,0.52,13.14,0.53,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
435,end_device_ids.dev_eui,0.5,received_at,0.849609375,0.49,0.47,0.45,0.46,0.47,0.47,0.47,0.48,0.45,0.48,0.49,0.47,0.47,0.46,0.48,0.48,0.46,0.48,0.47,0.48,0.46,0.45,0.45,0.47,0.47,11.73,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
436,end_device_ids.dev_eui,0.5714285714285714,received_at,0.8515625,0.48,0.46,0.46,0.46,0.46,0.48,0.48,0.46,0.48,0.49,0.48,0.46,0.47,0.45,0.49,0.47,0.48,0.47,0.48,0.48,0.47,0.46,0.47,0.47,0.47,11.78,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
437,end_device_ids.dev_eui,0.6428571428571429,received_at,0.853515625,0.41,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.41,0.42,0.42,0.43,0.42,0.44,0.42,0.42,0.43,0.43,0.40,0.42,0.42,0.42,10.48,0.42,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
438,end_device_ids.dev_eui,0.7142857142857143,received_at,0.85546875,0.43,0.43,0.43,0.43,0.45,0.42,0.44,0.43,0.44,0.44,0.44,0.43,0.43,0.44,0.44,0.43,0.45,0.43,0.43,0.44,0.45,0.43,0.45,0.44,0.43,10.90,0.44,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
439,end_device_ids.dev_eui,0.7857142857142857,received_at,0.857421875,0.48,0.48,0.49,0.48,0.49,0.46,0.49,0.46,0.47,0.49,0.48,0.48,0.48,0.48,0.49,0.49,0.49,0.48,0.47,0.49,0.49,0.48,0.48,0.48,0.48,12.03,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
440,end_device_ids.dev_eui,0.14285714285714285,received_at,0.859375,0.51,0.51,0.50,0.49,0.51,0.50,0.52,0.50,0.50,0.51,0.50,0.50,0.51,0.50,0.49,0.50,0.50,0.50,0.50,0.50,0.49,0.51,0.50,0.50,0.49,12.54,0.50,false,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.28,true
441,end_device_ids.dev_eui,0.21428571428571427,received_at,0.861328125,0.54,0.51,0.54,0.51,0.52,0.54,0.54,0.53,0.52,0.54,0.52,0.52,0.51,0.53,0.52,0.52,0.52,0.51,0.52,0.51,0.51,0.53,0.52,0.53,0.54,13.10,0.52,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
442,end_device_ids.dev_eui,0.8571428571428571,received_at,0.86328125,0.52,0.50,0.50,0.51,0.51,0.51,0.51,0.49,0.49,0.51,0.51,0.51,0.50,0.51,0.50,0.51,0.53,0.51,0.52,0.52,0.51,0.51,0.51,0.51,0.52,12.73,0.51,true,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.76,true
443,end_device_ids.dev_eui,0.9285714285714286,received_at,0.865234375,0.46,0.45,0.46,0.46,0.47,0.44,0.47,0.46,0.45,0.47,0.46,0.46,0.47,0.48,0.46,0.46,0.48,0.47,0.46,0.46,0.47,0.45,0.47,0.48,0.46,11.58,0.46,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
444,end_device_ids.dev_eui,1,received_at,0.8671875,0.53,0.53,0.54,0.53,0.54,0.54,0.53,0.55,0.54,0.53,0.55,0.54,0.54,0.52,0.54,0.54,0.56,0.55,0.52,0.53,0.56,0.53,0.53,0.54,0.54,13.45,0.54,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
445,end_device_ids.dev_eui,0.42857142857142855,received_at,0.869140625,0.53,0.51,0.55,0.51,0.53,0.52,0.52,0.53,0.53,0.52,0.52,0.53,0.52,0.53,0.50,0.51,0.51,0.50,0.53,0.51,0.51,0.52,0.51,0.53,0.53,13.01,0.52,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.92,true
446,end_device_ids.dev_eui,0,received_at,0.87109375,0.52,0.52,0.53,0.50,0.53,0.52,0.53,0.52,0.51,0.51,0.51,0.51,0.53,0.52,0.52,0.53,0.52,0.53,0.51,0.50,0.53,0.50,0.50,0.52,0.51,12.93,0.52,true,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.84,true
447,end_device_ids.dev_eui,0.07142857142857142,received_at,0.873046875,0.54,0.52,0.55,0.52,0.54,0.57,0.54,0.55,0.52,0.55,0.54,0.54,0.55,0.55,0.53,0.55,0.53,0.54,0.53,0.55,0.55,0.53,0.53,0.53,0.54,13.49,0.54,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
448,end_device_ids.dev_eui,0.14285714285714285,received_at,0.875,0.56,0.53,0.55,0.54,0.55,0.56,0.55,0.56,0.54,0.56,0.54,0.54,0.54,0.55,0.56,0.54,0.54,0.54,0.55,0.52,0.53,0.56,0.54,0.55,0.55,13.65,0.55,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
449,end_device_ids.dev_eui,0.21428571428571427,received_at,0.876953125,0.54,0.51,0.53,0.52,0.52,0.53,0.53,0.53,0.53,0.55,0.52,0.53,0.52,0.53,0.52,0.53,0.52,0.53,0.53,0.51,0.52,0.53,0.51,0.53,0.53,13.15,0.53,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00,true
