id,valueYName,valueY,valueXName,valueX,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_21,score_22,score_23,score_24,score_25,scores_total,score,anomaly,anomaly_1,anomaly_2,anomaly_3,anomaly_4,anomaly_5,anomaly_6,anomaly_7,anomaly_8,anomaly_9,anomaly_10,anomaly_11,anomaly_12,anomaly_13,anomaly_14,anomaly_15,anomaly_16,anomaly_17,anomaly_18,anomaly_19,anomaly_20,anomaly_21,anomaly_22,anomaly_23,anomaly_24,anomaly_25,anomaly_average,anomaly_probability
354,n_p,0.104,month_day_hour_min,354,0.52,0.48,0.48,0.48,0.46,0.48,0.46,0.50,0.48,0.48,0.51,0.49,0.46,0.47,0.51,0.46,0.51,0.50,0.45,0.49,0.48,0.47,0.45,0.45,0.46,11.98,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
355,n_p,0.105,month_day_hour_min,355,0.50,0.47,0.47,0.47,0.48,0.47,0.46,0.47,0.48,0.48,0.47,0.45,0.48,0.47,0.51,0.47,0.51,0.49,0.46,0.48,0.46,0.50,0.45,0.46,0.47,11.88,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
356,n_p,0.106,month_day_hour_min,356,0.48,0.51,0.45,0.46,0.45,0.46,0.43,0.47,0.49,0.45,0.47,0.45,0.45,0.46,0.48,0.51,0.48,0.47,0.46,0.51,0.49,0.51,0.47,0.45,0.48,11.79,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
357,n_p,0.108,month_day_hour_min,357,0.50,0.49,0.52,0.49,0.47,0.50,0.45,0.46,0.50,0.47,0.55,0.49,0.47,0.51,0.52,0.49,0.49,0.47,0.47,0.50,0.49,0.48,0.43,0.46,0.49,12.16,0.49,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
358,n_p,0.107,month_day_hour_min,358,0.52,0.47,0.49,0.48,0.46,0.46,0.45,0.48,0.47,0.46,0.46,0.45,0.49,0.47,0.49,0.50,0.52,0.46,0.47,0.50,0.46,0.48,0.43,0.45,0.47,11.84,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
359,n_p,0.106,month_day_hour_min,359,0.48,0.49,0.46,0.49,0.46,0.49,0.43,0.46,0.49,0.47,0.47,0.46,0.46,0.47,0.46,0.51,0.48,0.48,0.46,0.50,0.50,0.49,0.46,0.45,0.47,11.84,0.47,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
360,n_p,0.109,month_day_hour_min,360,0.56,0.53,0.53,0.55,0.53,0.52,0.52,0.50,0.51,0.55,0.55,0.54,0.52,0.52,0.61,0.51,0.51,0.49,0.47,0.54,0.56,0.53,0.46,0.52,0.53,13.16,0.53,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04,true
361,n_p,0.109,month_day_hour_min,361,0.51,0.51,0.52,0.52,0.49,0.50,0.48,0.48,0.51,0.51,0.52,0.53,0.51,0.52,0.56,0.54,0.52,0.48,0.47,0.53,0.52,0.50,0.46,0.52,0.50,12.71,0.51,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
362,n_p,0.109,month_day_hour_min,362,0.56,0.53,0.56,0.56,0.57,0.56,0.57,0.54,0.53,0.57,0.58,0.56,0.53,0.55,0.60,0.54,0.56,0.51,0.50,0.57,0.59,0.53,0.51,0.56,0.55,13.79,0.55,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
363,n_p,0.108,month_day_hour_min,363,0.48,0.49,0.51,0.49,0.47,0.50,0.44,0.46,0.48,0.48,0.54,0.49,0.48,0.50,0.51,0.50,0.49,0.46,0.47,0.49,0.48,0.46,0.42,0.45,0.49,12.03,0.48,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,false
