id,num,scores_files,scores_sum,num_files,received_at
4943,6,0.43;0.44;0.52;0.39;0.44;0.44,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5445631816679519
4946,6,0.43;0.44;0.52;0.48;0.41;0.38,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5448936873416327
5612,6,0.43;0.45;0.49;0.38;0.45;0.46,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6182659468987551
6186,6,0.43;0.43;0.47;0.38;0.53;0.42,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6815026991296684
6346,6,0.43;0.45;0.49;0.38;0.49;0.42,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6991296683926408
7095,6,0.43;0.41;0.47;0.37;0.49;0.49,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.78164591825493
7252,6,0.43;0.43;0.51;0.38;0.45;0.46,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7989423818442216
7322,6,0.43;0.45;0.5;0.37;0.49;0.42,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8066541808967721
7413,6,0.43;0.41;0.5;0.39;0.42;0.51,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8166795196650876
7862,6,0.43;0.45;0.5;0.39;0.46;0.43,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8661452021593037
7948,6,0.43;0.46;0.44;0.38;0.48;0.47,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8756196981381513
8373,6,0.43;0.47;0.46;0.46;0.47;0.37,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9224413352429217
8553,6,0.43;0.48;0.47;0.44;0.43;0.41,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9422716756637656
8696,6,0.43;0.45;0.49;0.45;0.44;0.4,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9580257794425471
8766,6,0.43;0.46;0.5;0.42;0.45;0.4,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9657375784950974
8768,6,0.43;0.46;0.49;0.43;0.44;0.41,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9659579156108846
1277,6,0.42;0.47;0.5;0.38;0.47;0.42,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.14068524843009805
3123,6,0.42;0.47;0.48;0.37;0.45;0.47,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3440564063016415
3146,6,0.42;0.47;0.48;0.39;0.49;0.41,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3465902831331938
3893,6,0.42;0.45;0.46;0.35;0.49;0.49,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.42888619587969595
3965,6,0.42;0.46;0.46;0.35;0.48;0.49,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4368183320480335
5191,6,0.42;0.48;0.48;0.36;0.43;0.49,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5718849840255591
5218,6,0.42;0.44;0.49;0.38;0.51;0.42,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5748595350886857
5232,6,0.42;0.44;0.49;0.4;0.43;0.48,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5764018948991958
5281,6,0.42;0.45;0.46;0.36;0.48;0.49,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5818001542359811
6408,6,0.42;0.42;0.46;0.36;0.54;0.46,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7059601189820425
6763,6,0.42;0.43;0.48;0.4;0.51;0.42,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7450699570342624
6890,6,0.42;0.44;0.46;0.39;0.52;0.43,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7590613638867467
7497,6,0.42;0.44;0.45;0.5;0.46;0.39,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.825933678528148
7839,6,0.42;0.44;0.46;0.37;0.47;0.5,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8636113253277514
7873,6,0.42;0.45;0.48;0.5;0.42;0.39,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8673570562961331
8025,6,0.42;0.45;0.48;0.4;0.48;0.43,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8841026770959568
8250,6,0.42;0.46;0.49;0.4;0.47;0.42,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9088906026220117
8533,6,0.42;0.48;0.5;0.39;0.46;0.41,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9400683045058941
2429,6,0.41;0.44;0.5;0.36;0.43;0.52,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.26759942712349893
3820,6,0.41;0.46;0.46;0.35;0.49;0.49,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4208438911534648
5272,6,0.41;0.44;0.5;0.39;0.48;0.44,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5808086372149388
6614,6,0.41;0.44;0.48;0.39;0.5;0.44,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7286548419081195
7085,6,0.41;0.42;0.48;0.36;0.52;0.47,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7805442326759943
7591,6,0.41;0.43;0.51;0.39;0.44;0.48,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8362895229701444
7882,6,0.41;0.43;0.48;0.39;0.52;0.43,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8683485733171753
7980,6,0.41;0.45;0.47;0.51;0.44;0.38,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8791450919907459
569,6,0.4;0.46;0.53;0.39;0.47;0.41,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.0626859094414454
4617,6,0.4;0.42;0.47;0.49;0.5;0.38,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5086482317946458
5153,6,0.4;0.62;0.48;0.39;0.4;0.37,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5676985788256032
7163,6,0.4;0.42;0.5;0.49;0.44;0.41,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7891373801916933
7311,6,0.4;0.44;0.52;0.41;0.47;0.42,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8054423267599428
7738,6,0.4;0.45;0.48;0.48;0.44;0.41,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8524843009805002
7756,6,0.4;0.44;0.49;0.4;0.5;0.43,2.66,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8544673350225845
4279,6,0.52;0.44;0.52;0.4;0.42;0.36,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4714112592266167
4763,6,0.5;0.43;0.5;0.39;0.46;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5247328412471081
4952,6,0.5;0.43;0.45;0.41;0.41;0.46,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5455546986889942
3365,6,0.48;0.46;0.44;0.44;0.42;0.42,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.3707171973118872
4711,6,0.48;0.44;0.5;0.44;0.42;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.519004076236642
7991,6,0.47;0.44;0.51;0.41;0.45;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8803569461275752
8135,6,0.47;0.45;0.52;0.41;0.43;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8962212184642503
8153,6,0.47;0.46;0.53;0.41;0.41;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8982042525063347
8297,6,0.47;0.45;0.51;0.39;0.44;0.4,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9140685248430098
1580,6,0.46;0.44;0.52;0.42;0.42;0.4,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.17406632147185194
4983,6,0.46;0.47;0.5;0.42;0.43;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.548969923983695
7921,6,0.46;0.45;0.49;0.44;0.44;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8726451470750248
8053,6,0.46;0.45;0.47;0.4;0.44;0.44,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.887187396716977
205,6,0.45;0.45;0.52;0.38;0.44;0.42,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.02258455436818332
5589,6,0.45;0.45;0.5;0.4;0.42;0.44,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6157320700672029
5610,6,0.45;0.47;0.5;0.42;0.46;0.36,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.618045609782968
8575,6,0.45;0.48;0.48;0.43;0.44;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9446953839374242
773,6,0.44;0.46;0.54;0.41;0.43;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.08516029525173516
1023,6,0.44;0.47;0.54;0.39;0.44;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.11270243472512945
1200,6,0.44;0.47;0.49;0.38;0.46;0.42,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1322022694722926
1708,6,0.44;0.44;0.48;0.4;0.46;0.44,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.18816789688222982
5555,6,0.44;0.43;0.47;0.36;0.5;0.46,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6119863390988212
5765,6,0.44;0.42;0.48;0.35;0.49;0.48,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6351217362564724
8611,6,0.44;0.47;0.48;0.42;0.45;0.4,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.948661452021593
8641,6,0.44;0.47;0.51;0.41;0.45;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9519665087584004
992,6,0.43;0.46;0.49;0.46;0.44;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.10928720943042855
2906,6,0.43;0.45;0.48;0.42;0.42;0.46,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.32014982923873525
4497,6,0.43;0.44;0.49;0.4;0.48;0.42,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.49542800484741656
4599,6,0.43;0.44;0.47;0.38;0.42;0.52,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5066651977525615
5254,6,0.43;0.44;0.5;0.38;0.47;0.44,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5788256031728545
6060,6,0.43;0.42;0.47;0.45;0.47;0.42,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6676214608350777
6356,6,0.43;0.46;0.49;0.38;0.47;0.43,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7002313539715765
6363,6,0.43;0.45;0.48;0.38;0.5;0.42,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7010025338768315
6686,6,0.43;0.44;0.49;0.41;0.47;0.42,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.736586978076457
4229,6,0.42;0.42;0.48;0.44;0.44;0.46,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4659028313319379
5174,6,0.42;0.45;0.47;0.4;0.48;0.44,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5700121185413682
6560,6,0.42;0.46;0.48;0.4;0.48;0.42,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7227057397818663
8588,6,0.42;0.49;0.49;0.45;0.43;0.38,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9461275751900408
838,6,0.41;0.47;0.5;0.39;0.49;0.4,2.6599999999999997,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.09232125151481767
1070,6,0.41;0.46;0.47;0.36;0.49;0.47,2.6599999999999993,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.11788035694612757
1205,6,0.48;0.44;0.53;0.4;0.41;0.39,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.13275311226176048
7044,6,0.48;0.43;0.47;0.37;0.49;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7760273218023576
7740,6,0.47;0.45;0.51;0.4;0.43;0.39,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8527046380962873
7864,6,0.47;0.43;0.48;0.39;0.43;0.45,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8663655392750909
1562,6,0.46;0.45;0.52;0.41;0.42;0.39,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.17208328742976756
4687,6,0.46;0.45;0.46;0.38;0.43;0.47,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5163600308471962
6078,6,0.46;0.44;0.47;0.39;0.43;0.46,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.669604494877162
6595,6,0.46;0.44;0.51;0.44;0.43;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7265616393081414
6893,6,0.46;0.43;0.48;0.38;0.49;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7593918695604275
8457,6,0.46;0.49;0.51;0.39;0.43;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9316954941059822
313,6,0.45;0.47;0.53;0.38;0.43;0.39,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.034482758620689655
685,6,0.45;0.47;0.49;0.38;0.45;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.07546546215710036
2101,6,0.45;0.44;0.52;0.4;0.41;0.43,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.23146414013440564
2942,6,0.45;0.43;0.49;0.42;0.39;0.47,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.324115897322904
3355,6,0.45;0.46;0.48;0.39;0.41;0.46,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.36961551173295143
4406,6,0.45;0.46;0.52;0.44;0.41;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.48540266607910104
4928,6,0.45;0.44;0.52;0.48;0.39;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5429106532995484
657,6,0.44;0.45;0.48;0.38;0.43;0.47,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.0723807425360802
934,6,0.44;0.47;0.54;0.4;0.43;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.10289743307260107
1038,6,0.44;0.47;0.49;0.39;0.45;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1143549630935331
4334,6,0.44;0.44;0.53;0.44;0.43;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.47747052991076344
4540,6,0.44;0.42;0.45;0.35;0.5;0.49,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5001652528368403
4799,6,0.44;0.44;0.49;0.4;0.43;0.45,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5286989093312768
4992,6,0.44;0.42;0.46;0.35;0.49;0.49,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5499614410047372
5449,6,0.44;0.46;0.51;0.43;0.44;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.600308471962102
5465,6,0.44;0.45;0.5;0.4;0.41;0.45,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6020711688883993
6469,6,0.44;0.45;0.52;0.41;0.46;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7126804010135507
6541,6,0.44;0.44;0.53;0.45;0.42;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7206125371818883
404,6,0.43;0.47;0.53;0.38;0.45;0.39,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.04450809738900518
720,6,0.43;0.46;0.5;0.39;0.46;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.07932136168337557
1218,6,0.43;0.45;0.49;0.38;0.49;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.134185303514377
1463,6,0.43;0.42;0.48;0.36;0.47;0.49,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1611766001983034
1558,6,0.43;0.44;0.5;0.37;0.41;0.5,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.17164261319819324
1614,6,0.43;0.43;0.51;0.39;0.45;0.44,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.17781205244023357
1812,6,0.43;0.45;0.51;0.38;0.43;0.45,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.19962542690316185
3341,6,0.43;0.45;0.49;0.39;0.46;0.43,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.36807315192244133
5089,6,0.43;0.47;0.5;0.39;0.41;0.45,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5606477911204142
5126,6,0.43;0.41;0.45;0.35;0.52;0.49,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5647240277624765
5275,6,0.43;0.43;0.47;0.38;0.43;0.51,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5811391428886196
6393,6,0.43;0.45;0.51;0.4;0.43;0.43,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7043075906136389
7423,6,0.43;0.41;0.49;0.39;0.42;0.51,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8177812052440233
613,6,0.42;0.48;0.5;0.39;0.45;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.06753332598876281
999,6,0.42;0.46;0.49;0.4;0.45;0.43,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.1100583893356836
3880,6,0.42;0.45;0.46;0.49;0.46;0.37,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.42745400462707944
4294,6,0.42;0.43;0.48;0.42;0.49;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4730637875950204
4417,6,0.42;0.45;0.46;0.37;0.43;0.52,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4866145202159304
5066,6,0.42;0.47;0.48;0.36;0.43;0.49,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5581139142888619
5120,6,0.42;0.45;0.48;0.36;0.45;0.49,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5640630164151151
5230,6,0.42;0.42;0.47;0.46;0.47;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5761815577834086
5678,6,0.42;0.43;0.48;0.39;0.43;0.5,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6255370717197312
5817,6,0.42;0.43;0.46;0.35;0.46;0.53,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.6408505012669384
7179,6,0.42;0.42;0.51;0.38;0.51;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7909000771179905
7215,6,0.42;0.45;0.5;0.38;0.49;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.7948661452021593
7641,6,0.42;0.42;0.47;0.37;0.45;0.52,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.8417979508648232
8105,6,0.42;0.44;0.47;0.47;0.46;0.39,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.892916161727443
8222,6,0.42;0.45;0.48;0.4;0.49;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9058058830009915
1124,6,0.41;0.46;0.46;0.37;0.49;0.46,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.12382945907238074
4100,6,0.41;0.44;0.48;0.41;0.46;0.45,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.4516910873636664
5418,6,0.41;0.42;0.49;0.39;0.45;0.49,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.5968932466674012
8286,6,0.41;0.47;0.47;0.4;0.49;0.41,2.6500000000000004,conexion.csv;configuracion.csv;identificacion.csv;mensaje.csv;tiempo.csv;ubicacion.csv,0.9128566707061805
